global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
4457.261327474815	-3.5368947102688253	19867178.541402545	12.509624191527598	3511.036911502961	13.859397642072963	192.0829030010976	12327380.193936251	4396.437082747484	-2.6321501157599414	19328659.022557206	6.928214231895073	4292.243441654603	3376.747246282018	0.959995	10.749732	0.0309353116509854	0.0184713522034042	-0.0606023701	-0.0610330872	0.0475620218	0.0416452069	0.0643681663	-0.0164617061	0.0493370353	-0.0333156799	-0.061964908	-0.01091006	0.0357950252	0.0297870166	0.1090978469	-0.0231290712	0.0020516743	-0.0734130651	-0.0010982958	-0.0136486405	-0.078700156	0.0197970339	-0.103845064	-0.162784806	0.0074634069	-0.0941836902	-0.0723966719	-0.0208442604	-0.1576224261	-0.1097058037	-0.0106855168	-0.0628854095	-0.0662352318	-0.0150983199	-0.0882841216	-0.0058765062	-0.0984753172	0.0388148767	0.0853913491	0.0113059598	-0.0214273609	-0.0614565309	0.0426318153	-0.0669647569	-0.0402202942	-0.1233106368	-0.059105147	0.0961758694	-0.0109549813	-0.0273412516	0.0407634941	0.1066888819	-0.0043520348	-0.0041183888	0.0095979439	0.0161909697	0.1464119098	-0.0159983998	0.0869163057	-0.0026550208	-0.0534417429	0.0958422853	-0.0973359034	-0.0466671641	0.1220748923	-0.0218431372	-0.0138541819	-0.0777885797	0.0216492411	-0.024000664	0.0146294805	-0.0801066145	0.0864311283	0.0420466195	0.0588785243	-0.0217182308	-0.0374057033	0.0838393921	-0.0820547545	0.0273199139	-0.001542854	-0.1175056514	-0.0361970777	0.0418730037	0.0317566499	0.1067126111	-0.0934640773	-0.050084521	0.0082930938	0.0869683067	0.0398376717	0.1018568116	-0.0671978289	-0.0307070432	-0.0637332984	-0.026568918	0.1163171162	0.0087141426	-0.0939774153	0.0092017671	-0.0187536258	-0.0423415829	0.0129193523	-0.0225000945	0.0547614113	0.10028446	-0.143652546	-0.0085175365	0.1021598652	0.0789468648	0.0128461567	-0.0597044597	-0.10227815	-0.0297504882019978	0.0023762793610445	0.0008850915482572	5.646703601726066e-06	0.0393658938497054	-0.0142984941558666	0.0002044469351253	0.0015496735985862	0.0773264587806892	0.0001291530521143	1.6680510870462105e-08	0.0059793812275616	0.0009713878547515	6.454410531200004e-05	4.165941530526552e-09	9.435943643587214e-07	0.000382784972061	-9.075384286299985e-06	1.4652433483574058e-07	8.236259994402066e-11	0.0005868143200392	-0.0002090082120409	3.443510462030686e-07	4.3684432700533836e-08	0.0	0.0	0.0
4458.915646348432	1.65431887361774	19881928.741250858	2.7367709356078675	3527.664226901147	16.6273153981856	276.46761735074	12444414.897758065	4404.642279804318	8.20519705683364	19400873.613039777	67.32525874147143	4297.789126393828	3355.929862204278	1.116706	12.504531	0.0512172004023479	0.0299760011595548	0.004223705	-0.0293842528	-0.1596723541	0.0130669486	0.0514803538	0.0570483266	-0.158143511	-0.1126516289	-0.0291076958	-0.0892194099	0.0804184851	0.1000961804	0.0530296528	-0.0342477189	-0.1937890159	-0.0839808187	0.0855502927	-0.0099332391	-0.0667708167	0.0143914273	0.0555709984	-0.0585842643	0.0580783584	0.0915088181	-0.012875072	-0.0233470212	-0.0202259399	-0.0237465629	-0.07684964	-0.0053836183	0.1327936128	-0.1520515197	-0.0546871543	-0.0267507205	-0.0574231906	0.0223555409	-0.0161137927	-0.0288011679	0.1939605232	-0.0173764036	-0.0442905524	-0.0463788045	0.0396868285	0.0184384554	-0.0215786665	0.0599390642	0.0388977813	0.0109766752	-0.0764937112	0.0549128582	0.0369738644	0.2003062923	0.0487698917	-0.0176588136	0.0130831525	0.0694329235	0.0281760053	0.1134030258	-0.0869937554	-0.0259055475	0.0829116652	-0.0466477613	-0.0038595443	-0.1042034069	0.0609012515	-0.0963300756	0.0114485057	0.1311998686	-0.0137906738	0.0272722336	0.1518190494	-0.0297280786	-0.0028787031	-0.0874901403	-0.0802766476	-0.1651926374	-0.0371623833	-0.0321562716	-0.026872087	-0.0789597103	-0.00341128	0.087933024	-0.0571390039	0.0975878472	-0.0441999442	-0.0419044576	-0.001358367	0.055450484	-0.168483282	0.0771526014	-0.0381668394	-0.068257449	0.1171412564	0.0286442649	0.0516829075	0.0347296121	-0.0487733476	0.008328377	-0.0356233549	-0.1247287843	0.0150995616	-0.0747630788	-0.0356573513	0.0490989684	-0.0817020447	-0.0118683116	0.0264903316	0.0777158551	0.0091870219	-0.0641690889	-0.1038078519	-0.0278698538918149	0.0018806343101828	0.0007767287559511	3.5367854086371096e-06	0.0553827426343076	0.0160168487846021	0.0002565394449888	0.0030672481816979	0.0529556190967213	-0.0243708396839678	0.0005939378269016	0.002804297593917	0.0010398591297481	6.84712749966e-05	4.6883154996600205e-09	1.081307009720476e-06	0.0004383335267783	5.5548554717300025e-05	1.9213628069790266e-07	3.085641931180875e-09	0.0006417720427972	5.495772275800005e-05	4.118713549160911e-07	3.0203512907451966e-09	0.0	0.0	0.0
4462.530724482396	3.615078133963834	19914180.46694938	13.068789914663435	3507.0821887600805	-20.58203814106628	423.620294040307	12299625.478718195	4401.536145696782	-3.1061341075355813	19373520.441875283	9.64806909399586	4300.709729033998	3407.124961713851	1.185322	13.272866	0.0352549964048014	0.0196118472139138	0.1159058171	0.0176125084	0.0385451389	0.0516007176	0.0439625373	-0.1218952684	-0.0634890185	0.0333317265	-0.0438625545	-0.0765788948	-0.0156568483	0.1245816051	0.0752618759	-0.1934575898	-0.1021872993	0.1764513836	-0.0240307997	0.0762969968	-0.0121859749	0.094602137	-0.0873681988	-0.1665611671	-0.0574900955	-0.1575408102	0.1376619659	0.0322708218	-0.023156839	-0.0472908305	-0.0028981975	0.1320793052	0.0976998744	-0.0011693272	-0.0884668762	0.0176103873	-0.1681104341	-0.1217949889	0.021309469	0.0344778359	0.0266955899	0.0364178785	-0.0434712859	0.0677877581	-0.1180326323	0.1193419535	0.0463680248	0.1488606618	0.1719072207	-0.1727796333	-0.152581414	0.0617290744	-0.17803998	0.0713741508	-0.1462996889	0.0493739927	-0.0179088748	0.065503491	-0.012740229	0.081299725	-0.257005409	-0.0347121699	-0.0709237242	-0.0550725302	0.0749308782	-0.1358395651	0.0060645525	0.1669470967	0.103153277	0.0870503775	0.064167926	-0.1457028835	0.0807194045	-0.0251877696	0.1878913633	0.0584040281	-0.0584763649	0.1183147499	-0.116687165	0.0322340816	-0.0016579739	0.1403724175	0.0357904515	0.2003211937	-0.1311131881	0.0856789657	-0.0561032099	-0.0116143127	0.1704264029	-0.0384184022	-0.0343447738	0.1045226947	-0.037255039	-0.0515686244	-0.0261706521	-0.1531808036	0.0465726937	0.1038674249	0.0204855234	-0.0362510822	0.009941785	-0.0358602757	0.0090233375	-0.0966132163	0.038574013	0.0931239932	-0.0961423181	-0.0664714316	0.0125488141	0.0764611723	0.0055166942	-0.0684578352	-0.1048318124	-0.0321378576389008	-0.0042680037470858	0.0010328418936182	1.821585598513928e-05	0.0705623209081238	0.0151795782738161	0.0002304195965709	0.004979041131941	0.052955546123627	-7.297309430331912e-08	5.325072492201104e-15	0.0028042898652515	0.0010397684472307	-9.06825174001348e-08	8.223318962025751e-15	1.0811184238565408e-06	0.0005429437786288	0.0001046102518505	2.947879467517194e-07	1.0943304792225044e-08	0.0008532179366454	0.0002114458938481	7.279808474134338e-07	4.4709366025264264e-08	0.0	0.0	0.0
4461.604549197685	-0.9261752847114622	19905915.15342148	0.857800658010358	3532.229455435148	25.147266675067385	632.3850212269547	12476644.925843682	4397.298422765667	-4.237722931115059	19336233.41885742	17.958295640898402	4292.526896994723	3379.291321053829	1.217772	13.636232	0.0760018203868189	0.0529919255660429	-0.0667530632	-0.0520137979	-0.0024875531	0.057162361	0.0551494431	0.0424693343	0.0301416554	0.0482648541	-0.0725140094	-0.1546290954	0.0817241065	0.0200175382	0.1155971277	0.0468937157	-0.0493771595	-0.0549327104	0.0593040887	0.0471744505	-0.0262004873	-0.0211201995	-0.1148472074	-0.1726794612	-0.0095678937	-0.0329234935	-0.0226926953	-0.1238593978	0.0154582083	0.1673111008	-0.0082382902	-0.1435376053	0.0132806647	-0.0214475188	-0.0471376909	-0.057823269	0.0958467793	0.0468943317	-0.1318914673	0.0663828056	0.0127472165	-0.1292714302	-0.0764825097	-0.003816118	-0.0494179333	0.0909298506	0.008195649	0.0651473419	-0.146111145	0.0606615923	0.0886712128	0.1140226031	0.0459648342	0.0187518278	-0.0288926068	-0.0247971046	0.1654470272	0.0111929094	-0.0125199459	-0.1107202638	0.0086544428	0.0096152313	0.0265130195	-0.0384907595	0.2001241563	-0.0391810546	-0.0794069225	0.0420713059	-0.0981339762	0.1144245462	-0.1178220534	0.0353440024	0.0877600742	0.0289999454	-0.0741738652	-0.0783053092	0.026278037	-0.0746942817	-0.1135162443	-0.0214286016	-0.0316673501	-0.0031929446	-0.0603937779	0.0697464687	-0.0432374615	0.0525682956	0.0149802233	-0.0688002256	-0.0218841159	0.0815411904	0.0168323754	0.1055332676	-0.0372482629	0.0941146306	-0.1356951365	-0.00333852	0.0692458509	0.0454086858	-0.133355821	-0.1028155136	-0.069799603	-0.0711889804	-0.0289914163	-0.0470633366	-0.0213117607	-0.0033357808	-0.0254790547	0.0904486177	0.1347099954	0.0751831987	0.0018396452	-0.0725589432	-0.1053450429	-0.0322870508519059	-0.000149193213005	0.0010424536527135	2.2258614806784695e-08	0.0649038540380217	-0.0056584668701021	3.2018247320043084e-05	0.0042125102689888	0.0527939818487652	-0.0001615642748617	2.6103014911617962e-08	0.0027872045194477	0.0019897628155582	0.0009499943683275	9.024892998539658e-07	3.959156062178095e-06	0.0007656227647541	0.0002226789861252	5.86178217909712e-07	4.9585930861791526e-08	0.0006252393705212	-0.0002279785661242	3.909242704497464e-07	5.1974226612046247e-08	0.0	0.0	0.0
4471.624041145885	10.019491948200084	19995421.56535385	100.39021890004632	3537.215989963983	4.986534528834909	24.865526607262787	12511896.95965688	4409.569442645784	12.27101988011691	19444302.66951545	150.57792889822443	4308.133001974791	3423.040047096771	1.181558	13.230716	0.1620124015943899	0.090970048258306	0.1196693951	-0.0142984905	-0.0728278184	0.0746059218	0.0668459633	-0.0264109335	-0.1067270747	0.0306770992	0.0757548002	-0.1256222212	0.1638320706	0.0072375094	0.0108601957	-0.109342119	-0.0062806256	-0.0356061645	0.0893744304	-0.0512171369	0.0421310082	-0.1181195379	-0.1015160387	0.0117591916	-0.0412045799	0.0234543513	0.1554597703	-0.0756864988	0.1560995224	0.0234710282	0.1302494208	-0.0451180609	-0.0439604155	0.0491204048	0.1001599803	-0.0771394264	0.0918532928	-0.0195196029	0.0939046341	-0.0369046958	0.0855878226	-0.042438372	0.14198945	-0.0244222361	0.0082741082	0.0093114984	0.1203947251	0.0140296073	0.0462099398	-0.0383624719	0.051373832	0.0074393363	-0.1040743801	0.0628743376	0.0528376219	-0.098599438	0.0304545727	0.1012789997	0.0421737547	-0.1525058131	0.0189330483	-0.0990564742	0.092373792	-0.0057673683	-0.0741499217	0.0028787775	-0.0080130278	0.1705814382	-0.0272761325	0.0112808723	-0.1213998092	-0.0007287086	-0.0717518474	-0.1425097122	0.0290950063	-0.0741615189	-0.0285771443	0.0697020047	-0.0037634622	-0.0087905479	0.0008938257	-0.1620144895	0.0291690027	-0.098581022	-0.0674173556	-0.0059518394	0.1700885959	-0.0741512875	0.0022845743	-0.0979140043	-0.0548865738	0.0722942282	0.0046123276	0.1752338103	0.028687222	0.2073087893	-0.0053639867	0.0255573391	-0.0955177752	-0.1574051293	0.0104759512	-0.0195557561	-0.032182109	0.0892450499	-0.0613344157	0.1108884671	0.2497638965	0.1012698643	-0.0287612355	0.0738823236	-0.0018396452	-0.0764611723	-0.1053450429	-0.0503832204998246	-0.0180961696479187	0.0025384689079339	0.0003274713559262	0.0746831775369827	0.009779323498961	9.56351680973309e-05	0.0055775770070204	0.003457124160775	-0.0493368576879902	0.0024341255265249	1.1951707463014249e-05	0.0032239431379863	0.0012341803224281	1.5232010682687288e-06	1.039380935696895e-05	0.0007622702341536	-3.3525306004999296e-06	5.810559098765842e-07	1.1239461427288418e-11	0.0001667712083594	-0.0004584681621617	2.7812635937654413e-08	2.101930557160185e-07	0.0	0.0	0.0
4464.239241584524	-7.3847995613605235	19929432.00610317	54.53526456147058	3514.198680262412	-23.017309701570863	529.7965458980283	12349592.364358077	4399.3844782064025	-10.184964439381474	19354583.78708342	103.7335006314652	4295.298306793488	3405.649378155001	1.177553	13.185876	0.0663940708836495	0.031389851722754	-0.0314424715	-0.0601298416	0.0689668749	0.0578192156	0.0579862586	-0.0631544924	0.0903880287	-0.0328046681	0.0334942299	-0.0579250174	-0.011267062	-0.0282832899	0.0982001203	0.0241654936	0.1045011811	0.0012695039	-0.0019015718	-0.0344130584	0.0503902315	0.0297146292	-0.0209706577	-0.0374886643	0.0652179367	0.0809648651	0.0632183396	-0.0069912333	-0.0114086392	0.135090349	-0.081547739	-0.0865034736	-0.0076982721	-0.0482497163	0.0134244247	-0.1179379321	-0.0136193226	0.0728279148	0.1203987004	-0.0634743581	0.0555168317	0.0022048928	0.0938297586	0.0872914475	0.0404269573	-0.0159724528	-0.0218302317	0.0534136967	0.0272059667	-0.0142782677	0.0671162452	0.0900732969	-0.0055655353	-0.0863549744	0.0696072308	-0.0146351822	-0.0466377689	0.0428848514	0.0239412688	-0.0307487277	-0.0874545289	0.0232460007	0.0962972943	-0.0424066452	-0.0071350203	0.0852762859	0.0230828549	0.0605619101	-0.1462854432	-0.0055822721	-0.0522179968	0.0517263285	0.0108413408	0.0364991177	0.0102826571	0.0043683113	-0.1382786358	-0.0530771746	-0.0021816713	-0.0058723195	-0.0535398533	-0.0840429001	0.0019529366	-0.029821527	0.0058553451	-0.028748791	0.1202953922	-0.0652862847	-0.0176266117	-0.0190074684	0.0850517772	0.1184353559	0.0584015472	0.1457333027	0.1362095138	0.0113011752	-0.1386839457	0.0023010329	-0.0626322542	-0.0626615211	0.0235322625	-0.0316603906	-0.0858654145	0.0084915681	-0.1345970969	0.0060198791	0.149153222	0.1582861128	0.0274378324	0.0725589432	-0.0055166942	-0.0801538266	-0.1048318124	-0.0423581787455589	0.0080250417542656	0.0017942153066407	6.440129515770783e-05	0.0716414309399624	-0.0030417465970202	9.252222360484528e-06	0.0051324946271254	-0.0214964616313011	-0.0249535857920761	0.0006226814438825	0.000462097862666	0.002909969664704	-0.0003139734732823	9.857934192495117e-08	8.467923449497509e-06	0.0009591039539802	0.0001968337198265	9.198803945404536e-07	3.874351326077643e-08	7.01044666625507e-05	-9.666674169684932e-05	4.914636246040683e-09	9.344458950285385e-09	0.0	0.0	0.0
4465.571351185949	1.3321096014251452	19941327.492532708	1.7745159902090593	3524.9624489404823	10.763768678070392	115.85871615500922	12425360.266440485	4400.559728888278	1.1752506818756956	19364925.927513275	1.3812141652492875	4299.646627408908	3391.7805578886573	1.087793	12.180764	0.0267857791967995	0.0135555917679133	0.0187441873	-0.0398843161	-0.0882588061	0.0227488442	-0.0014342862	0.0378605495	0.0137665712	-0.0202651309	-0.0805249312	0.0368234753	-0.0538607702	0.1401185545	0.0841054318	0.0227355181	-0.0595529719	0.023007887	-0.0809367411	-0.0683712333	0.0886907413	0.1280366739	-0.0661379036	0.0083869595	-0.0822087665	0.1493034165	-0.0764592209	0.0816407243	0.017285399	0.1266204502	0.0526718619	0.0375360303	-0.003362088	0.1022625524	0.0028194116	0.046695259	-0.0605267027	0.0512779266	-0.0292993333	0.033547471	-0.0314023807	-0.009000883	0.0923746025	-0.0103689037	-0.0074576552	0.1411679254	0.0438979415	-0.0722837145	-0.0737164822	-0.0710581966	0.0792586613	0.0645037632	0.0423827084	0.032237444	-0.0357304775	0.1263386933	-0.0772730018	-0.0859657675	-0.028049367	-0.1279214971	-0.0472320908	-0.0039554081	-0.0702251967	0.0791553865	-0.1230725968	0.0160709788	0.0209374565	0.0444808672	-0.2336585666	-0.0116617131	0.0454680559	-0.0761064441	-0.0966010036	-0.0239560883	-0.0277525889	0.0223771066	0.0098188069	0.0173532651	-0.0352319363	0.0270984392	0.117963995	0.0336907811	-0.1026688753	-0.0547074247	0.0908475728	-0.047262098	0.1283296596	-0.0751263103	-0.0249227681	-0.0258606679	-0.056763722	0.0877067644	0.0727855375	0.1822338929	-0.0099282542	-0.019012808	-0.0969186852	-0.1242403116	0.0479973277	-0.1047162304	-0.0036324564	-0.0218241275	-0.0649087494	0.0926363354	-0.0830179024	0.2116949763	0.1474972382	0.0581518015	0.0989097047	0.0712134607	-0.0091870219	-0.0836267848	-0.1038078519	-0.0322225623040424	0.0101356164415165	0.0010382935214378	0.0001027307206495	0.0797078585852233	0.0080664276452609	6.506725495622932e-05	0.0063533427202419	-0.0178356322183645	0.0036608294129365	1.3401671990621723e-05	0.0003181097766287	0.0030079708146711	9.800114996710027e-05	9.604225394874078e-09	9.047888421913122e-06	0.0009591078605084	3.906528199992994e-09	9.198878880890004e-07	1.52609625773405e-17	7.055752410896083e-05	4.530574464101274e-07	4.9783642083865885e-09	2.0526104974766546e-13	0.0	0.0	0.0
4467.27653241205	1.705181226100649	19956559.61703943	2.9076430138461125	3516.1272671607235	-8.835181779758841	78.0604370813826	12363150.958871135	4404.567679481352	4.007950593073474	19400216.443131737	16.063667956518014	4300.530693110621	3418.380930987559	1.16578	13.054039	0.0633964791252747	0.034331898413608	0.0322003568	-0.054838803	0.0314032805	0.0349899973	0.0088424089	-0.0549035114	0.0192733069	0.067926299	-0.0995330201	-0.0281592962	-0.0894867842	-0.0887610656	0.0520496214	0.0341295791	0.0110495119	-0.0097284262	-0.0824792412	0.0300155488	0.0249719839	0.066383335	0.016069176	0.0184081649	-0.0183913528	-0.0668390524	-0.0284119957	-0.091646022	-0.0372131521	0.0799040472	-0.0779804018	-0.0497626161	-0.1230937587	0.0775501962	0.1510261294	-0.0777404542	-0.0564880574	-0.0643818934	0.0594583111	0.0151361071	0.1092657175	-0.142522524	0.0448442786	0.0090258359	-0.1597140094	-0.115226452	-0.2121952314	-0.0289859843	0.0352907246	0.1011988262	-0.0078314171	0.0560797405	-0.0021216264	-0.0233169252	-0.0773904293	0.0321293038	0.0217578303	-0.1017855866	-0.0469391222	-0.003810335	0.0823188489	0.0765175523	0.1183730249	0.0130377637	0.0986328638	0.1098340533	-0.2204690455	0.1895073327	-0.0659287357	-0.041603242	-0.069223859	-0.0107212831	0.0968719051	-0.0164491268	-0.0978617724	0.0149017302	-0.1059419232	-0.0135298926	0.0800978459	-0.040061499	0.0482591825	-0.091812049	-0.1425778615	0.1136062196	0.0144952021	-0.0308125471	0.0534316466	-0.0672240138	0.0042998151	-0.028475118	0.0016269818	0.0968134996	0.0511786733	0.127098346	0.0062457024	0.0770107877	-0.2036405402	-0.0302984963	-0.1166134567	-0.0749148387	-0.025215267	-0.1017690343	-0.1264113373	-0.0264097699	-0.1372577201	-0.1381437366	-0.0892461131	0.0134886728	0.286568493	0.0698462859	-0.0128461567	-0.0868705278	-0.10227815	-0.032272145976762	-4.958367271960112e-05	0.0010414914059454	2.458540600364517e-09	0.0716715565862955	-0.0080363019989278	6.458214981797114e-05	0.0051368120235025	0.0077552991517109	0.0255909313700754	0.0006548957683879	6.0144664932527806e-05	0.0027049534091635	-0.0003030174055076	9.181954804055743e-08	7.31677294574524e-06	0.0007321842757845	-0.0002269235847238	5.360938137060728e-07	5.149431330394498e-08	0.0001350097755485	6.445225143953916e-05	1.8227639493656347e-08	4.154092715625578e-09	0.0	0.0	0.0
4471.423909563133	4.147377151082765	19993631.77901285	17.200737233323387	3527.832255701865	11.704988541141574	137.00675674825555	12445600.424370509	4412.860292757316	8.292613275963959	19473335.96339418	68.76743494469369	4308.3503095992	3417.950356807677	1.244309	13.933385	0.1496355513527432	0.0769634772704176	0.0145730323	-0.0549050783	0.0260088112	0.0034730369	-0.0843801905	0.0218124708	0.0383322155	-0.1093867232	0.1300281231	-0.0398610649	0.0137853874	0.0276657897	-0.0145592456	0.0360854243	0.0429852174	-0.0542532739	-0.0239199848	-0.0739627747	0.221128794	-0.0221666376	0.0081690317	-0.0338352268	-0.0227645056	0.0436783675	0.1655971387	0.0716221406	-0.1673653071	-0.0569718319	-0.0917775455	0.0969921444	0.0525563118	-0.0128088642	-0.0122993149	-0.0250697185	-0.1363901335	-0.0210980451	-0.0635747011	0.1544695373	-0.1025913882	-0.0602332007	-0.0342295936	-0.0908590674	0.1207500597	-0.0522830784	-0.1389560351	0.0424286251	0.1544885149	-0.0199657735	-0.0009174317	-0.0182775562	0.0259447109	-0.0195774122	0.1598180936	-0.0389307656	-0.1515886238	0.0572512972	-0.0567609695	-0.1175031552	-0.1224507313	0.0064401506	0.0365559599	-0.0929102938	-0.0974522044	-0.0254908824	-0.1657079274	0.0072975352	0.118355352	0.0855046021	0.0567238383	-0.117607452	0.0875270367	0.1080895034	0.0865240593	0.0282967837	-0.0826365938	-0.066563984	-0.0155118643	0.1693163017	0.0652837895	0.0785790822	0.1847937889	0.0016152291	0.1007974509	-0.0651999585	-0.0841215722	-0.0478929021	-0.0494333047	-0.0446402689	0.0119469352	0.1538879785	0.0718674562	-0.0981351165	-0.05794773	0.1837932195	-0.0635838628	0.0351331222	-0.1266521754	-0.0237856602	0.1297365115	-0.1165262115	0.0199469082	0.1718453701	0.0023752418	-0.1881587941	-0.0126520702	-0.0870209332	-0.0655906324	0.0684578352	-0.0164896405	-0.0898761648	-0.1002501592	-0.0395985236428231	-0.007326377666061	0.0015680430746912	5.3675809705758846e-05	0.0437179673025127	-0.0279535892837827	0.0007814031538464	0.0019112606650635	-0.0051694159126185	-0.0129247150643294	0.0001670482594941	2.672286087763336e-05	0.0015460096106001	-0.0011589437985633	1.3431507282285622e-06	2.390145716067873e-06	-0.000135394165325	-0.0008675784411095	1.8331580004053437e-08	7.526923514779901e-07	0.000137104922647	2.095147098499993e-06	1.8797759814039853e-08	4.389641364352938e-12	0.0	0.0	0.0
4476.604726699383	5.180817136249971	20039989.87910725	26.840866199261345	3553.631629205519	25.799373503653896	665.6076731810388	12628297.756089872	4420.507853135043	7.647560377727132	19540889.679628585	58.48517973098195	4315.679561818733	3400.062536489509	1.281667	14.351709	0.0629219248388645	0.0319433608081702	-0.0164199404	-0.0771760289	-0.0328071047	-0.0931470612	-0.1129702417	0.1286530971	0.0427377728	0.1750141918	-0.0736152409	0.0121652235	0.0853433888	0.0156644354	-0.0730531207	0.0973088513	0.0071206791	0.106042146	-0.0148297091	-0.0201460523	-0.0002238433	0.0992295536	0.0570521839	0.0469480846	0.1085735798	0.0314983758	0.1218286221	-0.0194220511	-0.0818209505	-0.015845518	-0.0256326043	0.0298549823	-0.0852699407	-0.035786229	-0.1374337629	0.0715355524	0.0803259834	-0.010112243	0.019376419	0.0911007561	-0.045019416	-0.0828558181	0.03070618	-0.085057545	0.0009321146	0.0345268791	-0.0966981043	0.0054970313	0.035845499	0.0425565247	-0.0565232999	-0.0592283787	0.0772278473	-0.0425402606	-0.1327485222	-0.038995932	0.0067863042	-0.0433565713	0.0032975091	-0.0497718967	-0.0763565078	-0.1185728604	0.1302697844	-0.1107494235	-0.1045244678	0.1572274569	-0.0043527207	-0.0581117315	0.0737338369	-0.1002386871	0.038664574	-0.0784693985	0.0398497751	-0.0477042477	-0.019589679	0.0425432409	0.1589401403	-0.1011140445	0.0819940443	0.0007245748	-0.0419343291	-0.0520996357	-0.0618611369	-0.0204574061	0.0154272241	-0.073865348	-0.0528841885	0.016877092	-0.0338629183	-0.0194894432	-0.0179754338	0.0547496915	0.1361856032	-0.0757102854	-0.0034450415	0.0793201802	-0.0933449376	0.0228266075	0.2105226883	0.0060955452	0.0062629641	0.0482751039	0.0324998725	0.1029384419	0.1203324943	0.1717351414	0.0935549614	0.0423948689	0.0580227298	0.0670485315	-0.0201130341	-0.0926354574	-0.0977337597	-0.0459783384698226	-0.0063798148269995	0.0021140076084455	4.070203722680267e-05	0.0556268873464489	0.0119089200439361	0.0001418223766128	0.0030943505958545	-0.0029588127276696	0.0022106031849489	4.886766441306221e-06	8.754572757419617e-06	0.0020410344537704	0.0004950248431702	2.450495953557799e-07	4.165821641477835e-06	-0.0001350000909408	3.940743841999952e-07	1.8225024554024273e-08	1.5529462028260533e-13	0.0004901377407521	0.0003530328181051	2.4023500490957285e-07	1.2463217065922865e-07	0.0	0.0	0.0
