global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46
4092.484909115079	-4.969894333941738	16748432.731334656	24.699849690546195	3040.5364745765605	-5.040883874380143	25.41051023498576	9244862.05323046	3819.375145278688	1.7072093207307262	14587626.500372598	2.9145636647898674	3708.7514705698977	2833.7039419957346	0.455199	12.096214	0.0884222875405048	0.0408427737911856	-0.0402799372	-0.0410382421	0.0121327162	0.0184371526	-0.0096586132	-0.0031614542	-0.0274064172	0.0007186979	-0.0048823959	0.0176372626	-0.002298361	-0.0092999053	0.0218820871	-0.0062660477	-0.0435485696	-0.0073524054	0.0316212404	0.0070115046	0.0046111995	-0.0342981139	0.0655930247	0.0150161586	0.0656213364	0.0108860397	-0.0795610062	0.013695211	-0.0348450181	0.044698956	-0.0033957424	-0.0679287343	-0.0536273424	0.1140257596	-0.0872227177	0.0166829419	0.0692123587	0.0166962898	0.0564056381	-0.0213201875	0.0725589432	-0.0055166942	-0.0801538266	-0.1048318124	0.0286437498799188	0.013300711133411	0.0008204644071833	0.0001769089166544	0.0151642606312805	-0.0087619875848332	7.677242643677112e-05	0.0002299548004934	-0.0958560392949579	0.0178314349681159	0.0091883802693165	0.0003179600730221	-0.0007390727655387	-0.0001510756709879	2.282385836444424e-08	5.462285527610223e-07	-0.0005198958939598	0.0005331051722526	2.702917405562596e-07	2.8420112468247426e-07	-0.0002811918184664	-0.0002863822338423	7.906883877244084e-08	8.201478386055993e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4095.4571124431022	2.97220332802317	16772768.959860792	8.833992623112007	3031.5524213237145	-8.984053252846024	80.71321284997323	9190310.083233677	3825.487970067865	6.112824789177012	14634358.209133953	37.36662690317698	3711.756196102019	2850.675488370933	0.404327	10.744381	0.0433843832670943	0.0325304871117931	-0.0448267385	-0.0424113693	0.0118596929	0.0043572572	0.0087298299	-0.0124466593	-0.0293146766	-0.0055045022	-0.0112472047	0.0280898934	-0.0040508506	-0.0156726856	0.0344144035	-0.0069856739	-0.0522179204	-0.0043064467	0.0310358851	0.0090252794	0.0013106396	-0.0395858315	0.0665635985	0.0198155352	0.0705831718	0.0078678895	-0.0695347142	0.0157544015	-0.0465642174	0.03119061	0.0078804666	-0.0784262906	-0.0557622026	0.1201770167	-0.06621036	-0.0110161046	0.0379678027	0.020313724	0.0253704303	-0.0109791279	0.0712134607	-0.0091870219	-0.0836267848	-0.1038078519	0.0286019575447937	-4.179233512510011e-05	0.0008180719753941	1.7465992752086763e-09	0.0150674012849947	-9.685934628579988e-05	9.381732962912492e-09	0.000227026581483	-0.1256690822653041	-0.0298130429703462	0.0157927182374037	0.0008888175311517	-0.0007370076944946	2.065071044100061e-06	4.264518417180517e-12	5.431803417442456e-07	-0.0005339895249021	-1.4093630942299995e-05	2.8514481270517045e-07	1.9863043313775584e-10	-2.869674814605469e-05	0.0002524950703203	8.235033541580934e-10	6.375376053607612e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4095.437125423948	-0.0199870191540867	16772605.248300772	0.0003994809346658	3036.9190480221982	5.366626698483742	28.80068212087851	9222877.304240055	3814.54608196253	-10.941888105334783	14550761.811415687	119.7249153096668	3705.6189541560334	2865.058838585355	0.542634	14.419664	0.1611051157605419	0.1075435517079471	-0.0603620616	-0.0460888722	0.0181553457	0.0100403728	-0.0172186379	0.0139919017	-0.0777695291	0.0182705426	-0.0396903892	0.0201490937	0.0115347123	-0.0440835127	0.0140402131	0.0172807923	-0.0637641022	0.0227328721	0.0192673618	-0.0373676392	-0.0332003683	-0.0232450009	0.0418638684	0.0460693759	0.1000678266	0.026260969	-0.0663484427	0.0592852956	-0.052045956	0.0366587059	-0.0141162628	-0.0500795517	-0.0629191976	0.1182939767	-0.0419077979	-0.0295397974	0.0487730264	0.0016818659	0.0360414288	-0.0145522103	0.0698462859	-0.0128461567	-0.0868705278	-0.10227815	0.0199470573877675	-0.0086549001570262	0.0003978850984308	7.490729672809216e-05	0.0227054915743423	0.0076380902893476	5.83404232682261e-05	0.0005155393476325	-0.2150412561588695	-0.0893721738935653	0.0462427418503845	0.0079873854664616	0.0002230320635512	0.0009600397580458	9.21676337028638e-07	4.9743301371906515e-08	-0.0005339865608291	2.964072999957039e-09	2.8514164714609017e-07	8.78572874907432e-18	0.0001200595581472	0.0001487563062932	1.44142975025009e-08	2.2128438662012608e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4118.31839608368	22.88127065973231	16960546.41152126	523.5525470039266	3065.169246878675	28.2501988564768	798.0737354304831	9395262.512010785	3842.32453969246	27.77845772992987	14763457.868322872	771.6427138535005	3731.6474554943775	2889.648127637952	0.609637	16.200188	0.1246988147151956	0.0588000117600291	-0.053303581	-0.0152146998	0.0115476834	0.0275602517	0.0441603831	-0.0134684072	-0.0712954444	-0.0218583144	0.0107411412	0.0063655859	-0.0250115287	0.0084385691	0.0038144753	0.0357019847	-0.0422986556	0.008764939	7.511e-06	-0.0285639286	-0.017565386	-0.008610195	0.0445616788	0.053987561	0.0692601784	-0.000903075	-0.0394461746	0.045472811	-0.019701969	0.0021905951	-0.0266872684	-0.0497762862	-0.0491381294	0.0928368105	-0.0410821324	-0.0142420689	0.0355540149	-0.0015652704	0.0431397118	-0.0390472063	0.0684578352	-0.0164896405	-0.0898761648	-0.1002501592	0.0285234069150845	0.008576349527317	0.0008135847420434	7.355377121471052e-05	0.0427749804862855	0.0200694889119432	0.0004027843851866	0.0018296989556021	-0.1653757027548579	0.0496655534040115	0.0273491230616631	0.0024666671949267	0.0008109902881459	0.0005879582245947	3.4569487386855173e-07	6.577052474669698e-07	-0.0007260115926834	-0.0001920250318542	5.270928327106872e-07	3.687361285864492e-08	-2.7705642842277663e-05	-0.0001477652009894	7.676026453038515e-10	2.183455462346073e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4097.152620965442	-21.165775118238344	16786659.599483993	447.9900363558374	3063.5706232542634	-1.59862362441163	2.555597492526976	9385464.963666515	3827.162160495256	-15.16237919720379	14647170.202726716	229.89774291979828	3714.9589453830513	2879.692361844297	0.615158	16.346897	0.2243188455964403	0.1090144739292395	-0.0584090336	-0.0210861202	0.0107327607	0.0295528241	0.0037487704	0.0203696932	-0.0679588106	-0.0146127277	-0.0022539361	0.0347004797	-0.0146015872	-0.0046230248	0.0392305212	-0.0167964518	-0.042938184	0.0004045506	0.0051402819	0.0048038787	-0.0084623313	-0.0289271669	0.0568420487	0.031744413	0.0453604847	-0.0187652945	-0.0457109848	0.0137724627	-0.0062419508	0.0115702761	-0.0229200147	-0.0601887868	-0.0016470022	0.0625391591	-0.0334714242	0.0097685248	0.0405539837	0.0336388302	0.0326433306	-0.020060272	0.0670485315	-0.0201130341	-0.0926354574	-0.0977337597	0.0514615510402478	0.0229381441251633	0.002648291235468	0.0005261584559067	0.0150181903168231	-0.0277567901694624	0.0007704394005115	0.0002255460403923	-0.0973914702346121	0.0679842325202458	0.0094850984744593	0.0046218558713668	-0.0004839207160882	-0.0012949110042341	1.6767945088865652e-06	2.341792594593163e-07	-0.0014030278782242	-0.0006770162855408	1.9684872270743007e-06	4.583510508874621e-07	0.0001131606430142	0.0001408662858564	1.2805331127387211e-08	1.984331049099888e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4089.432251948214	-7.720369017228222	16723456.14327424	59.60409776217747	3041.493320259997	-22.07730299426657	487.4073075006518	9250681.61718618	3825.61233026971	-1.5498302255459748	14635309.701511642	2.401973728015887	3712.464971283943	2820.8616678548965	0.549796	14.61	0.0771039108958309	0.036694642270909	-0.0359656071	-0.0125896014	0.035250991	-0.0002440848	0.0057150576	-0.0006531907	-0.067524967	-0.0094145514	-0.0045419616	0.018882864	-0.0091070366	-0.001607349	0.0214333512	0.005161364	-0.0361805755	0.0023812724	-0.0026979219	0.0042801416	0.0060650663	-0.0032530934	0.0523395601	0.025448108	0.0257796316	0.0045698155	-0.0513884199	0.0106048286	0.008238123	-0.0011884247	0.0021434646	-0.0526473725	-0.0077029715	0.0830458811	-0.048923097	0.0340902817	0.050898427	0.0371758425	0.0907725149	0.0174729899	0.0656188043	-0.0237119231	-0.0951408427	-0.0947412111	0.0288999815919055	-0.0225615694483423	0.0008352089360124	0.0005090244159723	0.0150136317625282	-4.558554294899903e-06	2.0780417259550348e-11	0.0002254091387007	-0.0754190999722084	0.0219723702624037	0.0056880406406179	0.0004827850549481	-0.000639821491263	-0.0001559007751747	2.430505170010352e-08	4.093715406820091e-07	-0.0011151028145797	0.0002879250636445	1.2434542870835686e-06	8.290084227468944e-08	0.0003206430568107	0.0002074824137964	1.0281196988090979e-07	4.3048952034822056e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4076.6915241978654	-12.74072775034847	16619413.783466715	162.32614360849956	3021.87569222399	-19.617628036006863	384.8513297591225	9131732.699254218	3812.356871631142	-13.255458638568143	14534064.916673187	175.70718371879082	3697.611036378594	2816.1878560063064	0.549603	14.604869	0.1648484751860719	0.0733536159424578	-0.0458816581	-0.0281190814	0.0460914947	-0.0155919402	-0.0146341756	-0.0033252601	-0.0779251567	0.0083419546	0.0088437643	0.0236059622	0.010678117	0.0068582452	0.0360693714	-0.0238545696	-0.0540126241	0.0150791765	0.0048095829	0.0145122153	0.015368713	-0.0257051818	0.0350063044	0.0073703838	0.0555629046	-0.0049004478	-0.030815929	0.0288170899	-0.0033320274	0.0114109881	-0.0323548879	-0.1080816703	-0.0006723136	0.0765157337	-0.0464797018	0.029017988	0.0317950286	0.0128741895	0.0754964058	0.044642554	0.0641690889	-0.0272819228	-0.0973854535	-0.0912870929	0.0465272236876757	0.0176272420957702	0.002164782544083	0.0003107196639028	0.0552568293603599	0.0402431975978317	0.0016195149528981	0.0030533171909599	-0.0997612938229934	-0.0243421938507849	0.0099523157452376	0.0005925424014691	-0.0008757449871007	-0.0002359234958377	5.5659895888281294e-08	7.669292824320053e-07	-0.0019618933701883	-0.0008467905556086	3.849025595988806e-06	7.170542450679215e-07	-0.0002493597245767	-0.0005700027813874	6.218027224096769e-08	3.249031707893721e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4073.2664033349424	-3.425120862922995	16591499.192537175	11.731452925630364	3020.166651736024	-1.7090404879659218	2.920819389506796	9121406.604258386	3825.3901092485135	13.03323761737147	14633609.487936351	169.86528279086673	3708.5245761666247	2787.6030466446023	0.699448	18.586758	0.2221610492208279	0.1099468283284801	-0.0180230971	0.0127285474	0.0694246359	-0.0144142419	0.0031440408	-0.0236540466	-0.0695734381	-0.0006875192	-0.0003538692	0.0278945786	0.0022782802	0.0026121153	0.0344077659	0.0022876672	-0.0198981479	0.0346147073	-0.0453285815	-0.0245647576	0.0010553593	0.0490036128	0.0005048792	0.0266158607	0.0249637598	0.0001487971	-0.0122066891	0.0361786915	0.016969041	-0.0256819271	-0.0269350004	-0.0059603937	0.0169836162	0.0585264107	-0.0115933746	0.0364107234	0.0127221786	0.0284465019	0.0615062916	0.0501256467	0.062699827	-0.0308186837	-0.0993631376	-0.0873882332	0.0035230424057033	-0.0430041812819724	1.2411827792383695e-05	0.0018493596077327	0.0291969498829871	-0.0260598794773728	0.0006791173183751	0.0008524618824696	-0.0623198209074757	0.0374414729155177	0.0038837600779398	0.0014018638940834	0.0008761887990624	0.0017519337861631	3.069271991099775e-06	7.677068116024107e-07	-0.0015531771973127	0.0004087161728755	2.412359406252134e-06	1.670489099700772e-07	-0.0004018200764573	-0.0001524603518806	1.6145937384415046e-07	2.324415889555637e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4092.0762205053447	18.80981717040231	16745087.794425309	353.8092219839616	3024.666006600985	4.499354864960878	20.24419420084712	9148604.451487549	3822.7820580312728	-2.6080512172407	14613662.663205814	6.801931151750696	3707.68395385332	2821.5198003629976	0.690631	18.352468	0.220313659611494	0.1141032212185917	-0.0110324471	0.0419703913	0.0780667488	-0.0079578873	-0.0370473438	0.0017443063	-0.0581496112	-0.0099039816	0.0080503543	0.0449671259	-0.0056284922	0.0002952553	0.0564114192	-0.041193965	-0.0099193268	0.0605703484	-0.0720305799	-0.0546040418	-0.0371672847	0.0607973328	-0.0687292086	-0.0016651576	0.0043721801	0.0150565383	-0.0239161838	0.0670527602	0.0063402887	-0.0146750492	-0.026222346	0.0925001697	0.0470166017	0.0439759316	0.0343245308	0.0398016192	-0.0159313112	0.0298889091	-0.0531818889	0.0849464446	0.0612114661	-0.0343178967	-0.1010684743	-0.0830636267	0.0200278297796501	0.0165047873739467	0.0004011139656826	0.0002724080062591	0.0562593330139122	0.0270623831309251	0.0007323725807249	0.0031651125511702	-0.1227255432243907	-0.060405722316915	0.0150615589597217	0.0036488512886282	0.0024949828704487	0.0016187940713862	2.620494245555433e-06	6.224939523832434e-06	-0.0018830293496578	-0.000329852152345	3.545799531672677e-06	1.0880244240669501e-07	-2.365096439455646e-05	0.0003781691120627	5.593681167925774e-10	1.430118773183239e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4084.725279687696	-7.350940817648734	16684980.610519726	54.03633090457424	3013.478817191175	-11.18718940980989	125.15320689096254	9081054.581659924	3815.3693567102105	-7.412701321062286	14557043.328123285	54.94814087527856	3700.0823563196327	2828.2715853129	0.530858	14.106742	0.0525835707292479	0.0405520185818579	-0.0130122099	0.0526022297	0.076170586	-0.0166129232	0.0007010099	0.0116683156	-0.0478892201	0.0077769869	0.0114736944	0.008317599	0.0110857728	0.0082997928	0.0198342788	-0.023652544	-0.0080569926	0.065911212	-0.0832307978	-0.0466784958	-0.0310377571	0.0655224923	-0.0842768378	-0.0059151805	-0.0053553626	-0.0073344877	-0.0003686351	0.0763369785	-0.0104523002	-0.0216621401	-0.053637431	0.0916789669	0.0581784867	-0.0060824978	0.0483738904	0.0254763518	-0.0094557321	0.0232193022	-0.0887216075	0.0629347002	0.0597044597	-0.0377752987	-0.1024967892	-0.0783343427	0.0199954955164969	-3.2334263153199067e-05	0.0003998198409502	1.0455045736603268e-09	0.0561720920622406	-8.724095167159801e-05	7.610983648566099e-09	0.0031553039266488	-0.0868072745356585	0.0359182686887322	0.0075355029123091	0.0012901220255959	0.0024949860759791	3.205530400146594e-09	1.0275425146263989e-17	6.224955519329587e-06	-0.001553029616865	0.0003299997327927	2.411900990859849e-06	1.088998236433193e-07	-2.456256258517473e-05	-9.115981906182708e-07	6.033194807506256e-10	8.310112611385054e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4081.7311710129743	-2.9941086747217014	16660529.352418946	8.964686756043744	2993.198256625924	-20.280560565251108	411.3011368408184	8959235.80346847	3813.580001963548	-1.7893547466624111	14543392.431376295	3.2017904094033023	3698.535658805601	2841.26286072131	0.454212	12.070006	0.0630868628266246	0.0383265838232203	-0.0124607413	0.052424958	0.0767967013	-0.030675881	-0.0359257707	0.004178187	-0.0488663632	0.0102945398	-0.011120068	0.0457955107	0.012685141	-0.0129871491	0.0608190291	-0.0497585864	-0.0074275786	0.0732015985	-0.0883011923	-0.0519592326	-0.0370569545	0.0711431288	-0.0978189198	-0.0142152024	-0.0058798387	0.0150141933	0.0016934868	0.0853086431	-0.0193569359	0.0004904432	-0.0557231085	0.1045118121	0.0553699367	-0.0059406436	0.0600112445	-0.001696184	0.0033655369	0.0191743924	-0.102347308	0.0591617033	0.0581792666	-0.0411866773	-0.1036441676	-0.0732234215	0.0202393949570449	0.0002438994405479	0.0004096331082272	5.9486937099627226e-08	0.0564201746365569	0.0002480825743162	6.154496367940228e-08	0.0031832361060195	-0.1111201337289173	-0.0243128591932588	0.0123476841199324	0.0005911151221512	0.0029520638015772	0.0004570777255981	2.08920047237932e-07	8.714680688582431e-06	-0.001773911393391	-0.000220881776526	3.1467616316024e-06	4.87887592012818e-08	6.311836766075712e-05	8.768093024593185e-05	3.98392833615851e-09	7.687945528791967e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4059.944802375546	-21.78636863742849	16483151.79833621	474.6458584059279	2967.9771589053576	-25.221097720566377	636.1037702303585	8808888.415783918	3816.716517822442	3.1365158588937447	14567324.977418665	9.837731733091966	3699.288747176304	2806.114893477484	0.558284	14.835536	0.0692547440154237	0.0354035386380933	-0.0101598601	0.0509725593	0.088714082	-0.0632698277	-0.0133693841	-0.0323156189	-0.0699243785	0.0103588298	0.0171197193	0.0241495706	0.0144847299	0.0136675123	0.0329534167	-0.0146767545	-0.0086135076	0.0771478633	-0.0877477286	-0.0436320556	-0.0241228543	0.0857787539	-0.0980803715	-0.0156320841	0.0019686298	0.0058265892	0.015112092	0.0860546228	-0.0218940144	-0.0241949832	-0.0615396955	0.0836052323	0.0643133257	-0.0004185888	0.0641657222	0.0097273715	-0.014111821	0.0208367504	-0.1078967334	0.0416384456	0.0566363516	-0.0445478763	-0.1045074645	-0.0677557633	0.0406180761410013	0.0203786811839563	0.0016498281093961	0.0004152906467973	0.0563873271328674	-3.2847503689502344e-05	1.07895849863187e-09	0.003179530661189	-0.0865189074871466	0.0246012262417706	0.0074855213527694	0.0006052203325987	0.0027601714652088	-0.0001918923363684	3.68226687569232e-08	7.618546517352893e-06	-0.0019607711927722	-0.0001868597993812	3.844623670405316e-06	3.4916584624782335e-08	0.0001692060136313	0.0001060876459705	2.8630675048995684e-08	1.1254588627571243e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4065.721396917166	5.776594541620398	16530090.477350071	33.36904449827857	2954.874348712224	-13.102810193133337	171.68363495727883	8731282.416677492	3816.0312420504138	-0.6852757720280351	14562094.440304823	0.4696028837286196	3699.324239119663	2759.8852386853555	0.616341	16.378325	0.0754116282212344	0.0315804989610791	0.0030091032	0.041011955	0.1179076061	-0.0668103871	-0.0385529919	-0.0598305198	-0.0869386374	-0.0036713169	0.0053142848	0.0457632587	0.0012057565	0.0033355122	0.0604548118	-0.0520071996	-0.0058705169	0.08121668	-0.0881839249	-0.0463158994	-0.0298939563	0.0880221434	-0.1205939235	-0.0391626776	-0.0048856496	0.0477352376	0.0117713632	0.0923811935	-0.0075056662	-0.0121564468	-0.0347636481	0.0819724644	0.0735217633	-0.0110489857	0.0651924985	-0.0294679217	-0.0081369664	0.0368259501	-0.0816176052	0.0697622745	0.0550761846	-0.0478548005	-0.1050843138	-0.0619580057	0.0241373194652965	-0.0164807566757047	0.0005826101909697	0.0002716153406037	0.0461943437082652	-0.0101929834246021	0.0001038969110942	0.0021339173906373	-0.0717033512651141	0.0148155562220325	0.0051413705826483	0.0002195007061682	0.0025759864401267	-0.000184185025082	3.392412346449378e-08	6.635706139716628e-06	-0.002178931000224	-0.0002181598074517	4.7477403037371606e-06	4.759370158740635e-08	0.0004453078190753	0.0002761018054439	1.982990537296001e-07	7.62322069694364e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4027.660604977064	-38.06079194010226	16222049.94888421	1448.6238831077533	2904.326236847908	-50.54811186431607	2555.111613047411	8435110.890043132	3784.4938031209017	-31.537438929512064	14322393.345860504	994.610054232703	3665.203160628452	2743.0598033500823	1.321389	35.113918	0.0896597689218466	0.0434163063405664	0.0029062272	0.0616662751	0.1142615847	-0.1249618947	0.1024277472	-0.0336595139	0.0043845267	0.0638490205	0.0788207577	-0.0369091346	0.0716579726	0.0800633998	-0.033293798	0.0346718027	-0.0059228431	0.0867103229	-0.0924055863	-0.0286952372	-0.0011743254	0.0882625243	-0.0789154929	-0.014368062	-0.0134969589	-0.0174297107	0.0158410892	0.0612891902	-0.0419347398	-0.0888334265	-0.028527098	0.0735165635	0.0864676808	0.0068467508	0.068910412	0.0337349746	-0.057608888	0.063045705	-0.11845333	0.0273879788	0.0534992409	-0.0511034211	-0.1053731342	-0.055858395	0.0451948934814794	0.0210575740161828	0.0020425783968022	0.000443421423447	0.0117638019414414	-0.0344305417668238	0.0011854622063569	0.0001383870361174	-0.084385905771029	-0.0126825545059149	0.0071209810927969	0.0001608471887955	0.0024881581027062	-8.782833742049983e-05	7.71381685404917e-09	6.190930744062518e-06	-0.0022143322882377	-3.540128801370014e-05	4.903267482732009e-06	1.253251193028949e-09	0.000138755471851	-0.0003065523472242	1.9253080968593656e-08	9.397434158872777e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
