global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
4625.398563481267	4.4375108748454295	19.69150276437145	21394311.871054567	3460.495498366583	18.79426167806014	11975029.094215386	353.22427202339986	4705.083384987837	-0.4918152951904631	0.2418822845832823	22137809.659688603	4533.314236158288	3066.1957702691216	1.055797	13.694211	0.1192474383875949	0.0577939013322214	-0.0007779948	0.0661531642	0.092178926	-0.1955728532	-0.0367128055	0.0324479807	0.1912731422	-0.076337094	-0.1037167269	0.0260432457	-0.014457698	0.1043334381	-0.0780406678	-0.0981622659	0.0328287047	0.0199229755	-0.0476534052	-0.0391163233	0.1118282275	-0.0111247702	0.1468028577	0.0336431429	0.0386296766	0.0212876895	0.0609250621	-0.084930649	-0.070781257	0.0405086944	-0.0436531599	0.0641234042	0.1265150735	-0.0501338724	-0.079676837	-0.0228840723	0.1236148425	-0.04313742	-0.0542049599	0.021318924	-0.1660543674	0.1224944752	0.0170424537	-0.0497861756	-0.0604423155	0.0044957911	0.0127535019	0.0927935767	-0.1221077356	-0.0686710177	-0.0085232363	-0.0932304054	0.0632317521	-0.0335257735	-0.0097651346	-0.0397022694	0.1537546397	-0.053282267	-0.0421035227	-0.1669981443	-0.0159516681	0.0860934739	-0.0320533962	0.1007921062	-0.0329110722	-0.1053373339	-0.0043984416	-0.0946315054	0.0942911178	0.0216333716	-0.0947648923	-0.0383039171	0.0161351723	0.1578161946	0.0640873517	-0.1144252902	-0.0684987627	0.1092225289	0.0458747759	0.1577700625	0.0395730239	-0.1427375304	0.059217878	-0.1295206398	-0.1275250493	-0.0008010246	0.0364953767	0.0038841137	0.0206468351	0.0444926367	0.0828529377	-0.0351865292	-0.0221908201	-0.076051066	-0.094612167	-0.0414119804	-0.0369850796	-0.1122759946	0.0707812482	0.1251484572	-0.0678673581	-0.0573861241	0.0108047749	0.0951408427	0.0663361938	0.024607302	-0.0219158165	-0.0153784424948071	-0.0078827032178453	6.213701002062866e-05	0.000236496493566	0.0101121595104132	-0.0074169159166216	0.000102255769964	5.501064171423629e-05	0.11225242591712	0.0270134864009321	0.0126006071242785	0.0007297284475333	-0.0039481402172843	-0.0005971395292813	1.558781117533772e-05	3.565756174302928e-07	0.0017402286258305	0.0007872078087372	3.0283956701599103e-06	6.19696134136824e-07	0.000143936135894	0.0001543393190254	2.382062539722895e-08	2.0717611216096037e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4628.803549844906	3.404986363639182	11.59393213656878	21425822.303056806	3477.341622488839	16.846124122256242	12091904.759493314	283.79189794246366	4699.004852989334	-6.078531998503422	36.94855125683001	22080646.60841731	4526.786969577956	3076.2684355126107	1.063588	13.795266	0.0893165111066415	0.0648313483626718	-0.0205109567	-0.000922795	0.213377254	-0.0735956761	-0.0513752925	0.0729419813	0.1739663881	-0.1386110953	0.0707952415	0.0307486109	-0.0103269359	0.1586455938	-0.0620971279	-0.0344280932	0.0245612171	0.0248104359	-0.0459897436	0.0803419924	0.1531197024	0.1145637339	0.0469187075	-0.102879822	-0.0232004407	0.034566865	0.0527027932	0.0257136355	-0.0892639324	0.0052920264	0.1097748273	0.1343590561	-0.0267621413	0.0789682903	-0.0860647778	-0.0996632156	0.0771466512	-0.0122978782	0.0492054948	-0.0266370393	-0.1243554594	-0.077167298	-0.0496402396	-0.0703930019	-0.1122816092	-0.1226211188	-0.0774334718	0.1443945054	-0.1019121098	-0.0562165268	0.0713033909	0.0713663491	0.015950003	-0.0573624895	-0.0440114327	-0.0880576577	-0.0195137029	-0.1352568935	0.0315152072	-0.0386122838	-0.0724311588	0.1082936528	-0.078893065	0.0086054066	-0.1825483104	-0.0676720062	0.1301288751	-0.0431882613	0.0874237027	0.088827855	0.0374600548	-0.0097814232	-0.0320404491	-0.0808496162	0.0609860474	-0.0916471995	-0.0755991933	-0.0126193808	0.09359467	0.1785570923	0.020912387	-0.1702289666	-0.0128105246	-0.0702229545	-0.0189167554	-0.0226383052	0.0885461915	0.0720052797	-0.0033739204	0.049827539	-0.10677182	-0.1556688898	-0.0396605802	-0.0939510635	-0.0251509958	-0.0994671996	0.0736179686	0.0242301623	-0.0221420734	0.0265550747	-0.0359368295	-0.013280723	-0.1465079567	0.0943343646	0.0634368734	0.019209311	-0.0290547284	-0.0245418664177208	-0.0091634239229137	8.396833799102711e-05	0.0006023032072652	-0.0089966805037278	-0.019108840014141	8.094026008615592e-05	0.000365147766686	0.1135920490502968	0.0013396231331768	0.012903153607445	1.7945901389424291e-06	-0.0027726264463977	0.0011755137708866	7.687457411263937e-06	1.3818326255440344e-06	0.0017568074785079	1.657885267739999e-05	3.086372516541285e-06	2.7485835609893285e-10	0.0001419362787298	-1.9998571642000037e-06	3.999428677202079e-12	2.0145907219663477e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4637.615230442846	8.811680597939812	77.64571496010893	21507475.02563545	3503.494047473726	26.152424984886693	12274470.54068383	683.9493325901258	4700.55266829622	1.5478153068861502	2.3957322242310672	22095195.38742671	4530.712423785666	3109.227099173409	1.059019	13.736002	0.1112380177417107	0.0618045143509247	-0.0437988153	0.1117285647	0.165523441	-0.1919365232	0.0192315193	0.1052964605	0.2273030838	-0.0932342937	-0.0254722975	-0.1025910284	0.0587409484	0.1623005249	-0.0604288784	-0.1350363431	-0.0371653416	-0.018031964	-0.0920510558	0.0072651181	0.1819088014	-0.0680551351	0.0989598739	0.078148806	0.0523269997	-0.0335618467	0.0145682794	0.2045402852	0.0334566533	0.0757491455	0.0200282579	0.0045545812	0.0075813191	0.0428204308	-0.1063973092	-0.1209733429	0.1196597485	-0.063280292	-0.073886411	-0.1634442322	-0.0308578365	0.121934914	-0.0871990474	-0.1069916396	0.1203212502	0.0480711269	-0.1174826172	0.1223078499	-0.1301570269	-0.1616122488	-0.0298297886	-0.0043620156	0.0676744734	-0.0220893209	-0.0036982472	-0.0379311403	0.1277907003	-0.2603543051	-0.0089720911	0.0793177901	0.0813649495	0.1180014228	-0.0037039094	-0.0192412974	-0.0422677279	0.0465700284	0.0855087699	-0.0288002426	0.0289747779	0.1518506926	0.0057824662	-0.0039555235	0.1129871699	-0.0839008002	0.2012350864	-0.0061819894	-0.2881451936	0.0400351369	-0.0047388601	0.1808641565	0.020827756	-0.1686684708	-0.0144977683	-0.0657885279	-0.176838367	0.0686875848	0.020506785	0.0218972405	0.1123692814	0.0145127324	0.0202513246	-0.1193440953	0.0503001674	-0.1557385109	-0.2159917807	-0.1603558175	0.0821370856	0.011535965	0.1125544452	0.1443598198	-0.0236579181	-0.0766493937	0.0568186058	0.0934991514	0.060460265	0.0137586687	-0.0360520886	-0.024682137316347	-0.0001402708986261	1.9675925001401432e-08	0.000609207902503	-0.0014608963368516	0.0075357841668762	2.134218107026423e-06	5.6788043009742034e-05	0.1573502900962751	0.0437582410459783	0.0247591137933819	0.0019147836594379	-0.0035891075423242	-0.0008164810959265	1.288169295036846e-05	6.666413800053388e-07	0.0013772505181184	-0.0003795569603895	1.896818989657401e-06	1.440634861801165e-07	0.0001419726550184	3.6376288600021775e-08	1.3232343723120742e-15	2.015623477297362e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4656.779713891236	19.164483448389547	367.27742584359686	21685597.303708937	3541.0561978294736	37.56215035574769	12539078.996186528	1410.9151393477964	4698.84966522034	-1.7030030758796784	2.900219476455645	22079188.176341303	4531.724866147249	3166.323619332995	1.306899	16.951124	0.2720857273599789	0.1541288088928476	-0.1180062608	0.0132576413	0.1206195603	-0.1114927548	-0.125724562	0.1664520754	0.1387408739	-0.0975430978	0.0664508371	0.0646791544	-0.00045411	0.1874198196	-0.0045834719	-0.242289153	-0.0543611895	0.0541359283	-0.0568963398	-0.0685473578	0.0185231135	0.1186269276	0.0588192758	-0.0245654071	0.0782638417	-0.0688417255	0.0561394444	0.0627453309	0.0054525697	0.0143372086	-0.0258154547	-0.0255579125	0.0686738245	-0.0338353152	0.0360293115	-0.032934602	-0.0301618256	0.0515226596	-0.0762523136	0.0367831097	-0.0444169977	0.0265592508	0.0872639063	-0.1686377242	-0.112739679	-0.0336337561	0.1649426433	0.1064279179	-0.0940042446	-0.2646523175	0.0178307072	0.0157270831	-0.0328246374	0.0622038361	-0.1426074636	0.0081529454	0.0305774794	-0.0502775062	-0.0081935501	-0.0521280038	0.0146642466	0.0918272241	0.0712243722	0.0235956829	0.1560600818	-0.0858975888	0.0059908537	-0.1557896818	-0.1169039782	-0.0441737342	-0.0006941837	-0.022818543	0.1099943174	0.1411155834	0.0500879001	0.0156622514	0.0538775661	-0.0855751064	-0.0423038526	0.1173572406	0.0612377451	-0.2001395059	0.0449778373	0.0245097183	-0.0487416607	0.00206745	-5.63112e-05	0.0377546847	-0.09553507	-0.0266393446	0.0455040936	-0.03731839	0.1552059934	-0.0339565783	-0.042130326	-0.0802038345	-0.0726430685	-0.021207529	-0.0850583599	0.1091557996	0.1522997967	0.0153261325	0.0788433716	0.0926354574	0.0574099951	0.0082703149	-0.0428738067	-0.0248035208717709	-0.0001213835554239	1.4733967527347133e-08	0.0006152146476363	0.0037537378219525	0.0052146341588041	1.40905476359567e-05	2.7192409410166545e-05	0.0270528310600042	-0.1302974590362709	0.0007318556683611	0.0169774278313086	-0.002445655929843	0.0011434516124812	5.9812329271762296e-06	1.3074815900858564e-06	0.0009758809466413	-0.000401369571477	9.523436220175198e-07	1.610975329077109e-07	0.0013261964832497	0.0011842238282313	1.4023860753507956e-06	1.7587971121838717e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4668.984549811989	12.204835920753794	148.9580198525221	21799416.726383064	3572.330406116304	31.274208286830344	12761544.530463075	978.0761039680476	4707.753200727451	8.903535507110973	79.27294452638586	22162940.198959563	4539.516229725713	3232.5075290734426	1.219586	15.818635	0.3137898778157372	0.1696539593871193	-0.1751772703	0.0572067098	0.0650006902	-0.0976926407	0.0283801696	0.2032326849	0.0342725708	-0.0728207494	-0.0895506808	-0.0895000218	-0.0265007349	0.0514244257	-0.0002229118	-0.1634876566	0.094260363	0.0586719919	-0.0210592937	-0.077920195	-0.0136600637	-0.029294229	0.0722083214	-0.0372606684	0.0127297552	-0.0126068054	0.0497948892	0.0112017816	0.1571070909	-0.0604648581	-0.0385834379	-0.1000816435	-0.1203426764	-0.0203864202	0.0510768579	0.0558299069	-0.130726069	0.0687505771	-0.0156949189	-0.1848525048	0.066375284	0.0572403338	0.0471978954	-0.0520331935	-0.1263292463	0.0281298894	-0.0109974115	0.0063275629	-0.0519201368	-0.1735948001	0.0853509914	-0.1059182158	-0.0079145152	0.0336927098	-0.0577578901	0.0086564941	-0.0178548453	-0.0344520345	-0.0449681112	-0.0872351505	0.0048009397	-0.0714324607	0.0314000837	-0.0152639664	0.1164506619	0.1880393223	0.0044079222	-0.042356753	-0.0424136164	0.0019944692	0.1825952765	0.0541811553	0.0237145976	0.0057459044	-0.0667463705	-0.0293120228	-0.0231638034	-0.1884704873	0.0856265449	-0.0020616462	0.0760102995	-0.2286483509	0.0037252748	-0.0751059141	-0.0987776973	0.0281066874	-0.1547833986	0.0397516492	-0.1686787116	-0.0786160406	-0.0783441355	0.002318624	-0.0303796493	-0.0053016014	0.0562445162	-0.0543324972	-0.0780164711	-0.0920434339	0.0244356601	0.0412838605	-0.0234937754	0.0221419382	-0.0412122087	0.0917435458	0.0542897799	0.0027592926	-0.0494866478	-0.0474633799452703	-0.0226598590734994	0.0005134692132308	0.002252772435829	0.0320643412228491	0.0283106034008966	0.0010281219780553	0.0008014902649228	-0.127325084080752	-0.1543779151407562	0.0162116770361705	0.0238325406832065	-0.0016713068480593	0.0007743490817837	2.7932665803699123e-06	5.996165004592592e-07	0.002219022401374	0.0012431414547327	4.9240604177996346e-06	1.545400676474934e-06	0.0011748570157544	-0.0001513394674952	2.2903634421760955e-08	1.3802890074673343e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4663.586201292362	-5.398348519627689	29.14216673936646	21749036.25688452	3563.581107875279	-8.749298241024917	12699110.3124056	76.5502197104017	4709.826273332242	2.073072604790468	4.297630024732737	22182463.524970677	4543.152347040591	3242.573198187692	1.15484	14.978848	0.3162084057067094	0.162579493138274	-0.1787202089	0.0105458644	0.1078890865	0.0148628116	-0.0073047021	0.1829596892	0.0018838032	-0.0137666537	0.0458760385	-0.0008936421	-0.0035164066	0.0207588904	-0.0646842333	-0.1455547277	0.0823763265	-0.0211158711	0.0903349398	-0.0300233339	0.0856908829	0.0514246498	-0.0117225914	-0.0853261606	-0.1133812126	0.0056037055	0.0083510641	-0.0463698538	0.0105622616	-0.1206402644	-0.1081145604	0.0564818024	-0.0846567406	-0.0775212139	-0.0974849542	0.0591747688	-0.0702729828	0.0190609232	0.14439746	-0.0399057226	-0.0161431953	0.1053409055	0.1210895026	-0.0578887464	-0.0613609131	-0.0353716864	0.0311456925	-0.0130965176	-0.1159578154	-0.1066166997	0.0944580708	0.008009154	0.0233883496	0.0733948175	0.0462164676	-0.0898487803	-0.0120342923	-0.0030200229	0.0310805464	-0.0803276671	-0.1184697435	-0.0816881211	-0.1992040404	0.0283374335	-0.0790982559	0.0638438038	0.0941068013	-0.1299459494	-0.0213394566	-0.0090306356	0.0670070519	0.0228918562	-0.0618896929	0.019851606	-0.0304545854	0.0528780573	0.0408938343	-0.0029599791	0.116971396	-0.0090354202	0.023188667	-0.2065831095	-0.1785485235	-0.0348800321	0.0313783365	0.0026110501	0.053774203	0.0150408519	-0.0910281296	-0.1756120481	-0.0263288677	-0.0379256568	-0.0674313442	0.0287126332	0.1765420747	0.0645405981	0.0949117809	0.0464897297	0.0359382864	0.0789449588	-0.0919750023	-0.1265545387	-0.0976323628	0.0908236882	0.0511034211	-0.0027592926	-0.055858395	-0.0431283631564554	0.0043350167888148	1.879237055930704e-05	0.001860055708555	0.0199377431623872	-0.0121265980604619	0.0003975136024093	0.0001470543805199	-0.0659122644559744	0.0614128196247776	0.0043444266057143	0.0037715344142654	0.0002637297642674	0.0019350366123267	6.955338856053839e-08	3.744366691044792e-06	0.00307690014038	0.000857877739006	9.467314473870465e-06	7.359542150820466e-07	-0.000798908057566	-0.0019737650733204	3.895748564659483e-06	6.382540844438792e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4653.886398689503	-9.699802602858654	94.08617053442352	21658658.61190715	3541.0635024297803	-22.517605445498702	12539130.728240265	507.0425549991528	4712.93579949476	3.109526162518705	9.669152955388304	22211763.85015932	4544.2791714079485	3191.249705418178	1.124201	14.581443	0.2104842248652171	0.1092630802023105	-0.1252110632	0.0780612387	0.0581855684	-0.0567602445	0.0975392341	0.1508360584	0.0104342026	-0.1089132966	-0.0207205307	-0.0445115148	0.1009640211	0.0272130247	-0.1150816259	-0.0434159647	0.1062789063	-0.03019271	0.0403962821	-0.0499684736	0.0236171782	-0.0641811839	0.0302302637	0.0235380785	0.0860466585	-0.0878942791	-0.0934055703	0.0173377132	0.0048429598	-0.0546160943	0.0709250103	-0.0506389212	-0.1237961111	0.021665345	-0.1096605317	0.0345449333	0.0173727541	0.0471601884	0.0882790837	-0.0953668774	0.0439972936	0.0841759297	0.1586278532	-0.0993044117	-0.0914004779	0.0981093835	-0.0080662758	0.0125340991	-0.1113429725	-0.0262982905	0.112252217	-0.0877986507	0.0126868632	0.053222937	0.0767818755	-0.0073572266	0.0147594593	-0.0424558284	0.0197442876	-0.0062661534	-0.0349638137	-0.0588930442	0.0513589157	-0.1422805854	0.0485713377	0.0590753254	0.0226484089	-0.0632040062	0.0196842349	0.0704050658	0.1640620953	-0.0037883938	0.1045667181	0.1250272312	0.0328789923	-0.053337728	0.0568831287	-0.0518742052	0.0453295667	0.0111233214	0.00275703	-0.1417219797	-0.1235713692	-0.0288258107	-0.0878579092	0.1602500861	-0.0815806456	-0.0799107781	0.0088876395	-0.0738727079	-0.0527264746	-0.0018133502	0.0741620467	-0.0109548117	0.1374446956	0.076425461	0.0361987153	-0.0076843437	0.0133827748	0.1941253436	0.0465753504	0.028636323	-0.0045360263	0.0898761648	0.0478548005	-0.0082703149	-0.0619580057	-0.069745725814073	-0.0266173626576175	0.0007084839948471	0.0048644662693318	0.0087706842539461	-0.0111670589084411	7.692490228241805e-05	0.0001247032046645	-0.0341602834905359	0.0317519809654384	0.0011669249681537	0.0010081882952295	-0.0012702877072267	-0.0015340174714941	1.6136308591312663e-06	2.3532096028491527e-06	0.0017950080125694	-0.0012818921278106	3.2220537651883474e-06	1.643247427342788e-06	-0.0007958612101963	3.0468473697000537e-06	9.283278894248135e-12	6.333950658951192e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4655.470109392591	1.5837107030884	2.508139591076754	21673401.93944787	3545.636561148507	4.57305871872677	12571538.623753011	20.91286604492293	4713.063609012444	0.1278095176839997	0.0163352728106166	22212968.58259741	4544.645775518003	3193.5857489395144	1.111743	14.419864	0.1436919692505713	0.1085173927742373	-0.1235401402	0.0267846003	0.0758387247	0.0057909227	-0.0593335129	0.1437256792	-0.0101326753	-0.0420066589	-0.0260240452	0.0501801042	-0.0544703075	0.0021731342	-0.0948174962	-0.0754514673	0.0869119661	0.0146360804	-0.021584768	0.0152492586	0.0389952634	-0.0318195809	0.0201028279	-0.1466674083	-0.1262180879	0.0089995969	0.0748366313	-0.1693886058	0.0723015314	-0.0001986755	-0.0446848562	0.1050126007	-0.1126679778	-0.1316286856	-0.1712777056	0.1342133747	-0.0222441275	0.1147004354	-0.0128215567	0.0611387992	-0.0038312218	-0.0785907627	-0.0515226866	0.062700021	0.0210299655	0.0673643688	0.0278044866	-0.0134492288	-0.1179975123	-0.0345807159	0.0714110526	-0.0124488291	-0.02011095	-0.0102780387	0.0249454306	-0.0221752113	-0.0343284564	0.0198877609	-0.0292937692	-0.1562007818	-0.0956747291	-0.1445318194	-0.1184407747	0.0196439495	-0.1696142129	-0.0169488897	0.0838181782	-0.1706762027	-0.0456232112	0.0060624044	0.1340461509	0.107171685	-0.1306673567	0.0261833207	-0.0550322423	-0.0153398829	0.1377470025	0.0310793209	0.039451499	-0.0070292069	-0.0031511956	-0.1456564806	-0.1499609352	0.0131281979	-0.0022656226	-0.0561275098	0.0569046809	0.0032801316	-0.0905432055	-0.142211696	0.016337076	-0.0550095487	-0.0124456129	0.1112467737	0.1870828887	0.0718083129	0.1142403266	0.0835573565	-0.0153133751	0.0673780557	-0.0273558413	0.0059728336	-0.0427538745	0.0889012643	0.0445478763	-0.0137586687	-0.0677557633	-0.0593884986485448	0.0103572271655281	0.0001072721545583	0.0035269937717282	0.0081340173405948	-0.0006366669133513	6.61622380970969e-05	4.053447585562719e-07	-0.0421260401005127	-0.0079657566099767	0.00177460325455	6.345327836938901e-05	0.0008340549452821	0.0021043426525088	6.956476517495268e-07	4.428257999167772e-06	0.0019552663692148	0.0001602583566454	3.823066574582427e-06	2.5682740874684218e-08	-0.0005658158481162	0.00023004536208	5.29208686145643e-08	3.201475739794547e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4645.019343908055	-10.450765484536532	109.2184992127801	21576204.705280017	3520.8717279343377	-24.76483321416936	12396537.72456733	613.2969641256258	4703.395496701909	-9.668112310535436	93.47239564912682	22121929.1983958	4533.006447966202	3163.9355202811107	1.277165	16.565468	0.300919494344056	0.1612160098077307	-0.1135092607	-0.0619481083	0.0313876032	-0.0073604228	0.1494765784	0.1108692782	-0.0746443101	-0.172693012	-0.0385340361	-0.113612591	0.0257891156	0.0426020089	0.0569750729	-0.1131576675	0.0007585037	0.1207973282	0.0457231486	0.0589526654	-0.1037790704	0.0053071391	-0.0106938517	-0.029188154	0.022218958	-0.1809001324	-0.0550723589	-0.0076414949	0.090580492	-0.0149441595	-0.0303594878	-0.0816381512	0.0308804067	0.1124365064	-0.0859298988	0.1092571132	0.039701969	0.0276372911	-0.0501816327	0.0932971813	-0.0488782142	-0.137078689	-0.0094186357	-0.1161583181	0.0413693704	0.0570818911	-0.0209624859	0.0008232064	0.022578008	-0.1100086192	0.0880773433	-0.0320803117	-0.1853209258	0.0777409811	-0.0576228081	0.1304537961	-0.0091646537	-0.0814438374	-0.0113060249	0.0332030456	-0.0840753615	-0.1446058402	-0.0203720625	0.0056530565	0.0211090826	0.002411159	0.0137870882	-0.0514532847	0.0644663913	0.038785705	0.0190685242	-0.004981835	-0.0728483189	-0.0277375898	0.1499570006	0.1372953392	0.0129910449	0.0546640422	-0.1323109976	-0.0479682075	0.0489180961	-0.1211458728	0.0030453666	-0.0027768158	0.0925994634	0.2761289851	-0.1450904247	-0.0716426014	0.0176092695	-0.0481656473	-0.0094740973	0.0549286571	0.1282392937	0.0022299142	0.0925919136	0.0608789241	-0.0294698185	-0.052459063	-0.1692613394	0.0577900809	0.0968162294	0.0104968555	0.0216877815	0.0878992835	0.0411866773	-0.019209311	-0.0732234215	-0.0687372465543205	-0.0093487479057756	8.739908740574544e-05	0.0047248090638694	0.0066168545916553	-0.0015171627489394	4.378276468710983e-05	2.3017828067696567e-06	-0.1159833917469086	-0.0738573516463959	0.0134521471611168	0.0054549083922193	-0.0013311982384584	-0.0021652531837405	1.772088750074747e-06	4.688321349698372e-06	0.0013753277653132	-0.0005799386039016	1.8915264620414003e-06	3.3632878429533697e-07	0.0010129170051006	0.0015787328532168	2.492397421826058e-06	1.0260008592219688e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4656.997212666003	11.977868757948272	143.46933998263327	21687623.038778923	3547.655885532924	26.784157598586265	12585862.282156397	717.3910982659062	4708.091081411396	4.695584709486866	22.04851576396685	22166121.630865525	4540.495839419157	3184.623028869629	1.394611	18.088793	0.2294729577187925	0.1065104664047375	-0.1247369034	0.0387309552	-0.0637327716	-0.0920637919	-0.0586175195	0.1439451162	-0.0301474741	0.0984683289	-0.1319012436	0.0165623749	-0.1331064314	-0.0094458509	0.0384208766	-0.1338887146	-0.0023618086	-0.0351345194	-0.0210494197	0.0243619049	-0.0926640312	-0.0942046187	-0.0337055183	-0.0385608879	-0.0787755519	-0.047367563	-0.0817621882	-0.0386776817	0.0618409038	-0.0109276874	-0.0557882272	0.0818657398	-0.1727509391	-0.0889565589	0.1180644764	0.1840535986	-0.0756308066	0.0266174889	0.0442087253	-0.039498113	-0.1431263843	-0.0057942041	-0.106980702	-0.0479943411	0.0409089381	-0.1182863036	0.0188954447	-0.0554232539	-0.0191275253	-0.134820922	-0.0232110851	0.0099533964	-0.0581767248	-0.0247528581	0.039353643	0.0572619861	0.0657549261	0.2074402696	-0.0386091312	-0.0911678691	0.035667198	-0.1778198791	-0.1008370957	-0.0820542076	0.037743452	-0.0280493347	-0.0416160062	0.0332426715	-0.0344633861	0.1301570459	0.1517105418	-0.0150418801	-0.1588227086	-0.0986170902	-0.0830906314	0.0334883028	-0.0407765213	0.1037479485	-0.0717365176	-0.0774231381	0.0588650982	-0.131817857	-0.0789228468	-0.0228871626	-0.0773530009	-0.0490756106	-0.0743895941	-0.0119200265	-0.1042999585	-0.0393259073	0.0346545713	-0.0226583615	-0.0853530778	0.1408977958	0.187154413	0.1962606436	0.0297724116	-0.0406643422	0.0217412414	-0.1122574697	0.0194037833	0.052123003	-0.0006134661	0.0868705278	0.0377752987	-0.024607302	-0.0783343427	-0.0787236054677862	-0.0099863589134657	9.972736434855595e-05	0.0061974060578476	0.0224621115097676	0.0158452569181123	0.0005045464534772	0.0002510721668009	-0.1596269450777043	-0.0436435533307957	0.0254807615948404	0.001904759747338	0.0002379092750049	0.0015691075134633	5.6600823133357143e-08	2.4620983888069803e-06	0.0020800115742483	0.0007046838089351	4.326448149006891e-06	4.965792705752807e-07	8.675255637062353e-05	-0.0009261644487299	8.577805860913011e-07	7.526006036838213e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
