global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
4576.637706522927	14.934183166039476	20945612.69676744	223.0298268368168	3183.983555733817	37.24138724190834	10137751.28318336	1386.9209237017735	4333.943772721998	-1.0512143125633884	1.1050515309381173	18783068.62511579	4223.846778111558	3260.6030225768213	0.834102	13.744366	0.0811220510289841	0.0475552890446081	0.1536255006	0.0093280725	-0.0031363713	0.1305640626	0.0913687659	-0.1340381771	-0.0452951197	-0.069385068	-0.0550371784	0.133242468	-0.061176589	0.0623897896	-0.0518474898	-0.0722873617	-0.0698693967	0.0567179625	0.1252286924	0.014590875	-0.0439773554	0.128581918	-0.034248318	-0.0728304589	-0.1368663364	-0.0099305507	0.0093676505	0.0362868643	-0.0750460228	0.0744821206	-0.0089202762	-0.0186280209	0.0934905849	0.0586292396	0.0318677927	-0.1472856018	0.0606994772	-0.0370710531	0.0907170185	0.0349946302	0.0575473372	0.1398784435	-0.0692977074	0.083709521	-0.1026529268	-0.0297616189	0.0598984285	-0.0316681773	-0.0425043534	-0.0046597868	0.0342068098	0.0785236206	-0.0918745413	0.0548368818	0.0409955208	0.0068132237	-0.2009996676	0.0511392968	0.0934532307	-0.0708098948	0.0995243967	-0.0103235885	-0.057854628	-0.1088279432	-0.0467143319	0.0228694779	-0.0124988654	-0.0203242376	0.0437713301	-0.1102667074	0.0916014471	0.0243095797	-0.0101693	0.171704591	-0.028303318	-0.007256593	0.0296859914	0.0335844962	-0.0049660232	-0.0760134608	-0.0872370497	0.0858153105	0.0343178967	-0.029937846	-0.0830636267	0.0209068128965128	0.0001172234133974	1.3741328648561158e-08	0.0004370948254897	0.0769000946265663	0.0357015981812481	0.0012746041126952	0.0059136245535748	-0.1670701973394699	-0.0270240115596606	0.0279124508390494	0.0007302972007766	0.0003120154339942	-6.901051758809998e-05	9.735363105058901e-08	4.762451537777456e-09	-7.293400797414584e-05	-7.11827956578759e-08	5.319369519172769e-09	5.066990397670914e-15	0.000423511372591	-0.0002965026571098	1.793618827139128e-07	8.791382567317167e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4564.670728769933	-11.966977752994351	20836218.86208903	143.2085565406618	3202.211753932408	18.228198198591144	10254160.11702287	332.2672095671214	4333.0128130771145	-0.930959644883842	0.8666858604022492	18775000.03829045	4223.145439989477	3327.853851052889	1.015633	16.735643	0.0771153752468955	0.0427285267552519	0.1741971131	0.1022358539	0.1207280177	0.0043190257	-0.0014977539	-0.1398820182	-0.145547793	0.0824597749	-0.0301545215	-0.0226771546	0.00488128	0.0422188499	-0.0099340147	-0.0073216889	0.0044084833	0.0525814005	0.0130503498	-0.1167730783	0.1135093083	0.107185998	-0.144941076	0.0460117341	-0.0901189783	0.0118501519	0.0427884743	0.0255718795	-0.0125324354	-0.0207500035	0.0005649629	0.0347642072	0.0680881793	-0.0418764653	-0.0588090016	0.0325857458	0.0330528174	-0.0074060964	0.0258031841	0.0098855199	-0.1383101785	0.0886253931	-0.0166030834	0.1964197193	0.0422007613	-0.0241931142	0.0700585893	0.0256201602	-0.0318342226	0.1060448098	0.0076054535	-0.054362797	-0.0366986722	0.0105753978	-0.0398832407	-0.0462009945	0.0305307375	0.0606055807	0.1057919084	-0.0968349767	0.0961252337	-0.0312496198	-0.0584502811	-0.1415594487	-0.0295299493	0.0467372313	-0.0437996795	0.1057934581	-0.0079553155	-0.0740227129	0.0698147899	0.0115831968	0.0170729619	0.1115231799	0.0875407043	-0.092305839	0.1510223395	-0.0054107538	0.019085094	0.0263315049	0.0300274135	0.0847339531	0.0308186837	-0.0351863325	-0.0873882332	0.0422561211426142	0.0213493082461014	0.000455792962587	0.0017855797740192	0.0856368994693781	0.0087368048428117	7.63317588613796e-05	0.0073336785507283	-0.1643713789104453	0.0026988184290246	0.0270179502049211	7.28362091284288e-06	-0.0002609614223522	-0.0005729768563464	6.810086395608333e-08	3.283024779086032e-07	-0.0001090915357346	-3.615752776045415e-05	1.1900963168933508e-08	1.3073668137480127e-09	0.0007009858630633	0.0002774744904723	4.913811802145995e-07	7.699209286286249e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4558.083394539485	-6.587334230447596	20776124.231576595	43.39297226362662	3218.0038741629464	15.79212023053833	10355548.934127731	249.391061375778	4340.033675467614	7.020862390499133	49.2925087063252	18835892.304192923	4231.82220564697	3319.1655716658	0.991206	16.33312	0.1563220824754138	0.0807893152569286	0.1336207916	0.0466971833	0.1253033093	-0.0782867167	-0.0080245643	-0.1427742956	-0.0531159574	0.0383367963	-0.031802226	0.0132909053	0.0281381439	0.0367862311	0.0950989677	-0.0798208019	0.0624681829	0.0924744594	0.0548878456	-0.0887309631	0.0536437732	-0.0291268777	-0.0346124893	0.0658111812	0.0439756746	0.0373706447	-0.0623634925	-0.0128209568	-0.0333924957	0.0930964407	0.0014918289	-0.1162019421	0.1081551398	0.0605440551	0.1254664104	-0.0103534497	0.0432220788	0.1071217036	0.0880841719	-0.0529555308	-0.0934597934	0.0932080247	0.0717685782	0.0573439698	0.0935565924	0.0263154284	-0.0180077261	0.085263909	0.011807681	-0.099835569	0.0045044516	0.0364788177	-0.0836800899	0.0211581882	-0.0226275225	0.0288781578	-0.1009561118	0.0508395464	0.105482361	-0.0644038286	0.0529515912	0.0310401181	-0.060230132	-0.0907718874	-0.0288540107	-0.1204517745	-0.0117089318	0.1320508754	-0.1227358089	-0.0412273709	0.0908261864	-0.0079700984	-0.0072241118	0.0691986401	0.0680888064	-0.0093653634	-0.0567882824	-0.064933902	-0.1207233138	-0.004560685	-0.0449167214	0.0836267848	0.0272819228	-0.0403383756	-0.0912870929	0.0209679545803993	-0.0212881665622149	0.0004531860355806	0.0004396551192856	0.0308820832015754	-0.0547548162678026	0.0029980899045208	0.000953703062869	-0.1162009105722319	0.0481704683382133	0.0135026516178158	0.0023203940199228	0.0003440257116778	0.00060498713403	1.1835369029541677e-07	3.660094323418332e-07	-7.287959912494202e-05	3.621193660965798e-05	5.311435968612249e-09	1.3113043530218876e-09	0.0007000123075593	-9.735555039999289e-07	4.90017230734496e-07	9.478103193685552e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4554.264093707442	-3.8193008320431545	20741321.43523287	14.587058845645531	3217.0013795689174	-1.0024945940290308	10349097.876148315	1.0049954110574313	4335.806267993285	-4.227407474329084	17.870973954013404	18799215.99356985	4225.422853954945	3252.014620055229	1.024797	16.886639	0.1097177530655594	0.06283562545197	0.1151199743	-0.0682073952	-0.0019900506	0.0123515898	-0.012569308	-0.1326343592	0.0723002447	0.0092452571	-0.0178155824	-0.0109310895	-0.0432494024	0.0471699871	0.0073293628	-0.0397705143	0.016847844	-0.0216606046	0.1106537037	-0.0622497901	-0.0451803594	-0.0180373051	-0.0023174633	-0.0106720645	-0.0697284516	0.1039346296	-0.0496515302	-0.033498588	-0.0725013164	-0.0100497969	0.0607211571	-0.0720273817	0.0072866708	0.0063708931	-0.0149565345	0.0022880151	0.0506872425	0.0183740395	0.0566520158	-0.0818866625	0.071728959	0.0245010269	0.0571650967	0.0785378704	-0.0311791371	0.0296512212	-0.0209772212	0.0483832375	0.0837429885	-0.0293675091	-0.0736976084	0.083901761	-0.0140794597	0.0349301655	0.0215496825	0.0634331085	0.0830360576	0.0536141974	0.0462988071	-0.0571975717	0.0869742602	-0.0128572788	-0.0200547759	-0.0444899453	0.0027568717	-0.0185259941	0.0218781959	0.0038299256	-0.1072382777	-0.0242083834	0.0353753834	-0.0151230306	0.0267065804	0.088662552	-0.0329999941	0.0115999196	0.0621455482	-0.0449080126	-0.0204366879	-0.033314087	-0.0041209163	0.082494143	0.0237119231	-0.0453798541	-0.0947412111	0.012208074922853	-0.0087598796575462	7.673549161469346e-05	0.0001490370933219	0.0770972262262574	0.046215143024682	0.0021358394447918	0.0059439822917827	-0.0778583200247311	0.0383425905475008	0.0060619179970734	0.0014701542498932	0.000224987590016	-0.0001190381216617	5.061941566120772e-08	1.4170074408769497e-08	4.106806182746503e-05	0.0001139476609524	1.6865857022644902e-09	1.298406943652471e-08	0.0006049952934569	-9.50170141024e-05	3.660193051050006e-07	9.02823296893568e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4540.502647985972	-13.761445721470407	20616164.29636762	189.37738834497625	3153.301780482701	-63.699599086216494	9943312.118795373	4057.638923744713	4328.284129983128	-7.5221380101565956	56.58256024384263	18734043.5098638	4218.476931993594	3217.876494738049	0.912227	15.031716	0.1012806014651806	0.0587396482760973	0.1151717647	0.0163276359	-0.0114168153	0.0698656273	-0.0435828221	-0.1141031323	0.0152254961	-0.0758043861	0.0324710594	-0.0234984139	0.0034824597	0.0329625108	-0.0946456799	-0.055121279	-0.0967615655	-0.0398409565	0.0323688984	-0.0026073577	0.0140218056	0.0329148221	0.0406387609	-0.0214514012	-0.0939450179	0.0208855608	-0.0789603716	0.0102047009	-0.1912192416	-0.0268797021	0.0302551924	-0.0662398112	-0.0179088105	0.0770585719	0.0332360284	-0.0283677765	0.0327908614	-0.090158515	0.0627784709	0.0661652559	0.0570828664	0.0390042301	-0.0464920576	0.0855261126	-0.0190108459	0.0207372959	-0.0232266762	-0.0263688405	0.069939631	0.0471539661	-0.0464471182	0.064803448	-0.0272902812	0.042218914	0.177528947	-0.0007897176	0.043229969	0.0668143171	-0.0141217934	-0.0800488927	0.0842559124	-0.1108520798	0.0252045405	-0.0398712933	-0.0230629298	0.0905144228	0.0086594772	-0.0011876498	0.0539524612	-0.0369287885	0.0041610502	0.0439300779	0.0740279253	0.1023631549	0.0225245469	-0.0128201191	0.0102710388	0.003314675	0.0778063547	0.0100796909	-0.0251367794	0.0813363727	0.0201130341	-0.0502969496	-0.0977337597	0.009570320552342	-0.0026377543705109	6.957748119149879e-06	9.159103547457968e-05	0.0771296114738078	3.238524755039274e-05	1.0488042589002188e-09	0.0059489769661005	-0.0373184678218336	0.0405398522028975	0.0013926680405692	0.0016434796166327	-0.0002436167789988	-0.0004686043690148	5.934913500975017e-08	2.195900546597589e-07	0.0005524482028642	0.0005113801410367	3.051990168478843e-07	2.6150964864675096e-07	0.000423567610624	-0.0001814276828329	1.7940952076972448e-07	3.291600409811537e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4538.638493599367	-1.8641543866042407	20599239.37558193	3.4750715770958345	3189.303704485212	36.00192400251126	10171658.119443098	1296.1385318825965	4327.623576173688	-0.660553809439989	0.4363313351656813	18728325.81705434	4216.4582380992015	3216.9634656112603	1.125363	18.543776	0.1466738786240399	0.0865219961055429	0.078244317	0.1041475554	0.0649131448	-0.0136591571	0.0291345896	-0.0630140788	-0.1033779728	-0.0012506053	-0.0344458082	-0.0019176686	-0.0472768016	-0.0023507654	0.0800877558	-0.0615189303	-0.1195369118	0.1400513944	-0.0752102134	-0.0108532647	0.1053048805	-0.0721875654	-0.0223083322	-0.0029470611	-0.0247114956	-0.0892493773	-0.0331703351	-0.1080932276	-0.0472133517	-0.0664642138	-0.0804840134	-0.053568593	0.0001336343	-0.0221048425	0.1839226226	0.0731282416	0.0037334251	0.0721882789	0.0477229569	0.1220227923	-0.1006243045	0.1236281891	0.0577257425	-0.0617214888	0.1066198041	0.0739070859	0.0189481748	0.0009867356	0.1551007103	0.0493188427	0.0465646348	0.0543379484	-0.0065608541	0.0745297582	-0.0311466702	0.0241291454	-0.0114773553	0.0435939064	0.0542502495	-0.0439533101	0.0351870209	0.0180765646	-0.0417370714	-0.0468523312	0.0396892667	-0.1132758167	-0.0160815666	0.1390511697	-0.086545663	-0.1151585608	0.038473611	-0.0188511679	-0.0185753775	-0.0093305956	0.0460930981	-0.0244067886	-0.0127761345	-0.1045786054	-0.0400345159	0.042379471	-0.0793399453	0.0801538266	0.0164896405	-0.0550761846	-0.1002501592	0.0028688841001525	-0.0067014364521895	4.49092505227342e-05	8.23049598010782e-06	0.0064091717515282	-0.0707204397222796	0.0050013805945125	4.107748254058705e-05	-0.0504661783158582	-0.0131477104940245	0.0025468351538079	0.0001728622912346	0.0002530154403918	0.0004966322193906	6.40168130766565e-08	2.46643561336833e-07	-7.294651600342483e-05	-0.0006253947188676	5.321194197037915e-09	3.9111855438751553e-07	0.0004235087097713	-5.8900852699991096e-08	1.7935962725215126e-07	3.4693104487860487e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4553.146596743969	14.508103144601591	20731143.931441188	210.48505685439855	3184.641233956473	-4.66247052873905	10141939.789015807	21.738631431360197	4327.887863990104	0.264287816416072	0.0698480499059753	18730613.363272827	4215.647752593188	3212.096028707392	1.03542	17.061684	0.0665777210379422	0.0448174822395558	0.0985535347	-0.0437757216	-0.0329005893	0.0450897858	0.0239789991	-0.0847654011	0.0814078222	-0.0396411111	-0.0519926486	0.0127975221	-0.1202007797	-0.0010707899	-0.0353691846	-0.1228951961	-0.1064617608	0.0235809937	0.0687978024	-0.0692665877	-0.0560335009	-0.0713456543	0.0750961794	-0.0392676982	0.0916890943	-0.1278378578	-0.13872424	-0.0301163911	0.0681185698	-0.0464664984	-0.0405531451	0.0176413344	-0.0209230883	-0.0930913247	0.0898389941	-0.0244723058	0.0058193755	-0.020551892	0.103430835	0.0335397507	0.1294658172	0.0514838177	0.202899759	-0.0193143877	0.0259474793	0.0759687738	-0.0889116892	-0.0654519772	-0.0401979135	0.0401914024	0.0482269096	0.1120853446	0.0431168985	-0.012210032	-0.019508391	0.0670198158	0.0159515916	0.068865765	-0.0053046251	-0.0632073274	0.0714470765	-0.0554604446	0.0199991282	-0.0091168311	-0.0274363299	-0.041461093	0.0101895311	0.0322417169	-0.1064605857	-0.0581589099	-0.0197777663	0.0040655066	0.0173895337	0.0887283707	-0.08110068	-0.0130026636	0.0285621671	0.0768562297	0.0214110427	0.0185621851	-0.0657195041	0.0789468648	0.0128461567	-0.0597044597	-0.10227815	0.0040178507218087	0.0011489666216562	1.3201242976800624e-06	1.6143124422738694e-05	0.0430564439159297	0.0366472721644015	0.0013430225570917	0.0018538573626855	-0.0239852922371852	0.026480886078673	0.0005752942437031	0.0007012373275116	0.0002990154380473	4.5999997655500006e-05	8.941023219061873e-08	2.115999784306006e-09	-7.293676396269433e-05	9.752040730504064e-09	5.319771537349786e-09	9.510229840941024e-17	0.0004235108835393	2.1737679999664188e-09	1.7936146847623855e-07	4.725267317678004e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4548.650005090353	-4.496591653615724	20690216.86880847	20.219336499366587	3193.9819044712613	9.340670514788144	10201520.406089865	87.2481256658326	4325.986099394241	-1.9017645958629144	3.6167085780776342	18714155.7321522	4216.722917249013	3304.9039368045133	0.992008	16.346348	0.0940976847717916	0.0477965629075522	0.1491004096	0.0096004473	-0.0144995864	0.0377195484	-0.076277171	-0.1298609013	0.0356379091	0.0375929363	0.0401851687	-0.031611932	-0.029474041	0.0024782248	-0.0853232461	-0.0761291504	-0.0426700792	-0.0452678318	0.0702625169	0.0033833363	-0.0578182524	0.1108001343	0.0286397888	-0.0035538106	0.0329303464	-0.1194539308	0.0253855846	0.0245905481	0.054246395	-0.0256772294	-0.0673124553	-0.0040739992	-0.0340473902	-0.0554346254	0.0665142205	0.0512869487	0.010324556	-0.0725054957	0.0830614795	-0.0254771615	0.1067979717	0.018757577	-0.0201622637	0.0677951685	-0.0452407203	0.0807638831	-0.0528861759	-0.0942063626	-0.0151962405	0.0175857253	0.0686812893	-0.0282257974	0.0231147883	-0.0125053867	0.0023181167	0.002709417	-0.0017393614	0.0794480679	-0.0165155489	-0.0638111498	0.1148489957	-0.1274374085	0.023326343	-0.066229767	0.0183371037	0.0254707631	0.0150770672	-0.0168809163	0.0233583866	-0.0202888691	0.013456052	-0.0537056016	0.0827100165	0.0643845653	-0.0277118342	0.0040284691	0.0672798094	-0.0314752005	0.1302558174	-0.0304414714	-0.0623574511	0.0777158551	0.0091870219	-0.0641690889	-0.1038078519	0.0161131235771279	0.0120952728553192	0.0001462956254446	0.0002596327514117	0.0691457582935726	0.0260893143776429	0.0006806523246954	0.0047811358899931	-0.0019524442412404	0.0220328479959448	3.8120385151528015e-06	0.0004854463908124	0.000120909908753	-0.0001781055292943	1.4619206034658788e-08	3.1721579565202764e-08	0.0004260255643548	0.0004989623283174	1.8149778148382586e-07	2.48963405080015e-07	0.0004229737502934	-5.371332458999891e-07	1.789067934372635e-07	2.885121238510582e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4530.460880378706	-18.18912471164731	20525075.7886418	330.8442577758588	3158.8146930803573	-35.16721139090396	9978110.265220352	1236.732757012525	4327.661077895968	1.6749785017273098	2.8055529812486637	18728650.40513569	4215.691736629907	3180.3940507712778	1.185055	19.527382	0.1516960290962144	0.0968110855830597	0.0766488197	0.1490796694	0.0470177002	0.0038948402	0.0377748047	-0.0527150023	-0.1386750832	-0.0042063764	0.0066103674	-0.0742894867	0.0312931802	0.0338604203	-0.0117299965	7.28499e-05	-0.0216739362	0.054546129	-0.0613620289	-0.0571436274	0.0955571476	0.0031274464	-0.0196977931	-0.0252639349	-0.0278314268	-0.0369223071	0.0633074517	-0.0288862061	0.0100710578	-0.090581461	0.0252252089	0.0186262033	0.0523332879	0.0910427478	0.1282158118	0.049561405	0.0329633096	-0.0142940165	0.0035806877	0.0583170857	-0.107355284	0.0444070296	0.0080362584	0.0289437294	0.0578441641	-0.0391779013	0.0483267502	-0.024715158	0.0192939192	0.0788044964	0.0090517541	-0.0415440561	0.0733635148	-0.0282894276	-0.0124182088	0.0461392378	-0.0600367452	0.040487147	0.0282901019	-0.0194799746	0.0677914351	-0.0234944829	-0.0526288879	-0.0619772812	0.0157622427	-0.0271353746	0.0123230673	0.1402736637	-0.0341096546	-0.1155588202	0.0233735796	0.0393136316	0.0182201699	-0.0368414453	0.0597368282	-0.0962361886	-0.0515460359	-0.0132471033	0.1826973592	0.0018280836	-0.0290529887	0.0764611723	0.0055166942	-0.0684578352	-0.1048318124	0.0206793683182695	0.0045662447411416	2.085059103600332e-05	0.0004276362740426	0.0469978666320685	-0.022147891661504	0.0004905291050497	0.0022087994679656	-0.0422732224789541	-0.0403207782377137	0.0017870253387551	0.0016257651576948	0.001569962083035	0.001449052174282	2.464780942167596e-06	2.099752203791392e-06	0.0004116519042918	-1.4373660063000003e-05	1.694572903070653e-07	2.0660210360668127e-10	0.0001931772955213	-0.0002297964547721	3.731746750492368e-08	5.28064106258258e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4542.407556594657	11.946676215950902	20633466.41020824	142.72307260876696	3197.974855782645	39.16016270228784	10227043.17821803	1533.5183428696553	4332.458102991085	4.797025095116624	23.01144976317865	18770193.214173112	4220.942596797196	3219.067875364364	1.052532	17.343662	0.1848504631005509	0.1248646893154953	0.0721640395	0.0590055054	-0.0026570415	-0.0042744007	-0.0839467268	-0.0796523492	-0.0132501017	0.0138847756	0.0097659269	0.0008044023	-0.070178085	0.0333910745	-0.074353203	-0.0358273106	0.0283923853	-0.0733011516	0.0454903643	-0.1061190615	0.0165379362	0.0355773176	-0.0190747269	0.0368650759	0.0398553988	0.037486726	-0.1435382014	-0.1325082398	-0.024485778	-0.0446869662	0.0790435171	-0.0092298891	-0.0938561239	-0.0009862549	0.0067303857	-0.0240605411	0.0346176671	-0.0579985133	0.0560986698	-0.0380404493	-0.0261361301	-0.0352330317	0.0743912575	0.1498103622	0.0548523562	0.031585007	-0.0759759469	0.009093703	0.0229395542	-0.0885385772	-0.0448761557	0.0564785735	0.1358702918	0.0571505829	0.0930734548	0.0548941232	0.032745165	0.0679667342	-0.0571099777	-0.041868755	0.0560014263	-0.11895599	0.0483095134	-0.0313141093	0.0163687994	0.0083614396	0.032419864	0.1011728469	-0.04008769	0.053621586	-0.0436704251	0.0009610529	0.0424942431	-0.0052758774	-0.090451254	-0.0229162383	0.0142923359	0.0289049434	0.0756154676	0.0873202691	0.0168558076	0.0751831987	0.0018396452	-0.0725589432	-0.1053450429	0.0207581930190627	7.882470079319942e-05	6.213333455137413e-09	0.0004309025774166	0.0531690793349639	0.0061712127028953	3.808386622437751e-05	0.0028269509973276	0.0605369139174882	0.1028101363964422	0.0036647179466533	0.010569924145855	0.0005779752529664	-0.0009919868300686	3.3405539304157405e-07	9.840378710295497e-07	0.0001176217479459	-0.0002940301563459	1.383487558984883e-08	8.645373284079441e-08	0.0004229660951152	0.0002297887995939	1.789003176170004e-07	5.280289241880553e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4536.331048981073	-6.076507613583999	20578299.38594972	36.92394477794431	3213.0985337611605	15.123677978515389	10324002.18765812	228.7256355978313	4343.977493135056	11.519390143970668	132.69634928900857	18870140.46086392	4234.047716862306	3260.5115502800413	1.102974	18.174845	0.143197635643957	0.0792827407584501	0.0875785337	0.0010311702	0.0189001422	-0.0743410532	-0.0752741247	-0.1168647444	-0.0255146032	0.0681008891	0.0169147784	-0.0657536168	-0.0230639913	0.0512568692	0.1437789209	-0.1235776419	0.0695911757	0.0532924528	-0.0505382446	-0.0042373978	0.0156479034	-0.0236142717	0.0039902355	0.0139957661	0.0541326707	-0.0846718006	-0.1388725365	-0.0767345143	0.0541466798	-0.0183277227	0.0462719878	-0.1158809818	0.1360377675	-0.0383899443	-0.0010754467	0.0341845431	0.0573826181	0.1416328105	0.1250322149	-0.0594181022	-0.080598869	-0.0001155519	0.0437170362	-0.0520545518	0.0655620109	0.0853855225	-0.068736718	-0.0178397065	0.0849589861	-0.0711068685	0.0848864605	0.0937971096	0.1077177725	-0.0169140409	0.0272887356	9.6748e-05	-0.0069870501	0.0773751643	-0.0135904841	-0.0452232477	0.0110677901	-0.0222691057	0.0294127409	-0.031705543	-0.000255132	-0.25590425	-0.0832684431	0.0626230048	-0.1797763397	-0.0482794641	-0.0158818436	-0.0512539385	0.0240420423	-0.0531241631	0.0426964265	0.1315982926	-0.0700715389	-0.0789501136	-0.0951103738	-0.0049285273	-0.0304002938	0.0738823236	-0.0018396452	-0.0764611723	-0.1053450429	0.0137084596161827	-0.00704973340288	4.969874105168204e-05	0.0001879218650485	-0.0089342125013445	-0.0621032918363083	0.0038568188569056	7.982015301918034e-05	0.0606140222744215	7.71083569333017e-05	0.003674059696284	5.9456987089534566e-09	0.0009249946967364	0.00034701944377	8.556151889904646e-07	1.2042249435444018e-07	-0.0005740082670875	-0.0006916300150334	3.294854906847947e-07	4.783520776951011e-07	-1.7734487038106232e-05	-0.0004407005821533	3.1451203050475794e-10	1.94217003110263e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4526.802018606101	-9.529030374971626	20491936.515656278	90.80241988713188	3216.21507132394	3.116537562779285	10344039.385011256	9.712806380214248	4337.51781728008	-6.4596758549760125	41.72741215136008	18814060.815222148	4221.7630199060295	3187.954060218338	1.113214	18.343578	0.117605711172423	0.0628616507507344	0.0507826465	-0.0447119437	-0.001075965	-0.0009945132	-0.0809186338	-0.0607552464	0.0698882769	0.0343335273	0.0886564936	-0.0035195283	-0.0090307461	0.0400159128	-0.0220524457	-0.0567531711	0.1041867958	-0.0653177497	0.0713080849	-0.0466082364	0.0222835632	0.0148363293	0.0334832886	0.0469444709	0.0658957998	-0.0859513505	-0.0705609582	0.0575860753	-0.0004986708	-0.074441951	0.0140678608	-0.0369461416	0.0150802396	0.0099756071	0.0378031118	0.1512584699	0.0345027031	-0.0172924405	0.0655619894	-0.115470935	0.0096221498	-0.0651196726	0.0226523412	0.0518440633	0.0338212877	3.20581e-05	-0.0937504736	-0.0060089914	0.0170345905	-0.0672553194	0.0887765949	0.0392162719	-0.0227123623	-0.0169131282	0.0308000322	-0.0979328425	0.1530309194	0.0624702953	-0.0583046939	-0.0528065697	0.0017597064	-0.0906697709	0.0756624571	0.0038055974	-0.0090273912	-0.0751514326	-0.0466175107	0.003641793	-0.0782071107	0.0350710169	-0.0352560147	-0.0648493812	0.0748116037	-0.0105385663	-0.0265058567	0.0779693102	-0.0117274994	0.0109497293	-0.0180440435	-0.0030641184	0.0103150514	0.0725589432	-0.0055166942	-0.0801538266	-0.1048318124	0.0208819480374131	0.0071734884212304	5.145893612952664e-05	0.0004360557538372	0.0362629102974949	0.0451971227988394	0.0020427799092933	0.0013149986632441	0.0771577784498589	0.0165437561754373	0.0059533227753175	0.0002736958683923	0.0003440324931736	-0.0005809622035627	1.1835835635924316e-07	3.375170819685442e-07	-0.0008749879846838	-0.0003009797175963	7.656039733410178e-07	9.058879040434853e-08	7.415046734111013e-05	9.188495437921637e-05	5.49829180690504e-09	8.442844841270673e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
