global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
4321.3859711086325	3.2983631653087286	10.879199570265415	18674376.7112945	3274.016756831852	-12.14492248790475	147.49914223721453	10719185.72401576	4308.541050202256	-10.568369524194168	111.69043439991606	18563525.98127796	4142.894127227845	2795.987369609329	1.380836	19.972904	0.2177464132452465	0.0977192645170469	0.0524938179	0.1541729587	-0.0355026167	-0.1634474451	-0.146933426	-0.0039192559	-0.1358942497	0.1579575945	0.1669013701	0.0173595335	-0.096324274	-0.1433659278	0.0223073782	-0.0148190421	0.0034582406	0.0542277936	0.0119611861	0.1205310347	0.1299940106	-0.069197565	0.0868747719	-0.0590798734	0.1225479399	-0.1381020168	-0.0041451077	-0.0087014279	0.0558503416	-0.0668390959	0.041383432	-0.1082920898	-0.0185879569	-0.0611234089	0.0148811624	-0.0655318317	-0.0136862732	-0.0323832332	-0.0725755197	0.0152235237	0.0904621512	0.0005937139	0.1162535554	0.0861267974	-0.077101573	0.0881933272	-0.1077135318	0.1167301071	-0.1397838086	0.0314440268	-0.1584748626	0.0038890774	-0.0506369076	-0.00176381	-0.0270516881	-0.0141810955	0.0876530876	0.06791986	0.0168674014	-0.0286145134	0.0734259198	-0.0408624146	-0.2209020189	-0.1529014168	0.1215729926	-0.053037088	-0.1333657562	-0.1044470075	0.0555900141	-0.0606646243	-0.0270491671	-0.0110004882	0.0634339614	0.0402948385	0.0036400827	-0.0582102483	0.1647833388	0.0709226722	-0.0360898858	-0.1289595527	0.0405927654	0.1062503215	0.0813363727	0.0201130341	-0.0502969496	-0.0977337597	-0.0387759340334241	-0.0165222883256462	0.0015035730601644	0.0002729860115157	0.0460183074226279	-0.05409735043807	0.0029265233244193	0.0021176846180434	0.2389593742871483	0.0609582454953852	0.0037159076938756	0.0571015825597054	0.0016421348889854	0.0004794503489862	2.2987263714308482e-07	2.696606993623092e-06	0.0045909093594169	0.0005475039612642	2.997605876000996e-07	2.1076448746381687e-05	0.0016887462159394	-0.0006964162694723	4.849956203857154e-07	2.851863781849642e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4323.599993110025	2.21402200139255	4.901893422650272	18693516.90042101	3267.988435625531	-6.028321206320925	36.34065656657857	10679748.415382206	4304.453208573367	-4.087841628888782	16.71044918287609	18528317.42479756	4139.561274833912	2780.499970058225	1.157311	16.739758	0.0898106638027562	0.0473783961997065	0.0125127167	0.1937825433	-0.0130647253	-0.1603940721	0.063055204	-0.0183646701	-0.0015019832	0.2411937173	0.0380876876	-0.126585689	-0.0277740095	0.0443673601	0.0712532435	-0.0566794171	0.0499335631	0.1330096489	0.0570673562	0.0557559978	0.1089842205	0.095707738	0.0217678746	-0.0073567768	0.1072370488	0.1510142853	0.1042851541	-0.0512454923	0.0048806629	0.0044421229	0.0510333561	0.0002603911	0.0540940354	0.0768056307	-0.0835412021	-0.0891271837	0.0444666646	0.0880819981	-0.1129651185	-0.0521948395	0.1713298733	-0.0168173284	0.0759605003	0.062723281	0.1159606865	-0.1012181189	-0.0260865214	-0.0141353152	-0.0839901474	-0.0815225391	-0.0696768031	-0.1231049794	-0.0072968048	-0.0358545579	-0.0924752571	-0.0094168023	0.0347890326	-0.0501398476	-0.0071436899	0.0127849817	0.0388077932	-0.0517957607	-0.2305996314	-0.0659748163	0.1393880531	0.0493017539	0.0559551393	-0.1184422796	0.0079771497	0.0007261685	0.0629670615	0.0343562576	-0.0315514083	0.0585467433	-0.0661865605	-0.1022048034	0.0916111556	0.0178582201	-0.0533638305	0.0659663055	-0.0594024957	0.0260883083	0.0801538266	0.0164896405	-0.0550761846	-0.1002501592	-0.0592526052520554	-0.0204766712186312	0.0035108712291559	0.0004192940641959	0.0530582066979121	0.0070398992752842	4.956018180614701e-05	0.0028151732979983	0.246444691782699	0.0074853174955507	5.602997800919745e-05	0.0607349861078695	0.0020672648689721	0.0004251299799867	1.8073549988349202e-07	4.273584038486234e-06	0.0039722077877384	-0.0006187015716784	3.827916347974458e-07	1.5778434708969593e-05	0.0016364022513388	-5.234396460059997e-05	2.739890630108862e-09	2.677812328186693e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4349.073299850305	25.47330674028035	648.8893562844123	18914438.567470822	3272.2050418614344	4.216606235903328	17.779768148658828	10707325.835983392	4305.799279869149	1.346071295782167	1.811907933328682	18539907.438521687	4140.559476507622	2797.6437359455995	1.258793	18.207628	0.2979903569523316	0.1584944570871024	-0.0397265756	0.1308962652	0.1139271935	-0.1378731213	-0.0716642152	0.0407374493	0.0760334011	0.1286231228	0.1507555542	0.0489302682	-0.1110803092	0.0673875085	0.0980447608	0.0401856463	0.0669069004	0.1666375724	0.1272336828	0.0340320121	-0.0830401046	0.0649521082	-0.0010672662	-0.0468711765	0.0168655567	-0.0776881266	-0.043603917	-0.117533893	-0.051674298	-0.0627839716	-0.0240351388	-0.0409063138	0.1170604766	0.0082330879	0.000711095	-0.0730320998	-0.0810025355	-0.038381168	-0.0864349522	-0.0695191781	0.2054367517	-0.0917348783	0.0192689336	-0.1063600989	-0.0510324071	-0.0186959925	-0.0179167589	0.0128638668	-0.0281762809	0.0573820159	-0.0411131641	-0.0076024855	0.0488875339	-0.0595347045	0.124015754	0.0107707016	-0.0180915746	0.0320852376	-0.0467645614	0.0450633946	0.1210579681	-0.0297231232	-0.1125505574	-0.0331833335	0.0543868148	-0.1170525946	-0.065892506	-0.0902016896	0.0267066196	0.0713337332	0.0036457593	0.0551435201	-0.0671784348	0.0728225667	-0.0679805862	-0.0767273375	0.1360117413	-0.1246997311	-0.1559448906	-0.095514004	0.0088240196	0.0172922668	0.0789468648	0.0128461567	-0.0597044597	-0.10227815	-0.1088362259225732	-0.0495836206705177	0.0118453240730693	0.0024585354387977	0.0425718014706006	-0.0104864052273115	0.0001099646945913	0.0018123582804522	0.2529510909747614	0.0065063991920623	4.233323044646976e-05	0.063984254425322	0.0036170914869812	0.001549826618009	2.4019625458895244e-06	1.3083350825191868e-05	0.0065679087440069	0.0025957009562685	6.737663454373208e-06	4.31374252696023e-05	0.00211915331431	0.0004827510629711	2.330485887998234e-07	4.490810769551057e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4369.30446769776	20.231167847454344	409.3001524718704	19090821.531443603	3307.675255236765	35.470213375330786	1258.136036891495	10940715.5941056	4316.605086580329	10.805806711179684	116.76545867937593	18633079.47349117	4155.74491404002	2900.0819868164244	1.20333	17.405392	0.1959048904040473	0.0935898808671251	-0.022813717	-0.0035351274	-0.0052335544	-0.0926621266	0.0143202268	-0.0466457573	0.0053970021	0.0677412024	-0.0170414014	-0.0096970239	-0.0152839089	0.1921632752	0.0846894832	-0.1379787508	0.0075204031	0.0746018532	0.1189690112	0.0090723505	-0.1021157408	-0.0363294939	-0.0687277604	-0.0450070538	0.0227262071	0.0640221903	0.0265726342	0.1015736035	0.039557437	0.0365963325	-0.0359600586	-0.0514387811	0.1128191561	-0.0830695416	-0.0605751136	0.0887557279	0.257767221	0.0030875848	0.0639141995	-0.0177210918	0.082271383	-0.0895073747	0.003453147	-0.0944545182	0.0597608492	0.0836408579	0.0704079828	-0.0745239186	-0.0413374467	-0.1238198245	0.0738257418	0.0381770115	0.042325615	-0.0415927022	-0.0012340701	0.0352198218	0.2097210714	-0.0449940816	-0.0145981818	-0.0058924389	0.0890878319	-0.0662385725	-0.0459523234	0.0898452185	0.0680812193	0.0065058908	0.0718134433	0.0146144823	0.0468640957	-0.10253894	0.0384246248	0.0102788396	-0.0792370622	-0.0669480081	-0.0151075574	-0.0472948298	0.1210905952	-0.0134585342	-0.0403055967	-0.028975903	-0.0907065118	-0.1458125027	0.0777158551	0.0091870219	-0.0641690889	-0.1038078519	-0.1039217750379606	0.0049144508846125	0.0107997353270404	2.415182749726949e-05	0.075260365491701	0.0326885640211003	0.0010685422177615	0.0056641226139444	0.1846528768940771	-0.0682982140806842	0.0046646460466109	0.0340966849452592	0.0032942552421762	-0.000322836244805	1.042232409597939e-07	1.0852117600605371e-05	0.0055808559032419	-0.000987052840765	9.742733104622575e-07	3.114595261274996e-05	0.002609337457093	0.000490184142783	2.4028049383590465e-07	6.808641964988563e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4383.3925721673095	14.088104469549762	198.474687544948	19214130.441731542	3324.4532886968	16.77803346003475	281.5024067860456	11051989.66872697	4325.149689000681	8.544602420352021	73.01023052188562	18706919.832262687	4165.033402635992	2907.7245551775086	1.049584	15.181566	0.0908646501808446	0.0413678419115564	-0.0559860351	-0.0409318146	0.145442637	-0.0602714419	-0.049586019	-0.0109023911	0.1530317708	-0.0681064032	0.0501109161	0.0991309394	-0.0258610364	0.0764644718	0.0061061591	0.0340694365	0.0290763416	-0.003393664	0.0624338206	0.0324617113	-0.1170360187	0.0789446674	-0.0887756695	0.014552323	0.0014838461	-0.0142825953	-0.0131749154	-0.1105059228	-0.037736433	-0.0407433479	0.0090585121	0.1193334705	0.1211541844	-0.1017715973	0.0237380478	-0.0907616363	0.024023493	0.0588334852	-0.0774395489	-0.0451307332	-0.0047622309	-0.0667297074	0.0217940758	-0.1685426604	-0.0597189955	-0.0495665177	0.026901821	-0.00982312	-0.0230139729	0.051843249	0.0624726101	-0.1178620699	0.0638297497	-0.033929807	0.0974043181	-0.0312572337	0.074757687	-0.0394109058	-0.0298928146	0.0149377323	0.0816232278	-0.0631781065	0.0291281239	0.1072958256	0.0136554177	-0.0455822795	-0.0706031786	0.0341918144	0.0001343054	0.0903495315	0.0855592246	0.0289551023	-0.0731536427	0.0311965524	-0.0599053333	-0.0822174003	0.0593035861	-0.0948822486	-0.0583839096	-0.0072831768	-0.0279903367	-0.0494615391	0.0764611723	0.0055166942	-0.0684578352	-0.1048318124	-0.0833684687524254	0.0205533062855352	0.0069503015821241	0.000422438399267	0.0783972674682615	0.0031369019765605	9.840154010549238e-06	0.0061461315464901	0.2015548510478311	0.0169019741537539	0.0002856767302941	0.0406243579809133	0.0039178259203131	0.0006235706781368	3.888403906321132e-07	1.534935994187719e-05	0.0052480691543184	-0.0003327867489234	1.1074702025907229e-07	2.754222984850825e-05	0.0025602455288535	-4.909192823949983e-05	2.4100174182722e-09	6.554857168014339e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4376.651184846548	-6.7413873207615325	45.44630300852435	19155075.59381869	3347.585426617866	23.132137921065805	535.0958047992107	11206328.188504318	4317.081758201669	-8.067930799012174	65.09150737764922	18637194.906997614	4159.444608550179	2968.2504712110795	1.089677	15.761473	0.0529203625387478	0.0267137125662621	-0.0538073477	-0.1562678193	-0.0495651566	-0.0501529944	-0.0228110708	-0.014811406	-0.0275696666	-0.0920113218	-0.1212414383	0.0660098453	-0.0409188612	0.0334513013	-0.0077282671	-0.0214170573	0.0518112158	-0.0008051522	0.0064669592	0.0366505362	0.0004267582	-0.0707140033	-0.0454592898	-0.0463870737	0.0737914653	-0.0120029225	0.0125098511	0.0500063532	0.0588786878	-0.0843396972	-0.0351788088	0.0394994452	0.1174106035	-0.0028777941	-0.0573325728	0.0074218414	0.0269593204	-0.1095836391	0.0459139141	-0.051225682	-0.0248778108	0.0023719987	0.0574132136	-0.0146920439	-0.0248508229	0.0924442771	0.0494138891	0.0064030311	-0.0405730797	-0.0721785113	0.0353983691	-0.0098516373	-0.0119274664	-0.0685322211	0.0672074578	-0.0706352457	0.1157010178	-0.0583245745	-0.0235065694	0.0144579451	0.0616869488	-0.0669484844	0.0504839838	0.1480538505	0.0076236412	0.0046923947	0.0070578247	0.0770481819	0.1037561148	-0.0764477881	-0.0471867298	-0.0185111111	-0.0544697592	0.0260746959	-0.0151382673	-0.0124623106	0.1206750332	-0.0644829139	-0.0129785845	-0.004576136	-0.0253122902	-0.0300100282	0.0751831987	0.0018396452	-0.0725589432	-0.1053450429	-0.0887103248761462	-0.0053418561237208	0.0078695217396314	2.8535426846533448e-05	0.0818209044178672	0.0034236369496056	1.1721289962705377e-05	0.0066946603997577	0.2249328517245175	0.0233780006766863	0.0005465309156391	0.0505947877849237	0.0042340748923779	0.0003162489720648	1.000134123320427e-07	1.7927390194264926e-05	0.0052496840121025	1.6148577840994357e-06	2.607765662866539e-12	2.75591822269246e-05	0.0026579190747793	9.767354592579974e-05	9.540121573719313e-09	7.064533808075649e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4367.18930469749	-9.461880149057832	89.5271759551347	19072342.423064142	3317.234087445247	-30.351339172618736	921.2037895713406	11004041.9909087	4321.399067799979	4.317309598310203	18.639162167661407	18674489.90318253	4163.559009425448	2921.6621427236114	1.060481	15.339175	0.1103067700543677	0.0589552231731015	-0.0412550699	-0.099645113	0.1263804034	-0.009239348	0.1104415568	-0.0508745127	0.1480100114	-0.0622713583	0.0264437551	-0.0537999602	-0.0400754582	-0.0182591822	-0.0356547518	-0.0261195987	0.0591056572	-0.0491171497	-0.0405789529	0.0575312507	-0.0210768597	0.0239602508	-0.0727924329	-0.0501277948	0.0490220117	0.0614181898	0.0828728269	-0.0593709062	0.056874864	-0.1896947632	-0.0065598434	-0.1141859142	0.0154488006	0.0887925085	-0.0282948757	-0.0686470697	0.0098838352	-0.0105756277	0.1074484819	-0.0689846401	-0.0614838857	0.0288953828	0.0130562529	-0.1060797224	0.0847054946	-0.0156366265	0.0583582291	0.0481927749	-0.0993674527	0.0095912669	-0.0989440798	-0.1104121185	-0.0527566566	0.0075887994	0.0333076145	-0.0186445881	0.0762902875	-0.0565143388	-0.0143082272	0.0211781036	0.0470972458	-0.0667834293	0.0316893573	0.1142075021	0.0440821621	0.0695800803	0.0607594923	0.0253185435	-0.0502323901	0.1085632163	0.078951682	-0.0497359781	-0.0085826084	-0.003523422	0.0142089041	-0.0468568163	0.0499599666	0.0001021995	0.0074727368	-0.0126031582	0.0130422285	0.0494932489	0.0738823236	-0.0018396452	-0.0764611723	-0.1053450429	-0.0839449754722778	0.0047653494038683	0.0070467589070413	2.2708554940948907e-05	0.1035156661566105	0.0216947617387432	0.0004706626869008	0.0107154931398468	0.2126157161257964	-0.012317135598721	0.0001517118293572	0.0452054427436852	0.0037243243299899	-0.0005097505623879	2.59845635854882e-07	1.387059171495472e-05	0.004379894668703	-0.0008697893433995	7.565335018913333e-07	1.918347730893296e-05	0.0026068685143061	-5.1050560473199936e-05	2.6061597246278435e-09	6.795763450880493e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4367.100525796334	-0.0887789011558197	0.0078816932904348	19071567.00241062	3315.936120962997	-1.2979664822501036	1.6847169890447085	10995432.358307129	4315.356178353686	-6.042889446292975	36.516512860119015	18622298.94605533	4157.335556577813	2927.899324213184	1.053559	15.239058	0.094064837008961	0.0498374861662859	-0.0550857905	-0.1053845699	0.01589799	-0.0816429449	-0.1231073003	-0.021176263	-0.0334654349	0.0283928112	0.0326869466	0.0955137242	-0.0908984021	-0.0863853443	0.0702130601	-0.0420781428	0.0273927975	0.0328241478	0.0541508616	0.0318842331	0.0526482151	0.0978184793	-0.0447371075	0.0094671064	0.0893072109	-0.0584340544	-0.0018947342	0.0388301685	-0.010029994	-0.0913509075	0.0094267017	0.0148050087	-0.015649428	0.1142863538	0.1107446703	-0.0013357328	0.0077799297	0.0492270173	0.0426064342	-0.0216862314	0.0195907616	-0.0461167068	0.0913503549	-0.0105406196	-0.1327733836	-0.0686050416	0.027233643	0.0772095214	-0.0231739916	-0.1060295358	-0.0435386922	-0.0338058482	-0.0350255561	0.0160947324	0.0200545144	-0.0203628965	-0.0122410285	-0.1015709093	-0.0285567637	0.0271288489	0.0179054798	-0.0771773601	0.0208664327	0.1295486782	0.0108048728	-0.046978994	-0.0864798636	-0.0001218289	0.0765787648	-0.0219061898	0.0528759667	-0.0208409413	0.026954747	0.0719778806	-0.0661629096	-0.0063779396	-0.069997616	-0.0043726121	0.0299206009	-0.0196299419	-0.0580782776	0.0552109623	0.0725589432	-0.0055166942	-0.0801538266	-0.1048318124	-0.0885412928725202	-0.0045963174002423	0.0078395605435373	2.112613364377103e-05	0.0752678250363061	-0.0282478411203044	0.0007979405279579	0.0056652454856959	0.2445561522921906	0.0319404361663941	0.0010201914624995	0.0598077116239611	0.0041559937752905	0.0004316694453006	1.863385100061279e-07	1.7272284260253387e-05	0.0043817754065416	1.8807378386002244e-06	3.537174817542644e-12	1.9199955713372804e-05	0.0027589231776073	0.0001520546633011	2.3120620631641293e-08	7.61165709993876e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4363.082279942607	-4.0182458537274215	16.146299740997616	19036486.981549177	3304.736332338724	-11.19978862427297	125.4352652283942	10921282.2262796	4314.046508229107	-1.3096701245794975	1.7152358352160766	18610997.275163747	4155.015727400215	2892.354265920771	1.020375	14.759075	0.0698784682314766	0.0384669651939063	-0.0268359379	-0.0469972199	0.0124608597	-0.0777554226	0.1054819453	-0.0599234391	0.0552829999	0.0476121373	-0.0522273221	-0.0406287107	0.0448472428	0.0886127872	0.0716817594	-0.0237152127	0.0412641546	0.0594588898	0.0460218866	0.0300443146	-0.0263862339	-0.0200562725	-0.0225628315	-0.1366995452	0.0425372393	0.1462164761	0.0468083081	0.0055379022	0.0310513163	0.0105460566	0.0430473455	-0.1445720826	-0.0224513142	-0.0018611768	0.0515209463	-0.0969863657	-0.0999067169	-0.0280483056	0.0955533317	-0.0487606732	0.0494944492	-0.025288069	0.0223015623	-0.023186313	0.1143896417	0.0137518897	0.0504405789	-0.0830760404	-0.0478219087	-0.0729068393	-0.027513661	0.071538258	-0.0195371991	-0.0591025786	-0.0077950634	0.0048158568	-0.0080705659	0.0740114553	-0.0148812449	0.0223227607	0.0343578623	-0.0607215108	-0.0254681289	0.1011923834	0.0493888384	0.0305297314	0.080212706	-0.0012958434	0.0204277005	-0.0164694767	-0.0191802535	0.0084145531	-0.0851038661	0.0346058947	0.080455221	0.0448527955	-0.0200191214	-0.0285851497	-0.0192009644	0.0147468543	0.0293213658	-0.0552291849	0.0712134607	-0.0091870219	-0.0836267848	-0.1038078519	-0.1036604017038911	-0.0151191088313708	0.010745478881412	0.0002285874518548	0.0798208034167942	0.0045529783804881	2.0729612133192155e-05	0.0063713606581025	0.2446375763910282	8.142409883760138e-05	6.629883871515478e-09	0.0598475437824761	0.0036016055582289	-0.0005543882170616	3.073462952167401e-07	1.2971562597065307e-05	0.0047679001761642	0.0003861247696225	1.4909233771610582e-07	2.2732872089866608e-05	0.0026969370258759	-6.19861517314e-05	3.842283006468143e-09	7.273469321540344e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4373.806979381511	10.72469943890428	115.0191780548338	19130187.49288642	3315.498464289071	10.762131950346884	115.82348411667722	10992530.066703187	4319.4940557917325	5.447547562625914	29.675774447071536	18658028.89802011	4161.988380757553	2922.9867677268744	0.9835	14.225702	0.0489988994712511	0.0267679583943917	-0.0286929217	-0.0412645691	0.1040979784	-0.0425749816	-0.0907295711	-0.0161990158	0.0323006633	0.0182449294	0.0340300803	0.0913617944	-0.0267829295	0.019338199	-0.0484100141	-0.0779898162	0.008838866	0.0473634955	0.0744990254	-0.058564248	-0.1092796352	0.0018034568	-0.0438533353	-0.0947406144	0.0959967894	-0.0892433727	-0.0576287236	0.05223934	0.0566301266	-0.0134123558	0.0781738165	-0.0638256375	0.0181572948	-0.0797054734	0.0488117885	0.018340656	0.1127175252	0.0428677455	0.0501019602	-0.0167655687	0.0339824667	-0.0690054495	-0.0288608198	-0.1228310596	-0.1212033138	0.0479439962	0.0192921761	-0.0475620756	-0.0655960947	-0.0557471427	0.0024821114	0.0627763392	-0.0659790977	0.0109469016	-0.0723673596	0.0133184599	0.04824558	0.0992375577	-0.0159586977	0.0233848966	0.0263437627	-0.0655530667	-0.004372736	0.1105704302	0.003576711	-0.0356281075	-0.1073860725	0.017233833	0.039252861	0.0154256013	0.1102557148	-0.0144701538	-0.0237551746	-0.1217896526	0.021108073	-0.015745684	0.0112318139	-0.0121976	-0.0168803328	-0.0221703693	-0.0082911954	-0.0943565663	0.0698462859	-0.0128461567	-0.0868705278	-0.10227815	-0.0997334576809692	0.0039269440229219	0.0099467625810016	1.542088935916205e-05	0.0762982797264157	-0.0035225236903785	1.2408173149277795e-05	0.0058214274892103	0.2522553805179939	0.0076178041269656	5.803093971681556e-05	0.0636327770002778	0.003198161832684	-0.0004034437255449	1.6276683968154867e-07	1.0228239108036682e-05	0.0049789607957304	0.0002110606195662	4.4546585131668345e-08	2.47900506054203e-05	0.0027610652333845	6.412820750860025e-05	4.112426998266093e-09	7.623481223004605e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4373.370058704842	-0.4369206766687057	0.1908996777006396	19126365.670375995	3332.957584524753	17.45912023568235	304.8208794040129	11108606.260241078	4315.832628722585	-3.661427069147976	13.406048182689537	18626411.279146496	4159.631377078749	2922.109139544409	1.041202	15.060316	0.0794780276684201	0.0475363038743273	-0.0389633122	-0.06868085	-0.0436006603	-0.0815245425	0.0683887155	-0.0122726528	0.0199977307	-0.0141333243	-0.1304426539	0.0197195741	0.0368633678	0.0677782055	0.0875634217	0.0961800906	0.0316718937	0.0610941867	0.039091548	0.0375960084	-0.0259479936	0.0717931955	-0.0678090541	0.0137900491	-0.037226862	0.0923577789	0.0154373058	0.0752230951	-0.0103677941	0.0764180525	0.0540092289	0.0103573287	0.0753388843	0.0456596686	0.0357765104	0.1314773356	0.071938078	0.0285284136	0.0211490508	-0.0392761068	0.0323839369	-0.0161002587	0.0557250069	-0.029921193	0.0605059052	-0.0537702289	0.0784303573	-0.01206038	0.0215239118	-0.0942891854	0.1304455501	0.0165422848	0.0159037041	-0.0646422747	0.0351344826	0.0792300898	0.0261783572	0.0203269162	-0.0149979437	0.0241555122	0.014342066	-0.0680597351	0.0111140362	0.1341072069	0.0346581313	0.0424910595	0.0878832299	0.0217926868	0.0238672821	-0.0399086958	-0.0149280616	0.0238638256	-0.0508902575	0.0373200307	-0.0543020801	-0.0142246577	-0.0606677104	-0.0417156117	-0.0520131068	0.0627022479	-0.020230299	-0.0699622944	0.0684578352	-0.0164896405	-0.0898761648	-0.1002501592	-0.0963905493747319	0.0033429083062372	0.0092911380087626	1.1175035943910272e-05	0.0813560154843315	0.0050577357579157	2.5580690996900045e-05	0.0066188012554867	0.2444243836382469	-0.007830996879747	6.132451213060732e-05	0.0597432793169369	0.0038639907403217	0.0006658289076377	4.4332813424601293e-07	1.493042444129184e-05	0.0043808672961793	-0.0005980934995511	3.577158342052819e-07	1.919199826673333e-05	0.0027600599060829	-1.0053273015999883e-06	1.010682983342314e-12	7.617930685166348e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4379.484603235756	6.114544530913918	37.3876548205293	19179885.38997905	3335.1435186793115	2.185934154558254	4.778308128064308	11123182.290188618	4322.742923701575	6.910294978990351	47.75217669665925	18686106.38441204	4164.954560834488	2921.2706431502816	0.969717	14.026337	0.073849323673532	0.0395909945253006	-0.0276754811	-0.0481074666	0.1225712849	0.0041747504	-0.0175469331	-0.052777929	0.0879471621	-0.0537902765	-0.0198622949	0.0906038534	0.041539672	0.035153845	-0.0408220442	0.080717718	0.0001210904	-0.0071192809	0.0567266895	-0.0309804379	-0.0459310345	0.1035303967	-0.0714167449	-0.0437079733	-0.0158397449	-0.0705926241	-0.0975180036	-0.0852048228	-0.0866849791	0.0566262707	-0.0401420046	0.1004994378	0.0629112341	-0.0612533742	-0.0235270107	0.1301099738	0.0047366495	-0.029737944	-0.0008749203	-0.0047700822	-0.0113895194	-0.0721319873	0.0236180973	-0.0640602636	-0.0972798546	-0.1038717594	0.058513596	-0.0989440094	0.002107393	0.0737066076	0.0644402122	0.0370150751	0.0242623169	-0.0326961792	0.1295897127	-0.0102137561	0.0297566499	-0.0050330046	-0.0100552508	0.0051504963	-0.0207401246	-0.075442282	0.0582298638	0.1523283902	0.0073216798	-0.0270603545	-0.0862075887	0.0405919431	0.016442133	0.0737393745	0.1057609515	0.0176581179	-0.0769335184	0.0126637426	0.0025960676	-0.0086397554	-0.0753266376	-0.0620626528	0.0174077442	0.0773782564	-0.0065093191	-0.0717143295	0.0670485315	-0.0201130341	-0.0926354574	-0.0977337597	-0.0697680093875448	0.0266225399871871	0.0048675751339005	0.0007087596353693	0.064322131648467	-0.0170338838358644	0.0002901531985337	0.0041373366198027	0.2326160781502864	-0.0118083054879604	0.0001394360784969	0.0541102398140201	0.0041630882279985	0.0002990974876767	8.945930713457348e-08	1.733130359409969e-05	0.0043132831442753	-6.758415190399967e-05	4.567617588582902e-09	1.860441148268942e-05	0.0027590496584133	-1.0102476696001797e-06	1.020600353932594e-12	7.612355017590547e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
