global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
4258.428552735458	0.5943339968525834	18134213.738752604	0.3532328998147666	3054.5755583772952	-25.31673061724814	9330431.841835964	640.9368491463094	4012.371894711354	-3.8103950375420936	16099128.22146958	14.519110342125414	3865.055922409584	3032.998701549712	1.159333	17.023813	0.0294663289451167	0.0169143144042421	-0.0061812259	-0.0521868039	0.1158205815	0.031341267	0.0146138692	0.0121875091	-0.0035357891	0.0616089822	-0.0645866794	-0.0046019407	0.0319184099	-0.0580695205	0.0142365772	-0.0081143161	-0.0030797428	-0.0502290363	-0.008407327	0.0116593223	-0.0148621609	-0.0689558298	0.0659100056	-0.0207045562	-0.0771611744	-0.0161980953	0.0166535257	0.0797382158	0.0719036151	0.0155908879	0.0256109961	-0.0766178217	-0.0116097853	-0.0645035912	0.0414449594	0.0976386534	-0.065356674	-0.038063441	-0.0431973551	0.0178500591	-0.0206562278	-0.0044240879	0.0830685314	-0.0210876379	0.0160303023	-0.0167289285	0.0171794861	0.0903745741	-0.0267404186	-0.0231453449	-0.0685417707	-0.0971806164	0.0284094409	-0.0168589595	-0.0431909044	0.0255379061	-0.0421131892	-0.0862911325	-0.0385417062	-0.0012805708	0.064295058	-0.0113656694	0.0214929639	-0.0066243649	0.0009776585	-0.0225880906	-0.0496434217	-0.0321812185	-0.0429145526	0.0648131709	-0.0298150979	-0.0320737701	-0.0167575882	0.0032915393	0.0058152531	0.0144701099	-0.0048258417	0.0624366319	0.0340111516	0.013719215	-0.0230024642	0.0482443955	-0.0131013692	-0.0850696379	0.1060617179	0.0139013285	0.0738823236	-0.0018396452	-0.0764611723	-0.1053450429	-0.0007827001419968	-5.792445553249996e-05	6.126195122818108e-07	3.3552425487365652e-09	0.0138277133270179	1.4415771048000016e-05	0.0001912056558541	2.0781445490835544e-10	-0.035037009985416	0.0132971358029862	0.0012275920687181	0.000176813820563	0.0004160753803862	0.0001059552194926	1.73118722163521e-07	1.1226508537746229e-08	-0.0007699595864336	0.0001489994702	2.2200842119880703e-08	5.928377647410004e-07	0.0001951603148383	-6.698236861829999e-05	4.486637705717819e-09	3.808754848778438e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4268.477079833323	10.04852709786519	18219896.581062414	100.972896836531	3039.253584556973	-15.321973820322455	9237062.351242408	234.7628817506467	4014.765980454742	2.394085743388132	16118345.877816726	5.7316465466943045	3869.162280290977	3057.151185535249	1.054237	15.480568	0.0493264203853457	0.0281351618726787	0.0151851403	-0.0714638695	-0.112488518	-0.0194824814	-0.0313647596	0.0049907982	0.086237281	-0.0870986475	-0.0277241478	-0.0209588771	-0.0151070557	0.0512651773	0.001764035	-0.0007109744	-0.0718336575	-0.0150053311	0.0500977098	0.0148542125	-0.0734931525	0.0821989086	0.0059253294	0.014795045	-0.0314445746	0.0821728983	-0.1502941886	-0.0455993815	-0.0831508193	0.0085569361	-0.087848418	-0.0473174254	-0.0968624988	-0.0209975371	-0.0106160548	-0.0222932744	0.0736128005	-0.0623044778	0.0270287546	-0.0009023241	0.0196317815	-0.0662462884	-0.0439125859	0.0255678982	-0.1004660465	0.0229775442	-0.0253399594	0.0611518924	0.0459423418	0.015990633	-0.0024548951	0.0164583203	0.0630628489	0.0898066836	0.1434190985	0.0121218913	0.0450226964	-0.1664744579	-0.0227321346	-0.0308774395	-0.0386497508	-0.0216754048	0.0022806678	-0.0128620533	-0.0213015373	0.0307222022	0.108961064	0.0387225449	0.0604299442	-0.0355652282	0.0382991981	-0.0559064295	0.0291618762	-0.0174626249	-0.0392446076	0.0064918261	0.0081247458	-0.0148842018	0.0125384445	0.0787055639	-0.0082417041	0.0316401998	-0.0082624642	-0.0068363662	-0.0286632487	-0.0877504856	0.0725589432	-0.0055166942	-0.0801538266	-0.1048318124	-0.0006105213197571	0.0001721788222396	3.727362818779511e-07	2.964554682785021e-08	0.0136976608202417	-0.0001300525067762	0.0001876259119463	1.6913654518773852e-08	-0.0578297258986708	-0.0227927159132548	0.0033442771975153	0.0005195078987023	0.0007285821199516	0.0003125067395653	5.308319055131676e-07	9.766046227379673e-08	-0.0006249042273505	0.0001450553590831	2.1041057198727083e-08	3.905052933605254e-07	0.0002622276790513	6.706736421300001e-05	4.498031342479194e-09	6.876335566063163e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4273.960127587716	5.483047754392828	18266735.1722096	30.063812676952235	3089.18217074994	49.92858619296703	9543046.48407931	2492.8637192285382	4014.5298609499073	-0.2361195048347326	16116450.00445848	0.0557524205633993	3867.5068983757633	3102.598767042828	1.09615	16.096018	0.043627449626208	0.0228063143542711	0.0543982683	0.0126076038	0.1201160422	0.0519526657	0.0513864483	-0.0454933014	-0.0337138359	0.0823952219	-0.0997812347	0.0519687875	0.0301244528	-0.0136456061	-0.0154386417	-0.0320768521	0.0109988281	-0.0637903509	-0.0293607298	-0.0282232524	0.0700410815	-0.0909399425	0.058183552	-0.0346971331	-0.0190523172	0.0302805221	0.0067769971	-0.0244618219	-0.0259096933	-0.0145169144	0.0311499516	0.0947254791	0.0830184737	0.0473363863	0.0695764362	-0.0298819799	-0.0722655707	-0.0519186615	-0.0254397579	-0.0151686816	-0.0502871463	-0.0218267948	0.0811746971	-0.0378736347	0.0743053821	-0.0523090209	-0.0228892039	0.0071516545	-0.0223316028	-0.0926905822	0.0036657543	-0.0138299104	0.0367491595	-0.0617975089	0.0623342	-0.0043971312	-0.0264709349	0.0866677329	-0.0721815917	0.0241680428	0.1257454855	0.0795523833	0.0159313941	0.0027024166	-0.0533413675	-0.0132814664	-0.0708862816	-0.0375202236	-0.0752820629	0.024510238	-0.0392467931	0.0010628813	-0.0664350947	0.0247144036	0.0006546368	0.0326920004	0.0123293399	-1.99255e-05	0.0182652984	0.074788054	-0.0117012913	0.0488049513	0.0129006231	-0.0110571055	0.0768923915	-0.0159385874	0.0712134607	-0.0091870219	-0.0836267848	-0.1038078519	0.0015619225036829	0.00217244382344	2.4396019075110587e-06	4.719512166002605e-06	0.0169880060760476	0.0032903452558058	0.0002885923504398	1.0826371902404388e-05	-0.045728662879199	0.0121010630194718	0.0020911106087194	0.0001464357262012	0.0005199843820488	-0.0002085977379028	2.703837575746724e-07	4.3513016258165245e-08	-0.000625013250421	-1.0902307050002745e-07	1.1886029901253956e-14	3.906415632018237e-07	-5.033751052520636e-05	-0.0003125651895765	9.76969977349974e-08	2.533864965875261e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4270.971528391349	-2.988599196366522	18241197.79632954	8.93172515652262	3071.8416688270177	-17.340501922922158	9436211.238341955	300.6930069388671	4018.6977066290174	4.167845679110087	16149931.257265324	17.370937604876623	3873.935977102696	3109.1563964971974	0.966225	14.188189	0.0472758808196173	0.0333986243090508	0.0699845623	-0.0833690726	-0.0538652578	-0.0385870246	0.02131293	-0.0603926476	0.133277105	0.0231805113	0.0330630919	-0.040143819	-0.0154350906	0.0093545439	-0.0249890536	0.0166646768	-0.1190896423	0.0352080147	0.0537687709	-0.0089402741	0.0534594501	0.061019648	0.0488560109	-0.0713694775	-0.0067268134	-0.0164246536	-0.0651360367	-0.0716740705	0.0739914717	-0.0064758008	-0.0930654843	-0.0824320654	-0.0489274093	0.0108764762	0.0870807007	-0.0218767337	-0.1008501753	0.0143008759	0.0285373628	-0.0277686789	0.0409496614	-0.088887564	-0.1004303041	-0.0534323165	-0.0511465767	-0.0101012315	-0.0534482495	0.0062795588	0.0358635594	-0.0722054625	-0.0326997833	0.0243013284	0.111147349	-0.0105574292	0.0064519419	0.0282369496	0.0226324929	-0.0790322895	-0.0019145323	-0.0362388538	0.1061080506	0.0213902834	0.0010643301	-0.0011039655	-0.0633302756	0.0295145695	0.0923231583	0.0287725192	0.0325626327	-5.43374e-05	-0.0370492846	0.0007708081	0.013480653	0.0088593478	-0.0399118643	0.0055512198	-0.055754669	-0.0420795483	0.0422787484	0.0451614414	0.0185474906	0.0081687649	-0.0210764571	-0.0280004389	0.0247262156	-0.0377678374	0.0698462859	-0.0128461567	-0.0868705278	-0.10227815	-0.0005012863915965	-0.0020632088952794	2.512880463998396e-07	4.2568309455600425e-06	0.0139052179979728	-0.0030827880780747	0.0001933550875711	9.503582334320104e-06	-0.0784349419430725	-0.0327062790638735	0.0061520401176131	0.0010697006902039	0.0006139549587773	9.39705767285e-05	3.769406914072361e-07	8.830469290686905e-09	-0.0006255444330902	-5.311826691999826e-07	2.821550280584181e-13	3.913058377701397e-07	-0.0001443078467753	-9.397033625009366e-05	8.830424094955666e-09	2.0824754640923465e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4263.343491342053	-7.628037049295926	18176097.72516865	58.186949225431306	3092.0867111363364	20.245042309318706	9561000.229185926	409.8617381061045	4012.1094973204567	-6.588209308560636	16097022.618489008	43.40450189340501	3865.715614494236	3118.723212618788	1.047067	15.375276	0.0391560956464048	0.027730283557676	0.0255195053	0.0976076951	0.0502326427	-0.011240166	0.0381576801	-0.0069093114	-0.0891125697	0.0240390524	0.0716624497	0.0695319415	-0.0647801929	-0.0695236249	-0.0008862339	-0.0406180303	0.0329898477	0.0470042262	-0.0898626417	-0.0074641301	0.0261399344	0.0037530606	0.1050432144	-0.0337713667	0.0414322085	0.1250065386	0.0293544858	-0.065813091	0.0427155104	0.034648315	0.0760709196	-0.0218695025	0.0273293801	0.017737062	-0.0181242346	0.0276546046	-0.0780011731	-0.071193228	-0.1118514333	-0.0054407331	-0.0315826622	0.0599312324	-0.0254230149	0.0564307053	0.0738934157	-0.0195417539	-0.0266677117	0.0355572145	0.0084121177	-0.1295401325	0.0831274844	0.0449817069	0.0146210067	0.0675629404	0.0035674858	0.0378370207	0.0608718514	0.0661044664	0.003553742	-0.0135509515	-0.00043341	0.0122901315	0.0190596505	0.0064160297	-0.0454979766	-0.0011093939	-0.0553632534	-0.031584245	-0.0330117355	-0.0170260739	-0.0390708839	0.0448063314	-0.0290352243	0.0271794288	0.0037455217	0.0117201211	0.0411629784	0.1044535923	-0.0383369762	0.0445441345	-0.0704368027	0.0625593928	0.0225535779	-0.0012055695	0.0849255255	-0.0481060925	0.0684578352	-0.0164896405	-0.0898761648	-0.1002501592	-0.0006888317966229	-0.0001875454050264	4.744892440387323e-07	3.5173278946516434e-08	0.0137770415776401	-0.0001281764203327	0.000189806874632	1.6429194729305403e-08	-0.0537499975477118	0.0246849443953607	0.002889062236379	0.000609346479802	0.000331954409684	-0.0002820005490932	1.1019373010865293e-07	7.952430968892268e-08	-0.0006250243202947	5.201127954999928e-07	2.705173200428173e-13	3.906554009598517e-07	-0.0001448957734002	-5.879266248999928e-07	3.456577162662968e-13	2.0994785149242108e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4253.12021283627	-10.223278505783128	18089031.54483644	104.5154234068073	3080.782087188406	-11.304623947930397	9491218.26874095	127.79452260412138	4015.201206144739	3.09170882428225	16121840.725826168	9.558663454144734	3868.291515306495	3048.116976185005	1.086279	15.951077	0.0385076412475739	0.0330234504879955	-0.0088969768	-0.0097717084	-0.0722817339	-0.0448877456	0.0012078051	0.0154299009	0.0475381129	0.0235358866	0.0615488607	-0.0841294262	0.0466215635	0.0606237831	0.0009786935	0.0126936993	-0.011911803	0.0711542141	-0.0213853782	-0.0271894615	-0.0365126326	-0.0062583052	-0.0382695054	0.0150359516	-0.0557964322	0.0926495382	-0.1435015961	0.0208907693	-0.1026828769	-0.0492178107	0.1038917917	0.0238492831	-0.103017821	0.0477795716	-0.0495399545	0.0865003256	-0.1178339567	0.016540261	-0.0042248878	-0.0005697147	0.0277394746	0.0114885013	-0.0654306698	-0.0145770032	0.0246039283	0.0304647192	-0.0013512961	-0.0318482736	0.0195761832	0.1094413766	-0.0477203112	-0.0626290836	-0.0326321285	0.0594536058	0.2047743607	0.1402953553	-0.0582877431	0.025870285	0.0541636112	-0.1362020472	0.0531357631	0.0329398872	-0.0023135525	-0.0318086564	0.0097786994	-0.0074842953	0.0230645938	0.0019411478	0.0631975636	-0.0229306374	0.0320911781	-0.0276429242	-0.0029519195	-0.0769210587	-0.1299156026	-0.117001964	0.0025912124	-0.0240263581	0.0791039161	-0.0007592022	-0.0209663291	0.034072835	-0.0714558833	-0.011413704	0.0146988697	0.0955671174	0.0670485315	-0.0201130341	-0.0926354574	-0.0977337597	-0.0028912084471812	-0.0022023766505583	8.359086285051928e-06	4.850462910924397e-06	0.013775719854479	-1.32172316109902e-06	0.000189770457509	1.7469521145855856e-12	-0.0576915210209563	-0.0039415234732445	0.0033283115977114	1.5535607290137397e-05	0.0009779549863402	0.0006460005766561	9.563959553076605e-07	4.173167450401428e-07	-0.0006255708481706	-5.465278759000328e-07	2.986927191358017e-13	3.913388860808839e-07	-0.0001441944899201	7.012834800999954e-07	4.917985194611606e-13	2.0792050923317824e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4257.052576736571	3.932363900300516	18122496.641099475	15.463485844386684	3060.290086097324	-20.492001091081875	9365375.411065567	419.9221087169008	4008.47037168409	-6.730834460649021	16067834.720669186	45.3041325366604	3861.298315201682	3051.1396761341257	1.094871	16.077242	0.042105483959124	0.0249626774929585	-0.0171918149	-0.0062862698	0.0750930786	0.0610769031	-0.0435409123	0.0166889715	-0.0133701182	0.0014643844	-0.0021529414	0.0657484969	0.0065383373	-0.0967526398	0.0309900395	-0.0089655812	0.072540526	-0.054531047	-0.0299123885	-0.0192431795	-0.0305693591	0.0083628706	0.107150234	0.0615466552	0.0403255015	-0.0362180299	0.0565156176	0.0896393188	0.0696972998	0.0073565649	-0.0070918501	0.1223366357	-0.0339612026	-0.0221800779	0.0408974646	0.1354207193	0.0155791308	-0.0518145733	0.050833783	0.0340235932	-0.0310565583	0.0345376364	0.0950222196	0.0425873229	-0.0055279559	0.052938686	-0.0272168653	0.0774141568	-0.1160452394	-0.0245879537	0.0084903604	0.0014418257	-0.0175127813	-0.0324334266	-0.0518218478	-0.0647491353	-0.0388647451	-0.0029595472	-0.023920107	0.0132766886	-0.0422226334	0.0668504097	-0.0041751112	-0.0369734498	0.0155950422	-0.0316714704	-0.0936829757	-0.0214372415	0.0203308275	0.0248239566	-0.0180799685	-0.0466630126	0.0026740329	-0.0153323773	0.0835204797	0.0688796085	0.0330111087	0.092252385	0.0125753172	-0.0408767214	-0.0740153566	0.0188993906	0.0071566077	-0.0244303198	0.0968386134	-0.02397245	0.0656188043	-0.0237119231	-0.0951408427	-0.0947412111	-0.000615076090753	0.0022761323564282	3.783185974159928e-07	5.18077850397939e-06	0.0140751148322806	0.0002993949778015	0.0001981088575418	8.963735273282044e-08	-0.0486072412086571	0.0090842798122992	0.0023626638979165	8.25241397081468e-05	0.0011845805869863	0.0002066256006461	1.4032311670648072e-06	4.2694138842361656e-08	-0.0006248474537897	7.233943809000073e-07	5.232994303177048e-13	3.904343405074713e-07	0.0002573700513048	0.0004015645412249	1.6125408076916446e-07	6.62393433086354e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4259.345605582568	2.293028845997469	18142024.98779553	5.2579812885764845	3067.136074734717	6.84598863739302	9407323.700939087	46.867560423314345	4010.8299355428726	2.359563858782621	16086756.771846844	5.567541603673135	3863.918871298604	3062.878850450703	1.211892	17.795599	0.0972016726036128	0.0487151013552451	-0.0290061798	-0.0166918912	-0.1491683435	-0.1165843885	-0.0527407282	0.0179551268	0.0161126066	-0.0638325984	0.0677397429	-0.0644645467	-0.073803948	0.1519661294	0.0156307689	0.0137249541	0.0289085758	0.0421910393	0.0391592217	0.0184411825	-0.0483032001	0.1401487593	-0.0150618302	0.0492940737	0.0537721564	-0.1089043061	0.018050813	-0.0903281646	-0.0862368768	-0.0613772532	0.0374490701	0.0301423297	0.0721699172	0.0295952149	-0.0629836669	-0.0373125801	0.0400986061	0.0397122614	0.0165086975	0.0157293744	0.0451325339	0.0347070164	-0.0428070593	0.0415309177	-0.0715507649	0.0302289527	-0.0339127505	0.0003887411	0.0542802054	0.1196083208	0.0069211102	0.1990840493	-0.0208361896	0.0144242347	0.0004688776	-0.0323802619	-0.0484703996	0.006857461	-0.0196620018	0.0014563879	-0.0489826753	0.0134690051	-0.0193817721	-0.0176948521	0.0132348522	0.026937398	0.1229944922	0.077540307	0.0832605696	0.0340876494	0.0466920507	-0.0664958169	0.0479550056	-0.0391235263	-0.0798124685	-0.0864643149	-0.0003455631	0.0177132003	-0.0518809382	0.0835787874	-0.0584051005	-0.0244335576	-0.016627509	0.0328634282	-0.0684708352	-0.0830313807	0.0641690889	-0.0272819228	-0.0973854535	-0.0912870929	0.0023527968906336	0.0029678729813866	5.535653208575137e-06	8.808270033644587e-06	-0.0075812719674388	-0.0216563867997194	5.747568464427337e-05	0.000468999089219	-0.0753409071167539	-0.0267336659080967	0.0056762522851753	0.0007146888928857	0.0005346296890593	-0.000649950897927	2.8582890442364375e-07	4.224361697161137e-07	-0.0008399169998973	-0.0002150695461075	4.6254909662929046e-08	7.05460566716481e-07	0.0003092245455584	5.185449425359996e-05	2.688888574296631e-09	9.561981957579899e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4273.568487755165	14.222882172596655	18263387.619533967	202.29037729556777	3079.724962372141	12.588887637423795	9484705.843858086	158.48009194768167	4016.1217621349897	5.291826592117104	16129234.008294256	28.003428681037725	3870.292306834254	3077.369900615276	1.488675	21.859911	0.0889574705046931	0.0455130432178903	0.0345549893	0.0638170667	0.1023580706	0.1962983109	-0.0709533632	-0.0597737605	-0.1153136187	0.0115643159	-0.0718624948	-0.0096795284	0.1555798833	-0.0571673292	-0.0043047592	0.0166585198	0.0086956684	-0.0366012447	-0.0021949472	0.0054367683	-0.0212019535	-0.0969287142	0.0021758561	0.1047488891	0.0123106028	0.1086481147	-0.0503514498	0.1236358831	0.0415704978	-0.0183367672	-0.01145907	-0.0449279632	0.0721655411	-0.1280531848	0.0544379161	-0.1694199904	-0.0918052605	0.1141123501	0.0942208399	-0.007786133	-0.0215455619	-0.0148910056	0.0910244271	0.0375115431	0.0268458957	0.0300289563	0.0744126266	-0.0567444718	-0.1836107527	-0.0573937415	0.0100703006	-0.1410364428	0.0211883803	0.0531402272	0.0472123207	0.0281944992	-0.0197883135	0.0561646223	-0.0076098931	0.0277523879	0.0774046345	-0.1088128081	-0.0164809498	-0.0319310456	-0.0451713261	-0.0393900238	-0.1648206957	-0.0476596252	-0.0205497782	-0.0652082966	0.0841614493	-0.0310517998	-0.0271069867	-0.0041961242	0.0754547133	0.099952733	0.0054906156	-0.0350082287	0.013396427	-0.0087633308	0.0468816178	-0.0161118047	-0.0031124024	0.0213491466	-0.0060966038	0.0261203085	0.062699827	-0.0308186837	-0.0993631376	-0.0873882332	-0.000761633037527	-0.0031144299281606	5.800848838526046e-07	9.69967377742244e-06	0.0218976215324175	0.0294788934998563	0.0004795058287769	0.0008690051619758	-0.0777229986447025	-0.0023820915279486	0.0060408645183244	5.6743600475245165e-06	0.001183979905293	0.0006493502162337	1.4018084161376214e-06	4.21655703322753e-07	-0.0009170262229452	-7.710922304790004e-05	5.945832279050798e-09	8.409370935691396e-07	-4.395712613455285e-05	-0.0003531816716929	1.247372932198287e-07	1.932228938008989e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4275.1512459529695	1.582758197804651	18276918.175773226	2.505123512717826	3107.359362730046	27.63440035790518	9655682.20914608	763.6600831409899	4020.058614762103	3.93685262711324	16160871.266123	15.498808607608415	3873.078213044967	3140.547844424635	1.444197	21.206795	0.0732993855858517	0.0375734411092107	0.0394635524	-0.0313881808	0.0152255176	-0.1900450353	-0.0223342132	-0.0407535553	0.0644023232	0.094957166	0.0265402475	-0.0012610078	-0.1235535227	0.1123913981	-0.0332564689	0.0045790184	-0.030717464	0.0148954945	-0.0344345889	-0.0503703976	0.0458525412	-0.0476732851	0.0139303982	0.0755654024	-0.0992618485	-0.171502219	0.0407509987	-0.1214153218	-0.0736334813	0.0323039552	-0.045290714	0.0148260047	-0.0450893863	0.0244834571	0.0956819672	0.0628578581	-0.0267057103	0.0494020711	-0.149160208	-0.0353814103	0.013018448	-0.0217298743	-0.021232247	-0.1257821514	0.106239499	-0.0560083846	-0.0689066554	0.0718734852	0.0585217312	0.1193317427	-0.0087649093	0.1135648727	-0.0260645158	0.0117371497	-0.038712294	-0.0560537053	-0.0478148363	-0.0680096422	-0.0930336407	0.0365193309	0.0532027915	0.0271413457	-0.0226917814	-0.0216687081	-0.05492744	-0.0121083393	0.0420291971	0.0379194925	0.0074266976	0.1518254009	-0.0687475993	-0.000524806	0.0234196909	-0.0370317082	-0.098276311	-0.097019263	0.0382165295	0.0580119347	-0.0158350002	0.0529903805	-0.0721226294	-0.0507363553	0.0496963077	-0.0164282142	-0.0443229896	0.052319399	0.0612114661	-0.0343178967	-0.1010684743	-0.0830636267	0.0090705101007131	0.0098321431382401	8.227415348713837e-05	9.667103869084188e-05	0.0217784473799156	-0.0001191741525019	0.0004743007702797	1.4202478624546865e-08	-0.0968617823347273	-0.0191387836900247	0.00938220487706	0.0003662930411335	0.0007025205019097	-0.0004814594033833	4.935350556034568e-07	2.318031571062032e-07	-0.0006249766999952	0.00029204952295	8.529292385532257e-08	3.905958755368903e-07	6.6719639633847e-05	0.0001106767657683	1.2249346480953244e-08	4.451510312870407e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4267.067235663392	-8.084010289577236	18207862.793672025	65.35122236199062	3089.551659338253	-17.807703391792984	9545329.455719752	317.11430009007535	4017.749427420194	-2.3091873419089097	16142310.461535295	5.332346180032336	3871.9106107689854	3103.2526597308847	1.225493	17.995312	0.0347639461875885	0.0242400625457304	0.049672016	0.0549665699	-0.0688758308	0.0756596539	-0.021129417	-0.0639985205	-0.0347536893	-0.0856971072	0.1013596738	-0.0785789625	-0.0093407107	-0.1170242288	-0.0213762266	0.0248413915	-0.0669119058	0.0518480936	-0.090891675	0.0265514741	-0.0484315234	0.0531593958	0.0462808535	0.0329570268	0.0474894996	0.0553981197	0.099217783	0.0299887185	0.0206619627	0.0073429409	-0.0757401706	0.0234832489	0.0588008659	0.0849022076	-0.053578756	-0.0834409917	0.015396045	-0.031729018	0.037613126	-0.0215007993	0.029047504	-0.0176169533	-0.0716264628	0.1046154943	0.0173727738	0.0133788834	-0.0293996784	0.0668776895	-0.1023693257	-0.0164860963	0.0325870625	-0.0060441475	-0.0586033297	-0.0206193736	-0.0005688543	-0.0773871702	0.0561562031	0.0468154381	0.0945373037	-0.009161389	0.0320573644	0.0416151914	-0.0117333428	-0.0069194503	-0.065205303	0.0018171732	0.0001943857	0.0105396141	0.0658921366	-0.1321936373	0.0061530907	0.04357092	-0.0108046786	0.0103517359	0.0402996071	0.051100051	-0.0180949227	0.0353659884	0.1134122356	0.0096124504	-0.0410757361	0.0357772078	0.0748031098	0.021103658	0.071252097	-0.0357609954	0.0597044597	-0.0377752987	-0.1024967892	-0.0783343427	-0.000735687849442	-0.0098061979501551	5.412366118165949e-07	9.616151823762607e-05	0.0216308340231421	-0.0001476133567734	0.0004678929805367	2.1789703097939852e-08	-0.0938591461611224	0.0030026361736048	0.0088095393180949	9.01582399104066e-06	0.0002670206665628	-0.0004354998353469	7.130003637164201e-08	1.89660106587177e-07	-0.0006249905988784	-1.3898883199957648e-08	1.931789542060649e-16	3.90613248686381e-07	6.608339972284624e-05	-6.362399110007593e-07	4.0480122435025423e-13	4.367015718929474e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
