global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35
4388.656019271355	4.269034834613194	18.2246584191409	19260301.65548669	3402.7318175980267	-22.223823294255	493.8983218142711	11578583.82249397	4098.686609852743	4.999622372414706	16799231.925786167	24.99622386674965	3879.084014826808	3466.817623477094	0.568354	15.038301	0.0367395833346213	0.0250688292651043	0.0147719439	-0.0172450974	0.0322445849	-0.0267950853	-0.0342017529	0.0261074605	-0.0130624764	0.006405442	-0.0130604905	0.009619525	0.0020359321	-0.0176361855	0.0066790499	0.0165398837	0.0082226606	0.0099988932	0.0025478253	0.0064178343	0.0123125724	0.0004902768	0.0001344446	0.0023947814	-0.0215606105	0.0119067766	-0.0071212426	0.0126418453	-0.013061626	0.0068528232	0.0028254119	0.0173380625	-0.0246110568	0.0159812204	0.0607081843	0.0072534352	-0.0214900507	-0.0322710732	0.0791719148	-0.0899756665	0.0090779542	-0.0103223197	-0.0071786823	0.0095883367	0.0898761648	0.0478548005	-0.0082703149	-0.0619580057	0.0001503784894367	-0.0001048574123103	2.2613690085263693e-08	1.0995076916433225e-08	-0.0198517678679337	6.422558398359868e-05	0.0003940926874823	4.124925638034287e-09	0.0589606122542392	-0.0218360473554355	0.0004768129641088	0.0034763537973947	-0.0015679205556811	0.0001070941627398	1.1469159692938769e-08	2.458374868927329e-06	-0.0001607763175861	-0.0001869463462977	3.4948936394073116e-08	2.5849024296546493e-08	0.0009903744438149	-6.485506203000174e-07	9.808415389616726e-07	4.206179070915374e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4396.101398046086	7.445378774730671	55.43366509920998	19325707.501902748	3427.207483083716	24.47566548568921	599.0582009673578	11745751.13210502	4100.692584799348	2.00597494660542	16815679.675028358	4.023935486408617	3888.200070348279	3497.6289199001253	0.553514	14.645656	0.0273903225911429	0.0148362453893654	0.0183884259	-0.00622243	0.0095333047	-0.0421951339	-0.0939321909	0.0050990771	-0.0203111815	0.0151474114	0.0054973838	0.0078958995	0.0192442151	-0.0002360622	-0.0039630593	0.006218003	0.0222248051	-0.0064258347	0.012366767	0.0161986959	0.0103864125	0.0032982159	0.0022985301	0.0032283123	-0.0272300419	0.0038385468	0.0036208488	0.017808519	-0.0146165581	0.007249063	0.0064662837	0.0383820352	-0.0318189669	0.0057821633	0.0922452251	0.0624832433	-0.0218079152	0.0200458771	0.0311220091	-0.0348435941	0.0028998244	0.0208777841	-0.0159080099	-0.0119206094	0.0889012643	0.0445478763	-0.0137586687	-0.0677557633	-0.0020297971424696	-0.0021801756319063	4.120076439577755e-06	4.753165785958035e-06	-0.0198013835648396	5.038430309409897e-05	0.0003920947910818	2.538577998278031e-09	0.0658740425847668	0.0069134303305275	4.779551893505891e-05	0.0043393894864596	-0.0016789205008354	-0.0001109999451542	1.23209878242576e-08	2.8187740481253904e-06	-0.000206156304553	-4.537998696689999e-05	2.0593432171160124e-09	4.2500421906949294e-08	0.0007818277294238	-0.000208546714391	6.112545984959747e-07	4.349173208332303e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4405.349586755369	9.248188709283568	85.52899440252006	19407104.981525704	3432.847303056039	5.639819972323039	31.807569320213844	11784440.60609912	4105.833802411196	5.141217611848333	16857871.21302238	26.43211853237948	3898.893421501949	3518.98880518056	0.490518	12.978821	0.0417575691738685	0.0277781664294353	0.02316707	-0.0085020801	0.020666104	-0.0504159467	-0.0806585555	-0.0060339691	0.0026302691	0.0029803347	0.0514314991	-0.00116407	0.0092299478	0.013302952	-0.0270415346	-0.0087809088	-0.0085678137	-0.0192607972	0.0038598452	-0.0088005547	0.0151364092	0.0024208185	0.0057580706	-0.0002345846	-0.0242621817	0.0130963261	-0.0077604883	0.0137990052	-0.0098119242	0.0036924756	0.0075946676	0.0302232837	-0.0418383268	0.007478291	0.0644771125	0.0396606184	-0.0032665059	0.0386295525	-0.0126758928	-0.0002521931	-0.0024665138	-0.0189727677	-0.0305881465	-0.0671513045	0.0878992835	0.0411866773	-0.019209311	-0.0732234215	0.0002745296532111	0.0023043267956807	7.536653049220681e-08	5.309921981292084e-06	-0.0199933492810089	-0.0001919657161692	0.0003997340154724	3.6850836184392155e-08	0.0403700936669082	-0.0255039489178586	0.0006504514104047	0.0016297444626749	-0.0017258898323602	-4.696933152480002e-05	2.206118103886573e-09	2.97869571344432e-06	-0.0002258550923088	-1.9698787755800004e-05	3.8804223904805614e-10	5.1010522721816575e-08	0.0009903061650264	0.0002084784356025	9.807063004892951e-07	4.3463258111307395e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4405.708942638364	0.3593558829943504	0.1291366506426492	19410271.28724365	3435.3968507305703	2.549547674531368	6.500193344708307	11801951.52200952	4103.939040369267	-1.894762041929425	16842315.647067018	3.5901231955365653	3891.883998640653	3575.251028510116	0.646775	17.11327	0.0514663583360737	0.0286942060289474	0.0303219689	-0.0053741942	-0.0065127248	-0.0359250307	0.07033233	0.0013868115	0.0301245402	-0.0055986332	0.0112016881	0.0038283489	-0.0042025863	0.0276826614	-0.0577291659	0.0003228664	-0.019090729	-0.0158306525	-0.0057703589	0.023181381	0.0174062074	0.0080803876	0.0040617371	0.0034761155	-0.0291287615	0.008384925	-0.0057965915	0.0156095643	-0.0189720502	0.0044520199	0.0027984608	0.0167422039	-0.0532385809	0.0144749979	0.0161594956	-0.0378762193	0.0461838802	0.0592472722	-0.0378385868	-0.0066844839	0.0117622837	-0.0764728848	-0.0065821948	-0.0851989645	0.0868705278	0.0377752987	-0.024607302	-0.0783343427	4.12026667788723e-05	-0.0002333269864322	1.6976597496907867e-09	5.4441482597544964e-08	-0.0201452838192182	-0.0001519345382092	0.0004058324601568	2.3084103900873078e-08	0.021447741397651	-0.0189223522692572	0.0003580554154018	0.0004600056110605	-0.0014669555542379	0.0002589342781223	6.704696038671667e-08	2.151958598109424e-06	-0.0001300150518968	9.5840040412e-05	9.185313346173794e-09	1.6903913719727594e-08	0.0007019055927172	-0.0002884005723091	4.926714610876839e-07	8.317489010827405e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4394.622589379552	-11.086353258811869	122.90722857916856	19312707.703085035	3434.1831573920226	-1.2136933385477278	1.4730515200351293	11793613.958515042	4098.487522833296	-5.4515175359711066	16797599.974820204	29.719043445000484	3889.445782792979	3557.0483177598985	0.569742	15.075023	0.0449744498274159	0.0289948922302689	0.0311314712	-0.0169987494	0.0120201138	-0.0120837151	0.1489563246	-0.0002197256	0.0179251483	-0.0256770561	-0.0765521868	0.0100264275	-0.0126342355	-0.0172470437	-0.0049588683	0.0089931216	-0.0082497349	0.0089752574	-0.0391456778	0.0270631847	0.0232727074	0.0096414095	0.0028987828	0.0021331167	-0.030655594	0.0109542915	-0.0085308861	0.0199071643	-0.0237111818	-0.0004926857	0.000180228	0.0022171815	-0.0427995556	0.0227722335	-0.0091211552	-0.1034600377	0.0445349413	0.0072473927	0.0223551061	-0.0779323325	0.0224306943	-0.0980172369	0.0195177218	-0.0519899011	0.0858153105	0.0343178967	-0.029937846	-0.0830636267	0.0001875167395297	0.0001463140727508	3.516252760384935e-08	2.14078078849345e-08	-0.0201414987813137	3.785037904501659e-06	0.0004056799731576	1.4326511938514311e-11	0.0213769668585541	-7.077453909689821e-05	5.009035384378373e-09	0.0004569747120717	-0.0009960026505614	0.0004709529036764	2.217966374813266e-07	9.920212799253344e-07	5.006477631575024e-06	0.0001350215295283	1.823081343618185e-08	2.5064818275461055e-11	0.0009910026830656	0.0002890970903483	9.820863178432178e-07	8.357712764791087e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4395.101458736564	0.478869357012627	0.2293158610856868	19316916.83258828	3442.9518989454514	8.768741553428754	76.89082843082811	11853917.778452087	4103.949427059914	5.461904226618572	16842400.8998654	29.832397780753816	3894.734670540382	3500.106870799412	0.621505	16.444656	0.0398034921226104	0.0297158793055621	0.0287898066	-0.0195284498	0.0281983819	-0.0353067935	-0.0109620988	-0.0080213721	0.0163855618	-0.0110745436	-0.0300236235	0.0037602144	0.0255707182	-0.0128176107	0.0183737765	0.0024574007	0.0067974666	0.0024033731	-0.0235767899	0.0078075774	0.0229740506	0.0113822452	-0.0001869157	0.004082692	-0.031721197	0.0069489378	-0.0034992544	0.0246723416	-0.025642884	0.0047661588	-0.0010319284	0.0050029036	-0.0368930239	0.0241247881	0.0615474277	-0.0054653017	-0.018607778	-0.0268612877	0.111866114	-0.0639969465	0.0161371405	0.0062664443	-0.0128599023	0.0094368535	0.0847339531	0.0308186837	-0.0351863325	-0.0873882332	0.0003160830892028	0.000128566349673	9.99085192799852e-08	1.6529306268265817e-08	-0.0202200147341358	-7.851595282210022e-05	0.0004088489958486	6.164754847562268e-09	0.0214381131632706	6.114630471650007e-05	3.7388705804830785e-09	0.0004595926960011	-0.0012657462106828	-0.0002697435601214	7.276158822696735e-08	1.6021134698578673e-06	-0.0005151268747696	-0.0005201333524011	2.70538704280085e-07	2.653556971098952e-07	0.0009901743252802	-8.28357785399858e-07	9.804451944440994e-07	6.861766206325572e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4386.163978619145	-8.937480117419	79.87855084925994	19238434.44733613	3415.302163508266	-27.649735437185427	764.5078697463476	11664288.86806424	4095.660290439524	-8.289136620390309	16774433.214683166	68.70978591149567	3879.948858162452	3483.3234366759125	0.594175	15.721506	0.1174572613025932	0.0688243612136466	0.0269283955	-0.0258719421	0.0193293069	-0.0340310007	-0.0843181567	0.0166487838	0.0064883942	0.0064230231	0.002483099	0.0151659912	-0.0117159187	-0.0301823447	0.0004220757	0.0173139941	-0.0096619943	0.0145240734	-0.0062471608	0.0334253199	0.0249876599	0.0081083412	-0.0014321995	-0.0023023691	-0.0237138205	0.0160202233	-0.011220108	0.0254250527	-0.0142596113	-0.0014552318	0.0035304514	-0.0032542027	-0.0541112399	0.0116695921	0.0992530805	0.034421687	-0.0266568043	0.0085295909	0.0320773777	-0.0239288696	-0.005248285	-0.0003872405	-0.0435424658	-0.049685623	0.0836267848	0.0272819228	-0.0403383756	-0.0912870929	-0.0245697574659402	-0.024885840555143	0.0006036729819351	0.000619305060136	-0.0017261306584543	0.0184938840756814	2.979527050055875e-06	0.0003420237482047	0.0809426164565394	0.0595045032932688	0.0035407859121786	0.0065517071588304	-0.0014662904649411	-0.0002005442542582	4.021799791601765e-08	2.1500077275771872e-06	-0.0004242263636953	9.090051107430004e-05	8.262902913568946e-09	1.7996800765413698e-07	0.0009901902275176	1.5902237399936445e-08	9.804766866713563e-07	2.528811543239374e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4389.1316020500735	2.967623430928142	8.80678882779372	19264476.220114645	3423.8519342069944	8.54977069872848	73.09857900083608	11722762.067372978	4085.008900770009	-10.651389669515083	16687297.719370198	113.45210189185264	3879.374446671584	3465.74682052744	0.597088	15.798581	0.1981497289336158	0.0807645959470542	0.0285831781	-0.0226939136	0.01470774	-0.0554625345	-0.1128453487	0.0033940528	0.0028518336	0.0202827844	-0.0016301243	0.0283606098	-0.0347942357	-0.0413426576	-0.1055509619	0.0198837239	0.0005621481	-0.0148551536	0.0191368682	0.0727336379	0.0143782494	0.0118575564	0.0047181032	0.0010751628	-0.0376714398	0.0115548756	0.0035969673	0.0275066894	-0.0010267656	-0.0039321693	0.0074253609	0.0563293235	-0.0358185013	-0.0306792062	0.1176172838	0.06964509	-0.0328896352	0.0219585077	0.0142287693	-0.0467267136	-0.0227821997	0.028870378	-0.0329796784	0.0016352683	0.082494143	0.0237119231	-0.0453798541	-0.0947412111	-0.0042426495577956	0.0203271079081446	1.8000075270263198e-05	0.0004131913159093	-0.037266888684158	-0.0355407580257037	0.0013888209921974	0.0012631454810416	0.0426309380723068	-0.0383116783842326	0.0014677847006168	0.0018173968809248	-0.0024196845519864	-0.0009533940870452	9.089602852129406e-07	5.854873331121624e-06	-0.0011251854298819	-0.0007009590661866	4.913436124691902e-07	1.266042251618516e-06	0.0005651396884388	-0.0004250505390788	3.193828674487039e-07	1.806679607711785e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4405.499100374105	16.367498324031658	267.89500138717915	19408422.32339705	3417.399929534768	-6.452004672226394	41.62836429043122	11678622.278384237	4104.747343258206	19.7384424881966	16848950.751985297	389.6061118598447	3888.992067139724	3549.371890974692	0.710139	18.789839	0.0745926949195654	0.0367100970475404	0.0416547202	-0.0206955664	0.0076551814	-0.0424280417	0.0293660253	0.0193083568	-0.0308699093	0.0061002114	-0.047122392	0.0087065563	0.0396642299	-0.0008792207	0.0206572689	0.0087396311	0.0271669409	0.0047268304	-0.013752183	-0.0004400222	0.0180505378	0.0166559916	0.0086716266	0.0050869641	-0.0472626301	0.0120134463	0.0078257958	-0.0043924068	0.001214864	0.0058954815	0.0167700932	0.0764936054	-0.0283181397	-0.0040358317	0.0714843337	-0.0027989019	0.0223582036	0.0302665459	0.0152652663	-0.1043564279	-0.0317295242	-0.0228517316	0.044742592	0.0674101628	0.0813363727	0.0201130341	-0.0502969496	-0.0977337597	0.0009646752332059	0.0052073247910015	9.305983055608576e-07	2.7116231478978813e-05	-0.0478050500233422	-0.0105381613391841	0.0022853228077342	0.0001110528444106	0.0595726329602115	0.0169416948879047	0.0002870210256748	0.003548898597812	-0.0029460545065925	-0.0005263699546061	2.770653291120282e-07	8.67923715581398e-06	-0.0013200077673263	-0.0001948223374444	3.795574316729966e-08	1.7424205058017633e-06	0.0006820576744178	0.000116917985979	4.652026712322178e-07	1.3669815445385657e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4398.445401446997	-7.053698927108599	49.754668554293	19346321.94951023	3419.054211657194	1.6542821224261388	2.7366493405787304	11689931.702250795	4097.456155505283	-7.291187752922269	16789146.946288135	53.16141884836369	3885.9726708510825	3537.379002957985	0.601676	15.919972	0.113264436340495	0.0690739475221155	0.0433401052	-0.0208662184	0.015951174	-0.040574266	-0.0192498187	0.0019688124	-0.0128459825	0.0053606276	-0.0134960145	0.0077690184	-0.0096881805	-0.0604364014	-0.0003030223	0.0059012124	0.0020546265	0.0082872403	0.0179228919	0.0447812656	0.0247356429	0.024128565	0.0021100151	0.0042467067	-0.0422555756	0.0130693386	-0.0020063641	0.0267527484	-0.013109743	0.0010459492	0.0048316911	0.0305334645	-0.037843819	0.0009755331	0.0978395112	0.0017053276	-0.0272372223	0.0270420995	0.0811444756	-0.0580514077	-0.0001699124	0.0127884877	0.0107906954	0.0244378875	0.0801538266	0.0164896405	-0.0550761846	-0.1002501592	0.0143339247334353	0.0133692495002294	0.0002054613982637	0.0001787368321993	-0.0178425927767591	0.0299624572465831	0.0003183581169972	0.0008977488442533	0.058947426779369	-0.0006252061808425	3.908827685636696e-07	0.003474799123909	-0.0017381672648511	0.0012078872417414	1.458991588761648e-06	3.021225440599954e-06	-0.0013149441871636	5.063580162700029e-06	2.5639844064089248e-11	1.7290782153553404e-06	0.0005088580280651	-0.0001731996463527	2.589364927263021e-07	2.9998117496700374e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4383.019429469391	-15.425971977605514	237.96061145387057	19210859.319106188	3416.633539715084	-2.420671942109948	5.8596526513183465	11673384.744706023	4092.94655111848	-4.509604386803403	16752211.47031266	20.336531725476497	3878.544448589456	3494.2967534565014	0.639367	16.917273	0.0272384721947839	0.0173423302588517	0.0411449852	-0.0282960074	0.0103400357	-0.0375781884	-0.0580881129	0.0170062779	-0.0121076123	0.0144038546	0.0264454486	0.0156798027	-0.0258505103	-0.0486879014	-0.0290654529	0.0173849273	-0.0035289838	0.0149323901	0.0268458269	0.0412484224	0.0266018775	0.0249447952	0.0021893474	-0.0009831876	-0.0347946544	0.0183272434	0.0018716552	0.0120866639	-0.0077939842	-0.0074728763	0.0116467719	0.003129948	-0.045776019	-0.0094354599	0.0793625469	0.0103464083	-0.0064935961	0.0651105628	-0.0387705609	-0.0159286269	-0.0247410576	-0.0636309922	-0.0204226357	-0.0554205688	0.0789468648	0.0128461567	-0.0597044597	-0.10227815	0.0213988242853844	0.0070648995519491	0.0004579096807967	4.99128056791306e-05	-0.0179306479335963	-8.805515683719956e-05	0.0003215081353185	7.753710645623812e-09	0.0589027141225813	-4.471265678769598e-05	1.9992216770142954e-09	0.0034695297310065	-0.0014501948546595	0.0002879724101915	8.292810903155908e-08	2.1030651164808885e-06	-0.0012028710158855	0.000112073171278	1.2560395720330306e-08	1.446898680857415e-06	0.0005096285431796	7.705151144999723e-07	2.5972125202336137e-07	5.936935416729053e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4387.882152253675	4.8627227842835055	23.64607287678993	19253509.782066338	3420.3460748319944	3.712535116910203	13.782916994291456	11698767.27161863	4097.345785324865	4.39923420638479	16788242.484519433	19.353261602626013	3881.750096682844	3543.567078201162	0.689516	18.244171	0.0417071356575472	0.0299273895193807	0.0444485514	-0.0235849794	0.0043881156	-0.0127042318	0.1216756783	0.0048291091	0.0054877895	-0.0024038301	-0.0307462491	0.0075037092	-0.0192142598	-0.0401252712	-0.0436458767	0.011524525	-0.0068943196	0.0120706638	0.0112704685	0.0432996814	0.0281970419	0.0292739735	0.0052445858	0.0012951243	-0.0423077524	0.0117030659	0.002501326	0.0085812008	-0.009726908	-0.0133812376	0.0049272448	-0.0249561288	-0.0440212734	-0.0089275416	0.0086702395	-0.0947603913	0.0282624477	0.0549094669	-0.0221181354	-0.074077487	-0.0033234704	-0.1034406125	0.0260833877	-0.0603801424	0.0777158551	0.0091870219	-0.0641690889	-0.1038078519	0.0213991749536859	3.506683015006007e-07	0.0004579246886984	1.2296825767731618e-13	-0.0179781323288921	-4.748439529579998e-05	0.0003232132420351	2.254767796607791e-09	0.0831199843340613	0.02421727021148	0.0005864761764958	0.0069089317956945	-0.0014501073269421	8.752771739990382e-08	7.661101313237425e-15	2.102811259651163e-06	-0.0015508716546621	-0.0003480006387766	1.2110444458892162e-07	2.40520288923436e-06	0.0005088761020242	-7.524411553999936e-07	2.58954887211344e-07	5.661676923396773e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4379.397370417293	-8.484781836381444	71.99152281098847	19179121.3280179	3416.8154792966434	-3.53059553535104	12.465104834240696	11674628.019561153	4092.88766439973	-4.458120925134608	16751729.433395475	19.874842183123054	3876.6675111507534	3478.719731393196	0.596489	15.782734	0.03065178545122	0.0185289196104766	0.0378366799	-0.0280251274	0.0514240166	-0.0175782238	0.0477829266	0.0163889668	-0.0043971058	-0.0185987428	-0.0616519293	0.0255529187	0.0024505944	-0.0440527333	0.0089526533	0.0287773053	0.0131781526	0.01775081	-0.0216904616	0.0446891542	0.0335449691	0.0280815238	0.0035799499	0.000749699	-0.0420295038	0.0140340835	-0.0018520209	0.0074532995	-0.0090738282	-0.0094446345	0.0046758887	-0.0210975363	-0.0144166339	0.0027396659	0.0430695347	-0.0641094684	-0.0066528201	-0.0119140804	0.0700035899	-0.112138179	-0.0040890717	-0.0563570663	0.0172674034	0.0281390132	0.0764611723	0.0055166942	-0.0684578352	-0.1048318124	0.0215111944804391	0.0001120195267531	0.0004627314879752	1.2548374374010445e-08	-0.0179056333345499	7.249899434219956e-05	0.0003206117051113	5.256104180630283e-09	0.0753982763297216	-0.0077217080043397	5.962477450428384e-05	0.005684900073493	-0.001767072933465	-0.0003169656065228	1.0046719571842976e-07	3.1225467521846e-06	-0.0016879506302884	-0.0001370789756262	1.8790645558755725e-08	2.8491773302910065e-06	0.0005080095056577	-8.665963664999943e-07	2.580736578385807e-07	7.509892624309924e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4393.982273017402	14.584902600108762	212.71938385465933	19307080.215591174	3423.2115624595026	6.396083162859213	40.90987982621112	11718377.401356429	4099.475728557779	6.588064158048837	16805701.24903433	43.40258935056774	3884.375780993495	3501.181083665088	0.498936	13.201551	0.038425250668469	0.019522977041091	0.0400102416	-0.0167236633	0.0385688404	-0.0418550542	-0.0118393639	0.0121771395	0.0041703516	0.0040879124	-0.0226396144	0.0080790579	0.0033966827	-0.0483495895	0.0256267104	0.0123257226	0.007342692	0.0150410896	-0.0036342893	0.0293157058	0.036864109	0.0332881149	0.0036328769	0.0061758094	-0.0408079763	0.0090470211	-0.0066905804	0.0193131603	-0.0072489639	-0.0014470259	-0.00157968	-0.0153109837	-0.0264721164	0.0032207388	0.0773193335	-0.0188512231	-0.0247402188	-0.0077488727	0.0895260114	-0.058187026	0.0057983959	0.0046580552	-0.0202436944	0.0040361629	0.0751831987	0.0018396452	-0.0725589432	-0.1053450429	0.0101282446724439	-0.0113829498079951	0.0001025813401448	0.0001295715463313	-0.0156167865551992	0.0022888467793506	0.0002438840223106	5.238819579344068e-06	0.0629558945143884	-0.0124423818153331	0.0001548128652385	0.0039634446541068	-0.0016165968804002	0.0001504760530647	2.2643042545960453e-08	2.613385473719659e-06	-0.0015929084207562	9.50422095322e-05	9.03302159276261e-09	2.537357236916011e-06	0.0005087126883765	7.031827188000613e-07	2.58788599315246e-07	4.94465936019046e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
