global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24
4072.062784154252	-28.556614291581354	815.4802197981485	16581695.318094077	3131.582738653932	-35.78768284666148	9806810.449035265	1280.7582435332286	3813.057968935458	-15.982550104189158	14539411.0744622	255.44190783291688	3681.7855835368655	2972.9792059166	0.995495	18.2253	0.0740035861754247	0.0413530225924264	0.0389658774	-0.0687722063	-0.0043241	0.0303558183	0.029854777	-0.1133173656	-0.0824573803	-0.0166625188	-0.02819952	-0.0495062057	-0.0544817553	-0.0239686234	-0.0094747564	0.0688403819	0.0778265548	0.0889282424	-0.0522518179	-0.0363579834	-0.0699515729	0.0254714411	-0.0105000471	0.1620143787	-0.0487105314	0.0045846536	0.0006946777	0.0841394618	-0.0327747771	-0.0421668636	-0.1330564661	0.0093920242	-0.0098339842	0.0539230649	-0.1214341811	-0.0229848294	0.0217673766	-0.0347200749	-0.1076289875	-0.0584734245	0.030566992	-0.0809623902	0.0281291475	0.0131827187	-0.0113607843	-0.0281116076	-0.0149725185	0.0147511277	0.0363143559	0.0108605182	0.0671652628	-0.1382976475	0.0291438065	-0.0552936687	-0.0712682176	0.0258463008	-0.0043652255	0.0154569166	0.0837904539	0.0622322803	0.0858153105	0.0343178967	-0.029937846	-0.0830636267	-0.0599600326242324	0.0054199161415909	2.9375490981877617e-05	0.003595205512299	0.0599786021149384	0.033655138379757	0.003597432711662	0.0011326683393605	0.0090860496759574	-0.0199977049163068	0.0003999082019196	8.255629871396558e-05	-0.0012084287662378	0.0002985005294697	8.910256609375093e-08	1.4603000830710116e-06	0.0002957936787917	-7.216238180000455e-08	5.207409347049629e-15	8.74939004131274e-08	-0.0004858212863825	-4.3842903800007163e-08	2.360223223023471e-07	1.922200213616682e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4052.5536975379455	-19.509086616306377	380.6044606025446	16423191.471428474	3137.3286618074344	5.74592315350219	9842831.132198429	33.01563288595255	3800.0305626278832	-13.027406307574893	14440232.276905987	169.7133151026421	3673.582968753262	2853.877362002984	0.8752459999999999	16.023813	0.1955849560565244	0.1072058605562913	0.0225503527	0.0175543442	-0.0273328457	0.0250808266	-0.0091898726	-0.0792285773	-0.0749369945	-0.0266661706	-0.0397547824	-0.1231411249	0.0232728221	-0.0093502067	-0.028130997	0.0234617851	0.0088236582	0.0580671606	-0.0258770657	0.0196255829	-0.0251810081	-0.0195703659	0.014682938	0.0310413205	0.004031271	-0.0021814346	-0.024629003	0.0480523244	-0.0018240092	0.0098542879	-0.0676616363	0.0343355433	-0.0218468875	-0.0125400214	-0.0065462704	-0.0708243389	0.0240340212	-0.014851073	-0.0510726358	-0.0488098391	0.0288540378	0.0069645699	0.0473015565	0.0137012139	-0.0087985538	-0.0071803133	-0.0460826771	-0.0469023407	-0.0365049019	0.0401790982	0.0094738852	-0.133288715	0.018402955	-0.0557221351	-0.0356917108	-0.0050072026	0.046623836	0.0369818077	0.0314331605	0.0298417349	0.0847339531	0.0308186837	-0.0351863325	-0.0873882332	-0.0667356193506236	-0.0067755867263911	4.590857548684858e-05	0.0044536428901113	0.1035951591647545	0.043616557049816	0.0107319570023708	0.0019024040488798	-0.0609795782061297	-0.0700656278820871	0.0049091922105111	0.0037185089581974	0.000235057592776	0.0014434863590138	2.0836528686589177e-06	5.525207192164785e-08	0.0002369428907535	-5.885078803820001e-05	3.463415252717145e-09	5.614193347862504e-08	-0.0004860278272951	-2.065409125999668e-07	2.3622304890519555e-07	4.265914857762712e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4040.1269380409017	-12.426759497043804	154.42435159736837	16322625.675483752	3091.044931580237	-46.28373022719734	9554558.769047871	2142.1836837439805	3792.472915268809	-7.557647359074053	14382850.8130475	57.11803360411901	3659.813085236228	2757.5381490874684	0.856353	15.677917	0.0209992446230579	0.0118723229306608	0.0135085315	0.0726005943	-0.0499810794	-0.0504530728	-0.0696724647	-0.02379074	-0.0073519861	-0.0513939326	0.000917861	-0.0718292022	0.0748378824	0.0127844627	-0.0383965852	0.0345819897	-0.0886145599	0.0056480447	-0.057310348	0.0265604926	-0.0221352242	0.0320177028	-0.029365801	-0.0014189938	0.0604291579	0.0109549986	-0.0521446644	0.0111745695	-0.0595448664	0.0840795451	0.0060539116	0.0247520159	-0.0286825323	-0.0016524953	0.0379519095	0.001692544	0.0225934669	-0.009968463	-0.040011584	-0.0584509042	0.0313887756	0.0499685331	0.04396006	0.0136189322	-0.0027949785	-0.0020487962	-0.028182569	-0.0849381203	-0.0282922109	0.0272594549	0.020707171	-0.0704521044	0.0278958877	-0.0318408517	-0.0409454537	0.0290935161	0.0605122876	0.0184842134	0.0544833926	0.0365945215	0.0836267848	0.0272819228	-0.0403383756	-0.0912870929	-0.0600624253395665	0.006673194011057	4.4531518309208254e-05	0.003607494937671	0.1036854981460777	9.03389813232125e-05	0.0107506825258002	8.161131546515736e-09	-0.0609669594327471	1.261877338259998e-05	1.5923344168141373e-10	0.0037169701424742	0.0001705955817901	-6.446201098589998e-05	4.155350860346291e-09	2.9102852526302706e-08	0.0002949452368523	5.800234609879999e-05	3.364272152964978e-09	8.699269274185935e-08	-0.0006480253273563	-0.0001619975000612	4.199368248952398e-07	2.6243190026078516e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4062.846994241309	22.72005620040727	516.2009537496649	16506725.69861564	3102.954052604972	11.90912102473476	9628323.852577616	141.82716358177947	3799.007150316995	6.534235048186019	14432455.328159656	42.69622766494256	3667.380188926029	2757.813909533274	0.840198	15.382166	0.0190634412218817	0.0168766213745255	0.0015256686	0.082800692	-0.0470195235	-0.0441977589	-0.0977400042	-0.0042100985	0.0643291426	-0.0712450102	0.0116762927	-0.0056703469	0.0352941661	0.0153008365	-0.0272061613	0.0530757801	-0.0581393254	0.0388597858	-0.079993678	0.0369975824	-0.0047511523	0.010451992	0.0172955389	0.0019367084	0.0240808019	0.0104496008	-0.0386559898	0.018524121	-0.0608344545	0.0837522419	0.0036033185	0.0539681784	-0.0034881794	0.0080093929	0.0048139046	0.0530127713	0.0245461843	-0.0096349059	-0.0360558562	-0.0634859056	0.0383713011	0.0565476331	0.0429864268	0.0241359055	-0.0213818867	0.0108098607	-0.0391682007	-0.0568947982	-0.0805049123	-0.0293140612	0.0256563453	-0.0080297648	-0.0010053409	-0.0177151021	-0.0142202578	-0.0031017843	-0.0250059896	-0.1390481182	0.0498261242	0.0440648465	0.082494143	0.0237119231	-0.0453798541	-0.0947412111	-0.0598273463645142	0.0002350789750523	5.526212451164104e-08	0.0035793113730195	0.1035985209936001	-8.697715247760196e-05	0.0107326535520614	7.565025053112021e-09	-0.0778325980906089	-0.0168656386578617	0.0002844497673375	0.0060579133255342	0.0001450938132546	-2.550176853550001e-05	6.503401984382183e-10	2.1052214644760743e-08	0.0002949538868619	8.650009599982071e-09	7.482266607978199e-17	8.69977953749425e-08	-0.0006360208171716	1.2004510184700072e-05	4.045224798756298e-07	1.4410826477456775e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4075.6696979795806	12.822703738271684	164.42173115948663	16611083.487028966	3105.9154643675465	2.9614117625746985	9646710.871797472	8.769959627515783	3805.912685333736	6.9055350167409415	14484971.36838425	47.68641386743531	3671.0251032664287	2884.380829018124	0.813735	14.897678	0.0593480806240077	0.0335556903496502	0.0266870548	0.0243523758	-0.0352186797	-0.0702069959	-0.0267341183	-0.0294832138	0.0224752444	-0.0149625235	0.0439221589	0.0694735405	-0.0105562615	-0.0261320457	-0.0172954174	0.0309960854	0.0392365839	0.0906091232	-0.0448292757	0.041161259	-0.0196298719	-0.0139250388	-0.0755915197	0.0598393851	-0.0031093231	-0.0079151766	-0.0243144444	0.0496981807	0.0011632705	0.0117638777	-0.0885249498	0.032432968	-0.019249176	0.0011939689	0.0441805191	0.054095535	0.0282147434	-0.0142525081	-0.0528669974	-0.0559086543	0.0285424649	0.0096762013	0.0489720551	0.0166877534	-0.0117165772	-0.0005347122	-0.0096774769	-0.0610257127	-0.0589204124	0.0010319502	0.0394598822	-0.0181061278	-0.0189108641	0.0097928435	-0.0513561372	-0.0505562735	-0.0506693062	-0.1105331821	0.0591636908	0.0411446558	0.0813363727	0.0201130341	-0.0502969496	-0.0977337597	-0.059964543989821	-0.0001371976253067	1.8823188389824543e-08	0.0035957465359071	0.103606131315189	7.610321588899516e-06	0.0107342304461001	5.7916994686470045e-11	-0.091831780579966	-0.013999182489357	0.0001959771103703	0.008433075924487	-0.0001060505452691	-0.0002511443585237	6.307348881828078e-08	1.1246718151873428e-08	-0.0002079737418674	-0.0005029276287293	2.529361997392766e-07	4.3253077306327935e-08	-0.0004860110006695	0.000150009816502	2.362066927717688e-07	2.2502945046993704e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4062.46277884286	-13.206919136720444	174.42271308387268	16503603.829483654	3121.78196948156	15.866505114013307	9745522.664980166	251.74598453301044	3807.654479565264	1.7417942315278196	14498232.63575342	3.033847144983588	3675.0752542275295	2866.2265086648213	0.737823	13.507903	0.0518058734854015	0.0412240981424882	0.0108680942	0.0152477655	-0.018821341	-0.0220464306	-0.0429036961	-0.0197805709	-0.0261564337	0.0383464183	0.0200234766	0.024028821	-0.0204440671	-0.0308258898	-0.0177682525	-0.0030923573	0.0728744343	0.0660731234	-0.0475191555	0.0184870258	-0.0542969632	-0.0213891429	-0.0174314381	-0.0319519296	-0.0171258081	-0.0164096543	-0.0237500635	0.0224867158	0.0284208292	-0.0185491182	-0.1069896974	0.0369991252	-0.0346056011	2.81317e-05	0.0195640468	-0.0238388694	0.0254387928	-0.0011454467	-0.0142092717	-0.0291120433	0.0133619014	0.0039609947	0.0333394786	0.0253262059	-0.0510553509	-0.027675688	-0.016290781	-0.0826433664	-0.053709959	-0.0074930311	0.0449736514	-0.0592252359	-0.0246074939	-0.0106238459	-0.0556424527	0.0128004054	-0.0059312364	-0.1174112005	0.1272513902	0.0514048286	0.0801538266	0.0164896405	-0.0550761846	-0.1002501592	-0.0599130210530205	5.152293680049658e-05	2.654613016547964e-09	0.0035895700916996	0.1036174046068367	1.1273291647698191e-05	0.0107365665374569	1.270871045740618e-10	-0.1324258450122784	-0.0405940644323123	0.0016478780671347	0.0175366044272159	-0.0001620099656286	-5.595942035949999e-05	3.131456726971221e-09	2.624722896298015e-08	-4.096063335468081e-05	0.0001670131085127	2.7893378415081318e-08	1.67777348481659e-09	-0.0004860032730489	7.727620600004021e-09	2.3619918141424366e-07	5.971612013760649e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4063.002337362839	0.5395585199789821	0.2911233964819096	16507987.993415894	3105.8911680619203	-15.890801419639502	9646559.94784504	252.5175697584168	3801.791011680551	-5.863467884712918	14453614.896495027	34.38025563505978	3668.179514342813	2797.524214091222	0.676739	12.389586	0.042592741924775	0.0243781552270744	0.010423063	0.0500901689	-0.0363529125	-0.0534125714	-0.0186611218	-0.0046178774	0.0109511113	0.006663732	-0.0289092809	-0.0175875057	0.0202682146	-0.0097344907	-0.0188843073	0.0161273721	0.0488631888	0.0715638835	-0.035168239	0.0149904253	-0.018890209	0.0169734175	-0.0039945839	0.0032165958	0.0171837725	-0.0020887024	-0.0354566851	0.0230814686	-0.0043012064	0.0045431832	-0.0898014323	0.0299055087	0.0044479406	0.0236813968	0.0138249642	-0.0028014592	0.0244595984	-0.0045200691	-0.0231623241	-0.0386669377	0.0208279433	0.0292701908	0.0350280157	0.0362089585	-0.0283310317	-0.0035170725	-0.0350710194	-0.0560706207	-0.0893362433	-0.0244068586	0.0396893667	-0.0251127563	-0.0228386398	-0.0273787933	-0.0408100218	-0.0099827552	-0.0034152579	-0.1176751007	0.0591305906	0.0543823042	0.0789468648	0.0128461567	-0.0597044597	-0.10227815	-0.060078031951221	-0.0001650108982005	2.7228596524935856e-08	0.0036093699231319	0.0925423470592647	-0.011075057547572	0.0085640859992373	0.000122656899682	-0.1323690338809768	5.681113130159843e-05	3.2275046397674566e-09	0.0175215611305831	-0.0001060925110134	5.591745461519999e-05	3.1267617306429507e-09	1.12556208931284e-08	-0.0002079529903373	-0.0001669923569826	2.7886447290610525e-08	4.3244446190225193e-08	-0.0008890107084051	-0.0004030074353561	7.903400396589377e-07	1.624149929523817e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4080.8800908467056	17.8777534838664	319.6140696298972	16653582.315869017	3126.2927545877733	20.401586525852963	9773706.387388008	416.2247327718652	3802.9697981853874	1.1787865048363528	14462579.285910206	1.389537623984305	3671.158981374207	2839.654188187741	0.7736079999999999	14.163035	0.1323960818229499	0.0666732676318286	0.0105962077	0.0294224387	-0.0314889216	-0.0149295676	-0.0084363764	-0.0081204905	0.0296318429	0.007288803	0.0141616638	0.1154679692	0.0168238506	0.021185181	-0.0229748772	0.051670124	-0.0493635268	-0.0052282188	-0.0554262414	0.0438688575	-0.024994664	0.031593206	-0.0223732261	-0.0432510791	0.0074395365	0.0206286033	-0.0266351312	-0.0009716814	-0.0494162835	0.040808544	0.0157346385	0.0264531173	-0.0612945263	0.0404521557	0.0472815282	0.0019379734	0.0212226121	-0.0046619823	-0.0408225329	-0.0424476401	0.0161072358	-0.0058916533	0.0073852258	0.0427313716	-0.0330753778	-0.0372086575	0.0330195462	-0.0176702332	-0.0060533307	-0.0719680799	0.0631387799	0.0577834254	-0.0030469857	0.054585192	-0.0096333008	-0.0272322784	0.0241009105	-0.1743922912	0.0331086902	0.0474173256	0.0777158551	0.0091870219	-0.0641690889	-0.1038078519	-0.0169141193709663	0.0431639125802547	0.0018631233492358	0.0002860874340952	0.0777656952916174	-0.0147766517676472	0.0060475033641886	0.0002183494374623	-0.1112066032967789	0.0211624305841978	0.0004478484682309	0.0123669086168071	-0.000992171979532	-0.0008860794685186	7.851368245302047e-07	9.844052369684477e-07	-0.0003820562567864	-0.0001741032664491	3.031194738824631e-08	1.4596698334963566e-07	-0.0008946897112544	-5.679002849300085e-06	8.004696794244817e-07	3.2251073362358485e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4093.04202089306	12.161930046354428	147.91254245241862	16752992.984796343	3128.2094407368045	1.916686149031193	9785694.30511487	3.673685793888025	3804.553710591496	1.5839124061085386	14474628.93677552	2.50877851022454	3672.4132634980247	2911.361553044609	0.788061	14.427648	0.0530099330872041	0.0243576020361118	0.0333175595	-0.0215664469	-0.0164422329	-0.0102075513	0.029242003	-0.0284856622	0.0376042495	0.0067023804	-0.0218509361	0.0602308634	0.0176374557	0.0520136963	0.0001455679	0.0659955452	-0.0825305558	-0.020498019	0.0059493842	0.0558026661	0.0726020217	0.0226698049	-0.0748768945	0.0815277723	0.0076714089	0.0482413453	-0.0072314987	0.0111749822	-0.0361869698	0.0541567093	0.0736692758	0.0360002382	0.0132983635	0.0240798203	0.0250360939	0.0549999823	0.0235370562	-0.0024725495	-0.0442450719	-0.0238511082	-0.0030893255	-0.0439550747	0.0043063943	0.0534958621	-0.0209017419	-0.0217462819	-0.02208421	0.013543896	-0.0003164305	-0.0557933094	0.0854092337	0.0340557335	-0.0617697061	0.0755751126	0.0495770537	0.0451777584	0.0450781203	-0.1086474077	-0.0061539928	0.0660262728	0.0764611723	0.0055166942	-0.0684578352	-0.1048318124	-0.0218438222056818	-0.0049297028347154	2.430197003860203e-05	0.0004771525685534	0.0777861310796197	2.0435788002287625e-05	0.0060506821883357	4.1762143127444277e-10	-0.1256938454190503	-0.0144872421222713	0.0002098801843093	0.0157989427762281	-0.0007741215426977	0.0002180504368342	4.754599300362904e-08	5.992641628686671e-07	-0.0002070461521499	0.0001750101046365	3.062853672487868e-08	4.286810912007954e-08	-0.0011730802166279	-0.0002783905053735	1.3761171946437609e-06	7.750127348211274e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4103.674687291863	10.63266639880294	113.05359474823308	16840145.93911997	3166.952224569691	38.74278383288674	10029586.392706916	1501.0032991217904	3817.430572440565	12.876861849068971	14572776.1754039	165.81357108000802	3688.0792090365626	2929.830547617285	0.753112	13.787803	0.1383535122574403	0.0772834897563826	0.0530009426	-0.0460144055	-0.0159113176	0.1000309418	0.0443986103	0.0035063988	0.0876821545	-0.0048336528	-0.0517269871	-0.0097827729	-0.0581445188	0.0533799891	-0.0073377334	0.0511085278	-0.0093713782	-0.0228445058	-0.0019232608	0.0363576155	0.0500231356	-0.0668682724	-0.04978637	0.0707466978	-0.056777034	0.0535522108	0.0117243926	0.0210319798	-0.060650103	-0.0060765568	0.03289086	0.0509132105	0.0605786626	-0.0705448376	0.0143512496	0.0313257978	0.0314670068	0.0038377016	-0.0324250458	-0.0075545426	-0.026156696	-0.0627582687	0.0239170567	0.0573461501	0.001547663	0.0007017471	-0.0669876886	-0.042446961	-0.0307350439	-0.0358857064	0.0656583167	-0.0419850685	-0.0313809923	-0.0469974213	0.0274164073	0.0144095379	0.0801369849	-0.0161142371	-0.0207964763	0.0595410337	0.0751831987	0.0018396452	-0.0725589432	-0.1053450429	-0.0166389763786156	0.0052048458270662	2.7090420083528435e-05	0.0002768555349281	0.1002889378634392	0.0225028067838195	0.0100578710577767	0.0005063763131499	-0.1595456976125149	-0.0338518521934645	0.0011459478969281	0.025454829626664	0.0005538993971308	0.0013280209398285	1.7636396166229725e-06	3.0680454214186365e-07	-0.0002087674612589	-1.721309108999999e-06	2.9629050487263704e-12	4.358385288048632e-08	-0.0009669423165036	0.0002061379001243	9.34977443445348e-07	4.249283386765592e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4091.33576189818	-12.338925393682985	152.2490798708748	16739028.31658696	3150.887645923628	-16.064578646063183	9928092.957234142	258.0706870755492	3806.124307783823	-11.30626465674186	14486582.246302886	127.83162048829011	3674.382979622983	2954.3392252553235	0.885955	16.219873	0.1557981026241595	0.0763198086789964	0.0934018853	-0.0464192663	-0.0474821135	0.0683380466	0.0475595365	-0.0540541938	0.0251653592	-0.0327517751	-0.0694766261	-0.0507256851	-0.0140574969	-0.0383283202	0.0008118766	0.0448875664	0.0834178714	0.1346406228	-0.0106818371	0.0775020488	0.1143221932	-0.0993020949	-0.0016909674	-0.0422830983	-0.0110047871	-0.0133657697	-0.018813433	0.1071993763	0.0175819111	-0.0220180806	-0.1016690731	0.0808865223	0.1140446753	-0.0952466558	0.0010670933	0.0078716052	0.0381270365	0.0194957472	-0.027791096	0.0036488988	-0.0283633026	-0.0473820036	0.0758738179	0.0242773071	0.0310375924	-0.0167454828	-0.0549774183	-0.1731283688	-0.0199028027	0.0698232465	0.0305469279	-0.0226589093	-0.059874484	-0.0708166465	-0.0792463467	-0.0270208782	0.0795302315	0.088957758	-0.0696014077	-0.0267752921	0.0738823236	-0.0018396452	-0.0764611723	-0.1053450429	-0.0164836678228397	0.0001553085557759	2.4120747497196098e-08	0.0002717113048937	0.1240225831591743	0.0237336452957351	0.0153816011334743	0.0005632859190237	-0.1380996717675913	0.0214460258449235	0.0004599320245411	0.0190715193423164	0.001708749985339	0.0011548505882081	1.333679881084825e-06	2.9198265123960324e-06	-0.0008719928550298	-0.0006632253937709	4.398679229425654e-07	7.603715392230218e-07	-0.0005757558399282	0.0003911864765754	3.31494787211427e-07	1.5302685945547598e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4087.682003366032	-3.653758532148004	13.349951411244335	16709144.160642536	3148.1133353836544	-2.7743105399736123	9910617.572420398	7.696798972208676	3813.029777544156	6.905469760332835	14539196.084438436	47.68551261087122	3680.2738519437967	2919.306972714419	0.926144	16.955643	0.1832110239064935	0.1054204903470068	0.0502517503	-0.0425835788	-0.0122676043	0.0464035213	0.0316805232	-0.0110248416	-0.0026252413	0.0091656991	-0.0238658259	-0.050595716	-0.0357994078	0.0326934163	-0.0104920715	0.042886957	0.0476334937	0.0058641582	0.0013756208	-0.0743202644	-0.0157082976	-0.0097167756	-0.0550169919	0.0321926862	-0.0341776245	0.0362210394	-0.0024803846	-0.0021379657	-0.0535007261	-0.059971139	-0.018849628	-0.0550544294	0.004606767	-0.0353316186	-0.0423942735	0.0262433608	0.0292497468	0.0065456937	-0.0219330388	0.0073609383	-0.0313767029	-0.0618307057	0.0068435995	0.0362273257	-0.0092238893	-0.0164103966	-0.0383171362	0.0044069775	0.0094888409	-0.0258444766	0.0666285948	0.0152587451	-0.0700946445	0.0002207028	-0.0281911186	0.0267552512	-0.0174781539	-0.0348053989	-0.0057884175	0.042119626	0.0725589432	-0.0055166942	-0.0801538266	-0.1048318124	-0.0062340083958929	0.0102496594269467	0.0001050555183683	3.886286068006317e-05	0.0792808632283481	-0.0447417199308262	0.006285455274232	0.0020018215023684	-0.1597751044061368	-0.0216754326385454	0.0004698243800681	0.0255280839879919	-0.0001158541309942	-0.0018246041163331	3.3291801813400573e-06	1.3422179668421254e-08	-0.0011239635582223	-0.0002519707031924	6.348923526732288e-08	1.2632940802117334e-06	-0.000630065258606	-5.43094186778e-05	3.969822301022456e-07	2.9495129571205715e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4110.849628715096	23.167625349063652	536.7388643145769	16899084.66990704	3149.3496065712648	1.2362711876103276	9918402.94441058	1.5283664493154498	3816.664517011232	3.634739467076088	14566928.03541258	13.211330993520562	3685.6760799023177	2924.968242961399	0.949905	17.39064	0.2324413101666922	0.1490056166933317	0.0293016143	-0.0571691053	0.0036267818	0.0498767332	0.045381854	0.0016519611	0.0646128593	0.0162437978	0.0391668925	0.0405136223	-0.0538487174	0.051870046	-0.0134761351	0.0084426877	-0.0011917967	-0.0739533588	0.0400092216	0.0001416564	0.0137737434	-0.0986300411	-0.0063345976	0.0464037451	-0.0486134225	0.0537884111	0.0068603479	-0.0162603089	0.0133250418	-0.0458374344	0.0646063576	0.0008970365	0.0022664966	-0.0728129794	-0.0157611652	-0.0369102165	0.023830385	0.023847775	0.0478377379	0.0476780802	-0.0608719715	-0.0589457763	0.0005288871	0.0767944514	-0.0441308587	-0.0557396127	-0.0298474823	-0.0058191902	0.0208330678	-0.0201488648	0.0134168454	0.0481690212	-0.0258208703	-0.0124112671	0.0065321414	-0.0386291023	0.0688964459	-0.0594511379	-0.0259368613	-0.0249448742	0.0712134607	-0.0091870219	-0.0836267848	-0.1038078519	-0.0026650988693717	0.0035689095265212	1.2737115208493778e-05	7.102751983526313e-06	0.0945370359575434	0.0152561727291953	0.0089372511676378	0.000232750806343	-0.3044200507811325	-0.1446449463749957	0.0209221605118253	0.0926715673175872	0.0005978858954255	0.0007137400264197	5.09424825313594e-07	3.574675439487519e-07	-0.0008060839670116	0.0003178795912106	1.010474345082817e-07	6.497713618731582e-07	-0.0002822592455168	0.0003478060130891	7.96702816797132e-08	1.2096902274100473e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
