global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
4608.554659455441	13.64892714794314	186.29321228985927	21238776.049188454	3657.762716235032	65.04633088091077	4231.025161068927	13379228.088279078	4359.132633910259	-3.857018761342261	19002037.32002139	14.876593725346185	4244.273777933954	3793.636756927074	1.206822	17.066856	0.065862788892396	0.0397220933653203	-0.0004147333	-0.1212265054	0.0144065581	-0.0166814243	0.1006569604	0.0198535298	0.0546763599	-0.035122374	0.0078072516	0.0422797963	0.0061950949	0.0475080853	0.0136872173	0.063347331	0.0693812907	0.1093554574	-0.0182800859	-0.0522014282	0.0658316818	0.0657406895	-0.0962111029	-0.0708466473	-0.0357716495	0.0179356593	0.0629543891	-0.0146214059	0.0511989754	0.0209666889	-0.0855887544	-0.1224766865	0.0153767024	-0.0194263284	-0.153045991	-0.149691107	0.0608299867	0.000837974	0.0502886301	0.0062919838	0.0731932112	-0.0360920308	-0.1021387574	-0.0536531305	0.0260643085	0.1390129154	-0.052426458	0.0684343642	0.0258385263	-0.0591903232	-0.0479749	-0.0233921352	0.0477129103	-0.057303824	0.0736946426	0.0048316041	0.0542135375	-0.1237716638	0.0897015265	0.0231063138	0.1003073348	-0.0013745184	0.0104203861	0.0146975715	0.0284658254	0.0071793384	0.0768514551	-0.0202009465	-0.0912455016	0.0536065843	-0.0025587696	0.0503748564	-0.1159574324	0.0320376359	0.0092983377	-0.1329163391	0.1542411683	-0.0436825293	-0.0411067728	-0.0851705924	-0.0145931679	0.0606524376	-0.0883741745	-0.0116037747	0.0584931794	0.0813363727	0.0201130341	-0.0502969496	-0.0977337597	0.0060002191382579	0.0010944268975662	3.600262970711638e-05	1.1977702341165962e-06	0.0338614985360408	0.0361933139261907	0.0013099559729597	0.0011466010831062	0.0202125247656397	-0.0114780233709836	0.0004085461574015	0.0001317450205048	-0.0001050000229139	-9.297230535776372e-05	8.643849563537258e-09	1.1025004811919526e-08	0.0006779998782562	0.0001450005687446	4.5968383491542205e-07	2.102516493628645e-08	3.55950027570141e-08	-0.0001039676198506	1.0809265977407813e-08	1.2670042212718413e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4612.27772368436	3.723064228919611	13.86120725266078	21273105.800394986	3654.941356142536	-2.821360092495979	7.96007277152892	13358596.31684104	4369.47425151573	10.341617605471583	19092305.234658957	106.9490546977998	4256.332078878162	3789.317205355191	1.194577	16.893694	0.0817766851281605	0.0457244419941753	-0.0088699409	-0.0019141275	0.1044701148	-0.0633327641	0.0665320858	-0.0561916384	-0.1065197885	0.1053370165	-0.0283138898	0.0103716356	-0.0578116446	0.0004784943	0.0068074605	-0.0115021224	0.0579459026	0.0835989263	-0.0895553435	0.014757603	-0.1348440362	0.188031168	-0.0376096105	0.00496678	-0.0134668282	-0.0416491978	-0.0740050157	0.1031917962	-0.0144101382	0.1523738137	0.1157038026	0.0336449801	0.0922356828	-0.0259411222	0.056534446	-0.1109833462	-0.0076451748	0.0002439522	0.0021722442	0.0156358609	0.0060352388	-0.0435563283	-0.0426209397	-0.013896935	-0.1992190644	0.0166888836	-0.195113718	0.0441751633	0.060041787	-0.0055302812	-0.0884515088	-0.0692625613	-0.128083059	-0.0638241356	-0.0088778674	-0.0332105865	-0.0052847837	0.1766039242	-0.014401444	-0.0555936645	-0.0527148098	-0.0005616568	0.0063095428	0.0173149404	0.0736664942	-0.0953237321	0.1328610777	0.0074823874	-0.0051339365	-0.0486609459	-0.0085358003	-0.0994288206	-0.0318730355	0.0546396269	0.0462115285	0.0536376056	0.0712230034	-0.0383493156	0.0676056439	0.0011006342	0.0074730205	-0.1335787912	-0.0734049211	0.1192228535	-0.046956929	0.0801538266	0.0164896405	-0.0550761846	-0.1002501592	0.0103952357453209	0.0043950166070629	0.0001080609262007	1.931617097635956e-05	0.0447112775422056	0.0108497790061648	0.0001177177044826	0.0019990983394561	-0.0180170598084856	-0.0382295845741253	0.0003246144441425	0.0014615011367101	7.300000582521486e-05	0.0001780000287391	3.168401023112572e-08	5.329000850481404e-09	0.0002899999881824	-0.0003879998900737	8.409999314579215e-08	1.5054391469728086e-07	-1.0585000476678126e-08	-4.618000323369223e-08	2.1325926986638244e-15	1.1204223509127615e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4607.369728587469	-4.907995096891682	24.08841587111279	21227855.815904167	3582.9948004177045	-71.94655572483134	5176.306880666261	12837851.739820303	4374.897648170247	5.423396654516182	19139729.43196556	29.41323127221732	4262.664904177767	3744.137707178015	1.082426	15.307651	0.0202117883842295	0.0131259896007647	-0.0018134603	0.0965133723	0.0118492903	0.0367490926	-0.0886269832	-0.0130629983	-0.0402614817	0.0677970251	0.0181414097	0.0461591091	0.0077796958	-0.0059275978	0.0069156348	-0.0543668902	-0.0194924404	0.0740726596	0.0065966529	0.0298988447	-0.0694947202	0.0791053974	-0.0152754447	-0.0135454425	-0.1071603991	-0.0228380287	0.0910525852	-0.0896341401	0.0054919674	-0.0056711706	-0.0611773038	0.0726488061	-0.0312691678	0.0851173035	0.1586249395	0.0286572597	0.1500437679	0.0122854199	-0.0066719793	0.0115394838	-0.0516709285	0.0553543023	-0.0319831242	0.0353625507	-0.0694873195	-0.0254276689	-0.0609572085	0.0704896556	-0.0322440694	-0.0911693433	-0.0995934921	0.0647873741	0.1060778982	0.0665610802	-0.0539132005	0.0683553296	-0.0071196485	0.0196401228	-0.1425594613	0.0616689216	0.0974699139	-0.0025814331	-0.0043203079	-0.0080927708	0.0465463552	-0.0207056407	0.0911372919	-0.0136636366	0.0895579486	-0.0493152024	-0.0078154122	-0.0613106213	0.0739700927	-0.0362597407	-0.0328868873	-0.0092339966	-0.0209228242	-0.0823880655	0.0819275627	0.0289935419	-0.0395411077	0.0114650321	-0.1629389347	-0.0204786776	-0.0336557775	0.0789468648	0.0128461567	-0.0597044597	-0.10227815	0.0034221724925345	-0.0069730632527863	1.1711264568659791e-05	4.862361112736004e-05	0.033828346059721	-0.0108829314824846	0.0001184381976524	0.0011443569971362	-0.0157112683620965	0.0023057914463891	0.0002468439535458	5.316674194241141e-06	7.30000058464218e-05	2.120694028370784e-14	4.497343161967505e-28	5.329000853577617e-09	0.0002909999957123	1.0000075299000134e-06	8.468099750455863e-08	1.0000150598567262e-12	-1.0621500758004716e-08	-3.6500281326589696e-11	1.3322705369201929e-21	1.1281627835229475e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4609.630316296446	2.260587708977255	5.110256789979034	21248691.652919278	3610.836557446609	27.84175702890434	775.1634344565442	13038140.644592876	4369.340030594297	-5.557617575949735	19091132.30295377	30.887113120505404	4257.598487113286	3743.411935814484	1.07872	15.255243	0.0640193908750162	0.0322791552127248	0.0012714145	-0.0126876195	-0.1060522789	0.0532202064	-0.022826415	0.0334924676	0.1024979826	-0.016864352	-0.0260521859	-0.0567314836	0.0149338303	0.0056835738	0.0038918604	0.0113275705	-0.0369382053	0.0505647737	0.0440610889	0.0417403318	0.0523129334	-0.0937894452	-0.0959655357	-0.0499748592	0.1031204868	0.0623931773	0.1059489086	0.0072461562	0.0101342503	0.0164912324	-0.0975701156	-0.0398584721	-0.0260377345	0.0490013646	-0.0809200208	0.0089613448	0.000394201	0.0251109267	0.0042642271	0.0060052457	0.0028017545	0.0549268947	-0.0116583089	-0.0318466016	0.0999740159	0.0152083796	0.0382432866	0.0773771804	0.0289188172	-0.002103428	0.021311083	-0.0525183744	0.0843809183	-0.0145074008	-0.0273014663	-0.0617974205	0.0302188087	-0.0469183847	0.0668128022	0.1014294402	0.0829028923	-0.0014703009	0.0024933993	-0.0059840088	0.0016232605	0.118202299	0.0491445343	-0.0193698773	0.0231658988	-0.0326049711	0.0274331545	0.0889526239	0.0497373152	-0.0963843473	-0.0118708285	-0.0277165762	0.0049257753	0.032038992	0.0173165633	-0.0360351921	-0.084774208	-0.1483714148	-0.0562435803	0.0386510156	0.014444084	0.0777158551	0.0091870219	-0.0641690889	-0.1038078519	0.006524057332669	0.0031018848401345	4.256332407995214e-05	9.621689561456233e-06	0.0192534748232304	-0.0145748712364906	0.0002124268715602	0.0003706962927687	0.0028772584550154	0.0185885268171119	8.278616216957607e-06	0.0003455333292304	-0.0003070000330316	-0.000380000038878	1.444000295472981e-07	9.424902028140349e-08	0.0004659999639551	0.0001749999682428	2.171559664061545e-07	3.0624988884981017e-08	7.15310040053129e-08	8.215250476331763e-08	6.7490340388869236e-15	5.11668453400809e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4608.131476802347	-1.4988394940992291	2.2465198290716337	21234875.707496576	3666.810296071149	55.97373862454015	3133.059415608337	13445497.747373387	4367.273102559262	-2.0669280350348345	19073074.352337603	4.272191502012962	4253.789601001925	3804.401020219712	1.039175	14.695999	0.0718989834397006	0.0329962079674033	0.0050816464	-0.1210507967	0.0106958169	-0.0207073097	0.1086416467	-0.0497375849	0.0226891877	0.0001584915	0.0353530422	-0.0010919478	-0.0373411848	0.0127965892	0.0094097452	0.0338665596	0.0168275797	-0.0669964783	-0.036049936	-0.044779434	0.095176657	-0.004286121	-0.0848083163	-0.0164388274	-0.064594416	0.0311006963	0.0068815885	-0.03406123	-0.0318891319	-0.1240300029	-0.0500815905	0.0950159721	0.0239796427	0.0198337434	-0.0520219621	-0.0808174922	0.013107709	0.0846506081	0.0142070351	0.0127666728	0.036495171	-0.0706025972	0.0531148934	-0.0399372704	0.0597709424	0.0858400387	0.0217978605	-0.0053933466	0.0547399702	-0.0079138816	-0.0658126933	-0.0010840978	-0.0126799279	0.0754571723	-0.0608885552	0.0038743194	-0.027153305	-0.1007170657	0.0515572476	0.002529349	0.011129164	-0.0027263853	0.0072511329	0.0294484245	0.0157334983	0.0207520958	0.0509094139	0.0143049169	-0.1266646056	-0.0010198989	0.0005487894	0.0818584625	-0.0860151561	0.0186452018	0.0283369635	-0.0603562705	0.0811973655	0.0156202795	-0.0449908817	-0.0066908684	0.0407498826	0.0832067374	-0.0562438908	0.0546049472	-0.1051034881	0.0764611723	0.0055166942	-0.0684578352	-0.1048318124	0.0015897546557823	-0.0049343026768866	2.5273198655814994e-06	2.4347342907131247e-05	0.0364178486182993	0.0171643737950689	0.0002946157277768	0.0013262596979853	0.0235241087337101	0.0206468502786947	0.0005533836917154	0.0004262924264308	-2.999999961713628e-05	0.0002770000334144	7.6729018511614e-08	8.999999770281771e-10	0.0001599999945927	-0.0003059999693624	2.5599998269664033e-08	9.363598124978977e-08	2.3999998624826873e-09	-6.913100414283023e-08	4.779095733796009e-15	5.7599993399169176e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4598.356100566184	-9.775376236162629	95.55798055853305	21144878.82761424	3631.817359891	-34.99293618014917	1224.505582507993	13190097.335605633	4370.173291870215	2.9001893109525554	19098414.60097575	8.411098039363457	4257.794140491671	3765.701961741728	1.211608	17.134546	0.0315145434977687	0.0164612716265724	0.0038915745	0.0318540069	0.1133572018	-0.0673098213	0.04021331	-0.0111090528	-0.1552993849	0.0145295395	-0.0624924022	0.0193670127	-0.00761874	-0.0008269619	0.0029253235	-0.0076877119	0.0125263306	-0.057593086	-0.0652947125	-0.0152856067	-0.1191449137	0.040049486	0.0570638401	-0.0644879796	0.0131104951	-0.0017003489	0.0661327748	0.0973332168	0.0435864995	0.0225601277	0.127749406	0.0205435349	0.0260115148	-0.0275187125	-0.0553319247	0.0283554106	-0.0563391984	-0.0476049066	0.0029030583	0.0077020408	-0.0075867351	-0.050999846	0.0500685269	0.0282085637	-0.1415639307	-0.0516087527	-0.0231747765	-0.0666317989	0.0325024752	-0.0350576438	-0.0483365401	-0.1220793183	-0.0150711672	-0.001346674	-0.0114919191	-0.081645215	0.0113313136	0.057320021	0.0540085839	0.031165164	-0.0495159557	-0.0022866795	0.0119129832	0.0065782796	0.0617317083	-0.0880039028	0.0832081229	-0.0037657151	0.014524658	0.0243629526	-0.0100509529	-0.0660487089	-0.0052482556	0.0794456939	0.0700408643	0.0990804787	0.0445403697	0.0680734873	-0.0357727816	-0.0242283026	-0.0620587828	-0.0343154643	-0.0080750628	0.0679884356	0.0060390756	0.0751831987	0.0018396452	-0.0725589432	-0.1053450429	0.0087662268259691	0.0071764721701868	7.68467327643403e-05	5.150175280946564e-05	0.0384456283274232	0.0020277797091238	4.111890548734604e-06	0.0014780663374903	0.0219123516209265	-0.0016117571127836	0.0004801511535591	2.597760990608527e-06	7.29845207320001e-05	0.0001029845203491	1.0605811431541686e-08	5.3267402664797525e-09	0.0003920028651578	0.0002320028705651	1.5366624629192433e-07	5.382533195044656e-08	7.898569919911486e-05	7.898329919925237e-05	6.238361552398621e-09	6.238740677973053e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4592.840031218164	-5.51606934802021	30.427021052168104	21094179.552360065	3568.9110825717707	-62.90627731922905	3957.199726163751	12737126.315303609	4372.6387023683	2.4654104980854754	19119969.22144913	6.078248924070072	4259.604724180351	3709.574482856214	1.058113	14.963823	0.0418376963675486	0.0240154748496112	0.0023280677	0.101268466	0.0032669242	0.0146084597	-0.09482542	0.0127792958	-0.0258091122	0.0184624491	0.0674711467	-0.0169346158	-0.0433552879	0.007515069	0.0043918638	-0.0439468504	-0.0515296886	-0.0179413591	0.0416230337	0.072680403	-0.0637067112	-0.0035022821	0.1091785794	0.0104496594	0.0813692329	0.0329881388	-0.0214380831	0.0313517509	-0.0724762575	-0.0408388228	0.0745409472	-0.0671287794	-0.1138870436	-0.0664101516	-0.0594177148	0.0008791781	0.0014957558	-0.0579223807	0.0063196722	0.0070501467	-0.0400165428	0.0438955679	0.0097278051	0.0469165121	-0.010853361	-0.0848701695	-0.0066446403	-0.0701074801	0.0156876054	0.0505231185	0.0733755217	0.1123876739	0.0296903165	0.1284859932	0.0407369082	-0.0420709036	0.0126746432	0.0552096392	0.0646064395	0.022367927	0.0169043558	-0.0021887675	0.0033552798	-0.0174940914	0.016349978	0.0030198359	0.0174749804	-0.037678183	0.0783444446	0.0248152324	-0.0190806775	-0.037794647	0.098639291	-0.0559597053	0.0117644067	0.0484825191	-0.0296357021	0.0124234288	0.0743475874	0.0608908508	0.0499145922	0.0102361635	-0.0630741262	0.109304663	-0.0509391857	0.0738823236	-0.0018396452	-0.0764611723	-0.1053450429	0.0069765729665078	-0.0017896538594613	4.867257035700745e-05	3.2028609366847275e-06	0.0165225931721835	-0.0219230351552397	0.0004806194704178	0.0002729960851334	0.0294385339382046	0.007526182317278	0.0008666272804308	5.664342027290954e-05	2.200000122538029e-05	-5.098451950661981e-05	2.599421229320896e-09	4.840000539167342e-10	0.0003099999931523	-8.20028720055e-05	9.609999575442607e-08	6.724471017150415e-09	-3.4100001564585283e-09	-7.898910919927131e-05	6.239279372094408e-09	1.1628101067047188e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4597.678875019951	4.838843801787334	23.4144093380957	21138651.037804723	3613.055740289813	44.144657718042254	1948.7508050431077	13054171.782441167	4365.674005549392	-6.964696818908124	19059109.522729672	48.507001779308936	4252.493414351084	3719.46964511844	1.057751	14.958701	0.015636270399198	0.0117896805541947	0.0017638117	-0.0240805738	-0.0798098745	0.0243432079	-0.002050778	0.068517469	0.0988987962	-0.0442825368	-0.01738947	-0.0308361096	0.0088506715	0.0152046821	0.0067381463	0.0337359537	0.0164702691	-0.0003524926	0.0038743754	-0.0563987047	0.1129408769	-0.1476044175	-0.0577934208	0.0154101103	-0.0062622072	-0.0132558169	-0.0005452666	-0.0103998692	0.077372303	0.0116186233	0.0162289389	-0.0139926827	-0.060150011	0.0110722223	-0.0452625641	0.0261180566	0.235301118	-0.0208909558	0.0160351677	0.0068827291	0.0357913507	-0.0048610818	-0.0421505425	-0.0260636204	0.1040746281	0.046093487	0.1312932899	0.026059772	-0.0642263341	-0.0239608107	0.0080925578	0.0179813833	0.0293399648	0.0077039686	0.0081201727	0.0223412177	-0.1105526884	0.0261331932	0.0826029996	0.0655128876	0.0429494874	-0.0055630146	-0.0022738214	-0.0051047631	-0.0171948018	0.1138097221	0.0014030573	-0.0298547642	-0.0031585865	0.0481811731	0.0015187326	0.1239628783	0.0145744424	-0.0988079822	0.0123405752	-0.013843019	0.0291208058	0.0401765208	0.0075693009	0.0309009825	-0.1388819965	-0.0474717836	-0.0276777793	0.0562558991	0.0554992897	0.0725589432	-0.0055166942	-0.0801538266	-0.1048318124	0.0070134925730798	3.6919606571999934e-05	4.918907807264552e-05	1.3630573494312606e-09	0.0139777344495115	-0.0025448587226719	6.476305918359759e-06	0.000195377060341	0.0282358143549714	-0.0012027195832331	0.0007972612122884	1.4465343958926406e-06	-0.0002100000050135	-0.0002320000062388	5.382400289484049e-08	4.410000210567003e-08	0.0003049999846564	-5.0000084959000144e-06	9.302499064040425e-08	2.5000084959072323e-11	3.2024999479688754e-08	3.543499963614728e-08	1.2556391992137579e-15	1.025600591674065e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4603.717975386003	6.039100366051571	36.47073323124422	21194219.1968922	3659.707393196472	46.65165290665891	2176.3767189233768	13393458.203816917	4367.946860471982	2.2728549225903407	19078959.775907047	5.165869499143144	4253.417668314813	3762.0779430939774	1.063566	15.040933	0.0587117466396497	0.0308657015929451	-0.0029634576	-0.1114988197	0.0311718116	-0.0442021589	0.101067937	-0.0223656003	-0.0065312121	-0.0053234398	0.0498261555	0.0229402059	-0.0836502608	0.0147863633	0.0059169113	0.0139247022	0.0589060354	-0.0060455065	-0.0417826191	0.0034550454	0.0745863717	0.0639517233	-0.0711937279	-0.0143971454	-0.0464601233	0.1260303227	0.0489513531	-0.0064001606	0.0563027137	-0.0897930195	-0.0502938991	0.1289728898	-0.0618811292	-0.0369301422	-0.0215132239	0.0373017433	0.017465293	0.1373049062	0.0179942693	0.00950729	0.0256641719	-0.0893317686	-0.0175602312	-0.0585664622	0.0211272172	0.0583523816	-0.0634298063	0.0024191095	0.0247027321	0.0075949046	-0.1175459643	0.0111792337	0.045637963	0.052937775	-0.0969389687	-0.0208525558	-0.0991722247	-0.1388225966	0.0990071206	0.0301824247	-0.0186076737	-0.0031050981	-0.0061135564	0.0206501441	0.0040717346	-0.0129700812	0.0362446575	-0.018563297	-0.1095629831	0.0432513971	-0.0349324903	0.0044302981	-0.0928131475	0.0232890667	0.0790254313	-0.1378723274	0.0803558287	-0.0392522988	-0.0226657511	-0.0226513911	-0.0105007376	-0.0039224913	-0.0612009558	0.0080930698	-0.1168105407	0.0712134607	-0.0091870219	-0.0836267848	-0.1038078519	0.0074579247707617	0.0004444321976818	5.562064188634095e-05	1.9751997833636286e-07	0.0331322939108815	0.01915455946137	0.0003668971481591	0.001097748899797	0.0226259186477619	-0.0056098957072094	0.0005119321946551	3.147092984576757e-05	7.30000202340975e-05	0.0002830000252475	8.008901429014083e-08	5.329002954178645e-09	0.0006919998618741	0.0003869998772176	4.788638088337735e-07	1.4976890496651485e-07	-2.525800298969396e-08	-5.728300246938272e-08	3.2813423719073057e-15	6.379667150273888e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4610.010944732771	6.2929693467685865	39.60146319936905	21252200.91055594	3589.607419342974	-70.09997385349789	4914.006334261087	12885281.425002126	4373.558881591214	5.61202111923194	19128017.290745392	31.49478104270532	4259.258010790186	3741.309911976415	1.254799	17.745354	0.0228079390200406	0.0142015135291298	0.0019854197	0.0509452173	0.0868070771	-0.0142832106	-0.0283193328	0.0363892114	-0.1421888043	0.0002124272	-0.1893172272	0.0834921263	0.1623649768	-0.0130712534	0.0037710242	-0.0222055827	0.0038648915	0.024059183	-0.04938475	-0.0014654268	-0.1257354196	0.076434156	-0.0453710553	-0.0183014255	-0.16411991	0.0190897023	-0.0173398299	-0.0704014386	0.0264516254	-0.0618965583	0.0532135582	-0.1805852172	-0.0547622161	0.0372656298	0.0347685156	0.2102366661	0.1000740966	0.0190328443	-0.0094722355	0.0049715094	-0.026376811	0.0103773636	-0.0313402223	0.0122616568	-0.1487251616	-0.0284387345	-0.0297192072	0.1117434772	-0.168498445	-0.0825450002	-0.0816458913	-0.0163895826	-0.0568806266	6.83354e-05	0.0995278876	0.0293309368	-0.0887225634	-0.0048277006	0.182690301	0.0691500333	-0.1099919482	-0.0027770109	-0.0027075847	-0.00160879	0.0545493178	-0.0779114432	0.0724233886	-0.0432373231	0.0467963453	0.0085180154	-0.0281411824	-0.0775924579	0.0860179099	-0.0202208668	0.0248456718	-0.0373535725	0.0594814456	-0.00853912	0.046930997	-0.0651531957	-0.1888737421	0.0454163734	-0.0312954324	0.0163056848	-0.1019969144	0.0698462859	-0.0128461567	-0.0868705278	-0.10227815	0.0012109289992565	-0.0062469957715052	1.4663490412403487e-06	3.902495616920385e-05	0.0284243290891481	-0.0047079648217334	2.2164932762679222e-05	0.0008079424841681	0.0107729402209599	-0.011852978426802	0.0001160562410043	0.0001404930975862	7.30000202340975e-05	0.0	0.0	5.329002954178645e-09	0.0006919998618741	0.0	4.788638088337735e-07	0.0	-2.525800298969396e-08	0.0	0.0	6.379667150273888e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4610.438577915059	0.4276331822875363	0.1828701385933652	21256143.88072743	3604.85502897704	15.247609634066066	232.48959955286432	12994979.779941056	4373.717882009186	0.1590004179715833	19129408.11140692	0.0252811329151382	4263.399807531857	3723.3125604659617	1.152638	16.300594	0.0564799052446759	0.0417276490668047	0.0018155401	0.0704805111	-0.048274224	0.0337990513	-0.0662322947	-0.0351111446	0.0968714769	0.0512574952	0.0143386981	-0.1148761347	0.0101438756	-0.0058643383	0.0058078037	0.0022652918	-0.088204445	0.0801267974	0.0779174682	0.0173802491	0.0851673857	-0.0302711873	-0.0866734141	-0.1257445898	0.012998135	-0.0552421134	-0.0726173645	-0.0466670615	-0.1036401414	-0.0839226987	0.0173137147	0.0427306089	-0.0676988887	0.1007569345	0.0043365202	0.1058475031	-0.0111074211	0.0483940189	-0.0114510199	0.0006749426	-0.0023027638	0.1158182491	-0.0276023457	-0.0033746132	0.1299916766	0.0385084877	-0.00686367	0.0289758296	0.0716582492	-0.0883576949	0.0478695231	-0.0316804474	-0.06692626	0.0673238249	0.0922497244	0.0792763641	-0.0179088754	0.0245575223	-0.0186719204	-0.0662160994	-0.0328746091	-0.0009477386	0.0208088852	-0.0094992032	0.0237458512	0.0798181766	0.0508648407	-0.0137865628	0.0888266863	-0.0026349092	0.0126473948	0.0635201553	-0.0160315621	-0.0265562432	-0.0079721928	0.0272207994	0.0123739367	0.0190008669	-0.08377883	0.0005981886	0.1201948026	-0.0070558687	0.0709895563	-0.0322153696	-0.1260229202	0.0684578352	-0.0164896405	-0.0898761648	-0.1002501592	0.0003150179852298	-0.0008959110140267	9.92363310182425e-08	8.0265654505435e-07	0.035371293255082	0.0069469641659339	4.8260311122769714e-05	0.001251128386537	0.0508596628328916	0.0400867226119317	0.0025867053034754	0.0016069453297659	7.300001266316266e-05	-7.570934845843244e-12	5.731905444000347e-23	5.3290018488219086e-09	0.00052099996189	-0.000170999899984	2.714409602893815e-07	2.9240965794572192e-08	-1.9016502352253988e-08	6.241500637439968e-09	3.895633020716353e-17	3.616273617132815e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
