global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
4251.605770219613	29.83958141711264	18076151.62536471	890.400619148494	3216.429127343373	48.58847199075444	10345416.33122285	2360.839610396329	4122.19141834187	25.439603755158718	647.1734392194853	16992462.08945136	3969.268613646126	3021.114350996272	1.758798	23.675926	0.1275704641088008	0.0576150151535646	-0.0939702951	-0.1803865009	0.0878245237	0.0142544298	0.0702680221	0.0748125911	-0.0069612688	0.0555736749	0.0193316646	0.0762537442	0.0492991839	-0.1600013412	-0.0916085192	-0.0512788526	-0.0027722801	0.1173006289	-0.0311767023	-0.1118816855	0.1711751639	0.0615339856	-0.1383580464	-0.0748982392	0.0346216632	0.0302544788	-0.1051212676	-0.1015181947	0.0590786726	-0.0249398104	0.0813616897	-0.0003420149	0.0001600884	0.0211124056	-0.0173992867	0.0733061395	0.0002020775	-0.0845502879	0.0948013552	-0.020169416	-0.1013850428	0.10539007	0.070988734	-0.0378470825	0.0435066382	0.1171888499	0.1039450693	-0.0177940372	-0.0258177912	0.1370038388	-0.0602971424	-0.0874418284	0.1087461154	0.0221649948	-0.0470377699	0.2086458234	0.0524349325	-0.0830153979	-0.0829193682	-0.0098269024	0.0428077973	-0.0496000826	-0.0710961803	-0.0392422694	-0.0767220679	0.0342937468	0.0471009246	-0.0361294241	0.041227068	0.0189601914	0.0326094545	0.0918172573	-0.1164472348	-0.0713368317	-0.1240741887	0.1427045232	0.1101533947	0.0217994175	0.2405799494	-0.0029358761	0.0447909501	-0.1026505754	-0.0766688365	0.0156696827	-0.059511909	0.0042336053	0.0448952543	0.0574470781	-0.1007546819	0.0305073362	-0.0434900092	-0.0567123577	0.0499128431	0.0469680337	0.0464618691	-0.0864699335	0.1192598279	0.1024163392	-0.0530207411	-0.0193287814	0.0138888872	-0.0225297169	0.0836267848	0.0272819228	-0.0403383756	-0.0912870929	0.0333606324411164	0.0203115962470975	0.0011129317968712	0.0004125609421051	-0.0062040235513762	0.0102999593999442	0.0001060891636404	3.848990822603056e-05	-0.2696160710409572	0.0474148410550441	0.002248167152275	0.0726928257635624	-0.0002370260033156	0.0003602542566022	1.2978312940000377e-07	5.6181326247766835e-08	-0.0018596267146906	-0.0005652932241783	3.458211517990954e-06	3.195564293020107e-07	0.0010477807253082	-6.533386735370003e-05	1.0978444483273774e-06	4.268514223390871e-09	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
4223.578490788238	-28.027279431375064	17838615.26784905	785.5283923243798	3190.327137361622	-26.10198998175065	10178187.243386002	681.3138810074112	4094.545551343234	-27.645866998636397	764.2939621062928	16765303.272024669	3945.551954230011	2992.479252296158	1.370342	18.446754	0.1295448581898663	0.0675245780215624	-0.1335360932	-0.1532232486	0.0824217822	0.1603507464	-0.0155726246	0.1481401923	-0.0186476822	0.0873817423	0.1043905398	0.0488495671	-0.1260697725	-0.1500148839	0.0187561091	-0.0495503859	-0.024162852	-0.1500973311	-0.245970538	-0.1230197489	0.1163254655	-0.0615114703	0.0134848004	0.0554040953	-0.1736953899	-0.0827754179	0.0209286509	-0.0132152603	-0.0464364344	0.0940795198	-0.0311709702	-0.10525374	0.169600181	-0.0040059788	-0.0421400029	0.0317066383	0.0478631009	0.0200477047	-0.0368243853	-0.1383910369	-0.1071255778	-0.0226325723	-0.061236257	-0.0341903838	0.1197708569	-0.0357678619	0.0404464617	0.0464032284	-0.0081963996	-0.1004398275	-0.2784249967	-0.0602758148	0.1216593643	0.0546596028	0.0733846432	0.0490154014	0.1291116002	0.0089397887	0.1400618063	0.0194218577	-0.0690095804	-0.0649475038	0.0905405595	0.0483277477	-0.0781649052	0.0186876076	-0.0522022723	0.0703921196	0.0475868116	0.1889056779	-0.1442207235	-0.0044664997	0.0130977947	-0.0481443156	-0.0347576103	-0.0810731052	-0.052402297	0.0243202875	0.2208751775	0.0309856084	0.0259473355	0.0714448304	-0.0344352912	0.184451418	0.1600400278	0.0264568819	0.0686215081	-0.1855546155	0.0733371699	-0.1492536816	0.0379744428	0.0714008008	-0.144478715	0.0375805536	-0.092004027	-0.0601850418	-0.0094523843	0.0099198307	-0.0615885817	-0.0564506586	0.1167977793	-0.021769688	0.082494143	0.0237119231	-0.0453798541	-0.0947412111	0.0403423550237533	0.0069817225826369	0.0016275056088625	4.874445022090206e-05	-0.0239130447086353	-0.0177090211572591	0.0003136094303482	0.0005718337072371	-0.3309566709628626	-0.0613405999219053	0.0037626691987792	0.1095323180548204	-0.0006876479732754	-0.0004506219699598	2.0306015981045093e-07	4.728597351497653e-07	-0.0020597870427321	-0.0002001603280415	4.24272266140705e-06	4.006415692168089e-08	0.0008282927327482	-0.0002194879925599	6.860688511234811e-07	4.817497887801856e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4288.495898942192	64.91740815395406	18391197.075244	4214.269881427061	3245.3837051686173	55.05656780699519	10532515.393773982	3031.225658686259	4131.859496033867	37.31394469063298	1392.330468375617	17072262.89496524	3979.401792357064	3108.443033038648	1.861226	25.054754	0.089625349211621	0.0460768465708178	0.0029798627	-0.284565017	0.0484214344	-0.012706636	0.1456448605	0.1813703405	0.0268001256	0.0033083553	-0.0621778793	0.1600475836	-0.0301044943	-0.2181804157	-0.1723492687	-0.0573443783	0.0120866042	0.1786747989	-0.0510509548	-0.2618097083	0.0963820584	0.0208662399	-0.109461559	-0.1764454667	-0.2082144182	-0.1679628295	-0.0729411601	-0.0031454137	-0.1821396021	0.0777275745	0.0085538091	-0.0175318884	-0.0710412242	-0.0253105475	0.0298288138	-0.0023664041	0.0200419117	-0.0619858475	0.0338712046	-0.1414931642	-0.0192508394	-0.0582961387	-0.0288281044	0.0073482068	0.0337821141	-0.0683590233	0.0928820685	0.0804860126	0.0012279927	0.2044577111	-0.1044654908	-0.1750205638	0.1092662899	-0.0125481486	-0.0467580424	0.2407860058	0.1171510678	0.11158978	0.0560101781	0.0807612623	-0.1264977616	-0.1164234406	0.1524778909	-0.1190427656	0.0254070008	-0.0261165308	0.0065025356	0.1394797604	0.0253338059	0.075882214	-0.1568203301	0.0802544193	0.0241732615	-0.0697285794	-0.0322876796	-0.0076984857	-0.0440071627	0.0347871488	0.3488522255	0.0104311245	0.0037897324	-0.0807222218	0.0070120331	-0.0725435238	-0.0887665619	0.0062615179	0.164037338	-0.0716662691	-0.0859484155	-0.0156571937	-0.0205165333	0.0995968754	-0.0648179855	-0.053440894	-0.0022281396	0.1456745726	-0.0910738653	0.1224566257	0.0938539756	0.0176298307	0.0475903439	0.0791012834	0.0813363727	0.0201130341	-0.0502969496	-0.0977337597	0.0389176752032085	-0.0014246798205448	0.0015145854432224	2.0297125910675744e-06	-0.0357766776487125	-0.0118636329400771	0.0001407457865368	0.0012799706635798	-0.3714229016011217	-0.0404662306382591	0.0016375158220687	0.1379549718337965	-0.0007856324152386	-9.798444196319994e-05	9.600950866839698e-09	6.17218291873636e-07	-0.0016589124678254	0.0004008745749067	2.7519905759065585e-06	1.6070042480662744e-07	0.0010468498321331	0.0002185570993848	1.0958945710370997e-06	4.776720569154103e-08	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
4193.707416305363	-94.78848263682904	17587181.893574603	8984.856440592439	3237.9354603888905	-7.448244779726792	10484226.045643816	55.47635029872741	4061.840825955373	-70.01867007849387	4902.614159560972	16498550.895397829	3920.8170282635047	3119.911424167381	3.662492	49.302376	0.4565932659132757	0.3937034365994496	0.0923727294	-0.0496949134	0.0134441663	0.153000189	0.0660031354	0.1968088183	0.1279179034	-0.1402670256	-0.0203816299	-0.1373158431	-0.3409390279	-0.1564570177	-0.0566299113	-0.3512039133	-0.1765699263	-0.7835757469	-0.0207668267	-0.1934423958	0.1651521466	-0.0683896453	-0.0456886542	0.0902345889	0.1417747065	0.1579764542	0.0198476801	-0.0265774914	0.0954084927	0.111486351	-0.0438913139	0.0252370316	-0.0091414852	-0.0445413563	-0.036391884	-0.0251038524	-0.045974659	-0.0102082156	-0.0162397562	-0.0227580121	-0.0169758917	0.0621366767	0.0895738693	0.0196376022	0.0455036566	-0.074809187	0.0737250092	0.0758805355	-0.0026288834	-0.7105855284	-0.1486340088	-0.2609506717	0.2043346624	0.0501362068	0.1881485926	-0.005917371	-0.1248601429	-0.0866777655	0.0636869938	-0.1952938904	0.1103405575	0.0983046391	-0.0442150441	0.006067116	-0.024385379	0.0108011494	-0.0053736	-0.1044125043	0.0488039655	0.063578343	0.0100504196	-0.0426951066	-0.0856348011	-0.1181436783	-0.0240515911	-0.0398982946	0.001049184	0.0379996422	-0.0280166243	0.0346602621	-0.0284466335	0.3585047813	0.0224191186	0.3707354211	0.5936048419	-0.0164161165	-0.0258468128	0.0125723372	-0.189144218	0.1323319592	-0.2361290452	0.0181297163	0.1861134852	-0.0726739529	-0.0092608601	0.0622367383	-0.1976497224	0.0717451474	0.1369196984	0.0591284923	-0.1011882227	-0.0993416029	0.0801538266	0.0164896405	-0.0550761846	-0.1002501592	0.0324662498535417	-0.0064514253496667	0.0010540573795525	4.162088904232338e-05	-0.0364341063926616	-0.000657428743949	4.322125533704891e-07	0.0013274441086317	0.0172650804570082	0.3886879820581299	0.1510783473964211	0.0002980830031869	-0.0007248201409077	6.081227433089994e-05	3.698132709296632e-09	5.253642366654581e-07	-0.0012656038932532	0.0003933085745721	1.6017532146176574e-06	1.5469163483201573e-07	0.0002850420858056	-0.0007618077463275	8.124899068040704e-08	5.803510423645846e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
4215.583161396972	21.875745091609133	17771141.390653692	478.548223313061	3191.38917806618	-46.54628232271034	10184964.88587793	2166.556398065457	4090.4080944133257	28.56726845795265	816.0888271487364	16731438.378842054	3936.482960048597	3158.1593949415847	2.653889	35.72514	0.1697767865351495	0.1152023538145394	0.136529256	0.2813665435	-0.028847685	0.167505765	-0.0444340796	0.1301433407	0.0639099531	-0.2886648617	0.2060402843	-0.4746520584	-0.4399910771	0.0862195138	0.0325385078	-0.1234851461	-0.0358887292	-0.3490900652	0.1915925301	0.3516360236	0.1478625925	0.271414475	0.060145084	-0.066068139	-0.2233190112	-0.2616079802	-0.0078135423	-0.0746229278	-0.1925442023	-0.2542505459	-0.1049621588	-0.0674731495	-0.0737215694	0.0387219446	0.0611489295	0.172986141	0.0051481687	-0.1455142635	-0.0894612718	0.0777469092	0.0753313735	-0.0206845424	-0.1115409398	0.0129183053	-0.0985595756	0.0853648538	0.0125214441	-0.1183420638	0.0194496567	-0.4244950279	0.196439489	0.2447332039	0.0997677347	0.3048778459	-0.1422535228	0.0189705054	0.1788123845	0.2173766176	-0.2462164463	0.2368446637	-0.1274383392	-0.1938814663	0.1882919122	0.0700232984	-0.0944502289	-0.165148144	-0.0541311366	0.0094206649	-0.01479262	-0.2087571336	-0.0208025881	0.1340052249	0.0001621483	0.1062380181	0.1021915596	0.0753811075	-0.0394723834	-0.0447691744	-0.3780279872	0.0444954329	-0.1283719453	0.510259704	-0.0631258408	0.037690405	-0.2046464827	0.2619108727	0.2214604247	-0.1563866045	-0.1157542092	-0.0882896236	0.1016483906	0.0771961411	-0.0808237121	-0.0060824423	-0.0810451117	-0.1768660398	0.2576165306	-0.0183474008	-0.1269757649	-0.0140560085	0.0379399728	0.144379882	0.0789468648	0.0128461567	-0.0597044597	-0.10227815	0.038690491299917	0.0062242414463753	0.0014969541170289	3.8741181582776126e-05	-0.0458822038244619	-0.0094480974318003	8.926654508079141e-05	0.0021051766277894	0.124722036547908	0.1074569560908998	0.0115469974123215	0.0155555864006577	-0.0012420437073061	-0.0005172235663983	2.6752021763788e-07	1.5426725708586808e-06	-0.0013319608320849	-6.635693883169994e-05	1.7741196582082992e-06	4.4032433311139665e-09	-6.432724028578366e-05	-0.0003493693260913	4.137993842784948e-09	1.2205892601354757e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
4260.6432668593925	45.06010546242032	18153081.04743428	2030.413104284442	3183.648643935509	-7.740534130671222	10135618.688032404	59.91586862808609	4102.969977843087	12.56188342976111	157.80091530290676	16834362.6390817	3949.7058307930447	3206.02052141879	3.441459	46.32695	0.7941126305579405	0.6396630589735854	0.1883173613	-0.2745336388	-0.0181042322	0.1798289767	0.0656757905	0.1410301581	0.0985738145	0.3883654719	-0.0156488211	-0.1685520547	-0.0848273914	-0.1647542828	-0.1349639811	0.2358472608	0.3616141705	0.2366566304	-0.4271660154	0.2934941071	0.362449815	-0.059505882	0.0680888374	0.1524187594	0.1299530609	-0.1222539818	-0.0439281939	-0.2219203153	-0.0615190578	0.0565272686	-0.2135938093	-0.0343215124	0.0435456023	-0.1656415244	-0.1084882527	-0.0732892536	-0.0394792614	0.0547133924	-0.0651626823	0.0453354454	-0.0803750481	0.0770019623	-0.0479705571	-0.098118424	-0.0701994622	0.0200005269	0.0402873226	-0.0242604831	0.0561387001	0.2617795847	-0.3044963071	0.4529796948	0.2224743255	0.2429497238	0.122768592	0.0536062738	0.1297714794	0.2853367803	-0.0602057964	-0.3178373884	0.0965510175	0.0832531965	0.0195720129	0.07499634	-0.1280572324	0.0283139844	-0.0602133467	-0.1238828822	-0.1159927185	0.0165376402	0.0934933621	-0.0424573718	-0.0583965929	-0.0919789987	-0.1049644011	0.0118360259	0.0052948307	-0.0452279858	0.3786523455	0.1135749623	-0.1349443958	0.1103759177	0.0783271499	-0.1797042286	-0.1448666419	0.0556695268	0.1507400507	-0.2544546518	-0.0151734371	-0.0409821727	0.067975539	0.0474521356	-0.1827897436	-0.1472770263	0.0139710992	0.0839671805	-0.2089700098	-0.1274128086	-0.1020637941	-0.0281010462	-0.2928026917	-0.1340408888	0.0777158551	0.0091870219	-0.0641690889	-0.1038078519	0.0776827326988467	0.0389922413989296	0.0060346069595604	0.0015203948893124	-0.0336795870010604	0.0122026168234015	0.0001489038573387	0.0011343145805619	-0.501177671560427	-0.6258997081083351	0.391750444610099	0.2511790584707312	-0.0010631201142931	0.0001789235930129	3.201365213668164e-08	1.130224377414574e-06	-0.002122697376411	-0.000790736544326	4.505844151822142e-06	6.25264282532782e-07	0.0013063739069206	0.0013707011472063	1.7066127846829926e-06	1.878821634952896e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
4253.837943604471	-6.805323254921859	18095137.25044911	46.31242460398025	3251.033339334731	67.38469539922198	10569217.773465931	4540.6971740459285	4119.518957634692	16.548979791605234	273.86873214295844	16970436.44231162	3970.985266424761	3207.7824523754093	1.849685	24.899403	0.2327614425597585	0.184748630819435	0.1481537233	-0.2235575597	0.0115790968	0.1714373935	0.1216917717	0.0339530714	0.1963710455	0.1234045027	-0.0831406431	0.0516036734	-0.0878853638	-0.1255596719	-0.1832379977	-0.1033607908	0.0826107939	-0.0264449943	0.0253728354	-0.2804739058	0.1126281382	0.1308976303	-0.0267376032	0.0474345434	0.1373000524	-0.22972614	-0.0165400013	-0.1058718138	-5.03973e-05	-0.0858258647	0.0277383342	0.0906872318	0.0443028699	0.0231120955	-0.0223720536	-0.0807861135	-0.0929030935	-0.0521666782	0.1132572966	-0.1209354746	0.0019876292	0.0393742007	0.0387082178	-0.0980167742	-0.0452929125	0.0171777967	-0.0714447186	-0.0754715388	-0.0329415934	0.0281634404	-0.1003825453	-0.2711838065	0.083996973	0.0917354178	0.0751222228	0.0629060985	-0.0663414822	0.234032707	-0.2050337407	0.0033217328	-0.0223868745	-0.0726305838	-0.1827590648	-0.0222719633	0.0555630116	0.0671449566	-0.0329822201	0.1223074463	0.1161911438	-0.0849839496	-0.0444000506	-0.0414625518	0.0303232923	-0.0835675059	-0.0763623785	0.0763178417	0.1018226441	0.0241047783	0.230928329	0.0511980448	-0.1148231852	0.0559033795	-0.0447126993	-0.0437928881	-0.0975069568	0.1812947645	0.102276924	-0.0099291976	-0.1990302904	0.3229299012	-0.1309781133	-0.1693548576	0.0903801972	-0.2423491041	0.0096261547	-0.1442582395	-0.0747658848	0.1384326117	-0.0069985778	0.0154243589	0.1744384604	0.0281727244	0.0764611723	0.0055166942	-0.0684578352	-0.1048318124	0.067128268515006	-0.0105544641838406	0.0045062044338227	0.0001113967142079	-0.0259144514486138	0.0077651355524465	6.029733014787014e-05	0.0006715587938825	-0.3182747563924408	0.1829029151679862	0.0334534763769475	0.1012988205566675	-0.0010700678981872	-6.947783894100008e-06	4.827170103911548e-11	1.1450453067307718e-06	-0.0022649442681508	-0.0001422468917398	5.129972537829162e-06	2.0234178209634386e-08	0.0008247900294448	-0.0004815838774758	6.80278592671554e-07	2.3192303104462642e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
4250.940064737329	-2.897878867142026	18070491.433989003	8.397701928628353	3224.88125575003	-26.152083584700904	10399859.113687892	683.9314758211825	4113.860458777086	-5.658498857605991	32.01860932152831	16923847.874289617	3962.9257563687183	3088.102360485308	1.447563	19.486259	0.1493806846798464	0.1057463296731376	-0.0122223877	-0.1443202002	0.0373884329	-0.0053017569	0.1178746013	-0.0455578423	-0.036011005	-0.015746446	-0.0782561907	0.1052816258	-0.1599552506	-0.0928255723	0.0337198125	0.1621859694	0.0395992962	0.0814053716	-0.1315663214	0.0091276409	0.0902985372	0.022158315	-0.0312147323	-0.1444052003	0.0683846217	0.0132030431	0.0665652915	0.0510098624	-0.0303661026	-0.0571220693	-0.0011525469	0.0414088194	0.0698368847	0.1216116959	0.009054254	0.0748190031	-0.1634334677	-0.0795797773	0.1588117467	-0.0019312682	-0.0045662657	-0.0739973424	-0.0344340669	0.0480401346	-0.0406343566	-0.1364505363	-0.1011768853	-0.0165816647	0.0422104548	0.0818867775	-0.0651577503	0.043211614	0.1353545807	-0.0477747885	-0.1350554384	0.0625201963	-0.0582399223	-0.0691975392	-0.086593305	0.0358481053	-0.0233496571	0.019415943	-0.0147906647	0.0787549565	0.0497527287	-0.0333761977	-0.0434390369	0.0373805928	0.2783407169	-0.0014333026	-0.0529774197	-0.0046337221	0.0934761701	0.1352209274	-0.063511632	-0.1256294836	-0.0470491576	0.0107615366	0.1213367279	-0.046442039	-0.0627332238	0.0511420908	-0.0479629856	0.1244913712	-0.0045725406	-0.0680528688	-0.0274022261	0.0950106192	0.0605565426	-0.0831555145	0.0774112216	-0.1094786919	-0.0300606288	-0.0093017951	0.1999856498	-0.0757900332	0.0531046511	0.0451791915	-0.0803576787	-0.0626387056	0.0728871178	0.0579843883	0.0751831987	0.0018396452	-0.0725589432	-0.1053450429	0.0672976967129841	0.0001694281979781	0.0045289799828727	2.870591427010807e-08	0.0024761936330577	0.0283906450816715	0.0008060287281534	6.13153490839549e-06	-0.215912200662359	0.1023625557300818	0.0104780928155941	0.0466180783948627	-0.0011229150211055	-5.284712291830007e-05	2.7928184007419163e-09	1.2609381446243655e-06	-0.0025549811997052	-0.0002900369315544	6.527928930847022e-06	8.412142166549176e-08	0.0008510670883744	2.627705892960003e-05	7.243151889140787e-07	6.904838259896727e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4253.093321873399	2.1532571360703514	18088802.804564103	4.636516294037892	3218.5264894934694	-6.354766256560652	10358912.763571156	40.38305417552188	4113.023576498931	-0.836882278154917	0.7003719474897638	16916962.940836057	3966.469051653096	3065.8356549012174	1.131669	15.233882	0.0609113885601712	0.0380113091946048	-0.0121379534	-0.0953719317	0.0882407542	-0.0269872532	-0.1074054443	0.0443107496	0.004774156	0.0048529448	-0.0658539809	0.0347158788	-0.0523067603	-0.1384893898	0.1987862297	-0.0132002546	0.0302505046	-0.0336828694	-0.0177644485	-0.0320951297	0.1643018637	0.0616234125	-0.0517432675	-0.0881985901	-0.103585882	-0.0930674123	0.0646430834	0.1151478677	0.0197717832	0.002147285	0.0699299182	0.0538791992	0.0169250992	0.037642998	0.0188680197	0.0002662178	0.1498844476	-0.0049060377	0.0140074217	-0.0442843298	0.0776199315	0.0484622541	0.0944334425	-0.0317057322	0.0086112268	0.05259432	0.0617609318	-0.0437405841	-0.0607776897	-0.0080517319	-0.0082258828	-0.0107944976	0.1821233713	0.0745958614	0.0287223644	0.0790242312	-0.0719091779	-0.0378596547	0.1107124829	0.1410658901	-0.0651047406	-0.0517950259	-0.0514620104	-0.0377714158	0.0005130112	-0.0120177908	0.0510699164	0.116498953	-0.0307220742	0.0220006314	0.0466066037	-0.0362409654	0.0375546057	0.1198661165	-0.0694989003	0.0351724218	0.0389521161	0.0640296411	0.0963763029	-0.0103111159	-0.0589642689	0.0808281915	-0.059563349	0.1173884518	-0.1497976396	-0.0182880816	-0.0127429339	0.017681482	-0.002814903	-0.0212300894	-0.0155181197	0.0164964816	0.0649517615	0.0393172897	0.0978762371	-0.0524759386	-0.0126777779	0.153721203	0.1127446155	0.0794063714	0.0610613231	-0.0589614054	0.0738823236	-0.0018396452	-0.0764611723	-0.1053450429	0.054029043222016	-0.0132686534909681	0.0029191375114864	0.0001760571654633	-0.0070973205863964	-0.009573514219454	9.165217451008982e-05	5.037195950608614e-05	-0.1818002361032	0.0341119645591589	0.0011636261260853	0.0330513258471792	-0.0011228140999382	1.0092116730004742e-07	1.018508200920416e-14	1.2607115030200304e-06	-0.0025550255577511	-4.4358045900045474e-08	6.52815560076132e-06	1.9676362360705407e-15	0.000930066934973	7.899984659859999e-05	8.650245035300705e-07	6.240975762602331e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4261.810040029228	8.716718155828858	18163024.817293927	75.98117540815645	3232.761294567447	14.23480507397744	10450745.587653397	202.6296754941339	4117.416375617261	4.392799118330004	19.29668409400086	16953117.610201184	3965.4217287158617	3119.4392831966006	1.093529	14.720458	0.0609502146859595	0.0336309382079364	0.0267118299	-0.1036999708	0.012087946	-0.0565319665	-0.0699596411	-0.0268707105	0.0803026798	0.0073464203	0.0316898563	0.0557108557	0.0791266743	-0.0669649946	-0.0431448721	-0.027016344	0.0209879042	0.0756681322	-0.0910976317	-0.052203289	-0.0165191898	0.1032422836	-0.1758638173	-0.0329301643	-0.0196860311	-0.0142060954	0.0100481804	0.0191672735	0.0355678284	-0.0623054227	-0.0517692802	0.0183830594	-0.0690197792	-0.0413665007	0.1314316105	0.0428780796	-0.0484196777	0.1108014593	0.024552535	-0.024934885	-0.0212073779	0.0251711672	-0.1152351183	0.1003595196	-0.0181548633	-0.0012000059	0.0086267009	0.0754546987	-0.0147736746	0.079909553	-0.0791477348	-0.0335953995	-0.0719179764	0.0674983362	-0.0241962065	0.1596620179	-0.0538777941	-0.0764924046	-0.0894902722	0.0367830434	-0.0329081511	0.0460622128	0.0341488384	-0.035874536	0.0664954861	0.0804397408	0.0260842138	-0.0668989254	0.0101784831	-0.0414928566	-0.0853175738	-0.1213983554	-0.0070590784	0.1077725189	0.0498449801	-0.0154187137	-0.077282735	0.0019762057	0.1092190077	-0.0232417044	-0.033147899	0.0344733965	-0.0309225712	0.0817153914	-0.1023705516	-0.0406796168	-0.1032894068	0.1078083409	0.0390933649	0.0087123128	0.0155651648	-0.0633763151	-0.0286944544	0.025929676	-0.0030357934	0.1192712769	0.0968720018	0.015087431	0.1119215642	-0.0310403668	0.0624996456	-0.0884015078	0.0725589432	-0.0055166942	-0.0801538266	-0.1048318124	0.0672933203502168	0.0132642771282008	0.0045283909637569	0.0001759410477337	0.0024821411286524	0.0095794617150488	9.176608675008571e-05	6.1610245825478105e-06	-0.181824572575735	-2.4336472534997045e-05	5.922638954466655e-10	0.0330601751923487	-0.0006020067506045	0.0005208073493337	2.712402951199947e-07	3.624121277733887e-07	-0.0025543568233092	6.687344418997675e-07	6.5247387807862685e-06	4.4720575378299354e-13	0.0011702336386009	0.0002401667036278	1.3694467689131015e-06	5.7680045531491544e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
