global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
4450.1552488574	-28.357183237788377	19803881.738933064	804.1298411815061	3522.04871745686	-40.908038128863154	1673.4675835525215	12404827.168139512	4351.811937396295	-13.055788077293982	170.4536023192117	18938267.138464894	4195.57804669992	3091.428696024454	1.174682	16.408487	0.0326994110442312	0.0177380407364151	0.0317745728	0.0265675727	-0.1055056237	0.057454299	0.0593699746	-0.0087470405	-0.0834433939	-0.01179256	-0.1179646551	-0.0126410393	0.01448996	-0.0064985052	0.0199115771	0.0131451868	0.0362839314	-0.1098208833	-0.035018491	-0.0212012595	-0.0121368118	0.1237493897	-0.0319575948	0.0393096329	0.0851087846	0.1049919348	0.0192174712	0.0039428225	0.0844304467	0.0837860682	0.0101369203	0.0007984786	-0.0062267837	0.0267729876	-0.1198576241	0.0837011458	-0.0504722946	0.0142479642	0.0314705821	-0.0079961984	-0.0210055117	0.0083241586	0.0672918511	0.0091764037	-0.0121382773	-0.0170851805	0.0789202238	0.0113944056	-0.0716568791	0.0587032759	0.0704257781	0.0092177558	-0.0727374391	0.1071938527	0.0583757481	0.0864648351	-0.0782333972	-0.0297249182	-0.0096001675	0.0058806041	0.01334711	0.0884724374	0.082494143	0.0237119231	-0.0453798541	-0.0947412111	0.0050269022292752	0.0111347917626999	2.5269746022691978e-05	0.0001239835875986	0.0402754624967229	-0.0042244583510893	0.0016221128793249	1.784604836008816e-05	-0.050136180464861	-4.068858156359989e-05	1.6555606696577206e-09	0.0025136365916051	0.0004090002201389	-9.92566040399997e-07	9.851873445553284e-13	1.672811800736687e-07	9.99968314190358e-05	0.0001800337292325	3.2412143661392484e-08	9.999366293847063e-09	-1.5020449641017482e-05	0.0001649631517045	2.2561390741834217e-10	2.7212841420309113e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4438.554096608676	-11.601152248723338	19700762.468521666	134.58673349805855	3466.7816172170114	-55.26710023984833	3054.4523689214434	12018574.781473797	4341.949394617672	-9.86254277862372	97.26975006018289	18852524.54542077	4182.719096838558	2996.461418866391	1.091902	15.252182	0.0910832881162156	0.0464467968928592	0.1032102253	0.0018103199	-0.030336	0.0215334621	-0.0409847877	-0.0916789785	0.0075424847	-0.0026507336	-0.0638232478	-0.0209937171	-0.0757987801	-0.0742662563	0.0542478379	-0.0362710876	-0.0018914305	-0.0037908547	-0.1193018104	-0.018052943	-0.0442805009	0.0837140295	-0.0348788713	-0.048008537	0.0853320561	0.0301636045	0.0608467283	-0.0352366577	0.0078283295	0.0218336605	-0.1157220357	0.0432465425	-0.0181407129	0.0251592811	-0.0676266685	0.0571660865	0.0203498003	0.1149826916	0.036315143	0.0161383937	0.0213039085	-0.0176099274	0.0933464255	-0.0304982017	-0.0089139447	0.0019905017	0.0454369516	0.0168298057	-0.0085639049	-0.0205639125	0.0569617935	0.003463565	-3.95669e-05	-0.0190844706	-0.1013071794	-0.0458847778	-0.0067394963	-0.0318529077	-0.0283279277	0.0080235396	0.0169303935	-0.0409177037	0.0813363727	0.0201130341	-0.0502969496	-0.0977337597	-0.0080058478249753	-0.0130327500542504	6.409359939666174e-05	0.0001698525739765	0.0113448925123691	-0.0289305699843537	0.0001287065861172	0.0008369778796195	-0.0185165593853326	0.0316196210795284	0.0009998004372129	0.0003428629714705	0.0003670045052357	-4.199571490320003e-05	1.7636400702308566e-09	1.3469230686330098e-07	-7.997926587810511e-05	-0.0001799760972971	3.239139559830994e-08	6.396682970400628e-09	0.0001130146781203	0.0001280351277613	1.2772317470635014e-08	1.6392993940856892e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4464.480946510826	25.926849902149115	19931590.1217582	672.2015458485696	3512.605794047261	45.8241768302496	2099.8551821699843	12338399.46437439	4350.058569768044	8.109175150372721	65.75872161942245	18923009.560412403	4190.820724507568	3018.6889980465985	1.090887	15.237991	0.1058829014384703	0.0490586510337848	0.0560104745	0.0075946723	0.0319256992	0.0424516249	0.0465383266	-0.0362053092	-0.0339485897	-0.0094976648	0.0751591358	-0.0187681807	0.0088119421	-0.0054880398	0.0333521131	-0.006691431	-0.0221442034	0.0652982267	-0.0670410828	-0.034228697	-0.0780589717	0.050120328	0.0275085941	-0.0299920427	0.0713332402	0.0951997491	0.0363491473	-0.0027109237	-0.0337188669	-0.037055281	-0.1087661504	-0.0130951613	-0.0223262346	0.1216744889	-0.0061278784	0.0460122441	0.0135193407	0.0922519502	0.0346084855	0.00219338	0.0164855307	-0.0184470846	0.0466726407	0.0135975346	-0.0144259012	-0.024275107	0.0238809732	-0.0108079921	-0.0538495181	-0.0163359324	0.0533624016	-0.0599941237	0.0201427343	0.0073125124	-0.0499023503	0.0307724293	-0.0171282913	0.0492302345	-0.0107182206	-0.015597079	0.0145030656	0.0595418604	0.0801538266	0.0164896405	-0.0550761846	-0.1002501592	0.0051781652992417	0.013184013124217	2.6813395866270888e-05	0.0001738182020595	0.0072016339298244	-0.0041432585825447	5.1863531259198025e-05	1.7166591681830326e-05	-0.0455441028961018	-0.0270275435107692	0.0007304881082265	0.0020742653086107	-3.759178185418354e-05	-0.0004045962870898	1.636981555269195e-07	1.413142062972523e-09	0.0004579923585132	0.0005379716243913	2.894134686502194e-07	2.097570004564835e-07	0.0004010084910579	0.0002879938129376	1.608078099005339e-07	8.294043629033734e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4448.984486153586	-15.496460357239812	19793462.958035287	240.14028360350505	3498.039882114955	-14.56591193230588	212.16579041969084	12236283.016866809	4347.691098373548	-2.3674713944965333	5.60492080375936	18902417.886876587	4190.401038100204	3076.715318570324	1.050661	14.676099	0.1084068500908872	0.0470824383756616	0.0560552692	0.0132113128	-0.1173792493	0.0420035561	0.0535402589	-0.0671327828	-0.1132233649	0.0705271777	0.0054523901	-0.1275319615	0.0138602198	-0.0669326489	0.0393794908	-0.0138728816	-0.014128268	-0.0129698242	-0.0758196281	-0.027336257	-0.0426447575	0.0403051819	0.0141880492	-0.0023697863	0.1085558793	0.0511084515	0.0452762871	-0.0065895629	0.0175726827	0.0420511879	-0.0749333701	-0.0028654264	-0.0349451041	0.0241088424	-0.0427917428	0.0774762487	-0.0751227921	0.0775800916	0.0344579654	0.0049404308	0.0101720975	-0.0029173496	0.050674629	0.0046221268	0.0152459075	-0.0003575789	0.0647101075	0.0223009301	-0.0790831618	0.0475862593	0.0893246402	0.0130317267	-0.0596810993	0.0652301284	0.0459713971	0.0850012968	-0.0066656561	0.0045247751	-0.0256463746	-0.0139178389	0.047123352	0.1034838101	0.0789468648	0.0128461567	-0.0597044597	-0.10227815	-0.0176509286470292	-0.0228290939462709	0.0003115552821025	0.0005211675304076	0.0257081284874374	0.018506494557613	0.0006609078703265	0.0003424903408109	-0.0215050507894005	0.0240390521067013	0.0005778760261887	0.0004624672094546	0.0001840143629641	0.0002216061448182	4.910928342122205e-08	3.386128577708353e-08	0.0003119915150959	-0.0001460008434173	2.1316246278562957e-08	9.733870549183518e-08	-9.202871031255784e-05	-0.0004930372013704	8.469283521792691e-09	2.430856819352134e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4435.17531918337	-13.8091669702153	19670780.11189331	190.69309241128525	3493.254663823725	-4.785218291230194	22.898314094724014	12202828.146326208	4346.710939876591	-0.9801584969573014	0.9607106791575962	18893895.994842835	4187.668656023691	2953.6394735646754	1.031974	14.415075	0.0386279200668475	0.0202379379542068	0.1294150975	-0.0122550501	-0.0208896251	0.0052507992	0.0859671709	-0.0979647418	-0.0943102744	0.0098439062	-0.0511964552	-0.0225990313	-0.068896932	0.0019047143	0.0395621501	-0.0285617341	-0.0079617584	-0.0582093428	-0.0711718664	-0.0079287691	-0.0199816603	0.0479477076	0.0097834046	-0.0277315887	0.039243008	0.0584665499	0.0496268785	-0.031275386	0.0233704916	0.0713164909	-0.0611801752	0.0078346547	-0.009930909	0.0110963538	-0.0477515815	0.0155146616	-0.0467622385	0.0243432032	0.0378775126	0.0257240949	0.055870838	-0.018092603	0.0679736563	-0.0400274449	0.008566889	-0.0129503177	0.0377260265	0.0018779291	-0.0142543693	-0.0271229256	0.0420649749	0.0096991072	0.0610731365	0.0309821237	0.0126293717	0.0280805728	-0.0503656852	0.0119581953	-0.0291906541	-0.0380919514	0.0547628053	0.0158471605	0.0777158551	0.0091870219	-0.0641690889	-0.1038078519	-0.0168232178577341	0.0008277107892951	0.0002830206590887	6.85105150715518e-07	0.0093858734760914	-0.016322255011346	8.809462090919606e-05	0.0002664160086554	-0.0138781916197956	0.0076268591696049	5.816898079298636e-05	0.0001926042026357	0.0001839910903091	-2.3272654999987157e-08	5.416164707484271e-16	3.38527213131314e-08	0.0004580035655077	0.0001460120504118	2.1319518865458025e-08	2.0976726601776605e-07	3.895786855267367e-05	0.0001309865788652	1.5177155221674003e-09	1.715748384281751e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4441.209959057196	6.034639873825654	19724345.90042882	36.41687840676651	3458.882542872167	-34.37212095155792	1181.442698708527	11963868.445385829	4348.631004779107	1.92006490251606	3.686649229874008	18910591.615726143	4186.252893536531	2964.780067858739	0.809955	11.313809	0.0440248978712171	0.0244759975352907	0.1067885279	-0.0076757467	0.0077345762	0.0132153269	-0.0018802221	-0.1142639957	0.0192428242	-0.0337511705	-0.0233761969	0.0047434605	-0.058754436	-0.0234055053	0.0316093601	-0.0383364407	-0.0125245714	-0.064093135	-0.0271447691	-0.0045644033	-0.0276882852	0.0058112303	0.0013022348	-0.0539668127	0.1160894074	0.0187169212	0.0429751428	-0.0417595282	0.0107383459	0.0672283783	-0.0415771759	0.0286556395	-0.0121476108	0.0325988545	-0.0045468043	0.0005725863	-0.0111361154	0.1182814538	0.0372352423	0.0166673076	0.0416359527	-0.0172074897	0.065305222	-0.0288601325	0.0043400291	0.0014049854	0.0360228491	0.0048898583	0.0209593076	-0.0150233008	0.046837029	0.0117239757	0.0672347681	-0.035100522	-0.0887760109	-0.0739408938	-0.0520300316	-0.0210148646	-0.0373941668	0.0439095122	0.0722585044	-0.0628021961	0.0764611723	0.0055166942	-0.0684578352	-0.1048318124	-0.0154125329116538	0.0014106849460802	0.0002375461707528	1.990032017097578e-06	-0.0004732004595666	-0.009859073935658	2.2391867493404146e-07	9.720133886877091e-05	-0.0342359922934747	-0.0203578006736791	0.0004144400482692	0.0011721031683188	-1.699817007903017e-05	-0.0002009892603881	4.03966827913676e-08	2.8893778603563653e-10	0.0004580000309546	-3.534553099965483e-09	1.2493065616475606e-17	2.0976402835441457e-07	-7.99610282209207e-06	-4.695397137476574e-05	6.393766034146877e-11	2.204675427862321e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4454.604529040927	13.394569983731344	19843501.51015194	179.4145050490767	3474.660411457439	15.77786858527179	248.94113709410644	12073264.974949578	4351.368692745783	2.737687966676276	7.494935402884083	18934409.500208143	4191.19133175955	2975.2434278643746	0.978058	13.661946	0.0796241947870103	0.0347448438461172	0.0765940458	0.0102044727	0.1062744511	0.0442071545	0.0312097944	-0.0817568272	0.0592049791	-0.0560205313	0.0552126193	-0.0242810361	-0.025366656	-0.0673156675	0.0314156389	-0.0149889824	-0.0213834183	0.0279893807	-0.0357579201	-0.0157318403	-0.0404356392	-0.0287096318	0.0176656677	-0.042700907	0.0201609343	0.0253785561	0.0378809984	-0.015800245	-0.0270329482	-0.0115693428	-0.057800988	-0.028322009	0.0203445735	0.0804663255	0.0682804358	-0.0004978413	0.0710921145	0.1420689534	0.0337854642	0.0010210471	0.0178274023	-0.0176749501	0.069130101	0.0123053997	0.0148686572	-0.055561881	0.0532861465	-0.0176882507	-0.1312806126	-0.0431620683	0.031026209	-0.0798001174	-0.038952238	0.0043517938	-0.0452340174	-0.0133851619	-0.0153963227	0.0336373583	-0.0114441924	0.0861633868	0.0736224949	0.0083823267	0.0751831987	0.0018396452	-0.0725589432	-0.1053450429	-0.0275444157487072	-0.0121318828370533	0.0007586948389376	0.0001471825811719	0.0193408954370113	0.0198140958965779	0.0003740702363054	0.0003925983961987	-0.049809068518769	-0.0155730762252942	0.0002425207031188	0.0024809433067074	0.0001840306002317	0.0002010287703107	4.0412566492644315e-08	3.3867261821639775e-08	0.0008339934176915	0.0003759933867368	1.4137102686988406e-07	6.955450207527487e-07	-7.307674233615608e-05	-6.508063951406401e-05	5.340210270464946e-09	4.235489639559551e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4459.647392914749	5.042863873821261	19888454.869131315	25.430476049891578	3528.1702729948274	53.50986153738859	2863.3052817504986	12447985.475244395	4358.432479993432	7.063787247649088	49.89709028004988	18995933.682661697	4199.540269261495	3058.762452508748	1.097831	15.334992	0.0823596821056272	0.0428249714281659	0.043334018	0.0164583353	-0.0481160856	0.0106603184	0.0477222328	-0.0146319417	-0.0346919634	0.0069808563	0.0541291421	-0.0112004244	0.0708071619	0.0302479063	0.0058190396	0.0003223843	0.008310055	-0.0319834179	0.0535472118	0.0187313887	0.0087537664	0.0423713276	0.0019160807	-0.051033929	0.0225499222	-0.0171431499	0.0109182041	-0.0059561957	0.0094630992	0.0217492172	0.0317048111	-0.0343947216	0.0070572614	0.0470492052	-0.0263122594	-0.0522313518	-0.0006594554	0.0338107323	0.0283359476	-0.0192891869	-0.003464346	-0.0032998113	0.0500993811	-0.0144927645	-0.0263023982	0.0008660544	0.0706558477	-0.0098848007	0.0684290371	0.0319262102	0.0455724418	-0.025685647	0.0840304238	0.035370941	-0.0328826791	-0.0165758615	-0.0473821734	0.0378741732	0.0015368749	-0.0223322542	-0.0327015312	-0.0686258298	0.0738823236	-0.0018396452	-0.0764611723	-0.1053450429	-0.0155822581275941	0.0119621576211131	0.0002428067683549	0.0001430932149523	0.0382599174354254	0.0189190219984141	0.0014638212821655	0.0003579293933764	-0.0824851142834717	-0.0326760457647027	0.0010677239668169	0.0068037940783573	0.0001840167310207	-1.3869210999984966e-08	1.9235501376210398e-16	3.3862157295544654e-08	0.0004579927521752	-0.0003760006655163	1.413765004687005e-07	2.0975736104501417e-07	-7.304214263551001e-05	3.4599700646069115e-08	5.335154600786189e-09	1.1971392847975957e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4475.356278487567	15.708885572817962	20028813.819398083	246.76908593988836	3514.706740494613	-13.46353250021457	181.266707384334	12353163.471678266	4364.446893148506	6.01441315507418	36.17316559992936	19048396.68311365	4204.018909145319	3065.577756691556	1.024276	14.307538	0.0047649559894153	0.0042164261154589	-0.00145217	0.0420823897	0.0624071183	-0.0185058689	-0.1405543502	-0.0057914001	0.1226666404	0.0420785448	0.1035715226	0.0180130426	0.036931474	0.0516154382	-0.0111328323	0.0233654223	-0.0172112756	-0.0060752068	0.0817125753	-0.0061014064	0.0245074887	-0.0002227195	0.0035952834	-0.0986156148	-0.0196520153	-0.1091492736	-0.0080930614	0.0181039129	-0.0419631858	-0.002255079	0.0724329511	-0.0402895288	-0.0262904438	-0.046775363	-0.0126897954	-0.1668045809	0.0013484874	0.0053320143	0.0276717305	-0.0153793382	-0.0115734835	-0.0025065358	0.0350490567	0.0118980788	-0.0076129502	-0.0061757538	0.0417809986	0.0217559324	-0.0147885383	0.046395819	-0.0723389915	-0.0800603992	-0.0432586781	-0.0570189495	0.0062681405	-0.0057719463	-0.0751578599	0.0323506211	0.0075737728	-0.0715204543	-0.0453044067	0.0077560721	0.0725589432	-0.0055166942	-0.0801538266	-0.1048318124	-0.0149922532880282	0.0005900048395658	0.0002247676586523	3.481057107111826e-07	0.0424348597675248	0.0041749423320993	0.0018007173234894	1.7430143476355556e-05	-0.0824851054657216	8.817750099532342e-09	7.775271681780259e-17	0.0068037926236912	0.0001840167310207	0.0	0.0	3.3862157295544654e-08	0.0004579927521752	0.0	0.0	2.0975736104501417e-07	-7.304214263551001e-05	0.0	5.335154600786189e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4472.116504588489	-3.2397738990775906	19999826.030612767	10.496134917144415	3541.454349392063	26.747608897449936	715.434581730943	12541898.90882796	4358.065725897055	-6.381167251451188	40.71929549099311	18992736.871238627	4204.51390742369	3119.7059127600173	1.034113	14.444959	0.0174966648753898	0.0165599520962671	-0.0062388992	0.0535305038	-0.0200067717	0.0163830654	0.0701822611	0.0239049644	0.0186827608	0.1115439655	-0.0823417307	-0.0251261479	0.0138625261	0.0325168333	0.0080490936	0.0021448036	-0.0227781851	-0.0458497292	0.0009623312	0.0050908466	0.0051600753	-0.0045696424	-0.0195912586	-0.0349871274	0.0177159556	-5.51795e-05	0.0100749635	0.0072772457	-0.0008280149	0.0463723628	0.0234034075	0.0452667823	-0.0296100392	-0.0597050354	-0.0206511957	0.0241135041	-0.030906399	0.0849085599	0.0293739431	-0.0292728943	-0.0276168473	0.0215909816	0.0493848204	-0.0036305703	0.0168412542	0.0128614332	0.0381281422	0.0010396549	-0.0603637859	0.0132426494	0.0607842827	-0.045890285	-0.0074581137	0.0604531059	0.0307964986	0.1631547143	0.0639396013	-0.0300290953	0.0352821635	-0.109629273	-0.0106845033	0.1172273147	0.0712134607	-0.0091870219	-0.0836267848	-0.1038078519	-0.0161622510570964	-0.0011699977690681	0.0002612183592326	1.3688947796245622e-06	0.0424815684458792	4.67086783543999e-05	0.0018046836576219	2.181700633614786e-09	-0.0825108028001153	-2.5697334393698368e-05	6.603529949415531e-10	0.0068080325787195	0.0005090162075151	0.0003249994764944	1.0562465972163408e-07	2.5909749951305534e-07	0.0004579813844938	-1.1367681399985455e-08	1.2922418041157528e-16	2.0974694854285789e-07	-7.311652033118013e-05	-7.437769567012225e-08	5.346025545339877e-09	5.532041613197321e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4458.4317369897535	-13.68476759873556	19877613.55339747	187.27286423140268	3502.0553038880066	-39.399045504056176	1552.284786630689	12264391.351490118	4352.269003863039	-5.796722034016057	33.60198633964725	18942245.48198697	4194.482240958043	3053.929103563199	1.004297	14.028474	0.0491282919218565	0.0280688502208465	0.0331320052	0.0301410026	0.0094726822	-0.0128217866	0.045255558	-0.0545477747	0.005025183	0.0296108415	0.0550052697	-0.0276646025	0.0501390902	0.037872966	0.0328985356	-0.0072284385	-0.024353088	-0.06481659	-0.0198152792	-0.017541678	-0.0331192601	0.013060443	0.0129063922	-0.0413508235	-0.0574207947	-0.0177724852	0.0390627562	-0.0149612272	-0.0044682445	0.0644491289	0.0061128512	-0.0134827451	-0.0062742987	0.0375411772	0.0126631917	-0.0407800121	0.0522057906	0.0206560673	0.0261175136	-0.0151238469	-0.0081730634	-0.0031785721	0.0722117377	-0.0215496158	-0.0192561554	-0.0146697457	0.0414188301	-0.0164098749	0.01663881	0.0130531039	-0.0310863541	-0.0243731471	0.0707195795	0.0410844359	0.0084644371	-0.0083245988	0.0181686452	0.128205626	-0.0043568963	-0.0791781013	-0.0282140193	-0.0536820129	0.0698462859	-0.0128461567	-0.0868705278	-0.10227815	0.0051335671558376	0.0212958182129339	2.6353511743494548e-05	0.0004535118733583	0.0345815300680243	-0.0079000383778548	0.0011958822218456	6.241060637158025e-05	-0.082668290727824	-0.0001574879277086	2.480244737398051e-08	0.00683404629186	0.0005959462478954	8.693004038030005e-05	7.556831920520598e-09	3.551519303806056e-07	0.0004580702395939	8.885510009997052e-08	7.895228813775779e-15	2.0982834440161294e-07	0.0002353635322556	0.0003084800525867	5.5395992315832863e-08	9.515994284394265e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4469.218420166907	10.786683177153463	19973913.287159186	116.35253396428554	3518.1517464774	16.09644258939352	259.0954640336415	12377391.71124198	4360.234448458241	7.965444595201916	63.44830759923141	19011644.44552194	4203.933275443149	3098.2763480794392	0.989238	13.818113	0.0421983017281451	0.0279553801241897	-0.0001597162	0.0398565434	0.0152286098	0.0033181099	-0.1282099868	0.0014369174	0.1005380155	-0.0467507748	0.0753631277	-0.0391759978	0.074758861	-0.0340224716	0.0065916713	-0.0120406118	-0.0585979276	0.047069825	0.017653552	-0.011570851	0.0371981382	0.0090442439	0.0169711813	0.0203844046	-0.0877739478	-0.0147807895	0.0040293785	-0.0013645738	-0.0811657146	-0.029701959	0.0170012	-0.0609381116	0.0398150373	0.0126235995	-0.0030200362	-0.0391934918	0.0542021818	-0.0643843256	0.0247943131	0.0029336261	-0.0054208235	-0.0099508697	0.0296918816	0.0067988321	-0.0182046998	0.0240761995	0.0108997772	0.027167516	0.0862057847	0.1112486603	-0.0792036154	-0.0210183594	-0.0272425443	-0.0330178144	-0.0922750911	-0.0643992429	-0.0173236952	0.0063843701	-0.0047995448	0.0155202349	-0.0529245351	-0.0405001161	0.0684578352	-0.0164896405	-0.0898761648	-0.1002501592	0.004955858573993	-0.0001777085818445	2.4560534205419936e-05	3.158034006121882e-08	0.054328352618171	0.0197468225501466	0.0029515698982043	0.0003899370008269	-0.0825283476406752	0.0001399430871488	1.9584067640738185e-08	0.0068109281643001	0.0004998672137353	-9.60790341601e-05	9.23118080513766e-09	2.4986723136749214e-07	0.0004586454491186	5.752095246999993e-07	3.308659973055991e-13	2.103556479972023e-07	0.0005813858387509	0.0003460223064953	3.380094935000875e-07	1.1973143659232738e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4467.261546846752	-1.9568733201549549	19956425.727935635	3.8293531911342766	3538.4366834032667	20.28493692586653	411.4786660863836	12520534.16245391	4360.793373418487	0.5589249602462587	0.3123971111862819	19016518.845650587	4206.286810116306	3085.527814018042	0.833441	11.641872	0.0720596996363928	0.0364849632970745	-0.0046552808	0.0415854347	0.0336466129	-0.025699112	-0.1019572011	0.008086612	0.0797385916	0.0095441834	0.0168004746	0.0025786967	-0.0066823147	0.0762227763	0.01522445	0.0248242378	-0.0273686316	0.0383546162	0.0260246824	-0.0002228155	0.019696254	0.0113446492	0.0136847699	-0.0032156718	-0.016926251	-0.0951568994	0.0118546618	0.0271710233	-0.0445602373	-0.0266697383	0.0317189899	0.0072884104	-0.0066241716	-0.0222779153	-0.036685456	-0.0421496099	0.0090803083	-0.0377650127	0.0215656768	0.0067624741	-0.0053467271	-4.2837e-06	0.0298458139	-0.0147298829	0.0056033981	0.0262027587	-0.0012165172	0.0389031138	0.032435187	0.0465596139	-0.1073885924	-0.0214479492	-0.0143651298	-0.0651217247	0.0262270599	-0.0322183392	-0.0221658994	0.0607451483	0.0140461686	-0.1175770686	-0.0592812931	-0.0311984277	0.0670485315	-0.0201130341	-0.0926354574	-0.0977337597	-0.0100840911925814	-0.0150399497665744	0.0001016888951802	0.000226200088981	0.0424243275416813	-0.0119040250764896	0.0017998235673638	0.0001417058130216	-0.0559382765733715	0.0265900710673036	0.0007070318793642	0.003129090785999	0.0001838796042332	-0.0003159876095021	9.984816935885167e-08	3.3811708852958265e-08	0.0004580484470095	-5.970021090999714e-07	3.564115182698141e-13	2.0980837980781479e-07	0.0005274573758416	-5.392846290930005e-05	2.782112833297069e-07	2.9082791117597512e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
