global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
4577.362433962123	-1.205542160681034	1.4533319011794965	20952246.85184765	3575.209376546592	-25.055014217601183	12782122.086146671	627.7537374441974	4351.85874542573	-3.8902177724576177	18938674.54013841	15.133794317145108	4252.769294531965	3429.3508251530698	1.114087	15.551597	0.0693526861047093	0.0496179194758855	0.0796687788	0.0470372758	0.2899893916	0.0109204117	0.0673834325	-0.0940884041	-0.1233388124	0.1104628701	-0.1705334184	-0.055847083	-0.0043467002	0.0964571543	0.0803701422	-0.0160197508	0.2191384703	0.113485233	-0.0591933246	0.0766971747	-0.0753571276	0.0660747159	0.0547973216	-0.0112123113	-0.0747568816	0.0398774492	0.1418806483	-0.0621322022	0.0503845459	-0.0140015202	-0.135626129	0.0221440053	-0.0243759596	0.017071399	-0.0516648521	-0.081496617	-0.0033999802	0.034346936	-0.0517552414	-0.0061457641	-0.0331005653	-0.0794426469	-0.0239240083	0.2061844456	-0.0460719804	-0.0222699972	0.0298752731	0.0441569236	-0.0169451025	0.1016004738	0.086456532	0.0368283996	0.068938818	-0.0518085846	-0.1596565272	-0.2177474868	-0.0170902953	-0.1333667428	0.0721725415	-0.0721145593	-0.0943704375	-0.0022074344	-0.0949155699	-0.0192348356	0.0093048647	0.0151026289	0.0206529615	-0.1585338491	0.109454845	0.032724689	-0.0100940543	-0.0025849332	-0.0033649239	-0.0699249958	0.0939754833	-0.0488570131	0.052728961	0.0422896303	-0.0090928784	-0.0121868155	-0.0324186439	0.0314087306	-0.1159613644	0.129254225	0.0624095106	0.0255697869	-0.083460596	-0.2585058485	-0.0181030973	-0.000142053	0.0382873618	-0.0923052638	-0.1315815266	-0.0753900387	-0.1717224645	-0.1705494521	0.0713156763	0.0643398456	0.0629793014	-0.044820957	-0.1714105441	0.0003405559	0.0250971299	-0.022539871	-0.1324562486	0.0166674766	0.0935264959	0.05738974	0.0680765755	-0.0402534526	0.1867713546	0.0656188043	-0.0237119231	-0.0951408427	-0.0947412111	0.0011701743901113	3.243818184729989e-05	1.3693081032723529e-06	1.052235641558496e-09	-0.0269726796142748	0.0138017452022439	0.0001904881706276	0.0007275254455743	-0.1161715017110083	-0.0470721920366231	0.0022157912631327	0.0134958178097908	-0.001901684222232	0.0001339757936063	1.7949513272437946e-08	3.616402881086127e-06	-0.0008571064074462	7.770237799974851e-09	7.346313936853314e-07	6.037659546815799e-17	-0.0004148158430679	-3.494264983580002e-05	1.7207218366013265e-07	1.2209887775473351e-09
4564.328894240288	-13.03353972183504	169.87315768065184	20833098.25479677	3559.4031361023226	-15.806240444269406	12669350.68529505	249.8372369820579	4352.791812449066	0.9330670233357524	18946796.562523626	0.8706140700366414	4257.145635874542	3477.622742666464	1.34357	18.754955	0.2602723819577107	0.1711171204953673	-0.0771407706	-0.002789714	0.1624489472	0.1018857169	0.0725174697	0.0550457346	-0.1118094006	0.1449753814	-0.0028798842	0.002476949	-0.0398439524	0.1930834905	0.1299212486	-0.0374095295	0.0871702449	-0.0141725161	-0.1828784398	0.070435312	-0.0962763908	-0.105651091	-0.0055123417	0.0540430339	0.0408590645	-0.1153399116	0.0763196294	0.0124536286	-0.0862852213	-0.0830188543	-0.1790411095	0.0285176743	-0.1639916378	-0.0909809775	-0.0230811217	-0.0503139202	-0.0559249191	0.030275107	-0.034486566	-0.1361728022	0.0001546683	-0.0859965261	0.0358844983	0.0051872291	0.0381713313	0.0313535201	0.0544667213	0.0447378493	-0.0609830264	-0.0506260283	0.1071704929	-0.0055498906	0.13934884	0.0193410407	-0.089672718	-0.1000280958	0.1069019767	0.0283401171	0.1500825404	-0.094749077	0.0829632472	-0.1291060727	0.0080668908	-0.0089578859	-0.0383594693	0.0393036216	0.1114408886	-0.1005528767	-0.020355781	-0.0219562891	-0.1963335631	-0.0792608951	-0.0300637715	-0.1253052444	0.0121027922	-0.0707298982	0.1818181354	0.0752289191	-0.0484537694	-0.0537232848	-0.0781315275	-0.0857775342	-0.1215688782	-0.0531237118	-0.0556571328	-0.0020678318	0.0566351631	-0.073957385	-0.0454666347	0.0510480535	-0.041068244	2.08741e-05	-0.0919201501	-0.0471334011	-0.0575191635	-0.1931964205	-0.0006996891	0.0196251739	0.1272123611	0.0267696585	-0.0753236603	-0.087471808	-0.105934933	-0.0942122762	0.1918030001	-0.057162529	-0.0883752296	0.0562456602	-0.0758436968	0.1129869764	-0.0257478844	0.0641690889	-0.0272819228	-0.0973854535	-0.0912870929	0.0408674715274486	0.0396972971373373	0.0016701502290468	0.00157587540001	-0.044618380395704	-0.0176457007814292	0.0003113707560677	0.0019907998691357	0.0462209283743959	0.1623924300854042	0.0263713013490428	0.002136374219791	-0.0011846587556906	0.0007170254665414	5.141255196689123e-07	1.4034163674344008e-06	-0.0007642553316626	9.28510757836e-05	5.840862119747107e-07	8.621322274171833e-09	-0.0004139533063221	8.625367458000069e-07	1.713573398149984e-07	7.439696378552658e-13
4560.751030405562	-3.5778638347255765	12.801109619837208	20800449.9613454	3576.101500912489	16.698364810166368	12788501.944828557	278.8353873334025	4350.222981689209	-2.5688307598575197	18924439.990416948	6.59889147279016	4253.9006780491645	3454.359877355657	1.323673	18.477215	0.3025013457800555	0.2088586628668715	-0.0360876777	0.0858750385	-0.0174450517	0.2028632772	0.0163341533	0.0014991997	-0.1261834097	-0.0435878694	0.0324044332	0.0388999179	-0.0862162148	-0.0585007066	0.0592391069	-0.1469174893	-0.0407638173	-0.166927907	-0.0828520914	-0.0876490355	-0.133541916	-0.1550114228	-0.13234205	0.0567286377	0.0402343481	-0.1412684117	0.108948163	0.0783709957	0.1254967371	0.0208325301	0.0219087689	0.0775334464	0.1539587528	-0.0610200254	-0.0183339689	-0.1180558199	0.1061377088	0.0049251115	-0.0595563835	-0.03207862	-0.0556139481	0.028524718	-0.006520792	0.1145739525	0.046629395	0.0025107893	-0.0207146583	-0.1319116505	-0.1734239082	0.1934965008	0.0267473218	-0.0416754027	0.0721727763	0.1009011322	-0.1175218129	0.100267656	0.1825957924	0.1245546779	-0.0307355429	-0.1878018254	0.1397923153	-0.0685885222	0.0382823853	-0.0930839587	-0.0763337566	0.1055058953	-0.1006353958	-0.0996883658	0.1458458396	-0.1341412527	0.0128560345	0.0838604363	0.0014607542	-0.0727366386	0.0399719156	-0.1024017379	-0.0861265034	-0.0258680135	-0.0550801083	0.0098785309	0.0063331216	-0.0440801231	-0.1523721108	0.1096318083	-0.0652680231	0.1367244299	0.0831947131	0.1272860364	-0.1260265919	0.0766481873	0.0110492729	0.1068604715	-0.0387837273	0.1710912076	-0.102586719	-0.2498071876	-0.0137624225	0.0003088059	0.0989766353	0.0254682514	-0.0827418169	0.090480078	-0.1805040727	-0.1757327512	0.1247969179	0.0408848681	-0.1546562016	-0.0511845227	-0.2910350688	0.0347128419	-0.1855590146	0.062699827	-0.0308186837	-0.0993631376	-0.0873882332	0.0394352062870666	-0.001432265240382	0.0015551354949034	2.0513837188065117e-06	-0.0405550514775114	0.0040633289181926	1.651064189742027e-05	0.0016447122003435	0.2381787326621918	0.1919578042877959	0.0368477986269917	0.0567291086925678	-0.0005007328629477	0.0006839258927429	4.6775462676417284e-07	2.507334000358001e-07	-0.0017662981933714	-0.0010020428617088	3.1198093079070712e-06	1.0040898967015614e-06	-0.0008289434985441	-0.000414990192222	6.871473237785324e-07	1.7221685964045257e-07
4574.5257573012	13.774726895638196	189.7431010494183	20926285.90421212	3579.01411320613	2.9126122936409047	12809342.02252866	8.483310373068132	4361.639493676342	11.416511987133164	19023899.072797216	130.3367459523552	4264.270306508271	3443.389523623369	1.233318	17.21594	0.2358067915623182	0.1472263082051949	0.1096465019	0.0689118718	0.0551108646	0.2072953953	0.074607529	-0.1117668448	-0.1114779348	0.051049646	-0.0175659419	-0.0127861291	0.0503264015	-0.0041575406	0.1765131325	-0.1092713976	0.0781829057	-0.1732963	0.0878735927	0.0341497443	-0.0215246641	0.0426577778	-0.0307032638	-0.002616365	-0.0649550094	-0.041367866	-0.0342783352	0.0502292314	0.1527793496	0.0649591754	-0.0804626207	-0.029795627	-0.0615879164	0.1060155324	-0.017997204	0.0189836976	0.0308437389	-0.1035063718	0.0951097749	0.1257818908	-0.0028836781	0.2194349846	-0.0116721991	-0.1070549756	0.0796385754	0.016830143	-0.0052113046	-0.0068154239	0.1198555199	0.0338308819	0.0516400599	0.1038527518	0.1502106642	0.00712832	-0.2552817408	0.1020012278	0.0404203598	-0.0023747045	-0.0167954158	0.0210947435	-0.0632790955	0.0163016617	-0.0328447043	-0.0635957099	-0.059350488	-0.0228991043	0.0220649072	0.0147934267	0.049596147	0.104102526	0.0005060187	-0.0813211392	-0.0847280256	0.0853102265	-0.0252583815	0.0201768769	-0.1154407887	-0.1307150123	-0.0732705138	0.1074060182	0.19024111	0.0636392266	0.0088378567	-0.0856613401	0.0991124372	-0.0955429305	0.0701913615	0.0410360403	-0.1270898851	0.1147085949	0.0059278337	0.0217238528	-0.133692299	0.0722453764	-0.1869168465	-0.1598239745	0.0810709798	0.1029568669	0.0245906716	0.0023296013	-0.0705292943	-0.0686482246	0.0116696419	0.0023165847	0.0269367397	-0.0847987587	0.0678075093	0.03689761	-0.0557499742	-0.117884901	-0.0715438122	0.0612114661	-0.0343178967	-0.1010684743	-0.0830636267	0.0510814369626473	0.0116462306755807	0.0026093132021689	0.0001356346889488	0.005271916558172	0.0458269680356833	0.0021001109993435	2.7793104196328103e-05	0.1052150539316727	-0.1329636787305191	0.0176793398615527	0.0110702075738447	-0.0006377521403895	-0.0001370192774418	1.8774282390672977e-08	4.067277925713886e-07	-0.0014868883666288	0.0002794098267425	2.210837014816061e-06	7.806985128032972e-08	-0.0003379743203178	0.0004909691782263	1.142266411942789e-07	2.410507339682084e-07
4557.178752470462	-17.347004830738115	300.9185765976515	20767878.18196824	3546.2119229001696	-32.802190305960266	12575619.002119318	1075.9836888684338	4351.5052714295225	-10.134222246819265	18935598.127278924	102.70246054792648	4254.3772766784	3471.985475251468	1.268425	17.706011	0.2551023369441872	0.186513415192416	0.038077539	-0.0555636066	-0.0076029348	0.2827944712	0.1409934496	-0.0709667609	-0.0432369454	0.0646094194	-0.0134269748	0.0044551699	0.0463164918	-0.2139844579	0.1030045043	-0.038314348	-0.0193695951	-0.1762746351	-0.057022574	-0.0245807804	-0.0643197326	0.0754758835	-0.1376824052	-0.0817466714	0.0845166726	-0.007987428	0.0716740892	0.0755892095	0.1823619633	0.0614373206	0.0670085388	-0.0540949749	0.0160115321	-0.0282141553	0.0735347465	0.0292738088	-0.0077326894	0.0541731642	-0.0878910516	-0.1058581497	-0.0728903399	0.0328223308	0.0753275158	-0.0112760393	-0.2002689549	-0.0289362089	0.0337178254	0.0054779587	-0.1005427542	0.0023353466	-0.118007235	-0.0087048254	0.1283431729	-0.0234016545	-0.0823167992	0.1114950751	0.1465943712	0.0863828554	-0.0111278807	-0.0785522453	-0.0895358589	-0.0119819746	0.1135740325	-0.1262388033	0.0075652801	0.1233075249	-0.1003584242	-0.0270559415	0.0263435212	-0.0156665915	0.1050031876	-0.0862150445	-0.1137558055	-0.0918115943	-0.0901646404	-0.0529086693	-0.0545437093	-0.0918551392	-0.0212447066	0.1462314057	-0.1388358026	-0.0851863897	-0.0601652206	-0.048734662	-0.0874934851	-0.0100766809	-0.0811573179	0.1559517227	-0.1243933092	0.0907549992	0.0009282246	0.1200641337	0.0247369413	0.0383985188	-0.0856350618	-0.1891116958	0.0171187256	0.0005631984	-0.0732001968	-0.0460568822	0.0595237899	0.0574591817	-0.0011022046	0.0243465545	-0.0332421782	0.0574159941	0.0375596641	0.0144738144	-0.1476387614	0.0639434739	-0.0763437386	0.0597044597	-0.0377752987	-0.1024967892	-0.0783343427	0.0549172947036993	0.0038358577410519	0.0030159092575729	1.4713804609588518e-05	-0.0144665804404979	-0.0197384969986698	0.0003896082637665	0.0002092819496413	0.2856275607289831	0.1804125067973104	0.0325486726088895	0.0815831034479889	-0.0012241463393265	-0.000586394198937	3.438581565469659e-07	1.4985342600864703e-06	-0.001749900781693	-0.0002630124150642	3.0621527457697726e-06	6.917553047790303e-08	-0.0001650714261759	0.0001729028941419	2.7248575739745602e-08	2.989541080264508e-08
4554.697900830586	-2.480851639876164	6.154624859076252	20745272.967830542	3537.555628711821	-8.656294188348511	12514299.826230688	74.93142907523621	4350.669723281172	-0.8355481483504263	18928327.04107547	0.698140708211826	4256.442722194797	3515.743559705332	1.110724	15.504656	0.0513972667841156	0.0386604683725202	-0.0922138057	-0.0631159898	-0.0708013601	0.2728602011	0.2150286545	0.0430275461	-0.0469056747	-0.0887906835	-0.1156311347	-0.0612902461	0.1087504321	-0.0792217457	0.0403242297	-0.1127102009	-0.0434535238	-0.136325871	0.1105163156	-0.1177476058	0.0026577731	0.0848136327	-0.2031549702	-0.0305874356	0.0189085589	0.0486948548	0.1574700514	-0.0250901573	0.0605486813	-0.0256670284	-0.0139890107	0.0350951261	-0.0212639759	-0.0735688416	0.1498615687	0.1537243931	0.1036388855	0.1263096854	-0.0073210731	-0.1535347138	0.0103460789	0.0267622075	0.1399344997	-0.1275571247	-0.0093072678	-0.0318221031	-0.0360457472	0.1081843714	0.0428593509	-0.0186415718	0.0381039029	-0.043650251	0.063516967	0.093400282	-0.0363932568	0.1412111649	0.1187422533	0.1194859996	-0.1793172158	-0.0245003983	-0.2030954207	-0.0147846917	-0.0147885736	-0.008722125	0.0002062377	0.030976439	0.0722128146	-0.0931178514	-0.0207338461	-0.0201073718	-0.0138947647	-0.0890350753	-0.1094375687	-0.004359016	-0.0494878511	-0.0817275644	-0.0401339975	-0.052857835	-0.0458726392	-0.103885076	-0.1551248313	0.0009637398	0.0644639158	-0.156199979	-0.0256585082	0.058231031	-0.0596975207	0.178532973	-0.1097585803	0.1452043454	-0.0287946107	0.0986504437	0.0391334152	-0.0205403345	0.0541130981	-0.2049029521	-0.0133534143	0.0167669365	-0.0451360369	-0.0988035333	0.1058385726	-0.0512865637	0.0355256632	0.0805392429	-0.0364646598	0.0090106613	0.1231707774	0.1179520112	0.0003982849	0.1839057596	0.0088953874	0.0581792666	-0.0411866773	-0.1036441676	-0.0732234215	0.0560167997401919	0.0010995050364926	0.0031378818531327	1.2089113252725965e-06	0.0239323286769916	0.0383989091174895	0.0014744762214132	0.0005727563559035	0.2870210383566416	0.0013934776276585	1.9417798987847963e-06	0.0823810764593247	-0.0012247470384696	-6.006991431000905e-07	3.60839460521183e-13	1.500005308240056e-06	-0.0018598393300621	-0.000109938548369	3.4590023336458407e-06	1.2086484417504912e-08	-0.0002646396787132	-9.95682525373e-05	7.003415954942572e-08	9.91383691333155e-09
4532.359520430668	-22.338380399917696	499.0032388914271	20542282.82243852	3519.527432679052	-18.0281960327693	12387073.349380398	325.0158521959588	4343.733124422094	-6.936598859078003	18868017.45620173	48.11640373176226	4246.295265192164	3485.1140357606005	0.948178	13.235661	0.0306031913570311	0.0230721708682338	-0.033554746	-0.0364778241	-0.1273238283	0.1857085908	0.3095516791	-0.0037024705	0.051660146	-0.1214578759	0.0405815954	0.0099576463	-0.0321612206	-0.0586108405	-0.0381420632	-0.0358948375	-0.0758473577	-0.0721283179	0.1200107272	-0.0153595814	-0.0537238257	-0.0018403448	-0.2656225245	0.0439080333	0.0639427813	-0.0458010877	0.0856932584	-0.114044483	-0.1151418802	0.0419113909	0.0173261116	0.1227255843	-0.0262921428	-0.0180720553	0.0379067374	0.0912674183	0.0458795813	0.1065598293	0.1419859865	-0.031285707	0.0992256237	-0.0447694577	0.0498418229	-0.0893476506	0.0103422337	-0.0788518219	-0.0490439609	-0.0312622691	0.0226705644	-0.0742516292	-0.0724604076	-0.025375846	-0.0263215398	0.0393833848	0.0331089632	0.1252577138	0.0012071006	0.1869620635	-0.1539578549	-0.0310591977	-0.0877981521	-0.148520222	-0.0252106612	-0.0549037192	-0.0394134253	-0.0698625238	0.1435267186	-0.1271152137	-0.0556954974	-0.0710241942	-0.0684068412	-0.0917630388	0.0261750896	0.0917220993	0.032612547	-0.0587434565	-0.0847327715	0.0516605967	0.0294703381	-0.1037861067	-0.0619968702	-0.126393613	0.1498988669	-0.0411822172	0.0092889953	0.1048232508	-0.008164587	0.1651726948	-0.1863979354	0.0983948318	0.0261560332	0.0822137074	0.0221816676	-0.0126177952	0.1159197047	-0.1417281854	0.0443007143	0.0283178192	-0.0881005869	-0.0311596691	-0.0025800146	0.0292271413	0.0157748474	0.1359807029	-0.0554298296	0.0075025598	0.0298715763	0.1511888101	0.1035796178	0.1930108176	0.089806892	0.0566363516	-0.0445478763	-0.1045074645	-0.0677557633	0.0562319037384213	0.0002151039982294	0.003162026998047	4.626973005427506e-08	0.0239825430168707	5.021433987910037e-05	2.5214799294938103e-09	0.000575162369556	0.3089036068066093	0.0218825684499676	0.0004788468019675	0.0954214382981322	-0.001224160747263	5.862912066001858e-07	3.4373737893670183e-13	1.4985695351395064e-06	-0.0019289005563949	-6.90612263328002e-05	3.7206573564605552e-06	4.769452982590255e-09	-0.0001651811048735	9.94585738397e-05	2.7284797407230204e-08	9.89200791022706e-09
4511.677495321412	-20.68202510925676	427.7461626199269	20355233.82178969	3485.193918357608	-34.333514321444	12146576.648556856	1178.7902056608002	4337.965847003902	-5.767277418191952	18817947.68977228	33.26148881838683	4240.277935232086	3406.047797061185	1.092686	15.252851	0.0424781302319131	0.0309189934437058	-0.0047982458	-0.0777257853	-0.2236331962	0.045723736	0.2332855726	-0.00362373	0.1690455721	-0.1806568739	0.0649446409	-0.0313478399	0.0459568161	0.0037377222	-0.0951937313	0.0294050307	-0.1316255365	-0.125072092	0.2191871159	-0.0192629304	0.0085131678	0.019939522	-0.1343419677	0.0552127502	0.0655764858	-0.0470508624	0.0178364699	-0.0298294882	-0.0565462953	-0.0654258922	-0.0390597961	0.1058116007	-0.0969149406	-0.0058185775	-0.1026582731	0.023591658	-0.1299815506	0.0732946663	0.0450985002	0.0197336191	0.0407048106	0.0441462217	0.0040025049	-0.0717227316	0.097815574	0.0449822796	0.1217270694	-0.0319436266	0.1655922338	-0.0886354845	0.0829807829	0.047966314	-0.0841747745	0.0034468371	0.0609832962	0.2080040141	-0.0156424774	0.126635256	-0.1465994892	0.0946087373	-0.0833708287	-0.0934558617	0.0067244954	-0.0156850476	-0.0271698474	-0.0649435967	0.1797259133	-0.0741970836	-0.0658416915	0.007920508	-0.0496173629	-0.0289255618	-0.0521261809	0.1467364234	0.0447865167	-0.0372596994	0.1303825449	0.0584910465	0.0382191036	0.1712750563	0.0645536067	-0.0520546699	0.0591865106	-0.062106947	0.0417554522	-0.2093902658	0.017987997	0.1787218756	-0.1285301483	0.1762359849	0.0047026137	0.0172851098	0.0073860338	-0.0004103597	0.1801648359	-0.0370578417	0.0970584603	-0.0145064279	-0.0497115911	-0.1254038937	0.0775859664	-0.0888094836	-0.0587601643	0.0949938098	-0.0849185512	0.0273868608	0.0291613465	0.0500797255	0.1932190085	0.0392276003	0.1980664204	0.0550761846	-0.0478548005	-0.1050843138	-0.0619580057	0.0401788924120865	-0.0160530113263348	0.001614343395462	0.0002576991726434	0.0239825794641745	3.644730380003569e-08	1.3284059542920961e-15	0.0005751641177554	0.2824785243483347	-0.0264250824582745	0.0006982849829266	0.0797941167180127	-0.001224160747263	0.0	0.0	1.4985695351395064e-06	-0.0019289005563949	0.0	3.7206573564605552e-06	0.0	-0.0001651811048735	0.0	2.7284797407230204e-08	0.0
4501.727244610162	-9.950250711249282	99.00748921671683	20265548.184865404	3456.5096358217265	-28.684282535881263	11947458.862528443	822.788064598263	4338.485949302987	0.5201022990850106	18822460.33229944	0.2705064015135138	4233.903619720124	3302.414904654874	1.278779	17.850544	0.1512845014329481	0.068320640113299	0.0632269724	-0.0106279061	-0.2433996022	-0.1075152027	0.1000004727	-0.0377430953	0.2248268276	-0.1667331724	0.1100574515	-0.0322681738	-0.0824205222	-0.0425313692	-0.0747245692	0.0662827838	-0.037213561	-0.0736732515	0.0637460303	0.1543726361	0.087028436	-0.1891772016	-0.1366590023	0.0152665745	0.1368996903	-0.1481671208	0.0779756666	-0.0324085152	-0.0810882828	0.0172829929	0.1004864202	0.071325165	0.132583849	0.2252706037	-0.1843666679	0.0450274342	-0.0468364541	0.0220735623	-0.0187599387	0.0397975417	0.0273902808	-0.1243108201	-0.0777906609	-0.0881802371	-0.1402913978	0.0623888125	0.1012506807	0.1334205772	-0.0259793605	-0.0475627763	-0.0397922575	0.1243090758	-0.0900819092	-0.0632284186	0.0447967127	0.084147556	-0.1798087254	0.2475014856	0.0341136557	-0.0720691491	0.090041314	-0.0845617401	0.1583369989	0.0659403176	-0.0602498056	0.0768549824	0.0651549668	-0.0957522528	-0.0541010889	-0.0042280808	0.0857738118	0.1838166522	0.1158307297	0.2005535686	0.0259671587	-0.0290966594	0.0396983777	-0.0440570537	0.0317169256	0.0587825909	-0.0402288965	-0.0104595711	0.0927048077	0.0709903055	0.0048157847	-0.0417222672	-0.0510526819	0.1346807578	-0.2330308567	0.0533238974	-0.0102615208	0.0320804043	0.0055754121	0.0248742412	0.1339984188	0.071579042	0.1730212643	-0.0655236487	-0.0144830237	0.2429273493	0.0195228894	0.0187179112	-0.0398527299	0.1227079177	-0.0769265834	0.1067878838	-0.1372681293	-0.0715952368	0.1450490482	0.0194150902	0.0111049639	0.0534992409	-0.0511034211	-0.1053731342	-0.055858395	0.0565462514588261	0.0163673590467396	0.0031974785540447	0.0002678904421648	-0.0276614630879947	-0.0516440425521692	0.0026671071311302	0.0007651565401684	0.313564538659179	0.0310860143108442	0.000966340285734	0.0983227199045437	-0.0016223453472365	-0.0003981845999735	1.585509756560563e-07	2.63200442569992e-06	-0.0022696165274147	-0.0003407159710197	5.151159181513962e-06	1.160873729079651e-07	0.0001396600345971	0.0003048411394706	1.9504925263663173e-08	9.292812031373385e-08
4503.696641841109	1.9693972309469243	3.878525453261414	20283283.441730887	3461.2504460261416	4.740810204415084	11980254.650116164	22.47528139428619	4331.240428071324	-7.245521231663588	18759643.645759463	52.49757791848784	4227.294355254121	3275.5449648211875	1.221494	17.050901	0.1566423788888201	0.0922196386726995	0.1343409192	-0.0233772009	-0.2471112348	-0.1504940555	0.0986438754	-0.1009836693	0.2386836378	-0.1883146492	-0.0872632058	-0.024502722	0.0049624175	-0.0373736274	-0.1552056204	0.0828616942	-0.0382971626	-0.1616446108	-0.1455304758	0.1817207896	-0.0271788534	-0.1614650403	-0.1282618113	0.0625695195	0.1093947457	0.0029186212	0.0374789201	-0.1006211593	0.0655551339	0.0953056689	-0.0398016273	0.0705616905	0.0348216442	0.1462795029	-0.1423861416	-0.0448081015	-0.0071698749	-0.0366601285	-0.0308295278	-0.0675677272	0.0306672151	0.0389888433	-0.1476522044	0.1045348836	0.0817531025	-0.1282135481	-0.0053852604	0.0588688408	-0.0436716364	0.0189229074	-0.0137605081	0.0497231861	-0.1585510942	-0.110500473	0.023671078	0.1031489306	-0.006412646	0.170015919	0.1943700071	-0.2027117001	-0.0116379215	-0.0869492729	0.0069070329	0.1039826996	-0.0981126745	-0.0064336408	-0.0593249504	-0.1723717157	0.0619068415	0.0615847437	0.102903553	0.0608397822	0.0506189516	0.1385327075	0.0762442289	-0.0705482692	0.0622774136	-0.0565522308	0.0636024505	-0.0425338254	0.1001227858	0.0300709444	-0.1444519312	0.0519601367	0.0544391168	0.0440975378	0.05259939	0.1000488404	-0.1660732483	0.1636329676	0.1500208107	-0.0616760507	-0.0723247514	-0.0074722901	0.0690208224	0.1475946173	0.249174098	-0.0193454037	-0.0137690224	-0.2192917064	-0.0543743141	0.1168402655	-0.0757617406	-0.0207996273	-0.0394012055	-0.0179388511	-0.0848314353	-0.2200505395	0.0952221421	-0.0550612759	0.0598112456	0.0519060008	-0.0542897799	-0.1053731342	-0.0494866478	0.0562784559275542	-0.0002677955312719	0.0031672646015896	7.171444656920061e-08	-0.0100750852262763	0.0175863778617184	0.0003092806862951	0.0001015073423167	0.2340522918125742	-0.0795122468466048	0.0063221973985954	0.0547804753027183	-0.0009746759940807	0.0006476693531558	4.194755910172525e-07	9.499932934372006e-07	-0.0019291667442318	0.0003404497831828	3.721684327049924e-06	1.1590605486928355e-07	0.0003370600712429	0.0001974000366458	1.1360949162626885e-07	3.896677446776319e-08
