global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25
4057.8918798204495	-6.040983604765643	16466486.50831274	36.4934829130473	3006.946982400459	-27.462665256701257	9041730.154967226	754.1979830016263	3951.8824469987735	-13.339782714843295	15617374.874897014	177.94980287923195	3755.9997645859735	3077.292130040188	0.980705	19.158815	0.1006861613233176	0.0658013674001035	-0.1171640896	-0.0589743175	0.0288374565	-0.0880071713	-0.0684252219	0.087455271	0.0004956228	-0.0157608002	-0.005451084	-0.0509292601	-0.0088894055	0.0076271863	0.0357707178	-0.0156583498	0.0237075595	-0.0245183093	-0.0789192229	0.0338844547	-0.0048473985	0.0125019974	0.0358969142	-0.1308855297	-0.0447950486	-0.0266582969	0.1179724484	-0.0704210294	-0.0148702212	0.0092768932	0.0557741665	0.0066399537	0.108345327	-0.0191581395	0.1039639169	0.0333402118	-0.1624526932	-0.00823466	0.0516767515	0.0810764725	0.0366897931	0.0129773536	0.0114705214	0.0898761648	0.0478548005	-0.0082703149	-0.0619580057	0.0129710996000085	-0.0248087708907292	0.0006154751131086	0.0001682494248333	-0.0061719515231004	-0.0002859701429827	8.177892267754606e-08	3.809298560350135e-05	0.0272391466396584	0.0591863444129358	0.0007419711096568	0.0035030233649666	-0.0005309124234673	5.84904072999928e-08	2.818680013919217e-07	3.4211277461190505e-15	-0.0004181107068081	-8.206479073930001e-05	1.7481656314756897e-07	6.734629879085101e-09	0.0004188890368057	0.0002459782363868	6.050529277596046e-08	1.754680251560071e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4063.653016525074	5.761136704624278	16513275.838713331	33.19069612936908	3002.8045622842355	-4.142420116223548	9016835.23927502	17.15964441929351	3950.5255435677454	-1.3569034310280583	15606652.07038123	1.8411869211357168	3759.2674333961513	3047.712282467512	1.088534	21.265339	0.1030753719792479	0.0467686570542963	0.0241067292	0.0127119464	-0.1569758566	0.041458947	-0.0446928839	-0.0712466134	-0.056457223	0.0670632466	-0.0821354912	0.0128413096	-0.0132755146	-0.0168668342	0.029025305	-0.0142682485	-0.0148860054	-0.0360169923	0.1123160556	0.0597561683	-0.0009790334	0.0016007228	0.100175531	-0.0211201022	0.0055263212	-0.0148313637	0.0280553092	0.1252415808	0.0379680793	-0.0150453643	0.1046228805	-0.0434977529	0.0970899867	-0.0563950014	0.0508379507	-0.0201303523	-0.1350444363	0.0451398068	0.0876601812	0.0982491846	-0.1269071862	-0.0261651416	-0.0093282106	0.0889012643	0.0445478763	-0.0137586687	-0.0677557633	0.0306863157195778	0.0177152161195692	0.000313828882163	0.0009416499724416	-0.0201340392659119	-0.0139620877428115	0.0001949398941379	0.0004053795371612	-0.0016018344542487	-0.0288409810939071	2.5658736188182305e-06	0.0008318021904591	-0.0010489710543609	-0.0005180586308936	1.1003402728870182e-06	2.683847450433513e-07	-0.0003310902346678	8.702047214030005e-05	1.0962074349237887e-07	7.572562571520736e-09	0.0001728263993804	-0.0002460626374253	6.054682153669465e-08	2.986896432279353e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4075.218690736559	11.565674211485202	16607407.377328591	133.76481996621385	3022.107092740243	19.30253045600739	9133131.279990884	372.5876820050928	3956.189870435138	5.664326867392447	15651438.290933592	32.08459886066393	3764.740630950417	3041.94702031254	1.019365	19.914066	0.1846506541327787	0.0984758007954771	0.0684664711	0.1141213313	0.0297555939	-0.080236314	-0.0976338006	-0.0610693356	-0.0016802665	0.0237119396	0.0782012217	-0.119978324	-0.0036186613	0.0075060028	0.032073154	-0.0008959484	0.0207335079	-0.0389447764	0.0512997633	0.085759777	0.0313632572	-0.0433280978	0.0415386522	-0.0703081526	0.0405805933	-0.1111420617	-0.0190982121	-0.0299675149	0.0630653222	0.0001328122	0.0937729251	-0.0228448185	-0.0179619233	-0.0572513259	0.0350263126	0.0195354552	-0.0459138982	0.0918803849	0.0210442103	0.0175050385	-0.0302923714	0.0386268432	0.1168574756	0.0878992835	0.0411866773	-0.019209311	-0.0732234215	0.020851020684816	-0.0098352950347617	9.673302842081008e-05	0.0004347650635986	-0.0234621954800928	-0.0033281562141809	1.1076623785990948e-05	0.000550474616746	-0.0674767738945547	-0.065874939440306	0.0045531150152168	0.0043395076462639	0.0002649637847884	0.0013139348391493	7.020580724939355e-08	1.726424761530297e-06	0.0001440657166904	0.0004751559513582	2.07549307255186e-08	2.2577317811111614e-07	0.0004959808777435	0.0003231544783631	1.0442881688612725e-07	2.459970310872127e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4057.632034995462	-17.58665574109682	16464377.731421417	309.29046015585374	3015.2911446554617	-6.815948084781212	9091980.687037645	46.45714829443267	3950.0540416628814	-6.1358287722564455	15602926.932057263	37.64839472245004	3756.6263307041945	3072.8918966156207	1.039556	20.308506	0.1423952465338946	0.0637533423132239	-0.0470781949	-0.020622586	0.0178579855	-0.0496427472	-0.0665304782	0.0858991139	0.01176324	0.0211658203	-0.0103294052	-0.0906950745	-0.0153535145	0.013608578	0.0568487215	-0.0191134785	0.0159003753	-0.0507070984	-0.0713263799	0.0753591895	0.0444024982	-0.0064756666	0.0587261046	0.0333149378	0.0671675149	0.0310977599	0.097653014	-0.0300154639	-0.0140732626	0.0349824342	0.0317766319	5.11986e-05	0.0771451818	-0.0145314734	-0.030460799	0.0148904287	-0.044815403	-0.014444315	-0.0040327664	-0.0961611712	-0.0290364406	0.0442666023	-0.0688325657	0.0868705278	0.0377752987	-0.024607302	-0.0783343427	0.0194527467508862	-0.0013982739339298	1.955169994307519e-06	0.0003784093561541	-0.052116848851341	-0.0286546533712481	0.0008210891598263	0.0027161659341935	-0.036089902472483	0.0313868714220717	0.0013024810604733	0.0009851356976656	-0.0004479620314052	-0.0007129258161936	2.0066998158067337e-07	5.082632193953108e-07	-0.0004390382249359	-0.0005831039416263	1.927545629548659e-07	3.400102067401275e-07	0.0001729016794305	-0.000323079198313	1.043801683825708e-07	2.9894990749887394e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4058.022268780151	0.3902337846889168	16467544.733915605	0.1522824067126358	3036.222336083128	20.931191427666363	9218646.074130088	438.11477458161386	3950.4825808502906	0.4285391874091147	15606312.621601572	0.1836458351452643	3761.796726711618	3045.824541353712	0.968808	18.926407	0.1026864715583542	0.0543461208404799	0.0057662324	0.0205827595	-0.1079097962	0.0044510225	-0.041845233	-0.0162149847	-0.0377793767	-0.0349535706	-0.0596513537	0.0171469424	-0.0213990134	0.0061701423	-0.0390194981	-0.0199902836	-0.0034475745	0.0414827192	0.0646365933	0.0470496709	0.0229757427	0.0047960582	0.0522155707	-0.0189866049	-0.0489899891	-0.0707540187	-0.0203398337	0.0730332741	0.0461170626	-0.1110364893	0.0285339495	-0.0308745947	0.0911045691	-0.0317455022	-0.028797185	0.0445940595	-0.0320336865	-0.1070178123	0.02484145	0.0275012339	0.0678717072	0.0041974146	-0.050963856	0.0858153105	0.0343178967	-0.029937846	-0.0830636267	0.0306374073781654	0.0111846606272792	0.0001250966333474	0.0009386507308556	-0.0105532014217857	0.0415636474295552	0.0017275367876483	0.0001113700602487	-0.0207586236923731	0.0153312787801098	0.0004309204576015	0.0002350481090334	-0.0006510037193479	-0.0002030416879426	4.238058426047993e-07	4.122592704262076e-08	4.994368919719605e-05	0.000488981914133	2.494372090626117e-09	2.391033123492665e-07	0.0001730157717829	1.1409235240001185e-07	1.3017064876168486e-14	2.9934457285632545e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4065.5521569379794	7.529888157828282	16528714.340783056	56.69921566940259	2985.0977994684586	-51.12453661466952	8910808.872391434	2613.7182440646848	3961.0816753298736	10.599094479583073	15690168.038634118	112.34080378712837	3765.249843201908	2980.898901590335	1.008437	19.700583	0.0282512525988434	0.0183873990531886	0.0132225218	0.0995166307	0.0447178043	-0.0432331443	-0.0529668558	-0.0175227495	-0.0178095271	0.0298106244	0.0351630734	-0.103881679	0.0074249889	0.021630559	0.009239683	0.0042108945	0.0393562892	-0.0519610679	-0.0411770795	0.0594178258	0.0360163777	0.0038275765	0.0082271449	-0.0717763379	0.0415849945	-0.1168861314	-0.0104331641	-0.0636702403	0.0432350432	0.0234119343	-0.0212667205	-0.0249525348	0.0244749499	-0.059697802	0.0283074657	-0.0464981301	-0.0339095649	0.0020493458	0.0712954294	0.0604415906	-0.090585816	0.022527939	-0.0087051507	0.0847339531	0.0308186837	-0.0351863325	-0.0873882332	0.0305818722354729	-5.5535142692499095e-05	3.0841520738762356e-09	0.0009352509094267	-0.0107246123598088	-0.0001714109380231	2.9381709673959196e-08	0.0001150173102681	-0.0353803840303612	-0.0146217603379881	0.0012517715741358	0.0002137958753815	-0.0008620059024808	-0.0002110021831329	7.430541759117386e-07	4.45219212868499e-08	4.990084479650214e-05	-4.284440069390882e-08	2.490094311404595e-09	1.835642670820215e-15	0.0002300216678521	5.700589606919999e-05	3.2496721866524307e-09	5.290996768146182e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4085.933579423724	20.38142248574468	16694853.215462366	415.4023825424188	3042.14060438725	57.04280491879126	9254619.45686162	3253.8815930032765	3957.620967776276	-3.4607075535977856	15662763.724582426	11.97649677152877	3769.489994368027	3070.9264034695098	1.006103	19.654989	0.0634111007325769	0.0352688666497338	-0.0587966973	-0.1136165324	0.0403103678	-0.0441325483	-0.0487985542	0.086383744	0.0058810335	-0.0373182519	-0.0571626649	0.0655632977	-0.0026744145	0.0153809085	0.0052875636	-0.0008546697	0.0208351996	0.004054727	-0.0643650405	0.0442563721	0.009015066	-0.0325786592	0.0413538734	-0.0400476359	-0.0353877318	0.0149773139	0.1120723997	-0.0332086725	-0.0784562423	0.0331001955	0.012923454	0.0255288056	0.017539368	0.0206423591	-0.0512456927	-0.0486049407	-0.0113031418	-0.0280664156	0.1200934502	-0.0112706139	0.0295804781	0.0568695948	0.0805569325	0.0836267848	0.0272819228	-0.0403383756	-0.0912870929	0.030794763296555	0.000212891061082	4.532260388866137e-08	0.0009483174464908	-0.0344154977537698	-0.0236908853939609	0.0005612580507497	0.0011844264856397	-0.048006036742521	-0.0126256527121597	0.0023045795637242	0.000159407106408	-0.0007510168211177	0.0001109890813631	5.640262656017353e-07	1.2318576181824852e-08	4.925364632302198e-05	-6.471984734801595e-07	2.4259216761133367e-09	4.1886586407504877e-13	0.000656018819323	0.0004259971514709	1.8147357306132096e-07	4.30360691305943e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4075.022454549939	-10.911124873784956	16605808.00508621	119.05264601132878	3004.934173985532	-37.206430401717626	9029629.389986113	1384.3184632378577	3954.547259308571	-3.0737084677048188	15638444.02610493	9.447683744440305	3760.776639625779	3098.114737766241	1.039549	20.308378	0.1092299608514258	0.0677550888698219	0.1034017856	-0.0205612331	-0.0906727942	-0.0098999005	-0.0739906566	-0.0675841151	-0.0489611634	0.0364723867	-0.0017543731	0.0658362135	-0.0040241588	0.000539086	0.0190301503	-0.0107354708	0.0076422961	-0.0057059718	0.0426613473	0.0891777078	0.0552341373	-0.0574496503	0.0283381143	-0.0436621372	-0.0574143451	-0.0419438621	-0.0233546903	0.0777598616	-0.0242737547	0.0226340819	0.0646127962	-0.0496858427	-0.025123481	-0.0329129084	-0.0242143204	-0.1009759041	0.0551128917	0.040949531	0.0749740534	0.039294298	-0.1335108243	-0.1071658785	-0.0620599099	0.082494143	0.0237119231	-0.0453798541	-0.0947412111	0.0305883628299881	-0.0002064004665668	4.2601152599033454e-08	0.0009356479406189	-0.0349759636243334	-0.0005604658705636	3.1412199206661785e-07	0.0012233180314506	-0.1059694868668827	-0.0579634501243617	0.0112295321468304	0.0033597615503193	-0.0013379941002029	-0.0005869772790852	1.7902282121777675e-06	3.445423261622648e-07	-4.021603690484987e-05	-8.946968322787185e-05	1.617329624332247e-09	8.004824216895735e-09	0.0003224728938374	-0.0003335459254856	1.1125288440804544e-07	1.0398876725986707e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4077.9813648169647	2.958910267025658	16629932.011794437	8.755149968309851	3047.4780095418296	42.54383555629738	9287122.218641032	1809.9779438412731	3963.268304869186	8.721045560615039	15707495.656380672	76.05663567032327	3774.902797456569	3073.203162548589	0.935193	18.269703	0.1457232879087353	0.0807415117109677	0.0571625565	0.0271785139	0.0472041988	-0.0711176699	-0.0655227775	-0.0399279271	0.049584049	-0.0310662835	0.0982020878	-0.0528868402	0.009791671	0.0419613361	-0.0164882191	0.0156392779	0.0594385244	-0.0082909701	-0.0555842492	0.063475563	0.0101784922	-0.031308934	0.0404520352	-0.0320462763	0.0258475726	-0.1027543185	-0.0657592661	-0.0413758004	-0.0208507047	0.0142593184	0.0648300039	-0.0411358455	-0.0660582705	-0.0464795197	0.0224262421	-0.0759222917	0.0111906982	-0.0236800169	0.091802311	-0.0404032895	0.0547379031	0.0940953298	0.0278130801	0.0813363727	0.0201130341	-0.0502969496	-0.0977337597	0.0171793926358247	-0.0134089701941634	0.0001798004816679	0.0002951315313358	-0.0098136140193645	0.0251623496049689	0.0006331438376426	9.630702012106743e-05	-0.0341466109570092	0.0718228759098735	0.0011659910398493	0.005158525503965	-0.0008710044610601	0.0004669896391427	7.586487711865953e-07	2.180793230667225e-07	4.992463354214216e-05	9.014067044699205e-05	2.492469034317186e-09	8.125340468633223e-09	0.0001730213594326	-0.0001494515344048	2.233576113594912e-08	2.9936390819904966e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4038.260638652284	-39.720726164680855	16307548.985688351	1577.7360870495622	2995.5053871556333	-51.97262238619624	8973052.52447842	2701.153477698146	3942.7646878264673	-20.503617042718812	15545393.38357134	420.39831183446944	3750.3998879525175	2991.6808646925133	1.455347	28.431311	0.50917538170517	0.29715472909784	-0.1083322124	0.0160695831	0.1503230531	0.0798960344	0.0196345608	0.1642295835	-0.0216970577	0.0147510605	0.0546539132	0.0004855981	-0.0399457652	0.0071002581	-0.0054578566	-0.0523454818	-0.0024303992	0.0288115957	-0.1231463233	-0.1412453389	-0.0279750437	0.0272259612	0.0784640437	0.068540309	0.115619851	0.1327029335	-0.0333460578	-0.0784777689	-0.0722360648	0.164161501	-0.0091751736	-0.0242277573	-0.0528503684	0.0985451734	-0.2131813866	-0.0789142402	-0.153744179	0.0376537611	0.2489486772	-0.1647284758	0.0634175772	0.1079351569	-0.0009940721	0.0801538266	0.0164896405	-0.0550761846	-0.1002501592	-0.0115377640310043	-0.028717156666829	0.0008246750870272	0.0001331199988351	0.0115246379277493	0.0213382519471138	0.0004553209961585	0.0001328172793657	0.2276852569998908	0.2618318679569	0.0518405762551063	0.0685559270777995	0.0014868186337884	0.0023578230948485	2.2106296497804044e-06	5.5593297466009584e-06	-0.0005421316205322	-0.0005920562540743	2.939066939808693e-07	3.50530607988542e-07	0.0011689041131963	0.0009958827537637	9.917824592439702e-07	1.3663368258472282e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4061.155564362839	22.89492571055507	16492984.51795525	524.1776232918356	3025.931381225586	30.425994069952598	9156260.723885782	925.7411151447905	3941.102157947629	-1.662529878838086	15532286.21937946	2.7640055980293807	3754.930099130076	3055.862736446405	1.394161	27.235981	0.2448909850847257	0.1536509955422274	-0.0645581064	-0.112692392	-0.020646444	0.094419683	0.033946496	0.0704286363	0.0075282007	0.0311216425	-0.0178127705	0.1736772681	-0.046987385	-0.1032572958	0.0056234301	-0.0504492041	-0.1272361667	0.0277455138	0.0668353496	-0.0644091316	-0.0194194992	-0.0039271051	0.0200502016	0.0153721462	-0.1104863699	0.0744721743	0.0566561089	0.0101529032	-0.0146829596	0.0304415447	-0.0406259238	-0.0110109607	0.0261607397	0.0168813099	-0.1157608078	-0.0009033001	0.0707265698	-0.0412377689	0.0503439218	0.1083066696	-0.0153650947	-0.0175290489	0.1015034822	0.0789468648	0.0128461567	-0.0597044597	-0.10227815	0.0186148379522705	0.0301526019832748	0.0009091794063617	0.0003465121919892	0.0024900905100224	-0.0090345474177269	8.16230470431558e-05	6.200550748103617e-06	0.0841427826435818	-0.143542474356309	0.007080007871005	0.0206044419443316	0.000945128094099	-0.0005416905396894	8.932671142552082e-07	2.9342864078899345e-07	-0.0005032611196789	3.887050085330001e-05	2.532717545804601e-07	1.5109158365863967e-09	0.0005062379271907	-0.0006626661860055	4.391264740752084e-07	2.5627683892633644e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4093.7615008311177	32.60593646827874	16758883.225687046	1063.1470929734296	3048.380605864943	22.449224639357	9292624.318213517	503.9676869083133	3962.329817661019	21.22765971339004	15700057.583925605	450.6135369074825	3777.714338117619	3118.1330164990395	1.122341	21.925785	0.1580782164521794	0.0808085575861495	0.0967056414	-0.0219480655	-0.0680732838	0.0489527679	0.0021909678	-0.1146815314	-0.0116398721	-0.0041532547	0.0180943428	0.0799227066	0.0059534366	0.005348672	-0.0258801751	0.0142612291	0.0033972831	0.0137000181	0.1069386124	-0.0074794442	-0.0293938531	-0.0378452001	-0.0037195523	-0.0176066318	-0.0210499996	0.0319828729	-0.0430128626	0.0786306281	0.00155829	0.015759828	0.0640353463	0.0142201475	-0.0179221044	-0.0463440935	-0.0177265354	-0.0483509567	0.0078225421	0.0070223643	-0.0503217157	-0.0417936991	-0.03723596	-0.0471773601	-0.0108930464	0.0777158551	0.0091870219	-0.0641690889	-0.1038078519	0.0307582966101307	0.0121434586578602	0.0001474635881751	0.0009460728103567	0.0028520074146314	0.000361916904609	1.3098384584176e-07	8.133946293112483e-06	0.0573532807814274	-0.0267895018621543	0.0032893988163932	0.0007176774100223	4.99763291168686e-05	-0.0008951517649821	2.497633471997568e-09	8.01296682350625e-07	0.0005560020813075	0.0010592632009864	3.0913831441827186e-07	1.1220385289639544e-06	8.49861126081137e-05	-0.0004212518145825	1.7745309128912165e-07	7.222639336238982e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4069.198935623044	-24.56256520807392	16558379.977675712	603.3196096008834	3017.793692605537	-30.58691325940572	9107078.771129765	935.5592627384094	3951.563364073288	-10.76645358773112	15614853.020286202	115.91652285676832	3764.2144159935774	3047.93614802641	0.935078	18.267458	0.1633622932952933	0.0735943346756768	0.0557904587	0.0430377682	0.0654400396	0.0749411178	0.0129335602	-0.0480621813	-0.0359453383	0.008984734	0.0983083287	-0.0265998779	-0.0261091083	0.0221233435	-0.0188114849	-0.0231767695	0.0211660345	0.0058538884	0.0338370861	-0.0663527402	-0.0240731828	-0.034520373	0.0336718209	0.0614611451	0.0584515486	-0.0237139868	-0.103778579	-0.0254769463	0.0179396679	-0.0169783283	0.003451389	-0.0005689696	-0.0368876914	0.0165226137	-0.0800456488	-0.0200682928	0.1455315881	0.0580993198	-0.0141567197	-0.0409695916	0.0660394712	-0.0394464477	-0.0051660017	0.0764611723	0.0055166942	-0.0684578352	-0.1048318124	-0.0077782642138259	-0.0385365608239566	0.0014850665201385	6.050139418008464e-05	0.0281966239809179	0.0253446165662865	0.000642349588892	0.0007950496039212	0.1068957976782343	0.0495425168968069	0.011426711561266	0.0024544609804703	0.0005369738787982	0.0004869975496813	2.883409465115839e-07	2.371666133956208e-07	0.0010330130652971	0.0004770109839895	1.0671159930745103e-06	2.2753947884672637e-07	5.022266611417797e-05	-3.476344649393573e-05	1.2084972121367323e-09	2.5223161916162003e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4080.380103150485	11.181167527441175	16649501.786186362	125.018507276705	3061.3033400418467	43.50964743630948	9371578.139751367	1893.089420031952	3959.633344073629	8.06998000034082	15678696.21949971	65.12457720590082	3774.040713204987	3090.755536746356	0.879262	17.177055	0.1124840098727024	0.0494622609134551	-0.0306145063	-0.0274902563	0.1276069913	-0.0443774905	-0.0241989043	0.1030289531	0.0546059972	-0.0431438996	0.0278803414	-0.0617940708	-0.0003350882	0.0081917777	-0.0140205565	0.0008301876	0.0089031743	0.0227104771	-0.0865539787	-0.0537357786	-0.0475624366	-0.0137489689	0.0123550454	-0.0195805583	0.0241819014	0.0064355714	0.0167438063	-0.106005182	-0.064334842	-0.0547610996	-0.0312129323	0.0749543125	-0.0928652205	-0.0353649368	-0.0161831562	-0.064977408	0.0876561805	-0.032279535	-0.0063427061	-0.0200282256	-0.004441885	0.0117117183	-0.1237104001	0.0751831987	0.0018396452	-0.0725589432	-0.1053450429	0.0084033757384958	0.0161816399523217	0.0002618454715465	7.061672380233984e-05	0.0656412652943316	0.0374446413134137	0.0014021011630902	0.0043087757094408	0.1245201966029725	0.0176243989247382	0.0155052793620429	0.0003106194374583	0.0007460724972006	0.0002090986184024	5.566241710791392e-07	4.372223221779251e-08	0.000679921161188	-0.000353091904109	4.622927854312383e-07	1.246738927473898e-07	-0.0002122534050189	-0.000262476071133	6.889368791745661e-08	4.505150794211722e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4070.556610633813	-9.823492516672104	16569431.120374637	96.50100522511283	3026.7690269068667	-34.53431313498004	9161330.74224274	1192.6187837048549	3958.843866037768	-0.789478035861066	15672444.75566486	0.6232755691070466	3768.90874412307	3092.0931909972546	0.949203	18.543406	0.0805865384579337	0.0508022145937069	-0.0394158593	-0.0925131574	-0.0571909754	0.0649028607	0.0240325199	0.0172745804	-0.0558421305	-0.0330841475	-0.0480471698	0.1110768437	-0.0020525743	0.0136690576	-0.0342159641	-0.0090891406	0.0075964335	0.058234448	0.0128927752	-0.0704440029	-0.044941109	0.0069678213	0.0112846631	-0.0047594606	-0.0351557503	0.0700442656	0.0216758216	0.0621447931	-0.0221264619	-0.0600123562	0.0323252694	0.0312804706	-0.081288537	0.0170424076	-0.0126813502	-0.0267386158	0.0933860857	0.0446800087	0.0018060365	0.0638148048	0.0841330186	-0.0352138701	0.024887759	0.0738823236	-0.0018396452	-0.0764611723	-0.1053450429	0.0085472817442422	0.0001439060057463	2.0708938489882647e-08	7.305602521545597e-05	0.0509678967010671	-0.0146733685932645	0.0002153077458738	0.0025977264941306	0.135228395543038	0.0107081989400655	0.0182867189611443	0.00011466552454	0.001614994241341	0.0008689217441403	2.608206399564592e-06	7.550249974399947e-07	0.0006800163870701	9.52258821000033e-08	4.624222866838721e-07	9.067968621723723e-15	1.995092333574621e-05	0.0002322043283546	5.391885010663236e-08	3.9803934194882264e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
