global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
4529.115959879696	-2.0943865433155224	20512891.37803698	4.386454992821143	3469.013816833496	-13.86852040010399	12034056.8613817	192.3358580881005	4373.517858908022	-3.4126679585242528	19127658.462187413	11.64630259513809	4171.25025869097	3219.8593372233863	1.074844	11.768672	0.0731157464057358	0.0373094622996195	0.0232987524	-0.1220596575	0.0044970726	0.1173562488	-0.0518547564	0.0548316492	-0.0844836992	0.0081468314	0.0167566469	0.074883747	0.1569394674	-0.014688784	0.0318023658	-0.0723952831	-0.0707764593	0.0230073268	0.1132312003	-0.0697137486	-0.077744292	-0.0859854989	-0.00505551	0.0449748443	0.0144505077	-0.0724094665	-0.1104306689	-0.1470475862	0.0376621675	0.208719751	0.0237432998	-0.0190169559	0.1655590652	-0.0625940719	0.0088607435	0.080467942	-0.0185444362	-0.0878722416	-0.009873003	-0.0138598521	0.0330247662	-0.0025656841	-0.0038356024	0.005648352	0.0128036618	-0.0223934753	-0.0350436981	-0.0687559529	0.0322613622	-0.1096070669	-0.0103643089	-0.0060175943	-0.1254878503	-0.0786773448	-0.0924333014	-0.0741546813	0.0009218201	0.0722572789	-0.0087450508	-0.0219969791	-0.0459541715	0.0180927637	-0.0290694101	-0.0988159453	0.0928923812	-0.0198218922	0.0918908192	0.1593911944	0.0998335699	0.0873039737	0.0322311313	-0.0091531177	0.0465978521	-0.006682673	0.1366913371	-0.0457821341	-0.1120215836	0.0033875277	0.0186949004	-0.0262955959	-0.0041481308	-0.0177631817	-0.0793904537	0.0426702072	-0.0670827302	-0.0012289052	0.0786011156	-0.0476616416	0.0508703171	-0.091206856	0.072385255	0.0761121995	-0.0728553408	0.0218953014	0.0764734633	0.103059249	-0.0904584538	-0.0379171139	-0.0257545169	-0.0013720832	0.0934991514	0.060460265	0.0137586687	-0.0360520886	0.0195876728503066	0.0206533571046918	0.0003836769276906	0.0004265611596939	0.0130450017644534	0.0049576352290188	2.457814706400829e-05	0.0001701720710345	-0.0130812092850618	0.0293801144133141	0.0008631911229394	0.0001711180363595	1.3132497695935365e-08	0.0002570065499505	1.7246249573374767e-16	6.605236671750818e-08	0.0001029999981252	3.0476869146325854e-05	1.0608999613791204e-08	9.28839552962269e-10	-0.0002549999875646	-7.500937407729997e-05	5.62640619946832e-09	6.502499365794616e-08	0.0	0.0	0.0	0.0
4525.180190033791	-3.93576984590436	20477255.75227426	15.490284279930034	3456.677719340605	-12.336097492890984	11948620.855385767	152.17930135411126	4371.027281969214	-2.490576938808772	19105879.499719173	6.202973488126074	4167.249278259277	3174.459258983822	1.018939	11.156561	0.037607905250901	0.0199504974169683	0.0679951107	-0.0780648044	-0.0863389741	0.010264432	-0.097926686	0.0241633651	-0.0930933612	0.0588916158	0.0069169074	0.1053383769	-0.0270796536	0.0343130367	0.0599843491	-0.1205723759	-0.1119397832	0.0032643345	0.0597073011	-0.0333197148	-0.0427266643	-0.0782265515	0.0078907393	0.1283459728	0.0243523006	0.0517962542	-0.0719960495	-0.1194109677	-0.0133809731	0.1844465192	-0.0506112039	0.0107825113	0.0279121444	-0.0483886501	-0.1157661474	0.1162504718	0.0302345268	-0.0290098598	0.0310540399	0.0716168179	-0.0306450038	0.0168689682	-0.0328206261	-0.0294861518	0.0073941239	0.035380286	0.0122220204	0.1040364899	0.0378036058	-0.1199963771	-0.0913033416	0.030126501	-0.0957358237	-0.0219502042	-0.0842374859	-0.0124174208	-0.0769154528	0.1142390025	0.0108983618	-0.0200251084	-0.0180073516	-0.0381955762	-0.0969723925	-0.0690560151	0.0857765556	-0.0108844973	0.0397629928	0.0677726294	0.0853193823	0.0190788064	0.0317504804	-0.0751304393	-0.039886343	0.1036722621	0.1154180235	0.016121678	-0.1069359012	-0.0497026475	0.0219480501	-0.064319258	-0.0037307783	0.0013262188	-0.0874124765	0.0262769826	0.0052399846	0.0030017619	0.1029406702	0.0094550532	0.037154006	-0.0411552224	-0.010646553	0.0492695543	-0.0933306137	0.0383829891	-0.0399999186	0.1590791655	-0.1412521327	0.002054173	-0.0702789154	-0.041670478	0.0926354574	0.0574099951	0.0082703149	-0.0428738067	0.019615321955797	2.7649105490398784e-05	0.0003847608554295	7.644730344192001e-10	0.0080373041357404	-0.005007697628713	2.507703554061781e-05	6.459825777038974e-05	-0.0010095199569377	0.0120716893281241	0.0001457256832347	1.0191305434554958e-06	-0.0001219999973392	-0.0001220131298368	1.4883999350764808e-08	1.4887203852595224e-08	7.00000017552771e-05	-3.29999963699229e-05	4.9000002457387966e-09	1.0889997604149246e-09	4.2700000529028435e-09	0.0002550042575646	6.502717137609985e-08	1.823290045179029e-17	0.0	0.0	0.0	0.0
4529.594531494097	4.414341460305877	20517226.61974123	19.486410528175423	3466.11807901719	9.440359676585103	12013974.537689816	89.120390823294	4373.832491836415	2.805209867201484	19130410.666643944	7.869202399044565	4169.20250516619	3170.4237855584106	0.93847	10.275488	0.0578498467990517	0.0283083535795282	0.0908761774	-0.0540543736	-0.0821685451	-0.0439838484	-0.0905782397	0.0109638658	-0.0809352125	0.0586591773	-0.0763923518	0.0899993269	-0.0528272275	0.0289619254	0.061949093	-0.1186547834	-0.1166729867	0.0339252598	0.0197011735	-0.0807026731	-0.0288421125	-0.0284432889	0.1424838203	-0.0088100954	-0.0514031776	0.0553462397	-0.0349664306	-0.0290278804	-0.1083546232	0.0637990167	-0.0830732144	-0.0217429174	0.1645863738	0.0176928226	-0.0526710304	0.0471215121	0.1025214241	0.066664963	-0.0386164054	-0.0620938984	0.0792251455	-0.0133331094	-0.00458489	0.0585669127	-0.1239814175	-0.0274438108	-0.0648157716	-0.1322628966	0.054609316	-0.1148795463	-0.1190408727	0.076375879	-0.0412470083	0.0328088804	-0.1189900675	-0.0254329982	-0.1350096105	0.0396557676	-0.0666196301	-0.0623627787	-0.0836853025	-0.0508415779	-0.0805434931	-0.0051088481	0.0154957431	-0.0666565352	0.0134498847	0.0663310754	0.0717637573	0.0213096792	-0.0812829901	-0.1065239841	-0.0934339346	0.0503330495	-0.0302106505	0.003134323	-0.0888689683	-0.077900654	0.0274301805	-0.0789837384	-0.0220707889	-0.017723208	-0.0900742521	0.0077492462	0.0536438984	0.024687747	0.0677687704	0.0795608768	0.0641544514	-0.0681948276	-0.085658915	0.0296946858	-0.0957790455	0.0704660014	-0.0762147042	0.0805202299	-0.110003379	0.0815898245	-0.1271755121	-0.0475223576	0.0917435458	0.0542897799	0.0027592926	-0.0494866478	0.0012659999774768	-0.0183493219783201	1.6027559429712584e-06	0.000336697617064	-0.0053477508156305	-0.0133850549513708	0.0001791596960512	2.859843878607668e-05	0.0120057368727515	0.0130152568296892	0.0001693969103427	0.0001441377178577	-0.0003139999863773	-0.0001919999890381	9.85959914449446e-08	3.6863995790630526e-08	0.0	-7.00000017552771e-05	0.0	4.9000002457387966e-09	0.0	-4.2700000529028435e-09	1.823290045179029e-17	0.0	0.0	0.0	0.0	0.0
4533.974267044314	4.379735550216537	20556922.654220022	19.18208348983056	3484.919142330394	18.80106331320394	12144661.42858081	353.4799817071031	4378.727061007035	4.894569170620343	19173250.67479531	23.95680736598712	4177.201386043003	3183.411575268002	0.958385	10.493537	0.0745234796072104	0.0341538393133377	0.0801187018	0.0257546274	-0.0939586958	-0.098806613	-0.0138087851	-0.0068318483	-0.0640498664	0.002773704	-0.087142338	0.0024752849	-0.123482565	0.0976696388	0.0493376881	-0.0490953224	-0.051304264	0.0186590574	0.0094517584	-0.006192628	0.0979111067	0.0247200646	0.1716733178	0.0486219465	-0.0592859746	0.1124251096	0.0472622256	-0.0074233781	-0.0936904462	0.0141152118	0.0481407316	0.0751984428	0.0749740153	-0.0308715483	0.0161284748	0.1084148644	-0.0071213916	0.003229411	-0.0755842795	0.0087973422	-0.0400372458	-0.0710607954	0.002472002	0.0809636394	-0.0353282439	0.0234870762	0.0131564754	-0.1326502116	0.0447802578	-0.0365350092	-0.0764817049	0.0970763098	0.003692782	0.0580504708	0.020850669	0.0472693173	-0.1600180644	0.0396741264	-0.064482236	0.0731071451	-0.0801270707	-0.0248296362	-0.0384473279	0.0126083504	0.055205042	0.0650709543	-0.0383968507	-0.0075988919	0.1248858442	0.0123770953	-0.0029771457	-0.06389709	0.0830813244	-0.0427157921	0.0346657576	0.1150445482	-0.0194789823	-0.0892278445	0.005245843	-0.0785285766	-0.0119153353	-0.0172037779	-0.0539334474	0.0148269474	0.0786320953	0.0842577915	0.0324779897	0.0750100903	0.1617169516	-0.0014574686	-3.19621e-05	-0.1034892647	-0.0612107385	0.0561444582	-0.0864387792	0.01886025	-0.0749624644	-0.0453912611	-0.072126273	0.0521198432	0.0908236882	0.0511034211	-0.0027592926	-0.055858395	-0.0034390934759187	-0.0047050934533955	1.1827363936106566e-05	2.21379044051852e-05	0.0021875421910806	0.0075352930067111	5.6780640696989205e-05	4.785340837757712e-06	0.0027936013144227	-0.0092121355583288	8.48634415450259e-05	7.804208303944237e-06	-0.0005739190931726	-0.0002599191067953	3.293831255080596e-07	6.75579420772666e-08	0.0003996148437996	0.0003996148437996	1.596920233849787e-07	1.596920233849787e-07	-0.0004018852011806	-0.0004018852011806	1.6151171492797133e-07	1.6151171492797133e-07	0.0	0.0	0.0	0.0
4542.2481970051385	8.273929960824717	20632018.683196437	68.45791699663289	3506.8988607070023	21.97971837660816	12298339.61922807	483.10801991500654	4383.84237931869	5.115318311654846	19218074.006710555	26.166481429551386	4186.750521305629	3217.939706203621	1.0713	11.729866	0.0597151015854944	0.028156488407807	0.0197526939	0.0833736647	0.000538002	-0.0494731173	0.0815664838	-0.0605966062	0.0052531298	-0.0606533108	-0.1080987202	-0.0255260166	-0.0747077852	-0.082968901	0.0041702407	-0.0129260131	0.0392229984	-0.0167389116	0.0130051667	-0.0163419485	0.0077662987	0.1031509113	0.0830077379	-0.0092277561	0.0713163618	0.0600110866	0.0491157128	-0.0798406676	-0.2097166472	0.0264657497	0.1004201442	0.0340607276	0.0036190059	0.011250724	-0.0218858501	0.0641097067	0.024712966	0.0221899653	-0.1189152897	0.073284168	-0.0180944868	-0.0544647558	0.0805258547	-0.0972632725	-0.0661687565	0.0451662621	0.0735093309	0.045976273	-0.0134440529	0.0720830798	-0.0268617014	0.1039219299	-0.0161125506	0.0919054274	0.0788457573	-0.0768245773	-0.1324853752	0.0246889789	0.0514929296	0.0468078005	-0.1081851221	-0.0254921849	-0.0469615796	-0.0285149635	0.0084899184	0.0118600894	-0.0516509333	0.0463533944	0.0138327588	-0.0925558252	0.0167619057	-0.1223041686	0.00100909	-0.0786532684	0.0292463581	0.1877186914	0.081877542	-0.0330103226	-0.0131347914	-0.0800453443	0.0331651075	0.0011511699	-0.0063774189	0.0542137612	-0.0350529285	0.1042617524	0.0230461079	0.0069211676	0.1467217094	-0.036602179	0.0424015234	-0.1620069246	0.0173484981	0.0384120481	0.0136909445	0.0047643658	-0.0696165435	-0.0093842156	-0.1346727524	0.1454641206	0.0898761648	0.0478548005	-0.0082703149	-0.0619580057	0.0012592269453506	0.0046983204212693	1.5856524998970029e-06	2.2074214780916128e-05	0.0205899495075101	0.0184024073164295	0.0003386485950397	0.0004239460207218	-0.0130994068247929	-0.0158930081392156	0.0002525877077131	0.0001715944591614	-0.0004249659845201	0.0001489531086525	1.805960879991379e-07	2.2187028577243482e-08	0.0002060701189476	-0.0001935447248519	4.2464893923078016e-08	3.745956051803638e-08	-0.0003299557205135	7.192948066710002e-05	5.173850189038715e-09	1.0887077749958293e-07	0.0	0.0	0.0	0.0
4549.510411239537	7.262214234398016	20698044.981976938	52.73975558629316	3501.977029688218	-4.92183101878436	12263843.116463916	24.22442057746789	4385.46168014766	1.6193008289701538	19232274.14804354	2.6221351747034274	4186.022463771275	3248.7745164544067	1.103338	12.080658	0.0565455727834777	0.0301375928365848	-0.0188215009	0.1115909678	0.1064482033	0.0028190982	-0.0346939643	-0.0389490975	0.1119294306	-0.075285284	-0.0888554587	0.0937218241	-0.0876050868	-0.1279617103	0.012574201	-0.0236292981	0.1182587849	-0.0500495878	0.0288505898	-0.0846358241	-0.0538793187	0.0020690455	0.1291985171	0.0381336767	-0.0082803798	0.0925353782	-0.1031138584	0.0758864412	0.0172003731	0.0673380177	-0.0128621457	-0.0123802723	-0.006260196	-0.0604413759	-0.0456897745	-0.0856146952	0.0367502868	0.0316857373	0.0005302795	-0.0840119811	0.0508496367	-0.1255066582	0.0488772596	-0.0789316831	0.0991079271	0.1346706801	0.0370795265	-0.1006657027	-0.0997260124	0.1020666528	0.0019895743	0.0946037411	-0.0754242464	0.0899506145	-0.04047228	-0.0473892198	-0.1560270208	0.0377548555	-0.0674175326	0.0016880964	0.1037221173	-0.0744307225	0.0295402114	-0.0843764048	0.0171593892	0.0530972367	0.0790990764	0.0336277228	-0.027271267	0.0085102319	-0.0606915169	0.0718137676	0.0578897259	-0.1396397075	-0.0713063569	0.0285227506	0.0832741861	0.0146906964	-0.0272782447	-0.1035320267	-0.0006190904	-0.0349943277	0.036958701	0.1362862263	-0.0478548395	0.0688730113	0.1504101915	-0.047303756	0.0705891783	-0.0310410382	-0.0133083122	-0.1040184987	-0.0131343852	-0.084732042	-0.0697360362	-0.0163271577	-0.1773705348	0.0612643107	-0.0769671753	0.1088465146	0.0889012643	0.0445478763	-0.0137586687	-0.0677557633	0.0014099706920234	0.0001507437466728	1.988017352364945e-06	2.272367716095331e-08	0.0399512058551039	0.0193612563475938	0.0003748582473572	0.0015960988492768	-0.013180798621164	-8.139179637109938e-05	6.624624516514505e-09	0.0001737334522916	-0.0001088880601119	0.0003160779244082	1.1856609634932748e-08	9.99052542981958e-08	0.0005570218435477	0.0003509517246001	3.102733341892784e-07	1.2316711299978445e-07	-0.000401969689362	-7.201396884850002e-05	5.1860117093127315e-09	1.615796311657828e-07	0.0	0.0	0.0	0.0
4542.116615833062	-7.393795406474965	20630823.351826783	54.66821051281029	3494.073917164522	-7.903112523696109	12208552.538609426	62.45918756220228	4382.91235308955	-2.549327058110066	19209920.69486498	6.499068449212124	4186.452387564523	3265.866301891487	1.105538	12.104747	0.0455467057455865	0.0268386321651459	-0.0812225042	0.0980333587	0.1598672735	0.0421683701	-0.1599825137	0.0080126762	0.1489394636	-0.0408806401	-0.0485712429	0.1688225874	0.0108426727	-0.0170154713	0.0016231074	-0.0455503062	0.1374456126	-0.0591611567	0.0381340435	-0.1041982555	-0.0466302083	-0.0163052341	0.1147935962	0.1130801569	-0.0254875413	-0.0039168091	0.0529896343	0.0473505065	0.0847714873	0.0397719947	0.0644584212	0.1061621095	-0.0478088703	-0.0708711974	-0.0286532769	-0.0290942597	-0.18640718	0.0500364121	-0.0835223288	-0.1668236157	-0.1580561347	0.0562206503	0.0002228494	0.0249897123	0.1103517777	0.0955871035	0.0451251135	0.0634811676	-0.1410294147	0.0738238141	0.0240728472	0.0689940211	-0.0887972067	0.0369711572	-0.0734025378	0.0137844564	-0.0414262676	0.1305647271	-0.0402753997	0.0340645802	0.0816579886	0.0857403779	0.0674567182	-0.0335733881	-0.078940362	0.0951841108	-0.0301273236	-0.048144418	0.0812962608	0.0045612795	-0.0271904813	0.0806953373	0.0754030491	-0.0458365013	0.0309537415	0.0134127823	0.0898867414	0.0644491085	-0.0014633044	-0.1187652006	-0.0343941542	-0.047825209	-0.0212796412	0.1532800615	-0.0780275819	0.0912538339	0.1807888435	-0.0147125333	-0.0586803733	-0.0276515373	-0.0559649222	0.0529800247	0.0259505516	-0.040608137	-0.1253156149	-0.0312033172	-0.1403372717	-0.0479280683	-0.0746511825	0.0577923066	0.0878992835	0.0411866773	-0.019209311	-0.0732234215	0.0013347266198024	-7.524407222099993e-05	1.7814951496091405e-06	5.661670404399054e-09	0.0264645792321829	-0.013486626622921	0.000181889097666	0.0007003739539364	0.0029714835942655	0.0161522822154294	0.0002608962207668	8.829714750989016e-06	-0.0004248878736178	-0.0003159998135059	1.805297051474556e-07	9.985588213576357e-08	0.0005575848683549	5.630248071999966e-07	3.109008854183512e-07	3.169969335225933e-13	-0.0004018814709748	8.821838720001005e-08	7.782483840170898e-15	1.61508716712869e-07	0.0	0.0	0.0	0.0
4531.872556666034	-10.244059167027444	20537868.86986273	104.94074821755902	3473.341118532069	-20.73279863245307	12064098.525685605	429.8489391338478	4376.476896542321	-6.435456547229478	19153550.025968704	41.415100971278754	4177.1612279619485	3199.366900953274	1.104027	12.088201	0.0126741388968697	0.009513359647958	-0.1294254884	0.024695394	0.0356734224	-0.0056317328	-0.1725781692	0.0617675151	0.1432183403	0.0450985772	0.0123328923	0.1807579968	0.0566789951	0.0297501338	0.0348843524	-0.0801432138	0.0723283418	-0.1268813986	0.047278167	-0.0605817726	-0.0132035261	-0.1392566449	-0.0009901461	0.0317291688	-0.0030952469	-0.0484401695	-0.0838740455	0.0899829815	-0.0511115779	0.0632670276	0.032037631	0.0995239211	-0.0736792818	-0.0485520439	-0.0935601197	0.1364968448	0.0255739656	-0.0348142724	-0.0529478637	-0.010031559	-0.0387247015	-0.035814867	-0.073177907	0.0366971341	-0.0112769164	-0.0256341302	-0.0476569381	0.095976231	-0.1509433319	0.0134654305	-0.0382455822	-0.0366496708	-0.1121363179	-0.0391996246	-0.1143672721	0.0386918549	-0.0560466271	0.0610414892	0.0217764596	0.0277103654	0.0500388863	0.0823269471	-0.0923009574	-0.0732010819	-0.037872269	0.0370528212	0.0394936151	-0.06550511	0.0111470209	0.1235596499	0.0843394051	-0.0200929884	0.0374250931	0.0940737209	0.0301064959	0.0133242042	0.0523100605	0.0804135232	0.0558283611	-0.1272295001	-0.0676748424	-0.0445363062	-0.0347603649	0.0976032536	-0.006257866	0.0462059593	0.1140210401	0.0475305421	-0.0367573322	0.0380906977	-0.0904689875	0.1138915879	0.0711832948	-0.0790447559	-0.0273469967	-0.0730232877	-0.1077259845	-0.137778578	-0.0202627388	0.050564922	0.0868705278	0.0377752987	-0.024607302	-0.0783343427	0.0013348071561267	8.053632430003385e-08	1.7817101440470486e-06	6.486099531760223e-15	0.0178705460508155	-0.0085940331813674	7.385740632244389e-05	0.0003193564161543	0.0070515087734435	0.004080025179178	1.664660546272647e-05	4.972377598195065e-05	-0.0004248878736178	0.0	1.805297051474556e-07	0.0	0.0005575848683549	0.0	3.109008854183512e-07	0.0	-0.0004018814709748	0.0	0.0	1.61508716712869e-07	0.0	0.0	0.0	0.0
4536.990599677497	5.11804301146276	20584283.70156197	26.194364267182795	3470.427657632267	-2.913460899801976	12043868.12685898	8.488254414674937	4378.22582666953	1.7489301272089506	19168861.38931609	3.058756589859116	4178.985014833723	3168.7056563170595	0.961479	10.527414	0.0588967451126271	0.0295924272591601	-0.1462025493	-0.0202823287	-0.0400917481	-0.0784635602	-0.0778682812	0.1007660084	0.0948631658	0.0986850122	-0.0060665209	0.0639626418	0.0203629179	-0.0010818578	0.0272841547	-0.127622888	0.0633441697	-0.1102470861	0.0104365942	0.0255810567	-0.0136444058	-0.0859903208	0.0639232497	0.1700117313	-0.0617788293	0.0077712383	-0.1088621053	0.0176551778	0.0067459601	-0.0400474198	0.0224835438	-0.0674380336	0.043165406	0.0861298821	0.1082761476	-0.013048004	-0.0443703222	0.0637879619	-0.1090099469	0.1175493127	-0.1582138981	0.0593819973	0.0137890737	0.1219678139	-0.0071072357	0.0679342827	-0.0581173276	-0.0465325275	-0.1435609034	-0.0544622358	-0.037423808	-0.0273020472	-0.0019231303	-0.0404066329	-0.0491918835	0.0496550635	-0.0843875181	0.1368777891	-0.0308967834	0.0008493851	0.0971482508	0.0846410834	0.0364160693	0.0235356905	-0.0383596915	-0.0263904443	-0.0552221731	0.086103534	-0.0229866551	0.0169498684	-0.0100362727	-0.018639373	0.1286340805	0.1001228079	0.0649101225	0.0007606273	0.0122060587	0.1578361643	0.0534137008	-0.0961350692	-0.0703618678	-0.0562767109	-0.0291864336	0.0146368509	0.0159444115	0.0561707767	0.0212357815	0.1302788801	-0.0253601833	0.072526479	-0.0790898972	0.0759629621	0.129333078	-0.0047669821	-0.0004916033	-0.0385009353	-0.0850103515	-0.1490506902	-0.0011117699	0.0464698059	0.0858153105	0.0343178967	-0.029937846	-0.0830636267	-0.0086984837177368	-0.0100332908738635	7.566361898773223e-05	0.0001006669257595	0.0111121030569165	-0.0067584429938989	4.567655170178247e-05	0.0001234788343475	-0.0122257372278511	-0.0192772460012946	0.0003716122133944	0.0001494686507644	-0.0004249685451255	-8.067150769998974e-08	1.8059826434608413e-07	6.507892154589503e-15	0.0002710492904964	-0.0002865355778585	7.346771787860182e-08	8.210263737870452e-08	-0.0002319424154696	0.0001699390555052	2.8879282585999443e-08	5.379728409387255e-08	0.0	0.0	0.0	0.0
4543.308732728907	6.318133051409859	20641654.240890745	39.91880525531766	3486.365600810332	15.937943178065323	12154745.102513587	254.01803274723903	4379.340647752372	1.1148210828423544	19178624.50905617	1.2428260467497996	4179.838236291068	3194.653920269321	1.094825	11.98745	0.0458857621507634	0.0264769576687302	-0.1002419446	-0.0660960105	0.0156032366	-0.0846045991	0.0856598653	0.1180662085	0.0535388526	0.0591032777	0.0184605585	-0.1167150369	0.0340108763	-0.0340120834	0.0447716757	-0.0881178469	-0.0091907778	-0.0446814723	-0.0534303056	0.0705548375	0.0145128181	0.0014259837	0.0561393444	-0.018266776	-0.1687929815	0.0010459986	0.0162943752	0.0302767997	-0.1158630399	-0.0235323232	-0.0265497976	-0.0053003364	-0.0459096747	0.0160535452	0.1251441378	-0.0396513797	-0.072170311	-0.1292283284	0.1270049391	0.0909985575	-0.0226601365	-0.0162750376	-0.074317545	-0.1196777999	-0.0051201336	0.0970818988	0.1271363403	0.0747665552	-0.0849093775	-0.0859181245	-0.014139852	-0.0844020165	0.0816477081	-0.0699057423	0.0175114116	-0.0455130798	-0.1555406825	0.00037176	-0.0319327686	-0.0183178849	-0.0377872984	0.0751661076	0.013658484	-0.0423279273	-0.0157513087	0.0602413818	-0.0339734801	-0.0520316078	-0.1710258983	-0.0742151785	0.0313457873	0.0022411668	-0.0597737101	-0.0198350954	0.1448873097	-0.0287736342	-0.0614217092	0.1210542305	0.0640580258	-0.0181682248	-0.0715090231	-0.0788321958	-0.0269261506	0.0379101066	-0.01660627	0.156568425	-0.007817965	0.1084960385	0.0453173232	0.1301305002	-0.0003878542	-0.0029166654	0.1530766028	-0.0884210062	-0.0103849355	0.0234403913	-0.1252678815	-0.0702118937	-0.0301114188	0.005512427	0.0847339531	0.0308186837	-0.0351863325	-0.0873882332	0.0013866811442255	0.0100851648619623	1.9228845957505423e-06	0.0001017105502929	0.0077277206014798	-0.0033843824554366	1.1454044604667738e-05	5.971766569453533e-05	0.0050914830583934	0.0173172202862445	0.0002998861184423	2.592319973390701e-05	-0.0004249308397009	3.7705424599959216e-08	1.80566218528912e-07	1.4216990442632096e-15	0.0005575524256402	0.0002865031351438	3.108647073372707e-07	8.208404644722653e-08	-0.0002473814658436	-1.5439050373999987e-05	2.3836427645090913e-10	6.119758964292823e-08	0.0	0.0	0.0	0.0
