global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21
4378.149056279705	6.853754252698309	46.97394735638015	19168189.159002878	3149.3350498073705	47.56484444586795	2262.414427159615	9918311.255945193	4297.287023295023	2.3079939110784835	18466675.7605798	5.326835893575355	4149.452981016184	3384.120806490881	0.857299	15.659106	0.0691772090078663	0.0324216973280505	0.0440900853	0.0273187553	0.0237485831	0.0369777205	-0.0347369024	0.0408746572	0.007193536	-0.0854586424	-0.0553071791	-0.0329865712	-0.1137124727	0.0116153853	0.0211174846	0.0209499591	0.0038197025	0.0680306267	0.0802456162	-0.0800274877	0.0037088028	0.0132115101	-0.0193904942	-0.0134368288	0.0576566065	0.0118259824	-0.0679495632	0.1182884832	-0.0169578469	0.0091398908	0.053850862	0.0402731332	-0.011289783	-0.0617318112	-0.0144822121	0.0008463226	-0.0385932472	0.0208193106	-0.0151265708	0.0094990305	-0.0260233465	-0.0222037809	0.0371209666	0.0238901067	-0.0150607946	-0.0307584057	-0.0301268356	0.0477124611	0.0932500005	-0.0550384988	-0.0397711947	0.0294147359	0.016031323	0.0488118711	-0.1140090354	0.0868705278	0.0377752987	-0.024607302	-0.0783343427	-0.0012148879172428	-0.000109389768923	1.1966121545027342e-08	1.4759526514625484e-06	-0.0108891614213888	-0.0135529963686593	0.000118573836461	0.0001836837105688	0.0064784545747613	-0.0250706603349897	4.197037367724561e-05	0.0006285380096324	-0.0015990011406867	-0.0001989275530183	2.556804647917368e-06	3.957217134984855e-08	-0.000812000657278	-0.0001791621315479	6.593450674199041e-07	3.2099069380787044e-08	-1.49194028916267e-07	0.0002307935661396	5.326567017147257e-08	2.2258858264267922e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4395.563517383362	17.414461103656322	303.26345553075896	19320978.63535159	3171.5836151537005	22.24856534633	494.998659969916	10058942.627911417	4306.598825626702	9.311802331679246	18546793.44488929	86.70966266426704	4158.153972698553	3411.454671679164	0.8021439999999999	14.651661	0.0651677222448982	0.0408123944736368	0.0375904373	0.0380549721	0.0558482931	0.0309281159	-0.027151134	0.1035864563	0.0906573046	-0.0919571451	0.0297892558	-0.0045338759	-0.0879210079	-0.0334125078	0.0041320503	-0.0366977288	0.0073310651	0.0777743922	-0.0232051028	-0.075770264	0.0691349218	-0.0280603091	-0.0134115548	0.040556291	0.0967272499	0.0235860477	0.0044470502	0.1138663159	0.0815029423	-0.0032910043	0.0377165206	0.0350210722	-0.0071287167	-0.0648012675	-0.0257568381	0.0064434727	-0.0413348406	0.0309148015	0.0002714557	-0.0276344532	0.0036725552	-0.0276382667	0.0409064941	0.0408152448	-0.0057359257	0.007830554	-0.1079932377	0.0560849045	-0.0180762221	-0.1410719221	0.0566679327	0.0781294487	0.0206296786	0.0387128719	-0.0877933946	0.0858153105	0.0343178967	-0.029937846	-0.0830636267	-0.001130611174517	8.427674272580002e-05	7.102569364470686e-09	1.27828162794271e-06	-0.0132406035482688	-0.00235144212688	0.0001753135823224	5.529280076065938e-06	-0.027604352353677	-0.0340828069284383	0.0007620002688659	0.0011616377281212	-0.0015997048007724	-7.036600856999767e-07	2.559055449614264e-06	4.951375162072985e-13	-0.0009601614949528	-0.0001481608376747	9.219100963899956e-07	2.1951633820498405e-08	-0.0004242686252055	-0.0004241194311765	1.7987729190154898e-07	1.8000386633376507e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4382.857928867583	-12.7055885157788	161.43197953229011	19209443.62463744	3159.601376585908	-11.982238567792592	143.57404109549628	9983080.858923564	4304.869716223008	-1.7291094036936556	18531903.273653965	2.989819329941829	4156.3481159406265	3378.2072907989545	1.000312	18.271336	0.0412870292033471	0.0247451466626834	0.0091968381	0.0473027609	0.035993916	0.072361992	-0.1151499492	0.0003556916	-0.0124654175	-0.1204546357	-0.0209505257	-0.1246007453	-0.117056995	-0.0332794954	0.0148005111	-0.0582328348	0.0162962464	-0.0155487381	-0.0577791807	-0.0575044979	0.0838373262	-0.031298269	-0.0168507855	0.0592562852	-0.0211315128	0.010851846	0.0856962899	0.1036089125	0.0758346268	0.020238205	-0.0415029433	0.0305584452	-0.0076610963	-0.0551598739	-0.0298335057	-0.0021776039	-0.0347263405	0.0287578164	-0.017761766	-0.0409832148	-0.0417985193	-0.0394355686	0.043923289	0.0601109364	0.0380336559	-0.0662721199	-0.0333661022	0.0133540271	-0.0111029278	-0.0553431189	0.0354906743	-0.064843572	0.0954424069	0.0569372436	0.0267595673	0.0847339531	0.0308186837	-0.0351863325	-0.0873882332	-0.0013349416587544	-0.0002043304842374	4.1750946788690433e-08	1.782069232277949e-06	-0.007103291926839	0.0061373116214298	5.045675619789611e-05	3.766659393853728e-05	-0.0441402943495319	-0.0165359419958549	0.0019483655852633	0.0002734373776902	-0.0016401352034454	-4.043040267300013e-05	2.690043485580884e-06	1.6346174603009363e-09	-0.0006326528658668	0.000327508629086	4.002496486894752e-07	1.0726190212579113e-07	-0.000424018754928	2.498702774999845e-07	6.243515557791925e-14	1.7979190453069136e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4369.468861149796	-13.38906771778693	179.2671343514841	19092258.128557693	3172.806966634897	13.205590048989052	174.38760854195866	10066704.047526935	4302.65817739995	-2.2115388230586177	18512867.39154665	4.890903965895496	4154.056815664148	3349.9958041603045	0.725792	13.257045	0.0863255051649746	0.0436614307798054	0.0028879365	0.0754664648	0.0023775754	0.0974534455	-0.1413202648	0.0012190958	-0.132849206	0.0165468639	-0.0568548201	0.007953945	-0.1286164538	-0.0289058004	0.0147345201	-0.0724212368	0.0327296559	-0.0933824866	-0.0472297141	-0.0420588434	0.0330187809	-0.0263721216	-0.0215649472	0.0823190509	-0.1241244432	0.0064091858	0.0682621226	0.0868444503	0.0029134831	0.0210785234	-0.0623771508	0.0329516221	-0.0031731258	-0.0669489503	-0.0342876712	0.0101829577	-0.0592563812	0.048594746	-0.0492760483	-0.0517941711	-0.0641052358	-0.033233943	-0.0028032215	-0.0221569599	0.0121961471	-0.1251349165	0.0718764104	-0.0309439156	0.017070869	0.0234701262	0.0438545618	-0.0849809709	0.104938335	-0.0144457533	-0.0780917813	0.0836267848	0.0272819228	-0.0403383756	-0.0912870929	0.0133062647018107	0.014641206360565	0.0002143649236926	0.0001770566803146	-0.0041548411361986	0.0029484507906403	1.7262704867048076e-05	8.693362064827997e-06	-0.0187574199762678	0.0253828743732641	0.000351840804166	0.0006442903114489	-0.0021027223524341	-0.0004625871489887	4.421441291425996e-06	2.139868704094938e-07	-0.001036053767218	-0.0004034009013512	1.0734074085666095e-06	1.6273228721096058e-07	-0.0004250901773982	-1.0714224701999949e-06	1.1479461096494584e-12	1.8070165892043317e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4364.15903019305	-5.309830956745827	28.194304789216307	19045884.040815543	3137.80145913428	-35.005507500617114	1225.385555375761	9845797.996945215	4302.216757174321	-0.4414202256284625	18509069.025711533	0.1948518155938827	4152.777903552623	3350.413117831981	0.709949	12.967665	0.0845698881567431	0.0389566607106196	0.0304148839	0.0695695098	0.0024210985	0.0644664345	-0.0681460524	-0.0424673037	-0.0617707312	0.1161973114	0.0337899247	0.1740315518	-0.0262094225	-0.0197819011	-0.0004055433	-0.0325006225	0.006522492	-0.1162903845	-0.0220040438	-0.0033015288	0.0081795107	-0.019462573	-0.0062840598	0.0393146055	-0.1300518529	-0.0360446245	0.009367424	-0.0094412687	-0.0306803799	-0.0323726077	-0.0164354954	0.037949169	-0.0050050814	-0.0636980998	-0.0350918244	0.0126059419	-0.0754971973	0.0660706796	-0.0296210615	-0.0537583094	-0.0437511887	0.0223543825	-0.0113541065	-0.0790213939	-0.078631845	-0.0536958358	0.0697705285	-0.0593691169	-0.0115198511	-0.01235599	0.0010701273	-0.0412125562	0.0346259387	0.0489643803	-0.0566647374	0.082494143	0.0237119231	-0.0453798541	-0.0947412111	-0.0012470968544562	-0.0145533615562669	0.0002118003325874	1.5552505643945488e-06	-0.0259925854722382	-0.0218377443360395	0.0006756144995316	0.0004768870776862	-0.0394230741850094	-0.0206656542087416	0.0015541787781967	0.0004270692638752	-0.001819147939928	0.0002835744125061	3.309299227344286e-06	8.04144474281799e-08	-0.0008471844900079	0.00018886927721	7.177215601099456e-07	3.5671603873865594e-08	-0.0003472713060005	7.781887139769999e-05	6.055776745611769e-09	1.2059735997129293e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4373.095099475873	8.936069282823155	79.85333422741553	19123960.749059897	3150.1042832175453	12.302824083265476	151.35948042377703	9923156.995145526	4298.776377700141	-3.4403794741801903	18479478.345472746	11.836210926360362	4151.165611681609	3345.1962633189364	0.627883	11.468681	0.0621083168941827	0.0319888526662744	0.0303583625	0.0571370458	0.0089625358	0.0474845494	-0.0302156504	0.0493025467	-0.0295339405	0.0751941715	0.0090782277	0.0558301527	-0.0722227443	-0.0056025546	0.0308605777	-0.0159829408	0.028701528	-0.0759817022	0.0549560481	-0.014816079	-0.0598971832	-0.0087687204	-0.0293686584	0.0148599823	-0.0927363233	-0.0062133661	-0.0783588873	-0.0498699343	-0.0318512929	-0.0748567449	0.0292887317	0.0365429149	-0.0060716093	-0.0558445267	-0.0395872155	0.0135363887	-0.060297272	0.0472246987	-0.0053086117	-0.0493493514	-0.0220106887	0.0175128535	0.0094265226	-0.0577434924	-0.100576649	-0.0136011882	0.0243640893	-0.0349534367	-0.0520540712	-0.0147362874	-0.0022179164	-0.0178396563	0.022881254	0.0520566688	0.0237566719	0.0813363727	0.0201130341	-0.0502969496	-0.0977337597	0.0146482190053944	0.0158953158598506	0.0002526610662844	0.0002145703200299	-0.0212690146316418	0.0047235708405963	0.0004523709834009	2.231212148613256e-05	-0.0423211883063601	-0.0028981141213507	0.0017910829796623	8.399065460372342e-06	-0.002324223103977	-0.000505075164049	5.4020130370604806e-06	2.551009213391244e-07	-0.0010360022928741	-0.0001888178028662	1.0733007508403926e-06	3.565216267921918e-08	-0.000425204660533	-7.793335453249996e-05	6.0736077486883324e-09	1.8079900333898374e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4377.277174944873	4.182075468999756	17.489755228409525	19160555.46629337	3140.9915822259672	-9.112700991578096	83.04131936190839	9865828.119614383	4293.025655543551	-5.7507221565902	18430069.27915513	33.07080532229744	4148.148329142432	3397.0902029014906	0.586407	10.711091	0.0455794888414112	0.0274470563084692	0.0537131768	0.0392544801	0.0520492913	0.0216476522	-0.0466202628	0.0296242635	0.0373767044	0.0542190047	0.0957972983	0.1207141136	-0.0863276347	0.0173435816	0.0251005261	0.0048715018	0.0297795908	-0.0622800026	0.0669709366	-0.0284789462	-0.0630817074	0.0129133522	-0.0193393453	-0.0126278488	-0.0777953351	-0.0070843235	-0.0916995973	-0.0439390053	-0.0247111073	-0.0799288572	0.0551720237	0.0400273595	-0.0052312888	-0.049877321	-0.0378820081	0.0151703345	-0.0528321355	0.0570064798	-0.0111049056	-0.0375072514	-0.0196608594	0.0024514388	0.0088245524	-0.0654008889	-0.1162097704	0.0223110719	-0.0065844588	-0.0176031919	-0.062201858	-0.0114084144	-0.0494402969	-0.047846064	-0.0304629976	0.0898594493	0.0155869994	0.0801538266	0.0164896405	-0.0550761846	-0.1002501592	0.0015938525335457	-0.0130543664718487	0.0001704164839813	2.540365898690047e-06	-0.0260109745266561	-0.0047419598950142	0.0006765707958263	2.2486183645924024e-05	-0.0199452984421668	0.0223758898641933	0.0003978149299471	0.0005006804472145	-0.002324242391425	-1.9287447999838392e-08	5.402102694097002e-06	3.7200565034647003e-16	-0.0011440029131639	-0.0001080006202898	1.3087426653274898e-06	1.1664133982981562e-08	-0.0004253302050023	-1.2554446930001164e-07	1.5761413771821562e-14	1.8090578328729854e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4391.627641180376	14.350466235502608	205.9358811763004	19286393.33877951	3154.542738086575	13.55115586060765	183.63382515848107	9951139.886414746	4297.043391110808	4.01773556725766	18464581.90508908	16.142199088407228	4149.868161642604	3408.703879610321	0.8121319999999999	14.83411	0.0854645949824739	0.0493027528469765	0.0418701723	0.0437044004	0.073088613	0.0266625763	-0.0183190965	0.1107443166	-0.0175225442	0.0731086488	-0.046395022	-0.1600081329	-0.0795371426	0.0074641915	0.0155480062	-0.0166649935	0.0182743435	0.0032928192	0.0966202055	-0.0506808261	-0.0262892057	0.0048372391	-0.0178613894	0.0072267899	-0.0021095022	0.002455665	-0.1194674726	-0.0022611237	0.0254526554	-0.0604006858	0.0195279017	0.0334714034	-0.0046620387	-0.062783546	-0.0514534293	0.0176111576	-0.0494923976	0.0898480128	-0.0353118795	-0.0465432381	-0.0223602844	-0.0187773286	0.0070217948	-0.0614750936	-0.0727576772	0.0654918889	-0.0508123041	0.0234372459	-0.0315210417	-0.0787170639	0.0228096236	0.0233915169	-0.0736335193	-0.033521302	-0.1259297889	0.0789468648	0.0128461567	-0.0597044597	-0.10227815	0.0284008307845198	0.0268069782509741	0.0007186140829481	0.0008066071892509	-0.0261125553404468	-0.0001015808137906	0.0006818655464078	1.0318661730380552e-08	-0.0572966827728009	-0.0373513843306341	0.0032829098567669	0.0013951259114147	-0.0023243381965226	-9.580509760000189e-08	5.402548051813932e-06	9.178616726145887e-15	-0.0015670084244607	-0.0004230055112968	2.455515402330805e-06	1.789336625874672e-07	-0.0004263219203494	-9.917153471000143e-07	9.83499329673702e-13	1.8175037977040012e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4390.730991398332	-0.8966497820438235	0.8039808316392362	19278518.638825774	3182.085455362613	27.542717276038275	758.6012749477773	10125667.845230289	4302.880595445875	5.837204335066417	18514781.418664645	34.072954449318175	4156.124884741247	3411.967970390997	0.700202	12.78963	0.1133795675184348	0.0588844181856602	0.0342302925	0.0470387853	0.0763506257	0.0148244035	-0.0088219898	0.1267113557	0.068482638	-0.049018505	-0.0062615162	-0.0168667526	-0.0402630542	-0.01129445	0.0195313129	-0.016792227	-0.0034065862	0.0563165348	0.01434623	-0.0606394278	0.0565641598	-0.0116112269	-0.0181977462	0.0071566951	0.0734404221	0.0205394101	-0.0283055009	0.0717051818	0.0869015106	-0.0248801302	0.0090632903	0.0330571751	-0.0011238287	-0.0615865721	-0.0492623545	0.0200578708	-0.0558820919	0.0748592478	-0.0287544532	-0.0570831407	-0.0106737613	-0.0233260549	0.0556674695	0.0449221554	-0.0179113415	0.0251483862	-0.0992442901	0.0438846213	-0.0195402429	-0.1315018412	0.0485448044	0.0482179556	-0.0169434168	0.0501448025	-0.0835826209	0.0777158551	0.0091870219	-0.0641690889	-0.1038078519	0.0018779850951489	-0.0265228456893709	0.0007034613434621	3.526828017601423e-06	-0.0254669901271284	0.0006455652133183	0.0006485675861352	4.167544446468293e-07	-0.0390483011515954	0.0182483816212054	0.0015247698228256	0.0003330034317931	-0.003152227765619	-0.0008278895690964	9.936539886339354e-06	6.854011386186233e-07	-0.0010358314058069	0.0005311770186537	1.0729467012558989e-06	2.821490251459393e-07	-0.0004261330082088	1.889121406000089e-07	3.568779686607753e-14	1.8158934068508122e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4388.754028125398	-1.976963272933972	3.9083837825298025	19261161.919386905	3152.170815960392	-29.914639402221383	894.8856505649361	9936180.852992402	4302.872835138044	-0.007760307830722	18514714.63536891	6.0222377627565394e-05	4153.167047307355	3396.629871441768	0.713323	13.029303	0.0459268131556375	0.0280002828275374	0.0321739027	0.0272597626	0.0647697916	0.0368241363	-0.0672884038	0.0015883556	0.024664287	-0.1452956575	0.0154514907	-0.0613421693	-0.0437048129	-0.0242729809	0.0173573178	-0.0455161931	0.005763923	0.0280433048	-0.0537842137	-0.0340440271	0.0689718945	-0.0184416565	-0.0281350561	0.049573107	0.0304152436	0.0146470827	0.0801730348	0.0838813395	0.0439423854	0.0291837522	0.0156165727	0.0295525702	-0.0046523668	-0.0495285611	-0.0499782311	0.010619087	-0.0437174244	0.0560689718	-0.0326439238	-0.0444571073	-0.0412288098	-0.0672204135	0.072512603	0.1015948201	0.0351586552	-0.0294943442	-0.0558046431	0.0606936324	-0.0222251074	-0.0677723741	0.0722449862	-0.0186275818	0.0494625601	0.0378127203	0.0318700248	0.0764611723	0.0055166942	-0.0684578352	-0.1048318124	0.0019503464491208	7.236135397189992e-05	5.236165548646596e-09	3.803851271598113e-06	-0.0257245524750118	-0.0002575623478833	0.0006617526000396	6.633836304720881e-08	-0.0290163213538932	0.0100319797977022	0.0008419469049123	0.0001006406186615	-0.0026870966109052	0.0004651311547138	7.220488196338212e-06	2.16346991085393e-07	-0.0010367585056414	-9.27099834500001e-07	1.074868199019789e-06	8.595141031299292e-13	-0.0001808930696355	0.0002452399385733	6.014262747143595e-08	3.272230264215385e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4377.306969525555	-11.44705859984242	131.03515058822634	19160816.305457	3163.279560131032	11.10874417064042	123.40419704873752	10006337.575542776	4298.400633034131	-4.472202103913332	18476248.002068218	20.00059165824684	4148.98520565173	3388.267072717113	0.715802	13.07457	0.037921862730384	0.0187504939935317	0.0402828205	0.0448009265	0.0583426859	0.0439587931	-0.1085150512	-0.0087782811	-0.1286295956	-0.0746741427	-0.1044861877	-0.1128567827	-0.1175403723	-0.0051541142	0.0317706431	-0.0236486277	0.002152674	-0.0329164112	-0.0036836164	-0.0383537887	-0.0207184653	-0.0023535781	-0.039402559	0.0394647782	-0.0389682458	0.0042341034	0.0382070354	0.091071994	-0.0652780201	0.0343362747	-0.0032395347	0.0324074739	-0.0034131937	-0.0501355814	-0.0477858595	0.0105673459	-0.0539173718	0.078173801	-0.0799179749	-0.0331367783	-0.0767888391	-0.0514822954	0.0393089425	0.0452801659	0.0371540513	-0.0580302308	0.0181998279	0.0273812507	0.0153600125	-0.0467397082	0.0360884889	-0.0522560749	0.0593920096	0.0213756385	-0.0435905549	0.0751831987	0.0018396452	-0.0725589432	-0.1053450429	0.0080619825328795	0.0061116360837587	3.7352095620301374e-05	6.499556236045415e-05	-0.0198176636774576	0.0059068887975541	0.0003927397936328	3.4891335266671286e-05	-0.0210804064118121	0.0079359149420811	0.0004443835344871	6.297874596794606e-05	-0.0023821258688161	0.0003049707420891	5.674523654882859e-06	9.300715353037645e-08	-0.0010367223769269	3.6128714500129055e-08	1.0747932868209611e-06	1.3052840114318354e-15	-0.0002352346569717	-5.434158733619998e-05	2.95300811421785e-09	5.5335343840593365e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4372.052161475586	-5.254808049969142	27.6130076420205	19114840.102663346	3147.474329476828	-15.805230654204024	249.80531603259053	9906594.654715609	4301.511953614765	3.1113205806341284	18503005.087090712	9.68031575547749	4152.744670492612	3376.564831389478	0.696171	12.716009	0.0464962893329574	0.0258423503486102	0.0271554861	0.0521723232	0.0267157314	0.0439162484	-0.089039735	-0.0241366174	-0.1318396283	0.032310355	0.0007206673	0.0270425682	0.0083428541	-0.0144204509	0.0038733147	-0.0446507683	-0.002091049	-0.0320481128	-0.0133936907	0.0003021275	0.008146752	-0.0134151562	-0.0202086116	0.0470236069	-0.0513699514	-0.0079860025	0.0416971698	0.0680715174	-0.0359003497	0.0716018654	-0.0315885289	0.0291268851	-0.0020568731	-0.0381287138	-0.045296508	0.0125235831	-0.0486019411	0.0753472428	-0.0685306636	-0.054755871	-0.0761067511	-0.0602341523	0.0107304048	0.0127195266	0.025033315	-0.0809086807	0.0407619996	-0.0024976125	0.0244831087	0.0116178259	0.0921384361	-0.050637636	0.0448095327	-0.0333132564	-0.0509152402	0.0738823236	-0.0018396452	-0.0764611723	-0.1053450429	0.006878127679414	-0.0011838548534654	1.4015123140738192e-06	4.730864037432102e-05	-0.0256327250276768	-0.0058150613502192	0.0006570365923444	3.381493850681316e-05	-0.0409357174904698	-0.0198553110786577	0.0016757329664595	0.0003942333780302	-0.0027120923388551	-0.000329966470039	7.3554448544765265e-06	1.088778713499983e-07	-0.0010367685053644	-4.6128437500075545e-08	1.074888933715532e-06	2.127832746198376e-15	-0.0001724060144359	6.28286425358e-05	3.947438322891337e-09	2.972383381367176e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4369.497103637501	-2.555057838085304	6.528320555961147	19092504.93869651	3118.995475056407	-28.47885442042116	811.0451490995417	9728132.773422342	4304.951366049661	3.43941243489644	18532606.26405285	11.829557897320257	4154.576863069016	3326.393019049831	0.773981	14.137256	0.0912243518495017	0.0576277527070353	0.0042276141	0.0882503243	-0.0081965861	0.0379629237	-0.0858999501	-0.0979508005	-0.0823867043	0.0480316187	0.0310644243	0.1020147018	0.0454024368	-0.026084313	0.011793323	-0.0089076374	0.0124145849	-0.1380738032	-0.0240880618	0.0045667114	-0.0216478504	-0.0241637055	-0.0115541924	0.0135408688	-0.1508862778	-0.0313020091	0.0462591455	0.0174299979	-0.0595728019	0.023463939	0.0096740825	0.0287500917	0.0072272386	-0.0605960951	-0.050810622	0.0277636866	-0.0973063736	0.1050898691	-0.045154184	-0.0999001059	-0.0395236447	0.0230861593	-0.0125093372	-0.0218782204	-0.0434340457	-0.0636511877	0.0615488297	-0.0579966296	-0.0909741963	-0.0178050875	0.0710753781	-0.0152334835	0.0736974945	0.0727157152	0.0147455707	0.0725589432	-0.0055166942	-0.0801538266	-0.1048318124	0.0112950290434525	0.0044169013640385	1.950901765964516e-05	0.0001275776810924	-0.0251984600081982	0.0004342650194785	0.0006349623867847	1.885861071427479e-07	-0.0143722836973552	0.0265634337931146	0.0002065625386772	0.0007056160148811	-0.0036581544294274	-0.0009460620905723	1.3382093829539307e-05	8.950334792180312e-07	-0.0012220714136421	-0.0001853029082777	1.4934585400412009e-06	3.4337167816173726e-08	-0.0002372360490433	-6.483003460740002e-05	4.202933387196684e-09	5.6280942965675046e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4363.625708620288	-5.871395017213217	34.4732794481562	19041229.32493191	3120.6091648143724	1.6136897579654033	2.603994634962442	9738201.559523456	4298.480734286941	-6.470631762720586	18476936.623036	41.86907540872852	4149.192626236119	3358.615771931304	0.78195	14.282815	0.0626701405155062	0.0346779728277153	0.0414509831	0.0441421976	0.0171745269	-0.000394301	0.0117818855	0.005387124	-0.0522153925	0.1143237664	0.0002716985	-0.0213723534	-0.0579731103	-0.0024658792	0.0197683322	-0.0257108709	0.0268970894	-0.0272622682	-0.0054465432	0.0169343096	0.0051903163	-0.0036289265	-0.0356375272	0.0145349753	-0.0470399704	0.0041705153	-0.0409576108	-0.0705095885	0.0065175158	-0.0468808901	-0.0127810707	0.0321761098	-0.0063958566	-0.0324016811	-0.0471247328	0.0154429598	-0.0672768595	0.0704940835	-0.0276898503	-0.0365306103	-0.0159654398	0.0455104317	0.0042496535	-0.0815840642	-0.1134808475	0.0299316486	0.0377202225	-0.0308916822	-0.0379601672	-0.0053043801	-0.05512695	0.0170828024	-0.0421204846	0.0435385897	-0.0900878373	0.0712134607	-0.0091870219	-0.0836267848	-0.1038078519	0.0100166095722897	-0.0012784194711628	1.6343563442481754e-06	0.0001003324673236	-0.0256828750340787	-0.0004844150258804	0.0006596100700161	2.3465791729880318e-07	-0.0393727873448881	-0.0250005036475328	0.0015502163833057	0.0006250251826303	-0.0032897152513442	0.0003684391780832	1.0822226434926631e-05	1.35747427946624e-07	-0.0010358430777834	0.0001862283358587	1.0729708817917868e-06	3.4680993076700804e-08	-0.00040070458252	-0.0001634685334767	2.672196143702299e-08	1.605641624525275e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
