global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45
4228.043648556603	-8.525209203277882	17876353.094099835	72.67919195965389	3341.031265419408	5.352082101922406	11162489.916510012	28.64478282571816	4105.167369274383	-8.340880481909153	16852399.12975516	69.57028721349306	3990.157734513848	3311.407970952053	0.8275019999999998	21.660654	0.3432353525175725	0.2027290880368068	-0.1434403953	-0.0044677268	0.1050874583	0.0471390654	-0.0196370326	-0.0453302328	0.0008669193	0.0005444956	0.1196203561	0.0064342297	0.0065761089	0.1406489384	-0.0417657167	-0.1180775757	0.0793717167	0.0513102618	-0.0049220802	0.0168002288	-0.0402992581	0.0089815737	-0.0132567934	0.0134424083	0.0293116331	0.0294803016	-0.029276034	-0.0040337828	0.0130925216	-0.0695179516	0.0311042178	-0.0120030903	0.0680077035	-0.151878736	0.0054678872	-0.0060160725	0.0801148848	-0.0238909483	0.0567837651	0.0836267848	0.0272819228	-0.0403383756	-0.0912870929	-0.0208353836685688	-0.0008065302768044	6.504910874023422e-07	0.0004341132126164	-0.1221622047204817	0.0587893667732545	0.0034561896456002	0.0149236042621688	-0.4535098488943845	0.1664888798565584	0.2056711830442074	0.0277185471158915	-0.0041339634602844	0.002110029189185	1.708965389096657e-05	4.45222317921271e-06	0.0014757420725053	-0.0001675667883397	2.1778146645622384e-06	2.8078628554515324e-08	0.0006120528341951	6.54155346943e-05	3.746086718462546e-07	4.2791921793411665e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4245.023972977599	16.980324420996112	18020228.531154525	288.331417442277	3348.0183728669817	6.987107447573635	11209227.025054872	48.81967048393896	4118.95022967183	13.782860397446711	16965750.994513623	189.96724073550493	4005.136872887531	3323.98154123804	0.663537	17.368725	0.1201563250345609	0.0578779265004725	-0.1498674214	-0.042033024	0.1117435374	0.0633590275	0.0014198779	-0.0473738662	0.0317320711	-0.0273320518	0.1627480575	0.0385362275	-0.0294167885	0.1400384438	-0.096294732	-0.1259612372	0.078280781	0.0910503851	0.0143948722	-0.0099720679	-0.0377386385	0.0274442485	-0.0157907938	-0.0231190225	-0.0419200459	0.0448332561	-0.020302992	-0.0176485182	-0.0131010888	-0.0768568443	0.0188264413	0.0194228193	0.038750339	-0.0723274884	0.0285878997	-0.0364857135	0.0130097079	-0.0210023865	0.0057494193	0.082494143	0.0237119231	-0.0453798541	-0.0947412111	-0.0214742672447414	-0.0006388835761725	4.081722239030892e-07	0.0004611441536985	-0.1286915739792959	-0.0065293692588141	4.2632662917947886e-05	0.0165615212132685	-0.4946683523707236	-0.041158503476339	0.2446967788371663	0.0016940224084118	-0.0046135969957459	-0.0004796335354614	2.1285277239155597e-05	2.3004832833929794e-07	0.0009626164083256	-0.0005131256641797	9.266303495776784e-07	2.632979472398584e-07	0.0001682206593716	-0.0004438321748235	2.8298190239415875e-08	1.9698699940855786e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4234.170065875966	-10.853907101633013	17928196.146760087	117.80729937087956	3341.798927708676	-6.219445158305916	11167620.073234856	38.6814980771749	4109.306137734271	-9.644091937559097	16886396.933620553	93.00850930009236	3997.5208660479566	3314.4275330418377	0.515596	13.496232	0.1143734036277567	0.0539642215362042	-0.158762589	-0.0260962202	0.1166045742	0.0325335726	-0.0108856552	-0.0486557491	0.0130868971	0.0084061184	0.1590583417	0.0223224416	0.0082505387	0.1346277055	-0.0970588722	-0.133809648	0.0898643156	0.0846761365	0.0298789994	-0.0225600785	-0.0221708173	0.0176812838	-0.0403870475	-0.0282837305	-0.0312497766	0.0663920638	-0.0082783279	-0.0215030808	-0.0169389708	-0.0921747178	0.0341917487	0.0153602451	0.0602451202	-0.1096350063	0.0189274841	-0.0600535235	0.0086679438	-0.0830497106	0.0020995747	0.0813363727	0.0201130341	-0.0502969496	-0.0977337597	-0.0169360802327389	0.0045381870120024	2.0595141355908168e-05	0.0002868308136497	-0.149745189279784	-0.0210536153004881	0.0004432547172209	0.0224236217124383	-0.4741805879587275	0.0204877644119961	0.2248472299968844	0.0004197484906014	-0.005343126647429	-0.0007295296516831	2.8549002370465868e-05	5.322135126848657e-07	0.0005379888192553	-0.0004246275890703	2.894319696437118e-07	1.803085893996556e-07	0.0003799401566836	0.000211719497312	1.4435452266075853e-07	4.4825145542045985e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4222.781171909644	-11.38889396632203	17831880.82583459	129.70690577612635	3307.763353046618	-34.035574662058025	10941298.399758205	1158.4203425765263	4115.528117132525	6.221979398254007	16937571.682908386	38.71302763229729	4000.978522691359	3266.151429879719	0.557711	14.598617	0.1321893271928546	0.0880259732020415	-0.1338537476	-0.0368448432	0.0885348799	0.0370471662	-0.0126929725	-0.0544011686	0.0272368852	-0.0188193188	0.1622386891	0.033311355	-0.0158218894	0.1299810527	-0.0994899232	-0.1117161406	0.0866665072	0.0715128917	0.0540765884	-0.0181334197	-0.0433974937	0.0081862924	-0.0241542126	-0.0495644065	-0.028980929	0.0468761652	0.0174128123	-0.0352515081	0.0230864363	-0.0178829186	0.0397282792	0.0022229759	0.0727056229	-0.0737177646	0.0258778075	-0.0702379208	-0.0482009572	-0.080835617	-0.0649112467	0.0801538266	0.0164896405	-0.0550761846	-0.1002501592	-0.0219074960118916	-0.0049714157791527	2.471497484920845e-05	0.000479938381511	-0.1502654818653184	-0.0005202925855344	2.707043745620754e-07	0.0225797150402163	-0.389732332195905	0.0844482557628225	0.1518912907588592	0.007131507901383	-0.0051450550235784	0.0001980716238506	2.6471591195649325e-05	3.923236817481385e-08	0.000117939760881	-0.0004200490583743	1.3909787196667457e-08	1.764412114411361e-07	0.0006068067357656	0.000226866579082	3.6821441457050285e-07	5.146844470436936e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4205.00935964307	-17.77181226657467	17682103.71468582	315.8373112383739	3292.814819657175	-14.948533389442671	10842629.436553914	223.45865049528248	4103.222851259488	-12.30526587303666	16836437.767098047	151.4195682061207	3988.3586836125937	3235.906344820831	0.603163	15.788378	0.1710929063355364	0.0996816450369331	-0.1372340847	0.0103529002	0.0710699073	-0.0056645694	-0.0173151586	-0.1018648584	0.004649393	-0.0041951051	0.1691206783	0.0117046573	-0.001687161	0.1432088089	-0.0935141485	-0.14065351	0.0768916832	0.0764608356	0.0563566529	-0.0162345855	-0.0037679561	-0.0018352503	-0.0703361216	-0.0142796141	-0.0696690264	0.0785299605	-0.0057670366	0.0276489473	-0.0067704463	-0.060632321	0.074630772	-0.0419132043	0.0502041515	-0.1098998236	0.0021776834	-0.0900469586	0.0244714665	-0.0893978043	-0.0224672072	0.0789468648	0.0128461567	-0.0597044597	-0.10227815	-0.0218973012173506	1.019479454100053e-05	1.039338357332142e-10	0.0004794918006033	-0.1970962811949448	-0.0468307993296263	0.0021931237658517	0.0388469440608767	-0.465964693504759	-0.076232361308854	0.2171230955929839	0.0058113729107236	-0.0060760822186063	-0.0009310271950279	3.691877512726365e-05	8.668116378815197e-07	0.0001471573299489	2.92175690679e-05	2.1655279757689415e-08	8.536663422375065e-10	0.0006069529897201	1.462539545000292e-07	3.6839193173016797e-07	2.1390219206896613e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4194.534195203725	-10.475164439344551	17594117.11473336	109.72907003130868	3274.6111601177013	-18.203659539473847	10723078.249967398	331.3732206290772	4109.275062615145	6.052211355656255	16886141.540230703	36.62926229353452	3990.986568215899	3169.014566504937	0.836913	21.906998	0.1886978255678542	0.0875297089329216	-0.0866705492	0.0603707516	0.0462109316	0.0119658948	0.0009041362	-0.068809065	0.0161221313	0.0074859314	0.0722631849	0.0189503235	0.0032740804	0.1031833187	0.0003752885	-0.1018301787	0.0605913539	-0.021774432	0.0007117365	0.0271152432	-0.0078287096	0.0008369852	-0.0600326102	-0.0389062094	-0.0818408264	0.0397611838	0.0436290092	0.006453657	0.0371638494	0.0291913307	-0.0095464543	-0.0581670827	-0.03536204	-0.0262271716	-0.0108034558	-0.0615904469	0.0653549838	-0.0300813388	0.0100567259	0.0777158551	0.0091870219	-0.0641690889	-0.1038078519	-0.0213909559088847	0.0005063453084659	2.563855714054279e-07	0.0004575729946958	-0.2177761153937893	-0.0206798341988445	0.0004276555424916	0.047426436436009	-0.4131112749937102	0.0528534185110488	0.1706609255269288	0.002793483848304	-0.0053943953832488	0.0006816868353575	2.9099501550815965e-05	4.646969414997234e-07	0.0008218959943733	0.0006747386644244	6.755130255668755e-07	4.5527226526922316e-07	-0.0003297860614879	-0.000936739051208	1.0875884635170097e-07	8.774800500580642e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4181.346859918712	-13.187335285013432	17483661.56295207	173.9058119193603	3257.758502197265	-16.852657920436286	10612990.458638567	284.0120789832439	4104.6529950622125	-4.622067552932094	16848176.209873192	21.36350846386768	3984.679394721339	3097.127786857869	0.807871	21.146814	0.3717642097434792	0.2371896443227141	-0.0486930167	0.1242914354	0.0218412814	-0.0243158085	0.0114873541	-0.1191396797	0.0166510221	0.0174296274	-0.037334028	0.0156608926	0.0211097526	0.0651871393	0.1118837374	-0.0696042903	0.0634472884	-0.119485708	-0.0568932623	0.0938743064	-0.0274581363	0.0020216855	-0.0064196572	0.0023160602	-0.0095243114	0.00806296	0.0626438526	0.0072755974	0.066666824	0.0866831259	-0.0125704192	-0.0600086708	-0.0384070554	0.0149326833	0.0202722511	-0.022905704	-0.0551684895	-0.0026992934	-0.0019656904	0.0764611723	0.0055166942	-0.0684578352	-0.1048318124	-0.0317495601098727	-0.0103586042009879	0.0001073006809927	0.0010080345671704	-0.1164873385620097	0.1012887768317796	0.010259416312078	0.0135693000452602	-0.3635956591950986	0.0495156157986115	0.1322018033855183	0.0024517962079157	-0.0012338858537627	0.0041605095294861	1.522474300115707e-06	1.7309839544944645e-05	0.000820172899312	-1.7230950613000015e-06	6.72683584765852e-07	2.969056590276456e-12	-0.0002799944277933	4.979163369459998e-05	7.83968795952975e-08	2.479206785977224e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4181.627055750346	0.280195831634046	17486004.833383307	0.0785097040650946	3246.827638967414	-10.930863229851184	10541889.717162712	119.48377094971264	4101.605665004	-3.0473300582125376	16823169.031192906	9.286220483685629	3981.9123624828753	3090.816139969171	0.563413	14.747877	0.1338108429664399	0.0790832287227982	-0.0429833965	0.1165430906	0.0035468194	-0.0098507425	0.0392190103	-0.0875942293	0.0131488246	-0.005294404	-0.0389478534	0.014321226	-0.0058491613	0.0518884881	0.104710075	-0.0563896577	0.0582595183	-0.1171030963	-0.0421062272	0.0815325223	-0.0219307598	-0.0010864298	0.0242379445	0.0241464923	-0.0067204849	0.0091655135	0.0614042168	0.0009869111	0.0403351013	0.0714768235	0.012435329	-0.0444687558	-0.0104933629	0.0139163633	0.0243535756	-0.0197889979	-0.1048127182	0.03564191	0.017036721	0.0751831987	0.0018396452	-0.0725589432	-0.1053450429	-0.0217854623753197	0.0099640977345529	9.928324366372416e-05	0.0004746063709064	-0.0969212556039025	0.0195660829581072	0.0003828316023235	0.009393729787837	-0.3280278076434939	0.0355678515516047	0.107602242587397	0.0012650720639969	0.0001391148276677	0.0013730006814304	1.9352935277013867e-08	1.8851308712083428e-06	0.0008199801437889	-1.927555230999073e-07	6.723674362080652e-07	3.7154691685518914e-14	-0.0002810572052833	-1.0627774899999777e-06	7.899315264165904e-08	1.1294959932506526e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4168.718219886431	-12.908835863914646	17378211.596813094	166.638043361489	3244.591208046361	-2.2364309210529427	10527372.107331743	5.001623264641713	4093.575673475333	-8.02999152866687	16757361.794469029	64.48076395046168	3973.311436120448	3065.0770098425864	0.453956	11.882731	0.0778601411433345	0.0338913177214355	-0.0405346884	0.1328422963	-0.0037786557	-0.0208343836	0.0397720413	-0.0786763859	-0.0075558428	0.0056339537	-0.0469424199	-0.0065441956	0.0075234129	0.0590192636	0.118867617	-0.064419236	0.0599977994	-0.1237892179	-0.0412380812	0.0913713071	-0.0300703191	-0.0072055207	0.0292611965	0.0516194039	-0.0098264349	0.0099266997	0.0655861343	0.0146113399	0.0616583554	0.0863516752	-0.0225155247	-0.0325234717	-0.0349157822	0.012722979	-0.0148440967	-0.0067141054	-0.0766371469	0.0200978165	-0.0010688839	0.0738823236	-0.0018396452	-0.0764611723	-0.1053450429	-0.0357682559752561	-0.0139827935999363	0.0001955185168584	0.0012793681355114	-0.0939287494037444	0.002992506200158	8.955093357984614e-06	0.0088226099645514	-0.3491022523735836	-0.0210744447300897	0.1218723826123092	0.0004441322206816	-0.000179999724216	-0.0003191145518837	3.239990071783605e-08	1.0183409722393467e-07	0.0006230000384075	-0.0001969801053814	3.881290478557465e-07	3.880116191606746e-08	-9.439302853934858e-07	0.0002801132749979	8.910043836830275e-13	7.84634468300528e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4175.647341524057	6.92912163762594	17436030.720776927	48.01272666901599	3243.7279598838404	-0.8632481625204491	10521771.07773218	0.7451973900949317	4096.7994716454905	3.223798170157352	16783765.91087477	10.39287464190989	3977.2684455101926	3041.011109503146	0.443607	11.611842	0.1212093448703676	0.0608855478853276	-0.0346340067	0.1277544727	-0.0012111358	-0.0160379141	0.0519839992	-0.095505862	0.0037374355	-0.004850823	-0.0510384903	0.0059753653	-0.0030611813	0.0536612002	0.1208401655	-0.0608340629	0.0586585423	-0.1211603844	-0.0253726776	0.0846610042	-0.0250674179	-0.0362356779	0.0126667165	0.018790387	-0.0006896888	-0.0058798471	0.0519662788	0.0233822267	0.0672376958	0.0772581733	-0.0219503548	-0.0224962867	-0.0471824566	0.0060313546	-0.0176823327	-0.0015857038	-0.0754988039	0.0216564765	-0.0328233894	0.0725589432	-0.0055166942	-0.0801538266	-0.1048318124	-0.0269952174890732	0.0087730384861828	7.696620428004628e-05	0.0007287417672823	-0.1081173989957733	-0.0141886495920288	0.0002013177772453	0.0116893719656112	-0.3070507626102312	0.0420514897633524	0.0942801708195245	0.0017683277913173	-0.0008139907946801	-0.0006339910704641	6.625810138239408e-07	4.019446774282154e-07	0.000218035110032	-0.0004049649283755	4.7539309206666353e-08	1.6399659321417388e-07	-8.591127202186265e-05	-8.496734173646916e-05	7.3807466604144805e-09	7.219449161761934e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4170.542858304859	-5.1044832191983005	17393427.73295766	26.055748935077045	3247.568677721525	3.840717837684679	10546702.316517934	14.751113508709274	4093.291403209064	-3.5080684364265835	16755034.511585228	12.306544154652457	3972.83082620857	3032.2872417674344	0.500205	13.09334	0.1359215132579084	0.066789637861933	-0.0257213223	0.1303146957	0.0094264392	-0.0250340001	0.0434998311	-0.0930261927	-0.006617819	0.013250236	-0.0609399257	-0.0065655926	0.0127781547	0.0523291657	0.1294013307	-0.0492028582	0.0577207243	-0.1358181044	-0.0300735557	0.0845050946	-0.0251666003	-0.0103156837	0.0616736291	0.0713750809	0.0198340708	0.0076518117	0.0475690921	0.042680024	0.0452517193	0.0577058808	-0.0087818585	-0.0336910102	-0.0512068044	0.0187451407	-0.0023171726	-0.0214362113	-0.0882775804	0.0422413743	-0.0032729164	0.0712134607	-0.0091870219	-0.0836267848	-0.1038078519	-0.0289648367604229	-0.0019696192713496	3.879400074072117e-06	0.0008389617685579	-0.0788873279463757	0.0292300710493976	0.0008543970535528	0.006223210510519	-0.2710845125473469	0.0359662500628842	0.0734868129430326	0.0012935711435859	0.0001040422606782	0.0009180330553583	1.0824792007030525e-08	8.427846907304956e-07	0.0006239923078061	0.0004059571977741	3.893664002011827e-07	1.6480124642459976e-07	-0.000137032476375	-5.112120435313736e-05	1.8777899581464936e-08	2.61337753451523e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4181.88575318646	11.34289488160084	17488168.452703882	128.66126429504658	3232.5962636847244	-14.972414036800728	10449678.60398844	224.1731820893875	4104.907560362038	11.616157152973756	16850266.079117417	134.93510700258335	3985.6674441451873	3029.5634272188445	0.619428	16.214127	0.1472965683302695	0.0695954245376023	-0.0207815496	0.1073785354	0.0127177809	0.0124126972	0.0254168584	-0.0508885624	0.0175035569	0.0061443057	-0.0674104942	0.0169540832	0.005461965	0.0231349676	0.1091590101	-0.0351127437	0.0640313072	-0.1328387639	-0.0241095764	0.0725848884	-0.0194851311	0.0013267285	0.0626575685	0.0468371642	0.0339312988	0.0031900539	0.0457734103	-0.0528226485	0.0279179072	0.0380486133	-0.0280316107	0.0311296103	0.023126214	0.0007124108	-0.0279663335	0.0095963027	-0.0685078848	0.0365724757	0.0350107516	0.0698462859	-0.0128461567	-0.0868705278	-0.10227815	0.004865772370465	0.0338306091308878	0.0011445101141669	2.367574076118058e-05	-0.0975328234203374	-0.0186454954739617	0.0003476545014695	0.0095126516443427	-0.221508993397677	0.0495755191496699	0.0490662341560521	0.0024577320989592	-0.0002689668396021	-0.0003730091002803	7.234316080554179e-08	1.391357888919189e-07	0.0002360377898669	-0.0003879545179392	5.5713838245250846e-08	1.5050870798943706e-07	-0.0002809677496705	-0.0001439352732955	7.894287635490476e-08	2.071736289865028e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4195.767489158246	13.881735971785927	17604464.823077288	192.70259359037544	3270.5867659719365	37.990502287212166	10696737.79375077	1443.278264034673	4105.828333266238	0.920772904200021	16857826.302251812	0.8478227411089411	3988.278396678762	3138.325359085566	0.67928	17.780815	0.2422774932956271	0.1628952988093496	-0.0713942667	0.1133497132	0.0450930752	0.0048661426	-0.002682314	-0.0420076068	0.0160784904	0.0079357924	-0.0451658245	0.0158966284	0.0100318071	0.0460515026	0.0966495638	-0.0642844352	0.0802004961	-0.1183430316	-0.0138572153	0.0963190758	0.0135383063	0.0166540012	0.019595451	-0.0079410853	0.0676301991	0.0164514184	0.029133836	-0.009510763	0.0648925446	0.0380438919	-0.0581451779	0.0447498408	-0.005459405	-0.0086138415	-0.0695952526	-0.0169881498	0.0042282773	-0.0008104482	-0.0231048426	0.0684578352	-0.0164896405	-0.0898761648	-0.1002501592	0.0191110808657413	0.0142453084952763	0.0002029288141255	0.0003652334118569	-0.1433678655936887	-0.0458350421733513	0.0021008510910328	0.0205543448848899	-0.2506093731886665	-0.0291003797909895	0.0628050579300163	0.0008468321039798	-0.0033269768365905	-0.0030580099969884	1.1068774871209733e-05	9.351425141680995e-06	0.0002324670216056	-3.5707682613000035e-06	5.4040916134178496e-08	1.275038597590745e-11	-0.0002806132582	3.544914705000293e-07	7.874380067761987e-08	1.2566420265727318e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4205.209144889423	9.441655731177889	17683783.952261634	89.14486294608427	3293.162417763158	22.57565179122139	10844918.709767688	509.6600537984775	4115.458148604589	9.629815338351364	16936995.77291591	92.73334345074718	4000.024665930664	3173.0579341008115	0.590314	15.452027	0.1124123438133936	0.0658582766538836	-0.0802426973	0.0739957398	0.0646998537	0.018525023	0.0016689479	-0.0706903272	0.0329411467	-0.0033654044	-0.0165156175	0.0368968333	-0.0054381399	0.0581557089	0.0686409133	-0.0737539543	0.0715779017	-0.0879314808	-0.0263753012	0.0708019898	-0.0059327628	0.049857522	0.0484607153	0.0373493485	0.0227361072	0.0278400571	0.0297102786	0.0046963999	0.0549466547	0.0416336826	-0.0438609499	-0.0090402329	-0.0376559238	-0.004794411	-0.0921535499	-0.0045827658	0.0346006193	-0.0251756801	-0.0881808277	0.0670485315	-0.0201130341	-0.0926354574	-0.0977337597	0.0120347950866914	-0.0070762857790499	5.007382042678386e-05	0.0001448362927786	-0.1282377432071513	0.0151301223865373	0.0002289206034315	0.0164449187828632	-0.3071629686674129	-0.0565535954787463	0.094349089320578	0.0031983091615736	-0.0033730622633595	-4.608542676899988e-05	1.1377549032499914e-05	2.12386656048085e-09	-0.0003689845198573	-0.0006014515414628	1.3614957589432222e-07	3.617439567280984e-07	-0.0003061230933493	-2.5509835149300036e-05	9.371134828174427e-08	6.507516893444633e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
