global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
4240.31657633771	1.0012157736637164	17980284.66756436	1.0024330254330345	3036.2483415790634	-2.4076672722308103	5.796861693771351	9218803.991741613	4181.895009865859	-4.431664967466531	19.63965438387013	17488245.87354097	4005.726328781472	2940.131030058559	1.168294	13.831438	0.1405308729971988	0.0653877813227862	-0.0107669614	-0.0919121576	-0.1431525072	-0.1021573518	0.0062654229	0.0809426144	-0.0745340878	-0.0828038264	-0.0154179798	0.0091644104	-0.0986280188	-0.0362637513	-0.0102923545	0.1363190924	0.0952920344	-0.0006926659	0.0696608064	-0.0643994835	-0.0829519729	-0.0382209737	0.0742133565	-0.111931407	0.0300755864	-0.0330762986	0.1381160655	-0.0739900444	-0.0031731307	-0.0444228251	-0.0276017243	-0.0731890963	0.0324763536	-0.0603186633	-0.0044822013	0.0453733266	-0.1357925681	0.0426586923	0.0982434124	-0.068126612	-0.0449148626	0.03825769	0.0223981788	0.0899471876	-0.0399803938	-0.069726047	-0.0365923073	-0.0346750035	-0.0757275863	-0.1013439637	0.0065730108	-0.0736840471	-0.0029055668	-0.1479533869	-0.0404658857	-0.0548339951	0.0709023466	-0.0588767634	0.0660633662	-0.1242368767	0.1328997033	0.0364581872	0.0302236569	0.0067356227	-0.0788682902	-0.0271381855	0.0091885542	-0.0539743784	0.0821428095	-0.0177492168	-0.0896176877	0.022044222	0.1047504583	0.0672809324	0.0162341371	0.0933660046	0.0168807624	0.0054304116	-0.0364046363	0.1221892308	0.0148601427	-0.0524776779	-0.0360574098	0.1031858584	0.0222808618	-0.1402789595	0.1304839169	-0.1267858708	0.0423375168	-0.0814119758	-0.1670319107	-0.1270455872	-0.0057840766	-0.0461599703	-0.0203487921	-0.0934227106	-0.1025784385	0.0879732744	0.0926354574	0.0574099951	0.0082703149	-0.0428738067	0.0386608746167382	0.0081865086587385	0.0014946632261311	6.701892401960043e-05	0.0596123241569301	0.0465751673982026	0.0035536291913909	0.0021692462181705	-0.0883778038515998	-0.0313530133571191	0.0009830114465716	0.0078106362136318	0.0016690171312171	0.0004350281104737	2.7856181842961582e-06	1.8924945690240464e-07	-0.0003449258888843	-0.0004156270171275	1.7274581736634945e-07	1.1897386882262446e-07	8.828779717308204e-05	-0.0002376685440614	5.6486336836274175e-08	7.794735129675273e-09	0.0
4241.676969785483	1.3603934477732764	17991823.51600856	1.8506703327444625	3063.6488913741764	27.40054979511297	750.7901290744652	9385944.52961822	4184.478290815157	2.583280949298569	6.673340463008915	17509858.566303343	4010.402971831108	2952.095418296283	0.8927199999999998	10.568925	0.0528929684513701	0.0235891366996032	-0.0073258846	-0.0927404478	-0.1361159604	-0.0890180316	-0.0083263885	0.1038684706	0.029518046	0.0870376789	0.0843042404	0.0511982661	-0.1055200321	-0.0245959025	0.0233819503	0.1002553148	0.0332507501	0.0310737584	0.0569187789	0.0531094942	0.0083043175	0.0209171817	0.0921378337	-0.1525796166	-0.0378699948	-0.0070596511	0.0732679395	-0.0397702464	-0.124810621	0.1002061154	0.0312803511	0.0175248157	-0.0229107753	-0.0092607957	-0.0664654836	0.0423586895	-0.1208082742	0.055191475	0.1978452919	0.0395833656	0.0473630425	-0.042027736	-0.0750113886	-0.0679794582	0.1245230619	-0.0803535261	-0.0714095638	0.0087859113	-0.0701834242	-0.0784385449	-0.0615366548	0.0354057691	-0.0463846331	-0.073368317	-0.1265124592	-0.0016234049	-0.0045986145	0.0018953519	0.0178959696	-0.1587202314	0.0274827667	-0.0756254872	-0.119098885	0.0085528473	-0.1401103863	-0.0645358691	-0.0456245362	-0.0989062426	0.1328201325	-0.0954250925	0.0499315315	-0.0001568051	0.0649504325	-0.0047633356	0.0108327868	0.0801098946	0.0301312881	0.0216320158	-0.0317565466	0.0989780801	0.0180077092	-0.0314781305	0.0029916401	0.0600608521	-0.0116130993	-0.0934446933	0.1507250118	-0.1246686675	0.0648483394	-0.0310838168	-0.177371715	-0.1443827162	-0.0097664513	0.0175731523	-0.0013484702	-0.051988791	-0.0296560721	0.0776269392	0.0917435458	0.0542897799	0.0027592926	-0.0494866478	0.0276075537826585	-0.0110533208340797	0.0007621770258623	0.0001221759014611	0.0530481962651236	-0.0065641278918065	0.002814111126983	4.308777497999204e-05	-0.0816018683204617	0.006775935531138	4.591330232213961e-05	0.0066588649133899	0.0019410650162713	0.0002720478850541	3.767733397392302e-06	7.401005176246319e-08	-0.0004462238246494	-0.0001012979357651	1.0261271790270332e-08	1.991157016847385e-07	0.0002849336602407	0.0001966458630676	3.866959546160836e-08	8.118719073816269e-08	0.0
4239.517950480913	-2.1590193045703927	17973512.45244988	4.661364357507623	3052.552301893047	-11.096589481129286	123.1342981127091	9318075.55579254	4186.60333413043	2.125043315272705	4.515809091785211	17527647.477352034	4011.914466206529	2986.956359332121	1.110526	13.147529	0.0992377460922731	0.0493689008898478	-0.0752508381	-0.0662908572	-0.0898719829	-0.0759167209	0.0298750268	0.0950576296	0.0495165414	0.1104603875	-0.0197800252	0.1311607189	-0.1008919929	0.070124627	0.0009810456	0.0992010754	0.068191376	-0.000294069	0.0274344764	-0.027778233	-0.0418177531	0.122621436	0.0304673282	-0.0054236986	-0.0597089234	-0.0369186465	0.0310163169	-0.1252273646	-0.1153723766	0.0737645562	-0.057529957	0.0434587446	0.1292141455	-0.1275833633	0.2448961172	-0.0229625884	0.0317529621	0.0535055276	0.0512486553	0.0062377549	0.1708039394	0.0157357095	-0.0018533527	0.0202878582	-0.0396132338	-0.1075254344	0.0008344922	0.0580317501	-0.0195970382	-0.1388841969	-0.0054809986	-0.0397142239	-0.0410906657	0.0621895014	0.0051652224	0.092863669	0.0405468074	0.0474195662	-0.0406598682	-0.0393080547	-0.0170199828	0.0028817705	0.12391742	-0.0211801974	-0.1015845934	0.0759804074	-0.0664321097	-0.0726191089	0.273861463	-0.0384624506	-0.0389827051	0.1039436553	0.0809300771	-0.076758081	0.0555111152	0.0681648457	0.0374020557	0.0523877639	-0.0598795682	0.0588227132	0.0474285065	-0.0719806001	0.0791999761	0.0961523497	-0.1305157727	-0.1235016729	0.1684886611	-0.135327125	0.0359303248	-0.0058926675	-0.1280326544	-0.0484559136	-0.0552085213	0.0646904384	-0.0324038667	0.1080938615	-0.0205023194	0.1336428449	0.0908236882	0.0511034211	-0.0027592926	-0.055858395	0.041113319234725	0.0135057654520664	0.0016903050184964	0.0001824057004462	0.0664078087330892	0.0133596124679655	0.0044099970607305	0.0001784792452942	-0.1026475372241577	-0.0210456689036959	0.0004429201796039	0.0105365168981848	0.0012341045153861	-0.0007069605008851	1.523013954896361e-06	4.997931498118526e-07	-0.0007558304463353	-0.0003096066216858	9.585626019175599e-08	5.712796636074187e-07	0.0002749667974409	-9.966862799800009e-06	9.933835407003725e-11	7.560673969490493e-08	0.0
4235.887173780995	-3.630776699917988	17942740.149002347	13.182539444667352	3039.9808915082144	-12.571410384832689	158.04035906387918	9241483.820735078	4192.454595571389	5.851261440959206	34.237260450456006	17576675.53592766	4015.434334377779	2993.88353634786	1.244815	14.737381	0.0741989740189711	0.0340046469686267	-0.1184528784	0.0361734897	0.0047427494	-0.1205372638	0.1007819564	-0.006170174	-0.0781097478	-0.0102774236	0.1461323443	-0.0531606353	0.0457689951	0.0696676511	-0.0806882967	0.0890917762	-0.0471850135	-0.1783778912	0.0107074491	0.1039188392	0.0787562143	0.0766561212	0.015244565	-0.1474127717	-0.1654057343	0.0025501254	-0.0418403281	0.0532659266	-0.0371846973	0.0998640806	-0.033054103	0.0841782165	0.1494750733	-0.0280636804	0.0299471102	0.0400258309	0.0111887987	0.0137312439	0.0576824095	-0.0650847384	-0.009795008	0.042742132	-0.0093964646	-0.0122192907	0.1116950843	-0.0173076374	0.1089722763	-0.0282987904	-0.0596626065	0.0447075999	-0.1827300652	-0.0315087676	0.0159686185	0.0682781921	-0.1910182753	0.106853975	0.113861276	0.1408019056	0.0478943948	0.0120833237	-0.0233668191	-0.099292911	0.0559000353	-0.0184962286	0.0086188185	0.0192692228	-0.0705635779	-0.078600329	0.1166919778	0.0024647924	-0.085639152	0.0070738343	0.0137054475	-0.0525802426	0.0684025566	0.0621961349	0.0226007375	0.0673695706	-0.1043472739	-0.1072407081	-0.0084845798	-0.1297677118	0.0813400634	0.1437958403	0.061279617	-0.1832904584	0.1427393189	-0.0792955135	0.0292302276	0.014024547	0.0447119973	0.0462260061	-0.1182603319	0.0156369788	0.1368672193	0.0892273248	0.180091545	-0.05953236	0.0898761648	0.0478548005	-0.0082703149	-0.0619580057	0.0324909548242686	-0.0086223644104563	0.0010556621453926	7.434516802670512e-05	0.0529873480927989	-0.0134204606402903	0.0028076590579074	0.0001801087637975	-0.1176485192019072	-0.0150009819777495	0.0002250294602967	0.0138411740704015	0.0017090922393419	0.0004749877239557	2.92099628257871e-06	2.2561333790871121e-07	-0.0005467148229085	0.0002091156234267	4.37293439611792e-08	2.9889709758787254e-07	0.0003339667898678	5.89999924269e-05	3.4809991063742567e-09	1.1153381673460329e-07	0.0
4239.074599007669	3.1874252266743497	17969753.455952033	10.159679575640029	3017.247526729808	-22.73336477840621	516.8058741480801	9103782.637557143	4188.293749856809	-4.160845714580319	17.3126370605414	17541804.535089612	4009.5126965104414	3000.434745311737	1.210796	14.334626	0.0882035724643514	0.0459673334354833	-0.017621975	0.1228456249	0.0115714663	-0.0766538106	0.0286155063	-0.1459976768	-0.111545605	-0.0372367751	-0.0007527633	0.0602147716	0.0878452312	-0.0436650399	-0.0444606665	0.0727670994	-0.0069313026	-0.0303228409	0.0623414019	0.1759504108	0.1042166869	0.0308093308	0.0242293293	-0.0714846726	-0.1118704001	-0.0662025425	0.0177443582	-0.0107988931	0.0111904471	-0.0080869856	0.0419064625	-0.0259007965	-0.0503262724	-0.1044491381	-0.0251095671	-0.0119049559	-0.025882402	0.0781230035	0.1174356065	0.0022671964	0.0612413171	-0.0976910904	0.0424857723	-0.1837814793	0.1430806241	0.0850596153	0.0597175499	-0.0697440942	-0.05699164	-0.020338607	-0.1385736852	0.0927031648	0.0218617655	-0.0765597549	-0.0596181423	0.0254084746	0.0871116643	0.1458819285	-0.0053831931	-0.0759606087	0.0450292176	-0.0495899133	0.0020860644	-0.0793316108	-0.0960706006	0.1054660018	0.0232443204	-0.0821947278	-0.012943066	-0.0141880406	0.0360391673	0.0127578093	-0.0026141069	-0.0190473911	0.0317602646	0.0407593759	0.0204050226	-0.1141444091	-0.0524326249	-0.1046441153	-0.0605111548	-0.0811923511	-0.0342015451	0.1517565028	-0.0388675723	0.047747497	0.1137652917	-0.0713583755	0.1149496776	-0.026646332	0.0619695511	-0.04444688	0.0165027375	0.0214645282	0.0204952403	-0.0305166319	-0.054901336	-0.0663334001	0.0889012643	0.0445478763	-0.0137586687	-0.0677557633	0.0489587873158967	0.0164678324916281	0.0023969628554432	0.0002711895069723	0.0528747741416566	-0.0001125739511422	0.0027957417405311	1.2672894475787737e-08	-0.1261492165710933	-0.008500697369186	7.226185576248725e-05	0.0159136248415006	0.0021639653746261	0.0004548731352842	4.6827461425806775e-06	2.0690956920327813e-07	0.0001459855336454	0.0006927003565539	4.798337839699001e-07	2.1311776033732218e-08	0.0004488426710776	0.0001148758812097	1.3196468083728072e-08	2.0145974338007461e-07	0.0
4239.342563152268	0.2679641445984089	17972025.36775444	0.0718047827903569	3027.799788082348	10.552261352539972	111.35021965230872	9167571.556711512	4187.3332494472825	-0.9605004095265032	0.92256103670058	17533759.741926737	4004.412804480975	2987.8293239134778	1.247155	14.76508	0.068789011066296	0.0477082934708544	0.1112664982	0.0038569082	-0.0238010891	-0.0742275104	-0.1321168065	-0.0529731984	-0.042914738	-0.04272196	0.0414939853	-0.047254647	-0.000137928	-0.0411169733	0.1115203533	-0.0565911151	0.0940453747	-0.1177791451	0.0322212045	0.018130775	0.0706440464	0.0787508719	-0.0082094121	-0.1582220862	-0.0732644689	-0.0818479283	-0.0296761316	0.0582911702	0.0254134571	-0.0130287547	0.0303499969	0.0615687344	0.0879453101	-0.01201409	-0.0019478974	0.0082810011	0.0285725331	-0.185713457	0.0212770718	0.0214326718	0.0930928685	0.0933239228	0.0814888015	-0.0172973369	-0.0421832344	0.0632659527	-0.1127290785	0.0182971367	0.0813279788	-0.0151503527	-0.1356910162	-0.0917062889	0.0425735071	0.0384270163	-0.030645001	0.0669167214	0.1213398861	0.0244588314	0.1523646416	-0.0404535329	-0.0159757863	-0.1377658072	-0.0165412943	-0.0337999794	0.0227306348	0.0684879082	-0.0030408527	-0.0581925304	0.0767157806	0.0086415307	0.025734854	-0.0564188911	0.0155005577	-0.0728030827	0.0584481514	0.0638916678	0.0066726899	-0.0795202657	-0.0019760569	0.054152497	-0.0484151544	-0.0623448893	0.1095912735	0.1751423164	-0.0098253677	-0.0953814354	0.0660153831	-0.0581083575	0.0750201158	0.0495515729	0.0855599072	0.1947047736	-0.0110857405	-0.014215315	0.0469762495	0.0461929834	0.0805532404	0.0291093779	0.0878992835	0.0411866773	-0.019209311	-0.0732234215	0.0552203269332238	0.006261539617327	0.0030492845066121	3.920687837935675e-05	0.0532470759822558	0.0003723018405991	0.0028352511006601	1.38608660513552e-07	-0.126846312450823	-0.0006970958797297	4.859426655361445e-07	0.0160899869823718	0.0024071387976335	0.0002431734230074	5.794317191072453e-06	5.913331365713596e-08	-0.0007525653844919	-0.0008985509181373	8.073937524853849e-07	5.663546579354412e-07	0.0003614055376495	-8.74371334281e-05	7.645252302123362e-09	1.3061396264372418e-07	0.0
4236.862537819553	-2.480025332714831	17951004.164378744	6.150525650907309	3017.479944565717	-10.319843516631408	106.49917020775932	9105185.21585632	4176.694378536818	-10.638870910464902	113.1855742495363	17444775.931701053	3996.3416969067216	2978.387595229511	1.252461	14.827901	0.0739896188748905	0.0392242283744789	-0.0203329317	-0.0907792803	-0.0007251334	-0.055375518	-0.0155850003	0.0739846862	-0.1262999476	-0.0253589344	-0.0969280503	0.1117661074	-0.1242728376	-0.1415960446	-0.065500522	0.0856948727	-0.0039085799	-0.0431660948	0.0340102624	-0.0013236734	0.0178831956	-0.0320854282	0.1170330019	-0.1585758171	-0.0940717049	-0.0035600067	-0.1189560996	0.0090875844	0.2210074181	-0.0731443753	-0.0142669252	0.1990502063	0.0190834025	0.0391399907	0.0479340041	-0.0311167437	0.0328165897	-0.0151999346	-0.0632824236	-0.009264371	0.1262350093	-0.1044620146	0.1235934124	-0.1142866052	-0.0587544944	-0.079465884	-0.1055637285	-0.1522410414	-0.0973889626	-0.0308902903	0.0032222912	-0.0743763543	-0.0129184737	-0.0244168881	-0.1042133824	0.0326767121	0.1220703458	0.0515267796	0.0400566042	-0.1020035658	-0.1610247148	-0.100937716	0.1771275095	0.0763419589	0.0878636837	0.1021983137	-0.1091619747	0.0764801514	-0.016356351	0.0428816542	0.0749593083	-0.0721926469	-0.145786045	0.0119279462	0.0650102349	0.0859710968	0.0189775537	0.0239465585	-0.0370804614	0.0452864128	-0.007420963	-0.1436497707	-0.0582261738	0.1758289837	0.058225318	-0.1116322629	0.0119874397	-0.1673798933	0.0329208925	0.0216728329	0.0612790467	-0.0176948029	-0.0528593938	0.1289164823	-0.0072340134	0.0503836282	0.0450118147	0.0055441618	0.0868705278	0.0377752987	-0.024607302	-0.0783343427	0.0562768291976993	0.0010565022644755	0.003167081504547	1.1161970348418697e-06	0.0529933670463265	-0.0002537089359293	0.0028082969509066	6.436822417037999e-08	-0.1507476592347387	-0.0239013467839157	0.0005712743780849	0.0227248567647529	0.0019480966800579	-0.0004590421175756	3.795080674852612e-06	2.1071966570829107e-07	-0.0003780094392229	0.0003745559452689	1.402921561363541e-07	1.4289113614161138e-07	0.0005033686926163	0.0001419631549667	2.0153537368127663e-08	2.5338004070624304e-07	0.0
4248.368912163829	11.506374344276082	18048638.413840078	132.39665055061485	3036.010467529297	18.530522963580097	343.3802813037693	9217359.55894746	4184.7552289767	8.060850439882415	64.97730981415253	17512176.326447833	4007.4979346278137	3006.609797574297	1.15034	13.618882	0.1335720960782824	0.0741138969671378	-0.0842704979	-0.0518524194	0.0419390028	-0.0148284349	0.0956891728	0.0480860333	-0.0700586637	-0.0717151702	-0.1408478572	0.0786359524	-0.0712916906	0.0283693784	-0.0664535415	0.0704687352	-0.0224063449	0.0532670884	0.0541860312	0.0389303172	-0.0760383215	0.0306530999	0.0111945864	0.0290256814	-0.1293252745	-0.1868471782	-0.0768501951	0.0452477497	0.1161909553	-0.1792171245	-0.0157601883	0.0480755301	0.0510790808	-0.054404666	-0.0133990429	-0.0760847108	-0.1265758868	-0.144452131	0.0711011395	-0.024219024	-0.0085030392	0.0493884454	-0.0425294309	0.0324055634	0.0206530587	-0.1044055579	0.0493122381	-0.0622654594	-0.0211240289	-0.0344915839	0.0807733917	-0.0196905821	-0.0695067009	-0.1634959784	0.1063868439	-0.0123098398	0.107852675	0.1647131217	0.0632775944	-0.0846795147	-0.0926742202	-0.0119168463	0.0352075805	0.0187127082	0.0497584453	0.0915209973	0.0699647152	-0.0447326372	0.066742775	0.0817495795	0.0297699153	0.0991036113	0.0155151454	0.0499583279	0.0036778507	0.0892354512	-0.0005225092	0.0519557377	0.0123029082	0.0046093129	-0.0229290983	0.0187219887	0.0096111979	0.1199591752	-0.0736321577	0.055559993	-0.0068292619	-0.13443527	0.1351601064	0.0408711816	0.0494146124	0.0207922603	0.0186593559	0.1216843664	-0.0419737411	0.0553775458	-0.0634864019	0.0246452939	0.0858153105	0.0343178967	-0.029937846	-0.0830636267	0.047645847378277	-0.0086309818194223	0.002270126772394	7.449384716719834e-05	0.049267288658072	-0.0037260783882544	0.0024272657317177	1.3883660155417243e-05	-0.1245933804065231	0.0261542788282156	0.000684046301024	0.0155235104411245	0.0030199515177664	0.0010718548377085	9.120107169659585e-06	1.1488727931191149e-06	-0.0003629703300092	1.5039109213700044e-05	2.2617480594159759e-10	1.3174746046698758e-07	-0.0003109525013093	-0.0008143211939256	6.631190068764146e-07	9.669145807051021e-08	0.0
4264.5025688659225	16.133656702093504	18185982.159864053	260.2948785810066	3060.1306137384154	24.120146209118506	581.7814531492537	9364399.37313905	4192.402910070336	7.647681093635583	58.48702610995115	17576242.16036622	4017.505943889824	3020.117815797088	0.998212	11.817844	0.0655970556405168	0.0349663959354226	-0.0463887142	-0.079274729	0.0605458094	-0.0383300241	0.0524356309	0.1037598497	0.0336665703	-0.0885713299	-0.1748779746	0.123735422	-0.0858955955	0.1217315382	0.0477442281	0.0983418372	0.0197137508	0.0217711761	0.1409204303	0.0163729845	-0.0310943075	0.0579466502	0.0200352366	-0.0082896967	-0.0690469695	-0.0338554157	-0.0326712983	-0.0272238057	0.0744406013	-0.021933252	-0.0776482574	0.0322818654	-0.0580962664	0.0737337307	-0.0219517031	0.1084674961	0.0560081615	0.0644642082	0.0592834118	0.0991525639	-0.0690215684	-0.0993675479	-0.0182662633	-0.0707927935	-0.1322077876	-0.1227257437	0.0220723645	0.102140568	-0.0342307108	-0.101616279	-0.0106661716	0.0222097514	-0.0948032317	-0.0828575548	0.0618490258	0.0381519359	0.1003736755	0.0607157636	0.0481237156	-0.0106270779	-0.0541959573	-0.0475079363	0.1301804812	-0.0062507972	-0.0067679345	-0.079910559	-0.0300638091	-0.0173652963	-0.0384062101	-0.0684236421	0.0016333494	-0.146188008	0.041349068	0.056716302	0.0019443793	0.0968594682	-0.0045428318	0.0846048863	0.0383493338	-0.0001464663	-0.0512638198	0.0919334027	0.0019995544	0.1742916446	-0.0303550057	0.0289249635	-0.0775962383	-0.0740436854	0.1260054683	0.068441071	0.0665637263	0.0017018618	0.1004746273	0.1101017803	-0.0259945693	-0.0079677533	-0.0828061772	0.0109914689	0.0847339531	0.0308186837	-0.0351863325	-0.0873882332	0.0510809594958772	0.0034351121176002	0.0026092644230194	1.1799995260483762e-05	0.053519813659733	0.0042525250016609	0.0028643704541725	1.808396888975187e-05	-0.1369120910371037	-0.0123187106305805	0.0001517506315999	0.0187449206721521	0.0034230347305818	0.0004030832128154	1.1717166766769215e-05	1.6247607645358513e-07	0.0001439657309403	0.0005069360609494	2.569841698909951e-07	2.0726131685174856e-08	-0.0003127473853579	-1.7948840486000078e-06	3.221608747918755e-12	9.78109270482028e-08	0.0
4258.572758713751	-5.92981015217174	18135441.941258844	35.16264844079903	3068.786809435078	8.656195696662508	74.92972393891851	9417452.481762726	4194.584222072031	2.181312001695005	4.75812204873867	17594536.796055622	4020.18643263348	3045.86505821385	1.08239	12.814425	0.0414020638062977	0.0253179510859457	-0.1088174588	-0.0118345573	0.0703000362	-0.0563712629	0.1083889933	0.0692198771	0.0673706726	-0.0184030811	0.0794229779	0.0119937074	0.0347841932	0.1459499056	-0.0317442138	-0.0052254649	-0.0999199406	-0.0523385547	0.00935991	0.0060925963	-0.0694207207	0.073219958	-0.0377546486	-0.0324836502	0.0145802747	-0.0117776104	0.0463715921	0.0371719367	0.1257745023	-0.006370579	-0.101518244	-0.0576343699	-0.0115911198	-0.0906633098	-0.1010969614	0.1571744202	0.0711635177	0.0338294094	-0.0535647652	0.0909836427	0.0348784677	0.1638301237	0.0914880224	0.1223489043	-0.1617596507	-0.0537432441	0.1196453905	0.0849773419	-0.0300561209	0.0997186726	-0.0019310138	-0.0415220673	-0.0439183804	0.0130480388	-0.0020503672	0.1010225041	0.0217657466	0.0201031049	0.0050298389	0.0074602676	-0.0122629033	-0.0173723239	0.0730366726	0.0365030237	0.0181841519	0.0270008176	0.0382694912	0.0978358841	-0.155111815	-0.0948816436	-0.1633583372	-0.0323665074	-0.003072232	-0.0613587534	0.028815517	0.0874093522	0.0021810558	0.0984422074	-0.0203911345	-0.1122914443	-0.0198845077	0.0663765338	-0.0637083574	0.142439481	0.0919129368	-0.0518853498	-0.0179591543	0.0483993676	0.1123597793	0.0639534017	0.0364832598	-0.0154329515	0.0668990546	-0.0265074634	0.0513955013	0.0199079634	0.0546384414	0.0056565511	0.0836267848	0.0272819228	-0.0403383756	-0.0912870929	0.0568269018369136	0.0057459423410363	0.0032292967723822	3.301585338651484e-05	0.0752215788386365	0.0217017651789035	0.0056582859229772	0.0004709666118802	-0.1338608148339659	0.0030512762031378	9.310286467835051e-06	0.0179187177480133	0.0032050225214678	-0.000218012209114	1.0272169363115814e-05	4.7529323322766486e-08	0.000143999281287	3.355034669999318e-08	1.1256257636897433e-15	2.0735793011172548e-08	-0.0003127315431542	1.5842203699974276e-08	2.509754180714786e-16	9.780101808360726e-08	0.0
4252.025422758906	-6.547335954845039	18079720.19578805	42.8676081056066	3065.6920171999463	-3.094792235131536	9.577738978630446	9398467.544323476	4195.69442042018	1.1101983481494244	1.2325403722337105	17603851.66954503	4020.98028546484	3022.45015236094	1.055742	12.498938	0.0556664067894704	0.0297941389300546	-0.0650633998	0.0992067146	0.0518887644	-0.0646546152	0.101480878	-0.0808974984	0.0578479571	-0.0046493184	0.1081907206	0.0564849695	0.0696516011	0.1020608654	0.0004536495	-0.0220721634	-0.0504537619	-0.0452918998	0.0486619155	0.1700466342	0.0022836812	0.1032484466	-0.0717277574	-0.093587082	-0.0792819554	-0.0515879904	-0.0367316793	-0.0502998804	-0.0044106489	-0.0386633388	-0.073165185	-0.0430451741	-0.2235957204	0.0924982691	-0.0318917373	0.0038388975	0.0211173095	0.0423081309	0.0035091851	0.1141721777	0.0511383643	0.131356195	-0.0301423276	0.0532828544	-0.0309202745	0.0225418063	0.1264350886	0.0456034565	0.0259439046	0.0352302468	-0.1374994416	0.0695152976	-0.0385068009	-0.0347806978	0.0065960328	0.1289625253	-0.0776457717	0.0944241328	-0.0038414337	-0.0816938309	0.0249154413	-0.1394480472	-0.001986849	-0.021603917	-0.0428031428	-0.0350317146	0.1202339314	0.1112832965	-0.0919273081	-0.047563504	0.1123919216	0.0475112202	0.0832007083	0.00183235	0.0062324846	0.0623997694	0.00427662	-0.0210262134	-0.0266533258	-0.1521256308	-0.0593397808	0.0704569776	-0.0440548513	0.1225974458	-0.0481998048	0.0566192753	0.0491261452	0.0125085357	0.1106031091	0.0523916065	-0.0093854442	0.010722065	0.0955221264	-0.0554615195	0.1315479214	-0.0666735261	-0.0209001875	-0.0801720248	0.082494143	0.0237119231	-0.0453798541	-0.0947412111	0.0493316155829717	-0.0074952862539418	0.002433608296026	5.6179316028530383e-05	0.0754182447489029	0.0001966659102663	0.0056879116410054	3.8677480260907254e-08	-0.150327128364438	-0.0164663135304721	0.0002711394812838	0.0225982455222982	0.0034229656948629	0.000217943173395	1.1716694148208254e-05	4.7499226829526576e-08	-0.0002670327831502	-0.0004110320644372	1.6894735799550658e-07	7.130650727694175e-08	-0.0003115439590907	1.1875840635000251e-06	1.4103559078792319e-12	9.705963844590774e-08	0.0
