global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
4428.48361319449	-2.5413678778777467	19611467.112332128	6.458550690708841	3230.0323368195563	-25.188716765372646	10433108.896900004	634.471452286165	4289.520890658509	-5.201732441023523	18399989.47139577	27.058020387996542	4220.407021932094	3216.884387498357	1.292385	16.999636	0.0144142693171283	0.0111252295508895	-0.0413311853	0.0967324224	0.0667758018	-0.0766592149	0.0469170625	-0.0910069945	0.0377378761	-0.0338289683	-0.0822003432	-0.0457235566	-0.1062771432	-0.0408517939	0.0539894601	0.0259944609	-0.1146678446	0.0131683099	0.065845679	-0.0220246589	0.0455246512	0.036650372	0.0509349854	-0.0420729017	-0.1063932701	0.009853023	0.0328423221	0.0932658977	-0.0369934657	-0.0745524928	0.0212711227	-0.0604877775	-0.0984914695	-0.0328936343	-0.1725883047	-0.0194325819	0.0428352165	-0.0805101338	-0.1671251698	0.0044118352	0.0049258456	0.0175795856	-0.0504379462	-0.0967716942	-0.0775695607	-0.0352572174	0.0523923497	0.0731224636	-0.0914059085	-0.0248672873	-0.0817789334	0.0655515269	-0.1103988563	0.0012344263	0.0003099596	0.0083624519	0.0532298099	-0.0349304705	-0.0023992251	0.0344559632	0.1077688252	-0.0598439706	0.0863802237	0.0878426368	0.0424888165	0.0515669488	0.0191338827	0.0230775008	0.0340263807	-0.0892224969	0.0234806481	-0.0329675761	-1.70119e-05	0.064438934	-0.1329678926	0.0171623504	0.1117686846	-0.0394008371	0.0219611372	-0.0171249372	-0.0355074825	0.0822712748	0.0488831985	-0.0659954725	0.0386006886	-0.0747367122	-0.0355801711	0.1558111142	0.1140313981	0.0366353283	0.048309849	0.0777871675	0.0162265912	-0.1214946359	-0.0023014494	-0.0631527904	-0.0765392883	0.0003516784	-0.0535310728	0.0934991514	0.060460265	0.0137586687	-0.0360520886	-0.0020971276801162	-2.4750178800100192e-08	4.397944506709555e-06	6.12571350636929e-16	0.0327784380094868	0.0090126101461436	8.122714164637059e-05	0.0010744259983417	-0.0259587679529005	4.956409139819998e-05	0.0006738576336325	2.456599156129121e-09	-4.9925786356609176e-05	-0.0001069999586667	1.144899115468746e-08	2.492584143325783e-09	0.0004290086306544	1.851095720001132e-08	1.840484051759634e-07	3.42655536460651e-16	-0.0003459887989699	2.2936964199987093e-08	5.261043267114895e-16	1.197082490126339e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4422.558748854424	-5.924864340066051	19559025.88706881	35.104017448186326	3206.4306140530493	-23.60172276650701	10281197.282736614	557.0413175470553	4278.505171353209	-11.01571930530008	18305606.501296155	121.3460718131609	4208.727398672074	3150.92446801808	1.286265	16.919132	0.0847856439593865	0.0391139242549377	0.1165704146	0.0185706285	0.0352301464	0.1426661914	0.0646537099	0.0103547597	-0.0008483512	0.095474504	0.0164396876	0.1002458611	-0.0884532802	-0.1321692807	-0.0803227853	-0.0404551712	-0.0707564716	0.0289645362	0.0415775198	0.0578197302	-0.0155330454	0.0332874705	0.0781526899	-0.2403416819	0.1417563743	-0.0070699284	0.1943986353	-0.083653429	-0.1595941753	0.044329961	-0.1320920793	0.0322172224	-0.1121505472	0.1634239228	-0.0633412617	0.0717142859	0.161324809	-0.0765377397	0.0086896059	0.0295237724	-0.0104238898	-0.2203039318	-0.0247459378	-0.0484484038	0.1197441854	-0.0628542957	-0.0435572119	0.0045229441	-0.1713772716	0.0496418691	0.0171588729	-0.0302260726	-0.0549578079	-0.0085022134	0.0503468936	0.1238092082	0.0376680789	-0.0574390233	0.1596011914	-0.2297839049	0.0389572739	-0.1107924302	-0.0835576876	-0.067469088	0.2083087403	0.1673901067	0.0927150215	-0.0010417708	-0.1271852556	-0.1295528921	0.0508573544	-0.087579951	0.0396431846	0.1163397551	0.0920336397	0.047796328	-0.0429404537	-0.0457385532	0.0897999808	0.0237701721	-0.0178171276	0.0204702929	0.1506844578	-0.1203894445	0.0912212134	0.1426525963	-0.0766716864	0.0230577672	0.1055497706	0.1323193619	-0.02137723	0.0298945625	0.0629224027	-0.0739543059	0.0605870064	-0.0951965241	0.0390846109	-0.0572192849	-0.1637674663	0.0926354574	0.0574099951	0.0082703149	-0.0428738067	-0.0194878590125426	-0.0173907313324264	0.0003797766488927	0.0003024375362766	0.047721024249526	0.0149425862400391	0.000223280883541	0.0022772961554238	-0.0260490189475319	-9.02509946314016e-05	0.0006785513881288	8.145242031957281e-09	0.0005420243819855	0.0005919501683421	3.504050018002514e-07	2.937904306667632e-07	0.0006169783429601	0.0001879697123057	3.806622756817908e-07	3.533261274428763e-08	-7.866717177191878e-05	0.0002673216271979	7.146085236777645e-08	6.188523914592574e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4429.326994239366	6.76824538494202	19618937.62189754	45.80914559078895	3252.496857280116	46.06624322706648	10578735.80661703	2122.0987650552484	4283.289320403454	4.784149050245105	18346567.402282286	22.88808213496114	4213.076601034421	3182.5665102199023	1.250517	16.448908	0.073646285327272	0.037733697668607	0.0602867796	-0.0903038297	0.0255498854	0.1053528808	-0.0949844152	0.0134513562	0.0409258594	0.1134221752	0.0305275379	0.1072147832	-0.1267780859	0.0249244429	0.0712164233	0.0344284244	-0.2244341665	0.0301938986	-0.0096612321	-0.1067764358	0.0674198693	0.0811573362	0.2723631557	-0.1864043189	0.0372957247	0.0179779278	0.0346968614	0.1008064702	-0.1315288293	0.015410943	-0.116491668	0.0520111989	0.0512403055	-0.0634711699	0.0614503054	-0.159643513	0.0409284711	0.0493117056	0.083253153	-0.0681916983	-0.0119053699	-0.04779992	-0.1698971002	0.0316102323	0.1498275844	-0.0058633251	-0.0288928437	0.1512700016	-0.0353099614	-0.0267573999	-0.0932791327	0.1263720377	-0.1203921472	-0.0718594774	-0.0632603326	0.113253435	0.156152944	-0.2037494442	0.0470502227	-0.1503232332	0.0706756298	-0.0750045383	-0.0668324882	0.1405735462	-0.0208203394	0.1848410306	0.0052416046	-0.0576910393	0.1285032297	0.0274305329	0.0190974618	-0.1195545144	0.0538909064	-0.0615538381	0.1006334505	0.1378468717	-0.0306154255	0.0322290296	0.0416960943	-0.0849996926	-0.0122864473	0.0530287808	0.0768144335	-0.1681083654	0.083194094	0.0542585727	-0.2462615523	-0.1517703547	0.0744411275	0.1833653896	0.076201909	-0.0553962514	0.1432243119	0.0493356637	-0.0032058775	-0.1335852356	0.1476072646	0.050341047	-0.0621073647	0.0917435458	0.0542897799	0.0027592926	-0.0494866478	-0.0193450957342236	0.0001427632783189	0.0003742327289662	2.0381353636387383e-08	0.0544706458909161	0.0067496216413901	4.555739230192166e-05	0.0029670512637735	-0.0563712997366963	-0.0303222807891644	0.0031777234340044	0.0009194407122569	0.0002989560591738	-0.0002430683228117	5.90822095544928e-08	8.937472531672862e-08	0.0009300142361998	0.0003130358932397	8.649264795342974e-07	9.799147045637687e-08	9.386100454465124e-05	0.0001725281763165	2.9765971623121472e-08	8.809888174131041e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4439.991188375295	10.664194135928485	19713521.75285026	113.72503656877144	3282.324786573841	29.827929293724992	10773656.00455701	889.7053659514575	4289.323593678194	6.034273274739462	18398296.891284417	36.41245395423491	4218.606162426988	3214.5493810352214	0.990933	13.034427	0.0518642049693116	0.0311121690349255	0.0732443954	-0.0692444975	0.0558570397	0.0586071226	-0.08020247	-0.0727190391	-0.1178695576	0.0658942561	0.0617799337	0.0261554114	-0.0554562715	0.1218619583	0.0198557713	0.0480919492	-0.0986384582	0.1149690512	0.0851935569	0.0539541027	0.1052801833	-0.0656137258	0.131769247	0.036378994	0.0574719663	0.0834279673	0.1019692475	0.0305802973	0.091840119	0.0698111298	0.0188638603	-0.0153834963	-0.0061072372	-0.1305410985	0.1024550376	0.0074816185	0.1434702613	-0.0661083684	-0.02665709	0.0745790661	0.0557242254	0.0358338675	0.1021657634	0.0101745225	0.07716566	0.0399549051	-0.0033268087	0.0827224402	0.0593103147	0.0447136773	-0.079727831	-0.0535584543	-0.21358239	0.0174903319	0.0269784916	-0.0292120638	0.0335404487	-0.1206062913	0.0036861525	-0.1002907256	-0.0763694436	-0.0693485753	-0.1270518273	0.006923861	-0.075132154	-0.0774747159	-0.0372823385	0.0963186509	0.0571001789	0.1734878668	0.0905301699	-0.0217228825	-0.0090004685	0.189904726	0.0117623367	0.1635653368	-0.0364195959	-0.0059419023	0.0316826404	-0.0753129714	-0.0162127818	0.0135637995	0.0612931146	-0.0199137289	0.0548196938	0.1053807194	-0.0528365658	0.0053588814	-0.0590876184	0.1849017776	-0.0691128926	0.0610763424	-0.1308135012	0.1338158394	-0.0300009926	-0.2086945683	-0.0114733222	-0.0066796661	0.1544073046	0.0908236882	0.0511034211	-0.0027592926	-0.055858395	-0.019514474892162	-0.0001693791579383	0.0003808147303168	2.8689299143921187e-08	0.0319837927311681	-0.022486853159748	0.000505658565028	0.0010229629974703	-0.0462559294286535	0.0101153703080427	0.0021396110073085	0.0001023207164688	0.0006374360424596	0.0003384799832858	1.1456869908515544e-07	4.06324708226557e-07	0.0009300438466846	2.961048479999638e-08	8.649815567558877e-07	8.767808100908167e-16	0.0001372034576457	4.3342453101048766e-05	1.8785682408166122e-09	1.88247887899354e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4432.954271114502	-7.036917260792507	19651083.569792308	49.51820453523951	3252.466447202621	-29.8583393712197	10578537.99017884	891.5204300069284	4292.796483178232	3.472889500038036	18428101.645987395	12.06096147947444	4221.409261625762	3201.185476121022	1.111568	14.621213	0.0399317047651052	0.0188225846504099	-0.008334695	-0.048742439	0.0519876536	0.0095170551	-0.0996779129	-0.0055125575	0.116152073	0.0295281531	0.0396201326	0.0299705764	-0.0529087456	0.122104406	0.0835231457	0.1110562158	-0.0587823042	-0.0261719043	0.0114390912	0.0161968524	0.0828879892	0.1532693176	0.0460186132	0.134481719	0.0838404228	0.0247724016	0.0487181924	0.0597526123	0.0326400462	-0.1033042472	0.0581516432	0.0739922647	0.0090400597	0.0927032663	-0.1392522361	-0.0856299961	-0.1403766714	-0.0739005618	0.1947698336	0.1419302552	0.0171030656	-0.0289653948	0.141545237	-0.0217242687	0.0455746629	0.0313076063	-0.0092822166	0.0956588786	0.101403105	-0.0090772976	-0.1511321628	0.0374608209	-0.0030177985	-0.0281040058	0.0583750766	0.0318364006	0.0955713507	0.0207145804	-0.1863400285	-0.0125312434	-0.0837756505	-0.1159882944	0.0372737381	0.0960327728	0.034362707	-0.0500248079	0.1136779078	-0.0741715098	0.0117512339	-0.1270990229	0.0248923999	0.0482733208	-0.2364636423	0.0065666651	0.0993527063	0.1180253885	-0.0162170852	0.0211563129	-0.0370524205	-0.0704297848	0.0225339864	0.0051601099	-0.0512072199	-0.1203755191	0.1936216318	-0.0124397766	-0.1391408399	-0.0796643594	0.0044720198	0.2042636123	-0.1018056375	0.0119535938	-0.0254002957	0.0304961129	0.0560451258	-0.0041436294	-0.0582360727	0.0459766075	-0.0055455298	0.0898761648	0.0478548005	-0.0082703149	-0.0619580057	-0.010289571260813	0.009224903631349	0.0001058752767313	8.509884700767597e-05	0.0419724118190742	0.009988619087906	9.9772511283282e-05	0.0017616833539099	-0.0382834954380797	0.0079724339905738	0.0014656260229574	6.355970373405656e-05	0.0004789811003199	-0.0001584549421396	2.5107968688495662e-08	2.2942289446366214e-07	0.000930010031795	-3.3814889600003104e-08	8.649186592393369e-07	1.1434467586603979e-15	4.077725356947231e-05	-9.642620407622768e-05	9.29801283255031e-09	1.6627844086690423e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4419.810551134202	-13.143719980300377	19534725.30791722	172.75737492054728	3220.048376464844	-32.41807073777727	10368711.546773875	1050.931310359531	4292.383553059896	-0.4129301183356801	18424556.5665791	0.1705112826287188	4221.51688186502	3184.340066399373	1.39276	18.319935	0.0206866191407969	0.0160987387830526	-0.1223774853	0.0122137697	-0.0460795357	-0.1120257086	-0.0065591292	0.0220450212	-0.0715565605	-0.0483329832	-0.0543153986	-0.123385974	-0.0530349587	0.1135169781	0.0435064614	-0.0053797925	-0.0473921742	0.1650293584	0.0306121939	0.0142132315	0.0404123531	0.1473605986	0.1167082161	0.0615972508	0.0516272758	-0.004673558	0.0298325644	0.047347324	-0.0028463677	-0.1255055665	-0.0541835927	0.0285528851	0.0576940519	0.060173382	-0.0664422505	0.0701191564	-0.0336052132	0.0094627776	0.0013738823	0.1165414488	0.093694924	0.0762106076	-0.0026480286	-0.0577747404	-0.0939805451	0.04479455	0.1030085951	0.0700938213	0.0587588753	0.0318115904	-0.0125514328	-0.0894359467	-0.1244506437	-0.087218242	0.0192580951	0.0950843682	0.1189133963	-0.0669506899	-0.164554259	-0.011044186	-0.0421957544	-0.0781216658	0.0533589548	0.004272577	0.0305460461	0.0564888055	0.0209602905	-0.0712769715	0.0021491706	-0.0547429955	-0.0586029272	0.1159258687	-0.0432251036	0.1143579298	-0.0409211377	0.032358143	0.0642549114	-0.0470871592	-0.0995004057	-0.1132107979	0.0135004032	0.0718020958	0.0923238878	-0.0954641754	-0.0348495507	0.1363126747	-0.0923493318	-0.1179708375	0.0266604425	0.1061964423	-0.0843296668	0.0174257131	-0.0677364475	0.0132332242	-0.0137891784	-0.0108523633	0.0353329223	0.0037357167	0.0113872364	0.0889012643	0.0445478763	-0.0137586687	-0.0677557633	-0.0112162732632867	-0.0009267020024736	0.0001258047859167	8.587766013887651e-07	0.0418680202443511	-0.000104391574723	1.0897600873168112e-08	0.0017529311191813	-0.0434320726923687	-0.005148577254289	0.0018863449383551	2.6507847743382067e-05	0.0007659823875899	0.0002870012872699	8.236973889463702e-08	5.867290180979237e-07	0.0009300142715313	4.2397362999936974e-09	8.649265452518946e-07	1.797536389348425e-17	3.764381438955017e-05	-3.133439179922137e-06	9.818441094271116e-12	1.4170567617949047e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4426.347229727343	6.536678593141005	19592549.79811492	42.72816703002787	3211.4895035282257	-8.558872936618172	10313664.831271969	73.25430594517498	4291.566425398284	-0.8171276616121759	18417542.383605804	0.6676976153717826	4220.5165905130325	3114.694269911597	1.592757	20.950626	0.0884279791636006	0.060080572589446	0.0829226662	0.1146764676	-0.0286090667	0.0460245796	0.1223709655	-0.0604962865	0.0679298027	-0.0159709499	-0.0677511192	-0.001279294	0.0401406586	0.0687782032	-0.1270097256	0.1390713607	-0.0554345944	-0.0956799457	0.0076030605	-0.0542018685	0.0042423164	0.0941209587	-0.0503220932	-0.0125452378	-0.0143015305	-0.0956248195	-0.0933033973	-0.0032823669	0.0116877302	-0.1160130742	0.0566823363	-0.0703956028	0.0854258344	-0.0303514244	-0.0025227708	-0.0338447339	0.1248259469	-0.0166534943	0.0187276759	-0.0035648639	-0.0823439495	0.0210149547	-0.0201310219	-0.0920520715	-0.0145633505	-0.0819774446	0.0204506979	-0.0471382381	0.0779901172	0.1500704506	-0.103962911	0.0846847317	0.0495847608	-0.0116431229	-0.016718589	0.0398526783	0.0907711846	0.050847674	-0.049890227	-0.0326231572	0.0301351432	0.0848860498	0.1116209172	0.0050651873	0.0237451533	-0.0822570014	-0.0754653151	-0.0454499026	0.0379297842	0.0153973253	-0.0992048698	-0.0834976461	0.0379821672	0.094616598	-0.0122345515	0.0515213061	0.0628357691	-0.0846970366	0.1048361379	-0.143781692	0.0010115906	0.0037669797	0.0094669395	0.0402288132	0.0828788206	-0.029835184	-0.0391186217	-0.1443616854	-0.0247970023	0.0871488066	0.0453162202	-0.0506975589	0.0255819559	0.006810273	0.0684883521	0.0277042099	0.0132372643	-0.0110135581	0.0346476511	0.0878992835	0.0411866773	-0.019209311	-0.0732234215	-0.0103804977183159	0.0008357755449707	0.0001077547328799	6.985207615712374e-07	0.0419926609983463	0.0001246407539952	1.5535317556492432e-08	0.001763383577722	-0.0432822373107768	0.0001498353815918	0.0018733520666263	2.2450641576789658e-08	7.997623982899677e-06	-0.000757984763607	5.745409018603602e-07	6.39619893718521e-11	3.600052743779614e-05	-0.0008940137440935	1.2960379757995122e-09	7.99260574628085e-07	0.0001319998563499	9.435604196034984e-05	8.903062654423298e-09	1.7423962076394238e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4435.872859922964	9.525630195621488	19676968.02940114	90.73763062373588	3265.421984863281	53.9324813350554	10662980.73922845	2908.7125429560992	4290.804756792854	-0.7616686054298043	18411005.460916184	0.580139064497383	4220.108437708553	3193.318250199439	1.341271	17.64266	0.0682784193726867	0.0427674379005916	0.0439862773	-0.0819926279	0.0175864562	0.0902806631	-0.0927566031	-0.0142170437	-0.0561440564	0.0453411713	-0.0518683939	0.1358247824	-0.0352807477	0.129511115	0.0191392877	0.0608958687	-0.0009368601	0.0888836851	-0.0934073069	-0.0807954679	0.0432449091	0.0215360258	-0.1033109703	0.0326480123	-0.07495362	-0.0757504472	-0.0120120637	0.01833913	0.1084913046	-0.1079479882	0.0775256993	0.0057687312	-0.013739327	-0.061628833	0.047177153	-0.021128673	0.0701337628	0.046597951	-0.0798964475	-0.0810430415	-0.0587349513	0.0544442373	0.0631775152	-0.0947147188	0.0747466812	-0.06028984	-0.0147127798	0.154518204	0.1158518826	0.0260280394	-0.042805843	-0.0779501907	0.0123807942	-0.1234905405	-0.0688681949	-0.0711800421	0.0683557063	0.0908620958	-0.0678828943	0.0397410717	0.0875101283	0.0675022747	0.1253019701	-0.0091864154	0.0022976089	-0.0907438501	0.0648230563	0.035161271	0.0635642457	0.0600158287	-0.0515949632	-0.0715881636	0.1044581057	0.0262635685	-0.0181901823	0.1550529409	0.0479185216	0.05849472	0.0778908589	-0.1526403976	-0.0171889712	-0.0770565978	-0.0112708112	-0.0136584007	-0.1829451627	-0.063594694	-0.0424295704	-0.0487228519	0.0350422435	-0.0110622841	0.0027919934	-0.0169988026	-0.0229995353	-0.0248823933	0.115711629	-0.0941338805	-0.0138410991	-0.0329713271	0.0557838539	0.0868705278	0.0377752987	-0.024607302	-0.0783343427	-0.0076708322624341	0.0027096654558818	5.8841667598399855e-05	7.342286882799124e-06	0.0419548237099292	-3.78372884171016e-05	1.4316603947589306e-09	0.0017602072325312	-0.080765553136004	-0.0374833158252272	0.0065230745733646	0.0014049989652537	-4.7958093319316566e-05	-5.595571730221624e-05	3.131042298805542e-09	2.299978714824276e-09	-0.0003810047575298	-0.0004170052849675	1.451646252603417e-07	1.7389340769090606e-07	0.0002199908701433	8.799101379340001e-05	7.74241850839031e-09	4.8395982946406296e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4444.334701008108	8.461841085143533	19752110.934584823	71.60275455022308	3285.851011214718	20.429026351436733	10796816.867900783	417.3451176676964	4296.761114382276	5.956357589421714	18462156.07406762	35.478195733061646	4227.12818033344	3222.77556651896	1.066465	14.027945	0.028815945957097	0.0143701549369643	-0.0625191054	-0.0522736706	0.0549480272	-0.0161181135	-0.1177723088	-0.0612732169	0.0670130883	0.0253548571	0.0946952809	-0.0435481559	-0.0137977041	0.1857392403	0.0011924601	0.167951346	-0.0948792605	0.04174137	-0.0410786443	-0.1224539089	0.0542102029	0.0216973506	-0.1358690845	-0.0261749947	-0.0415442732	-0.0529648548	0.0518133828	-0.011707863	0.068385504	0.0047288977	0.0465512205	0.0299481615	-0.0730033243	0.054452539	0.1131541401	0.1197144727	0.1109081095	-0.0874957271	0.054557313	-0.0908738184	0.0110402779	-0.0451599663	-0.0227958559	-0.069148595	0.0246405356	0.1258986703	0.0121945333	0.0472073596	0.1512510087	0.1046608355	-0.1516631158	0.0149999419	-0.0418988571	-0.106241601	-0.0929743766	-0.0507170334	0.0933264331	0.103335407	0.0061090644	0.0090705766	0.0803418231	0.0027723698	-0.053092759	-0.1159121612	-0.0244937814	-0.0675596326	0.0199586067	-0.0004042439	-0.135108994	0.0416029834	0.0447891384	-0.0375655483	0.074113825	0.0573749083	0.0731254904	0.1375304034	0.1216700643	0.0565266266	-0.0370342245	-0.1171079072	-0.0102731353	-0.0948520167	-0.013555612	0.17795115	-0.0882361782	0.0053824124	-0.0900892644	-0.0003817516	-0.0394669276	0.0375310897	0.003676256	-0.0530209729	-0.0227236303	-0.0107070727	0.0900402804	-0.1333138253	-0.0845986894	-0.0917830514	0.0255399173	0.0858153105	0.0343178967	-0.029937846	-0.0830636267	-0.0009733529443423	0.0066974793180918	9.474159542598246e-07	4.4856229216267405e-05	0.0482259350893485	0.0062711113794192	3.93268379330822e-05	0.002325740815242	-0.0808156728177209	-5.011968171689252e-05	0.0065311729729809	2.51198249540261e-09	5.200076513938321e-05	9.995885845869978e-05	9.991773384366376e-09	2.7040795750812923e-09	-0.0003809998683033	4.889226500005492e-09	1.4516089964713194e-07	2.3904535768355952e-17	4.009906271119448e-06	-0.0002159809638721	4.6647776755156173e-08	1.6079348303163074e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4449.647157449308	5.312456441200084	19799359.82579671	28.222193439648255	3277.432806987147	-8.41820422757064	10741565.80431565	70.8661624170882	4300.820335358264	4.059220975987955	18497055.55703117	16.477274931900606	4232.393530962236	3196.849160148131	1.11902	14.719237	0.0418665883102106	0.0218524697113446	-0.0746841451	0.0754879439	0.0922393315	-0.0576256986	-0.0533412439	-0.1410483769	-0.0408248706	-0.1089326221	-0.0400479596	-0.007158311	-0.0652739233	0.1384562623	0.0548317006	0.0874008322	-0.1735171216	0.0716100469	-0.0239497705	-0.1236052785	0.0044869541	-0.0263449666	-0.0700702113	-0.1058827396	-0.0362958375	0.0583513507	-0.0259184249	0.0113156772	0.1218752418	-0.0009521594	-0.0391408697	-0.0106985879	0.0708250382	0.0344594105	0.0039899422	0.0479125929	-0.0464077027	0.0727046043	-0.0111151227	-0.1403944452	0.1638187556	0.0826666935	0.0463777221	-0.0113970744	-0.1195340778	4.84798e-05	0.0031599349	0.1240557979	0.0967699734	0.0214646562	-0.1014091307	0.0429393922	-0.1145382254	-0.1069823579	-0.1121962114	-0.0006245409	0.0439708116	0.0415515382	0.058292539	-0.002772817	0.0943483835	-0.0673135375	0.003209397	-0.0732111962	-0.1064693661	-0.0237718334	-0.0636479382	-0.0105791234	0.0597776825	-0.0381858623	-0.0487173804	0.1324696117	0.0756986911	-0.0871669859	0.0095434362	0.1011050155	0.1844430654	-0.0684608985	-0.0064952468	-0.0692341405	-0.0057477097	-0.0280872967	-0.053667492	0.0054201666	-0.1738712932	0.0265231407	-0.1088593374	-0.0322530682	-0.0352592943	0.0201727126	-0.0333536363	-0.0420916164	-0.0430667891	0.019169535	-0.0200929143	-0.049094027	-0.0879939009	-0.1249731909	0.0256132479	0.0847339531	0.0308186837	-0.0351863325	-0.0873882332	-0.001034371941273	-6.101899693069992e-05	1.0699253128928744e-06	3.7233179864287663e-09	0.0420062602871382	-0.0062196748022103	3.868435464524973e-05	0.0017645259033108	-0.0984976452223804	-0.0176819724046595	0.0097017861143539	0.0003126521481191	-0.0001170347481228	-0.0001690355132621	2.857300474380972e-08	1.369713226816724e-08	-0.0003809891498747	1.0718428600025536e-08	1.451527323222466e-07	1.1488471165384535e-16	-0.0001850223041663	-0.0001890322104374	3.5733176582856834e-08	3.423325303900683e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
