global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
4624.762474199506	-1.7098401969024053	2.923553498943256	21388427.942763936	3196.8125007223093	-31.774321245723968	1009.6074906264656	10219610.164774423	4480.137988988904	-2.0429279238087474	4.173554501877519	20071636.400381543	4360.890150819281	3058.069776066372	1.333462	16.124296	0.1167966249690196	0.0526416975858283	0.0857201887	0.0062186084	0.0957157327	-0.0069395224	0.0352568324	-0.1255258523	0.0691877167	0.0106751201	0.0230117791	0.0342830801	-0.0252787749	0.0391734247	0.0845785808	-0.0062001871	-0.0641571354	0.0168448128	-0.0977274306	-0.0132514661	0.0759484819	0.0036553702	-0.087229526	0.1266601783	0.03564275	-0.1480164744	0.0444925828	-0.007576253	0.0885132097	0.0291340155	0.037966077	-0.0848713096	0.0488475788	0.1041887117	-0.03152081	0.0673999467	-0.0216840835	0.0685771591	0.0949735279	-0.0224993957	-0.0760611769	0.0738601394	-0.0190407282	0.1194399851	-0.0063936042	-0.1245997466	9.63628e-05	-0.0302897157	-0.0491894185	-0.0950959485	0.0159070605	-0.0670680811	0.0004544733	-0.1059862151	-0.0314494178	0.0957924858	0.0046493845	0.0075461121	0.0554830788	0.1282159135	-0.1450551931	-0.0741085292	0.0372821456	0.0387999085	-0.0177959077	0.1391436772	-0.0756155617	-0.0207970219	-0.0328994693	0.0545398664	0.0352065952	-0.0801796599	0.0221594263	0.0535345662	-0.0549050869	-0.0242568987	0.055210409	-0.0466016498	-0.0001816879	-0.0764125879	-0.1018152048	0.0338784306	0.0845227591	-0.0409321207	0.0450940613	-0.0106918476	-0.0780811827	0.0670534872	-0.0029498047	0.0943732069	0.0008817978	0.0021671381	-0.0720560648	-0.0284506792	0.1442432267	-0.0391142971	-0.0381214017	-0.0692229367	-0.0574977268	-0.1161307236	-0.0225091503	-0.0124823623	-0.0961472363	0.0129258328	0.0453146296	-0.0230954339	-0.0870736499	0.0150017488	0.0847339531	0.0308186837	-0.0351863325	-0.0873882332	0.049129678418879	-0.0077538802435413	6.012265883118013e-05	0.0024137253015424	0.0255965320516651	0.0242027475525078	0.0006551824530719	0.0005857729890904	-0.0123132659731481	-0.0222791837056205	0.0001516165189254	0.0004963620265887	-0.000909002580116	0.0005911829887701	8.262856906575449e-07	3.4949732621114815e-07	-0.0008690215258539	-0.0004149783407783	1.7220702331511093e-07	7.551984123974406e-07	0.0011456056916822	-0.0002450549397986	1.3124124008146522e-06	6.005192351969549e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4623.832042455755	-0.9304317437508872	0.8657032297793165	21379822.75684056	3188.8615007569806	-7.950999965328719	63.2184004486573	10168837.671010062	4476.224625433302	-3.913363555601791	15.31441431831229	20036586.897335507	4358.304624752636	3099.5490915788923	1.195704	14.458519	0.0584447093777368	0.0335288232403747	0.0863198322	0.1056185802	-0.04076186	0.0599639504	-0.062138968	0.0582480132	0.1013146688	-0.0820590337	-0.088344232	0.0094535502	0.010230933	-0.075321001	-0.1003077357	0.0367898083	0.0493285863	-0.0446568758	0.0032950997	-0.1028775809	0.0726080779	-0.0999516702	-0.0418193578	0.0420638329	-0.1245148642	-0.0327900744	0.0140391248	0.1087952594	-0.0016353138	0.1125307744	0.0171300172	0.0035643025	-0.0707959191	0.0431486254	-0.116235942	-0.0197023343	-0.0351221681	-0.1442712481	0.0865921559	0.069489307	0.0701126923	-0.013381747	0.0597161395	0.0628320661	-0.0788164839	0.0447231222	0.0547911583	0.0341596068	-0.0011256446	-0.1020379184	0.0460018979	0.0859758454	0.0133094507	0.0381376594	-0.100976004	0.0610935864	-0.0829461249	0.0706671747	-0.0080254155	0.127666652	-0.0013139819	0.0025229756	0.1130520985	-0.0469431069	0.0254982741	0.0120386435	-0.0234978898	-0.1293412092	-0.0115268876	-0.1144476188	-0.0234507425	0.0590098462	-0.0311692847	0.0696713803	-0.0679202447	-0.0156934353	-0.0111604731	-0.0406648811	-0.0064131116	-0.0981510242	0.1161035039	0.0237307247	0.0551551755	0.0362676271	0.0632448643	-0.0039213228	-0.0756663242	0.0601788735	-0.051119426	0.0495323959	-0.1047439846	-0.0537002369	0.0181392166	0.0687722267	0.0035277199	-0.106565101	0.0524877557	0.0206627746	0.0043637053	0.0322749979	0.0377533393	-0.0718238511	-0.036807359	0.0348577062	-0.0064099374	0.0472011662	-0.0197957892	-0.0561990187	0.0836267848	0.0272819228	-0.0403383756	-0.0912870929	0.0490549530869799	-7.472533189909619e-05	5.583875227430083e-09	0.0024063884223657	0.0285376719161121	0.0029411398644469	0.0008143987183916	8.650303702239311e-06	0.0077343878972726	0.0200476538704207	5.982075614547687e-05	0.0004019084257081	-0.0013118705918214	-0.0004028680117054	1.72100444968583e-06	1.6230263485546234e-07	-0.0008699516574826	-9.30131628700025e-07	8.651448467081612e-13	7.568158863567231e-07	0.0014494313545675	0.0003038256628853	2.100851251603378e-06	9.231003342769197e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4641.501828525984	17.669786070228838	312.2213397676531	21543539.224210054	3181.8496604784	-7.011840278580621	49.16590409232556	10124167.26188651	4481.715692390433	5.491066957130897	30.15181632769477	20085775.547418658	4365.23451608085	3083.612408469064	1.046783	12.657766	0.0811716559307057	0.0570399821421366	0.0588818551	0.0927365468	-0.0382741863	0.1784323847	-0.016945953	-0.0821066873	0.0763780448	-0.005461518	-0.0098306161	-0.1626061612	-0.1693877731	-0.1361493994	-0.0742320207	-0.0234448497	0.0292313157	-0.086841151	-0.0084724196	-0.0840529353	-0.0099972888	-0.0083166668	-0.0420107282	0.0043032698	-0.0257077636	-0.0420104655	0.0963057122	0.0661505356	-0.0091426924	0.1359081927	0.100901609	-0.036616736	-0.002313044	0.0590409175	0.1147221361	0.0039114444	-0.0088592536	-0.0845715813	-0.0144612928	0.1520698949	0.0909530516	0.0207232543	0.1057252311	-0.0930470584	-0.0354614362	0.0799871831	-0.1034745691	-0.162760401	-0.0555644174	0.0601394807	-0.0070423498	0.076155802	0.0832130741	0.0532989296	-0.0763209894	0.0054188153	-0.0325957859	0.0520756772	0.0012208391	0.11503385	-0.0296737043	-0.0218073829	0.1740249494	-0.0634331998	0.0937670385	0.1262098484	0.0771836571	0.0262963709	0.0068916061	0.0699130265	-0.0051728401	0.0572782896	-0.0351860697	-0.0105168097	0.0276008544	-0.041067292	-0.1044946065	-0.0083761646	0.0581443674	-0.0142436374	0.1218993848	-0.0956895839	-0.0600909516	-0.0424445017	0.0756600245	-0.0240306042	-0.037320556	0.0704840604	-0.0682309778	0.0490307829	-0.1327682286	-0.0500257569	-0.0079930595	0.0652455871	-0.0415201033	0.0962392802	0.0120008567	-0.0334865837	-0.0418877208	-0.0391231387	0.0695067484	0.038511831	-0.1114692321	0.0832185695	0.0348155944	0.0005163559	0.044094505	0.1072726656	0.082494143	0.0237119231	-0.0453798541	-0.0947412111	0.0491291277512146	7.417466423469826e-05	5.501880814330225e-09	0.0024136711935951	0.0067812165852672	-0.0217564553308449	4.598489837630294e-05	0.000473343348563	0.0117916360604937	0.0040572481632211	0.0001390426809831	1.646126265796099e-05	-0.0023559170750737	-0.0010440464832523	5.5503452646238185e-06	1.0900330591914956e-06	-0.000810705917319	5.9245740163600094e-05	3.510057727532817e-09	6.572440843760412e-07	0.0014470480225353	-2.3833320322000275e-06	2.0939479795233224e-06	5.680271575710713e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4645.299116336292	3.797287810308262	14.419394714315716	21578803.880234737	3231.2496272882768	49.39996680987679	2440.356720816928	10440974.153850628	4491.468836551526	9.753144161092678	95.1238210270562	20173292.30971352	4374.848674157272	3167.143655283792	1.20679	14.592576	0.0832653484075211	0.0449252824808785	-0.0173330127	-0.0605167327	-0.0619997079	0.0873788955	-0.1215776219	-0.0682787802	-0.0342301678	0.1208655332	0.0347533742	-0.0666911015	-0.013104884	-0.1177950383	0.0129542277	-0.1336829321	-0.0659134625	0.007386153	0.0134185366	0.0417716063	-0.0455565257	-0.00265382	0.0397433494	0.0464446426	0.0079404848	-0.0124357964	-0.0049462228	-0.0436940919	0.0298533044	0.1281044979	0.0899091819	0.0684269132	-0.051444112	0.0749315665	0.0166131109	0.0191294929	0.0020902176	-0.0152600441	-0.1060013664	-0.07097155	0.034289074	0.0696500772	0.0723349105	0.015788076	0.1126478903	0.0981219778	-0.0330432873	-0.0535399349	0.0926937532	0.0290778215	-0.1269346334	-0.0717530299	0.0306523762	0.0173504124	0.055646016	-0.0135667161	-0.0235628796	0.0162365986	0.0737307092	0.0056123232	0.0190952249	0.0136390832	0.035843301	-0.0403226257	0.0918674441	0.1521729334	0.0340610081	-0.0886272156	-0.0141303182	0.0374260964	0.0250433673	0.1007422062	-0.0263420933	-0.0149309189	0.0323195973	0.0396415312	-0.0811279813	0.0303450563	0.1391268297	-0.0253936589	-0.0846086859	0.0679097433	-0.1177672235	-0.0159688703	0.0855933019	-0.0260452128	0.0277246066	0.0368656569	-0.0302284082	0.0174642741	0.0031002135	-0.1554477584	0.0161643577	0.0209800462	0.0649980612	0.0436625697	-0.1138049797	0.0423056435	-0.05212062	0.0548331336	0.0362770397	0.0073195035	-0.0241079826	0.1143640893	-0.0040084164	0.0342803943	0.0637675599	-0.0248417587	0.0813363727	0.0201130341	-0.0502969496	-0.0977337597	0.0491116566402922	-1.747111092240128e-05	3.0523971686284925e-10	0.0024119548179539	0.0317507321086054	0.0249695155233382	0.0010081089894324	0.0006234767054702	-0.0119182433489868	-0.0237098794094805	0.0001420445245256	0.0005621583816121	-0.001812910107864	0.0005430069672097	3.28664305919546e-06	2.9485656643827657e-07	-0.0008707329991151	-6.00270817961001e-05	3.603250548955692e-09	7.581759557479768e-07	0.0013587124242655	-8.833559826979995e-05	1.8460994518534323e-06	7.803177921683485e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4638.679663908554	-6.619452427737997	43.81715044308646	21517349.02435877	3232.557452862079	1.3078255738023472	1.7104077314914388	10449427.686054172	4486.677217515416	-4.791619036110205	22.95961298721369	20130272.45417187	4371.606249113681	3133.3493765735625	1.062847	12.852007	0.0503927465465509	0.0295766978624177	0.0161782445	-0.0496672578	0.0843240051	0.0300449543	-0.0342967406	-0.0552365398	0.0115774678	0.0385763823	-0.0105772648	0.1556727974	0.0543297966	-0.0564261223	0.0612973346	-0.0773657904	-0.0919579882	0.0229835638	0.0045906608	-0.065588303	-0.0201289399	0.0339116893	-0.0446332368	0.0715473654	0.048938808	-0.0685140121	0.0658842766	-0.0268177434	0.0601114629	0.0631891457	0.0043554195	0.0069339646	-0.0124089598	-0.0203611858	0.0470146645	0.0081002566	-0.0231807011	0.0145370726	-0.20741762	0.0488827908	0.1039688304	0.0707671401	0.0449062168	-0.1188346575	-0.136304896	0.0961430519	0.0758457802	0.0549715926	-0.0414422458	-0.0091787075	-0.0749195497	-0.084788382	-0.0431262884	0.0053033035	-0.0529120479	-0.0212049321	-0.0012876065	-0.0692364066	0.0626107987	0.0311688916	-0.0392634222	-0.0560570731	0.0511893363	0.0760280463	0.0379848759	0.1227341536	0.095792145	-0.0200098521	0.013516556	-0.0398959339	0.0280152637	0.1148623734	0.0486096469	-0.1270029427	-0.1211177053	0.0023220713	-0.1183138487	-0.0440500861	0.0083798356	-0.0095636427	-0.0031344263	-0.1143026275	0.0061697136	0.1460094379	0.0868946341	-0.0439064111	-0.0003138417	0.0456213941	-0.0370677233	0.0816413547	0.0935012127	-0.049744966	0.0112947874	0.050619292	0.053578357	-0.0323286003	-0.0738297072	-0.0234371487	0.0319185391	0.0141863836	0.0671396238	0.016143567	-0.0513799921	0.0969252227	0.0432918486	0.0680723337	-0.022756385	0.0208574237	0.0801538266	0.0164896405	-0.0550761846	-0.1002501592	0.0493741259976303	0.0002624693573381	6.889016354147776e-08	0.0024378043180298	0.0318640094128852	0.0001132773042797	0.0010153150958644	1.2831747664897877e-08	0.0007689494676412	0.012687192816628	5.912832837856849e-07	0.0001609648615662	-0.0022812628484811	-0.0004683527406171	5.204160183860103e-06	2.1935428964354878e-07	-0.0009537744474183	-8.304144830319996e-05	6.8958821362930314e-09	9.096856965480836e-07	0.0015539143767113	0.0001952019524457	2.414649890150068e-06	3.810380223865231e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4632.027729238989	-6.65193466956498	44.24823484816056	21455680.884438902	3222.803546973234	-9.753905888845113	95.13868008844732	10386462.702383256	4480.334348816803	-6.34286869861262	40.23198332783974	20073395.877187684	4366.661202106538	3135.32397621291	1.197526	14.480552	0.1035935348851066	0.064197253343761	0.0479469032	0.1005016802	0.0569133299	0.0192472498	-0.0959652789	0.1385798206	0.0422864254	-0.1216496381	0.147339555	-0.0210604215	0.048608628	0.0229340483	-0.0819723737	-0.010809865	0.0650781731	0.0855869682	0.0294091471	-0.143694694	0.0531076371	-0.0628911776	0.0084059392	-0.0678178969	0.033349096	-0.0215744171	-0.0437930145	0.1642015057	-0.025164379	0.0279542322	-0.0085332437	-0.0240434183	-0.0464052503	-0.0110728119	-0.0289826696	-0.0232645396	-0.0556200333	0.1165004529	-0.0706858571	-0.0479691393	-0.0678141584	-0.0259271536	0.0556254621	0.0375185702	-0.0170667979	0.0006368979	0.0228545366	0.0437177674	0.0145786379	-0.1018542605	-0.0331517939	0.086242053	-0.1217122737	0.0087591577	-0.0824141159	-0.0060275265	-0.0599002791	0.0608140628	-0.0388769075	4.1216e-06	-0.071645996	0.125396693	0.0372595929	-0.0209191451	0.0146996392	-0.0922987989	-0.008830148	-0.0069590851	-0.0202740758	-0.0658663948	0.0228079393	0.0142232581	-0.0175925317	-0.1860699825	4.50746e-05	-0.0494019348	-0.0109989402	0.0287938832	-0.0180246833	0.0060087842	-0.1069924642	0.0762119004	0.0127078584	0.0155568373	0.0695907392	-0.0468455298	-0.0377139415	0.0027919944	-0.080945937	0.1059720508	-0.1042496171	0.045265544	0.05566606	0.0444344716	-0.0724209985	-0.0200608151	-0.0391263285	0.042031499	0.0949875459	0.0899238203	-0.0166955961	-0.0693351705	0.0471818053	0.0954503326	-0.1508171766	0.0688147829	0.027083939	-0.147282707	0.0789468648	0.0128461567	-0.0597044597	-0.10227815	0.0490208073149602	-0.00035331868267	1.2483409152373432e-07	0.0024030395498104	-0.0284186570675188	-0.0602826664804039	0.0008076200695212	0.0036339998779876	0.0130206097643537	0.0122516602967125	0.0001695362786355	0.000150103180026	-0.0026568962884897	-0.0003756334400086	7.059097887790344e-06	1.4110048125269458e-07	-0.0008718588322254	8.191561519289999e-05	6.710168012431267e-09	7.601378233294382e-07	0.0013973456434064	-0.0001565687333049	1.952574847146846e-06	2.4513768248700916e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4648.158053891269	16.13032465228025	260.18737338796	21605373.29395427	3211.651368993274	-11.152177979960015	124.37107369670504	10314704.51595637	4482.237112260051	1.9027634432477496	3.620508720960033	20090449.53052132	4367.536000922175	3110.4846123940606	1.09189	13.203203	0.0634096422573663	0.0350799704026129	0.0335979358	0.0834163228	0.0499968309	0.1778063466	0.034167743	0.0374125547	0.0437702204	-0.0706937998	-0.1068062502	0.0035539189	-0.0182752851	-0.1302717033	0.0102895283	-0.0069634449	0.0353423331	-0.037943781	-0.0028440154	-0.1046248755	0.0630563671	0.0225612365	0.0558714889	-0.0125725689	0.0516091644	-0.0207313588	0.1500842295	-0.031505646	-0.1094917674	0.0453009361	-0.0481657465	0.0366293574	-0.0617964351	-0.1024239286	0.1486373153	-0.0518642667	0.0343990985	0.0020760496	-0.0393010935	-0.0810040402	0.0881276034	-0.0036327461	-0.0506943094	-0.129183392	0.1207528458	-0.0555300418	0.1485691681	0.0333017908	0.0365506968	-0.0537002683	-0.0146416248	0.0708269226	-0.0066107903	0.0289687181	-0.15994634	0.0220144139	-0.019623298	0.047693944	0.0032786949	-0.0628121964	0.042257316	-0.1333803052	0.0702134318	0.0011237183	0.0153508312	-0.0600721156	0.1409976328	0.0179270356	0.0325032132	-0.0125565619	-0.0124053669	0.0207014919	0.0348639987	-0.0799554263	0.0078599726	-0.0061852119	-0.058687254	0.00503266	0.0135805688	0.2609123094	-0.0349373132	0.0953913814	-0.150031818	0.1189636259	0.0414994618	-0.0229620313	-0.022176682	-0.0116526754	-0.0603690105	0.0937853602	-0.1031096796	0.1080840535	0.0337645437	0.0309688609	-0.057013728	0.1317940605	-0.0763364787	0.1072084403	0.0537579541	-0.0179823871	0.0623864646	-0.0417748698	-0.0499066134	0.1375583838	-0.0718444221	0.0234343156	0.0311463063	-0.0808009164	0.0777158551	0.0091870219	-0.0641690889	-0.1038078519	0.0706704361638657	0.0216496288489055	0.0004687064292953	0.004994310547591	-0.0283468940430964	7.17630244224006e-05	0.0008035464018905	5.149931674250064e-09	0.0052241657551803	-0.0077964440091734	2.729190783759855e-05	6.078453918817582e-05	-0.0024842404338843	0.0001726558546054	6.171450533345655e-06	2.981004412952109e-08	-0.000825307455899	4.655137632639998e-05	2.167030637882113e-09	6.811323967624799e-07	0.0018559745399719	0.0004586288965655	3.444641493023905e-06	2.103404647648881e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4660.052618697914	11.894564806644668	141.4806719394699	21716090.409033287	3270.7008511695635	59.04948217628953	3486.841345287935	10697484.057841308	4482.086791039576	-0.1503212204743249	0.0225964693248906	20089102.002411447	4364.946174546043	3213.276529726301	1.307863	15.814751	0.0815611127455774	0.0510041588420646	-0.0871131822	0.0308552336	-0.0676955037	0.0108663287	-0.0995758008	0.0047530136	-0.1030475121	0.0002712568	-0.113107702	-0.1074424614	0.0482311683	-0.1329579554	0.0206902871	-0.0191230316	0.0284357089	-0.1206182941	0.0329056173	0.0657901115	0.0054086391	0.0186572577	0.0945733011	0.0726866049	0.0043465996	0.0137239239	-0.0582787482	0.0482795296	0.0743909088	0.0300798317	0.015651704	0.0461708309	0.046647918	0.0007225184	0.0178720165	0.0063998736	-0.0434924597	-0.0179966239	0.0558896367	0.0256770787	0.0893533917	0.0999728776	-0.0221799374	0.0321081221	0.0812436089	0.0846317094	0.025057276	0.03997552	0.0007515895	-0.0090572426	-0.0161322067	0.0249371718	0.1124632717	0.0637041432	0.0431395112	0.0277015159	0.0395783018	0.0398761505	0.0905694886	-0.030489322	-0.0170250572	0.0723020875	0.011036751	0.0179565345	-0.0653413096	0.0377314288	-0.0570611381	-0.0171529778	0.0527968057	0.0241635812	-0.0730432251	-0.0236312143	0.057337647	0.0421460432	-0.0168998511	0.0041389548	-0.0202159144	-0.0685278754	0.0874441578	-0.0895909004	0.0064022728	-0.0593055215	-0.0988035973	0.0348562119	0.041407041	-0.0080409207	0.0783163557	-0.0598624457	-0.0574505546	0.018390582	-0.0972523323	-0.1055528063	0.0415676607	-0.0307315073	0.0594523978	0.1114592811	-0.0478640385	-0.0004174382	0.0179422698	-0.0220923122	0.0441148297	0.0227320738	0.0601618634	0.0443907414	0.1047065448	0.0202083744	-0.0575822695	0.0821702668	0.0764611723	0.0055166942	-0.0684578352	-0.1048318124	0.0706532886342046	-1.714752966110178e-05	2.940377734783653e-10	0.0049918871948282	0.0144581675809405	0.0428050616240369	0.0002090386097985	0.0018322733006375	-0.0191959899956941	-0.0244201557508744	0.0003684860319147	0.0005963440068969	-0.0022337000413414	0.0002505403925429	4.989415874688572e-06	6.277048829555049e-08	-0.0008610745898152	-3.5767133916199986e-05	1.2792878685793831e-09	7.41449449225415e-07	0.0018560419703329	6.7430361000171e-08	3.444891795637234e-06	4.546853584613382e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4643.073334558168	-16.979284139745687	288.2960898982194	21558129.99008511	3261.64664183848	-9.054209331083712	81.97870661108335	10638338.816216232	4477.220723265921	-4.866067773655232	23.67861557780598	20045505.404841814	4360.170664066529	3218.664748382568	1.255476	15.181295	0.0609567406359489	0.0297246388401482	-0.0610738839	-0.1268664975	-0.0489766772	-0.0814685022	-0.0555851309	0.0144172178	-0.0834333677	0.088327438	-0.0245778232	0.0293102587	0.0976573301	-0.0123321924	0.0131336491	0.0220268868	-0.1242615243	-0.0302279821	0.0150034353	0.0467474257	0.0603644996	0.00111029	0.0177358364	-0.045728646	-0.0141014488	0.0377585734	-0.0084097444	-0.0155570038	-0.01082465	0.0288037642	-0.0099218446	0.0242497472	-0.0917827934	-0.0122305298	-0.0767354178	0.0259251597	-0.0459817009	0.0698685939	-0.0231328261	0.02553282	0.0929077776	0.1352982582	0.0099654535	0.0895115435	-0.0254880896	0.0606584527	-0.0956310106	0.1269543461	-0.0829762668	0.0298129602	0.0214429461	-0.1266868067	0.033854785	0.0532748001	0.0173933899	0.0329736787	-0.000385714	0.0296508905	-0.0390665325	-0.0835931156	0.0716521819	-0.0037720211	-0.0299710334	-0.0086365919	0.0332782018	-0.0003952514	-0.0866804798	-0.092475919	-0.051718166	-0.0733055011	0.0386612196	-0.0168657387	-0.0708354663	-0.0186897624	0.0410087011	-0.0359393539	-0.0592558711	-0.1012474082	0.0615382227	-0.1117961634	-0.0100066497	-0.0615661287	0.0814154166	0.0919569067	0.0346401775	0.0042967577	0.0438538549	-1.68988e-05	0.0106094455	0.0118124805	0.0976262578	-0.1064972246	0.0973131349	0.0042159435	-0.004136834	-0.0643117718	-0.0566964076	0.0408761973	0.0827390815	-0.0255990714	0.0943799168	-0.0501659935	0.0163564517	0.0666000335	0.042865886	-0.0105457196	-0.0328121919	-0.0738254686	0.0751831987	0.0018396452	-0.0725589432	-0.1053450429	0.0706094031278183	-4.38855063863014e-05	1.9259376707821007e-09	0.0049856878100667	0.0368579457507109	0.0223997781697704	0.0013585081649623	0.0005017500620549	-0.0140149088888819	0.0051810811068122	0.0001964176711636	2.6843601435366333e-05	-0.0020399011331702	0.0001937989081711	4.161196633109066e-06	3.7558016808349194e-08	-0.0005865972488237	0.0002744773409915	7.533781071776416e-08	3.440963323275339e-07	0.0020544056382298	0.0001983636678969	4.220582526390393e-06	3.934814474151168e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4631.8236021637385	-11.249732394429884	126.55647894628514	21453789.88156107	3227.0353949733035	-34.61124686517633	1197.938409562178	10413757.440410504	4475.346367775397	-1.8743554905240671	3.513208504857716	20028725.11156044	4357.053695980865	3131.6281200299945	1.31234	15.86889	0.0776779820578001	0.0362583391225491	0.0172912426	-0.0713158335	0.0455680614	-0.0555655019	-0.0384201609	-0.0195056175	0.0064691502	0.0433613803	0.1183003902	0.1223425863	-0.0257964379	0.0197812014	-0.1041052897	0.0459978032	-0.2077780751	0.0256519465	-0.0285572876	-0.036532459	0.0582299243	0.1174601109	-0.0626403903	-0.1143612302	-0.0211812276	-0.0213714034	0.1293022516	-0.062855924	0.0169054888	0.0663795675	0.0799327229	0.1301183221	-0.0632959941	0.1556358729	0.0759441329	-0.2516316311	-0.0698886094	0.0715741902	0.1273562842	0.0432677082	0.0107063893	-0.0125539723	-0.0781151202	-0.0553259603	0.0973807713	0.0360228754	-0.0219676858	-0.0138214016	-0.0709690501	0.0396052395	0.0490342823	-0.170664388	-0.0503117119	0.0291964405	-0.1049009663	0.0273109327	0.0786703109	-0.0082581791	-0.1174826974	-5.43216e-05	0.083254306	-0.1334455635	0.0545161412	-0.0782498024	0.0624533083	0.1035009258	-0.0974010492	-0.1556263716	-0.1733378386	0.1085730157	0.0040032961	0.039552955	0.1052804671	-0.0172538571	0.1458404915	-0.1254709805	-0.0406411329	-0.0296419214	-0.0049798505	0.0841123028	0.0194954073	0.0443406779	0.0592939197	-0.0654461899	0.0380922663	-0.002530833	-0.0209647728	0.0384439803	0.0608224642	0.0379468191	0.0780205182	-0.018431135	0.0793383966	0.0367181503	-0.0736099082	0.0572067673	-0.0299956767	-0.1055424925	0.0696839166	-0.0698415067	0.1166988613	-0.098966736	-0.0813958064	0.0431915482	0.0294577179	-0.0594864012	-0.0688484855	0.1207995068	0.0738823236	-0.0018396452	-0.0764611723	-0.1053450429	0.0706040383976756	-5.364730142704e-06	2.8780329504036877e-11	0.0049849302380604	0.0235195175484506	-0.0133384282022602	0.0005531677057118	0.0001779136669068	0.0071988980570552	0.0212138069459371	5.182413323587314e-05	0.0004500256051394	-0.0024252023262937	-0.0003853011931235	5.881606323460374e-06	1.484570094223927e-07	-0.0008647525785527	-0.0002781553297289	7.737038745664868e-08	7.477970221135436e-07	0.0018554545174931	-0.0001989511207367	3.4427114664855523e-06	3.9581548442389114e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
