global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
4628.52378196347	2.8331531455487493	21423232.40020143	8.026756746132772	3397.471198707106	14.854277834367622	220.64956998058528	11542810.5460443	4505.223660371741	8.546425644231931	20297040.22997335	73.04139129238517	4371.983417917932	3293.6659593302093	0.927084	13.670961	0.0793734906838634	0.0435861391161327	0.1467909436	0.010795668	-0.0523086669	0.0270885076	0.1122545264	0.0256465681	-0.0420733907	-0.1268129387	0.0710221085	-0.1099693797	-0.0575649629	-0.0834065156	-0.0816969036	-0.0328578764	-0.0699464906	0.0537706629	0.0632705367	-0.0023012179	-0.0865776699	0.0305116547	0.0021201459	0.054898325	0.0591489346	0.0137455297	-0.1378659868	-0.0670657678	-0.0673905289	-0.028481449	0.0484122111	0.1254631618	0.0379363418	-0.2130935634	0.0509378161	-0.0832026448	0.0813353233	-0.1028722431	0.0712331297	0.0546284631	0.0409276534	-0.0277515039	-0.1446610675	0.1093524469	0.016373284	0.1395331363	-0.0526116199	-0.0095424395	0.0760663162	-0.0120568455	-0.0185707055	-0.1241392411	-0.0766653497	-0.0654554346	-0.0308664619	-0.0529953478	-0.0421660004	-0.0001597254	-0.0346495863	0.014939331	-0.1155579473	-0.0480890508	0.1398080151	0.0475148725	-0.0128669325	-0.0153394214	0.1175640903	-0.0251811787	-0.0448028011	0.0603352011	-0.1423982257	-0.1433751481	0.0666142651	-0.0296391358	0.1151829382	-0.0042409018	0.0149620252	-0.0556007841	-0.0544394039	0.0217311965	0.0052860672	0.0971218544	-0.1296723827	0.0152845703	-0.0602365391	-0.0814213573	-0.0241474201	0.1320833774	-0.0216739011	0.0180193523	-0.0892575744	0.0118836833	-0.0296727872	-0.0140097205	-0.0609096607	-0.0128435255	0.013565661	0.0562774481	-0.0261155812	0.0973854535	0.0745355992	0.0403383756	0.0	0.0244832318377206	0.0267834043740862	0.0005994286412195	0.0007173507498658	0.0052744257913843	8.816485548380007e-05	2.7819567428819903e-05	7.773041742479352e-09	0.0406651644161542	0.0095986785898816	0.0016536555969928	9.21346306718533e-05	-0.0002079739445076	-0.0001659786565509	2.754891443046623e-08	4.325316159405029e-08	-0.0008040067838086	-0.0006800051901226	4.624070585936733e-07	6.464269084102488e-07	6.391638608058311e-05	-1.2081010614661665e-05	1.4595081747156778e-10	4.085304409602159e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4610.75661592229	-17.767166041180644	21259076.571271166	315.6721891348827	3413.9182044216323	16.447005714526313	270.5039969736612	11654837.506481422	4505.951916908732	0.7282565369905569	20303602.67749347	0.5303575836694784	4375.646470929268	3304.6970262954924	1.089902	16.071922	0.0942002484523132	0.0479157469189198	0.0968708033	0.071193415	0.1163003394	0.0856893249	-0.0423137262	-0.0438617729	-0.1185896633	-0.1377979943	0.0152630775	0.0626318679	0.1114764576	-0.034501735	-0.0501803435	0.1288852867	0.0078599665	-0.0142976162	0.083575654	0.0027685981	0.0392641384	0.0794627956	-0.0120844842	0.0170855066	0.0242656507	-0.03346583	-0.0416120246	0.1250948737	-0.0698429858	-0.0495040351	0.0362026353	-0.0185520352	-0.0217632156	-0.0929809592	0.0991948157	-0.0962693541	0.0377222128	-0.031677117	-0.0664311142	-0.0954475297	0.0244430808	-0.1320755604	0.1027084782	-0.0894303112	0.0358686606	-0.0740106087	0.087193207	-0.0088250881	0.1048457642	0.0215897609	-0.0355047656	-0.0153020725	0.1122165608	-0.0306836756	-0.0276144492	-0.0492644811	0.0460011748	0.0710617829	0.0178993652	-0.1215231185	-0.0613599006	0.0221088064	0.0020508013	0.0300315338	0.0007002023	-0.0403009465	0.0212797216	-0.0591716	-0.1050145728	-0.0101082355	-0.0549226761	-0.0645664986	0.0637366292	-0.0468392822	0.0299241439	-0.0056964152	0.0155719814	-0.0723841612	-0.0576495012	0.0157074077	-0.003583455	0.0706093974	-0.0405539985	-0.0782814107	0.1177458203	0.0101321337	0.0639861671	0.135645758	-0.0951792563	0.0805053732	-0.1074649431	-0.0196674431	-0.0770832345	-0.0025568125	-0.0306503991	-0.1357405859	0.0684709766	-0.0701017726	0.117319616	0.0966666195	0.0718889393	0.0351863325	-0.007352978	0.0314176298899155	0.0069343980521948	0.0009870674678997	4.808587634628441e-05	0.0274348247965861	0.0221603990052017	0.0007526696116193	0.0004910832840697	0.0715114575371416	0.0308462931209873	0.0051138885590864	0.0009514937993058	-0.0001872319430853	2.0742001422299997e-05	4.30230623002695e-10	3.505580051149702e-08	-0.0008734500114639	-6.944322765530008e-05	4.822361867185834e-09	7.629149225262871e-07	-0.0005310815503204	-0.0005949979364009	3.540225443214284e-07	2.820476130907196e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4608.648299796609	-2.1083161256810854	21239639.15121817	4.444996885806902	3375.023515473142	-38.89468894849006	1512.7968283997943	11390783.729996689	4505.520070912887	-0.4318459958449239	20299711.109398864	0.186490964127294	4373.679388305982	3243.0775488215213	0.988151	14.571472	0.0433355765157008	0.0260780358108764	0.0359226352	-0.0186095379	-0.038624674	0.0402953197	-0.0784466825	-0.0885504361	-0.1153464448	-0.0221278378	-0.1187630529	0.0061567033	0.0662570616	0.0399121682	0.0995390667	0.0051351871	0.0507003708	0.0329025456	0.0815477981	-0.0082559448	-0.037639087	0.0171380342	0.0030967144	-0.0036905313	-0.0644450908	-0.0523813079	0.0799195895	0.1197621732	0.0006165903	-0.0029791351	0.0036195497	-0.0568068745	0.002939819	0.0426380943	-0.0180305664	-0.1200581266	0.1253843585	0.0233710935	-0.1108566654	0.0460878884	0.0365308543	0.0857675078	0.1687508298	0.0255499095	0.1509737634	0.0410027063	0.1453953709	0.0008103206	0.0990972136	0.0068583194	0.0900747253	0.0315280087	0.0483027738	0.0218452806	-0.0020338241	0.01617123	0.0607357835	0.0565614175	0.0073866941	-0.0656703359	0.0755989762	-0.009510252	-0.07277875	-0.0189918399	0.0709362381	0.0382557321	-0.0949982638	0.0790280829	-0.0306335054	0.0688787166	-0.0657061731	-0.160318182	-0.0360361894	0.0784731716	-0.040985713	0.0026048204	0.0007479608	-0.0662527275	-0.0570775152	0.0392871323	-0.0018177332	0.0231176678	0.0063603402	0.0305444239	0.0588046242	0.1095762601	0.0417502063	0.0216053029	-0.0716792829	0.1205202484	-0.0845670932	-0.0271388629	0.0481608678	0.0378971416	-0.0631608255	-0.03747708	0.0023665738	-0.0295333518	0.1433129017	0.09591834	0.0691546937	0.029937846	-0.0146701329	0.0229549683088947	-0.0084626615810207	0.0005269305700623	7.161664103488542e-05	0.0109622080661182	-0.0164726167304678	0.0001201700056848	0.0002713471019488	0.0716901656704038	0.0001787081332622	0.0051394798538499	3.1936596894062546e-08	-0.0001503189728356	3.69129702497e-05	1.3625673726552372e-09	2.2595793594349853e-08	-0.0012009602125127	-0.0003275102010487	1.0726293179102537e-07	1.4423054320385497e-06	-0.0005310901804409	-8.630120499958024e-09	7.447897984379573e-17	2.820567797607477e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4604.574786963116	-4.073512833492714	21202108.968736425	16.59350680462984	3361.8875747023585	-13.13594077078369	172.55293993353723	11302288.064938106	4494.660249204052	-10.859821708834716	20201970.75577503	117.93572754767776	4360.681224654265	3218.3197425712574	0.950887	14.021967	0.0542669451194147	0.0260357228924755	0.0421806234	-0.0617058114	-0.113990516	0.0118593357	-0.0242631457	-0.0232440911	-0.1061597008	-0.0026227353	-0.1205517335	-0.097450526	-0.0492276282	-0.0258098138	-0.0169609039	0.1037547965	-0.1251378141	-0.0206370595	-0.0694804213	-0.0241625395	-0.1194295163	-0.0310228499	-0.0244828406	0.0235329959	0.0405797464	0.0812805457	0.0499748947	-0.063213304	-0.0844819531	0.0979237685	0.1125133105	-0.1104915848	0.1101502407	0.0154697117	0.1682304755	-0.0406757437	-0.0311653574	0.1695646785	0.0730220894	-0.0136571135	0.1236603691	-0.0916251986	0.0162521126	-0.0394645548	-0.0541690617	0.1609131342	-0.0546421267	0.08958674	-0.0658626344	-0.0477900343	0.1286709211	-0.0374533684	-0.0796809485	-0.0545313179	0.0073806513	0.0517182629	0.0336565262	-0.0715550546	-0.1066691042	-0.0638856989	-0.1218953917	0.2026342288	-0.0450033121	0.0938945043	0.0350040328	0.0419399201	0.006004984	-0.0791751316	0.061534645	-0.0232478162	0.0528288358	0.0656778774	0.0273853601	-0.186239978	-0.0365201922	-0.0018921466	-0.0126219609	-0.0596457895	-0.082630347	0.0553698681	-0.0144839122	0.0658159839	0.0028487293	0.1324876631	-0.0365972901	0.1083642282	-0.0478167392	0.0751111406	-0.0628363112	0.1025421979	-0.1401800841	0.0075301074	0.0589588036	-0.080476464	-0.0079133082	-0.1013387102	0.0414644797	0.1717485923	0.1362532557	0.0951408427	0.0663361938	0.024607302	-0.0219158165	0.0318642066668388	0.008909238357944	0.001015327666507	7.937452811866244e-05	0.0295876956342624	0.0186254875681442	0.0008754317329457	0.000346908787151	0.0836915845299302	0.0120014188595263	0.0070042813211304	0.0001440340546417	-0.0001047452730937	4.557369974190001e-05	2.0769621081648567e-09	1.0971572235473793e-08	-0.0012969807807441	-9.602056823140012e-05	9.219949523480969e-09	1.6821591456195757e-06	-0.0003780684417382	0.0001530217387026	2.3415652515597383e-08	1.4293574663835077e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4610.532776158688	5.957989195571827	21257012.480033536	35.49763525455062	3367.9401414497047	6.052566747346191	36.63356423108085	11343020.796388255	4492.621958985621	-2.0382902184310296	20183652.0663598	4.154627014551615	4358.264817620812	3224.7109405423244	1.08034	15.930916	0.1230359352086623	0.0684735322782257	0.0635219338	-0.0434688645	-0.051279741	-0.0348156945	0.1282684967	0.035475219	-0.016584268	-0.0350278694	0.0402601697	-0.1345381931	-0.0784055561	-0.0121775689	0.0309738099	-0.0580426116	-0.0554452854	-0.0268845669	-0.0900150559	0.0125237333	-0.0317576502	0.0107582586	-0.0712119789	0.1316765176	0.0367945688	0.0186471513	-0.0095106365	-0.0949604492	0.0836771883	-0.0565008287	0.0222098522	0.1402813019	-0.0392746494	0.0956401336	0.0620724848	-0.0347350838	-0.0533999792	0.0450193745	0.1050063287	0.0294073118	0.1461993242	0.0717421295	-0.0388297535	-0.0703954512	0.0867254979	0.0572594844	0.2258870639	-0.0840140791	-0.075213398	-0.0229523314	-0.045158892	-0.1122542547	-0.0841026697	-0.1354224751	-0.0031187797	0.0146218472	-0.0263231892	0.0021586317	-0.069698537	-0.0151896288	0.0712253942	0.0856375503	0.0965518144	0.0416214358	-0.0512854548	-0.0447015633	-0.0978828288	0.082879599	0.0337495352	0.0403297044	-0.1276799695	0.0198176981	-0.0850729338	0.1004186407	-0.1658802491	0.0070448203	0.0009600786	-0.0433826138	-0.0953132882	0.0211040533	-0.0390621655	0.0911644241	-0.0157954468	0.0518272402	-0.0746701581	-0.0150590177	-0.1367105023	0.0581341092	-0.0657106588	0.0056326869	-0.0354582249	0.0052242354	-0.023776065	0.0655957471	-0.0688153781	-0.1176155313	0.0422215813	0.0705475287	0.0697240212	0.0943343646	0.0634368734	0.019209311	-0.0290547284	0.0323350087387268	0.000470802071888	0.0010455527901335	2.2165459089403526e-07	0.0335902605633009	0.0040025649290385	0.0011283056047104	1.602052601116899e-05	0.0307720233399493	-0.0529195611899808	0.0009469174204343	0.0028004799565401	0.0004733858919927	0.0005781311650864	3.342356440441583e-07	2.2409420273772426e-07	-0.001676674350439	-0.0003796935696948	1.4416720686765585e-07	2.811236877420043e-06	-0.000733103847312	-0.0003550354055738	1.2605013921095265e-07	5.374412509436562e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4601.419003591083	-9.113772567604428	21173056.84660916	83.06085041401901	3368.682804381448	0.7426629317433253	0.5515482301855911	11348023.836535256	4491.721100320621	-0.9008586649997596	20175558.44306549	0.8115463343051491	4358.617657465409	3228.3119515326143	1.028284	15.163285	0.0663687059843438	0.0349216463892821	0.0375875747	0.0099143625	0.0911899592	0.0202391565	0.0829899823	0.0601736783	0.0526027234	-0.0287602915	0.1591502122	0.0308917559	0.0264801814	-0.0117523575	-0.0951815905	0.0799113656	0.0960658135	-0.0127300715	-0.0742813935	0.0056098876	0.1005810657	0.0329191173	-0.0044007697	0.0259228819	0.0217625233	0.0182239385	-0.0031369888	0.0488728831	-0.0573710797	-0.0162193742	0.0535030086	0.0345297063	-0.0336761187	-0.067965713	-0.1619416281	-0.047888027	0.0339649215	-0.0476557032	0.0586980914	0.1390936731	-0.0251669977	-9.55215e-05	-0.0541028673	0.0746218326	0.0445677088	0.1076190619	0.1154511587	-0.0950257532	-0.055969214	0.0214721343	-0.1263068081	-0.0340533183	0.0682633838	-0.0078142737	-0.0101157205	-0.040447323	0.0068833959	0.0021642713	0.0327303939	-0.0546501862	-0.0081164816	-0.0569794748	0.0702767249	-0.144808696	0.0508596416	0.031031993	0.1390763787	0.0322493355	0.0333534481	-0.0368295021	-0.1849083803	-0.0315211494	-0.0689938218	-0.0175936002	-0.0155786674	0.0125068079	-0.0068269787	-0.0371430931	-0.106177612	0.0175057276	-0.0538999494	0.0987723165	-0.0043820653	-0.058937753	0.0615542857	-0.0274158773	-0.1094222915	0.0317602174	-0.0859181055	-0.0150762906	-0.0995528706	3.95427e-05	0.0299940906	0.0683187977	-0.0318142397	-0.0300548074	0.0398513817	0.0802944799	0.0826821806	0.0934991514	0.060460265	0.0137586687	-0.0360520886	0.0324628429727482	0.0001278342340213	0.0010538361738733	1.6341591387838e-08	0.0126824888357077	-0.0209077717275932	0.0001608455230678	0.0004371349186131	0.0235928840228751	-0.0071791393170742	0.0005566241765168	5.154004133396063e-05	0.0007935658123254	0.0003201799203326	1.0251518138425408e-07	6.297466984916719e-07	-0.0018309073674018	-0.0001542330169628	2.3787823521447363e-08	3.3522217880061902e-06	-0.0010217701241296	-0.0002886662768176	8.332821937173529e-08	1.0440141865638185e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4611.849844202942	10.430840611858912	21269158.985474706	108.8024358700052	3381.2108227305434	12.52801834909542	156.9512437552715	11432586.627750158	4494.025688794194	2.3045884735729487	20196266.89154213	5.311128032525294	4361.509002606143	3246.804959328134	0.916072	13.508586	0.0523759967361347	0.0344123194891359	0.0154464897	0.0272108382	0.1158789997	0.0644174949	-0.021907937	0.0066509002	0.0345611405	-0.0275881265	-0.0211278234	0.1059320547	-0.0405317467	-0.0713952353	-0.1187892321	0.1359602894	-0.0433692625	0.0161256586	-0.0377344842	0.0225633193	0.0515643894	0.012223747	-0.0334550294	-0.0029391251	0.0371623691	-0.0379498729	0.1512653314	0.0700013845	-0.053016794	-0.0518411805	0.0231647484	0.0548473204	-0.1036788484	-0.1548210236	0.040546826	-0.1253993776	0.0674909788	-0.0117893798	0.0178358079	0.1366231287	0.0300435169	-0.0310511777	-0.0968468754	0.1153118067	0.0439443911	-0.1144720303	0.0375474817	-0.0324953237	-0.0345820994	0.0187157755	-0.0137454314	0.0594512983	0.0875507096	-0.0528380732	-0.0213384474	-0.0938560502	0.1205886137	-0.0516673993	-0.0326135269	-0.1266927059	-0.0422467939	0.0638650085	0.1047473529	0.0199796614	-0.0054708217	-0.0934432923	0.1213725849	0.0264638148	0.0175406099	0.1291338518	-0.1249151843	-0.0984561905	0.0143039535	0.0605182752	-0.0229439802	0.0049759405	0.0158569417	-0.0518780759	-0.0977644592	0.0072459341	-0.0256744628	0.0727954079	0.0170645948	-0.0470398963	0.1089516796	-0.0075352859	-0.0664127411	0.0255685472	-0.1500865836	0.0666059125	-0.0935896621	-0.0851527618	0.048354663	0.0715383259	-0.0341201953	-0.0408023933	-0.0764336548	-0.041312627	0.1571528417	0.0926354574	0.0574099951	0.0082703149	-0.0428738067	0.0400591431229173	0.0075963001501691	0.0016047349477423	5.7703775971459085e-05	0.0126648264245119	-1.766241119579952e-05	0.000160397828363	3.119607692495042e-10	0.03083054739011	0.0072376633672349	0.0009505226523738	5.238377101741404e-05	0.0001889321019344	-0.000604633710391	3.655819237411876e-07	3.569533914135051e-08	-0.0018301119158561	7.954515456999687e-07	6.327431615564693e-13	3.3493096245584853e-06	-0.0011668283783436	-0.0001450582542139	2.1041897115613417e-08	1.3614884645079552e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4615.80344410296	3.953599900018162	21305641.43459275	15.63095216942362	3370.545044821415	-10.665777909128336	113.75881840685004	11360573.899170196	4503.235106799068	9.209418004873442	20279126.42710761	84.81337998848711	4367.433412073802	3257.313108087508	0.901658	13.29603	0.0362666205844149	0.022996407411375	0.0897709391	-0.0016625752	0.045604863	0.047110987	-0.0730487216	-0.0520438654	0.004098524	-0.0392102486	-0.1158790573	0.1430879345	-0.0602984816	0.0451060008	-0.0154444155	-0.1478278865	0.0136266525	0.0563005278	0.0586622535	-0.0026946631	-0.0352796984	0.0196770127	0.0252096537	-0.0171195613	0.0288288056	-0.0713062815	0.041806945	0.0492739999	-0.0170198598	0.0050169871	-0.0573805081	-0.0529550435	-0.0090009858	-0.0768310032	-0.054379674	-0.0236277861	0.0540575699	-0.0496881048	-0.1028951358	0.0210542982	-0.0279357911	-0.153524946	0.0067088328	-0.001684089	-0.0369229927	-0.0025952874	0.0056275269	0.034554709	0.0599620115	0.0183606443	0.0766283119	0.058498538	0.0639083636	0.032597444	-0.0253670716	-0.0454347382	0.1231378806	0.0003967385	-0.006049823	0.1002522667	-0.09407277	-0.0796919271	-0.0415370711	0.0419267285	0.0228658969	0.0301214891	0.0576211862	-0.0053077374	-0.0829831605	-0.0037851348	0.0164977946	-0.0417971732	1.64291e-05	0.0379594176	0.0498020185	0.014421903	0.0036525267	-0.052164291	-0.1000920793	0.020357599	-0.0239037215	0.0445149714	-0.02569052	-0.0147283222	0.1083329477	0.0692408998	-0.0009849162	0.0165541315	-0.0669538731	0.1193433995	-0.1100795139	-0.0662091769	-1.70715e-05	-0.0492216461	0.0631281361	0.042247183	-0.0097313021	0.0799195548	-0.0061456669	0.0917435458	0.0542897799	0.0027592926	-0.0494866478	0.0320566503554715	-0.0080024927674458	0.0010276288320129	6.403989049302235e-05	0.0125355823662687	-0.0001292440582432	0.0001571408252615	1.6704026591171872e-08	0.0307154736378691	-0.0001150737522408	0.0009434403207986	1.3241968454799649e-08	0.0001730906865495	-1.5841415384900006e-05	2.509504413969466e-10	2.9960385770177266e-08	-0.0014096129035796	0.0004204990122765	1.7681941932551217e-07	1.9870085379381107e-06	-0.0012908841508119	-0.0001240557724683	1.5389834682706654e-08	1.6663818908173603e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4606.151869320965	-9.651574781995803	21216635.04324901	93.15289577245736	3380.4762228641785	9.93117804276335	98.62829731706488	11427619.493350064	4506.655559306242	3.4204525071745597	20309944.33022586	11.699495353836728	4373.531131529332	3236.4220951793736	0.954786	14.079461	0.0509434460577333	0.0231878093363797	0.0539163236	-0.048581925	-0.1184305227	-0.003968957	-0.0253835475	-0.0646026794	-0.0630367428	-0.0156104651	-0.136924146	-0.1287620282	0.0299307338	0.0242404588	0.0491786047	0.0011448147	-0.1245226597	0.0019650399	0.082884739	-0.0349713148	-0.1415022513	-0.0211866818	-0.0069992714	-0.0379053021	0.0625895834	0.0709403193	0.0792797986	-0.0608203676	-0.0360129244	0.074510793	0.046953221	-0.0541563733	0.040100892	0.1295178874	0.1037640035	-0.0263114242	0.0260709029	0.0565930232	-0.0718303262	-0.0323574716	0.002883658	-0.0789619407	-0.0069598531	0.0912396089	-0.0542457507	-0.063758264	-0.023160047	-0.0232795747	0.0797358799	-0.046530364	0.146554471	-0.0085167257	-0.0936089917	-0.0090478145	-0.0522064807	0.0731999657	0.0347962857	-0.0329743657	-0.0236159675	0.0127248629	-0.0059391889	0.1311222622	-0.0415236382	-0.0390112998	-0.0135731478	0.0002062143	0.0018918194	0.004220665	-0.0596937511	0.0292111395	0.0712980736	-0.0782321509	0.0135712019	-0.0448556774	-0.1024883202	0.0159246378	-0.0021836956	-0.0445603948	-0.0817490323	0.0344662495	-0.0036355816	0.0207359526	-0.0443763747	0.0762258151	-0.068529448	0.0937861838	0.0090036936	-0.0135482218	0.0029218686	0.0377881847	-0.028651269	-0.0797665175	-0.132740234	0.1060754077	0.0358988309	-0.0381618842	-0.0090410042	0.0722319689	0.0174509677	0.0908236882	0.0511034211	-0.0027592926	-0.055858395	0.018460498068535	-0.0135961522869364	0.0003407899889383	0.0001848553570095	0.0202255954809942	0.0076900131147254	0.0004090747125608	5.913630170465017e-05	0.0229059784024627	-0.0078094952354064	0.000524683846574	6.09882158318353e-05	0.0001681424067061	-4.94827984339998e-06	2.4485473408598525e-11	2.8271868932919545e-08	-0.0011626245847373	0.0002469883188423	6.100322964454569e-08	1.351695925035579e-06	-0.0014759032605395	-0.0001850191097275	3.4232070964393644e-08	2.1782904344711267e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4591.590898299301	-14.560971021663136	21082706.977344982	212.0218770937136	3332.317493201443	-48.15872966273537	2319.2632427284275	11104339.87549635	4501.14400186344	-5.511557442801859	20260297.325511225	30.37726544530457	4365.74338025294	3195.6298223669414	0.991839	14.625852	0.105847200679321	0.0512577041638351	-0.0105914005	-0.0534103997	0.0361464463	-0.0036124793	0.1137051953	-0.0193207614	-0.0881107295	0.0674851714	0.1619466987	-0.0579198994	0.1611024086	0.0617694529	-0.0356861349	0.0895280402	0.0057026441	0.0130370427	0.0378843879	0.0035811411	0.0262003096	0.1427771975	0.0114593325	-0.0133967299	0.065567696	0.0151152315	-0.0773648632	0.0560685451	0.0004505173	-0.1545230763	0.0202587358	-0.0468304953	-0.0666128155	0.0962092204	-0.0968848041	0.0686804269	-0.0101107124	0.0645162514	-0.0363315545	-0.0009002169	0.0364660262	0.0667678342	-0.0103481233	0.0796576042	0.0494455794	-0.0097617855	-0.1264621595	-0.0784457901	0.0438900093	0.0227972792	-0.0831074782	-0.1234555091	0.0512344975	0.0024905902	-0.0830257933	0.0540407804	-0.0019280732	0.0025732472	0.1126627839	-0.0798063263	0.1004788957	-0.0382192683	-0.1187174511	-0.0951956227	-0.0756939315	0.0255858722	-0.0135299265	0.0210814278	0.0180324721	-0.0208167469	0.0445982819	0.0272397697	-0.0646850659	-0.0424284216	0.0035859335	0.0189022884	-0.0406127262	-0.0612613032	-0.0820580832	0.0847845999	-0.012725472	0.0524807003	0.0219818359	-0.0827340126	-0.0717800692	0.0362974361	-0.1281148789	0.0314506383	0.0314627677	-0.1009400832	0.0402821829	0.034978955	-0.080708901	0.0949915193	-0.1075295194	0.037310324	0.0237845063	-0.02945298	-0.1099672699	0.0898761648	0.0478548005	-0.0082703149	-0.0619580057	0.0208294955394592	0.0023689974709242	0.0004338678844283	5.612149017245256e-06	0.0127636917841869	-0.0074619036968072	0.0001629118279617	5.568000678042642e-05	0.0637524989753473	0.0408465205728846	0.0040643811256016	0.001668438242911	0.0005400480053801	0.000371905598674	1.3831377432506634e-07	2.9165184811502456e-07	-0.0008842764363949	0.0002783481483424	7.747769168564272e-08	7.819448159632636e-07	-0.0010227614287818	0.0004531418317576	2.0533751968872359e-07	1.046040940203789e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
