global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
4532.734574067426	-17.030061571292208	20545682.71894621	290.02299712200363	3496.8038215799534	-28.181387134308807	794.1905808137859	12227636.966616169	4467.750273086355	-8.4314925747085	19960792.502663203	71.09006703736456	4295.313389693469	3225.2356628901885	1.129679	19.185009	0.0938006352439384	0.0460693485775195	0.1191739608	-0.0056388241	-0.0153422819	0.0584113359	-0.0390428407	-0.0748538793	-0.0086951664	-0.0887449291	0.1792823044	0.1633733772	-0.0202735163	-0.0119472015	-0.1166973767	0.0710137774	-0.0146062743	0.1111174546	0.0134045486	0.04015392	-0.0160941708	-0.1069506827	0.0743880515	0.0572247151	0.0450079416	-0.1229358862	0.0355746013	0.0024986965	0.1667315861	-0.0308491886	0.2177774348	-0.0445551956	-0.1452215979	-0.0748020662	-0.015723203	0.0734170579	0.1150565844	0.0836625755	0.0036858923	-0.0035215639	-0.0202809366	-0.0821371204	0.1165998234	-0.0173010648	-0.114294528	0.0770164519	-0.1078757702	0.0617445696	-0.0017480187	-0.0726378444	-0.0328559182	0.0520941992	0.0833825725	0.0454606097	0.1265855849	0.0553270138	0.0186477751	-0.1066590442	-0.0464143085	-0.0329343389	-0.2295054387	0.0974834822	0.126170758	-0.1598268405	-0.0051014039	-0.0730428502	-0.1257090915	-0.137310626	0.0362058606	0.0030471289	-0.0287731736	-0.0220268854	0.093424936	-0.0314770848	0.059172153	0.039431208	-0.1115660106	-0.0324975453	-0.0539593256	-0.0059930744	-0.0571578126	-0.0242934745	-0.0449501132	0.1002762012	-0.0141524354	0.0080336815	0.0236888776	-0.0672311536	-0.1468712137	0.1178699038	0.0838930448	-0.0315565535	0.0830714572	-0.1291707129	0.1499299479	-0.1568733754	0.0878992835	0.0411866773	-0.019209311	-0.0732234215	0.0481164537317653	0.0023415716834307	0.0023151931197211	5.482957948644945e-06	-0.035327805585851	-0.0169092232318633	0.0012480538475116	0.0002859218303049	-0.0950368464997808	0.0208728808556771	0.0090320021926228	0.0004356771552152	-0.0022963178875726	-0.0006872975568961	4.72377931715348e-07	5.273075840785888e-06	-0.0002060757511581	-0.00022449167826	5.039651360801139e-08	4.246721521537515e-08	0.0018072668870673	-0.0001617499543031	3.2662136010899285e-06	2.6163047717087263e-08	0.0	0.0	0.0	0.0	0.0	0.0
4556.275217170104	23.54064310267768	20759643.85459848	554.1618776876461	3543.8995782081115	47.09575662815814	2218.0102923787017	12559224.220423631	4465.626448947324	-2.1238241390310577	19941819.581537887	4.510628973531014	4293.9738691399525	3293.7108919501466	1.235969	20.990097	0.1765007407150317	0.1034056670705069	0.0799059063	-0.0544225855	0.0820652803	0.0022539694	0.0134688392	0.0566746079	0.1122628483	0.0079427902	0.0558885935	-0.1390589416	0.0972687806	-0.0221428189	0.0440012632	-0.0121223995	-0.0344884746	0.0529052008	0.0500489673	0.1221749518	0.1300936641	-0.001655113	-0.0540036732	0.0678769929	-0.08621617	0.0348328178	0.0576883688	0.0571653671	0.0245170209	-0.1360241421	0.0413892902	0.0764545265	0.0195994227	0.086192814	0.0678613866	0.0553778442	0.0128616186	-0.038769415	-0.064694701	0.0022744139	0.0142353478	-0.155892754	-0.0099956516	0.0282828425	0.1182682892	-0.1541012563	-0.0869518361	-0.0101033933	0.1328472904	-0.0031262998	-0.1294125002	0.0929341647	-0.0754607415	-0.0178206986	-0.0104587993	0.0211969292	0.1198352644	0.038790351	0.0031165531	0.0380980845	0.0892964931	0.0793574481	0.0579352791	-0.0734324336	-0.0287843508	0.0841753109	-0.0057653238	-0.1803514577	0.0946526891	0.037693354	0.0371651745	-0.0336233291	0.096248203	0.0302710829	0.0234693237	-0.0520596232	0.0144576926	0.0743670664	0.031884465	0.1704416258	-0.0020783215	-0.0607587964	-0.0851562462	-0.0713716055	0.0201628783	-0.0297328268	-0.1220641326	0.0006828859	0.0611332656	0.0422251857	0.0742079956	-0.0903288	0.0740290995	-0.0275303593	-0.0247489982	0.0800629712	0.0868705278	0.0377752987	-0.024607302	-0.0783343427	0.0154644906417615	-0.0326519630900037	0.0002391504708091	0.0010661506936309	-0.0489791022043277	-0.0136512966184766	0.0023989524527419	0.0001863578993656	-0.137753820082537	-0.0427169735827562	0.0189761149473319	0.0018247398320698	-0.002359995022199	-6.367713462640014e-05	4.0547774742286875e-09	5.569576504804059e-06	-0.0002021482958205	3.927455337600014e-06	1.542490542884284e-11	4.086393350313237e-08	0.0001252613285554	-0.0016820055585118	1.5690400431463868e-08	2.829142698864928e-06	0.0	0.0	0.0	0.0	0.0	0.0
4536.803741700121	-19.47147546998349	20582588.19070421	379.1383569781687	3504.888325403092	-39.01125280501947	1521.8778454171393	12284242.173546892	4470.210839748846	4.584390801522204	19982784.951808088	21.0166390210814	4297.406441800773	3259.609251117577	1.024474	17.39834	0.3317990349538423	0.1581586018602337	0.0980310138	-0.0228180057	0.0435147163	-0.0018052145	-0.0057192884	0.013645225	0.1184390995	-0.039060208	0.0663554112	0.1070443523	-0.0759828554	0.0374841538	-0.0953284715	-0.0073871712	-0.1135264086	0.0353224054	0.0366749401	0.0869144215	-0.0346809387	0.1126584894	-0.0581320484	-0.017752856	-0.0201581585	-0.0168473099	0.0245994419	-0.0164097399	0.0702047338	-0.0211681785	-0.0081069291	0.0920383221	-0.0144700363	0.0064459308	0.0780165705	0.1296336643	0.1242628995	-0.0918118207	-0.0573301748	-0.0302884684	-0.2295807895	-0.0093825953	0.0561986942	0.0077758623	0.0575864988	-0.0180733128	-0.0709534977	-0.028080257	0.0753330888	-0.0254060768	0.0164722213	-0.0768565226	-0.0601891399	-0.0406249767	-0.0038313057	-0.0080155347	0.0364544761	-0.0686479785	-0.0169966788	0.0344655288	-0.0649642778	0.0420974939	-0.033188191	-0.0855333287	0.0518407541	0.1357334592	-0.208300775	0.0686777666	0.1098702378	-0.04053791	-0.0165781828	-0.0805836132	0.0715032182	0.0689958729	0.0149341801	0.0251882951	0.0498755578	-0.0311404208	-0.0662834508	0.1406922147	-0.0632058961	-0.0401203604	0.0760442194	0.0160356768	-0.0318849044	0.0380998392	-0.0580487093	0.0079345107	-0.0301524702	0.0509943197	0.0816839141	0.0396523777	0.0354211457	-0.0648491715	0.2033817238	0.014553807	0.0858153105	0.0343178967	-0.029937846	-0.0830636267	0.0150797077305782	-0.0003847829111833	0.0002273975852396	1.48057888738696e-07	-0.0131269402251774	0.0358521619791502	0.0001723165596753	0.0012853775185792	-0.2125430666128807	-0.0747892465303436	0.0451745551652074	0.0055934313965765	-0.0006998784756009	0.0016601165465981	2.7559869482888023e-06	4.898298806094396e-07	-0.001902914552849	-0.0017007662570285	2.8926058610467342e-06	3.6210837954445095e-06	0.0011798353955921	0.0010545740670367	1.3920115606919672e-06	1.112126462866326e-06	0.0	0.0	0.0	0.0	0.0	0.0
4564.461617395461	27.657875695340408	20834309.85667639	764.9580879789016	3510.650499189661	5.762173786568837	33.202646746621056	12324666.927460616	4469.326617923955	-0.8842218248910285	19974880.417683583	0.7818482356136207	4297.782873543558	3287.956427837995	1.107796	18.813374	0.1293281395484146	0.059467403896844	0.0398088047	-0.0311012319	-0.1108694233	-0.0122901686	-0.0550726435	-0.063025993	-0.0100797113	-0.0446539306	0.0187529266	-0.020074032	-0.003672315	0.090416148	0.0324440177	-0.1114619232	0.0250007481	0.0392158554	0.0088980351	0.0771948504	0.0116868739	0.0042305087	-0.144620908	0.0003645304	-0.014439001	-0.1003842997	-0.0161323294	0.1352706556	-0.0678586976	0.0205091957	-0.0724885329	-0.0382261465	-0.1486424565	-0.0203736547	0.0084360637	0.0184209074	-0.0138728922	-0.0144686358	-0.0655673112	-0.0328001738	-0.0066497424	-0.0970554204	-0.0987142718	0.0898237012	-0.0481751178	0.1002851218	-0.0436324838	0.0132280978	0.0778767955	-0.0363689883	0.0332359931	0.0368368623	-0.1389814358	0.089669465	-0.0001256939	-0.0377606609	0.1354960242	-0.0230916094	-0.0499984567	-0.1137332876	0.0031420249	0.0438629391	-0.1387154143	-0.0207277427	-0.0022667687	-0.0543506868	0.082206007	0.0425105367	0.0454931246	-0.0001912011	-0.0268436324	0.0590391939	0.0647770873	0.0691322291	-0.0923128969	-0.0274697665	0.1056586685	-0.005155738	-0.0402065797	0.0909076345	-0.1621145516	-0.0730277509	0.1070452935	0.0367790391	-0.097676353	0.0897555169	-0.0174893872	-0.0287549321	-0.0470865229	-0.0336481642	0.1247013021	-0.0233510395	-0.1124494211	0.004802074	0.0717601425	-0.0009701962	0.0847339531	0.0308186837	-0.0351863325	-0.0873882332	0.0245292352411041	0.0094495275105258	0.0006016833815134	8.929357017218579e-05	0.0216909121464539	0.0348178523716313	0.0004704956697451	0.0012122828437727	-0.2266617752036381	-0.0141187085907573	0.0513755603384645	0.0001993379322707	9.520056392780012e-05	0.0007950790395287	6.321506790978804e-07	9.063147372171158e-09	-0.0023629555297435	-0.0004600409768944	2.116377004220458e-07	5.583558835545384e-06	0.0010161143905053	-0.0001637210050868	1.0324884545919571e-06	2.6804567506632004e-08	0.0	0.0	0.0	0.0	0.0	0.0
4573.33329855276	8.871681157299463	20915377.459651478	78.70672655678234	3529.400667490858	18.750168301196936	351.5688113232104	12456669.071684912	4479.362329125289	10.03571120133347	20064686.875586733	100.71549931657007	4312.151194625613	3362.133304034811	1.024581	17.400148	0.185236888778193	0.110797311308572	-0.0499709332	-0.1183837936	-0.0930127711	-0.0015655995	-0.0779078078	-0.093103182	-0.0925930375	0.0688066133	-0.000146843	0.0452237226	0.0229071536	0.1466653359	-0.1310752898	0.036600682	0.0304048653	0.0489642471	0.0498982657	-0.0644031338	-0.0950813882	0.101631014	-0.0572229135	0.0062822729	0.0381671676	-0.1360724429	-0.0294562641	0.0198500512	-0.0414914208	0.0199155458	0.1123221615	-0.0742391694	-0.1401663933	0.0531528185	0.0421611407	0.0556164036	0.0666438614	0.0746395664	-0.1025610234	0.0121449152	-0.0215949343	0.0300567525	0.1166924474	0.1099801233	-0.221902267	-0.0127357036	-0.0601051071	-0.0334642064	-0.0925728409	-0.0052463883	0.1176101875	-0.0260451114	-0.0509606456	-0.0696440901	0.0914553624	-0.0223223103	0.0819899631	-0.0784397025	-0.0290684313	-0.0723789626	-0.1477309645	0.1704900737	0.0392101052	-0.0540612685	-0.0067887547	-0.0790125473	0.0077900039	0.0591400046	0.0827465931	0.0048914982	-0.0681843773	0.0417862842	0.0534628988	-0.0149737774	0.0183645486	0.093959159	0.1357382179	-0.1004186035	-0.087323904	0.0183310978	-0.1443477352	-0.1370109894	0.1028201017	0.0606967392	-0.0070425873	0.0134183595	0.1604684676	0.0729780387	-0.1037712618	0.0911805557	0.0252755531	0.018771543	-0.1011771075	-0.0714694451	0.1610209273	0.0374854622	0.0836267848	0.0272819228	-0.0403383756	-0.0912870929	0.0724851777559365	0.0479559425148324	0.0052541009943097	0.0022997724224859	0.0192209837996841	-0.0024699283467698	0.0003694462182277	6.1005460381769975e-06	-0.1304249052720223	0.0962368699316157	0.0170106559152159	0.0092615351342347	-0.000247057246124	-0.0003422578100518	1.1714040854145409e-07	6.103728286237471e-08	-0.0027641343096775	-0.000401178779934	1.6094441346933286e-07	7.640438481936308e-06	0.001044160760219	2.804636971370008e-05	1.0902716931811203e-06	7.86598854117553e-10	0.0	0.0	0.0	0.0	0.0	0.0
4550.596506929568	-22.736791623192403	20707928.568879586	516.9616933164722	3506.994160364029	-22.40650712682873	502.0515616246266	12299008.0408274	4452.663118204871	-26.6992109204175	19826208.844221927	712.8478637729411	4279.724972561484	3340.414714694828	1.233569	20.949329	0.2710171116922042	0.1421387598333824	-0.0273801848	-0.176518408	-0.0018025379	0.2071795466	-0.0209871294	0.0407743515	0.0135546916	-0.083841698	0.1690931863	-0.120489293	-0.1291759771	0.0974366469	0.0442101989	0.0582343727	-0.0105312355	0.2181347604	-0.0409047572	0.0106749128	-0.164917126	-0.075286632	-0.1107688823	-0.0993815166	-0.1787262078	0.1956258634	-0.2094661803	0.0250345754	0.0565343474	0.1478146222	0.0109131977	-0.0109101536	-0.0749912111	-0.0462210052	0.0133229255	0.0547129411	-0.0255422688	-0.0527453349	0.0012604717	-0.1017944502	0.0702780431	0.2046530274	0.0175527567	-0.048269699	-0.2110003185	0.0353173923	-0.169105097	0.1446865704	-0.0581072663	-0.2291566355	0.0454549511	-0.089156945	-0.1113924162	-0.064780467	-0.1921174252	0.0510033695	-0.1191487463	0.1232312785	0.0760745245	-0.2447454504	-0.1253719119	-0.1757850972	-0.1440983179	-0.0397620887	0.0393020864	-0.1151547163	-0.0812492303	0.0055007665	0.0227419115	-0.1084815688	0.0483748769	0.1195587601	0.1173758122	-0.1471984874	-0.0611116222	-0.0008645277	0.1883487583	-0.1724073653	-0.1030653817	0.019947301	-0.0932156825	-0.1859362856	-0.0047892912	-0.0184488802	0.0423912819	-0.077417322	0.0527907272	-0.0390601194	-0.075409461	0.0710466777	0.1521951984	0.0280662373	-0.1915508559	0.032602934	-0.0697359843	0.2178868696	0.082494143	0.0237119231	-0.0453798541	-0.0947412111	0.1007046672518328	0.0282194894958962	0.0101414300063023	0.000796339587409	0.0313595666895736	0.0121385828898894	0.0009834224229578	0.0001473451945747	-0.0580717812345739	0.0723531240374484	0.0033723317757562	0.0052349745579783	-0.0023300638418298	-0.0020830065957058	4.338916477753867e-06	5.429197507002648e-06	-0.0033651673144359	-0.0006010330047584	3.6124067280891125e-07	1.1324351054147729e-05	0.0005620820553038	-0.0004820787049152	3.1593623689454415e-07	2.323998777327165e-07	0.0	0.0	0.0	0.0	0.0	0.0
4552.1737820588505	1.5772751292824978	20722286.14206398	2.48779683345312	3520.1780289020944	13.183868538065326	173.81438962898875	12391653.355165036	4467.831594454188	15.168476249316882	19961519.156403054	230.08267172609035	4298.953466343207	3392.8880288230907	1.420856	24.129982	0.321072772543067	0.1631634743030983	-0.0952766204	-0.1424428621	0.0002924275	0.0117843565	-0.0100657538	0.075021863	0.0137504304	0.191789419	-0.0802249164	0.1829227599	-0.0847391348	0.0593898676	0.0706962807	-0.0671942084	-0.0426745181	0.061494853	0.0119189715	-0.0360454784	0.1275431068	-0.0960933926	-0.1073733543	0.0338576808	-0.067745343	0.033309678	-0.0007227224	-0.0750481427	-0.1327414224	-0.032861691	-0.0651955324	-0.1417627701	0.0205870319	-0.0704761755	0.0060517504	0.1981831528	0.0075696677	0.067366397	0.0313160147	0.1048980757	0.0493403464	0.1485661745	-0.0955921368	0.1144338356	-0.0385899913	-0.0327494962	-0.0229650781	-0.0065002353	-0.1280808075	-0.0635923729	-0.1685668265	-0.157403712	-0.0811762642	0.0706253359	-0.0308792676	-0.0575885125	0.1294327193	-0.0047976009	-0.0347816054	-0.008005874	0.122850831	-0.1400216125	-0.0515973324	0.1334425649	-0.0086579249	-0.1427609764	-0.0149766882	0.050591016	0.1056028439	0.1089124189	-0.0289140385	0.05270805	0.048942327	-0.074320471	0.0246934822	-0.0178947587	0.0691627921	0.0839349453	-0.0731337185	-0.028046882	-0.0369366859	-0.038938059	-0.0621710369	-0.0361906246	0.0058137042	0.096722518	-0.0070700657	0.0299380718	0.0963834068	-0.094256502	0.0536859435	0.1917414032	0.0240346744	0.0261215663	-0.0035455378	-0.0006026036	0.0813363727	0.0201130341	-0.0502969496	-0.0977337597	0.0423426992802973	-0.0583619679715355	0.0017929041823416	0.0034061193055105	0.0316584478923545	0.0002988812027809	0.0010022573229529	8.932997337575988e-08	-0.0078460063685383	0.0502257748660356	6.155981593514356e-05	0.0025226284608936	-0.0002816938307083	0.0020483700111215	4.195819702461895e-06	7.935141425911639e-08	-0.0012360705991401	0.0021290967152958	4.533052823083365e-06	1.527870526058566e-06	0.0004958258116668	-6.6256243637e-05	2.4584323551504105e-07	4.3898898208855035e-09	0.0	0.0	0.0	0.0	0.0	0.0
4576.304352018591	24.13056995974057	20942561.522304296	582.2844065819339	3544.4441167303858	24.266087828291347	588.8430184903494	12563084.096624644	4476.7101609477495	8.878566493561266	20040933.865132824	78.82894298058879	4306.860856562258	3383.8065443566616	1.29617	22.012465	0.3010734152183318	0.1606618165994299	-0.1052981644	-0.0617289262	-0.0123759756	0.011861349	0.0064153826	-0.0288188853	-0.0602406203	-0.0051970213	0.0928938932	-0.0651581507	0.0069086079	-0.0587201105	0.0093668661	-0.0513862811	-0.0341702486	0.0323582827	0.052272526	-0.0267205617	0.0238877168	0.0027086451	-0.0284198716	0.0853169343	0.0710443783	-0.0282570942	0.0567840836	0.0712806601	0.0275874323	-0.0415736187	0.031847857	-0.0159597073	-0.0110327704	0.0017065936	-0.1252828811	-0.0409426807	-0.0203021147	-0.0954961104	0.0557980109	-0.0491414281	-0.0920865993	-0.0102946949	-0.1156654831	-7.6e-05	0.0128404178	-0.0960528654	-0.0476660269	-0.0110788414	-0.0342392307	-0.0071859019	-0.0322189674	0.128448262	-0.0574151932	0.0117002893	0.0741406727	0.0294905336	-0.0591881157	-0.0490656374	0.0260836991	-0.0077320875	0.0730892964	0.0053918772	0.025220282	0.0501731577	0.0312604864	-0.1193231518	-0.0240615996	0.0359741014	-0.0741826106	-0.0267370787	0.0556380695	-0.0572151185	-0.0211739366	0.0141293729	0.0696125416	0.1017090907	0.0524749828	-0.0231505541	0.124062739	-0.0251898844	-0.0070711858	-0.0612394009	-0.1094894015	0.1219654843	-0.0017447172	-0.031677661	-0.004199026	-0.0009833923	-0.0399147464	-0.102922204	-0.093447855	-0.0469124241	-0.0935796058	0.0595455567	0.0494247457	-0.0716824735	0.0801538266	0.0164896405	-0.0550761846	-0.1002501592	0.0423574876194834	1.4788339186104504e-05	0.0017941567574346	2.1869497588327404e-10	0.0585918133226357	0.0269333654302812	0.0034330005884345	0.000725406173401	-0.1162348754173479	-0.1083888690488096	0.0135105462632863	0.0117481469336799	0.0015390458407203	0.0018207396714286	3.3150929511139265e-06	2.3686620998384548e-06	-0.0001058388382204	0.0011302317609197	1.277423833391646e-06	1.1201859675844005e-08	0.0008595822273196	0.0003637564156527	7.388816055237245e-07	1.3231872992857258e-07	0.0	0.0	0.0	0.0	0.0	0.0
4554.409012105604	-21.895339912986856	20742641.449548747	479.40590990523526	3517.4454423620346	-26.998674368351203	728.9284176482643	12372422.439993449	4469.610713621386	-7.099447326363588	19977419.931319077	50.4021523398111	4297.3980778420455	3401.22120104338	1.244564	21.13607	0.2041336837386468	0.104535207949509	-0.0074446433	-0.1690499408	-0.0059223791	-0.019869978	0.0606513655	0.1112950448	0.091839203	0.0644108236	0.0265306341	0.0269557768	0.0570421093	0.0324179165	-0.0705635026	-0.0993966388	-0.0296557186	0.0886464447	0.0570106085	0.064631469	-0.0208698207	-0.0173123704	-0.0538530746	-0.0333825968	-0.1315363736	0.0300849018	-0.0295985357	0.0443975339	-0.0238091503	-0.0196971116	0.0639574594	-0.0025573592	-0.0588839587	-0.0577959686	-0.0382792831	-0.0074845051	0.0826788936	0.1023530647	-0.0032808488	0.0702354761	-0.0674429055	0.0099300475	-0.0605039168	-0.0871035875	0.0715874543	-0.00696831	-0.1162306877	-0.0121592016	0.02976903	-0.0981176573	-0.0317394023	-0.0223406666	-0.0461326853	-0.035910709	-0.0675463112	-0.0036080567	0.0878050456	0.0479471097	-0.081525916	0.0110059318	-0.081373081	0.0059624916	-0.0170818292	0.0376905335	0.0665914387	-0.0029945199	-0.0108027701	-0.0144155915	-0.06580705	0.0402307584	-0.0590589262	0.0348159043	0.1032514644	-0.0129023044	-0.0430450045	-0.0524525769	0.0751632126	0.0111584789	0.0191611953	-0.0239005062	-0.0685841953	-0.0362689627	-0.0758195331	-0.0047953144	-0.0417689486	0.0738096645	-0.0240133146	0.0305619522	0.0603609997	-0.0001228644	0.0740899718	0.0342940971	0.1100282227	0.0426142896	0.0047064877	-0.04764513	0.0789468648	0.0128461567	-0.0597044597	-0.10227815	0.0286427869765617	-0.0137147006429217	0.0008204092457846	0.0001880930137249	0.0314276950953313	-0.0271641182273044	0.0009877000190051	0.0007378893190669	-0.0984298596019641	0.0178050158153837	0.0096884372612623	0.000317018588186	-6.814768876823853e-05	-0.0016071935294885	2.5830710412298256e-06	4.644107484452703e-09	-0.0011570207965283	-0.0010511819583079	1.1049835094720318e-06	1.338697123598982e-06	0.0006089607340553	-0.0002506214932643	3.708331756211698e-07	6.281113288602756e-08	0.0	0.0	0.0	0.0	0.0	0.0
4559.22464459889	4.815632493286103	20786529.35991788	23.190316310392923	3525.359209296044	7.913766934009345	62.62770708581967	12428157.554568429	4476.214101363202	6.603387741815823	20036492.68124277	43.60472966876347	4305.077482051547	3313.0912636822536	1.046879	17.778835	0.0784444271300051	0.0388876781111758	0.0404045485	-0.0519780017	-0.0083541132	-0.0085425783	-0.0229847157	-0.0465799284	-0.0031619937	-0.0403467666	0.0822677882	-0.0116542771	-0.0937158818	-0.0111224873	0.0108308253	-0.0779277935	-0.0664083516	0.0352417609	0.0587217767	0.0582732284	0.0300451236	0.0023520906	-0.0559731227	-0.0115313273	0.0281455323	-0.1288753339	0.0635132077	-0.0028320442	0.0657715943	-0.1240229399	-0.0290196353	-0.0062881231	-0.0092329959	0.0539973194	0.0250909522	-0.0722058009	-0.0583983731	-0.0328491286	-0.0768798657	0.0516126313	-0.0082282696	-0.0954544946	-0.092782653	0.0271681819	0.0086138941	-0.0166177285	-0.0668490774	-0.0238613971	0.0414965505	-0.0104290639	-0.0236777715	0.0321886301	-0.0800778484	0.0682977456	0.0061096861	0.0470031449	-0.0303838501	-0.1291315305	-0.0738611872	0.0267393	0.0976592053	0.0796391175	0.0702511434	0.0327093917	-0.0334916105	-0.0357784913	0.0397135637	0.0155967029	0.0503921806	-0.0298365641	-0.0740867582	-0.0244316264	0.0731805049	0.008631522	-0.0466295276	0.0384126853	0.0112057757	0.0583683842	-0.0054937465	-0.0132188159	-0.0623498806	-0.0371123542	0.0082372388	0.081195208	-0.0663374111	-0.0191707513	-0.0434082932	0.008209743	0.0349420936	-0.1157118135	0.0032852469	-0.0613945227	-0.1087712722	0.0173360163	-0.001059178	0.0821205989	0.0777158551	0.0091870219	-0.0641690889	-0.1038078519	0.0424968927752189	0.0138541057986571	0.0018059858955484	0.0001919362474803	0.0093927986609685	-0.0220348964343627	8.822466668549163e-05	0.000485536660873	-0.089968194983129	0.0084616646188351	0.0080942761085223	7.159976812164579e-05	-6.291992836736826e-06	6.18556959315017e-05	3.826127119170396e-09	3.9589173857547534e-11	-0.0012780045813287	-0.0001209837848003	1.4637076184629466e-08	1.6332957098971456e-06	0.0011079964588864	0.0004990357248311	1.227656152904802e-06	2.4903665465770133e-07	0.0	0.0	0.0	0.0	0.0	0.0
4534.870853737256	-24.35379086163448	20565053.66007567	593.1071293322311	3514.730732110206	-10.62847718583771	112.96452728987268	12353332.119239949	4470.65041957073	-5.563681792471471	19986715.174007945	30.95455508787856	4297.3832303786885	3314.950184357472	1.124028	19.089031	0.091012359617291	0.0440593967899553	0.1083965085	-0.0663411276	0.1079415835	-0.0444847861	0.137254937	0.0887326468	0.2440335988	-0.0128672559	-0.0446123103	-0.0743921509	-0.0218931715	0.044857158	0.0598088804	0.0318051725	3.69757e-05	0.0653470099	0.0510734233	0.120522379	-0.0481433189	0.063065284	0.0433125228	-0.0827833093	-0.0784676884	-0.0281929955	0.1361204146	-0.05878234	-0.0053833525	-0.0003877774	0.0808439945	-0.0044907474	0.0008709887	0.0407453251	0.0483194377	0.0873161885	0.0755567783	0.0158139445	0.0371682383	0.1854248345	0.1025691173	-1.40838e-05	-0.0041158861	0.0259840618	0.0968962149	0.0475212179	-0.1035169058	-0.0160742389	0.1316658529	0.0454722026	0.0353525636	-0.1121564713	0.0570627235	-0.0376486342	-0.0804053145	0.0662075045	0.0709684315	-0.1151617515	0.0333297684	0.0627698426	0.002835292	-0.0143757566	0.0397917765	-0.0061281247	-0.0304909673	-0.001373692	-0.0354926556	-0.0150189802	0.0358976473	0.1989944615	-0.0096618168	0.0430417726	0.1014081675	0.0138409036	0.0105006044	0.0796094608	0.0001324449	-0.0029292727	0.0102875859	0.0315264014	-0.0479200299	-0.0373235809	0.0609088935	-0.0663261266	0.0579198705	0.0924320263	-0.0562924446	0.0199570813	0.1102108552	-0.0102004532	-0.0668242469	-0.068322598	0.019357074	-0.0639190354	-0.0404848543	-0.0164183015	0.0764611723	0.0055166942	-0.0684578352	-0.1048318124	0.0211850650283622	-0.0213118277468566	0.0004488069802559	0.0004541940019116	-0.0253844504285751	-0.0347772490895436	0.0006443703235607	0.0012094570542361	-0.1010239680010016	-0.0110557730178725	0.0102058421106673	0.0001222301170227	-0.0002833135321633	-0.0002770215393265	7.67409332508586e-08	8.026655750684524e-08	-0.0013716428902552	-9.36383089265001e-05	8.768132898614672e-09	1.8814042183876384e-06	0.0010013061118791	-0.0001066903470073	1.0026139296864403e-06	1.13828301445381e-08	0.0	0.0	0.0	0.0	0.0	0.0
