global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22
4355.973123461063	7.540149856851713	18974501.852315128	56.853859863780905	3406.795012354252	28.756323732922738	11606252.256201807	826.9261546326555	4286.186298601017	-4.015878224927292	16.127277917445177	18371392.98631509	4200.881080994835	2902.692304745295	1.077842	21.912262	0.1719961786925802	0.0940588084817287	-0.0081568858	-0.0119194668	0.1296171277	-0.0676420752	-0.0792001072	-0.0164961971	-0.0041594181	0.0833693862	-0.0557667954	0.051006927	-0.0662931206	0.0560712907	-0.1382355463	0.018768475	0.020828504	0.0416864808	0.0199653708	-0.0360785624	-0.0048719164	-0.0040637948	0.0465342749	-0.0377941082	-0.0431819893	0.0082933625	0.088987267	-0.0798178882	-0.0135864372	-0.067382575	0.0175219288	-0.017806278	0.0482612916	-0.035935263	-0.0410648669	0.0043212324	0.0293169901	-0.0464338564	0.0617836728	0.0110462092	0.0352179808	-0.1353787274	0.0603345529	-0.0144749457	-0.0109044407	-0.0102294374	-0.0703040245	-0.0358732323	-0.0126912092	0.0183400768	0.0110857287	0.0163140759	-0.0774906178	0.0677057981	0.0123965818	-0.0568441727	0.0015532262	-0.0172637451	-0.0007884442	0.0595815371	0.0531339498	-0.0364092364	0.0205552398	0.0392927512	-0.03990841	0.0019879813	0.035145431	0.0889012643	0.0445478763	-0.0137586687	-0.0677557633	-0.0223817955936596	-6.887567863600452e-06	0.0005009447739963	4.7438591075701696e-11	-0.0275336197171895	0.0666466503753469	0.0007581002147308	0.0044417760062537	-0.0103377263144466	0.0147338472095697	0.0001068685853524	0.0002170862535949	-0.0024649208210308	-0.0005269770956921	2.777048593840807e-07	6.075834653951153e-06	-0.0002742339673005	0.0010136074249614	1.02740001193688e-06	7.52042688213717e-08	0.0005956621430632	-0.0002715913501425	3.5481338867864417e-07	7.376186147222605e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4356.331300037447	0.3581765763847215	18977622.39568596	0.1282904598706802	3410.307232880712	3.512220526460169	11630195.422638498	12.335693026488146	4294.622178983466	8.435880382448886	71.16407782698596	18443779.660216697	4212.5970446388	2875.5340978110708	0.963333	19.584314	0.2642748969109388	0.1526135758373957	0.0407743786	-0.0294946958	-0.060398337	0.0326875215	0.0901164211	0.0129147352	-0.005499373	0.0101897544	-0.0044493271	0.0836290155	0.0618231532	-0.1232311798	0.0152192208	0.012013833	-0.0032600085	0.0493840428	-0.0612978247	-0.0556905074	-0.0012906056	-0.0403217041	-0.0835547572	0.0694775389	0.0303439966	-0.0225989032	-0.0716110494	-0.0437963031	-0.0454843327	-0.0320025786	0.0077477544	-0.0726990937	-0.0242280415	-0.0754956286	0.0532345962	-0.0362317181	-0.1030383335	0.0822880945	-0.0421397763	0.024764077	-0.0240342284	0.0448771549	-0.0244945635	0.0635852052	-0.0015780321	0.0018699013	-0.0386709788	-0.0721115124	0.0565094092	0.0329921348	-0.0092762948	0.0072175421	0.0139033021	-0.0996845702	-0.002376596	0.0353834116	0.0111142	-0.0023196219	-0.0109362951	0.0148820454	-0.0294614899	-0.1186990837	-0.0048078752	0.0314430098	-0.031309715	0.0498961013	-0.0705757726	0.0878992835	0.0411866773	-0.019209311	-0.0732234215	-0.0416834984599461	-0.0193017028662865	0.0017375140438603	0.0003725557335384	0.0010694066151302	0.0286030263323197	1.1436305084842317e-06	0.0008181331153673	-0.1438346616235293	-0.1334969353090827	0.0206884098843551	0.0178214317369174	-0.0014597181770412	0.0010052026439895	1.0104323554836823e-06	2.1307771563844845e-06	-0.00065313443745	-0.0003789004701495	1.4356556627951218e-07	4.26584593383128e-07	0.0008690236769891	0.0002733615339259	7.552021511676556e-07	7.472652823032096e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4351.294448967092	-5.036851070355624	18933763.381611828	25.369868704942597	3422.4092272274456	12.10199434673359	11712884.918611562	146.45826716837178	4298.646367301054	4.024188317587687	16.194091615409214	18478360.591110542	4215.052492181088	2913.1627335787844	0.968303	19.68536	0.3284266048901682	0.1871057135054677	0.0101410955	-0.0348288668	0.0245917572	-0.0283648023	-0.1066693316	-0.0529279761	-0.0469712751	-0.0346327966	-0.0749887743	-0.0413511412	-0.0344861491	0.0531785862	-0.0252296301	0.0201374667	-0.0532899315	-0.0146227596	-0.0139825234	0.026059748	0.0134152337	-0.057019646	0.065029981	-0.0284638679	0.0972875593	-0.066482333	0.0597237747	-0.0167972067	0.0738934273	0.0135815689	-0.0507100452	0.0115586707	-0.0290787458	0.0044262937	-0.0492908937	0.0676927439	-0.0091879478	-0.1386083844	-0.0446360479	-0.0024794366	0.0972305782	0.0067398011	0.0446709399	-0.0057510887	0.0338512951	0.0685260838	-0.0688790386	-0.0463986625	-0.068999293	-0.0110671958	-0.0293033189	0.0065952438	-0.0011970703	0.0724136617	-0.0266532345	-0.1056800343	-0.0292443573	0.0580765078	0.0129957087	-0.0655406044	-0.019873669	-0.0393796015	0.0223183652	-0.080334944	0.0384822923	0.0372966496	-0.0464378237	0.0868705278	0.0377752987	-0.024607302	-0.0783343427	-0.03049991974747	0.0111835787124761	0.0009302451046021	0.0001250724328181	-0.0860807901402438	-0.087150196755374	0.0074099024311686	0.0075951567945004	0.0158964108964738	0.1597310725200031	0.0002526958793895	0.0255140155283904	-0.0011231708076313	0.0003365473694099	1.1326413185672369e-07	1.261512663115147e-06	-0.0014351506654886	-0.0007820162280386	6.115493809157197e-07	2.059657432652372e-06	0.0011576952175869	0.0002886715405977	1.3402582168235796e-06	8.333125835110727e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4347.683734289617	-3.610714677474789	18902353.853406508	13.037260482131868	3412.661931790299	-9.747295437146477	11646261.460690696	95.00976833901652	4289.371248637354	-9.275118663699686	86.02782622571026	18398705.708636776	4206.13557694598	2857.1276235484665	0.959749	19.511452	0.4247777681725235	0.249921325381168	0.0506134769	-0.0045179291	-0.018283815	-0.0388154727	0.0955615913	0.0237089481	-0.034653712	0.0165387011	-0.0439915192	0.0287551063	0.0119959553	-0.1521819701	-0.0451302974	-0.0141978525	0.0040162415	0.0223658844	-0.0757489401	0.0053791132	0.0254354715	0.0113808501	-0.0122061866	0.0511045696	-0.0182950797	-0.0184589212	-0.060972238	-0.0613056	-0.0634503622	-0.088001648	0.0232415456	-0.0550821993	-0.0690056893	-0.0036346619	0.1129505766	-0.0990458409	-0.0232889017	0.0391042608	-0.0259922936	0.0415460445	-0.0211474501	-0.0459251785	-0.0734985407	0.0738914668	-0.0123891152	-0.0088206967	0.016357637	-0.0800734758	0.0034528229	0.0483152322	0.0643696004	-0.0381003615	0.0013849214	-0.0589923804	0.0650972076	0.0538680251	-0.0114970258	0.0094029248	-0.092257171	0.0189726544	0.0132343039	-0.0169734935	0.0090063933	0.0513659384	-0.0639488482	0.0755754427	0.0147993489	0.0858153105	0.0343178967	-0.029937846	-0.0830636267	-0.0341525942301217	-0.0036526744826517	0.0011663996926473	1.3342030876214876e-05	-0.0056562225430241	0.0804245675972197	3.199285345621402e-05	0.0064681110731997	-0.2124754916794984	-0.2283719025759722	0.0451458345644445	0.0521537258861693	-0.0021667756611203	-0.001043604853489	1.0891110902257973e-06	4.694916765623314e-06	-0.0005209415653595	0.0009142091001291	8.357782787588588e-07	2.7138011451920624e-07	0.0008689367008714	-0.0002887585167154	7.55050990121273e-07	8.338148097573562e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4359.3221963720725	11.63846208245559	19003690.01178223	135.4537996447565	3400.985246361201	-11.676685429098145	11566700.64596656	136.34498261011288	4298.135910701308	8.764662063953438	76.81930109530454	18473972.30686016	4213.148728705258	2888.882663349168	0.961042	19.537745	0.1223846127226177	0.0637408350760148	0.1299998497	-0.0400134221	0.0057441876	-0.0054582399	-0.0580161494	-0.0247608044	-0.1195488274	0.0394686602	0.0023696832	-0.0141460591	-0.0654378402	0.0244159593	0.0187974571	0.0599517386	-0.0847954942	0.0372270864	-0.0082512437	0.1429765983	0.0963243289	-0.0662472683	0.1028449308	-0.0077541419	-0.0509977088	0.0054175168	0.0090741829	-0.0990392325	0.0469815936	0.1002571102	-0.0931432525	-0.0593473967	-0.0046701604	0.1184797019	0.027050222	0.0571117241	-0.010943921	-0.0889160586	0.0927132593	0.0369433084	0.0321916843	0.0257794871	0.1081939602	0.1263626305	0.0176042552	-0.0118835302	0.1101930738	-0.0784602363	-0.0462150351	-0.0992185842	-0.0345312315	0.0136693319	0.0985023645	0.0905019007	-0.0327545898	-0.0630964119	-0.0062322322	0.0640625639	-0.1114746523	-0.0215038855	0.0507415511	-0.030021738	0.0141941018	-0.0891465914	-0.0438406056	0.0654392537	-0.0533827809	0.0847339531	0.0308186837	-0.0351863325	-0.0873882332	-0.0257976623722129	0.0083549318579088	0.0006655193838706	6.980488635029943e-05	-0.045359892056922	-0.0397036695138979	0.0020575198074156	0.0015763813728688	-0.2447779925830957	-0.0323025009035973	0.05991626565301	0.0010434515646269	-0.0018299978794344	0.0003367777816859	1.1341927423727585e-07	3.3488922387344007e-06	-1.8296069524526004e-05	0.0005026454958349	2.526524944831869e-07	3.3474616004628914e-10	0.0008699836322948	1.0469314233999862e-06	7.568715204608538e-07	1.096065405302321e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4370.122791252976	10.80059488090319	19097973.2106287	116.6528497813922	3393.391850610474	-7.593395750726813	11515108.25178958	57.659659027156025	4297.918868777253	-0.2170419240546834	0.0471071967973589	18472106.60259154	4214.278120946258	2883.223485434928	1.085542	22.068794	0.2256647244979243	0.1796341021445409	-0.0068308236	-0.0404930076	0.0236973874	-0.0223803858	0.1360786648	-0.0334885475	0.0328463588	0.126097337	-0.0698372407	0.0294564106	0.1027779505	-0.1319274337	0.0199026205	0.0147403957	-0.0552196991	0.042288302	0.0469386106	0.0027459635	0.1251343998	-0.0403518986	0.0231751921	0.0524254334	0.0109182842	-0.0143046532	-0.0842198685	-0.0836718958	-0.0051624003	-0.0304338434	-0.0652492374	-0.0178558188	0.0592070385	-0.006803427	0.1574784075	-0.0165461045	-0.0246410452	-0.032019065	-0.0163533481	0.0338301574	-0.0185051746	-0.001185293	-0.0045650657	0.0106876912	0.0013021216	0.0498494336	-0.0229399883	-0.0433532901	-0.0522673998	-0.0407481762	0.0880194183	0.0077825561	-0.0333722429	-0.0216203516	0.1521900301	0.0073706155	-0.01094721	0.0654797733	-0.0659337545	-0.0295316127	0.0596103718	0.0984299256	0.0066048928	-0.028033987	0.0001655069	0.0309264766	-0.0542183164	0.0836267848	0.0272819228	-0.0403383756	-0.0912870929	-0.0370107587967112	-0.0112130964244983	0.0013697962667083	0.000125733531425	-0.0763200725896098	-0.0309601805326877	0.0058247534800833	0.0009585327786166	-0.0679399698881582	0.1768380226949375	0.0046158395084038	0.0312716862706552	-0.0016969889741525	0.0001330089052819	1.7691368884289447e-08	2.879771578395154e-06	-1.823816974511061e-05	5.789977941539348e-08	3.3523844563512227e-15	3.3263083565146803e-10	0.0008699853241495	1.691854699956488e-09	7.568744642355105e-07	2.862372325764859e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4382.915047460236	12.792256207259925	19209944.31325336	163.64181887218007	3436.3527643405014	42.96091373002719	11808520.320990603	1845.6401085188384	4304.201765420603	6.282896643349886	39.47479023101727	18526152.837449837	4224.336003421023	2967.6036475248625	0.999615	20.321924	0.1232864189426143	0.0737638351100992	0.0309039961	-0.0571572607	-0.0174375887	0.2198612008	0.0560672752	-0.0237517469	-0.054468217	-0.0702894208	0.0068420629	0.0258653228	0.2078499908	0.0123732044	0.0405182878	-0.0010108454	-0.0493646018	-0.0109486176	-0.0907910961	-0.0793244854	0.0788267914	-0.029774613	0.0277198778	0.0093918669	-0.0044869037	-0.0048277102	-0.0050426692	-0.0334176627	-0.0695140597	0.0589672387	-0.0384213587	-0.0338481195	-0.0827249345	-0.1007503958	0.0784185701	0.0171832626	-0.0019163937	-0.0050831037	0.0461717725	0.0062906792	-0.089163022	0.0937833975	0.1296696597	0.0390767608	-0.0032615844	-0.0096040924	-0.0621020181	-0.0844127393	0.0629832404	-0.0860525384	0.062366986	0.0943021629	-0.0071928078	-0.0741400365	-0.1327790768	0.0108351137	0.0175722001	-0.0020991798	0.0059861429	-0.0009476265	-0.0135154492	-0.0231795404	-0.0377105879	0.0152740826	-0.0062746258	0.0187177769	0.0036105134	0.082494143	0.0237119231	-0.0453798541	-0.0947412111	-0.0219906606880044	0.0150200981087068	0.0004835891574949	0.0002256033471951	-0.0101393883328881	0.0661806842567216	0.0001028071957651	0.0043798829686878	-0.0679870678021785	-4.709791402029984e-05	0.004622241388338	2.2182135050635557e-09	-0.0014027306795765	0.000294258294576	8.6587943926776e-08	1.9676533594251493e-06	0.0005273894834418	0.0005456276531869	2.977095359222556e-07	2.7813966724500866e-07	0.0008708701496499	8.848255004000657e-07	7.584148175512393e-07	7.829161661582266e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4379.316752627383	-3.598294832852844	19178415.219842847	12.947725704135474	3450.28886160539	13.936097264888758	11904493.22851822	194.21480697643992	4322.124949127907	17.923183707303906	321.2405142057642	18680764.07587391	4241.81830784438	2972.1229902784657	1.034865	21.038534	0.3425242628920371	0.1926937430957787	-0.0490561391	-0.079775541	0.102326999	0.0772913434	-0.0574555894	-0.1394479343	-0.0659745805	-0.0375262314	-0.1116912391	-0.1003593266	0.1444821536	0.1964900826	-0.0494381679	-0.0294756376	-0.1449028509	-0.0142627282	-0.0389114599	-0.1547810608	0.0470236775	-0.0049681903	0.0496196476	-0.0108466066	0.1437912517	-0.0428354283	0.0185530718	0.0165408956	0.0430070587	0.0711638352	-0.1376512599	0.0226840345	-0.0435454842	-0.1727054214	-0.0103386152	0.0630843226	0.0660917643	-0.1351136103	-0.1142811775	-0.0379518872	0.0155535617	0.051482861	0.0541947	-0.0599936895	0.0067094674	0.0988895859	-0.0990946863	0.0245746716	-0.0232768359	-0.0349186323	0.0934328351	0.1125799521	-0.0096429197	0.040131813	-0.025770918	-0.0695893979	-0.0565400378	0.0547280164	0.0307792236	-0.0637405362	0.00678724	0.0840727821	0.0179180716	-0.0372327008	0.1160694151	0.0596679292	-0.0511549314	0.0813363727	0.0201130341	-0.0502969496	-0.0977337597	-0.0300432169869964	-0.008052556298992	0.0009025948869277	6.484366294843573e-05	-0.082765894142696	-0.0726265058098079	0.0068501932332399	0.005274609346142	0.0833317563532887	0.1513188241554672	0.0069441816169238	0.0228973865437932	-0.0014377087482049	-3.497806862840002e-05	1.2234652849730615e-09	2.0670064446649005e-06	-0.0012439229625296	-0.0017713124459714	3.1375477812531845e-06	1.5473443367084167e-06	0.0012751071676055	0.0004042370179555	1.6258982888789205e-06	1.63407566685636e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4348.302305423271	-31.014447204112003	18907732.93934933	961.8959353766508	3432.4480845389053	-17.84077706648486	11781699.8530548	318.29332633601217	4292.77026230923	-29.354686818676782	861.6976382225964	18427876.524966456	4211.438173180748	2939.1439596036585	1.19121	24.21699	0.4019909989750211	0.2595800655443149	0.0565483447	-0.081311468	0.0753082538	0.0635938455	0.0771682388	0.0006785945	-0.1175837841	-0.0106098829	-0.0807663822	0.0526493042	0.0434046282	0.0246946534	0.0154125994	-0.0263707794	-0.0081321587	0.0077684295	-0.1100262254	-0.0634564736	-0.0759122232	-0.027345516	-0.0376325954	0.0296253321	0.0623289015	0.0216852252	0.075708035	-0.0041257304	-0.0245830522	-0.1066009644	0.0090773625	-0.0548223299	-0.0917644794	-0.0772531713	0.0278415637	-0.0883853904	-0.0641648666	0.0133222623	-0.1142028147	-0.0336509547	-0.03296336	-0.0944421599	0.0017477073	0.0737028026	-0.0107837477	-0.0013358722	-0.0223661954	-0.0781436905	0.0754321083	0.0099805884	-0.0209546715	0.1516888063	0.00115263	-0.0557309347	0.0369640452	-0.0154719997	-0.0275187653	0.0041092902	0.0017616531	0.102292422	-0.0180617355	-0.0428757458	-0.0289098616	0.0824063216	-0.0417443853	0.0544401951	0.0544386008	0.0801538266	0.0164896405	-0.0550761846	-0.1002501592	-0.0412308469039714	-0.011187629916975	0.0016999827364187	0.0001251630631591	0.0065293784031013	0.0892952725457973	4.263278233088569e-05	0.0079736456990282	-0.1582584905788451	-0.2415902469321338	0.0250457498402944	0.0583658474127294	-0.001958102974108	-0.0005203942259031	2.7081015035328695e-07	3.834167257210596e-06	-0.0011401830598014	0.0001037399027281	1.076196741805639e-08	1.3000174098580831e-06	0.0007008843046345	-0.000574222862971	4.912388084829866e-07	3.2973189635861186e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4312.1827384647295	-36.11956695854133	18594919.969913173	1304.6231172725504	3380.427979435753	-52.02010510315222	11427293.324152088	2706.0913349430034	4276.2375972020345	-16.5326651071955	273.3290155466796	18286207.98772423	4196.523658509103	2817.883645844425	1.569592	31.909416	0.5828823775694233	0.3677926268305251	-0.0538470833	0.0574822048	-0.1380621279	0.0860094556	-0.0132390703	-0.1508669786	0.059361701	-0.1371165314	0.1379754356	-0.1665575409	0.0769283173	0.0039807508	0.0606747026	-0.0204197476	0.0335945264	-0.1411729215	0.1011948221	-0.0145206797	-0.1393966376	0.1656772875	0.1671921697	-0.04898274	0.1546847678	0.2769814343	-0.1339691532	0.1843892672	-0.1650096887	0.0366634757	0.0178912197	0.1537803774	0.0040626332	0.0186186073	-0.1850535464	0.0491711359	0.0504124837	-0.0560456052	-0.1240401987	0.0572811301	-0.344912983	0.0835241464	-0.2102566526	-0.0703636229	-0.0018377563	0.0555761795	-0.0641749363	0.055731129	0.0319180048	-0.1849886519	-0.1616965122	-0.0878143909	0.1167714885	0.0066563617	-0.0976185832	0.1992504409	0.0090015706	0.0303379507	-0.0218128439	0.1193521771	0.0087863111	0.1228071621	0.0764132162	0.0942703668	0.1977285981	-0.0717283743	0.071109791	0.0789468648	0.0128461567	-0.0597044597	-0.10227815	-0.0307956960254216	0.0104351508785498	0.0009483748936901	0.000108892373858	-0.0562768079027335	-0.0628061863058348	0.0031670791077211	0.0039446170382832	0.1853883215119935	0.3436468120908386	0.0343688297530342	0.1180931314601961	-0.0025949342506547	-0.0006368312765466	4.05554074788099e-07	6.733683765220869e-06	0.0006197893870074	0.0017599724468088	3.0975030135261542e-06	3.8413888424700876e-07	-0.000222196537894	-0.0009230808425284	4.937130145207979e-08	8.520782418431253e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4347.982768418541	35.800029953811645	18904954.15446456	1281.6421446938111	3411.520031492914	31.0920520571608	11638468.925277412	966.7157011251973	4283.676105332485	7.438508130450828	55.331403206783065	18349880.97539649	4198.160564296167	2897.8438335621204	1.495546	30.404068	0.260482116136677	0.1521167693774374	-0.0876167873	0.0501012409	0.0992311163	0.0586440292	-0.058487859	-0.0151783743	0.0705233457	-0.0117167043	0.0136841963	0.1177040657	0.0785641911	0.2032736841	-0.1208925219	0.0870107383	0.0571554304	0.0283192767	0.0298584602	-0.1727648498	-0.0089418878	0.1028448143	-0.0800190164	-0.0226620233	-0.0077296723	0.1420235985	0.0318146906	0.0127625223	-0.1238441858	-0.0402502759	0.0599347193	0.0194887132	0.070806043	-0.158222779	-0.0151195109	-0.0071593569	0.0953881041	0.0740467546	-0.0228805994	-0.0665670513	-0.1519751022	-0.1016468653	0.0603293117	-0.1068643903	-0.0683333285	-0.0074256193	-0.0979357469	0.1863028399	0.0380570791	0.0698321318	0.0769157606	0.0102351207	-0.0273515206	0.0366314949	0.0162209981	0.0880740259	0.0831265226	-0.0921789582	-0.1345207253	0.1812737302	0.1299205383	0.0428225384	-0.0811862142	0.2257235341	0.2103599825	0.0284406728	0.0102105484	0.0777158551	0.0091870219	-0.0641690889	-0.1038078519	-0.0416408388300197	-0.010845142804598	0.0017339594584676	0.0001176171224521	-0.0514037729910228	0.0048730349117106	0.0026423478777126	2.374646925075129e-05	0.2214586223767867	0.0360703008647932	0.0490439214250242	0.0013010666044767	-0.005007940625258	-0.0024130063746033	5.822599763876161e-06	2.5079469306109485e-05	-0.0006840916063957	-0.0013038809934031	1.7001056449578551e-06	4.6798132594104934e-07	0.0002347888452111	0.0004569853831051	5.512580183556188e-08	2.08835640371715e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4339.592771805714	-8.389996612827417	18832065.4251084	70.39204316325554	3406.012984079332	-5.507047413581859	11600924.447716996	30.32757121543864	4304.902741755996	21.22663642351108	450.5700938559273	18532187.615978297	4222.764192906821	2888.115294162307	1.084433	22.046251	0.1644016993132024	0.0820587355940447	-0.0449855994	0.0413041092	0.0098748872	0.0500022292	-0.0057987989	-0.0486667327	0.0224856645	0.0310491392	-0.0327913772	0.0201183289	0.0545947421	0.1043323729	0.0226301618	-0.11149398	-0.0394081858	-0.061870648	-0.0492135678	-0.1482613666	0.1160609371	-0.026253269	-0.1136219494	0.0147388607	0.0641859744	0.0152103952	0.0121354649	-0.0179902725	-0.0121949449	0.0878016278	-0.0279270393	0.0387415796	-0.0451403399	-0.1557307383	0.1096720584	0.067110649	-0.0432829257	0.0362303784	-0.0276376751	-0.0771448841	-0.0205960138	0.0282388098	0.1108441804	-0.0685825583	-0.0139939875	-0.046941816	-0.0877763366	0.0828239525	-0.0036301086	-0.014056628	-0.0326982946	0.0473634268	0.0287670395	-0.0601379009	-0.1075371522	-0.019461845	0.0267143244	-0.0022078095	-0.0043401133	0.0913506152	0.0356648017	-0.0578768391	-0.1154340896	0.1614908562	0.1140991621	-0.0843499791	0.0702939102	0.0764611723	0.0055166942	-0.0684578352	-0.1048318124	0.003751423154668	0.0453922619846876	1.4073175685379207e-05	0.0020604574480865	-0.0516293250556856	-0.0002255520646627	0.0026655872057056	5.087373387365183e-08	0.1854147842615248	-0.0360438381152619	0.0343786422227477	0.0012991582660792	-0.004430899798879	0.000577040826379	3.329761153081592e-07	1.963287302770596e-05	-0.0002599707990627	0.000424120807333	1.7987845921279568e-07	6.758481636529876e-08	0.0008884281544709	0.0006536393092598	7.893045856565692e-07	4.272443466096285e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4319.566720944696	-20.02605086101812	18658656.65669291	401.0427130880846	3353.537580020464	-52.47540405886821	11246214.300609509	2753.668031141482	4268.457617641715	-36.4451241142815	1328.2470717053827	18219730.433603585	4184.204876430337	2815.2532058343654	1.094837	22.257753	0.2559397434465618	0.1453066306657987	-0.0398234813	0.0614010141	0.0470183791	-0.1084473279	-0.0687123045	-0.0726090531	0.0524637063	0.1203066227	0.102691314	-0.0282001667	-0.0352004261	0.0258217097	-0.1122117448	0.0989208881	0.0288907004	0.1552306946	0.1940727759	-0.0136746855	-0.0821223099	-0.0709057955	0.0072917307	-0.0386618447	-0.0685316268	0.0998036972	0.0899950791	0.0792248914	0.1263730381	-0.072654954	-0.0121872837	-0.0386380404	0.2540424979	0.0128053193	-0.1484771071	0.0305681847	-0.036626482	-0.0336828041	0.0834040894	0.0754685311	0.0412744157	-0.1234910715	-0.0711312886	-0.0724334836	-0.0082410848	0.0355134317	-0.0575802461	0.0389346733	-0.0579059906	0.0262714076	-0.0527127755	0.0033580866	-0.1176283756	0.0185254823	-0.0047336578	-0.0294150851	-0.0419142971	-0.0306045984	-0.0920288319	0.0753837508	0.1725625578	0.0266476586	0.0310768909	0.0592162185	-0.0180685215	0.1284739623	0.0834664772	0.0751831987	0.0018396452	-0.0725589432	-0.1053450429	0.0038888264223544	0.0001374032676863	1.512297094320172e-05	1.8879657970900462e-08	-0.0874564498606531	-0.0358271248049675	0.0076486306222289	0.0012835828717907	0.0973867320623469	-0.0880280521991779	0.0094841755817833	0.0077489379739811	-0.0028059415539247	0.0016249582449542	2.6404892978449577e-06	7.87330800404136e-06	-0.0012717455714592	-0.0010117747723965	1.0236881900579895e-06	1.6173367985260871e-06	0.0008862179083271	-2.210246143799998e-06	7.853821810396602e-07	4.885188016182761e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
