global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	w_comp_cor_00	a_comp_cor_00	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49
4476.627015222821	57.39178737256407	3293.8172578176045	20040189.43342278	4247.7956176090765	68.1118804431353	4639.228257499958	18043767.608978875	4516.321924804687	46.54778369140604	2166.696166581926	20397163.728471518	4268.108025733461	3390.3288426922927	0.972563	27.505535	0.3502940082446985	0.1552677799647765	0.0654752386	-0.1124191109	-0.0320324742	-0.0188691057	-0.0049893199	-0.1268257665	-0.1727242472	-0.0346736205	0.0417040811	-0.0213289071	-0.1779552491	-0.104442565	0.0380015519	0.0680004126	0.0302004841	-0.0697247551	-0.1134140904	-0.0163570458	-0.0567568513	-0.0206061098	0.043197865	-0.1071534086	-0.1117958117	0.2116614715	0.0952201862	0.0148628847	-0.196800927	0.0222353945	-0.0382527588	0.0751831987	0.0018396452	-0.0725589432	-0.1053450429	0.1824516770346207	0.0452594950948111	0.0332886144527455	0.0020484218962372	-0.0788513264316463	0.0130571521815028	0.0001704892230909	0.00621753168003	-0.2071090179042869	-0.0756718997123045	0.005726236406069	0.0428941452972782	-0.0225797268604838	-0.0018101111748159	0.000509844065094	3.276502465193401e-06	0.0022069062790937	-0.0013619283689786	4.870435324703201e-06	1.8548488822289813e-06	0.0042419723663279	0.001154069681327	1.331876829358204e-06	1.7994329556689525e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4446.995243721928	-29.631771500892683	878.0418822811158	19775766.69768545	4221.504278464396	-26.291339144680933	691.2345140206319	17821098.3730932	4475.559091308593	-40.76283349609366	1661.6085946302555	20030629.179795004	4235.746353344207	3338.594702130797	0.811019	22.936815	0.2486578294592628	0.1259946203771387	0.0823059919	-0.0829352239	-0.0439775266	0.02648071	0.0286502296	-0.1226471887	-0.1901428792	-0.0321896666	0.0292069921	-0.0123617228	-0.156880655	-0.1063689493	-0.0043444879	0.0538922597	-0.0008003119	-0.093181305	-0.0995323988	-0.0234878656	-0.0570923907	-0.0836122018	0.0348347065	-0.0908179643	-0.0826537872	0.1990477986	0.0673781657	0.046537436	-0.0636796532	-0.0220498001	0.0470853916	0.0738823236	-0.0018396452	-0.0764611723	-0.1053450429	0.1600701334155019	-0.0223815436191188	0.0256224476116565	0.0005009334947745	-0.06471266528699	0.0141386611446562	0.0001999017389634	0.004187729048546	-0.1219766110127693	0.0851324068915176	0.0072475267031429	0.0148782936341604	-0.0207965500400807	0.0017831768204031	0.0004324964935695	3.1797195728229112e-06	0.0027029128144469	0.0004960065353531	7.3057376825012626e-06	2.460224831130852e-07	0.0039810513660048	-0.0002609210003231	6.807976840960757e-08	1.584876997876868e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4488.766090299348	41.77084657742034	1744.8036237943888	20149021.013421297	4298.666460547943	77.16218208354712	5954.002343894481	18478533.339039776	4518.3603046875	42.80121337890614	1831.943866706654	20415579.842975717	4281.550696839678	3438.282565673652	0.960019	27.150755	0.3709908160318589	0.2417359409955407	0.0434196564	-0.1311624313	-0.018673989	-0.0210720929	-0.0127559706	-0.100097997	-0.1859651342	-0.0727226127	-0.0221536048	-0.0331487496	-0.1463465809	-0.101113133	-0.020284689	0.0572127928	0.0391748926	-0.0235088574	-0.0150840055	-0.0130625442	-0.0089164189	0.0103833922	0.013139863	0.0177307775	-0.0166567078	0.0015755517	0.0085371884	-0.0331628081	0.0217594812	0.0297843657	-0.0274055719	0.0725589432	-0.0055166942	-0.0801538266	-0.1048318124	0.1405896616654018	-0.0194804717501	0.0197654529671921	0.0003794887796064	-0.00721715071721	0.05749551456978	0.0033057341956437	5.208726447492482e-05	-0.0762072279121355	0.0457693831006338	0.0020948364294125	0.0058075415860521	-0.0162254205981178	0.0045711294419629	0.0002632642735858	2.089522437518006e-05	0.0023280226937092	-0.0003748901207377	5.419689662425039e-06	1.4054260262672754e-07	0.0039621619964785	-1.888936952629955e-05	3.56808281101094e-10	1.5698727686338495e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4447.822701846074	-40.943388453274565	1676.361058035737	19783126.78705731	4206.620740213029	-92.04572033491333	8472.414631973073	17695658.051990416	4470.695110351562	-47.665194335937485	2271.970751082687	19987114.769721366	4227.140774211478	3305.891222474203	1.117283	31.59841	0.2742192489657932	0.2099740803424461	0.090525326	-0.0526754738	-0.046056927	0.0293686664	0.0332916041	-0.0856981392	-0.1764933602	-0.1202748073	-0.0273151457	-0.0395898836	-0.0941515545	-0.0914143979	-0.0541659266	0.0889940166	0.0233738886	-0.0256081789	0.0149940263	-0.00803755	0.0700655477	-0.0822698486	-0.0268267935	0.0043668669	0.1420553944	-0.0419562435	-0.0605450926	0.083820314	0.1581848047	-0.0208129711	0.0229305679	0.0712134607	-0.0091870219	-0.0836267848	-0.1038078519	0.1325643275028198	-0.0080253341625819	0.0175733009262748	6.440598842110571e-05	0.0269849024551689	0.0342020531723789	0.0011697804412062	0.0007281849605149	-0.0728309380662182	0.0033762898459172	1.139933312364426e-05	0.0053043455396053	-0.0121704580264245	0.0040549625716932	0.0001481200485729	1.6442721457833534e-05	0.0018260630439161	-0.000501959649793	3.334506240356133e-06	2.519634900204113e-07	0.0039467727822666	-1.5389214211900155e-05	2.3682791405974966e-10	1.557701539484044e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4509.584893161295	61.76219131522157	3814.568276058031	20336355.90862857	4342.68841652792	136.06767631489038	18514.41253773378	18858942.68304577	4534.616678222656	63.92156787109434	4085.96683909892	20562748.41841508	4297.404066110164	3492.3229607047374	1.527805	43.208595	0.1780827468398203	0.1057707503314757	0.0160950976	-0.1619299954	-0.0023438413	-0.036713662	-0.0268095275	-0.0733741625	-0.1677811276	-0.1437868938	-0.0425992667	-0.083327256	-0.1213183797	-0.1178389572	-0.0522527284	0.0532552841	0.0685865423	0.0144931529	0.0438096101	0.0252764666	0.0733012512	0.0906566136	-0.053348119	0.0776463878	0.0502347889	-0.1134370494	-0.0039620853	-0.0468026712	0.1229759903	0.0348903827	-0.0686934331	0.0698462859	-0.0128461567	-0.0868705278	-0.10227815	0.1408320700957546	0.0082677425929348	0.0198336719674555	6.835556758302837e-05	0.0678751134504977	0.0408902109953287	0.0016720093552425	0.0046070310259179	-0.0887854927146349	-0.0159545546484167	0.0002545478140293	0.0078828637165804	-0.0103389653627047	0.0018314926637198	0.0001068942047712	3.354365377259449e-06	0.0018378071817903	1.1744137874199851e-05	3.3775352374400045e-06	1.379247744082154e-10	0.0035306048117978	-0.0004161679704687	1.731957796441198e-07	1.246517033708978e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4445.169160466971	-64.4157326943241	4149.386618546616	19759528.86516664	4188.364078375811	-154.3243381521088	23816.00134608642	17542393.653028857	4453.327254882813	-81.28942333984378	6607.970346924339	19832123.63908209	4210.207970671958	3301.738029424854	2.157706	61.023136	0.2846623396005884	0.163131829192495	0.0993505915	0.0279923033	-0.0523896713	0.044598529	0.0465741036	-0.0708022387	-0.169253448	-0.1169394364	-0.0356293601	-0.0138595634	-0.0958754027	-0.0836486944	-0.0954186217	0.0615139793	-0.0136905992	-0.0135963108	0.0065896368	-0.0408975985	0.0368483	-0.1603653193	-0.0548523096	0.0403508223	0.1411041219	-0.0533242496	-0.1017360704	0.0460154958	0.2429618645	-0.0792817305	0.0799254533	0.0684578352	-0.0164896405	-0.0898761648	-0.1002501592	0.1235087447525984	-0.0173233253431562	0.0152544100303625	0.0003000976009448	0.0347364928788493	-0.0331386205716483	0.0010981681733916	0.0012066239375223	0.0173780224128989	0.1061635151275338	0.011270691944234	0.0003019956629832	-0.0123911398984796	-0.0020521745357749	0.0001535403479836	4.211420325282928e-06	0.0018368478158306	-9.593659596998565e-07	3.374009898521646e-06	9.203830446308265e-13	0.0030230011423674	-0.0005076036694304	2.576614852192069e-07	9.138535906754606e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4625.3639857308	180.19482526382853	32470.175051861697	21393992.000495512	4666.291449208077	477.9273708322662	228414.5717906425	21774275.88895242	4620.062640136719	166.73538525390632	27800.68869576856	21344978.79878707	4433.129779442321	3922.966178012032	4.535189	128.261871	0.2764240204564248	0.1275326401901478	-0.1399319714	-0.3056533636	0.0931876952	-0.1226959138	-0.123666445	-0.0294245437	-0.1533749757	-0.0881860917	-0.1119573337	-0.1253518145	-0.0744920936	-0.014641615	0.004695126	0.0713825297	0.2151711407	0.1372658715	0.2232019172	0.1606915531	0.1508495118	0.3037888134	-0.002746679	0.1627714676	-0.0867144018	-0.1577852394	0.0112064301	-0.1087091836	0.0019706496	0.0732008223	-0.0608574688	0.0670485315	-0.0201130341	-0.0926354574	-0.0977337597	0.093963131049449	-0.0295456137031493	0.0088290699966159	0.0008729432890957	0.0719055845735283	0.037169091694679	0.0013815413774074	0.0051704130928608	0.0535080290524803	0.0361300066395814	0.0013053773797761	0.002863109173081	-0.01031644711839	0.0020746927800896	0.0001064290811465	4.304350131755914e-06	0.0026509866380997	0.000814138822269	7.027730155383149e-06	6.62822021925717e-07	0.0024402465763458	-0.0005827545660215	3.396028842190232e-07	5.954803353367399e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5918.95849609353	1293.59451036273	1673386.757240591	35034069.67847778	7120.27661533043	2453.985166122353	6022043.195548552	50698339.07882137	5258.718463378907	638.6558232421876	407881.2605611563	27654119.87708221	5417.508805944564	6261.456355894232	10.787816	305.095428	0.90094451137974	0.4665342955958372	-0.8600396247	-0.2852589834	0.9242373808	-0.8291913263	-0.8656834427	0.2875602911	-0.0450510492	0.4948203887	-0.4815295192	-0.422294504	-0.2139617188	0.0672294347	0.3335288557	-0.0605462964	0.0056998895	0.0146621444	-0.0435045425	-0.0485912666	-0.003178657	0.0312225563	0.0163655168	0.0094629619	0.0592067818	-0.0104603199	-0.089863189	0.1059076099	0.0206216894	-0.0223102433	-0.0185975111	0.0656188043	-0.0237119231	-0.0951408427	-0.0947412111	0.1795288413383531	0.085565710288904	0.0322306048722915	0.0073214907772446	-0.0955134555581054	-0.1674190401316337	0.0280291349985975	0.0091228201926501	0.3994262191100972	0.3459181900576168	0.1196593942127375	0.1595413045125873	-0.0047594174826789	0.0055570296357111	2.2652054774429552e-05	3.088057837217145e-05	0.0028891351162261	0.0002381484781264	8.3471017198108e-06	5.671469763392047e-08	0.00268589988054	0.0002456533041941	6.034554586152815e-08	7.214058168284787e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4646.340583922967	-1272.6179121705627	1619556.350377362	21588480.82180962	4420.702290519339	-2699.574324811091	7287701.535179259	19542608.74140293	4520.930093261719	-737.7883701171877	544331.6790801763	20438808.90815941	4288.54337729596	3747.2653587209006	11.779308	333.136292	0.977925010837317	0.5223195030101406	-0.0275895812	0.2671720406	0.0406101818	-0.0341739492	-0.0211432764	0.1143659778	0.0849559794	0.1005691249	-0.0307928799	0.0433472156	-0.0158268085	-0.1097192513	-0.1265674707	-0.0848765855	-0.2875951198	-0.032314216	-0.0700654761	-0.237141055	-0.1318079054	-0.2989444462	-0.0065265591	-0.0899922654	0.1488425421	-0.0192681602	-0.1166088529	0.0260220355	-0.0792766045	0.0460023234	0.0534790562	0.0641690889	-0.0272819228	-0.0973854535	-0.0912870929	0.1018251146838906	-0.0777037266544624	0.0103683539803874	0.0060378691359914	0.2334530447104867	0.3289665002685921	0.1082189582989655	0.0545003240845965	0.7969448030942345	0.3975185839841373	0.1580210246127536	0.6351210191789083	-0.003713042903387	0.0010463745792918	1.3786687602392562e-05	1.0948997601883002e-06	0.0039490122717955	0.0010598771555694	1.559469792279146e-05	1.1233395848978824e-06	0.0040543721442812	0.0013684722637412	1.872716336628965e-06	1.643793348432334e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4472.761404785767	-173.5791791372003	30129.731429944277	20005594.584141143	4381.577488633453	-39.12480188588597	1530.7501226098266	19198221.28889944	4489.994625488282	-30.935467773437267	957.0031663613756	20160051.73691365	4281.237541685713	3799.70553412465	4.134196	116.921196	0.2412288868400521	0.105018289024072	-0.0820105716	0.0154494558	0.0064378123	0.0132677078	-0.0004557393	0.0947578059	0.0779426283	0.0682487477	0.0217174608	0.0258999743	0.0304448745	0.0072337457	-0.0466896984	0.057950197	0.1547782216	0.0144289832	0.0229568957	0.0740357451	-0.0167696823	0.1116250151	0.0264697824	0.0418972003	-0.1094611327	0.0100412918	0.0926648724	-0.0267147761	-0.0045879966	-0.0087779425	-0.0098313941	0.062699827	-0.0308186837	-0.0993631376	-0.0873882332	0.1352492206655142	0.0334241059816236	0.0182923516906289	0.0011171708606708	0.2647524614007039	0.0312994166902172	0.0009796534851478	0.0700938658177312	0.7803522169713233	-0.0165925861229112	0.0002753139142462	0.6089495825320592	-0.0024131499742023	0.0012998929291847	5.823292797992561e-06	1.6897216273443798e-06	0.0028420796767139	-0.0011069325950816	8.077416888790188e-06	1.2252997700540855e-06	0.0032629421076415	-0.0007914300366397	6.263615028955176e-07	1.0646791197819954e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4547.885337976949	75.123933191182	5643.605338113177	20683261.047385707	4378.763587159538	-2.8139014739153936	7.918041504903225	19173570.552234262	4532.16621875	42.17159326171805	1778.4432782317826	20540530.634378668	4302.4475446985125	3636.522828471454	2.417965	68.383644	0.1846696876792021	0.0851852718802766	-0.010082078	0.1758419082	0.0190320953	-0.0437856446	-0.0342219125	0.0933780707	0.0891238173	0.0481249281	0.0256595859	0.0428135479	-0.0197874746	-0.0976604807	-0.0824661235	0.0168368389	-0.2170835964	-0.0221176679	0.0166119895	-0.0491011037	-0.0266498731	-0.0499001408	-0.01835093	-0.0125382568	0.0454821592	-0.0384312724	0.016996148	-0.0084322159	-0.0173921941	0.0141516893	-0.0264321597	0.0612114661	-0.0343178967	-0.1010684743	-0.0830636267	0.1419153029619195	0.0066660822964053	0.0201399532147734	4.4436653182448246e-05	0.3262772151962281	0.0615247537955241	0.0037852953295998	0.1064568211562057	0.8286386990902059	0.0482864821188826	0.0023315843554171	0.6866420936299088	-0.0017877659872971	0.0006253839869051	3.196107225336374e-06	3.911051310774433e-07	0.0023948298821319	-0.000447249794582	5.7352101643518894e-06	2.0003237875364145e-07	0.0035541557155221	0.0002912136078806	8.4805365414836e-08	1.2632022850178411e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4288.682762094506	-259.20257588244294	67185.97534409359	18392799.83388656	4105.369102603099	-273.3944845564384	74744.5441858806	16854055.46860818	4323.573401855469	-208.5928168945311	43510.96325999538	18693286.96123207	4085.354521276596	3472.599835610803	3.195142	90.363358	0.2127971140482265	0.0960677563511467	0.0174672445	0.0418514066	-0.0918309364	0.197865617	0.1687772047	0.0579710632	0.088679694	0.0457608785	0.0895453167	0.0777206432	0.0643183976	0.1184638997	-0.0294601194	0.0346224528	0.3825728323	0.0993558029	-0.3464899376	-0.0268353744	-0.0691886309	0.0348695529	-0.0803835328	0.0877717005	-0.0156776397	-0.0439081348	-0.0652592836	-0.0393283901	0.0070377569	0.0421520963	-0.0539486888	0.0597044597	-0.0377752987	-0.1024967892	-0.0783343427	0.1107815469395347	-0.0311337560223848	0.0122725511423163	0.0009693107640613	0.3618472411250479	0.0355700259288198	0.0012652267445769	0.1309334259098085	0.8756839960580578	0.0470452969678518	0.0022132599667933	0.7668224609522086	-0.0025753490899341	-0.0007875831026369	6.632422935024396e-06	6.202871435593231e-07	0.0025280756616914	0.0001332457795595	6.39116655123641e-06	1.7754437770418872e-08	0.004614287535909	0.0010601318203869	1.1238794765968423e-06	2.1291649464045152e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4378.668490799006	89.9857287044997	8097.431370479822	19172737.752316043	4237.014739156421	131.6456365533213	17330.57362352917	17952293.89982875	4387.635083496094	64.06168164062547	4103.89905462485	19251341.625925776	4174.379208698679	3399.6922703561067	3.104184	87.79091599999998	0.783749328125807	0.4036903918460494	0.0456321598	0.1309869282	-0.0369786691	0.1170353211	0.0911599653	0.0652863329	-0.006542887	-0.0297669727	0.0066312603	0.0841281018	0.0048467721	0.1475506186	-0.1126491413	-0.1320887103	0.1035171931	0.1785936347	-0.0593307814	0.0668107566	-0.0874124134	-0.347767549	0.1098100878	0.1629927424	0.1578406528	-0.0772522821	-0.1435941175	0.0546428407	-0.0511753639	0.1537234559	0.1853566057	0.0581792666	-0.0411866773	-0.1036441676	-0.0732234215	0.1335565035680019	0.0227749566284671	0.0178373396453097	0.0005186986494285	0.1350555868507683	-0.2267916542742796	0.0514344544484643	0.0182400115396054	0.5953756314844725	-0.2803083645735853	0.078572779249918	0.3544721425655344	-0.0070963159286595	-0.0045209668387253	5.0357699759346536e-05	2.043914115685473e-05	0.0024400192133593	-8.805644833209973e-05	5.953693761562538e-06	7.753938092863749e-09	0.005082751301841	0.0004684637659319	2.194582999911915e-07	2.5834360796366382e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4541.992870692511	163.3243798935055	26674.85306759809	20629699.2374216	4426.589350132343	189.57461097592204	35938.533126672184	19594693.274705075	4548.745743164062	161.11065966796832	25956.644658647914	20691087.835953176	4321.597123426072	3634.8843602968777	2.723318	77.019463	0.4517301139207339	0.2059224758712597	-0.0354615763	0.0537258008	0.0307024823	-0.0556964609	-0.047992486	0.1017092143	0.0043833193	-0.0821229411	-0.0385743337	0.031782183	-0.010715282	0.0684113498	-0.0407220905	-0.0556802906	-0.0656477052	0.140494387	0.1085324276	0.1325385618	-0.0534821178	0.0097874255	0.0329370511	0.1728384192	-0.0631333408	-0.0210956682	0.0199262021	-0.0408125742	-0.0947325951	-0.0440427427	0.0586434378	0.0566363516	-0.0445478763	-0.1045074645	-0.0677557633	0.0898614589298603	-0.0436950446381415	0.0080750818010029	0.0019092569259291	0.2600152757825356	0.1249596889317672	0.015614923857924	0.067607943640268	0.5237812608416874	-0.071594370642785	0.0051257539077364	0.2743468092089078	-0.0047021844921807	0.0023941314364788	2.2110538998504663e-05	5.731865335136042e-06	0.0032619709979362	0.0008219517845769	1.0640454791376887e-05	6.756047361691506e-07	0.0040692143287359	-0.001013536973105	1.0272571958510476e-06	1.6558505253189564e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4465.237324091318	-76.75554660119269	5891.413934047863	19938344.3604582	4269.276327831498	-157.31302230084475	24747.38698542608	18226720.3633824	4465.409756347656	-83.33598681640615	6944.88669866422	19939884.292084835	4229.772483663356	3549.7087075999707	1.40296	39.677776	0.1754213147081477	0.0989406914143047	-0.0029931785	0.1420164086	-0.0207279049	0.0325733005	0.0289021988	0.127177034	0.0166434212	-0.0735324431	-0.0148945745	0.066263826	0.0059829747	0.0408563188	-0.0590765426	-0.028149885	0.0023424245	0.0237473378	-0.0146058642	-0.0402876492	-0.1124424363	-0.0869963618	-0.0242032713	0.1229325335	0.008943036	-0.0008558484	0.0313128789	0.057696913	0.0361443909	-0.0708308148	-0.008897261	0.0550761846	-0.0478548005	-0.1050843138	-0.0619580057	0.1279680802454237	0.0381066213155633	0.0163758295616992	0.0014521145880877	0.2800065967646787	0.0199913209821431	0.000399652914611	0.0784036942317373	0.5345135362987037	0.0107322754570162	0.0001151817364852	0.2857047204865456	-0.0030088881702129	0.0016932963219677	9.053408020847137e-06	2.867252433989678e-06	0.0032677575116233	5.786513687100047e-06	1.0678239154770504e-05	3.348374065099618e-11	0.0045019534321495	0.0004327391034135	1.872631316232059e-07	2.026758470524266e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
