global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28
4072.0027405382775	-5.598113233892491	31.338871779482243	16581206.318951244	2931.582070536997	45.72847493489599	2091.0934198714103	8594173.436293986	4007.0036647229713	-7.215485234104108	52.06322716357441	16056078.369103322	3858.005457610781	2598.8902828115065	1.095856	17.046364	0.0388996550725252	0.0227897860300522	0.1435890831	0.0535543353	0.0898782863	0.1242189935	0.0610377333	-0.0578619568	0.0230655736	0.0714011775	0.0076709766	0.0205378473	0.0759493443	-0.0090770485	-0.013920363	0.0579515772	-0.0159807629	-0.0461780906	0.0286253402	-0.0848684702	0.0296872362	0.043552953	-0.0409593879	0.0230612936	0.0224657842	0.0037769706	0.0198572836	-0.0053705777	-0.1483500424	-0.1006834417	-0.1143141804	-0.0058104923	0.0941436609	0.0082139642	0.0408616562	-0.0129457699	-0.0251884319	0.0912733549	-0.11426599	0.0852032664	-0.0470548918	0.0651186581	-0.0160230856	-0.0539397935	0.049157364	-0.0037175288	-0.0183054378	-0.0492326912	0.0503313544	0.0054137965	0.0813363727	0.0201130341	-0.0502969496	-0.0977337597	0.0576580053969024	0.0188854230072478	0.0003566592021626	0.0033244455863492	-0.0965979121730669	0.0029881029532815	8.928759259410213e-06	0.0093311566361955	0.0627980277659645	0.0018468747547757	0.0039435922912948	3.410946359827822e-06	-0.0059743783220541	-6.20322088132003e-05	3.847994930244484e-09	3.5693196335029965e-05	-0.0039420457410155	-6.740230631997746e-07	4.543070897252073e-13	1.553972462425844e-05	-0.0011727907200226	0.000240878855268	5.80226229152221e-08	1.3754380729711288e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4096.920576344828	24.91783580655056	620.898541282213	16784758.208877638	2881.3410734856266	-50.240997051370414	2524.1577847158105	8302126.381755303	4025.46830061521	18.464635892238675	340.9427786329487	16204395.039257906	3876.272932655532	2590.877732194832	1.265884	19.691189	0.1305300466126532	0.0828481131139972	0.1077948533	0.0470150133	0.08191395	0.0878474701	-0.1286982306	0.0274230252	0.0768001294	0.0851723152	-0.023106509	-0.0285572527	-0.0152013782	0.0444413554	-0.0700843578	0.0496508744	0.0152069448	-0.0144375515	-0.0256235651	0.0252886795	0.0091021626	0.1025426637	-0.0135333979	0.002790865	0.0420874155	0.0027308903	0.0227206277	0.0106561067	-0.1122918059	-0.0786346884	-0.089761996	-0.0013835539	0.1176702006	0.0399351676	0.0168690594	0.0378109746	-0.0353695032	-0.0287633377	-0.0401532196	-0.0839910911	0.0398018819	-0.0054968017	0.0272729824	-0.0407979976	-0.0177976484	-0.0918957066	0.08033373	0.1022683605	-0.0002572739	-0.0219256256	0.0801538266	0.0164896405	-0.0550761846	-0.1002501592	0.0480963970729959	-0.0095616083239064	9.142435373979804e-05	0.0023132634114032	-0.1163301805738541	-0.0197322684007871	0.0003893624162407	0.0135327109123455	0.039422189630585	-0.0233758381353795	0.0015541090352698	0.0005464298085314	-0.0044972400414729	0.0014771382805812	2.181937499958384e-06	2.022516799062717e-05	-0.0039019833531543	4.006238786119975e-05	1.6049949211412051e-09	1.5225474088293275e-05	-0.0011327847534134	4.000596660920009e-05	1.6004773643364324e-09	1.2832012975658574e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4117.005030742294	20.08445439746629	403.3853084439029	16949730.42315736	2938.1629283510406	56.821854865414025	3228.723190346176	8632801.393536363	4020.230862019344	-5.237438595866024	27.43076304546707	16162256.183932798	3872.912857935396	2698.961977151265	1.176699	18.3039	0.0648987463125721	0.0363817587855854	0.0515413172	-0.0412715302	0.0974005176	0.0310297575	-0.0292424257	0.0570784609	0.0740931876	0.1123470024	-0.0403649145	-0.00265741	0.004855623	0.0578252654	-0.071891208	-0.0123586336	-0.0770241926	-0.06784392	0.0007358537	0.0275143077	0.0423774681	0.0942655512	0.0448913536	0.0746129405	0.0426905004	-0.0715876455	0.0540949581	0.0032842055	-0.0399041886	-0.0663656036	-0.0493965612	-0.0019139494	0.1138289157	-0.0112373176	0.0292898186	-0.1009471089	-0.0261942126	0.1552993505	-0.0191309516	-0.0347248667	-0.1183755424	0.1080214089	-0.1069757917	0.042003254	0.0549860878	-0.0610920492	0.0916537176	0.0310491969	0.0253577269	0.0777259814	0.0789468648	0.0128461567	-0.0597044597	-0.10227815	0.057943375927735	0.009846978854739	9.696299256567892e-05	0.0033574348139028	-0.0881078991152719	0.0282222814585821	0.0007964971707274	0.0077630018865069	0.0399106689788908	0.0004884793483058	0.0015928614983425	2.3861207372126e-07	-0.0040537814086106	0.0004434586328623	1.9665555906010077e-07	1.6433143708796938e-05	-0.0038536575856573	4.8325767497000086e-05	2.3353798041741103e-09	1.485067678749405e-05	-0.001167820486073	-3.5035732659599974e-05	1.22750256299496e-09	1.363804687691778e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4128.209427020201	11.2043962779062	125.53849595235828	17042113.073338453	2954.911150263644	16.748221912603185	280.5029372338015	8731499.90595241	4030.696648662577	10.46578664323306	109.53269006167552	16246515.47353973	3886.334888132144	2754.25204479713	1.184098	18.418983	0.1063596091820771	0.0607233223885919	0.0165072985	-0.0534688734	0.0488703677	-0.0241561603	-0.1325726307	-0.017125289	-0.0626956591	0.0312312774	0.010270996	-0.055200636	-0.0411742963	0.0398503268	-0.0177308637	-0.0377669904	0.0192053591	-0.0886378837	-0.0596510488	0.0640004961	0.006794907	0.0115067225	0.0538507754	0.0162276007	0.0833869832	-0.0398397392	0.0619617685	0.0006203488	-3.99452e-05	-0.059471221	-0.0073236402	-0.0023442857	0.1201629148	-0.0278237128	0.0426473041	0.0005099346	0.0251893024	0.0223288965	-0.0819842346	-0.1287243692	0.0714083284	0.0174904315	0.03284434	-0.0258955795	-0.0445438491	-0.0765287092	0.1829283491	0.0225652228	-0.0031234317	0.0411065391	0.0777158551	0.0091870219	-0.0641690889	-0.1038078519	0.0604116221721113	0.0024682462443763	6.092239522877731e-06	0.0036495640934659	-0.0670114234599736	0.0210964756552983	0.0004450612850745	0.0044905308741319	-0.0033904090657017	-0.0433010780445924	1.1494873632792276e-05	0.0018749833598238	-0.0032932791149464	0.0007605022936641	5.783637386685083e-07	1.0845687328942145e-05	-0.0038801030283659	-2.644544270860019e-05	6.993614400538548e-10	1.505519951073423e-05	-0.0011648920376896	2.928448383399985e-06	8.575809934237989e-12	1.3569734594726284e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4142.97098253612	14.7615555159191	217.9035212495616	17164208.5621363	3003.4701906401538	48.559040376509984	2357.980402287527	9020833.186064	4026.193770247683	-4.502878414893985	20.275914019318165	16210236.275581252	3885.4857060639097	2798.898747093428	1.112818	17.310204	0.0591104073898574	0.0385341400413304	-0.0301345053	-0.07920922	0.0564460672	-0.0592556074	-0.0782394787	0.0326496625	0.0141542609	0.0022038109	0.0114983295	-0.025699983	-0.0204583938	0.0560492415	-0.0484538788	-0.0377304801	-0.0783414649	-0.0704401455	-0.0302793675	0.075205267	0.0262857532	0.0581261891	0.0702115956	0.0753565398	0.0356622433	-0.0685959753	0.0805189409	0.0147801988	0.0326056601	-0.0197838729	0.0282309572	-0.0029236449	0.1119722825	0.028196908	0.0062794406	-0.0303807583	-0.0436357226	-0.098424025	0.0411468377	-0.1296572093	-0.0961281115	-0.0337392463	-0.0331477971	-0.0312818038	0.0059781988	-0.1270838775	0.144644775	-0.0105435595	-0.0134518364	0.0378130024	0.0764611723	0.0055166942	-0.0684578352	-0.1048318124	0.0650840278061082	0.0046724056339968	2.183137440860592e-05	0.0042359306754662	-0.0879532399308118	-0.0209418164708382	0.0004385596770982	0.0077357724143269	-0.003639700595329	-0.0002492915296272	1.3247420423638278e-05	6.214626674391896e-08	-0.0026947327481608	0.0005985463667856	3.582577531922424e-07	7.261584584010257e-06	-0.0038159555647812	6.414746358470022e-05	4.11489708435044e-09	1.4561516872384606e-05	-0.001162647992952	2.2440447375998967e-06	5.0357367843497895e-12	1.351750355515314e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4153.36106708536	10.390084549240784	107.95385694037203	17250408.153580446	3014.46826171875	10.99807107859624	120.95756744985506	9087018.900909662	4031.714410815491	5.5206405678081865	30.477472278929497	16254721.090377305	3888.979789718719	2886.9337131458456	1.010639	15.720785	0.1132187101183713	0.0602932388544802	-0.0637742452	-0.0416074435	0.0245572595	-0.0761645634	0.0372921502	-0.0059751023	0.1018020645	-0.039999163	-0.0507087823	-0.0395588617	-0.0660093549	0.0551995743	-0.0704367975	-0.0110563899	-0.0003492899	0.011864951	-0.0430036884	0.093917386	-0.0123624342	0.0608760049	0.0133650461	-0.0344011857	-0.0020678035	-0.0235178637	0.0390216877	0.0304862187	0.0506529443	-0.013692498	0.0131660751	0.0015835164	0.109441855	0.0178519691	0.0347558711	-0.012717603	0.0718719052	-0.0903288464	-0.0733434642	-0.0774167361	-0.0595602675	-0.0686391649	-0.1419019116	0.0989056106	-0.0003640184	-0.0141664501	0.126328903	0.0816140589	-0.0048321628	0.046974562	0.0751831987	0.0018396452	-0.0725589432	-0.1053450429	0.0462354520575303	-0.0188485757485778	0.0003552688077498	0.0021377170269641	-0.0874344818614929	0.0005187580693189	2.691099344834788e-07	0.0076447886183877	-0.0221416598928385	-0.0185019592975094	0.0004902531028101	0.0003423224978466	-0.0036324102593364	-0.0009376775111756	8.792391149644677e-07	1.3194404292132332e-05	-0.0032479040277244	0.0005680515370568	3.226825487525931e-07	1.054888057330838e-05	-0.0011639072847789	-1.2592918268998672e-06	1.585815905296805e-12	1.3546801675613913e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4164.306446026564	10.945378941203671	119.8013201665448	17341448.176418394	3040.233948104683	25.76568638593289	663.8705949382477	9243022.459208189	4028.9252617593374	-2.789149056153746	7.779352457443336	16232238.764842546	3890.161774349023	2935.135392787497	0.944071	14.685308	0.1313505157190481	0.076348949413618	-0.0916401309	-0.0580660355	0.0428646892	-0.1205828275	-0.0547097364	-0.0143943187	0.045263596	-0.0627215822	-0.0832358002	-0.0178589304	-0.0390970686	0.1192847425	-0.0319791886	-0.0265930465	-0.0251771593	0.0101276625	-0.0269183996	0.12970801	0.061287623	0.0356451848	0.0142598952	0.0175092485	-0.004976494	-0.0815364743	0.0294607543	0.0439794616	0.0597583814	0.004554038	0.0093735705	0.0014834765	0.1227299804	0.006771183	0.0972311928	-0.0620070944	0.0225581433	-0.0056248636	0.0950143094	-0.0632766169	0.0143986938	0.024682659	-0.1338138383	0.092694843	-0.0567743855	-0.0348951799	0.1380685694	0.0156921064	-0.0572078872	0.0783214247	0.0738823236	-0.0018396452	-0.0764611723	-0.1053450429	0.0457609451690359	-0.0004745068884944	2.2515678722863945e-07	0.0020940641027635	-0.0681307187887085	0.0193037630727844	0.0003726352687701	0.004641794842666	-0.0639656899759728	-0.0418240300831342	0.0040916094941022	0.0017492494923949	-0.0047700830493505	-0.001137672790014	1.2942993771384662e-06	2.2753692297700964e-05	-0.0035002445539211	-0.0002523405261967	6.36757411612275e-08	1.225171193725432e-05	-0.0011688582820608	-4.95099728189995e-06	2.4512374085380693e-11	1.3662296835421243e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4165.436437994284	1.129991967719434	1.2768818471104382	17350860.718970504	3063.0552452350485	22.821297130365565	520.8116027124315	9382307.435361942	4031.8535481412105	2.928286381873022	8.574861134262994	16255843.033658868	3890.6321263701966	2972.0657838633365	1.038508	16.154293	0.0572518289039604	0.0352480874016599	-0.1069850298	-0.0521667853	0.0170211054	-0.1158363626	0.1063644826	-0.1106958963	0.0491871522	-0.0166731537	-0.0690566314	-0.0525359707	-0.0491681207	0.0487608995	-0.0068803872	-0.0048706578	0.0017336356	-0.0216211543	-0.057855816	0.0785134435	-0.002990879	-0.0081773223	-0.0198483881	-0.0016654997	0.0083955018	-0.0339228307	0.0275170223	0.0448055946	0.0850042053	0.0044981994	0.0285456248	-0.0008056914	0.1078178123	0.0149545811	0.0849745848	-0.004412191	0.0852842305	-0.0796161639	-0.0918428288	0.0023991853	-0.0377847623	0.090012425	-0.0856617249	0.0300722325	-0.1079801057	0.0368025585	0.1523061481	-0.0327834097	0.0120155707	0.0647739396	0.0725589432	-0.0055166942	-0.0801538266	-0.1048318124	0.0458425064641403	8.156129510440008e-05	6.652244859107036e-09	0.0021015353989147	-0.0683430169937935	-0.000212298205085	4.5070527882314495e-08	0.0046707679718139	-0.0458474747533017	0.018118215222671	0.0021019909412546	0.000328269722855	-0.0045197654427743	0.0002503176065761	6.265890416203714e-08	2.0428279657696765e-05	-0.0029768893125678	0.0005233552413532	2.739007086519708e-07	8.86186997928039e-06	-0.0011657360463683	3.122235692499956e-06	9.74835571952068e-12	1.3589405298023951e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4155.815882442999	-9.62055555128427	92.55508911534658	17270805.648765486	3051.3822459955327	-11.672999239515775	136.25891124573587	9310933.611176742	4030.025469186624	-1.8280789545865448	3.3418726642022336	16241105.282292867	3889.720508734701	3004.4998477941763	1.366235	21.252182	0.0555950940695543	0.027522476094995	-0.0880953939	-0.0670325886	0.0653706784	-0.119516754	-0.0393998746	-0.0417767085	0.0019883253	-0.0759435992	0.0014951073	-0.043838039	-0.0286209593	0.08494408	0.0065322977	0.0206766969	-0.0148938727	-0.0434737337	-0.0511738993	0.0812819246	0.0252064769	-0.0034076171	-0.0243958215	0.0233532565	0.061684072	-0.0181852477	0.0393284538	0.0428334846	0.0649691557	0.0101580378	-0.0049274422	-0.0233716815	0.1109263317	0.0293829579	0.0849753071	-0.0148794786	-0.0021876547	-0.0024286449	0.0357545152	0.0636615177	0.0811311653	-0.0712394597	0.0039123923	0.0242009456	-0.0678263156	-0.0474846538	0.118808851	-0.0439817897	-0.0082056221	0.1185917756	0.0712134607	-0.0091870219	-0.0836267848	-0.1038078519	0.0639122722317466	0.0180697657676063	0.0003265164348961	0.0040847785418248	-0.0684370004964307	-9.398350263720157e-05	8.832898767956874e-09	0.0046836230369484	-0.0610615755050076	-0.0152141007517059	0.0037285160031537	0.000231468861683	-0.0046498079924014	-0.0001300425496271	1.6911064713516833e-08	2.1620714366199946e-05	-0.003226967139982	-0.0002500778274141	6.253891976420624e-08	1.0413316922523608e-05	-0.0011015115424575	6.42245039107999e-05	4.124786902588352e-09	1.2133276781671009e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4141.398986582344	-14.416895860655131	207.84688625697507	17151185.566065267	3016.730993512033	-34.651252483499775	1200.709298675249	9100665.887216097	4028.134299559317	-1.891169627307136	3.5765225592490104	16225865.935286228	3884.32910587015	2908.597658494642	1.397335	21.735958	0.0646551869005404	0.046642296466749	-0.0640198554	-0.0461368484	0.0364594791	-0.0536971337	0.0550305938	-0.0586598803	0.0189984746	0.0448355649	0.031520393	-0.0345657111	-0.0276697455	-0.0018248311	-0.0260478419	0.0202375866	-0.0045976758	0.0275691015	-0.0360219904	0.0298959298	-0.0304500958	0.0277015464	-0.025782806	-0.0128413055	-0.0380818476	0.021152333	0.0450690146	0.0292547585	0.0717120661	-0.0119538928	0.0140217346	-0.0126378123	0.0714105858	0.0307577177	0.0277703808	-0.0011891867	0.0180939672	-0.0751576865	0.0436857896	0.0626025658	-0.106564364	0.0207642214	-0.102038162	-0.002462836	0.0181689155	0.020435655	0.1474057797	-0.0084920333	0.0149278223	0.0107651085	0.0698462859	-0.0128461567	-0.0868705278	-0.10227815	0.0458138098520919	-0.0180984623796547	0.0003275543405077	0.0020989051731636	-0.0683713839851094	6.561651132129531e-05	4.305526557977676e-09	0.0046746461480392	-0.0181725507031131	0.0428890248018944	0.0003302415990572	0.0018394684484575	-0.0046434096779684	6.398314432999944e-06	4.093842758353539e-11	2.1561253437450604e-05	-0.0032268149761613	1.5216382069985213e-07	2.3153828329976743e-14	1.041233489037885e-05	-0.0011670027283572	-6.549118589969992e-05	4.289095430549053e-09	1.3618953679931483e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4125.449534575678	-15.949452006666434	254.38501931295596	17019333.862330675	3022.0930968536727	5.362103341639795	28.752152246424657	9133046.686050622	4023.542447414446	-4.5918521448707	21.085106120353647	16188893.826145831	3878.6523351347	2886.805505934642	1.454786	22.629618	0.0317126430751681	0.0190982116080088	-0.0067590616	-0.0710507534	0.0910756315	-0.0282206483	0.0657828132	-0.0623174848	0.0158782951	-0.0843245448	0.1085080307	-0.02851116	-0.0258183376	-0.007792639	0.0334327032	0.0587255073	-0.0142881963	-0.0382950784	-0.0271449495	0.0006020308	-0.0382262143	-0.0196879298	-0.0563553427	0.0296097523	0.0571242416	0.0908331653	0.0583157237	0.0142012003	0.024349379	-0.0052897364	-0.0371106908	-0.0246683366	0.0656251079	0.0190099645	0.0594701133	-0.0240293473	0.0222588816	0.1560974246	-0.1235935038	0.1537121224	0.06658113	-0.0507412043	-0.0079715108	0.104299979	-0.0381229149	0.0146006312	0.0256265927	-0.0728208986	0.0111239567	0.1960434483	0.0684578352	-0.0164896405	-0.0898761648	-0.1002501592	0.0434009484159219	-0.0024128614361699	5.821900310156346e-06	0.0018836423234015	-0.0680744932756596	0.0002968907094497	8.814409335760473e-08	0.0046341366347378	-0.0209425515066215	-0.0027700008035083	0.0004385904636074	7.672904451437165e-06	-0.0048913591991863	-0.0002479495212178	6.14789650721856e-08	2.3925394815464443e-05	-0.003224999502555	1.815473606300074e-06	3.2959444151721964e-12	1.0400621791479996e-05	-0.0014418955360538	-0.0002748928076966	7.556605572331992e-08	2.0790627368918758e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4130.096242554737	4.6467079790591015	21.59189504265152	17057694.972764757	2971.142879793013	-50.950217060659725	2595.9246185283414	8827690.012144718	4025.8676917703087	2.325244355862651	5.406761314471114	16207610.671639994	3882.5955308796633	2855.013239685918	1.116014	17.359917	0.1389766516601906	0.0781762998981026	-0.0139998232	-0.0454346273	0.0913208004	-0.0374036223	-0.0562869678	0.0658142603	0.030515639	0.0049455625	0.0061085421	-0.0296011782	-0.0034624259	0.0381145018	-0.0463263216	0.0270796947	-0.0164915054	-0.030909041	-0.0310474168	0.0242361278	0.0122312123	0.0637952719	-0.009679261	0.0152944693	0.0225494952	-0.0397250187	0.035809025	0.0293398249	0.0334413323	0.0087010607	-0.0345870249	0.0049177165	0.0201803582	0.0149330602	0.0201929689	-0.0536554443	-0.0659914721	0.1107475218	0.1222917445	0.0849006062	0.0727596721	0.0318016802	0.0226951564	0.025343131	-0.0876742557	-0.0431718703	0.0223967934	-0.0754340738	-0.0622784201	0.0634205003	0.0670485315	-0.0201130341	-0.0926354574	-0.0977337597	0.0371557413260177	-0.0062452070899042	3.900261159578974e-05	0.0013805491134859	-0.0743664775437622	-0.0062919842681025	3.958906603005056e-05	0.0055303729822668	-0.0410888635321953	-0.0201463120255738	0.0016882947063673	0.0004058738882317	-0.0053270915694359	-0.0004357323702496	1.8986269848333487e-07	2.8377904589155043e-05	-0.0018149201895454	0.0014100793130095	1.988323668977625e-06	3.2939352944195107e-06	-0.0011618442537808	0.000280051282273	7.842872070275155e-08	1.349882070043464e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4128.757473949235	-1.3387686055020822	1.7923013790779898	17046638.278691664	2996.0842204477594	24.94134065474645	622.0704736561083	8976520.65601606	4014.8095035889287	-11.058188181380046	122.28352585481332	16118695.35010798	3870.945455259168	2830.371467841064	1.419484	22.080482	0.0755503636114597	0.0427952092106088	-0.0223882656	-0.0346584799	0.0267223223	-0.0161460351	0.0699530155	-0.0546910144	-0.0203180333	0.0555016674	0.0792687386	0.0185805859	0.0097377675	0.0051341905	0.0117042645	0.0585326049	-0.0177617738	-0.0384018967	0.0179769454	-0.0040878413	0.006713368	0.0106259108	-0.0498281994	0.0346743413	0.0138253488	-0.0175702328	0.0510386437	0.0405505302	0.0517150911	0.0040895808	0.0116367791	-0.0145969191	0.0063775877	0.0561476827	0.0231208627	0.0394525091	0.0091362147	-0.0953145103	-0.0772917326	0.0090434901	-0.0580827279	0.0765386328	-0.0529778446	-0.0352842493	-0.0198523505	0.0222183723	0.1183726835	-0.016762037	-0.0186605162	-0.0827662491	0.0656188043	-0.0237119231	-0.0951408427	-0.0947412111	0.0453894892028614	0.0082337478768437	6.779460409942816e-05	0.0020602057300966	-0.0981638656474075	-0.0237973881036453	0.0005663156805555	0.0096361445188422	-0.046018288768721	-0.0049294252365257	0.0021176829012013	2.4299233162496484e-05	-0.0054049963757905	-7.790480635459958e-05	6.0691588531476594e-09	2.921398582230844e-05	-0.0025048749080216	-0.0006899547184762	4.760375135475724e-07	6.274398304836219e-06	-0.0011657807768389	-3.936523058100045e-06	1.5496213786953326e-11	1.3590448196471091e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4133.414690823106	4.657216873871221	21.689669010270823	17085117.006312273	2984.345296925512	-11.73892352224766	137.8023254611794	8906316.851281421	4024.587212396809	9.777708807880115	95.6035895316964	16197302.230187915	3880.114984227933	2863.4578836408205	1.189072	18.496365	0.0707585059104971	0.05214451307426	-0.0248751146	-0.0444164965	0.044128306	-0.0474609723	-0.00456963	0.0512104608	0.0421600406	-0.0354381378	0.0038352829	-0.0232261764	-0.0154838034	-0.0049081234	-0.0028865086	0.0474926084	0.0060815955	-0.0063869685	-0.0242886165	0.0064977439	-0.0237766826	0.0249568885	-0.0452301035	-0.0009648014	0.0224464054	-0.0304578749	0.0604614043	0.044662687	0.047079872	0.0402870839	0.0201495084	-0.0144257223	-0.009464127	0.0761800135	0.0255074094	0.0325162983	-0.0145067953	-0.0600315389	0.0012194538	-0.0608992172	0.0830943066	-0.0053555547	-0.0052966574	-0.015130092	-0.0390570395	0.0021008593	0.0519384234	-0.0118597483	-0.0251380538	-0.035053494	0.0641690889	-0.0272819228	-0.0973854535	-0.0912870929	0.045695802175544	0.0003063129726825	9.382763723364954e-08	0.0020881063364664	-0.0950605655023508	0.0031033001450567	9.630471790308971e-06	0.0090365111136267	-0.0963731434306538	-0.0503548546619328	0.0092877827747053	0.0025356113880243	-0.0051249562389393	0.0002800401368512	7.842247824763892e-08	2.626517645104285e-05	-0.0024460380083632	5.883689965839991e-05	3.461780761412619e-09	5.98310193835741e-06	-0.001164777050732	1.0037261068999385e-06	1.007466097672507e-12	1.3567055779119365e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
