global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
3971.017392709941	4.70326933500337	22.12074243758304	15768979.133204857	2900.0159609695365	23.8565695231855	8410092.573878065	569.1359094145831	4044.711708572106	2.6598238580140787	7.074662955660898	16359692.805460284	3858.3684449704106	3426.628289582994	1.138433	18.702406	0.0559252427808427	0.0349054255234865	-0.0194068414	-0.0473049527	-0.0259701283	-0.0955942294	-0.064598331	-0.1346103275	-0.0063447059	-0.0395364949	-0.0064875226	0.1097415796	0.0377458006	0.0405211626	-0.0732238082	0.0978047854	-0.0236093472	-0.0036018496	0.1392092466	-0.0511627943	-0.0499105673	0.0322567829	0.0036954008	-0.0490336108	0.0973972764	-0.1770107499	-0.1286781342	-0.044360492	0.078689254	0.0354510008	0.0396900014	0.0236191992	-0.0140834575	0.0785919854	-0.0226917334	-0.045872631	-0.0152101628	-0.0555091117	0.0029648086	0.1210315433	0.0811700787	0.078550172	-0.127433458	-0.0406179741	-0.0004225032	0.0554016664	-0.0732123426	-0.0923163607	-0.025777717	0.123697815	-0.0063772195	0.129791452	0.0295490183	0.011960275	-0.1233246312	0.024947322	-0.0306994982	0.0196952825	0.0322028039	-0.1592237322	-0.0246637047	0.1155087337	-0.0787301855	0.0058106327	-0.0266686667	0.0164300724	0.1107581545	0.1137404647	-0.0180289069	-0.1332939134	0.0031956306	0.0401398528	0.0188521634	-0.0013263821	0.0625094322	-0.0483680588	-0.0267833649	-0.0243428264	0.0277330782	0.0534756185	-0.0413577166	-0.0253418321	0.0801489271	-0.0457639213	-0.1191354533	-0.0538230288	-0.0850939887	0.1298912913	-0.1209539712	0.0136880353	-0.0373229444	0.0744857805	-0.0521020948	0.081715123	0.0362359199	0.0112863907	-0.0244042585	0.0268781121	-0.1441297194	-0.0476021103	0.0497834903	0.0114057293	-0.0253832458	-0.1845416858	-0.0332792522	-0.1249144623	-0.1429727376	0.0898761648	0.0478548005	-0.0082703149	-0.0619580057	-0.0178099771904385	-5.062140488100442e-06	0.0003171952875239	2.5625266321265777e-11	0.0057546561744032	0.0088552398804607	7.841527334050163e-05	3.311606768559687e-05	-0.0710859373772336	-0.0312596397563139	0.0050532104927999	0.0009771650776945	0.0007830289423175	-0.0002620093130808	6.864888014107267e-08	6.131343245068628e-07	0.0003639378087814	4.9097237599983214e-08	2.410538739949205e-15	1.3245072866060686e-07	-0.00015814259031	5.404760975319999e-05	2.5009078869956505e-08	2.9211441200341992e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3973.537850020226	2.52045731028511	6.352705052969651	15789003.04554336	2900.591539823092	0.575578853555271	8413431.280893294	0.3312910166600001	4041.1975456244495	-3.5141629476565868	12.34934122268243	16331277.602761077	3854.744824145654	3422.604824172126	1.204399	19.786118	0.0372201410404676	0.020243258877481	-0.0342422047	0.0361464736	0.0506224394	0.0392710113	-0.0593470489	0.0467368095	-0.1001185661	-0.058471131	-0.0372832539	-0.0641388637	0.0545240281	0.1503107355	0.1452739855	0.1545037572	0.1001866481	0.0874120977	-0.0149477197	0.1197054386	-0.0284057382	-0.0228682148	-0.104244878	-0.0446560402	-0.0743480919	-0.0923033717	-0.0716174445	0.0409560579	0.0555251616	-0.1142709904	0.0295004343	0.0653565216	0.0645817025	-0.0331109461	0.0212974696	0.0943546276	0.144671538	0.0165709916	-0.1244935757	-0.0062420851	0.0461521864	0.0041088821	0.0168810598	0.0032012352	0.0725422252	0.0117153255	-0.0856313082	-0.0601628255	0.023664161	-0.0093689181	-0.0385416249	-0.0448829312	0.0269662902	-0.1916221762	-0.086875666	-0.102667518	0.037522183	-0.1803402439	0.0627155921	0.0662064522	-0.0430135232	0.0436517974	-0.0250359275	0.0736417242	0.0370899063	0.0913144366	0.0761826281	0.1213812858	0.0111278114	-0.0638896207	-0.0731592141	-0.0416937602	-0.024905634	-0.0689383366	0.007973265	0.0495072172	-0.0320052238	0.0977233234	-0.0253304056	0.0323984791	0.0299715173	-0.0122235303	0.0149059466	-0.0492652176	-0.1310373396	-0.1519752337	0.0968707425	-0.0292634275	-0.0140271438	-0.0028552927	0.007769598	0.006919983	0.0680415804	0.1145944278	-0.0209321726	-0.0040030535	-0.0561905764	-0.0011617066	-0.1292194758	-0.0332259849	-0.0461180896	0.0945462099	0.0474229126	-0.0511074135	0.0056934582	-0.0655890919	0.0160369968	0.0889012643	0.0445478763	-0.0137586687	-0.0677557633	-0.030219770704889	-0.0124097935144505	0.000913234541456	0.0001540029750712	0.0060435558904998	0.0002888997160966	8.346304596069609e-08	3.652456780159483e-05	-0.069812182806018	0.0012737545712155	0.0048737408681408	1.6224507076926133e-06	0.0009730148446803	0.0001899859023627	3.6094643096607365e-08	9.467578879682284e-07	0.0001428969308272	-0.0002210408779541	4.8859069726763526e-08	2.0419532839833584e-08	-0.0002120696747671	-5.3927084457100006e-05	4.497354695582357e-08	2.908130438043197e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3971.1180338629865	-2.4198161572394383	5.855510234837042	15769778.438871833	2885.894341447234	-14.697198375857624	8328386.149997165	216.007640099312	4037.767546775368	-3.429998849081585	11.764892104700998	16303566.761792373	3848.633408780584	3433.7273096932304	1.121015	18.41626	0.027603380294321	0.0146253630930236	-0.0067211832	0.0180321239	0.0456272669	-0.0081114269	0.1560273752	0.0077565362	0.0975367492	-0.106980456	0.0030072599	-0.0765925396	-0.09354714	0.0441361577	-0.0274487199	0.0443311337	0.0577976651	0.0136524326	0.1365630731	0.0827201805	-0.0618306743	0.0485498013	0.1635090954	-0.0063003092	0.0466559292	0.0373304238	0.0778603624	0.0037175706	0.0120898631	0.0786563318	0.0082265369	-0.0715937433	0.0515555298	-0.0417443696	0.0393495426	-0.1117810192	0.023857873	0.0090023742	0.1129283205	0.0677962599	-0.0276484134	0.0094540071	0.0768427705	-0.0423201552	-0.0150232669	0.1198845523	-0.0716165938	0.0053052286	-0.1051184316	0.0529697328	0.0047917016	-0.090187276	-0.1067254426	0.0595320774	-0.0797182487	-0.0005712644	-0.0837414262	-0.0664962679	0.0590271116	0.0341265497	-0.098889431	0.0963631641	0.0601243091	-0.1023635662	0.0378900597	-0.111891293	0.0759637819	-0.0512499903	-0.0141690407	0.0161478038	0.1361184397	0.03449248	-0.0361912717	0.0443370365	0.0360486409	0.0067506286	0.015218245	-0.0340432967	0.0519590392	0.0259618389	-0.0715033972	-0.0541285196	0.0156050335	-0.0377089741	-0.1473909642	-0.1148739421	-0.0715730227	0.0320507981	0.0591930069	-0.06719507	0.0141143122	0.0902888088	-0.0188385805	0.0585514419	-0.0321954503	-0.0327601216	-0.0110317934	0.0236586743	0.1331846918	0.0294816039	-0.0712596626	-0.0125631723	-0.0111813106	0.0328488433	0.0085727752	0.0136122357	-0.0664691197	0.0878992835	0.0411866773	-0.019209311	-0.0732234215	-0.0274788257536044	0.0027409449512846	0.0007550858647969	7.512779225972548e-06	0.0122563459336362	0.0062127900431364	3.859876012009479e-05	0.0001502180156449	-0.0760051754729431	-0.006192992666925	0.0057767866986728	3.835315817258797e-05	0.0010010388199524	2.8023975272099908e-05	7.85343190051267e-10	1.0020787190516933e-06	0.000363893885271	0.0002209969544438	4.8839653873435015e-08	1.3241875973762373e-07	-0.0002121817977107	-1.1212294359999077e-07	4.502111527974441e-08	1.257155448152671e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3977.857275655583	6.739241792596658	45.41737993908142	15823348.505486058	2918.406164385075	32.51182293784086	8517094.540320806	1057.0186307415152	4044.292400162159	6.524853386791165	42.57371171912013	16356301.018009398	3857.988196349001	3424.2305062823825	1.064341	17.485207	0.0431791133592503	0.0216773300508281	-0.0220645298	0.0203739044	0.0025747316	-0.0348104787	-0.0796891754	-0.0056936795	-0.0560795242	-0.140105311	-0.018550446	-0.0345899895	0.0786363537	0.1373731327	0.0290346237	0.039487474	-0.0357752281	-0.0928907577	0.0455228242	0.0618963387	-0.035097095	0.0183823485	-0.0110835652	-0.0592188009	-0.0530104467	0.1653499795	-0.0487000473	0.0402637787	-0.044544454	0.0398215685	-0.0180113578	0.0534417772	-0.041726562	-0.0484326628	0.0539811754	-0.180196659	0.1019299109	-0.0528346366	-0.1186706519	-0.025133898	-0.0616275446	-0.0751326111	-0.033653811	0.1503170243	-0.0042003313	-0.0254776553	0.1080390674	-0.0701519633	-0.0944450919	0.0155431605	-0.0272508075	-0.0191946147	0.0670049847	-0.0791828622	-0.1019200679	-0.0738168	-0.0131415266	0.0582559006	0.0801770689	0.0395456328	-0.0204592546	0.0494865127	0.0594527677	-0.0525440186	0.0972750394	0.020729631	-0.0296406982	-0.0843063145	0.1105256945	-0.0194367172	0.0380127079	-0.1297424101	-0.102734661	-0.0925156656	-0.0426671184	0.0547875345	0.0290372741	-0.0638218392	0.0152868807	0.0448682352	-0.028110072	0.017220484	0.024775649	-0.0564793695	-0.1410341156	-0.1096516519	0.0210529859	0.0023805652	-0.0097605702	0.0507813663	0.0566951899	0.0202771198	-0.0794333861	-0.041175506	-0.0223914241	-0.0263833274	0.0619325741	0.052631524	0.0094043679	-0.0116203377	-0.0571884513	0.0097138703	0.0392058833	0.1535832771	-0.0455910429	0.013611484	0.0779121803	0.0868705278	0.0377752987	-0.024607302	-0.0783343427	-0.0177998805638281	0.0096789451897763	0.0003168357480865	9.368197998669378e-05	0.0022224554484182	-0.010033890485218	0.0001006789582693	4.939308220203743e-06	-0.063442022844967	0.012563152627976	0.0040248902626613	0.0001578328039538	0.0007830387703819	-0.0002180000495704	4.752402161274042e-08	6.131497159211979e-07	0.0003639171625604	2.3277289399974404e-08	5.418322018101607e-16	1.3243570120601258e-07	-0.000212142623445	3.9174265700005517e-08	4.5004492682127056e-08	1.5346230931346285e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3978.41554596251	0.5582703069267154	0.311665735596049	15827790.256356176	2881.787358210637	-36.61880617443785	8304698.377942643	1340.9369656410477	4044.903780035524	0.6113798733649674	0.3737853495557635	16361246.58974567	3855.750589884684	3431.091180886163	1.289274	21.18046	0.0721181729612687	0.0355570562685845	-0.0097104917	-0.0352288192	0.0597304431	0.0292045014	0.1292365356	-0.079503697	-0.1265243675	0.0166029738	0.0032979667	0.0897176583	-0.032526778	0.0809295393	-0.0333220013	0.2012792295	-0.0282178306	-0.0507951371	0.0564770138	-0.0676575901	-0.0139576361	-0.1104236441	0.0604922577	-0.0168839598	-0.0917010761	0.0399849507	0.059585299	0.126087258	-0.0999356755	-0.0551898478	0.0990646748	-0.1939850888	-0.0064613848	-0.0721829044	0.0206731052	0.026490149	0.0278806957	0.0443450803	-0.0850941555	-0.1003831121	0.0273513632	0.0643440139	-0.0629472988	0.0213146639	-0.0580420906	0.0691624805	0.0014793701	0.0141583377	0.041772238	-0.043007821	0.0016122818	0.0709402237	-0.087322267	-0.0322658048	-0.1416700845	0.0154049898	0.1209635541	0.0376410544	0.0055050921	-0.0732567044	-0.0285685387	0.0403064969	0.1602199524	-0.0169278162	0.0415411636	-0.0243240418	-0.016011645	0.1090166953	0.0438918937	0.2189770294	0.0113739276	0.0332514102	-0.0166757507	0.0144202051	-0.080664183	0.0786365075	-0.0830923793	-0.0726420647	-0.0664437851	-0.223975901	-0.1393281558	-0.0228370311	0.0044181893	-0.0422389855	-0.1358786682	-0.0885436488	-0.1262212078	0.0301896055	0.0543762991	0.0891436632	0.0269497767	-0.0541111348	0.0368597032	-0.0672506719	-0.0041645921	0.0135364415	0.0201753912	0.1114204086	0.0057015636	0.0124285414	-0.0122205981	0.0214291472	-0.1643641997	0.0944247134	-0.1186712539	-0.0496868003	0.0542002201	0.0858153105	0.0343178967	-0.029937846	-0.0830636267	-0.017793570258334	6.310305494097723e-06	0.0003166111425382	3.981995542883991e-11	0.0144029637743869	0.0121805083259687	0.0001483647830789	0.0002074453654863	-0.0437180065272997	0.0197240163176673	0.001911264094721	0.0003890368196996	0.0012460080617291	0.0004629692913472	2.1434056473052855e-07	1.5525360898939085e-06	2.2867884771127223e-05	-0.0003410492777892	1.1631460988058457e-07	5.229401539055524e-10	-0.0002120144323387	1.2819110629998394e-07	4.4950119519901203e-08	1.6432959734413782e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3972.26653312004	-6.149012842469801	37.81035893685855	15778901.410145504	2899.9079012633447	18.12054305270749	8409465.835809577	328.35408052502567	4044.0299554319895	-0.8738246035345583	0.7635694377423279	16354178.28043126	3859.588193607901	3443.3547824435764	1.30801	21.488258	0.0821813350368994	0.0482712772627833	-0.0178502605	-0.0112465639	0.0061578147	-0.0539780377	-0.0549935618	-0.1249404395	-0.0493031016	-0.0699568573	0.0030383294	0.0188842434	0.0096075771	0.099213673	0.0142964765	0.1295896478	-0.0540592461	-9.7543e-06	0.0002280351	0.0394037652	0.0631991743	-0.0503431854	0.0334128556	-0.0276221264	0.0995922048	-0.0805764417	-0.0094128741	-0.0115180803	0.0786955874	-0.052738003	-0.0702532207	-0.0007772357	0.1743630307	-0.1225914866	0.09815331	-0.0672480123	-0.0538850556	0.0280576278	0.0015714621	-0.0876866184	0.0348591878	0.0094742052	0.0557646359	-0.0346372429	-0.109038313	-0.0779899959	-0.1008399385	-0.0008232851	0.0150665153	0.0709118777	-0.0109144711	0.0560463501	0.0152527327	-0.0898645499	-0.1403201638	-0.0286943637	0.0262977087	0.0120349391	-0.0115697578	-0.0600115295	0.0958053863	0.0253755907	-0.1261200474	-0.0263681163	0.0178405018	-0.0492501988	0.1085150797	0.0976745701	0.033051407	-0.0859128568	0.0794926775	0.0552482811	-0.1644096812	0.0355726527	-0.0774341047	0.0841023744	0.0654803213	0.1144302871	0.0383194216	-0.0081075411	-0.0576147788	-0.0856559461	-0.0644694517	-0.0482314897	-0.1589290736	-0.0314590151	0.0591221002	0.048043657	-0.1130864808	-0.0159240405	-0.0012533192	0.0505949689	0.0511847387	-0.0263378387	0.0421362341	0.0004863589	-0.0326790247	0.0200181904	-0.044135094	0.047067066	0.0401135441	0.0293106115	-0.1344858297	-0.0282052855	-0.1127471319	0.0571742348	-0.0460782523	0.0847339531	0.0308186837	-0.0351863325	-0.0873882332	-0.0268428053782372	-0.0090492351199031	0.0007205362005739	8.188865625528944e-05	0.0319845573064441	0.0175815935320572	0.0003091124311264	0.0010230119060892	-0.0436736698685393	4.433665876039938e-05	0.0019073894397861	1.9657393100360993e-09	0.0004770385881619	-0.0007689694735672	5.913140512782167e-07	2.275658145954988e-07	0.0003639494142511	0.0003410815294799	1.1633660975239757e-07	1.324591761337188e-07	-0.0002120868238151	-7.239147639998457e-08	4.498082083597726e-08	5.2405258553695205e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3973.079640447214	0.8131073271738387	0.661143525503784	15785361.829336165	2880.1262182175305	-19.78168304581413	8295127.032864015	391.31498412505033	4044.919851875137	0.889896443147336	0.7919156795262797	16361376.608093578	3855.428954274069	3431.507473458184	1.1172	18.353584	0.0594192778382748	0.0376445596852239	-0.0157698586	0.018987589	0.0696127111	0.0734642117	0.0226985833	0.0031162881	-0.017648636	-0.1140397025	-0.0080993653	-0.1116655801	-0.0041183121	0.1313198619	-0.0397209234	0.1410360302	-0.008861419	-0.0342546213	-0.048935756	-0.0275613849	-0.0410317705	-0.0386889733	-0.0238928417	-0.1529202755	0.0429378796	0.1301619801	0.0908016635	0.0315743985	0.0097255821	0.1420137515	-0.0649093824	-0.1727739396	0.0191249941	-0.0500307175	-0.0367171131	0.0774407304	0.0097671376	-0.1077239949	-0.0143843788	-0.1210825931	0.067273147	0.0273431697	-0.0316520932	0.1016628842	0.001213443	0.0661188709	-0.0130767624	0.0703002882	-0.0385609673	-0.015170904	-0.0147797549	-0.1047781564	-0.0314776959	-0.0760838264	-0.1313731798	-0.0542708982	0.0678210337	-0.0199713721	0.0090571558	-0.0608221072	-0.036983064	0.0599756548	0.0109549869	0.0792072807	0.1317270978	-0.1667630517	-0.0886789587	-0.0659789262	0.022892886	-0.0158266954	0.0411059174	-0.0196589886	0.0245356865	0.0990302022	-0.0253734047	0.0734813783	0.0270023255	-0.1771139156	-0.1000837838	-0.0351034713	-0.0333690798	-0.0522769109	-0.0187039771	-0.0496057031	-0.1428211225	-0.0854420342	-0.0282698773	-0.0946119214	0.0444003751	-0.0040739483	0.0360809608	0.083291806	0.0183041351	-0.0470136945	-0.0035941169	0.0099481275	-0.0257496612	0.0306675851	-0.0670685814	0.0071399921	-0.004689081	-0.056741939	-0.0415344491	-0.0141922449	-0.0092086289	0.070852286	-0.0008382069	0.0836267848	0.0272819228	-0.0403383756	-0.0912870929	-0.0339685439179078	-0.0071257385396706	0.0011538619759028	5.077614973574694e-05	-0.0006716408405083	-0.0326561981469524	0.001066427277413	4.5110141863869574e-07	-0.0437087030867218	-3.503321818249666e-05	0.0019104507255232	1.2273263762224148e-09	0.0005770075683237	9.99689801618e-05	9.993796994590364e-09	3.3293773390282933e-07	7.193878596001291e-05	-0.000292010628291	8.527020703495545e-08	5.17518892540055e-09	-0.0002120202735986	6.655021649997492e-08	4.4952596416825214e-08	4.4289313161935344e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3969.293684046636	-3.785956400578016	14.333465867077646	15755292.350212514	2891.765622376317	11.63940415878642	8362308.414757488	135.4757291715746	4040.5346976005935	-4.385154274543311	19.22957801154547	16325920.64251432	3852.841480076956	3436.7899393081666	1.222526	20.083906	0.0702251924772823	0.0392969241172916	0.0027808309	-0.0559472322	-0.0163097969	-0.0660332825	0.0125846708	-0.151461006	-0.0003687858	-0.058679863	0.0374277109	0.1055314657	-0.1087263539	0.1001398054	-0.0665996906	0.0088891902	0.0421667175	0.0080499409	0.1733154049	-0.0258802003	-0.028604624	0.0840461524	-0.1152133878	0.0770115273	-0.024618733	-0.108660131	-0.1347323103	-0.1004015849	0.0490743836	0.0822526058	0.094276015	-0.0417288053	-0.0215058388	0.0532373685	0.0348419735	0.1022065277	0.0301242378	-0.1305524279	-0.0289704582	-0.0836086192	0.1185914961	0.0003745704	-0.0093489835	-0.1663023895	-0.0626094234	-0.021853943	0.0146361755	-0.0546201916	-0.0120680695	-0.0243353141	0.0261115057	0.1062578893	-0.0937085527	0.079811903	-0.138992679	-0.0485823733	-0.0817300699	0.0293424487	0.0727741972	-0.0907116618	-0.025867594	0.0560407336	-0.0448936609	0.0390399369	-0.0861700963	0.2085910055	0.058180991	-0.0025876205	-0.0185507425	-0.1752103727	-0.0057218511	-0.0010669458	0.135553483	0.0410530698	0.045064314	-0.0074495479	-0.0094865976	-0.0662008222	-0.0538970619	0.0074286507	-0.1002445975	-0.0721681234	-0.0707914484	-0.0508559274	-0.1645690856	-0.035529913	-0.1276850396	0.0629327607	-0.0745226252	-0.0061752793	-0.0347637316	0.0101442826	0.0330897259	-0.0328616688	-0.0308077557	-0.0019880573	0.0073928566	-0.0169187374	-0.1053401944	0.0205992676	-0.0215130358	0.2509897744	0.0712392675	-0.1197112168	-0.1035736128	0.1281533459	0.0499436796	0.082494143	0.0237119231	-0.0453798541	-0.0947412111	-0.0339598160249465	8.727892961302164e-06	0.0011532691044482	7.617611554394786e-11	0.0199346066823835	0.0206062475228918	0.0004246174369746	0.0003973885435813	-0.0737166122146817	-0.0300079091279599	0.0054341389164097	0.0009004746102318	0.0004770385881619	-9.99689801618e-05	9.993796994590364e-09	2.275658145954988e-07	0.0003639494142511	0.000292010628291	8.527020703495545e-08	1.324591761337188e-07	-0.0002120868238151	-6.655021649997492e-08	4.498082083597726e-08	4.4289313161935344e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3975.856858712574	6.563174665938277	43.07526169561402	15807437.760971818	2891.664514947261	-0.1011074290559008	8361723.667005178	0.010222712210294	4038.195985014017	-2.3387125865765483	5.469576562611569	16307026.813383326	3850.262195811015	3463.783298873901	1.150796	18.905504	0.0570219227310242	0.0351900162140357	0.0255696393	-0.0462518319	0.0273105769	0.0663601197	-0.0804725103	0.0240582868	-0.034489693	-0.1006682929	0.0377432477	-0.0491574052	-0.0482683243	0.2338205393	0.1536297511	0.1215305954	0.0425086256	0.0361012769	-0.043290628	0.1116367995	-0.0065575816	-0.0096304822	-0.0443585801	0.0851596831	0.0431440049	0.0381055431	-0.0409600759	0.0515795944	0.1433984807	-0.0294125497	0.0294057593	0.0751823916	0.0616647642	0.0306944789	0.0873818557	-0.0142743875	-0.0083185416	0.0334139307	0.0198655098	0.0271717809	0.0093640265	0.0685777635	-0.0618335868	-0.0693196404	0.0849248572	-0.0682496312	-0.0404288015	-0.0366584749	-0.1097511239	0.0294981506	0.0329746912	-0.0344714384	-0.0531512806	-0.1747139917	-0.1386647115	-0.1784833865	-0.0050187528	-0.0797417081	0.0288514278	0.1269584384	-0.0039348954	0.0204725876	-0.0523396949	-0.0058413537	-0.049580762	0.031579109	0.0754487316	0.012640343	0.0390030632	-0.0288331061	0.061904107	-0.0402641144	0.0012972594	-0.0390502863	0.031165475	0.1549211643	-0.0654705843	0.0439534355	0.0186853538	-0.0298924233	-0.0345906383	0.0599378429	0.0493116864	-0.0618519136	-0.2483876409	-0.0777648057	0.073515629	-0.0652176893	-0.0575370618	-0.026826454	0.034426733	-0.0628055047	0.127002965	0.0161701616	-0.0882278344	-0.0160609903	0.0169809418	-0.0248111709	-0.0133730454	0.0708362812	-0.080379269	0.1819734791	0.1383837275	-0.0136057294	-0.2672379828	0.0612251293	0.1173803362	0.0813363727	0.0201130341	-0.0502969496	-0.0977337597	-0.0316529067217317	0.0023069093032148	0.0010019065039346	5.321830533259009e-06	0.0509334376327359	0.0309988309503524	0.0009609275202885	0.0025942150690877	-0.0843789367213787	-0.0106623245066969	0.0071198049622304	0.0001136851638861	0.0002770274924987	-0.0002000110956632	4.0004438388393756e-08	7.674423160011726e-08	0.0003639790772607	2.9663009599989725e-08	8.798941385290826e-16	1.3248076868355062e-07	-0.0001510504230727	6.10364007424e-05	2.2816230310441656e-08	3.725442215586848e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3963.161147095275	-12.695711617299366	161.1810934696301	15706646.277845535	2869.3372772354887	-22.32723771177234	8233096.410533168	498.50554383798897	4036.274500810796	-1.921484203221098	3.6921015432282185	16291511.84589544	3846.64713474662	3429.4077478620743	1.208421	19.852182	0.0561069086167294	0.0279212205885359	-0.002466339	0.0195913314	0.0786968653	0.0974875999	0.1148277194	-0.043441732	0.0612809681	-0.1481958803	0.026383476	-0.0478491393	-0.1762771193	0.1229030357	-0.0031304756	0.0655600138	0.0406160671	-0.0083186528	0.1657226547	0.0191345689	0.0776091844	0.0648453573	0.1064041962	-0.0575745082	0.0759241268	0.0351827313	-0.0514244745	-0.0670897525	0.0886522087	-0.0065650246	0.0274434874	-0.0414982766	0.0927338107	-0.1288255379	-0.141387872	-0.0911637704	-0.0798786371	0.1141033947	-0.0080644871	0.116784424	0.0167323554	-0.0173336841	-0.1172016326	-0.1370213068	0.1050113422	-0.0170154615	-0.0897642916	0.005997994	0.1708185811	-0.0158825222	0.0174183451	-0.0782449145	-0.1691719646	0.0008054333	-0.1307554691	-0.071468274	-0.0819898786	0.0024943681	0.0512930086	-0.0670703742	-0.0267262921	-0.0082793515	-0.0173914779	-0.1202260293	0.0467368632	-0.0537548184	-0.0208612471	0.076373378	0.0204034252	-0.0578403521	0.1060062753	0.0084605614	-0.0216269347	0.1144348827	0.0182902134	-0.0214345789	0.0859076573	0.0964663649	-4.8106e-05	-0.0262904538	-0.035641592	0.0429039834	0.0776689878	-0.0495044327	-0.1563090787	-0.0619124511	-0.1008640949	-0.0578824814	0.0485091361	-0.0720180985	0.0355687989	0.0745877347	0.0187330706	-0.0137198114	-0.0315665404	-0.0663103577	0.0134647414	0.0098686022	0.1086359864	0.065546694	0.0372105158	-0.0944892427	-0.0682597101	0.0457981246	-0.0475168548	0.0128877747	-0.0098155652	0.0801538266	0.0164896405	-0.0550761846	-0.1002501592	-0.0340891463992534	-0.0024362396775217	0.0011620699022297	5.935263766331062e-06	0.0327843646596619	-0.018149072973074	0.0003293888497819	0.0010748145661376	-0.0850209144839624	-0.0006419777625837	0.0072285558996892	4.1213544765198173e-07	0.0004901236323554	0.0002130961398567	4.5409964821826255e-08	2.402211749932513e-07	0.0005518907264479	0.0001879116491871	3.5310787900253304e-08	3.045833739391908e-07	-0.0004476349980998	-0.0002965845750271	2.00377091523808e-07	8.796241014400552e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
