global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
4155.771460662389	-12.462060046526858	155.30294060324098	17270436.433256004	3092.607862067945	-25.51903557054948	651.2211764509694	9564223.388524463	4012.918359253537	-1.8452644917501857	3.405001044514071	16103513.7580341	3902.209297068308	3099.260888408414	0.964857	15.318975	0.0570260619082743	0.0277839122540888	0.0094666763	0.0312686428	-0.0374152242	0.0379368154	-0.1417744465	0.0115216982	-0.0881111439	-0.0528971808	-0.0745322234	-0.0130520354	-0.0080357146	-0.1317390046	-0.0469755766	0.0145024072	0.0881165391	-0.0857427502	0.0303634397	0.0372801129	0.0556359537	0.0127709814	-0.0244498804	0.0092717293	0.0017396475	-0.022710698	-0.0722038768	-0.0543970046	0.0516292662	-0.0292720758	0.0889868925	-0.1109974173	0.0043119385	-0.0419801436	0.1253265541	0.0921691447	-0.0075302359	0.1464603439	0.0268422936	-0.0401536557	-0.0691985951	-0.0072072317	-0.0064579027	0.0417950985	0.0014212579	-0.015390875	0.0694340421	0.1223631056	0.0396042443	-0.0772201128	0.0573087575	-0.0686410111	0.0274024857	0.036569257	0.0016785878	0.0722278111	0.0112071371	0.0284730768	0.0004204772	0.0299795339	0.0352434955	0.0830406355	0.0339653277	0.0135521984	-0.0164049291	0.0192369116	-0.091192476	-0.0115321805	-0.0831454495	-0.0382692081	-0.0322924639	-0.0123734796	-0.1300130445	-0.0530632109	0.0271889635	0.1131616246	-0.2023820656	-0.0226220713	0.0466805633	0.0402896603	0.0110280061	0.0276043296	0.0137827427	0.0376511671	-0.046056933	-0.0452010705	-0.0676084366	-0.0016521302	-0.0454531586	-0.090613406	-0.0685803443	-0.0006249371	-0.0213353662	-0.0039211064	-0.0374006141	0.033398735	-0.0171097517	0.0523126107	-0.0312635394	0.0909539356	-0.0676191575	-0.0401425068	0.0140721858	0.0106844608	0.098733918	0.0795533748	0.0502969496	0.0146701329	0.0008916399854115	-0.0025019540004791	6.259773820513372e-06	7.950218635846198e-07	0.0171227403096736	-0.0049870069265409	0.0002931882357125	2.48702380853679e-05	-0.0045880882825599	0.0162370538704693	2.105055408856345e-05	0.0002636419183925	0.0001700100809229	0.0003310238915735	1.0957681679246429e-07	2.8903427615411008e-08	0.0001429880114656	0.0003199754461238	2.0445571422886558e-08	1.0238428612212487e-07	-0.0001410121522992	1.5001604518399993e-05	1.9884427096052777e-08	2.2504813812647908e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4145.480398330223	-10.291062332165891	105.90596392452372	17185007.7329401	3053.032266512784	-39.57559555516082	1566.2277635456646	9321006.020368189	4007.521645617129	-5.396713636408094	29.12451807339308	16060229.74008982	3896.5315649008353	3000.8500525659792	1.051639	16.696814	0.1063020744558952	0.0507034163920425	-0.0327652999	-0.0808436018	0.0714236548	-0.0225727664	0.0799466316	0.043228199	0.0741484602	-0.0292894748	0.0189065133	0.0845376641	0.050954339	-0.0170516807	0.0298068668	-0.005891248	-0.0236983412	0.0054958828	0.0431991976	0.0293616191	0.0256181822	0.1793030827	-0.0062901504	-0.0319505308	-0.0777014736	0.0115397391	-0.0091122157	-0.0186605178	-0.036220796	-0.0961489743	0.0763659448	0.0247565542	0.0784359303	-0.0720642832	0.0169889692	0.0089085965	-0.0093371733	0.1176423445	0.0073231843	-0.0505951443	0.0632496365	-0.1155036407	0.0078481509	-0.109298594	0.0382828828	-0.0220581331	-0.0021183684	-0.0715165864	-0.0230069973	0.0338538456	-0.0328711559	0.012939305	0.0819613779	-0.0252814167	-0.1060260414	-0.0214210921	0.0783608916	-0.1277263381	0.0154587851	-0.0055892346	-0.0001858629	0.0376210863	0.1050841991	0.0225129937	-0.0151563314	0.0094017705	-0.0172785612	0.0115780108	0.0182928438	-0.0144195868	-0.0418468985	0.0755543934	-0.1362832236	-0.0360513681	0.0150736804	0.0086233381	0.0739941768	-0.0756673012	0.0653846241	0.0784710574	0.0171309384	0.024557078	0.0314246937	0.0495513783	0.0265614083	0.046698819	-0.0042508853	0.0131533618	-0.0149756941	0.0120530493	0.1324888409	0.0828616216	0.0282744054	-0.0120952531	-0.0605146025	-0.1226158567	-0.0973417483	0.0354616823	-0.0070164743	0.0611381028	-0.0364568767	-0.0226460872	0.0325688858	-0.0421908529	0.098074623	0.0770914491	0.0453798541	0.007352978	6.289380355894991e-05	-0.0008287461818525	6.868202339351799e-07	3.9556305261117805e-09	-0.0198809356265314	-0.037003675936205	0.0003952516013862	0.0013692720327916	0.0144315637194978	0.0190196520020577	0.0002082700313899	0.0003617471622793	-0.0001640404191135	-0.0003340505000364	1.115897365745689e-07	2.6909259102932734e-08	-0.0001659600697621	-0.0003089480812277	2.75427447554411e-08	9.544891689427753e-08	-0.0004870135777507	-0.0003460014254514	2.371822249135371e-07	1.1971698641446989e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4145.4791424101695	-0.0012559200531541	1.5773351799146318e-06	17184997.320157755	3052.007099313447	-1.0251671993373748	1.0509677865972369	9314747.33425968	4003.970210288888	-3.5514353282405864	12.61269289067532	16031777.444880843	3891.9165628532046	2991.978170655614	1.150142	18.260733	0.0830549934179536	0.0498571206624043	-0.1095903231	0.058823772	-0.1165658322	0.014105798	0.0317218749	0.1086656972	-0.1046084121	-0.0371323981	0.0578786172	-0.0383748583	-0.0372017002	0.0716451548	0.057972828	0.0471763766	0.0071821546	-0.0040041182	-0.0956285401	0.0565285466	-0.0216160128	-0.0028289357	-0.0663785352	0.0136018661	0.0726692427	0.1015475439	0.0632605242	-0.010372662	-0.0116994933	-0.0409958635	-0.1021103944	0.0132889033	0.0440440552	0.0510083983	0.0289896449	-0.0929402556	-0.0775843021	0.0290562425	0.0072887457	-0.0153327575	0.0479438521	-0.0412744406	0.1278079455	-0.0233939469	-0.151353198	-0.0449204792	-0.0395015798	-0.0113489585	-0.0616191077	0.0245365082	0.0463356349	-0.0272504103	-0.0763248291	0.105947848	0.094416498	-0.0475807874	0.047048955	-0.0456016014	-0.0289102757	0.0490512201	0.0230843701	-0.057769857	-0.0650247608	-0.0033147807	-0.0523533987	-0.0908756279	0.0311922479	-0.0308486598	-0.0674843881	-0.0589999343	0.0040034627	0.0694149928	-0.0198946788	0.004326317	-0.0053339518	-0.0244026472	0.0545218703	-0.1759112514	0.1265956542	0.0011284938	-0.0016595725	0.0213947288	0.0101236346	-0.0165332656	0.0642219057	0.0385691246	0.1034331814	-0.0017733253	0.0354303176	-0.0489019442	-0.103169438	0.0254629137	0.0146737204	0.0307531468	-0.0327990358	-0.0768632228	0.0123560393	-0.0943731	-0.00972764	0.0170357678	0.0647592728	-0.076251382	-0.0020863419	0.1126125358	0.0973854535	0.0745355992	0.0403383756	0.0	-0.0025801793949398	-0.0026430731984987	6.985835932622413e-06	6.657325710071913e-06	-0.0081997889294882	0.0116811466970431	6.723653848815723e-05	0.0001364491881578	-0.0332504772751889	-0.0476820409946867	0.0011055942390278	0.0022735770334189	-0.0003290170659292	-0.0001649766468157	2.721729399455222e-08	1.0825222967265957e-07	-0.0001259554189032	4.000465085890001e-05	1.586476755108059e-08	1.600372090342489e-09	-0.0002710202248708	0.0002159933528799	7.3451962289019e-08	4.6653128488301e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4140.793462469203	-4.685679940966111	21.95559650917217	17146170.498827696	3041.313028416489	-10.694070896957784	114.36315234915944	9249584.936815877	4000.250005010349	-3.720205278539197	13.839927314470904	16002000.102585295	3888.675443557933	2994.831898202141	1.049059	16.655857	0.1152535487107602	0.0617824034231999	-0.0989054693	-0.0411754383	0.0630665016	0.0522031729	-0.1072688214	0.0976355597	0.0517600722	0.0093414556	0.0243366835	0.0586719463	0.0056582489	-0.1282553598	0.099628764	0.0206661161	0.0155157802	-0.0449584301	-0.0468589153	0.0577592824	0.0048931233	-0.0137569418	0.0320832216	-0.0812987189	-0.0023114903	0.1035995834	-0.0582316746	0.0849618303	0.0835460859	0.0787511511	0.0327157941	-0.0330090334	-0.0717748482	3.66579e-05	0.1354104752	-0.1963755689	-0.0131278926	-0.0259588515	0.0098247688	-0.03800509	0.0142364629	-0.0629045723	0.1010566345	-0.1413239353	0.0331346414	-0.0594822521	0.0348392347	0.0649291177	-0.0931619816	0.0309826567	0.0270073429	-0.0393420321	-0.0196294839	0.0375741437	-0.1059474178	0.0365319887	0.0018128982	0.0223224207	-0.0205679201	-0.0161265194	0.067044893	-0.059161904	-0.0983173714	-0.0482786929	0.0339134347	-0.060072962	-0.025594965	0.0975692926	-0.1945426022	0.0463374509	-0.0764905494	0.0023020222	-0.0525193993	-0.0616656649	-0.0591655448	-0.012213429	0.0235855335	0.0229364096	-0.0260398096	-0.022802242	0.0034386789	-0.003484319	0.0243228687	0.0055156602	0.0853790266	-0.0347680033	-0.0525468787	0.0714687738	-0.0175256161	-0.0969417101	0.0309416964	0.0597090146	0.0424688222	0.0051435769	-0.0406541744	-0.0478766522	0.1291920795	-0.0025645668	0.0537467638	0.0690019809	-0.0303006573	-0.1003998319	0.046849966	0.0640580862	0.0966666195	0.0718889393	0.0351863325	-0.007352978	-0.005217816526212	-0.0026376371312722	6.9571296362658415e-06	2.7225609301211062e-05	-0.0268994441864123	-0.0186996552569241	0.0007235800975379	0.0003496771067278	-0.0205352978680934	0.0127151794070955	0.0004216984585313	0.0001616757873546	-0.0013560045965448	-0.0010269875306155	1.0547033880399277e-06	1.8387484658506257e-06	0.0001429614303054	0.0002689168492086	2.043797055496574e-08	7.23162717882809e-08	5.7096933614368185e-05	0.0003281171584851	3.2600598281635675e-09	1.0766086969238101e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4157.983328455587	17.189865986383666	295.4914926298301	17288825.3597146	3065.464940851385	24.15191243489608	583.3148742628877	9397075.303588986	4008.80352676923	8.553521758880834	73.16273447964787	16070505.716237416	3896.724921054039	2973.1270358408096	1.01434	16.104622	0.0739618017437494	0.0458728839440787	-0.0843893007	-0.0108457874	-0.0248538128	-0.0248607875	0.0843214717	0.0200665328	0.0546173049	0.0253918339	0.1080213433	0.093897264	0.0014349317	0.0179612263	0.0258108072	0.0608292286	-0.0380087462	0.0532636786	-0.0133477123	-0.0564959153	-0.0130193009	0.0689816034	0.045379712	0.0345509132	0.0026680677	0.0981072928	-0.0094719449	0.0013668751	-0.0316157502	0.0516413437	-0.168221039	-0.0218568677	0.0468538421	-0.0811171339	-0.0242346253	0.0061046565	-0.0360035849	0.059339334	-0.0849285341	-0.0805540487	0.0459116254	0.0886578288	-0.0051266213	-0.0331829444	0.0497723223	0.0918735168	0.0410191571	-0.0013673122	-0.0256538373	0.0669428683	0.0354336211	0.0485512277	-0.0124279048	-0.0317147784	0.0374244731	-0.0402140209	-0.0751773987	-0.1249552977	-0.0309802553	-0.0216729617	0.0417523465	-0.0316266908	-0.0688603185	-0.0849067858	0.0379738111	-0.0925580595	-0.0174111731	-0.1100882044	0.0173417742	-0.0897823664	-0.0013026815	0.0618551249	-0.0405135851	-0.0336365213	-0.0806275708	0.0628741709	0.0128318054	0.0202828518	-0.0706817484	0.0463865958	-5.02327e-05	0.0126613082	-0.0106919265	-0.0289680636	0.0452186543	0.0036942839	0.0897430129	-0.0181656029	0.0802543596	0.0068721107	0.0420687168	0.0241376242	-0.0249962129	0.0415879074	-0.0004864852	0.0574861852	0.1165527507	-0.0225960941	0.0284971409	0.0500111273	-0.0725254852	-0.0551228947	-0.0141886008	0.0956516992	0.09591834	0.0691546937	0.029937846	-0.0146701329	-0.0133567183342933	-0.0081389018080813	6.624172264158906e-05	0.0001784019246616	-0.0081235351854047	0.0187759090010076	6.599182390850816e-05	0.0003525347588141	-0.0264279285814836	-0.0058926307133902	0.0006984354091079	3.4723096724389504e-05	-0.0005510022482323	0.0008050023483124	6.480287807886394e-07	3.036034775570492e-07	0.0001429887499737	2.7319668300014328e-08	2.044578261904129e-08	7.463642760228077e-16	3.903939716976099e-05	-1.8057536444607197e-05	1.5240745313783422e-09	3.2607462244831704e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4166.135602237881	8.152273782294287	66.4595678214828	17356685.856233995	3088.4263925263376	22.961451674952517	527.2282630211796	9538377.582053248	4015.191562329952	6.388035560722074	40.806998325049776	16121763.28220564	3903.2323589902935	3026.932497312697	0.907057	14.40129	0.0571335237993841	0.0412687780518857	-0.0294856168	-0.0177730522	0.0130726964	0.0084381203	-0.0823932404	-0.0029926723	0.01837943	0.0635317449	0.0018198757	0.027807726	-0.0492999628	-0.0799414445	-0.0320954567	0.0309361879	0.0175330282	0.0485453273	-0.0384068284	-0.0148331516	0.0986993562	-0.0422404653	0.059378775	-0.0236836605	-0.009144706	0.0632368923	-0.1151634042	-0.0019065483	0.0269156645	0.0187646911	0.0220373137	-0.0868078904	0.0741715281	-0.0130351047	0.0254554217	0.0622469333	0.0946586992	-0.1731953066	-0.0766582881	0.032434024	0.0420775884	0.1411991468	0.0108981401	-0.0027782206	-0.0862959234	-0.0197158541	-0.0697490134	0.0482443113	0.0307510495	-0.0017318792	0.0381424246	0.047298024	-0.0533784693	-0.0026263428	-0.0149416826	0.1113819764	-0.0436832642	0.025479097	-0.0339364373	-0.0363016857	0.0399714985	-0.035273102	0.0216220925	0.0190797922	0.0893168513	0.0252405049	-0.0509696509	-0.1574277109	-0.070538796	-0.0033831517	-0.0292832507	-0.1597413976	0.0628294886	-0.1034593077	0.0118789229	0.0172854916	-0.0817369543	0.0183067046	-0.0212752457	0.0537115076	0.0040741966	0.0133859347	-0.0413675136	0.0233230067	-0.0117864241	-0.0921941421	-0.0911292353	-0.0516700073	0.0578009955	-0.006412223	-0.0325852328	0.0808130743	0.0453087123	0.0134640059	0.0390459028	0.0460709328	0.0529020748	0.0034628042	0.0699624301	0.0412377321	0.0054249588	-0.046951593	0.0545679691	0.0732229542	0.0951408427	0.0663361938	0.024607302	-0.0219158165	-0.0128402762218797	0.0005164421124135	2.6671245547422134e-07	0.0001648726934541	-0.0082313721596563	-0.0001078369742515	6.77554876307648e-05	1.1628813015740151e-08	-0.0600387039895906	-0.033610775408107	0.0036046459767496	0.0011296842235342	-0.0001960101533732	0.0003549920948591	1.2601938741245225e-07	3.841998022538539e-08	0.0001429860804789	-2.6694948000163463e-09	2.0445019210718466e-08	7.126202487314312e-18	0.0001420140189081	0.0001029746217383	2.0167981566430185e-08	1.0603772722154002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4171.308696792027	5.173094554145791	26.760907266132843	17399816.2439328	3097.413046357126	8.986653830788327	80.75994707442253	9593967.579743331	4015.597308258512	0.4057459285600089	0.1646297585430238	16125021.742093006	3904.524670016381	3049.332404321904	0.940389	14.930498	0.0640232240743692	0.0345066285229037	0.0330302646	-0.0188886672	0.0425382364	-0.0400800186	0.0808146897	-0.077844638	0.0776298109	0.0563219968	0.0189717262	0.0813041128	0.0017660475	-0.0136434672	-0.019733841	-0.035608833	-0.0261114926	0.0374953697	0.0799427204	-0.0274187746	0.020658004	0.0721049399	-0.0317025646	0.0034851354	-0.0848596853	0.0667778485	-0.0819482368	-0.0453867449	0.0561826594	0.0457762128	-0.0068439077	-0.122883239	0.0246027779	0.049721707	-0.0315316596	-0.069287336	-0.1909362951	0.1139907462	-0.006893623	0.1187999991	-0.086125014	0.1501309674	-0.0313580041	0.0464857371	0.0287464619	0.0603501371	0.0614292893	0.1261535705	0.0237535615	0.0064321507	-0.0428627174	0.0554997819	0.0817572559	-0.0656373568	0.0059352552	-0.0015670655	-0.006278061	-0.0733422443	0.0571501183	-0.0880238245	0.1011981681	0.0799662602	-0.0704260293	0.0118944783	0.0285512029	0.0295616498	-0.1770455614	-0.0250628116	-0.0789367906	0.0732257171	0.1165830012	0.1662861379	-0.0021012337	0.034277178	0.0214076445	-0.0030274594	-0.0872177213	0.0697345825	-0.0635046249	0.0424850325	-0.0085499681	-0.0065985036	-0.0452410738	0.0841900219	-0.0301824376	0.0675047096	0.0167218594	-0.0433198056	0.0211441749	-0.0581671517	0.1091792257	0.0288588628	-0.0100532622	-0.012465807	-0.0008274066	0.1017267545	-0.0126069201	0.0700758173	0.0737714498	0.1254353109	-0.0585995318	-0.0066993089	-0.0924344017	0.0606005405	0.0943343646	0.0634368734	0.019209311	-0.0290547284	-0.0278337503957715	-0.0149934741738918	0.0002248042678031	0.0007747176610941	-0.0003334201205547	0.0078979520391016	1.111689767907107e-07	6.237764641194913e-05	-0.0412031874085698	0.0188355165810208	0.0016977026526257	0.0003547766848739	-0.0002049782660171	-8.968112643899999e-06	8.042704439367902e-11	4.2016089539377024e-08	-0.0002890150626444	-0.0004320011431233	8.352970643534648e-08	1.8662498765983792e-07	0.000146970388748	4.9563698398999954e-06	2.1600295168738247e-08	2.4565601989870307e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4172.041491165159	0.7327943731315827	0.5369875932933093	17405930.204003602	3114.3934622099905	16.980415852864553	288.33452253621385	9699446.637456331	4015.576233821129	-0.0210744373830493	0.000444131911012	16124852.489629082	3905.392457605923	3096.945882728632	0.962465	15.280999	0.0665716306187841	0.0352832525476288	0.0313907467	0.0757239575	-0.1027392725	-0.0305095427	-0.002460609	-0.0677192915	-0.105234405	-0.034785386	0.035895085	-0.067489881	0.0315444816	0.0532912172	-0.0135593929	-0.0105891951	-0.0173721276	0.0598867736	0.002090247	-0.0298258959	-0.0345199059	-0.0174783433	-0.1144822261	-0.0040520294	0.023442402	0.0493424057	-0.0387246046	-0.193962184	-0.023586118	0.1117631213	-0.0492130199	-0.122792275	0.0738013632	-0.1471275442	0.0136901735	-0.0402841093	-0.0503251677	0.1066860474	0.0662792558	0.0024399763	-0.1258450412	0.0324183493	-0.0591545751	0.0231797373	0.0533251745	-0.0116728642	0.0500381632	0.0366073746	0.0202790875	0.0029900411	-0.0196641206	0.0358953455	-0.0185426579	0.0497035282	0.1018259715	-0.0804292725	0.0214384132	0.0166004773	-0.1280358128	0.0028686483	0.085661382	0.097674319	-0.0354819411	0.0420265263	0.0448835192	0.0942378088	-0.1069265465	-0.0279846676	0.0589060789	-0.1109058928	-0.0503795825	0.1094786677	-0.0507090431	0.0671407814	0.0776304143	0.0868389274	-0.1163793155	0.0854840003	-0.0644369812	-0.0421285	0.0020901689	0.007061876	-0.0223741589	-0.0137731627	-0.0153654696	0.0856474198	0.0197584306	-0.0412885841	-0.0409178768	-0.1230240118	-0.0834012198	0.0296984106	-0.0902822109	-0.0684188904	0.0345024104	0.0084882984	-0.0902029644	0.0044727355	0.0663189386	-0.055653302	-0.0856298967	0.0146927724	-0.0415004994	0.0064307821	0.0934991514	0.060460265	0.0137586687	-0.0360520886	-0.027803843248165	2.9907147606499096e-05	8.944374779569245e-10	0.0007730536993685	0.0286630454725269	0.0289964655930816	0.0008215701757601	0.0008407950168907	-0.0242592043071567	0.0169439831014131	0.0005885089936163	0.0002870985633409	-3.1961196415140426e-05	0.0001730170696019	2.9934906373649334e-08	1.021518076287185e-09	-0.0005280023070588	-0.0002389872444143	2.7878643625941534e-07	5.711490299278816e-08	0.0001469915702653	2.118151730000264e-08	2.1606521729058628e-08	4.48656675130311e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4171.866270383554	-0.1752207816043665	0.0307023223060451	17404468.177963987	3092.0624485825047	-22.331013627485845	498.67416963095854	9560850.185934035	4014.570060312452	-1.006173508676966	1.0123851295633164	16116772.769157125	3903.56020214271	3099.1476899291115	1.146747	18.206844	0.061217589121734	0.026474151063473	0.0840502616	-0.0765821804	0.1099830928	-0.0131744137	-0.0797505495	-0.0786189842	0.0665515693	0.004118043	-0.0891084722	-0.0044237653	0.0357788569	0.0096269354	-0.0191520022	-0.0192812074	-0.0073141173	0.0280856693	-0.0284955923	-0.0084245465	0.0372969404	-0.0263309055	-0.0354370141	-0.0562542285	-0.0062970963	0.008202643	-0.0503410488	0.105460779	0.1064659621	-0.0303895211	0.0780583464	0.0406938345	0.0286495023	-0.0332450494	-0.0848020357	-0.0866355322	-0.0200948318	0.1410572457	0.1372965632	-0.0399397763	-0.020255582	-0.0677192263	0.0208971248	-0.126285602	-0.0664027073	0.051764685	-0.0855491978	0.0717278993	0.0235697323	-0.0092226227	-0.0166043214	0.03296948	-0.0298359037	-0.0349847356	-0.1173479334	0.0782285717	0.037346813	0.0786874855	-0.0306436902	-0.0431216452	0.1204436554	-0.0622329274	-0.0238687694	-0.0271063924	-0.0278263614	0.0094492957	0.0703875822	0.0968005886	0.0670547853	0.0065170742	-0.0226397828	0.1134263982	-0.0808217158	-0.0573515001	0.0346808437	-0.0502882599	-0.0173455007	-0.08763377	-0.0159056592	0.0658623655	-0.0021226596	0.0041562535	-0.0535292912	-0.0815697243	-0.0189025157	-0.0129566894	-0.113262275	0.0219284918	-0.0784204354	-0.0734213158	0.0980845816	0.0771325551	-0.0376518343	-0.0049440111	-0.0167506738	0.0893240081	0.0368033031	-0.0751414356	0.0543198548	0.0122809882	0.0017204278	-0.0731788591	-0.021850477	-0.0042340376	0.0926354574	0.0574099951	0.0082703149	-0.0428738067	-0.0207354319300918	0.0070684113180732	4.996243856146531e-05	0.0004299581373274	0.0457285081533171	0.0170654626807902	0.0020910964579279	0.0002912300165094	-0.0365643951727889	-0.0123051908656322	0.0013369549943518	0.0001514177222396	-0.0001800040483742	-0.000148042851959	2.191668601617204e-08	3.240145743110134e-08	-0.0003509978352711	0.0001770044717877	1.2319948036499826e-07	3.13305830328427e-08	-2.3531591132708256e-05	-0.000170523161398	5.537357812369537e-10	2.9078148573171173e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4167.66512029009	-4.2011500934640935	17.649662107813363	17369432.554882612	3106.1186405066287	14.05619192412405	197.57653140781017	9647973.008902747	4007.697859427229	-6.87220088522281	47.22714500685717	16061642.132457592	3897.811862084173	3079.726618924587	1.061548	16.854132	0.0266396225602941	0.0142276274476079	0.0731230614	-0.0045311204	0.0022177631	-0.0519220686	0.066136734	-0.0492140999	0.0833262913	0.0785293702	0.0556130978	0.0229912169	-0.0486460952	-0.1245052472	0.0345236891	0.080516801	-0.0267695291	0.0411404361	-0.0195860655	-0.1226200908	-0.0043846615	0.0727156787	0.046273314	0.0683457529	-0.1028786598	0.0151008091	-0.1156730334	0.0609036659	-0.0771919481	0.0275016627	0.0032565338	0.0913428672	-0.0795282981	-0.1442867133	-0.0415231981	-0.036858553	0.1001435748	0.1006513321	-0.0402697912	-0.0606621406	0.0311656927	0.0457672259	-0.0254055031	-0.0836216933	0.1113468897	0.0864034006	-0.0475037232	0.1014848489	-0.0151478323	0.0842798985	0.0501319668	0.0558109434	-0.01530667	-0.1104904081	0.0169955411	0.0154033487	-0.043346092	-0.0993181851	0.0781716458	-0.0493593294	0.0347813675	-0.0013367752	0.0817226482	-0.065597174	0.0991003786	-0.0816818211	-0.0200243013	0.0327853547	0.0663440217	-0.0035019665	-0.0601475832	-0.0042104309	-0.0450035736	-0.0566675029	-0.0497520511	0.0529577774	-0.0206821593	0.1451190736	0.0177884255	0.0354821049	0.0022236415	-0.0004065713	-0.0583031426	-0.055163916	-0.0717386955	0.0199866229	0.072077177	-0.1168809104	0.0595049386	0.0139179954	0.0943264721	0.0579636975	0.0038863831	-0.0435631026	-0.0055414005	0.0565024563	0.0015276963	0.0413062321	-0.0074064521	-0.0223319427	-0.0867465421	0.0472909247	-0.0059805797	0.0646426446	0.0917435458	0.0542897799	0.0027592926	-0.0494866478	-0.0134054547288258	0.007329977201266	5.3728565771079344e-05	0.0001797062164865	0.0411583749518627	-0.0045701332014544	0.0016940118286781	2.088611747903589e-05	-0.0365014653540356	6.292981875329756e-05	0.0013323569729918	3.9601620883228815e-09	-0.0001069778807719	7.302616760230001e-05	5.332821154679212e-09	1.1444266974446853e-08	-0.0003010078481404	4.99899871307e-05	9.06057246421141e-08	2.4989988133275516e-09	0.0001469839009107	0.0001705154920434	2.1604267126926476e-08	2.9075533026805617e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
