global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
4364.385328555731	-5.428709170063485	19047859.29611251	29.47088325313137	3031.563558093921	8.790117892703165	9190377.606763074	77.26617256762033	4204.012664763876	-4.777411553042839	17673722.485495068	22.82366114714719	4092.158963581274	3141.8431165692296	0.846639	11.870132	0.0814737688737805	0.0400630986007197	-0.0202855649	-0.0175303778	-0.0081409059	0.0241813149	0.0116073221	0.0597937194	-0.0327802104	0.0159321082	0.0477663632	-6.64499e-05	0.0238676827	-0.0013455124	0.0129651661	-0.023930323	-0.035171548	-0.0360592362	0.0756521054	-0.0885689998	0.0071741892	0.0196791224	0.0410028035	0.0054455459	0.0233023522	-0.0140644045	-0.044365731	0.0723083889	-0.0812863771	-0.1080612834	-0.0513102248	-0.1178869938	0.0562810991	-0.0252576358	0.079657542	-0.0140070271	-0.0085161663	-0.0090186181	-0.0046457232	0.0108296379	-0.0300843999	0.003343495	0.0493661575	0.0854707139	-0.0735173825	0.038631386	-0.0290877499	-0.0093640786	-0.0194772676	0.0526982766	0.1018084278	0.0056639037	-0.0987776871	0.0186699126	0.0410408611	0.096057547	0.0837291151	0.1238429579	0.0025563391	-0.0131368973	0.0182389441	-0.0272757472	-0.1085166602	0.0647014415	-0.0622156523	-0.0597796288	-0.0413869756	-0.0343442125	-0.0131996278	0.0005391301	0.0451430268	-0.0286000885	-0.0050405842	0.116706507	-0.0044393352	-0.0816722249	-0.0114668963	0.1437199976	0.0435946553	0.0543354394	0.075635944	0.0619711201	0.0789468648	0.0128461567	-0.0597044597	-0.10227815	-0.0433099705614381	-0.0045805220878634	2.0981182597404486e-05	0.0018757535500326	0.0655420299522546	0.0063198567761872	3.9940589671520455e-05	0.0042957576902622	0.0629627435576907	0.0276269771118649	0.0039643070763115	0.0007632498643395	0.0047027488581264	-0.0001111022613595	2.211584682260916e-05	1.2343712479216833e-08	0.0014747607363112	0.000431780929198	1.864347708190884e-07	2.174919229365153e-06	-0.0003179694722869	0.0003160450673997	9.988448462768093e-08	1.0110458530640966e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4355.281679278947	-9.103649276783472	18968478.505862847	82.87643015468022	3011.356474922799	-20.20708317112212	9068267.819059463	408.3262102846469	4200.428578808494	-3.584085955381852	17643600.24567115	12.845672135565442	4086.202293831133	3158.838258132588	1.237094	17.344435	0.1245967087005346	0.0964842750900303	0.0477412155	-0.0737187727	-0.1382846342	0.0489878621	-0.0100841011	0.0124550772	-0.0706350126	-0.0707519307	-0.0117938602	-0.029131922	0.0299964761	-0.0833893476	0.0230902181	-0.0194202767	0.1419813845	0.0391262529	0.0366620974	-0.1332025285	-0.1855495221	-0.1252112049	-0.1540111091	-0.061785411	0.3204683813	0.0624588691	0.0398735594	0.0147000543	0.1264757646	0.0455904948	0.0252757228	-0.0191562306	0.0464994449	0.0256586137	0.1215367228	-0.0724600625	-0.0469232119	-0.006338772	-0.0752113473	0.0594848655	0.0059009273	0.0873632072	-0.0174200657	0.0161667804	-0.1607669548	-0.3673610869	-0.0663433859	-0.1011730728	-0.0218068949	0.1226253327	-0.0045099159	-0.0605147071	-0.0621436841	0.0075218898	-0.0419886484	-0.021916302	-0.0955186841	0.0434367614	0.0481488453	-0.0995593295	-0.0130885011	0.1237599542	-0.1044611243	0.0697266106	0.0443462323	0.1861534365	0.0644214111	0.0220990357	-0.0695562479	-0.0985259745	-0.0588062195	0.0138051668	0.1277042791	-0.0362424405	-0.2141319175	0.2068862868	-0.0783987989	-0.3811395756	0.0142642287	-0.08269874	-0.0115972172	-0.096587019	0.0777158551	0.0091870219	-0.0641690889	-0.1038078519	-0.0537914027195682	-0.01048143215813	0.0001098604200854	0.0028935150065387	0.0645842078357219	-0.0009578221165326	9.174232069191758e-07	0.0041711199017677	0.0505870850335838	-0.0123756585241069	0.002559053172195	0.0001531569239052	0.0064981742996483	0.0017954254415218	4.222626922860968e-05	3.223552516064108e-06	0.0015369974160992	6.2236679788e-05	3.8734043110340476e-09	2.362361057095617e-06	-0.0001599956755615	0.0001579737967253	2.4955720451837995e-08	2.5598616198380774e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4365.475166191591	10.193486912643491	19057373.426635496	103.90717543823418	3067.7799700762776	56.4234951534786	9411273.944801206	3183.610805334623	4202.313768140419	1.8851893319242663	17659441.005902525	3.553938817201061	4088.815832241044	3120.9280417388777	1.108803	15.545756	0.0860350331767755	0.0437318447268724	0.0024192821	-0.0748248717	-0.0676617512	-0.0149915482	-0.1213944571	-0.0930486345	-0.0462629189	-0.0219197573	0.0544260816	-0.0128208723	0.0611548333	-0.0408541291	0.0313229462	-0.0270343527	-0.052377144	0.0809465861	-0.0089902094	-0.0472501057	-0.0506851465	-0.0774503115	-0.0669993603	-0.0003726266	0.0551574639	-0.0077211775	-0.0867388906	0.0173651811	0.0973754166	0.008118253	0.0809163089	0.104617	-0.0069517751	0.0192431217	0.0470364873	-0.1899347591	-0.0317623382	-0.0535606109	-0.0226567767	0.0470093998	-0.007608164	-0.0245623672	0.044966974	-0.0750065904	-0.0260004033	-0.079698485	-0.0319856966	0.0097815231	-0.0418568915	-0.0007389516	0.004054861	0.0007062768	-0.049712917	-0.1137439924	-0.0178540926	-0.0737736962	-0.0587330203	-0.042845232	0.0386330126	-0.0746230951	-0.0223133906	0.0911961262	0.0454193088	0.012613162	-0.0236784672	0.1081658835	0.0399279826	-0.0009361989	-0.0075900765	0.0378316949	-0.0036322869	0.0484823337	0.060253047	-0.0284676386	-0.0811063383	0.0110681015	-0.0739667858	-0.1110432928	-0.0160121155	-0.0440063124	-0.0759080909	0.0351189427	0.0764611723	0.0055166942	-0.0684578352	-0.1048318124	-0.0589098043923286	-0.0051184016727604	2.6198035683716506e-05	0.0034703650535424	0.0794534506538298	0.0148692428181079	0.0002210943819838	0.0063128508208005	0.050611835382341	2.475034875720067e-05	0.0025615578807691	6.125797636030647e-10	0.0068760609025517	0.0003778866029033	4.72802135356001e-05	1.427982846538719e-07	0.0012457273423853	-0.0002912700737138	8.483825584130071e-08	1.5518366115663426e-06	-0.0008112917656872	-0.0006512960901257	4.241865970130239e-07	6.581943290718545e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4370.453241939204	4.97807574761373	19100861.539976902	24.781238148979995	3021.498052236196	-46.281917840081405	9129450.479667127	2142.0159189560454	4207.019613458085	4.70584531766599	17699014.02802101	22.14498015379892	4092.691641780723	3136.998256087122	0.986592	13.832316	0.122083237392239	0.0800214338622561	-0.0117015744	-0.0347719083	0.0017386489	0.0009246055	0.0241660521	-0.1299900623	0.0377926801	-0.1230272931	-0.0502897618	0.033687084	0.0219351386	0.0271124	0.0247803028	0.0523530355	-0.0006895094	0.1220593962	-0.0701491702	-0.0717464297	0.0107767831	0.0686036095	-0.0545930477	0.0919356474	-0.1599715668	0.0125338792	0.0440659283	0.0205012987	-0.0141475733	0.1336804871	0.0898980701	-0.1376454177	-0.0072600276	0.0135351598	-0.0180780346	-0.0148944157	0.0281175204	-0.0407694848	0.0203811656	-0.0032355779	0.0898123481	0.0208874689	-0.0553469928	-0.1013274058	-0.0514001171	0.0533721792	-0.014449233	-0.029092033	-0.0119486891	-0.078694545	0.1166879422	0.121648323	-0.0669571032	0.1048252733	0.1086735781	-0.0650947806	-0.013513992	0.0062851828	0.0122029056	-0.0239904187	-0.026234079	0.055988641	0.0619293251	0.0013022055	0.0604774498	0.0364817277	-0.0139380017	0.0086600619	-0.0027813295	0.0436010644	-0.0033486722	0.0355138675	0.0080914973	0.0116578138	0.0268145662	-0.0663743959	0.0206563872	0.1094014565	0.0496530154	0.0025702191	0.0516247989	0.0113999713	0.0751831987	0.0018396452	-0.0725589432	-0.1053450429	-0.0466609494149423	0.0122488549773863	0.000150034448257	0.0021772442003038	0.0776513335480046	-0.0018021171058252	3.2476260631078013e-06	0.0060297296017834	0.0636624623579535	0.0130506269756125	0.0040529091134778	0.0001703188644565	0.0054499465916755	-0.0014261143108761	2.97019178521154e-05	2.0338020276858982e-06	0.00147297181344	0.0002272444710546	5.164004962493037e-08	2.1696459631887222e-06	-0.0005650177809498	0.0002462739847374	6.065087555843712e-08	3.192450927894361e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4379.208315712424	8.75507377321992	19177465.47240485	76.65131677452328	3024.1777778419287	2.6797256057325285	9145651.231992943	7.180929322018566	4210.992182781107	3.9725693230220713	17732455.16344359	15.781307026216036	4100.0744469240135	3187.0891088390204	0.907182	12.718968	0.0468161499635333	0.037465389175658	0.0378778373	0.0011129096	0.0612391562	-0.0141480416	0.0938468071	0.0103671079	-0.0090485224	-0.0032615039	0.0516114537	0.0163398382	-0.1406257899	0.0118755256	0.0314156369	0.0465180408	-0.0060246024	0.000835094	-0.0159683073	-0.1794525008	0.0581443439	0.0499885797	-0.0704985909	0.1042278507	-0.0705743813	-0.0054692222	0.050239203	-0.0835276116	0.0841222789	0.1230956887	0.0278771328	-0.0377592133	0.045144233	0.0545567914	0.1270477552	0.0028743315	0.0603635143	0.1301352431	-0.0058964477	-0.0020682022	0.0565816176	-0.002010596	-0.0342699506	0.022744565	-0.1276205958	0.0770606035	-0.1112817623	-0.0206589904	0.0325345053	-0.0578493593	0.109589453	0.0529912936	0.0341046278	-0.0120269935	0.1112007387	-0.071803148	-0.1612008432	-0.0227109875	0.0214017041	-0.0482333869	-0.0084927317	-0.016219748	-0.0086503999	0.1077946955	0.0830297888	0.0028671087	-0.0377354063	-0.0053876183	0.0002936808	0.1058288	-0.0378310283	0.0027498501	-0.0228781921	-0.030010282	-0.0427421596	-0.0466082202	-0.0374777223	-0.0423963436	0.0226121131	-0.0307929136	0.0034136379	0.0061565968	0.0738823236	-0.0018396452	-0.0764611723	-0.1053450429	-0.0496650954186463	-0.0030041460037039	9.02489321157068e-06	0.0024666217029432	0.0834103971623818	0.0057590636143771	3.316681371444334e-05	0.0069572943547862	0.0619971306370814	-0.0016653317208721	0.0038436442072313	2.773329740542844e-06	0.0061764589670554	0.0007265123753799	3.814864537171906e-05	5.278202315801451e-07	0.0014727666147533	-2.0519868669998872e-07	4.2106501023400134e-14	2.169041501531895e-06	-0.0005660523793748	-1.0345984250000008e-06	1.0703939010124825e-12	3.2041529619587244e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4378.713757588596	-0.4945581238280283	19173134.170895644	0.2445877378442994	3032.397995489997	8.220217648068228	9195437.603051752	67.57197818161235	4204.180998855544	-6.8111839255625455	17675137.871138003	46.39222646784161	4093.795820414612	3205.120284837367	0.8364019999999999	11.726608	0.0620127544475853	0.0353120295396155	0.0324692705	0.0247905576	0.0184954058	-0.0236765998	0.0567378164	0.0512785554	-0.0655235633	-0.0792293576	-0.0341111803	-0.0014127901	-0.0391653318	-0.0186119207	-0.0242282067	0.0650685527	0.0366344031	0.0018149168	0.0868503663	-0.0130800687	0.0295556397	0.0200615716	-0.057748406	0.0840127745	-0.0388082839	-0.0292296705	-0.0357940794	0.0240693583	0.0345917044	0.0963449409	0.1156458572	-0.1458291512	-0.0414105045	-0.0255571449	0.0164778378	-0.0119941736	0.0178475138	0.0542227282	-0.0400908064	-0.0400224827	0.026910117	0.0751770659	0.0584924677	0.0342586281	0.0075448287	0.0080371002	-0.0150416198	-0.0665682782	0.0128933654	-0.0632702322	0.0226041774	0.0425785943	-0.1099377342	-0.0058160147	0.0394218306	-0.0540337308	-0.1486840792	0.0653145224	0.0161459714	-0.0476775867	0.0113963543	-0.0469673227	-0.0851380694	0.0962125873	-0.0262604709	0.0408257153	-0.0182497106	-0.0231065205	0.0198530689	0.0531820931	0.0017998414	0.0090384552	0.0225474288	-0.061132316	-0.0203911382	0.0275468202	0.0445395674	0.0714907135	0.0142641894	0.0410413927	0.0623275656	0.0343746493	0.0725589432	-0.0055166942	-0.0801538266	-0.1048318124	-0.0476432946841924	0.0020218007344538	4.08767820983832e-06	0.0022698835283647	0.1007673059896774	0.0173569088272955	0.000301262284039	0.0101540499564172	0.0448396959805705	-0.0171574346565109	0.0020105983356299	0.0002943775639924	0.0066849717470771	0.0005085127800217	4.468884725921906e-05	2.585852474453979e-07	0.001472622166347	-1.4444840630003716e-07	2.0865342082620614e-14	2.1686160448165318e-06	-0.0005669273555333	-8.749761585000529e-07	7.655832779435097e-13	3.214066264519808e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4377.0187127335175	-1.695044855078777	19158292.81161938	2.873177060729032	3047.1199961481866	14.7220006581897	9284940.270926123	216.73730337973797	4201.806234055109	-2.374764800435514	17655175.628544375	5.639507857387527	4089.059724083962	3195.116490712838	0.906507	12.709511	0.0340103361994115	0.0163328408123366	0.0288418681	0.0084273986	-0.061237792	-0.0066923269	-0.0758683377	-0.0128937466	-0.0760437281	-0.0413496189	-0.0464123905	-0.0129640741	0.0262262434	-0.0026669704	-0.028970488	0.0436345001	-0.0013114238	0.0365126758	0.0410076384	0.0473402709	0.0094201174	-0.0308462054	-0.0897638544	0.0748805444	0.0071132586	-0.0435528334	-0.0591277824	0.118991497	0.0062561111	-0.0499337642	0.0576049969	-0.0423693	-0.0323043076	0.0384481508	0.0580705458	0.0607191712	-0.0218004806	-0.0252872153	-0.0127023218	-0.047895599	0.0105382411	0.0333137443	0.0772977143	-0.0309874686	0.0573326255	-0.0414824611	-0.0337479857	-0.0210320378	-0.0238513795	-0.0872929291	-0.0336070348	0.0119335433	-0.1164562221	-0.012686187	-0.0005310544	-0.0474323012	-0.0736786618	0.028956604	0.0137728322	-0.0455674094	-0.0091286598	0.0314708591	0.0025627744	-0.0219265877	-0.0497695099	0.1189685693	0.0521621361	-0.0024853722	-0.0008636906	0.0473447357	0.0035335805	0.0372971624	0.0097849737	-0.0519963552	-0.030963282	0.0187903194	0.0058788915	0.0023395696	0.0184557924	-0.0507188693	-0.0175159656	0.0763667782	0.0712134607	-0.0091870219	-0.0836267848	-0.1038078519	-0.0580604879694135	-0.0104171932852211	0.0001085179159416	0.0033710202632464	0.0909976182461207	-0.0097696877435567	9.544679860660204e-05	0.0082805665264667	0.0387991915959418	-0.0060405043846286	0.0015053772684986	3.648769322071854e-05	0.0065299681451536	-0.0001550036019235	4.2640483976720745e-05	2.4026116609259023e-08	0.0014726636214283	4.145508130000419e-08	1.7185237655899574e-15	2.1687381418783154e-06	-0.000566313396818	6.139587152999672e-07	3.769453040927862e-13	3.207108634155416e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4383.060446045968	6.04173331245056	19211218.87369268	36.50254141877482	3044.989218552048	-2.130777596138614	9271959.341098212	4.540213164206251	4205.710625804695	3.904391749586466	17688001.86800652	15.244274934238868	4094.348669247936	3229.3810565786407	0.875302	12.272003	0.0292822556624373	0.0185193366297635	0.0436789931	0.0270019457	-0.007765837	-0.0332181135	0.0344446801	-0.1011831292	0.0446040272	-0.1185625752	-0.0650435569	0.0096322353	0.0035102073	0.0349987346	0.024772581	0.0400784674	0.0958612787	0.0351037361	-0.0531840772	-0.0043317665	-0.0044969492	0.0132738131	-0.0072239681	0.0183155512	0.0305225394	-0.0220627235	-0.0499581377	0.1073926835	0.0253743524	-0.1226122127	-0.0358235986	-0.0492724454	0.0684472109	0.0137434565	0.0699916117	0.1459875863	0.0241747732	-0.0062356012	0.0344547453	-0.000602943	0.0789374705	0.0675180207	-0.0730749381	-0.0543508575	0.0240742589	-0.030965775	-0.0458900171	0.0148139325	0.0235429229	-0.0512398575	0.0269362864	-0.0468018364	-0.1587367164	0.0679755468	-0.0633579048	0.1226384727	-0.0406534717	0.0371504087	0.0104890682	-0.0379184527	-0.0082902789	0.0307498579	0.0728595452	-0.0118412789	0.0673607441	0.0552543658	0.0035353955	0.0109471435	-0.0139236682	0.0777476537	-0.0255283166	-0.0060546158	-0.0019644982	-0.0314823194	-0.0086823934	0.0158069929	-0.0578295829	0.0809904907	0.0706173904	-0.0710588033	0.0502397802	0.0513701127	0.0698462859	-0.0128461567	-0.0868705278	-0.10227815	-0.0428714884048275	0.015188999564586	0.0002307057077729	0.0018379645180452	0.100588866867298	0.0095912486211773	9.199205011323548e-05	0.010118120137647	0.0342971841192678	-0.004502007476674	0.0011762968385109	2.0268071320028608e-05	0.0065299681451536	0.0	4.2640483976720745e-05	0.0	0.0014726636214283	0.0	0.0	2.1687381418783154e-06	-0.000566313396818	0.0	0.0	3.207108634155416e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4382.465101324283	-0.595344721685251	19206000.36432525	0.3544353376384889	3055.441903109164	10.452684557115845	9335725.223275349	109.25861445056806	4211.263885963727	5.5532601590321065	17734743.51722231	30.838698393893296	4104.189339780626	3235.4334215046965	0.8353739999999998	11.712207	0.0572187421190476	0.0311812844164491	0.0533468583	0.0432993002	0.0634365387	-0.0638532969	0.1251965525	0.0121144879	0.0278418515	-0.0051900525	-0.0891087023	0.0197955446	-0.1324312588	0.0174055286	0.0196699824	0.0532977299	0.0311470315	-0.0610381726	0.0067337471	-0.0487907446	-0.0245046961	0.0087353645	0.0126687126	0.0296901169	-0.0135467894	0.0612111007	-0.1193093618	0.0770602688	0.0816546981	-0.0721992701	-0.0414846406	-0.013726158	0.1035268711	0.09925425	0.0166860283	0.107453278	0.0657818998	0.1248143814	0.0161435408	-0.004587847	0.0412051052	0.0067030813	-0.0280238649	0.0436151524	-0.0278548034	0.0243037885	0.0066159487	0.088152848	0.0618486715	-0.0594416262	0.0389154109	-0.077579222	-0.0748072151	-0.0226789982	-0.0848833109	0.085154809	-0.0389806535	-0.0610641717	0.0067337413	-0.0366104241	-0.0077555147	-0.04260723	0.0044942345	0.0854149162	0.0870063264	0.0171604385	-0.0268764977	-0.0250353279	-0.0040009351	0.1245738342	-0.0052147654	-0.015359035	-0.0423851089	-0.0678703114	-0.0482679194	0.0301392177	-0.0229154337	-0.0066609288	0.0262987935	0.0208834034	-0.0128851278	0.0161408404	0.0684578352	-0.0164896405	-0.0898761648	-0.1002501592	-0.0536635202155935	-0.010792031810766	0.0001164679506045	0.0028797734019294	0.0942449060442953	-0.0063439608230026	4.024583892379296e-05	0.008882102315298	0.0467070648660268	0.012409880746759	0.0021815499083992	0.0001540051401487	0.0065301306254194	1.6248026579995106e-07	4.264260598504036e-05	2.6399836774422748e-14	0.0020221624496998	0.0005494988282715	3.019489622717515e-07	4.089140972975897e-06	-0.0005701094630511	-3.79606623309998e-06	1.4410118846081873e-11	3.250247998604136e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4381.020161316539	-1.444940007743753	19193337.653862	2.087851625978517	3036.688041233372	-18.7538618757917	9221474.259769777	351.7073352562734	4206.766742384203	-4.497143579524163	17696886.4248298	20.224300374855403	4097.681255941065	3228.975463159529	0.838688	11.758666	0.1088422410187587	0.046055580268589	0.0373565217	0.0355969014	0.0074582443	-0.019799675	0.0663129208	0.0827481706	-0.0450100998	-0.0313491264	-0.1080208066	0.0025390442	-0.0531524157	0.0166351066	-0.0468391786	0.0010961825	0.0336217349	-0.0035719008	0.116726934	0.0364505418	-0.0018716363	0.0112213421	-0.0352770049	0.1053332165	-0.0223826613	-0.0070810587	-0.1047152714	0.0827049946	0.1308201341	0.1301393525	0.009722806	-0.1747284093	0.0719134117	-0.0239329806	-0.0789460629	0.0596424887	0.0186606792	0.0586747533	-0.0037390898	-0.0618769411	-0.039035822	0.0623637395	0.0725300214	0.0375926143	0.0136079041	-0.0226785618	0.0363125054	-0.0120625345	-0.0025205639	-0.106241407	0.0378879934	-0.0291206116	-0.1637372919	-0.0582399862	-0.0104427623	0.0336374524	-0.0399644038	-0.0458860918	0.0008135977	-0.0316063561	0.0062915928	-0.0559081033	-0.0974478915	0.0898811145	-0.0182931137	0.0711301048	0.0008813126	-0.0331119754	0.0234281985	0.0744484553	0.0286355064	-0.0102302222	-0.0099214088	-0.0998029793	-0.0225318173	0.0272891186	0.0149009304	0.0591844132	0.0027697467	0.052587574	0.050047348	0.0841895559	0.0670485315	-0.0201130341	-0.0926354574	-0.0977337597	-0.0583500969940615	-0.0046865767784679	2.1964001900475466e-05	0.0034047338192163	0.1212335223809759	0.0269886163366805	0.0007283854117685	0.0146975669488985	0.0588904409384269	0.0121833760724001	0.0034680840339223	0.0001484346525215	0.0070242415371416	0.0004941109117222	4.9339969172105386e-05	2.44145593082944e-07	0.001560726049093	-0.0004614364006068	2.129235518049593e-07	2.4358658003174454e-06	-0.0002259833387559	0.0003441261242952	1.1842278942243549e-07	5.106846939526387e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4379.09379986307	-1.926361453469326	19176462.507999174	3.7108684494124544	3055.1444780091983	18.456436775826205	9333907.781510098	340.64005846007	4202.299855601873	-4.466886782330221	17659324.07639152	19.953077526156434	4091.014714299771	3212.6595351451806	0.858114	12.03102	0.0264808907750493	0.0152310287227651	0.0223427635	0.0246306753	-0.0440271611	-0.0170130437	-0.0863063788	0.0116646783	-0.0292071563	0.000928018	-0.0695340546	-0.0176819103	0.0324865426	0.010622681	-0.0343709263	0.0255303492	0.0368500799	0.0595725525	0.042794068	0.0496091052	0.0685320341	-0.0047928665	-0.0238185832	0.0610612418	0.0359678916	0.0128419674	-0.06369677	-0.0264632904	0.0109723504	0.0436605641	0.0373977281	-0.100576834	-0.0208929691	-0.005264422	-0.0138113625	0.0402999563	-0.0278204965	-0.0288889709	0.0112184236	-0.0386926681	-0.009236359	0.0706329228	0.0643031334	-0.0424814274	0.0537479983	-0.0185862625	-0.0297691547	-0.0110208959	0.0073254822	-0.054756297	0.0292410971	-0.0195124933	-0.0083987482	-0.0852716612	-0.0377611785	-0.011703243	0.0110127325	-0.0167748573	-0.0041880882	-0.0208144189	-0.0217263246	0.0170043208	0.0012344052	-0.0143964291	-0.0151310676	0.1443811155	0.057356526	-0.018858316	0.0210438893	0.0725980115	0.0584055776	0.0281238456	-0.0343909576	-0.0897715794	0.0060385817	-0.002899927	0.0116774545	0.0465566179	0.0040129271	-0.0039496154	-0.0104206208	0.0654669026	0.0656188043	-0.0237119231	-0.0951408427	-0.0947412111	-0.060454326232346	-0.0021042292382845	4.427780687251377e-06	0.0036547255602069	0.1074113058660941	-0.0138222165148818	0.0001910536693842	0.0115371886278596	0.0647933563460299	0.0059029154076029	0.0041981790265836	3.484441030931683e-05	0.0070142734040028	-9.968133138800288e-06	4.9200031386101024e-05	9.936367827284847e-11	0.0016111178535398	5.039180444680008e-05	2.53933395540454e-09	2.595700737994693e-06	-0.0002586539934559	-3.267065469999997e-05	1.0673716785266299e-09	6.690188833068475e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4382.930273717108	3.836473854038559	19210077.784265924	14.718531632721472	3050.6015697582347	-4.542908250963592	9306169.937411403	20.63801537667308	4207.852482684146	5.55262708227292	17706022.51603113	30.831667514790684	4095.6798089669232	3217.214245964435	0.835334	11.711635	0.0480562077274767	0.0199943542490423	0.0206589036	0.0321501457	0.0266495242	-0.0398176638	0.0127197982	-0.1010151442	0.0660290136	-0.0273407737	-0.1010971629	0.0172498629	0.0025178267	0.041044593	0.0034275425	0.0305542428	-0.0179636044	0.0428890422	-0.1260663954	0.023326295	0.0511381637	0.0295809374	-0.0151124893	0.0545315976	-0.0850566176	0.0661666735	-0.0316594298	-0.0235607889	0.0608614159	-0.0050483484	0.0813953163	-0.1014974511	-0.0581433123	0.0114032942	-0.1257386549	0.0738515093	0.0230972759	-0.0204826948	0.0356990396	-0.0274528699	0.0531553725	-0.0453085694	-0.0414931841	-0.0868456671	0.0435485333	0.0503899193	-0.0489490333	0.0477181132	0.0487653548	-0.0965002155	0.0404678037	-0.0267323872	-0.0041531131	-0.0358279047	-0.0425612372	0.0043571205	-0.0418875826	-0.0709773573	-0.0110126041	-0.0071764413	-0.0250554532	0.0093975553	0.0845582743	-0.0063158226	0.0559036923	0.0665107267	0.0179139489	-0.0215820492	0.0243697291	0.1093801182	0.0438088381	0.0143397591	-0.1040854576	-0.0496800324	0.0138978432	-0.0124024394	0.0094642357	0.0716318573	0.0179167752	0.0386573052	0.0634888112	0.0793836385	0.0641690889	-0.0272819228	-0.0973854535	-0.0912870929	-0.0508022294814622	0.0096520967508837	9.316297168842158e-05	0.0025808665202871	0.1123121479344604	0.0049008420683663	2.401825297906889e-05	0.0126140185736521	0.0569023993068782	-0.0078909570391516	0.0032378830468794	6.226720299373766e-05	0.0067877783173287	-0.000226495086674	4.607393448519764e-05	5.130002428750784e-08	0.001387927047014	-0.0002231908065257	4.981413611763708e-08	1.926341487833002e-06	-0.0003212143376375	-6.256034418160002e-05	3.913796664120255e-09	1.0317865070389785e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
