global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
4376.664716622206	-17.266887648549528	298.1454090676322	19155194.04172573	3322.5165663608286	-44.73902956940401	11039116.333742153	2001.5807668120065	4257.278738357314	-10.51783790780064	110.62491425476814	18124422.256069243	4116.495258639647	3202.0156303427134	1.41238	19.266479	0.1494401161482468	0.0819028199961967	-0.074609139	-0.0441408321	-0.0058153485	0.0301608319	-0.0817011424	0.0010733241	-0.070595444	0.0908771861	-0.0205350912	0.0092605681	-0.0261383436	-0.0511016232	-0.1180933252	-0.0641090353	0.1954412146	0.0811119406	0.0366859836	0.0466424042	0.1831025604	-0.0522076177	0.0492310174	0.1833025283	0.1475914708	0.0298050104	0.0196319825	0.1682446233	0.0398466097	-0.0248370139	-0.0666580898	-0.0957657864	0.1116871768	-0.0233249361	0.1630454117	-0.1051244084	-0.2031833091	-0.0924589705	-0.0527666939	-0.0164052888	-0.0194706088	-0.0254952159	0.0369360544	-0.1952953131	-0.0040552949	0.0269297011	0.0250742885	-0.1065696636	0.0270739861	0.1851188941	-0.0232955134	-0.1448555052	-0.0659406997	-0.1838218613	-0.0259083453	0.0416794045	0.046873545	-0.1099476878	0.0421795792	-0.1697073131	0.0105517722	-0.0355497029	0.1809265408	-0.0951194082	0.1928914916	0.0476829625	-0.0371895245	-0.023852989	0.0099880677	-0.1434843213	0.0166819471	0.074675194	0.0509264874	-0.008803889	0.1974816837	0.0688560629	0.0462416299	0.0300211194	-0.0870035402	0.0802807641	0.2290314552	-0.0467822393	-0.1325211301	0.0861805014	0.2139517841	-0.0593728742	-0.2756479869	-0.0048352427	0.029927743	-0.197222997	0.0193645162	0.098969223	0.0248228911	-0.0562174171	0.0027097954	0.0943343646	0.0634368734	0.019209311	-0.0290547284	-0.0044967004269977	0.0087881934345689	2.02203147301613e-05	7.723234384339991e-05	0.0117396469397306	0.0338976228761253	0.001149048836652	0.0001378193102695	0.1258263707081539	-0.0205111474656548	0.0004207071703578	0.0158322755655857	0.0015120110492228	4.864695318669999e-05	2.3665260543489803e-09	2.2861774129718327e-06	2.1765894811842657e-05	-0.0002845056681339	4.737541769601991e-10	8.094347520034947e-08	-0.0009710173122297	0.0013917104261173	1.936857910163597e-06	9.428746206497908e-07	0.0	0.0	0.0	0.0	0.0
4380.942141539737	4.277424917531789	18.29636392512183	19192654.04751878	3327.870137343296	5.353570982467318	11074719.651021289	28.66072226431608	4263.377403987712	6.098665630397591	37.19372247139284	18176386.888833	4124.184755814268	3087.5492407534302	1.313671	17.919977	0.1918471772125136	0.0958815573253937	0.0571527053	-0.1244972166	-0.1250095261	0.0364996801	-0.0907375824	0.0271366612	-0.099141321	0.0061986992	0.0186963494	-0.0342515296	0.133558023	0.0004116534	-0.0557315299	0.0118013203	0.0467902899	-0.0327256332	0.105488796	-0.0880515511	0.0609049399	0.0562854018	0.1089237523	-0.1074884353	0.1694057266	0.146032238	-0.0157189209	0.1966636479	0.013125453	-0.0890040173	0.0091995266	0.0483352718	-0.0152711454	0.1507803427	0.155839089	-0.0391289668	-0.0537670962	0.0403328953	0.0884594545	-0.1026896609	0.0015806849	-0.0243932385	0.216966014	-0.0787487387	0.0666530655	0.018323245	-0.0122074429	-0.0396988618	-0.0391941887	0.0395385154	0.0509456958	-0.1186161985	0.0196586591	0.0283825361	0.0741078583	0.2246012395	-0.0057239653	0.0493999798	0.0158078904	-0.079634188	0.0305712578	-0.004675255	0.1691509152	-0.1367219272	0.0666271169	0.0801652255	0.1100629991	-0.0806856245	-0.0352768144	0.0523943496	0.0112935302	0.0140296882	-0.0063587828	-0.0883744653	-0.1054615468	0.087579335	0.0554545879	-0.0798674358	-0.0724678143	0.0781168324	0.1287313997	-0.0247326913	-0.0302309399	0.0021736463	-0.0518257723	-0.0874023205	-0.2277478192	-0.0237297128	0.0216808476	0.0016671353	-0.0560112891	0.0694452923	0.0371375199	0.0121182155	0.0580658662	0.0934991514	0.060460265	0.0137586687	-0.0360520886	-0.034633460635618	-0.0301367602086203	0.0011994765955989	0.0009082243158718	0.0677032211662265	0.0559635742264959	0.0031319216402045	0.0045837261562829	0.0672152195251243	-0.0586111511830295	0.0034352670429999	0.0045178857358106	0.0015669357354229	5.492468620010003e-05	3.016721154179458e-09	2.455287598945305e-06	0.0009027458515018	0.0008809799566899	8.1495007240371e-07	7.761256840894391e-07	-0.0009642081232324	6.809188997299997e-06	4.636505480095133e-11	9.296973049073472e-07	0.0	0.0	0.0	0.0	0.0
4402.53690361123	21.59476207149237	466.33374892436535	19382331.187658757	3334.929911200945	7.059773857648906	11121757.512622742	49.84040692114292	4270.917015190699	7.539611202987544	56.84573709221528	18240732.15064543	4132.806985433695	3169.244569965437	1.227088	16.738882	0.2054012205110847	0.0938013859870186	-0.0121271183	-0.0765809921	-0.0076086204	0.1292649814	-0.0508901478	-0.0172832578	-0.1018844419	0.0998804067	0.075266104	0.0048389242	0.1068127315	-0.0262418408	-0.0690287042	-0.0243589373	-0.0122478988	0.0245840046	0.0354686245	-0.0651892896	-0.0993307226	-0.0961765429	-0.0320385887	-0.0717735857	0.0632695864	0.201061918	-0.1394193008	0.1317158857	0.178469941	0.0440546035	0.0206477247	-0.0194483025	-0.0075737746	0.1845567792	0.0368548864	-0.040789159	0.0412380807	0.0762492978	-0.1509738088	0.0684617628	0.0293107848	0.0215154499	-0.0517565901	-0.0127840301	0.0404133323	0.0333095507	0.0204841388	-0.067555846	-0.0262413414	0.0101084952	-0.0046291076	-0.0618131114	0.0815308118	0.1258873583	-0.0011555552	-0.0243999384	0.0131967665	0.1089727294	0.057702064	-0.1325806629	0.0916228963	0.0722423702	0.077800581	-0.0789156592	-0.032407447	0.0348786974	0.068997867	-0.1929666406	-0.1657389298	0.044886635	-0.0116203394	0.0639844448	0.0052614866	-0.0940164436	-0.0666873807	0.0308474273	-0.0783495535	-0.0246427238	-0.0323091433	0.0890552326	0.0361511276	0.1028928494	-0.0938967808	0.1614652125	-0.1241181356	-0.0493532017	0.0094049868	0.0447199531	0.0081279563	0.0903785662	-0.0160981407	0.0609998952	0.0448956046	-0.0732869315	-0.0229804984	0.0926354574	0.0574099951	0.0082703149	-0.0428738067	-0.0174096881674898	0.0172237724681282	0.0003030972420892	0.0002966583380338	0.0184543094012497	-0.0492489117649768	0.0024254553100344	0.000340561535477	0.134378296481529	0.0671630769564047	0.0045108789062519	0.0180575265652777	0.0011763861543854	-0.0003905495810375	1.525289752485668e-07	1.3838843842296703e-06	0.0004840647836967	-0.0004186810678051	2.3431871481533297e-07	1.7529383653841876e-07	-0.0015902866608213	-0.0006260785375889	3.919743352294557e-07	2.5290116635861607e-06	0.0	0.0	0.0	0.0	0.0
4393.05026404455	-9.486639566679514	89.99633026808928	19298890.62242189	3320.9308474518534	-13.99906374909142	11028581.693557285	195.9737858511255	4266.280473718691	-4.636541472008503	21.497516821654774	18201149.080433376	4128.525112372347	3185.5912524097776	1.043285	14.231601	0.1434445875838008	0.0742934776560727	-0.0329737406	-0.0957009598	0.0743082057	0.1007128776	-0.0022109101	-0.090730131	-0.010489601	0.0439864261	0.055289855	0.0577521474	0.0805111915	0.1026902635	-0.0356469003	-0.1026940445	0.0465930384	0.0425899242	0.0554657567	-0.0397307656	-0.0256253093	-0.0089417818	-0.0887309176	-0.002727856	-0.0535138675	0.0707844316	-0.1445524066	-0.023300953	0.0652847399	-0.0105041116	0.0202642997	-0.0761239202	0.1847457026	0.117450641	0.0315860647	0.1012001218	-0.012605859	0.109990595	-0.0520980053	0.063051752	0.0780648317	-0.0832487339	0.0615598448	-0.0587974348	0.053542502	0.0884739589	0.0950340002	-0.0850465946	0.0112103809	0.0546395829	-0.001564085	-0.0014335886	0.0776955597	0.0951131969	-0.0914264881	0.0066220016	-0.0037319834	-0.0511762331	0.0160700382	-0.033453392	0.0996420496	-0.0029973205	0.0784207267	0.0454911031	0.0391808615	-0.0866784621	-0.0820893444	-0.0793007399	0.0140060202	0.1132615332	-0.0295617268	0.0846843365	-0.0158076546	-0.0726959707	0.0270661311	-0.0471197341	-0.0185280148	-0.0453649201	-0.1233311102	0.1636965699	0.0578734757	0.123389952	-0.1205237908	0.1610978103	-0.0445580617	-0.0643187754	0.0868902395	0.1058085124	-0.0977797048	0.0989368245	0.0813443931	-0.0487531041	-0.070428909	-0.04322697	0.0853027118	0.0917435458	0.0542897799	0.0027592926	-0.0494866478	-0.0032328875526701	0.0141768006148196	1.045156192820927e-05	0.0002009816756723	0.0322437641810324	0.0137894547797827	0.0001901490631236	0.001039660328562	0.1349632120241324	0.0005849155426033	3.421261919790276e-07	0.0182150685998709	0.0019846617782096	0.0008082756238242	6.533094840683997e-07	3.938882373886091e-06	0.0001163096204725	-0.0003677551632242	1.3527927814456992e-08	1.35243860078058e-07	-0.0027121242067048	-0.0011218375458835	1.2585194793539144e-06	7.355617712594142e-06	0.0	0.0	0.0	0.0	0.0
4384.952258703216	-8.098005341334101	65.57769050827564	19227806.31110644	3301.8948716274526	-19.035975824400797	10902509.743279671	362.3683755871714	4263.509361075397	-2.771112643294145	7.679065281824666	18177512.071977537	4125.268101951358	3182.857508448325	1.06679	14.552238	0.2042170225961816	0.0954693819701313	-0.0359892985	-0.0745295065	0.0285016202	0.1269451257	-0.073757007	-0.07463081	-0.0891053499	0.0494146956	0.0234429064	0.0542230578	0.0742402655	-0.0026196704	-0.0938227616	-0.0580389058	0.0227189984	-0.0432333812	0.0429788892	0.0126525639	-0.0151511923	-0.0507558965	0.0971495344	-0.0647213533	0.0208197687	0.0537456886	-0.0558287019	0.0148367391	0.0225746933	0.1066503162	-0.0546989667	-0.1092821482	-0.0257512454	0.0378533505	-0.0266546334	0.0067733237	-0.0403598034	-0.0182416302	-0.0053438947	-0.0771604556	0.0899795347	0.0948296249	-0.0385512114	0.0238307613	0.0745774385	-0.0660876224	0.0597461379	-0.0954642074	0.0334099484	0.0234936381	0.0311072013	-0.0868140658	0.0888904906	0.0266395904	0.0860310984	-0.0038971523	-0.0097490016	-0.004403834	-0.0375782203	-0.0653316658	0.0461118688	-0.0186078869	-0.0618639461	0.089904279	0.0637287825	0.109615102	-0.0671337215	-0.0993543639	0.0661856576	0.0208308185	0.0416117704	0.1138736315	0.0175547831	-0.0388979559	-0.0635138677	-0.0192102638	-0.1022677081	-0.1394856826	-0.0965143623	0.1353149281	0.0407776447	0.0262476745	-0.0334384794	0.0034743801	-0.0261293849	-0.0882517539	0.0263667922	-0.0801248429	-0.1282561915	0.1296327502	0.0609054321	-0.0718112766	0.0581810837	-0.0192033258	-0.1219681218	0.0908236882	0.0511034211	-0.0027592926	-0.055858395	-0.0474883734160158	-0.0442554858633457	0.0022551456096989	0.0019585480290007	0.0323229058872982	7.914170626580064e-05	6.263409670662268e-09	0.0010447702449991	0.1584450792623926	0.0234818672382602	0.0005513980889952	0.0251048431424658	0.0012723267290908	-0.0007123350491188	5.074212222030834e-07	1.6188153055588935e-06	0.0013172613574909	0.0012009517370184	1.7351774839387688e-06	1.4422850746475124e-06	-0.0035268479763338	-0.0008147237696289	6.637748207984874e-07	1.243865664816982e-05	0.0	0.0	0.0	0.0	0.0
4381.028061763228	-3.924196939988178	15.39932162381258	19193406.877956867	3320.7385952262	18.843723598747147	11027304.817824874	355.08591906598014	4261.5490584637055	-1.960302611691077	3.842786329402857	18160800.377692893	4121.189520221385	3191.9973370848584	0.903115	12.319521	0.2808149944438759	0.1234233811816342	-0.0524789209	-0.0554679697	0.0106516352	0.1224935819	-0.0864745071	0.025061511	-0.1226206646	0.0138012099	-0.0082829181	0.0199114955	0.0075508408	-0.0630097821	-0.1066066828	-0.0257807371	0.0366564638	-0.0419812721	0.0896868796	0.0260478426	0.0226371857	-0.112730082	0.0733333893	-0.0209479418	-0.0031380571	0.0428285673	-0.083606821	-0.0668580431	-0.0723680678	0.1281272808	0.0409878888	-0.1456453853	-0.0088616561	-0.0552842121	0.0359885723	-0.1095797804	-0.0236440811	-0.0808708231	-0.0016968179	0.0681027468	-0.0471609787	-0.0614110316	-0.0509566099	0.026225446	-0.1240973898	0.0840393996	-0.027619288	-0.094940623	-0.0308212253	0.054035534	0.0832210109	-0.0894159322	0.0814696909	-0.0869489148	0.0748895589	-0.0379569496	0.0239352037	0.0192959081	-0.0401291175	-0.0180882364	0.0940331292	0.0997633111	-0.0807859665	0.140395057	0.0132845074	0.0596123815	-0.0132642593	-0.0341702548	0.0701079159	-0.0188114805	-0.0701618418	0.1417214436	0.0550025787	-0.0289757381	-0.0543660162	-0.0390367891	-0.1281791124	-0.0976071626	-0.0573475602	0.0882627951	0.0137725263	0.003586271	0.1003029634	-0.0518005119	-0.0571015884	-0.0535067435	0.044862108	-0.1138814914	-0.1841864683	-0.0195180282	0.1005924621	-0.1892343089	0.0289537076	-0.1309022259	-0.0386438644	0.0898761648	0.0478548005	-0.0082703149	-0.0619580057	-0.1001421773009241	-0.0526538038849083	0.0100284556745697	0.0027724230635503	-0.045069780986978	-0.0773926868742762	0.0059896279816197	0.0020312851582141	0.214921354879479	0.0564762756170864	0.0031895697075771	0.0461911887832309	0.0002836065410163	-0.0009887201880745	9.775676103060747e-07	8.043267010723025e-08	0.0018559574203362	0.0005386960628452	3.444577946101002e-06	2.901934481250273e-07	-0.0038852762867661	-0.0003584283104323	1.2847085371935333e-07	1.5095371824506974e-05	0.0	0.0	0.0	0.0	0.0
4382.847327131901	1.819265368672859	3.309726481652394	19209350.69294725	3334.224007823856	13.48541259765625	11117049.734348975	181.8563529290259	4261.122853341414	-0.4262051222913214	0.1816508062673602	18157167.971268475	4124.373375121037	3185.062207924552	0.911522	12.434211	0.0840421709137229	0.0498459378482911	-0.038426451	-0.049879109	0.0445300571	0.0940831474	-0.0637659555	0.0115593696	-0.0570097129	0.054532675	0.0279491858	-0.1250008163	0.0531472053	0.1838070443	-0.0629242339	-0.1097441915	0.0582705725	-0.0163513403	0.053709162	0.0112604743	-0.0617036598	0.0096844443	0.0371755953	-0.0112781948	0.0318915422	-0.0483142765	-0.011562335	-0.1418309146	-0.0196143803	0.0329444322	0.1461992409	-0.0528287001	0.0438987097	-0.0059005917	0.1187681331	0.0224446003	-0.0087543384	0.0737588586	0.1798226144	0.06863852	-0.0090897999	0.0365128018	-0.0016626633	0.0071591952	0.0673207779	-0.1024547934	0.0283611134	-0.1127563077	-0.0033947472	0.1060856253	0.0588790592	0.0452034747	-0.0139850755	0.008853742	0.0831784796	0.053438256	0.0172866	0.0965121565	-0.0476295956	-0.0216685784	-0.0346595093	0.0457087424	0.019445424	0.0972757809	-0.0216102915	-0.0391008331	-0.0239243426	0.0297841795	0.0142293688	0.1831075253	0.0101009399	0.1263331798	0.0243908531	-0.0248903078	-0.0368043734	-0.0964408143	-0.0844969043	-0.0707705989	-0.0795075571	0.0348977529	0.0151404618	-0.0537399352	0.1209702388	-0.0371583424	-0.0673367385	-0.0714398552	0.070177278	0.0411140661	-0.0347172058	-0.115761632	0.1173239308	-0.1641987926	0.0893679375	-0.0311288047	-0.1323430324	0.0889012643	0.0445478763	-0.0137586687	-0.0677557633	-0.0928153378069396	0.0073268394939845	0.0086146869322163	5.368257697061116e-05	-0.053250359612889	-0.0081805786259109	6.692186665471187e-05	0.002835600798902	0.2186127314582364	0.0036913765787573	1.3626261046198682e-05	0.0477915263556309	0.0004579472582232	0.0001743407172068	3.039468567621627e-08	2.097156913141462e-07	0.0016448241019926	-0.0002111333183436	2.705446326495763e-06	4.457727811477995e-08	-0.0029738827980152	0.0009113934887508	8.306380913375367e-07	8.843978896330716e-06	0.0	0.0	0.0	0.0	0.0
4393.249347132314	10.40202000041336	108.20202008899952	19300639.826078504	3286.998419899164	-47.22558792469181	10804358.612419602	2230.2561548327967	4264.141886188756	3.019032847341805	9.114559333328764	18182906.0255494	4127.120484972477	3221.795549487533	1.100359	15.010159	0.1732715987354638	0.0830277194867578	-0.0592995647	0.0268160937	0.1152662972	0.1325186878	-0.0132174988	-0.0989536239	-0.0461743963	0.0310361019	0.1167700628	0.0694051497	0.0458944721	0.0890407245	-0.0661428383	-0.0849300048	0.0443138821	0.0418330921	-0.0268114284	-0.1142600773	-0.0286887039	-0.1153360505	0.0175458382	-0.0983016775	-0.0223147792	0.0414306744	0.0192414565	-0.0220698932	0.0695160115	0.030946438	0.0236471606	0.0839823953	0.0356919652	-0.0437803401	-0.0138335349	-0.0455542178	-0.0318116237	0.0286586236	-0.0117987875	-0.0840887789	0.1065570789	0.1144721802	-0.0902302252	-0.0090153155	0.0540716886	-0.0172798734	0.0753479603	-0.0841448189	0.0323707036	0.0470308336	-0.0257944665	-0.0663899983	0.0278942673	0.1584632631	-0.0756183607	-0.073443761	0.0218604147	0.0568397376	-0.0910619628	-0.0691602283	-0.0747052947	-0.0543800848	0.0012956483	0.0290215721	-0.073332151	-0.006659591	0.0227282478	-0.0769005989	-0.07718727	-0.0377809073	0.0420271986	0.0827216645	0.0438706498	-0.026893411	0.0257768028	-0.0804550338	-0.0134966151	-0.1310396835	0.0507356923	-0.0289677947	0.0580722028	0.061198946	-0.0205699707	0.0948191513	-0.0379867562	0.0502197456	0.1714615088	0.1043589827	0.0020642875	-0.0932165656	-0.0726681372	-0.045285639	0.0982713612	-0.0722425624	0.0488538427	0.0878992835	0.0411866773	-0.019209311	-0.0732234215	-0.0490038697569445	0.0438114680499951	0.0024013792511555	0.0019194447326957	-0.0287644241179663	0.0244859354949227	0.0005995610370615	0.0008273920948382	0.1574370342845554	-0.0611756971736809	0.0037424659246859	0.0247864197643162	0.0001782939056183	-0.0002796533526048	7.82059976231605e-08	3.1788716780627275e-08	0.0013342632909103	-0.0003105608110822	1.7802585294707838e-06	9.6448017380096e-08	-0.0026881270013651	0.0002857557966501	8.16563753191333e-08	7.226026775468125e-06	0.0	0.0	0.0	0.0	0.0
4402.337606119376	9.088258987061636	82.59645141590659	19380576.398252875	3338.5509038880814	51.55248398891717	11145922.137851926	2657.6586054275617	4267.811764511032	3.6698783222764177	13.468006900314377	18214217.25729877	4134.192376516341	3270.588245466644	1.028875	14.035031	0.0825849126392701	0.0374313698193273	-0.0788995294	0.0242366761	0.0670170065	0.1376143252	0.0770978815	-0.0669223349	0.0317683017	0.0927430058	0.1124082896	0.0042370264	0.0130224227	-0.1985319908	-0.0600652853	-0.0002921263	0.0443263419	0.0246277571	0.034901067	0.025654296	-0.0969664326	-0.0391899746	-0.1116082124	-0.0605775351	-0.1588863003	0.0138435644	-0.1114205008	-0.0547400517	0.0633677239	0.0766056798	-0.0474072029	0.0523803765	-0.0419271569	-0.064839281	0.0418822326	-0.0024620342	0.0103720131	-0.0589207987	-0.0890885073	-0.1222562091	-0.0472100169	-0.0324725547	0.1244580627	-0.0145033173	-0.0274557887	0.0370364152	0.0253851686	-0.0429361951	0.057320095	0.0497147931	-0.049755395	-0.0059375155	0.1778582235	0.0456020932	-0.0669597025	-0.1108208772	-0.0879180354	-0.0061010436	-0.0179591738	0.0288863097	0.1115370381	-0.0087572405	-0.1156434622	0.0810937343	-0.0319965002	0.060655949	0.0534369224	0.0506735819	-0.0681669119	0.0187683936	-0.053739824	0.0947809245	0.0733281169	-0.0093651699	-0.0141864161	-0.088604648	-0.1050656738	-0.0479889706	0.1377179089	0.0131050106	0.0025833326	0.0941534551	-0.0021540103	0.0752267362	0.0068109632	-0.0137000957	0.0947058433	-0.0927534938	0.0301294022	-0.0366453283	-0.1129359893	-0.0101961037	0.007451938	-0.021840042	0.0092510516	0.0868705278	0.0377752987	-0.024607302	-0.0783343427	-0.0527362451144455	-0.003732375357501	0.0027811115487708	1.3930625809280748e-05	-0.0376561734793767	-0.0088917493614103	7.906320670614223e-05	0.0014179874011089	0.1823968618503642	0.0249598275658087	0.0006229929921149	0.0332686152128608	-0.0001839570182963	-0.0003622509239146	1.312257318769813e-07	3.384018458046525e-08	0.0010492728260131	-0.0002849904648972	1.100973463409517e-06	8.121956508232225e-08	-0.0029409048196443	-0.0002527778182792	6.38966254139923e-08	8.648921158207074e-06	0.0	0.0	0.0	0.0	0.0
4390.33520081427	-12.00240530510564	144.057733108028	19275043.17550888	3310.503744719749	-28.0471591683322	10959435.043803483	786.643137413761	4260.880723502768	-6.931041008264401	48.0393294582428	18155104.539917476	4118.8535271366345	3219.32670524875	0.955316	13.031603	0.0822984218551663	0.0422239065305888	-0.035203001	-0.0177605665	0.0096420795	0.1030063631	0.1558752675	-0.0176085014	0.1092870066	-0.0195222602	0.0095919027	0.0618135611	-0.0094782292	0.001516587	-0.0369753195	0.0503652061	0.0692055866	-0.0487239492	0.0452659227	0.1903005754	-0.0161244804	-0.0925585528	0.0036289463	-0.1173142767	-0.1033050367	0.0092288131	0.0771441888	0.0144085496	0.0005769049	-0.005424763	-0.0019932405	-0.1015797273	-0.0206209809	-0.0331968342	-0.0240680581	0.0283477334	0.0371929759	-0.0412012785	-0.0378972318	-0.0407112201	0.0852684309	0.0828161409	-0.0177645493	-0.0336342541	-0.0445763707	-0.0343113864	-0.0196662601	0.024205324	0.1343227734	0.0385640916	-0.0342231317	0.0194044172	0.1281667319	-0.0923737382	0.0917619744	-0.0761428478	0.0262867252	0.1091491312	-0.0749288071	0.1257036728	0.0133963821	-0.1075390425	0.008355751	-0.0295738366	0.0055998315	0.0657028982	-0.0232560765	-0.1274748983	0.0585936991	0.0042026522	-0.0632561912	0.0840260301	0.0528219782	-0.0254356613	-0.056080579	-0.1164489715	-0.0226357962	0.0128477446	0.0834765447	0.0487833799	-0.0527194849	0.0602432475	-0.0089073317	0.0471247024	0.094379223	-0.095966654	0.0095674304	-0.0831856198	0.0689028018	-0.0022931666	-0.0546903034	-0.0537990363	-0.0765909613	0.1233583824	0.0666054769	0.0858153105	0.0343178967	-0.029937846	-0.0830636267	-0.0452028131157362	0.0075334319987093	0.0020432943135761	5.675259767917724e-05	-0.0109394553329451	0.0267167181464316	0.0007137830285158	0.0001196716829815	0.1825066045929446	0.0001097427425804	1.2043469549070096e-08	0.0333086607200454	0.0004207749132731	0.0006047319315694	3.657007090596575e-07	1.7705152763998484e-07	0.0009479367795384	-0.0001013360464746	8.985841380016332e-07	1.0268994315122536e-08	-0.0026882022183395	0.0002527026013048	6.385860470621284e-08	7.226431166685409e-06	0.0	0.0	0.0	0.0	0.0
4383.629174624363	-6.706026189906879	44.97078725971697	19216204.740617875	3331.422638649164	20.91889392941493	11098376.79730416	437.600123230113	4261.662787816033	0.7820643132654368	0.6116245900833392	18161769.717055924	4121.820685829356	3177.919216038466	0.811469	11.069372	0.0464339339030425	0.0297921898385744	0.0070849895	-0.0230052764	-0.0531018219	0.0920308072	0.1418318815	-0.0243910581	0.1185691545	-0.0324481242	0.0198710696	-0.03777966	0.0557867137	-0.0565815715	-0.0338704022	0.0366006262	0.049883586	-0.0599291208	0.0272563777	0.1742367606	-0.0728195714	-0.0733883468	0.0461972502	-0.0635358359	-0.0654638705	-0.0463170966	0.0649351654	0.0021214462	0.0899955166	-0.016031799	-0.0575865124	0.0050203378	-0.090977946	0.1176734407	-0.027612561	-0.0088886495	0.0366322183	0.0580318339	-0.1434329073	-0.0673311257	-0.1270511333	0.0789535159	0.0381497411	0.0090365228	-0.0602191659	-0.0022865085	-0.0133523852	0.0365712504	0.1227503338	0.0305723766	-0.0209092937	0.0419818989	0.0954925563	-0.0779581446	0.1381344631	-0.0540811829	0.0090714488	0.0793730357	-0.0663546857	0.0693145158	0.0639758058	-0.1131175005	-0.0535966987	-0.0682659255	-0.0043516426	0.0335639208	-0.0042382052	-0.0359934605	-0.0170620565	0.0052344643	0.0353660223	0.0778304615	0.0622519571	-0.0405679065	-0.0830995374	-0.0864043173	-0.046115217	-0.0085658487	0.0730684879	0.0353041847	-0.0978254973	0.028428879	-0.0034944749	0.0391474691	0.0939092819	-0.0882800469	0.0290025955	-0.1152134912	0.0367731295	0.0031470528	-0.0573125928	-0.0442796274	-0.0086806603	0.081998022	-0.0256707175	0.0847339531	0.0308186837	-0.0351863325	-0.0873882332	-0.0447555479734091	0.000447265142327	0.0020030590744001	2.0004610754087816e-07	-0.0311847114361683	-0.0202452561032232	0.000409870394685	0.000972486227357	0.1827187761319919	0.0002121715390472	4.501676198169571e-08	0.0333861511511729	0.0004800071744575	5.92322611844e-05	3.5084607650169792e-09	2.3040688753067286e-07	0.0009642530954518	1.6316315913399984e-05	9.29784032088378e-07	2.6622216498586955e-10	-0.0031232384636106	-0.0004350362452711	1.8925653469957678e-07	9.7546185005767e-06	0.0	0.0	0.0	0.0	0.0
