global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	a_comp_cor_00	a_comp_cor_01	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32
3844.888833192482	-2.5210296713621574	6.355590603888388	14783170.139608243	2940.5832464273085	-10.0365198708364	8647029.82916897	100.73173111769393	3834.197516290896	-3.025296088148025	14701070.593931276	9.152416420963744	3651.244521880877	2899.227292775277	0.585889	11.51189	0.2157011075503461	0.1194125573696693	0.0592334236	-0.0054595075	-0.0428791346	-0.0009049612	0.0020802952	0.0248915365	-0.0978916173	-0.0617223256	0.0139247447	0.0141383837	0.0112107075	0.0090717961	0.0238021394	-0.0310875315	-0.0491549993	0.0182694498	-0.015398731	0.0215732552	-0.0232432296	-0.0480528926	0.0177159444	-0.0046948297	0.0217160419	0.0070805473	0.0120866226	0.0514231829	0.0324720031	0.0221539833	-0.0302091858	-0.0566368862	-0.0332431856	0.0622360945	-0.0390225323	0.0543304724	0.0152794224	-0.0017591337	0.0737532064	-0.0027824439	-0.0776360405	-0.1055567991	0.0	0.0081491008679108	0.0060903334728975	3.709216181109693e-05	6.640784495538455e-05	-0.0413331162855712	-0.0502724945129528	0.0025273237045548	0.0017084265018765	-0.07099132590956	0.0395983480182877	0.0050397683543973	0.0015680291657774	-0.0031229613541384	-0.0020069659399209	9.752887619441947e-06	4.027912284002582e-06	-0.0003848579591083	-0.0002048323462378	1.4811564868900592e-07	4.1956290065281976e-08	0.0002283999062413	0.0001830003447654	5.2166517171034635e-08	3.3489126184276633e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3845.216541701976	0.3277085094941867	0.1073928671949014	14785690.252578504	2937.2363532423483	-3.3468931849602086	8627357.39480841	11.201693991533087	3840.372384957882	6.174868666985731	14748460.055147087	38.12900305452214	3656.766386656356	2903.4256960905386	0.615526	12.094223	0.1417244953570692	0.0946431799367995	0.0393421999	0.0143425187	-0.0520022818	0.04366417	-0.0029198435	0.0444778395	-0.0858281755	-0.0265098697	-0.0014786142	-0.0134847139	-0.003052959	-0.0172659618	0.0228027618	-0.0287403543	-0.0625870616	-0.0015818406	-0.0101386211	0.0266052979	-0.0296346932	-0.0374626267	0.02347626	-0.0100653676	0.0147300607	0.0148716645	0.011274951	0.0290212242	0.0190591704	0.0058788224	0.0066405112	0.0027958851	-0.0311816153	0.0141963846	0.00306134	-0.0606898229	-0.0357771507	-0.0163101016	0.0724129543	-0.0064890364	-0.0813036959	-0.1049065715	0.0	0.0116079303146534	0.0034588294467425	1.1963501141653715e-05	0.0001347440461898	-0.0088157939508022	0.032517322334769	0.0010573762518232	7.771822298300065e-05	-0.0770624472368126	-0.0060711213272525	0.0059386207741265	3.685851417022136e-05	-0.0013324318440083	0.0017905295101301	1.7753746189273584e-06	3.2059959266467365e-06	-0.0005791585509931	-0.0001943005918847	3.354246271884272e-07	3.775272000678359e-08	0.0002371142491925	8.714342951199989e-06	5.622316717012298e-08	7.593977307112893e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3833.079965377169	-12.13657632480681	147.2964848878612	14692502.02097584	2917.603605545107	-19.632747697241484	8512410.799089808	385.4447821435408	3835.743917492565	-4.628467465317044	14712931.400581207	21.422711077498384	3650.835472867986	2882.1464185282744	0.534008	10.492496	0.0720507500247883	0.0322104996952068	0.040398457	-0.0059237679	-0.0324110894	0.0392200953	0.0159925398	0.0261475369	-0.0719127517	-0.0487404818	0.0090481242	0.0024824264	0.0085787563	-0.0034278103	0.0230501665	-0.0336101392	-0.0514403631	0.0158526613	-0.0106880924	0.0197158016	-0.0031680561	-0.0594328769	0.0014944548	-0.0110902806	0.0045491927	0.0006429628	-0.0094648672	0.0231105057	0.0086996744	-0.0155046043	0.0083897938	1.19028e-05	-0.0324751476	0.0103629552	0.005329822	-0.0220794401	-0.0074220961	0.0069635328	0.0710503974	-0.0101876344	-0.0847460072	-0.1037395254	0.0	0.0044247074018244	-0.0071832229128289	5.159869141539154e-05	1.9578035591759637e-05	0.0052861515301003	0.0141019454809025	0.0001988648663463	2.794339799918174e-05	-0.0799643171710045	-0.0029018699341918	0.006394292020625	8.420849114966855e-06	-0.0009659955568071	0.0003664362872011	9.331474157710592e-07	1.342755525778003e-07	-0.000180021819667	0.000399136731326	3.2407855556217875e-08	1.593101302936833e-07	4.541303378250127e-05	-0.0001917012154099	2.062343637330602e-09	3.674935598967073e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3837.581043892829	4.5010785156596285	20.259707804132685	14727028.268445574	2941.0884188428336	23.48481329772676	8650001.08745144	551.5364556290837	3839.942525731849	4.198608239284113	14745158.600923892	17.628311146984437	3657.184582237753	2882.687450634893	0.557594	10.95594	0.024456111797072	0.0172286482277331	0.0175527333	0.0100175685	-0.025872738	0.0570162589	-0.0104096058	0.0302648824	-0.0494886708	-0.0269830508	0.0004529985	-0.0107608733	-0.0024975122	-0.0180490383	0.0169286757	-0.0234665987	-0.0657239436	-0.014584775	-0.0084394224	0.0065651076	-0.0002964414	-0.0612415114	0.0078087931	0.0041468373	-0.0101296324	0.0350202201	0.0090031804	-0.0293421304	0.0019623981	-0.022733122	0.0074592757	-0.0128565514	-0.0121771697	0.0712253257	0.0086701497	0.0012733937	-0.0589400646	-0.0004381048	0.0696659554	-0.0138736813	-0.0879534337	-0.1020614103	0.0	0.0014441065779351	-0.0029806008238893	8.883981271369574e-06	2.0854438084354254e-06	0.0032031627502249	-0.0020829887798754	4.338842257086808e-06	1.0260251604428344e-05	-0.0798973246784271	6.699249257739737e-05	0.0063835824907699	4.487994061732641e-09	-0.0012959914016509	-0.0003299958448438	1.6795937131530643e-06	1.0889725761417339e-07	-0.0001800661879582	-4.436829119998809e-08	3.2423832045797807e-08	1.968545264006941e-15	0.0001018834146621	5.647038087959873e-05	1.0380230183209411e-08	3.188903916686949e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3841.48281254106	3.901768648231154	15.223798584319573	14756990.199048372	2936.9587035630466	-4.1297152797869785	8625726.426434731	17.05454829210604	3837.352495772898	-2.5900299589511637	14725274.176814487	6.708255188264564	3653.2643055738936	2894.187545603576	0.558246	10.968754	0.0146592419717948	0.0071516937234234	0.0266299463	0.0067590741	-0.0386972625	0.0217338595	-0.0058436746	0.0120437943	-0.038676745	-0.0156644857	0.0042514074	0.0069270117	0.002931309	0.0073312345	0.0143750438	-0.0260295125	-0.0486790818	0.0098232047	-0.0130851506	0.0198833173	-0.046253311	-0.0386967053	-0.0078528354	-0.0030791215	0.003487594	0.0126781981	0.0068012528	-0.0098992373	0.0374989672	0.0168978936	-0.0582284918	0.0029306901	-0.0371843984	0.0603524972	-0.0696855641	0.0122412861	-0.0386856507	0.0289856044	0.0682600547	-0.0175426359	-0.0909170854	-0.0998804934	0.0	-0.0007972854100302	-0.0022413919879653	5.023838043715039e-06	6.356640250470242e-07	0.0012086716995582	-0.0019944910506667	3.977994551189558e-06	1.4608872773129077e-06	-0.0772502663362644	0.0026470583421626	0.0059676036490237	7.006917866813114e-06	-0.0011969953418555	9.899605979540003e-05	1.4327978484237654e-06	9.80021985501442e-09	-0.0001800274280472	3.8759910999985924e-08	3.2409874849289784e-08	1.5023307007268298e-15	4.5392222548497536e-05	-5.649119211360246e-05	2.060453867892328e-09	3.191254786415941e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3845.637135466959	4.154322925899123	17.25839897265105	14788924.977682518	2949.5229160638505	12.564212500803931	8699685.4323858	157.85943576535783	3841.1003088522143	3.747813079316529	14754051.582664575	14.046102877496043	3656.441868013915	2906.033973112339	0.557447	10.953038	0.0751983883015325	0.0532265904918768	0.016542046	0.04127275	-0.0411776086	0.0436659901	-0.0080613533	0.0366040396	-0.0765499807	-0.0252446298	-0.0042985266	-0.0204131914	-0.0036835274	-0.0180478806	0.0118445481	0.0008370664	-0.0557713385	-0.0291846352	0.0013021383	0.0275773383	-0.0266657839	-0.0412049843	0.0119316144	-0.0255237172	0.003527011	0.007360186	0.0073072941	-0.0027010434	0.0761535697	0.0188987903	-0.0296686098	0.0332266324	-0.0559117939	0.034591814	-0.0365210999	-0.0802406489	-0.0915857258	-0.0157277207	0.0668331283	-0.021189978	-0.0936287483	-0.0972075189	0.0	0.0057987836367914	0.0065960690468216	4.350812687043801e-05	3.3625891666319696e-05	-0.0118218383565817	-0.0130305100561398	0.0001697941923231	0.0001397558621291	-0.0266290725269158	0.0506211938093486	0.0007091075036437	0.0025625052626836	-0.0012959964416761	-9.900109982059996e-05	1.679606776837113e-06	9.801217765688395e-09	-0.0001800297467648	-2.3187175999779892e-09	3.241070972019801e-08	5.376451308447685e-18	4.53833333022484e-05	-8.889246249136305e-09	2.059646941622968e-09	7.901869887778387e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3837.974453668856	-7.662681798103222	58.716692338982426	14730047.907014752	2938.2971892180267	-11.225726845823829	8633590.372166555	126.0169432170498	3836.310474460408	-4.78983439180638	14717278.05645464	22.942513500931195	3650.795484978408	2886.047416574033	0.559684	10.997	0.1113472505640051	0.0605908096697975	0.019779101	0.0206920112	-0.0276195519	0.0358488027	-0.0014173111	0.0221951441	-0.0797061642	-0.0438037923	0.0047189125	0.0024465132	0.0039519958	-0.0069617411	0.0110871195	-0.0138733727	-0.0455822256	-0.0031716766	0.010295277	0.0281267351	0.017249622	-0.0853846817	-0.0159145186	-0.0440810303	0.0025339954	-0.0139159205	-0.018968976	-0.0324718218	0.0580636605	0.0061849461	0.0356156278	0.0226554891	-0.0605734072	0.0632240261	-0.0558611274	-0.0471031046	-0.042987711	-0.0078128747	0.0653856159	-0.0248112142	-0.0960809065	-0.094055655	0.0	0.0159833699896552	0.0101845863528638	0.0001037257991789	0.0002554681162262	0.0111462417666814	0.0229680801232631	0.0005275327045486	0.0001242387055213	-0.0754739452516588	-0.048844872724743	0.0056963164118503	0.0023858215914963	-0.0008099937155515	0.0004860027261246	6.560898192329242e-07	2.36198649800543e-07	-0.0002810183605128	-0.000100988613748	7.897131894530206e-08	1.019870010674274e-08	4.538622069235243e-05	2.887390104029837e-09	2.0599090287349197e-09	8.337021612849433e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3841.545603358173	3.5711496893172807	12.753110103510911	14757472.622680511	2960.75840752998	22.461218311953417	8766090.347759463	504.5063280572315	3839.9511441823865	3.640669721978611	14745224.78970762	13.254476024531815	3658.75378840636	2914.750597993672	0.623572	12.252314	0.052491364568033	0.032123769840222	0.0116007011	0.0253450613	-0.0535182213	0.0626047166	-0.0103187621	0.0334395706	-0.0802849724	-0.0750111163	-0.0063703979	-0.0156853455	-0.0080521269	-0.0192697496	0.0117272435	-0.0163582406	-0.0674400619	-0.0275001094	0.0124457878	0.026519806	0.0021552986	-0.0763307025	0.0042925636	-0.0210677572	0.0128972258	0.0085995234	-0.0051687321	-0.0838188481	0.0651697085	0.0079702208	0.0660130532	-0.0041758505	0.0011047284	0.0747463708	-0.0845444725	-0.0426888411	-0.0896736362	-0.0264929867	0.0639179632	-0.028401883	-0.0982667636	-0.0904404294	0.0	0.0028843538981391	-0.013099016091516	0.0001715842225657	8.319497409710222e-06	0.0033085851099485	-0.0078376566567328	6.142886186882953e-05	1.0946735429772929e-05	-0.1034777017971606	-0.0280037565455018	0.010707634769222	0.0007842103806597	-0.0007789951058962	3.099860965529995e-05	6.068333750102318e-07	9.609138005616551e-10	-0.0002410181485354	4.000021197740001e-05	5.8089747923432144e-08	1.6000169582369352e-09	4.54061045452969e-05	1.9883852944467875e-08	2.0617143299784316e-09	3.953676079172238e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3829.0736345173086	-12.47196884086452	155.55000676749546	14661804.898555592	2907.872765058353	-52.88564247162731	8455724.017768111	2796.89117963679	3836.614741796621	-3.336402385765723	14719612.67697115	11.131580879743208	3652.5419275798	2877.516941894637	0.7743029999999999	15.21397	0.1044660691252946	0.0454664371020767	0.0028165213	0.0206416616	-0.0168590058	0.0073469884	-0.0028565344	-0.027752556	0.0075802974	0.0592296012	0.0031053961	0.0089163371	0.0010635867	0.0109539171	0.0072585433	-0.0059223516	-0.0237664172	-0.0124631906	0.0214597627	0.0286173219	-0.0451930229	-0.0229001992	-0.0127451311	-0.0466583078	0.0246333271	-0.0613123444	-0.0307871218	-0.0937506558	0.0811578618	0.0430662906	-0.0639224009	-0.0019160792	0.0378950598	0.0091687785	-0.1568790893	-0.025090928	-0.00234109	0.0038039942	0.0624306223	-0.0319575609	-0.1001802613	-0.0863796522	0.0	-0.0195298606811746	-0.0224142145793137	0.0005023970152075	0.000381415458226	0.030344715837046	0.0270361307270975	0.0007309523646927	0.000920801779231	-0.092686296967912	0.0107914048292486	0.0085907496456239	0.0001164544181887	-0.0003650322548661	0.0004139628510301	1.332485470926294e-07	1.7136524203296878e-07	-0.0001799335709287	6.10845776067e-05	3.237608994715352e-08	3.731325621388956e-09	-0.0003640328466106	-0.0004094389511558	1.3251991341141666e-07	1.6764025472364098e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3831.815955374497	2.742320857188588	7.520323683771552	14682813.515862571	2931.0723352000546	23.19957014170177	8591185.034175102	538.2200547597403	3839.8347392374408	3.2199974408199523	14744330.824654665	10.36838351888704	3656.809101453814	2904.244437493513	1.055699	20.742992	0.4792023986718809	0.244447214728998	-0.0206560711	0.0828966107	0.001559753	0.1054213852	0.0047643993	0.0357517931	-0.003969315	0.0523182541	0.0063357189	-0.0201220118	0.0031903775	-0.0145790628	0.028533065	0.0312126521	-0.0797957373	-0.1974509733	0.0464070428	-0.052022522	0.0493839857	0.1579803871	0.1784076937	-0.1500322677	-0.0386980819	-0.1431380905	-0.0342150291	-0.1845997456	-0.0008514803	-0.0019707321	-0.2117333572	0.0257544504	0.1457778073	-0.0279994315	-0.0786076325	-0.0256773532	-0.0630653242	-0.0139961653	0.0609240514	-0.0354738672	-0.101816096	-0.0818933289	0.0	-0.0601414413836494	-0.0406115807024748	0.0016493004871536	0.0036169929717029	-0.005413305127206	-0.035758020964252	0.0012786360632798	2.930387240023477e-05	0.0554623297364571	0.1481486267043691	0.0030760700197954	0.0219480155943905	-0.0034997869685557	-0.0031347547136896	1.2248508825272296e-05	9.826687114999166e-06	-0.0013620078625817	-0.001182074291653	1.855065417734371e-06	1.3972996309869417e-06	-0.0011408872472837	-0.0007768544006731	1.3016237110145784e-06	6.035027598451613e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3825.104604787927	-6.711350586570006	45.04222669585357	14631425.237569803	2942.0635446305137	10.991209430459094	8655737.900643863	120.80668474421292	3841.247173443612	1.4124342061713833	14755179.84748854	1.994970386762985	3659.026949864424	2893.150591488084	1.137657	22.353346	0.2788656683908582	0.1442152891355827	-0.0012532139	0.0451846755	0.0072985048	0.066465281	-0.0148879019	-0.0225690441	-0.0029492642	0.0460713424	0.0060897847	0.0236456205	0.0024118673	0.0357909595	0.0323978939	0.0082659238	-0.0487573154	-0.0943905432	0.0913386415	0.0044154854	0.0073162005	0.1029859298	0.0302332728	-0.1879191669	-0.0582252195	-0.131200082	-0.0568219973	-0.1406252203	-0.1776317748	-0.0400508067	-0.1980906659	-0.019578235	-0.0866380453	0.0718426996	-0.1920649216	0.0954120838	0.1140272334	-0.0251260186	0.0593987145	-0.0389464699	-0.1031697337	-0.077003561	0.0	0.0011821748361313	0.0613236162197807	0.0037605859062709	1.397537343182066e-06	0.0722646003502518	0.0776779054774578	0.0060338569993648	0.0052221724637816	-0.0405468156593826	-0.0960091453958397	0.0016440442601159	0.0092177559996394	-0.0026247823696135	0.0008750045989422	6.8894824878338594e-06	7.656330481700004e-07	-0.0013630070334822	-9.991709004999235e-07	1.8577881733219469e-06	9.98342488405828e-13	-0.0011397909911708	1.0962561128998946e-06	1.2991235035541148e-06	1.2017774650703865e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3836.9177286762033	11.813123888276095	139.54989599975934	14721937.656629754	2909.5102478780864	-32.553296752427286	8465249.882507604	1059.7171294515929	3842.340630045149	1.093456601536673	14763581.517295752	1.1956473394441298	3658.670727911412	2867.197172158272	1.192377	23.428526	0.4591309078372809	0.2742676429797936	0.0146004855	-0.0126357204	-0.0030170603	-0.0670564527	0.0039779778	0.0130314684	-0.0125513885	0.0340345648	-0.0076357372	-0.0130633808	-0.0085810473	-0.0182622823	0.0015983247	-0.0087177707	0.0440003563	0.0755345539	0.0943050445	0.0926761195	-0.003588458	-0.0393668262	-0.1876326114	-0.1142270772	-0.0130372608	-0.0428877069	-0.0624675571	-0.036378243	0.0170489694	0.0746366488	-0.0431668215	0.0543759793	-0.208042714	-0.0928521083	-0.0262524568	-0.0499401401	0.0637887584	-0.0943369598	0.0578550814	-0.0423710907	-0.1042374227	-0.0717344379	0.0	0.0165159516342043	0.015333776798073	0.0002351247108931	0.0002727766583833	0.0045235259294287	-0.0677410744208231	0.0045888531636874	2.0462286834213785e-05	-0.1121407510134275	-0.0715939353540449	0.0125755480378555	0.0051256915794791	0.0019919362772783	0.0046167186468917	3.967810132737332e-06	2.1314091064558448e-05	-0.0008801504424231	0.000482856591059	7.746648012975786e-07	2.331504875292149e-07	-0.0001501238038349	0.0009896671873359	2.2537156477859542e-08	9.794411416893516e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3832.871166744354	-4.046561931849283	16.3746634682918	14690901.380860226	2938.7060818142363	29.19583393614994	8635993.435291981	852.3967192272444	3836.471276871384	-5.869353173764921	14718511.858259149	34.44930667838435	3653.541200592217	2889.654933946058	1.047676	20.585358	0.2463360956828086	0.1349267813441353	-0.0197821979	0.0473655342	-0.0198477618	0.0366838691	-0.0179161762	-0.0219577174	-0.014017111	0.0749693347	0.0031784714	0.0052953968	0.0022346999	-0.0007273743	-0.0037495813	0.0119922723	-0.0209027178	-0.0176699655	0.0276767633	0.0314196584	0.0463899869	-0.097791252	-0.0480759359	-0.046242085	-0.0053969756	-0.0037691103	-0.0516249076	-0.0548689172	0.005504567	-0.0169021999	0.0485077622	-0.0534763865	-0.0055042557	-0.0577119498	0.025686874	0.0291349554	-0.0941386649	-0.0435450862	0.0562936277	-0.0457435106	-0.1050162037	-0.0661119177	0.0	-0.0175581121322778	-0.0340740637664821	0.0011610418215622	0.0003082873016496	0.0413102665224585	0.0367867405930298	0.0013532642834588	0.0017065381201565	-0.0815924754241308	0.0305482755892967	0.0066573320458373	0.0009331971414796	-0.0002144217965109	-0.0022063580737892	4.5976706818961806e-08	4.868015949774789e-06	-0.0005980277618873	0.0002821226805358	3.576372039879332e-07	7.959320687270508e-08	0.0002599357565201	0.000410059560355	6.756659751767674e-08	1.6814884303853594e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3832.188919221589	-0.6822475227650102	0.4654616823189931	14685671.91260473	2946.089677724328	7.383595910091572	8679444.389193835	54.517488563520985	3841.469146609151	4.997869737766905	14756885.204350038	24.978701915686237	3657.276631304182	2884.861128547881	0.800355	15.725857	0.1777995151051316	0.0847937390626459	-0.040046196	0.0608567591	-0.0202625623	0.0308471427	-0.0160213719	0.0005728247	-0.0496081966	-0.0392014267	-0.0124161645	0.0155812393	-0.0139628315	0.0151000504	-0.0195662027	0.0419302007	-0.0090747827	-0.0398848158	0.0221785832	0.0425376471	-0.0324650905	-0.0753815828	-0.0418479421	-0.0106281907	0.0012244756	0.0429930939	-0.0172083852	-0.0361955013	0.043644299	0.0342981056	0.0258425893	0.0172986483	-0.0784272768	0.0185886873	-0.1307145111	0.0877527374	-0.0422383587	-0.0085949188	0.0547148343	-0.0490595746	-0.1055039182	-0.0601636995	0.0	-0.0413276205784569	-0.0237695084461791	0.0005649895317729	0.0017079722226768	0.0257303705035383	-0.0155798960189201	0.0002427331599603	0.0006620519662493	-0.0336945799049885	0.0478978955191422	0.0011353247149736	0.0022942083951626	-0.0005352215173368	-0.0003207997208259	2.864620726203065e-07	1.029124608819754e-07	-0.0015414243874567	-0.0009433966255694	2.3759891422462625e-06	8.899971931357307e-07	-0.0002869121995024	-0.0005468479560225	8.2318610223305e-08	2.990426870059862e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3830.080099096921	-2.108820124668	4.44712231820476	14669513.56549828	2924.658932532793	-21.430745191534697	8553629.871643858	459.2768394644876	3837.127124532727	-4.342022076423746	14723544.569824794	18.85315571215117	3651.7298180437833	2863.6100329488827	0.799736	15.713675	0.0880664696491891	0.0467809692043191	-0.0389878132	0.0270954799	-0.000974072	0.0251444757	-0.0092456321	-0.0129364456	0.0297305869	0.0592095871	-0.0057912109	-0.0081777044	-0.0040684563	-0.0007195366	-0.0192850924	0.0171823604	-0.0261934275	-0.0229444408	-0.0026251927	0.041583015	-0.0513489889	-0.031263549	-0.0821320324	-0.0221502827	-0.0048370038	-0.0134779296	-0.05955806	-0.0388877795	0.1021971339	0.0964099407	0.0061016154	-0.0161121877	-0.028994363	-0.0162928939	-0.0791040443	-0.0514514998	-0.0562346682	-0.0142154307	0.0531191875	-0.0523151974	-0.1056992146	-0.053919087	0.0	-0.0139968824698684	0.0273307381085885	0.0007469692455602	0.0001959127188753	0.035515213326235	0.0097848428226967	9.574314906487914e-05	0.0012613303776079	-0.0551086639520974	-0.0214140840471089	0.0030369648425851	0.0004585629955766	-0.000438150574686	9.707094265080002e-05	1.919759260976721e-07	9.422767907114906e-09	-0.0010479417746678	0.0004934826127889	1.098181963093898e-06	2.435250891249595e-07	-0.0002867296615262	1.8253797620003878e-07	8.22138987989292e-08	3.332011275520591e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
