global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
4232.926656168514	-10.796083951663604	116.55542869136842	17917668.076501954	3485.7831620912293	-47.15818518561309	12150684.25311873	2223.8944300005783	4122.511135765511	2.2047468987757384	4.860908887661236	16995098.064510647	4040.258796908885	2871.1078439286944	1.339513	17.590927	0.1223331378622377	0.0601061011717557	0.0448116907	-0.0855744686	-0.1410425594	-0.1199632405	0.0218736646	0.0497730513	-0.146945332	-0.01121324	-0.0203181468	-0.0918955401	-0.0385878137	0.0758631085	0.0281653155	0.0768603856	-0.0598249931	-0.0380368502	0.0032696954	0.0376756591	-0.1743879779	-0.0621987032	-0.1869746654	0.2073815119	-0.0380440806	-0.0441263998	0.07550837	-0.0572202803	-0.1326275397	0.0543160675	-0.044078593	-0.0312356046	0.0184851974	-0.0216786661	-0.0208277396	-0.0370206184	-0.0046234606	-0.014863144	-0.0237890813	0.0896187578	-0.0657381345	-0.0758005639	-0.0430582217	0.0627980291	0.011792156	-0.0868963812	-0.0206536208	-0.2162840725	-0.1504961894	0.068393361	0.0974008399	0.0487601448	0.0494460569	0.0611855388	0.0194294015	0.0808227915	-0.0044559874	0.0803674688	0.0371395773	-0.0874745841	-0.0307850379	-0.2061683527	0.0134738375	-0.0192825275	0.0782676189	0.0272318949	-0.0036125722	0.0706674945	0.0294627101	0.1035453956	-0.0888245064	-0.0661072563	-0.0268403991	-0.1817851836	0.0396615219	-0.0142086028	0.0123906664	-0.0482154148	0.0585302335	-0.0127386964	-0.0487917	-0.0927938312	0.0437035653	0.0191373232	0.0266083562	-0.0597331386	-0.0052275235	-0.1107393647	0.0040005407	-0.0464329184	0.0641690889	-0.0272819228	-0.0973854535	-0.0912870929	0.046759749227192	-0.006138655847181	3.768309561012955e-05	0.0021864741477898	-0.0462354524123185	0.0355562691426029	0.0021377170597717	0.0012642482753412	-0.0698770403802484	-0.0404480170898296	0.0016360420864991	0.0048828007723028	-0.0004529011959137	0.0002820995287989	2.051194932600597e-07	7.958014414856142e-08	-0.0009610468624949	0.000314953424053	9.236110719112912e-07	9.919565932270886e-08	0.0002057820320849	0.0002067509628005	4.2346244728990825e-08	4.274596061896813e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4234.376396130849	1.4497399623351157	2.101745958391423	17929943.464110073	3503.6306045119827	17.847442420753396	12275427.412873002	318.53120096210785	4120.575435409193	-1.9357003563181931	3.7469358694503807	16979141.918897662	4041.4834083669966	2821.5863292830777	1.343685	17.645721	0.1181813402451445	0.0611367908766993	0.0334291218	0.0352024501	-0.050321095	0.1016537992	0.0306512337	-0.0029996267	0.0307443134	-0.0260646869	-0.0950448714	-0.0472517823	0.0161904719	0.0297127542	-0.0621594291	0.0231559266	-0.0979954387	0.0671846988	0.1806433086	-0.0228623316	-0.0086058597	-0.1267115013	0.0406476979	0.0259152526	-0.0389529611	0.0060905913	-0.0168141507	0.0121990658	-0.0963244715	0.0659844537	0.0508299638	-0.0211528033	0.0410603663	0.0549629855	-0.1246015044	-0.0646176021	0.0973670896	0.0497620013	0.2302102679	0.0388445484	0.0438059632	-0.0377018436	-0.1098204506	-0.0067384542	-0.1855253016	0.0440687669	0.049680069	-0.070785214	-0.0196698275	-0.0346849515	-0.0123574119	-0.0096296517	0.0030964803	0.0438942682	0.0124969017	-0.006626654	0.056212942	0.0454463354	0.116075993	-0.0935645895	-0.0540592502	0.0279099853	0.0816988173	-0.1441911653	-0.02031992	0.1204597841	-0.0661438235	0.0310851751	-0.0014796389	0.0214269445	-0.0720611973	-0.0283460781	0.0578805825	0.0133288364	0.0771170638	-0.0012528145	-0.0757457009	-0.0004174977	0.0724208467	0.0010686928	-0.1536976495	0.0067910015	0.0730993012	0.0577224228	-0.1369192911	0.0187265421	-0.1368008883	0.0184934562	0.0547669831	0.1183639254	0.062699827	-0.0308186837	-0.0993631376	-0.0873882332	0.050789777965079	0.0040300287378869	1.624113162819508e-05	0.002579601545742	-0.0591227240850287	-0.0128872716727101	0.0034954965032344	0.0001660817711662	-0.0235125310994419	0.0463645092808065	0.0021496677208499	0.0005528391187022	-0.0010130015555052	-0.0005601003595914	1.0261721514559546e-06	3.137124128145275e-07	-0.0012920006809609	-0.000330953818466	1.6692657596034297e-06	1.0953042995722617e-07	-1.1544009324172128e-06	-0.0002069364330173	1.3326415127657305e-12	4.2822687309930615e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4220.95060731529	-13.425788815558915	180.2518053199869	17816424.029395312	3485.683484876478	-17.947119635504805	12149989.356740627	322.0991032111221	4088.8968731567193	-31.678562252473967	1003.5313063838684	16719077.639310796	4009.1347920110734	2854.766898114829	1.348958	17.714966	0.205731897041446	0.1260590893225568	0.0176958047	-0.0162323063	-0.015829177	-0.0962151714	-0.0243209851	0.0040027052	-0.0250297759	0.0148968857	-0.0466628051	0.0134227363	0.1679752359	-0.0599604649	0.0972712293	0.2180377488	0.3217695726	-0.1777052498	-0.0220644287	-0.0170602357	0.0566659795	0.1031347639	0.0821307103	0.0356273979	0.0316385235	0.1690596779	0.0389297025	-0.0659656198	-0.0910630227	-0.0321478825	-0.1024188911	-0.1233388137	-0.1717427216	0.0113866477	0.0632348196	0.050725928	-0.0616168884	0.1810918433	-0.0276849105	-0.0615911213	-0.1084932073	-0.1122802775	0.2360771652	0.2838912329	0.1215684278	0.050809984	0.0135680768	0.1251888557	0.0014424953	-0.1175432448	-0.0280809582	0.1109144958	0.1763725001	0.0064896994	0.0183154421	-0.0883788364	-0.0479597114	0.2616415474	-0.1465057809	-0.0010830689	-0.0130917564	-0.0166282245	0.1181036579	-0.0280367133	-0.0551899454	-0.1216297079	0.0376489791	0.0511605845	-0.0430262462	0.0397495798	0.0869897181	-0.0228940467	-0.0123138411	-0.1630062341	-0.0991115611	0.0216880428	-0.0135920319	-0.2438778915	-0.0218333233	0.2017842316	0.0009401711	0.1275120128	-0.0228207289	-0.0945964264	0.0026409926	-0.0681519503	-0.1077641037	-0.1265552529	0.1465158495	0.109449482	0.0612114661	-0.0343178967	-0.1010684743	-0.0830636267	0.0492079438821377	-0.0015818340829412	2.502199065954734e-06	0.0024214217411076	-0.0258068374779725	0.0333158866070562	0.0006659928606144	0.0011099483004142	-0.1415825589050996	-0.1180700278056577	0.0139405314660287	0.0200456209861159	-0.0016203211445879	-0.0006073195890827	2.625440611598642e-06	3.688370832835796e-07	-0.0011577541520082	0.0001342465289526	1.3403946764922264e-06	1.8022130535848116e-08	0.000312562451948	0.0003137168528804	9.76952863677458e-08	9.841826378119333e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4224.80027713081	3.849669815520429	14.81995768852909	17848937.38164457	3500.3544105323585	14.670925655880636	12252480.999333335	215.2360596003767	4098.1726288641175	9.275755707398275	86.03964394333168	16795018.895971034	4018.710845009866	2852.633795697837	1.424883	18.712044	0.43963461544998	0.2653466817185857	0.0439115215	-0.1238682164	0.0804920135	-0.1237130182	0.0183198033	0.0221787566	0.0353120165	0.2155320737	-0.032403518	0.026202944	0.1976281311	-0.1950758983	0.1036659498	-0.1595171349	-0.0913712629	-0.1175451511	-0.030975533	0.115380231	0.2468505224	0.1500671272	0.2147264237	0.0385164366	-0.2667623517	0.0159083659	0.0655364333	-0.2239444452	0.1420966259	0.0185911483	0.1839220846	0.0477696034	-0.0857349515	0.0230229466	-0.062693523	-0.0426504374	0.000232268	0.1326785523	0.0315394672	-0.1957122006	-0.0843115314	0.1708767364	-0.1177519022	-0.001173284	0.0992194162	-0.1958049778	0.0423155735	0.2415899859	-0.034595668	-0.2743633986	0.1353035702	0.2150096479	0.015727507	-0.0059546169	-0.0243906432	-0.0808672824	-0.191300774	-0.1355468749	0.1032604749	-0.0103121799	-0.0548927347	0.1475855375	0.1244160203	0.0110474201	-0.0293745948	-0.0069207711	0.2223818087	0.1184601486	-0.107062802	0.0382430475	0.0808394147	0.1448928134	0.0914683319	-0.0724533134	-0.1021123284	0.0240530832	0.0865849826	-0.1682621773	0.0103601494	0.2188359991	0.165029742	-0.0491772286	0.0470800851	-0.1111753315	0.2606876756	-0.055028472	0.209666161	-0.0480007833	0.0124793943	-0.0760147432	0.0597044597	-0.0377752987	-0.1024967892	-0.0783343427	0.0764741432243312	0.0272661993421935	0.0007434456265682	0.0058482945818955	0.0462858781393009	0.0720927156172734	0.0021423825151262	0.005197359645073	-0.3712833085767073	-0.2297007496716077	0.0527624343996986	0.1378512952276664	0.0001999831314354	0.0018203042760233	3.999325285870848e-08	3.3135076573087103e-06	-0.0012080072197599	-5.025306775169997e-05	1.4592814429920437e-06	2.5253708184569474e-09	-2.837922065510841e-05	-0.0003409416726031	8.053801649913316e-10	1.1624122411740517e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4246.125288037566	21.32501090675578	454.7560901732529	18029579.961712103	3533.11710378286	32.76269325050134	12482916.469042985	1073.3940690264462	4122.972010537545	24.799381673427888	615.009331384351	16998898.19967601	4041.2282817610567	2857.6928385756305	1.681526	22.082369	0.6110892372475817	0.3504307712805933	0.0733667333	-0.0497847937	0.112053153	0.0503576128	0.1224577979	0.0205725418	-0.0384763597	0.0843794642	0.0539535137	0.0668044942	-0.1727026219	0.0341392044	0.009825599	-0.1469946916	-0.0383094111	0.1030699699	0.0719458016	-0.1204185027	0.0839368584	0.0956223854	0.05698571	-0.0745075834	-0.0455258196	0.0160639277	-0.2364398784	0.1319405704	-0.0528266117	0.0166701957	0.0727679909	-0.0563976277	0.0009366227	0.0728749942	-0.096149757	0.0270772858	0.1006911067	-0.2252391134	-0.180116114	0.0349225272	0.0171851095	0.1337238817	-0.0554644904	-0.0680764694	-0.0771017701	0.1178120269	-0.0784596624	0.1551717392	0.0004920498	0.0339014301	-0.1172311132	0.0742344613	-0.1152047096	-0.1048850732	0.0040921074	-0.0126404862	0.1880728319	0.0227753431	-0.0419238625	-0.0095495985	-0.0174261657	0.1711797883	-0.1906909195	0.0073873324	0.1102556203	0.2001140378	0.0256418066	-0.0902630535	-0.112123503	-0.0940846861	0.13808393	0.0212700012	-0.0011149004	0.0994731487	0.0900165415	-0.0290948036	0.0834528909	0.0239492483	-0.0873098149	-0.0414372039	0.0161563443	-0.0943715617	0.0707654549	-0.0216647387	0.0422421126	0.0116996172	0.0723991328	0.3059390872	-0.0340159453	0.1426081158	0.0581792666	-0.0411866773	-0.1036441676	-0.0732234215	0.0776678575352605	0.0011937143109292	1.424953856117401e-06	0.0060322960941175	-0.0887075169702313	-0.1349933951095322	0.0078690235670238	0.0182232167231982	-0.1583244032177475	0.2129589053589598	0.0453514953716864	0.0250666166542558	-0.004217143259192	-0.0044171263906274	1.7784297268548523e-05	1.951100555077704e-05	-0.0015090452813137	-0.0003010380615538	2.2772176610551444e-06	9.06239145040695e-08	0.0004923207765269	0.000520699997182	2.423797470000499e-07	2.711284870653436e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4239.872962171519	-6.252325866046704	39.09157873523666	17976522.735353094	3506.108586079365	-27.008517703494817	12292797.417379444	729.460028539993	4118.241817527265	-4.730193010280345	22.374725914505035	16959915.66763027	4037.077636857624	2854.2641457517293	1.153423	15.147143	0.1251695228263709	0.0842626944193064	0.0771330799	-0.0304189141	0.0117557214	0.0970703271	0.0420487119	0.0427805032	0.0446422752	-0.0224531637	-0.0929420218	0.0416366966	-0.0698983719	0.0044273774	-0.063164004	-0.0343949041	-0.027742062	-0.0899158338	0.0612208305	-0.0845739663	0.1481133047	0.0864377362	0.037145725	-0.0130778515	0.0579154101	-0.0742488844	-0.0767574102	0.0732858819	0.0044822343	-0.0085319829	-0.0863176781	-0.0467629846	-0.123339812	-0.0283697374	0.0800644007	-0.0038861096	-0.1463148186	-0.1144821923	0.0278568089	0.0095461674	0.0595378596	0.0248158902	-0.0632766529	0.0630801608	0.0185621202	0.0519239794	0.0161681698	0.1706493036	-0.0515722376	-0.0107217968	-0.0141177809	-0.0401270678	-0.1228712476	-0.0995871085	-0.0769885621	0.0039863865	0.004946272	0.0441008317	-0.119895917	-0.0262159075	2.57472e-05	-0.0300135452	-0.1133723867	0.0359991578	0.0813934559	-0.0432810589	-0.0435646199	-0.0727972451	-0.1290924812	-0.1312324996	0.1054450093	0.0623992498	0.0897889259	-0.0078107739	0.0294438925	0.0294313807	0.0131256923	-0.0052097465	-0.0765310763	0.0965065939	-0.0396050818	0.0417086895	0.0802856173	-0.0439285347	0.0145756622	-0.0078897722	-0.0296257259	0.105642568	0.0498693072	0.0670227777	0.0566363516	-0.0445478763	-0.1045074645	-0.0677557633	0.0700621455894605	-0.0076057119457999	5.784685420248475e-05	0.0049087042445987	-0.0929456518342561	-0.0042381348640248	0.0086388941948947	1.7961787125662514e-05	-0.0766059495752813	0.0817184536424661	0.0066779056657158	0.0058684715103305	-0.0041250271981791	9.21160610129002e-05	1.7015849385717315e-05	8.485368696532351e-09	-0.0012551108874245	0.0002539343938892	1.575303339731516e-06	6.44826763998754e-08	0.0007784147691064	0.0002860939925795	6.0592955276297e-07	8.184977259007899e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4235.044046724482	-4.828915447037616	23.318424394638495	17935598.077696472	3521.324893435916	15.216307356550717	12399729.005131464	231.5360095690194	4114.645894055007	-3.5959234722577094	12.930665618333942	16930310.833463732	4032.804953652166	2854.821310583854	1.08536	14.253313	0.1424257877196611	0.0749916245604927	0.0511491898	0.0567096074	0.0997590402	0.0262621189	0.0290347613	-0.0776661029	-0.0115545852	-0.0270185352	0.0440562384	-0.0307846339	0.0213558726	0.0071965562	0.0145278352	0.0280531282	0.0106163812	-0.0137745384	0.0439524491	-0.0831151223	0.0780832281	0.0390182221	-0.0078920362	-0.056797384	0.0836208289	0.0306146807	-0.0341926735	0.0637495592	0.0045432131	0.0298458716	-0.0130104349	0.0657427348	-0.0260925649	-0.0321244656	-0.0294853266	-0.0412867836	0.1516062434	-0.0021845082	-0.0055593378	0.0108095755	-0.0356251563	-0.0237907385	0.0016239722	0.0294581021	-0.0066560192	0.0823475918	0.0129913302	0.1102326412	-0.0060825488	0.0815823913	-0.0343884599	-0.0422511102	-0.0411307769	-0.0507607696	0.0122449872	0.0131330419	0.0318236417	-0.0152183565	0.0355871886	0.0773211543	0.0234084939	0.0696857312	0.0955630788	-0.1228939069	0.0782205366	-0.0019375485	0.0104263863	-0.0530637068	-0.0866388402	-0.0787080101	0.115225285	0.0664406568	-0.0454399335	0.0788305293	-0.0433369778	-0.030169789	0.0332279475	0.066584161	0.0408897404	-0.0372739924	-0.0720013871	-0.050930335	0.1339601842	-0.07347329	-0.0641439833	-0.0028552924	-0.0085403465	0.0605127957	0.00664321	-0.0341396118	0.0550761846	-0.0478548005	-0.1050843138	-0.0619580057	0.0780199657494762	0.0079578201600157	6.33269016991523e-05	0.0060871150555494	-0.0692590939705013	0.0236865578637548	0.0047968220976147	0.000561053023433	-0.1381437192280969	-0.0615377696528156	0.0037868970938429	0.0190836871621712	-0.0036942405258249	0.0004307866723541	1.3647413062647033e-05	1.855771570780048e-07	-0.0016726968580194	-0.0004175859705949	2.797914778827973e-06	1.7437804283768474e-07	0.0009149149270188	0.0001365001579123	8.370693236818161e-07	1.863229311011013e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4225.104601786013	-9.939444938469023	98.7925656848575	17851508.89603334	3476.203761332744	-45.12113210317193	12083992.590303916	2035.9165622718929	4110.727669784946	-3.918224270061728	15.35248143050076	16898081.97513557	4029.442763466341	2820.115114317655	1.134564	14.89948	0.1890435829918266	0.116446701738559	0.0148426177	-0.0306061794	-0.0636824445	0.0721242279	-0.0143212911	0.0597593854	-0.023467356	-0.0681014616	-0.0697935063	0.0470351034	-0.0642068699	-0.015790341	-0.0892236331	0.0422671211	0.0219539648	-0.0173727721	0.0211332732	-0.1573126691	0.0333787752	0.0100494815	-0.0755690407	0.0507754439	0.0272634661	0.0110654952	0.0327466171	0.0739323897	-0.020186945	-0.0189754028	-0.1501867935	0.1281690903	0.0576695063	-0.0652255275	0.117364909	-0.1166036399	0.0873679768	-0.0035901743	-0.0199771468	-0.0074857372	0.0585589435	-0.0554653673	-0.0242465608	0.0652718641	0.0080625663	0.1370681241	0.0053386332	0.0282244177	-0.0941006877	0.1257418763	-0.0051424028	0.0081671771	-0.0595770138	0.0393761953	-0.0726717482	0.0757767377	0.0831955233	-0.0092131376	-0.025099617	0.1817217263	0.0726880313	-0.0112463151	-0.0887854427	0.065682502	-0.0901943477	-0.0042075953	-0.0885030909	-0.0593558072	-0.0783545409	-0.1490312408	0.10715002	-0.0039576438	0.0585664507	-0.0329397414	0.077419824	-0.0061650771	0.0081359291	0.0002740814	-0.0230583223	0.0561570324	-0.0530018147	0.0587806066	0.0293205498	-0.0194077701	-0.0379109447	-0.0105255282	0.0062034689	0.1371820807	-0.003696936	0.040126555	0.0534992409	-0.0511034211	-0.1053731342	-0.055858395	0.0777711657617175	-0.0002487999877587	6.190143390873034e-08	0.0060483542239365	-0.1141883945259678	-0.0449293005554665	0.013038989444418	0.0020186420484034	-0.0382896954137805	0.0998540238143164	0.00997082607191	0.00146610077488	-0.0042949505305176	-0.0006007100046927	1.8446600059593414e-05	3.60852509737904e-07	-0.0016010273811275	7.16694768919e-05	2.5632886751199816e-06	5.136513917958588e-09	0.0007070652359177	-0.0002078496911011	4.999412478433527e-07	4.32014940908227e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4231.476176790961	6.3715750049486815	40.59696804368679	17905390.63474945	3537.0864868164062	60.8827254836624	12510980.815219227	3706.706262318995	4104.279327533645	-6.448342251300346	41.581117789905214	16845108.79842003	4022.62216641336	2809.814650812056	1.197372	15.724285	0.13593872629728	0.0840747010416166	-0.0039053502	0.0703909757	0.1005479207	0.0470648475	0.0144229983	-0.1212739686	0.0527830327	0.0195751706	0.0163993361	0.0471300897	0.0519202226	-0.0547192317	-0.0324696874	0.0499021786	0.055574163	0.0089907833	-0.0243573547	-0.0742494301	0.0413709551	0.0978866995	-0.1623308127	0.0258076708	-0.0018408559	-0.0237568494	-0.0215866224	-0.1004574422	0.0132246165	-0.0554684876	-0.059556286	-0.0482667013	0.0101785587	0.0066062747	0.0983621189	-0.0251847106	0.0775558727	0.0925929669	0.0647245018	-0.0578772789	0.0140492529	-0.038529647	0.0498360952	-0.0003043868	0.0390368191	0.0652199963	-0.048693434	0.0848496753	-0.0078231229	0.1284150505	0.0805465784	0.015960082	-0.00189706	0.0396525431	-0.0853298632	-0.1444941611	-0.0111119266	-0.0124644961	0.0052816857	-0.0355086598	0.0393872837	-0.0529642195	0.048804246	-0.0949192282	-0.0435531108	-0.0521337152	-0.0023194858	-0.0526830573	-0.0486821144	-0.0798052296	0.1521438912	0.031645888	-0.0387853921	0.0456302242	-0.0807698007	-0.0094459855	0.0159570956	0.0254166391	0.0599978491	-0.0462502206	-0.0466221017	-0.0401942586	-0.0372337218	-0.017931346	-0.0866135285	0.0917946378	0.0141540995	0.05944756	0.0479704794	-0.0609455303	0.0519060008	-0.0542897799	-0.1053731342	-0.0494866478	0.072383777032897	-0.0053873887288204	2.9023957315422128e-05	0.0052394111775481	-0.0919626868913923	0.0222257076345755	0.0084571357802842	0.0004939820798576	-0.1153429001678745	-0.077053204754094	0.0059371963628763	0.0133039846191362	-0.00408013913316	0.0002148113973575	1.664753534594364e-05	4.614393643472455e-08	-0.0016736395029754	-7.261212184789994e-05	2.801069185919744e-06	5.2725202392542675e-09	0.001045090220308	0.0003380249843903	1.092213568583424e-06	1.1426089007206256e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4224.76962719764	-6.706549593321142	44.97780744767598	17848678.402891688	3497.991846033045	-39.09464078336123	12235946.95491367	1528.3909379800511	4108.674032484621	4.39470495097612	19.31343160613402	16881202.30521344	4026.847116099282	2843.459051498761	1.240342	16.288582	0.080345586529531	0.0707371168907544	0.0038874951	-0.0527063534	-0.0820828327	-0.033982077	0.03276479	0.0716641509	-0.0878239381	-0.0142782771	0.0232065455	0.0373141203	0.0695511231	-0.0183978161	-0.0720991321	0.0398260525	0.0906123071	-0.0689867521	0.0228270393	-0.0785948646	-0.0267943785	0.0524768423	-0.1054439576	0.0600721783	0.0306838655	-0.0278199809	-0.0025557021	0.0369024606	0.0621496817	0.1970437697	0.0149006466	0.002829614	0.0274549308	-0.0723763605	-0.0746337351	-0.0306928852	0.0408105107	0.0595401908	0.11238303	-0.0147550753	0.0551396219	-0.0407764636	0.0460979756	0.0986587077	0.0561697433	0.0803286387	-0.0653722022	0.0256437658	-0.0997753469	0.0657488054	0.0193722055	-0.0937948545	0.0555699028	0.0495965309	0.0377414347	0.083655478	0.0277219162	-0.0896979833	-0.0009591439	-0.0784845755	0.0534143835	0.002591653	0.142626851	-0.0444053641	0.0240119327	-0.0249842624	-0.0719699597	-0.0403250521	-0.0510200127	-0.126773066	0.101275722	-0.0003368115	-0.0233517407	-0.0987415897	0.0284079473	-0.0559527456	0.0121592837	0.0338839969	-0.0147050366	-0.0516440096	-0.0216710466	0.0452394381	0.0326196507	-0.0062547058	0.0410904152	-0.055723408	-0.0870955087	-0.0556621697	0.0075360806	0.0140037002	0.0502969496	-0.0574099951	-0.1050843138	-0.0428738067	0.0780561419609	0.0056723649280029	3.21757238764384e-05	0.0060927612978201	-0.0918331112947754	0.0001295755966169	0.0084333203300786	1.6789835238625987e-08	-0.0452489380623433	0.0700939621055312	0.0049131635236516	0.0020474663957697	-0.0041601333209075	-7.999418774749974e-05	1.7306709247724865e-05	6.399070073382237e-09	-0.0016737008865261	-6.138355069986584e-08	2.8012746575582528e-06	3.767940296523e-15	0.0010540283269974	8.938106689399938e-06	1.1109757141129377e-06	7.988975119109591e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4227.92937416393	3.159746966290186	9.984000890980033	17875386.792918205	3478.899076307142	-19.092769725903054	12102738.783130685	364.5338558063602	4105.76405990436	-2.9099725802616376	8.467940417874573	16857298.51560233	4022.936785076258	2787.3377515935745	1.082343	14.213693	0.0306527928684042	0.018794150565919	-0.0219790625	0.0264700583	-0.0033743126	0.1352372231	-0.01697281	0.0233512659	0.0572557549	-0.0994988923	-0.0681925454	0.1042506416	0.1047991707	-0.0595018159	-0.1255924256	-0.0188235448	0.0472618402	-0.0689005373	0.0103871235	-0.0876921334	0.0699612494	0.0424282606	-0.0359823908	0.0068600943	0.062057058	0.0781723994	0.0745186602	0.0810235477	0.0938695238	-0.1717022593	-0.0332759318	0.0795913613	-0.0996761185	0.0121547008	-0.0785889664	0.0170847483	-0.0345146238	0.0230891185	0.0091869305	-0.0662711877	0.1486279357	-0.0050440322	0.0219655981	0.0475191582	0.0547601053	0.0755882306	0.027644107	0.088877672	0.000807757	0.0192210526	-0.0318922752	-0.052764399	-0.0258638823	0.0336185363	-0.0952322849	-0.0041926915	-0.0891420201	0.0867560507	0.0237104451	0.0556359055	-0.0449206246	0.0835848006	0.1807913382	0.0416260212	0.0557446639	-0.0659305043	-0.072759943	-0.0509855542	-0.0587177385	-0.1307245626	0.0997975278	0.043953292	0.0795185157	0.0230554257	-0.0492677825	0.0194381172	-0.0621539589	0.0213624731	-0.0068167994	-0.0459731835	-0.0334523024	0.0267165391	-0.0512881567	-0.0608438355	-0.0202708969	0.0259325026	-0.0176369093	0.0240589196	0.0269410276	-0.1634931345	0.0486725775	-0.060460265	-0.1045074645	-0.0360520886	0.0779998892663087	-5.6252694591293895e-05	3.164365648781385e-09	0.0060839827255564	-0.1084239366231401	-0.0165908253283647	0.0117557500328586	0.0002752554850763	-0.0455249415507665	-0.0002760034884232	7.617792562177637e-08	0.0020725203032007	-0.0041431252115562	1.7008109351300364e-05	1.7165486518632604e-05	2.892757837057909e-10	-0.0015294254557314	0.0001442754307946	2.3391422246392003e-06	2.0815399930996256e-08	0.0011673390139919	0.0001133106869945	1.3626803735875812e-06	1.2839311787165565e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
