global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
3995.4878874910496	6.872809234671422	15963923.45908769	47.23550677618478	3244.35638788695	-0.3823931294100475	0.1462245054200093	10525848.371622857	3790.494339425223	2.6635582010580947	14367847.33721466	7.094542290423834	3670.34523916871	2849.6673366409577	1.106449	15.598749	0.0457114825482918	0.0220670803471385	0.0421654652	0.0304118391	0.0787583117	-0.0426572315	-0.0162567859	0.0195600915	-0.1257473156	-0.0180212011	0.0226173669	-0.0833384127	-0.0143661181	-0.022627163	-0.0374554869	0.0531348808	-0.0131262818	-0.1116160155	-0.0403254293	0.0562530732	-0.0020761807	0.1062168928	-0.0131516759	-0.0627716496	-0.0042889318	0.0745365944	0.0428541364	0.095548428	0.0916313015	0.1484381493	0.0830893488	-0.0166078767	0.1030695281	-0.0099382582	-0.0207615747	0.0378586275	0.079023266	-0.0226370113	-0.0265153686	-0.1031333552	-0.0361090201	0.0294768327	-0.094085735	-0.0597596015	0.0527137389	-0.1823074729	-0.0246029042	-0.0131588894	-0.0825454998	-0.0645279343	-0.1075345743	0.005920871	0.0214487258	0.0002415635	-0.0435809855	-0.0194233625	0.0086533728	0.0645767263	0.0119840147	0.02027136	-0.0373693345	0.0176260829	0.1315106101	-0.0975371837	0.0002840974	0.0863553052	0.061407154	-0.0451517019	-0.1213648392	-0.0115190772	0.1007945948	0.0843764166	-0.0340506998	0.0290948713	-0.0027551973	-0.0204340152	0.0878992835	0.0411866773	-0.019209311	-0.0732234215	0.0077666426308979	-0.0086817641232955	7.537302829254089e-05	6.032073775608065e-05	-0.007336593780181	-0.0177547414875931	0.0003152308452912	5.382560829539054e-05	0.0246639746018928	0.0090749578827882	0.0006083116431628	8.235486057437972e-05	-0.000206990183525	-6.600426751559999e-05	4.2844936075713175e-08	4.356563330270888e-09	-0.0001250157527876	0.0001039929121678	1.5628938445050315e-08	1.0814525781139765e-08	0.0001569870647305	3.400320140889998e-05	1.1562177060542175e-09	2.4644938492698197e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3998.119665289094	2.631777798044368	15984960.857971378	6.926254378279262	3262.1016281292004	17.745240242250475	314.8935512551857	10641307.03224318	3791.860455419147	1.3661159939238132	14378205.7133715	1.866272908854448	3670.549031857679	2889.5631782052046	1.072092	15.114388	0.0597246468279193	0.0305593748326779	0.0714283444	0.0170436791	-0.0927570206	-0.0336679597	-0.0369513044	-0.0134291167	0.1348379696	-0.068318724	0.0118065963	-0.0322936226	-0.0099159428	-0.0174897348	0.0105139542	0.0479704207	-0.0207158809	0.024189649	-0.0089294843	-0.0040920771	-0.0940575336	0.0424846081	0.1571293552	-0.0153961371	0.0452937822	0.0358633088	-0.0803890753	-0.0937904703	-0.0490209652	0.0149384352	-0.1038617802	-0.1102358118	-0.091237793	-0.0123205966	-0.0221254809	0.0048414896	0.0050314396	0.092061329	0.0201973346	0.0708640648	-0.0120577772	0.1061100851	-0.0076638657	-0.0490840943	-0.0115620276	0.0245842672	0.0893798994	-0.0102950694	0.1159317147	0.1354952297	0.0781229559	0.045574819	0.0296217525	-0.0122123961	0.0141476324	-0.0799439828	-0.0091010529	-0.0109823997	-0.0112721024	-0.0844688643	-0.0274840932	-0.0070762579	-0.0671062897	-0.0378070434	-0.0094534754	-0.0278091213	0.1430616934	0.0315176753	0.106546912	0.0722772186	0.0746144988	0.0516930068	-0.0076824331	0.0147740288	0.0559380917	-0.0752378953	0.0868705278	0.0377752987	-0.024607302	-0.0783343427	0.0070972541040958	-0.0006693885268021	4.480809998142859e-07	5.037101581810467e-05	0.0103624087218463	0.0176990025020273	0.0003132546895667	0.0001073795145185	0.003808712613889	-0.0208552619880038	1.450629177519718e-05	0.0004349419525882	-0.0002840000011973	-7.70098176723e-05	8.06560006800664e-08	5.930512017920888e-09	7.242000110707636e-09	0.0001250229947877	5.2446565603489405e-17	1.5630749225687937e-08	-5.099999903121145e-05	-0.0002079870637617	4.3258618692218215e-08	2.600999901183569e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3995.89350751284	-2.2261577762537854	15967164.92338327	4.955778444775199	3237.184339954007	-24.91728817519333	620.8712500056296	10479362.45084346	3796.5840636884095	4.723608269262513	14414050.552652797	22.3124750814452	3674.762902341968	2890.523553120162	1.064196	15.003069	0.0567898531135461	0.0324136544324268	0.073814152	0.035282735	0.0837606289	0.0334534913	-0.009360546	-0.0483483222	-0.152732124	-0.0286702981	0.0706892083	0.0620578279	0.0220268733	-0.0405922748	-0.0017949624	-0.0161256556	0.0035847858	0.0167626526	-0.0667752327	-0.020540549	0.0211863965	-0.0734701217	-0.0729507083	0.100768049	-0.0170988304	-0.0554596117	-0.1055507762	0.1364810654	-0.0754489571	0.0072469002	0.0238785141	0.010912126	-0.0483909297	0.0206630395	-0.0313882764	0.0084370789	-0.0044879783	-0.1007533108	-0.0970144769	0.028177803	-0.0354729898	-0.0126603062	-0.0728357329	0.0393966334	0.094374851	0.0476688642	-0.0723605644	0.0610063625	0.072805906	-0.0893634044	0.0619318346	-0.0142707213	0.0242172745	-0.0002453837	-0.0461225681	-0.057081515	0.0147738279	0.0883847636	-0.0044764184	0.0830840175	-0.0711429957	-0.046994415	0.0919909917	-0.0119171718	0.0709501442	-0.0380516637	-0.0085242638	0.0071257064	0.0522215515	-0.1273033504	0.1274797858	-2.70032e-05	0.0223626261	-0.0947489502	-0.0342436129	-0.149765384	0.0858153105	0.0343178967	-0.029937846	-0.0830636267	-4.974793718304227e-05	-0.0071470020412788	5.1079638178043935e-05	2.4748572539679195e-09	-0.0107631162303789	-0.0211255249522252	0.000446287804507	0.0001158446709886	0.0251758561424253	0.0213671435285363	0.000633823732504	0.000456554822569	-0.0001409999958674	0.0001430000053299	1.988099883460681e-08	2.0449001524351425e-08	3.595499897812715e-09	-3.646500212894921e-09	1.2927619515171244e-17	1.3296963802642705e-17	-5.099999903120716e-05	4.296151108473811e-18	1.845691434684076e-35	2.600999901183131e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3998.118439398004	2.2249318851636417	15984951.05545433	4.950321893617836	3260.691207393523	23.5068674395161	552.5728168189822	10632107.149973432	3794.748299024471	-1.8357646639383347	14400114.652949115	3.370031901364627	3675.195793207544	2898.7000087692354	0.95856	13.513811	0.0280450597764877	0.0171602617869743	0.0669075414	0.0176950108	-0.0395362971	-0.0456184739	-0.049129058	-0.0140260419	0.0489713991	-0.0400688169	0.0209286928	-0.0149257154	-0.0056432028	-0.040480492	0.0503578221	0.0671176721	-0.1522859939	0.0644725437	0.0501056371	0.0102380817	-0.0306871966	0.0216197564	-0.0428150509	-0.0639005203	0.0097372304	-0.0214092202	0.0215014229	0.0309078055	-0.1122163243	-0.0032513336	0.0114382812	-0.0226079023	0.0402375976	-0.0033584157	-0.0425015433	-0.0110531493	-0.0019400783	0.1370984447	-0.058613904	0.0708126539	-0.0100712127	-0.0575560872	-0.016384947	0.1033380935	-0.0002316864	-0.0644059548	0.053603161	0.0315550392	-0.0559537451	0.0019656131	0.0504565055	0.0470245457	0.0272030671	-0.0005437959	-0.0126530713	-0.0767300903	-0.0001266279	-0.0089718466	-0.0012314239	-0.1426913527	-0.0730304826	0.0459995515	0.0329707224	0.0197741453	-0.0463548999	-0.0646763325	0.1148485049	0.0546030111	-0.0014484351	-0.0256469354	0.0907831226	-0.0861326339	-0.0075891304	-0.051071394	0.1400047424	-0.1035462234	0.0847339531	0.0308186837	-0.0351863325	-0.0873882332	-4.974794578060937e-05	-8.597567102697212e-12	7.391816008538134e-23	2.4748581093904493e-09	0.0006906354713294	0.0114537517017082	0.0001311884280443	4.769773542583825e-07	0.033516954018097	0.0083410978756716	0.0011233862066512	6.95739137715349e-05	-0.0003059999921777	-0.0001649999963103	9.363599521275248e-08	2.7224998782399023e-08	7.802999801853616e-09	4.207499904040901e-09	6.088680590772756e-17	1.7703055442504192e-17	-5.099999903120664e-05	5.149960319306146e-19	2.652209129042786e-37	2.6009999011830784e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3996.069236770989	-2.0492026270148926	15968569.345067471	4.199231406564738	3239.6405045704173	-21.05070282310589	443.1320893467184	10495270.598853268	3797.564366061096	2.816067036624645	14421495.114377012	7.93023355476391	3675.8891509341497	2879.122622475653	0.962375	13.567596	0.0499254727087512	0.0261398577959007	0.0599627192	0.0333841888	0.0911898038	0.0714557475	-0.0059168505	-0.0631424534	-0.1034536775	-0.0440868691	0.0996426088	-0.0107907116	0.0255826967	-0.0521890259	0.0059932317	-0.0139929114	0.0384092924	0.165425135	-0.0508529326	0.0330305229	-0.0204528216	-0.091554341	-0.058285122	0.0262653969	0.1013133157	-0.022470536	0.0149194428	0.0229115199	0.0075884391	0.0739920103	-0.0379286625	-0.0178324259	0.0185684061	0.0233824156	-0.0484751835	-6.82575e-05	-0.0297024123	-0.1176753069	-0.1123965178	0.1690388597	-0.0095107418	-0.0221845596	0.0090862348	0.0636675708	0.0710615011	0.03998478	0.0221371819	-0.0539100462	-0.0531187009	0.0374076415	0.0478877189	0.0090579555	0.0378887577	-0.0084318522	0.0055310878	-0.0560930496	-0.0162369799	0.0036747544	0.0033891151	0.1182437867	-0.0779828519	-0.0054335089	-0.0044380134	0.0375904085	-0.0207279425	-0.061719675	0.0491235884	0.0765295474	0.126850311	-0.1005525967	0.0604473847	-0.0561151359	0.0116311116	-0.0415530979	-0.0327070908	-0.1775910671	0.0836267848	0.0272819228	-0.0403383756	-0.0912870929	-5.851000672407736e-05	-8.762060943467986e-06	7.677371197704709e-11	3.423420886851577e-09	0.0103629343176976	0.0096722988463682	9.355336497345562e-05	0.0001073904076729	0.0137733275211644	-0.0197436264969326	0.0001897045510052	0.0003898107872503	-0.0001410057528237	0.000164994239354	1.9882622329378385e-08	2.722309902000505e-08	-0.0002449963879613	-0.0002450041909611	6.002323011408383e-08	6.002705358850407e-08	-5.101727480624506e-05	-1.72757750384152e-08	2.984524031779297e-16	2.6027623286559267e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3997.458948019576	1.3897112485869911	15979678.041101774	1.9312973544492136	3268.242191765898	28.601687195480736	818.0565104281267	10681407.024038762	3797.061652095734	-0.5027139653616359	14417677.189815989	0.2527213309696201	3676.948203650704	2891.963535251732	1.014512	14.30263	0.0604518862308449	0.0294475596878933	0.0417269632	0.0348193856	-0.0738259643	-0.036259843	-0.0515214398	-0.0765790416	0.0168849455	-0.0698088687	-0.0585911555	0.0926573569	0.0077603641	-0.0428098303	0.0072972007	0.0346521503	-0.1386332306	0.0057146645	0.016672759	0.0737647165	-0.0312900651	0.0496083771	-0.0915299462	0.0022354452	0.0263446192	-0.0637915114	-0.0418704428	-0.0665880119	0.0222663455	-0.0486270035	0.1900236543	0.0853205566	-0.0124325424	0.008671649	-0.0432352896	0.0066042203	0.0075377358	0.1160137465	-0.0159491913	0.0380590405	-0.0165132575	-0.0732982459	-0.1182856257	0.0359496796	-0.0358407886	-0.0500525818	0.0218448612	-0.044641549	0.0184123899	-0.0931953706	-0.0995623683	-0.0626556825	0.0346125076	0.0114643981	-0.0388092671	-0.0372996098	0.0464155566	0.0714137293	-0.0093704538	-0.0923678567	-0.0660402935	0.0589487469	0.0518566342	0.0234501198	0.0788054283	0.0097551719	0.0278762152	0.0323474708	-0.0235638467	-0.0364303664	0.1501791447	-0.1001973885	-0.0365635962	-0.0981354306	-0.0266184397	-0.0992954151	0.082494143	0.0237119231	-0.0453798541	-0.0947412111	-4.974788232914307e-05	8.76212439493429e-06	7.67748239123026e-11	2.474851796234265e-09	-0.0049813157686315	-0.0153442500863291	0.0002354460107118	2.4813506786816828e-05	0.0292711862034877	0.0154978586823233	0.0008568023417592	0.0002401836237372	-0.0004879999518446	-0.0003469941990209	2.38143953000332e-07	1.2040497415415598e-07	1.2443998720357284e-08	0.00024500883196	1.548531041522537e-16	6.00293277384135e-08	-5.099999903121366e-05	1.727577503139499e-08	2.984524029353706e-16	2.6009999011837947e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3986.1555316638464	-11.303416355729496	15889435.922614282	127.76722131097308	3239.3499253795994	-28.892266386298616	834.7630569368408	10493387.939056816	3792.8621062748016	-4.199545820932599	14385802.957215324	17.636185102112456	3672.8143773433935	2871.408369366994	1.057285	14.905643	0.0512262875835406	0.025184312127642	0.0219430647	0.038137154	0.0567275772	0.1473876443	0.0039750794	-0.0942880758	-0.0358411101	0.0214059045	0.1228738158	0.0473927226	0.0101285315	-0.0167131277	0.0415878761	-0.059006025	-0.0414096172	-0.006226679	-0.1140800983	-0.0360406661	0.0197794631	-0.0262639609	0.0164799388	-0.0632060977	0.067300144	0.0039040436	0.0045871166	-0.0420450756	-0.0702584146	-0.063834878	-0.0958002437	0.0966498191	0.0721162414	0.0063993887	-0.0351715907	-0.0350800164	-0.0858715983	-0.0322727706	-0.1199076266	-0.0461299687	-0.0779160835	0.0098276544	0.0411241588	-0.030856172	-0.0499112318	0.0168587146	0.0768534086	-0.0306837148	0.055896986	0.0593259225	0.0406781617	0.044943344	0.0348973012	-0.0006611819	0.0177054829	-0.0225410297	-0.0415401787	-0.1003795457	0.0810474653	0.0574702738	-0.0465209504	-0.0434997983	0.0509036311	-0.0143503303	-0.0136383096	-0.10040669	0.0156920847	0.1761112854	0.1150350403	0.077124977	0.1146215321	-0.0230054066	-0.1042584765	-0.080466981	-0.0114678317	0.0562807706	0.0813363727	0.0201130341	-0.0502969496	-0.0977337597	-9.296100151345854e-05	-4.3213119184315474e-05	1.867373669637854e-09	8.641747802385241e-09	0.0103409702819874	0.0153222860506188	0.0002347724498169	0.0001069356663729	0.0318070221400148	0.0025358359365271	0.0010116866574153	6.430463896982287e-06	-0.0001410168063208	0.0003469831455238	1.9885739664918018e-08	1.203973032775906e-07	-0.0002099886520767	-0.0002100010960754	4.409523400098936e-08	4.4100460352877935e-08	-0.0001605148069762	-0.0001095148079449	1.1993493159227244e-08	2.5765003258606746e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3980.87387813587	-5.281653527976232	15847356.833624523	27.895863989583777	3255.585054130964	16.235128751364755	263.5794055733905	10598834.044680912	3789.6120325159145	-3.2500737588870834	14361159.3569894	10.562979438206415	3668.4007788442345	2838.8116652894164	1.01453	14.302876	0.0580275207582538	0.0303508467911517	-0.033969441	0.0199438143	0.00600902	-0.0651210496	-0.0231712515	-0.0489585339	-0.0135639966	-0.0474628585	-0.1175474854	0.0567826978	-0.0176942927	-0.0379343324	0.0347563921	0.0601803343	0.0986877475	0.0053326024	0.0528789803	0.065901854	0.075362711	-0.0513729664	-0.0411201025	0.1010887146	-0.0037096808	0.0185646422	-0.0200162964	0.0129587797	0.0350681221	-0.033886492	-0.0896008298	0.0345445689	0.028399725	-0.0175640546	-0.0256659773	-0.0172018314	0.0924077792	-0.0290178247	0.0267746112	0.0511028177	0.0661876378	-0.0559765968	-0.0029514493	-0.0317882972	-0.038391231	0.1370963607	-0.0578885092	-0.0487348753	-0.0038710197	0.0635817801	0.0371151158	0.0050281567	0.0272850786	-0.0026130565	0.0044140743	0.0198196052	-0.0131183852	0.0797482668	-0.0630401777	0.0220830829	0.0801249274	-0.0043768076	0.0214253342	0.1003829799	0.0777771691	-0.1048727461	-0.0346913922	0.1154857686	-0.0051778127	-0.0685929896	-0.0388994924	-0.0361412376	-0.0104376211	-0.0951510698	-0.0657621393	-0.0405860447	0.0801538266	0.0164896405	-0.0550761846	-0.1002501592	-4.974786035916168e-05	4.3213141154296864e-05	1.867375568421185e-09	2.4748496103146493e-09	-0.0119054337377093	-0.0222464040196967	0.0004949024918075	0.0001417393524829	0.0322199220995429	0.000412899959528	0.0010381233801006	1.704863765783043e-07	-0.0005279999550578	-0.000386983148737	2.787839525410389e-07	1.4975595740640308e-07	1.3463998804752464e-08	0.0002100021160755	1.8127926381437575e-16	4.410088875618977e-08	-5.0999999031210166e-05	0.0001095148079449	1.1993493159228011e-08	2.6009999011834374e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3978.752472806918	-2.121405328952278	15830471.239867164	4.500360569707123	3243.9021432527934	-11.682910878170787	136.4904065872813	10522901.115000067	3783.863900643808	-5.748131872106569	14317626.018595371	33.04102001912737	3662.546886895173	2853.9171690112817	0.955482	13.470413	0.066125432290349	0.0336674354253885	-0.0512580102	0.0199729586	-0.0449811606	0.1163225978	0.0261729645	-0.0686203684	0.1128099202	0.0593196792	0.0679116627	0.0252065148	-0.0337685731	-0.014748014	0.0294522383	-0.0420740046	-0.0289979193	-0.1033645045	-0.0533357836	0.0002739332	-0.1146195987	-0.0012688361	-0.0285735097	-0.0632019263	-0.0545501812	0.0177042469	0.0024159772	0.0520079231	-0.0022977426	0.0064477715	0.0319143019	-0.0159497309	0.0446535626	-0.037260012	-0.0299051278	-0.0492582091	-0.0428290439	0.0474820537	0.0624321547	-0.0760831419	-0.1294404696	0.0053170885	0.0402385045	-0.0081376873	0.0236071004	-0.0742356541	0.010524432	0.0182464374	-0.0650923525	-0.0599769461	0.0262666781	0.0184100398	0.0346782392	0.0042629283	-0.0047450732	0.045731923	0.0114960346	-0.0477511331	0.1012747106	-0.0399294142	-0.0348042645	0.0081637992	0.0637835884	-0.0038195272	0.0578448722	-0.045686245	0.0281427505	0.1205766459	-0.1209315148	-0.0041115175	-0.0521186874	0.0639904305	-0.0416964823	-0.0853421842	-0.0060103984	-0.0510490729	0.0789468648	0.0128461567	-0.0597044597	-0.10227815	-6.379168269177171e-05	-1.4043822332610034e-05	1.9722894570991634e-10	4.069378780647687e-09	0.0103649844977269	0.0222704182354362	0.0004959715283812	0.0001074329036381	0.0493100677267648	0.0170901456272219	0.0024314827792181	0.0002920730775596	-0.0001410037714092	0.0003869961836486	1.9882063551617927e-08	1.4976604615858098e-07	-0.0001479964098809	-0.0001480098738797	2.190293733763536e-08	2.1906922765886113e-08	-5.10104336100728e-05	-1.043457886263678e-08	1.0888043604058631e-16	2.602064337087645e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3974.957271011764	-3.795201795153844	15800285.306369292	14.403556665938956	3227.9105644636256	-15.99157878916776	255.73059217016024	10419406.612175882	3787.432717039724	3.568816395916201	14344646.586102908	12.736450467760305	3665.100691880275	2808.61832076204	0.914272	12.889443	0.0481430100267038	0.0307184590788923	-0.0757047672	0.0358608789	0.0272688145	-0.05859363	0.0555057296	-0.0296567553	0.0223153717	0.0579145126	-0.0349191821	-0.0474597958	-0.0237964394	-0.0159541328	0.0167916644	0.0670733562	0.0867859723	-0.001340128	0.0327336336	-0.0741896603	-0.0088139144	-0.0470439098	0.0055196946	0.0032095475	-0.0296409202	0.1851922161	0.0658075569	-0.0055849896	-0.089464846	-0.0103492068	0.0244722082	0.0072450083	0.0308017607	-0.027904075	-0.0146118935	-0.0228378852	0.1024099545	-0.0215231998	0.0734944262	-0.0270086734	0.0630334719	0.0460054199	0.0815483283	0.0416562582	0.0558543401	0.0487768278	0.0977558505	0.1229242571	-0.04095861	0.0365295234	0.0474581696	0.0129940934	0.0378311947	0.0027293657	0.048069718	0.0498673862	-0.0231863769	0.0226668398	-0.0185669221	0.0193216128	0.0876175562	0.0513777692	-0.0051842757	0.0749038597	-0.008123342	-0.0625269548	0.0362631529	0.0744044582	-0.0260603088	0.0462424457	-0.0366445328	0.018585821	-0.0425686266	-0.0788035422	-0.0547377489	-0.0556598931	0.0777158551	0.0091870219	-0.0641690889	-0.1038078519	-4.974789341360975e-05	1.404378927816196e-05	1.9722801728941683e-10	2.474852899091876e-09	0.0104430280740075	7.804357628059949e-05	6.0907997986657515e-09	0.0001090568353545	0.0247098859412062	-0.0246001817855586	0.0006105784632274	0.0006051689438825	-0.0004619999634621	-0.0003209961920529	2.1344396623898177e-07	1.0303855531246226e-07	1.1780999065180708e-08	0.0001480081908799	1.3879193897378872e-16	2.190642456756021e-08	-5.0999999031209136e-05	1.0434578863666772e-08	1.0888043606208138e-16	2.6009999011833327e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3979.804429722792	4.847158711027987	15838843.298841158	23.494947569894496	3221.8962428595432	-6.014321604082397	36.17206435733226	10380615.39975244	3786.832621321098	-0.6000957186261076	14340101.301901618	0.3601148715133844	3665.2051683411983	2829.1838278627683	0.9634140000000002	13.582236	0.0433333986992094	0.0263723696810608	-0.0670053155	0.0347001517	-0.0595374312	0.0468891911	0.0638838012	-0.0274625633	-0.0155128657	0.0246281724	-0.0526741113	0.0397703606	-0.0250706259	-0.0423021818	0.0223501898	0.0244659314	0.0160878766	-0.1272004541	-0.089422332	-0.0309155751	-0.0748417443	0.0655890059	-0.03843035	-0.0909209503	0.0107127216	-0.0509534505	0.1232817694	-0.07220163	0.0491717752	0.108896658	0.0190680017	-0.0267622287	0.0564859798	-0.0270694513	-0.0337563857	-0.0387826401	0.0276843237	-0.0123800415	0.0618277595	-0.0713746937	-0.1374259634	-0.0006796566	-0.0231628735	-0.0007286363	-0.1245163001	-0.0407838379	0.0083051047	-0.0372605098	-0.0198503308	0.0192991692	-0.0899914229	-0.0911400422	0.0376255672	0.010417342	-0.0098827609	0.063504579	0.0338726993	-0.0216268563	0.1266822093	-0.0383066879	0.0106840382	0.0003832937	0.0502428559	-0.006698821	0.0715870354	0.0300156681	-0.0456621872	-0.0324247874	-0.0670879938	0.0184115847	0.0778115604	0.0076690448	-0.0213595941	-0.0482523941	0.0974352708	-0.0855144165	0.0764611723	0.0055166942	-0.0684578352	-0.1048318124	-4.069746806578678e-05	9.050425347822972e-06	8.191019897651657e-11	1.6562839069657347e-09	0.0103638691773255	-7.915889668200053e-05	6.266130923911635e-09	0.0001074097843247	0.0430042675001374	0.0182943815589312	0.0018493670232233	0.0003346843966237	-0.0001410045443726	0.0003209954190895	1.9882281533724522e-08	1.0303805907644377e-07	-0.0001779964046695	-0.0001780081856685	3.16827200752684e-08	3.1686914165014376e-08	-5.101255063811184e-05	-1.2551606902704711e-08	1.575428358400245e-16	2.6022803226059246e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3982.931377633455	3.126947910663148	15863742.358937131	9.777803236000626	3229.9876380838373	8.091395224294047	65.47067667572851	10432820.142174406	3795.802070028315	8.969448707216998	14408113.35483124	80.45101011139667	3673.237780672616	2831.139355550983	0.955367	13.4688	0.0529907243086679	0.0328705007876897	-0.0352453467	0.0608114928	0.0447049794	-0.06405859	0.0220590605	-0.0102048771	-0.0077799373	-0.0074237873	-0.0568945427	-0.0755379353	0.0094954774	-0.0280977773	0.043322663	0.0659819235	-0.0214694714	0.0315768579	0.0066119948	0.0833611509	0.0014878606	0.0049820725	-0.0234376857	-0.0179339621	0.0070201501	0.0125174665	0.0220218982	-0.1299624565	0.0759632353	0.1276896438	-0.0774306871	-0.0338343279	-0.0686567211	0.0023595004	-0.02917056	-0.026014964	0.0488596456	0.0262464501	-0.0246351598	0.0329441725	0.0130587348	-0.0680929195	0.0044459374	-0.0088107427	-0.0893916456	0.0735721371	0.0850812581	-0.0475651319	-0.0606848393	0.035894915	-0.1079305212	0.0212604661	0.0375394538	0.0025835619	0.0592852366	0.0199485832	-0.0468804918	0.0112450983	0.0032688364	-0.0158142215	0.115996519	0.040449787	-0.0310411451	0.1112994664	-0.1127659313	-0.0418998446	-0.040329844	-0.0459746178	-0.0100169922	-0.0133039909	-0.0066397178	-0.0105270798	-0.0424045392	-0.0297795777	0.0583816308	-0.0531162607	0.0751831987	0.0018396452	-0.0725589432	-0.1053450429	0.0076391476548565	0.0076798451229222	5.898002111207324e-05	5.835657689269957e-05	0.010412109143445	4.823996611950064e-05	2.3270943312105703e-09	0.000108412016815	0.0160931482413388	-0.0269111192587986	0.0002589894203177	0.0007242083397612	-0.0004720054324712	-0.0003310008880986	2.227891282823246e-07	1.0956158792206193e-07	-0.0002139879604201	-3.59915557506e-05	4.57908472047543e-08	1.295392085348548e-09	-5.105050600546368e-05	-3.795536735183873e-08	1.440609910813025e-15	2.606154163413883e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
